nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
25.0,49.0,49.0,49.0,49.0,9,49.0,3.0,49.0,29.0
49.0,1.0,49.0,49.0,19.0,49,49.0,49.0,2.0,49.0
32.0,49.0,23.0,18.0,49.0,35,49.0,49.0,49.0,49.0
27.0,39.0,27.0,49.0,49.0,49,49.0,49.0,32.0,49.0
49.0,49.0,49.0,13.0,25.0,28,49.0,48.0,49.0,49.0
49.0,2.0,49.0,17.0,26.0,49,49.0,6.0,49.0,49.0
44.0,30.0,49.0,49.0,3.0,49,49.0,49.0,49.0,2.0
2.0,1.0,47.0,49.0,49.0,46,49.0,49.0,49.0,49.0
49.0,49.0,22.0,42.0,49.0,49,49.0,49.0,2.0,49.0
25.0,1.0,49.0,49.0,2.0,49,49.0,49.0,48.0,49.0
9.0,49.0,26.0,29.0,28.0,49,49.0,4.0,49.0,10.0
49.0,49.0,13.0,25.0,49.0,12,3.0,36.0,41.0,2.0
5.0,49.0,7.0,10.0,49.0,49,49.0,32.0,49.0,43.0
22.0,13.0,48.0,3.0,49.0,7,49.0,3.0,49.0,49.0
13.0,44.0,49.0,32.0,47.0,49,49.0,49.0,49.0,49.0
30.0,20.0,2.0,37.0,49.0,49,4.0,49.0,3.0,49.0
49.0,2.0,1.0,15.0,22.0,35,7.0,49.0,49.0,2.0
38.0,49.0,40.0,49.0,2.0,1,2.0,49.0,49.0,49.0
49.0,4.0,49.0,27.0,49.0,49,49.0,35.0,49.0,49.0
49.0,49.0,49.0,14.0,21.0,47,25.0,30.0,49.0,10.0
49.0,49.0,37.0,17.0,38.0,31,42.0,4.0,6.0,49.0
49.0,49.0,49.0,5.0,49.0,49,49.0,31.0,1.0,49.0
49.0,49.0,41.0,49.0,1.0,28,49.0,14.0,30.0,49.0
49.0,3.0,15.0,3.0,4.0,49,49.0,4.0,13.0,7.0
49.0,1.0,23.0,9.0,2.0,49,2.0,49.0,2.0,3.0
49.0,49.0,45.0,49.0,7.0,14,49.0,49.0,49.0,19.0
49.0,49.0,49.0,49.0,49.0,1,9.0,49.0,49.0,31.0
49.0,49.0,7.0,49.0,49.0,15,1.0,49.0,18.0,9.0
49.0,49.0,24.0,1.0,3.0,49,17.0,16.0,4.0,30.0
1.0,16.0,13.0,2.0,49.0,49,49.0,48.0,41.0,49.0
49.0,1.0,16.0,49.0,36.0,1,49.0,49.0,11.0,2.0
49.0,49.0,2.0,49.0,1.0,49,49.0,49.0,1.0,49.0
1.0,49.0,49.0,49.0,40.0,1,25.0,19.0,25.0,3.0
49.0,3.0,14.0,49.0,49.0,3,1.0,49.0,49.0,26.0
7.0,49.0,49.0,49.0,10.0,6,49.0,49.0,12.0,49.0
49.0,5.0,16.0,49.0,1.0,17,49.0,49.0,1.0,1.0
49.0,2.0,49.0,11.0,49.0,49,1.0,3.0,5.0,1.0
34.0,7.0,49.0,2.0,1.0,49,2.0,39.0,1.0,1.0
49.0,49.0,49.0,17.0,1.0,6,49.0,49.0,49.0,3.0
49.0,1.0,1.0,49.0,6.0,1,8.0,49.0,49.0,1.0
21.0,49.0,49.0,12.0,1.0,35,1.0,2.0,49.0,49.0
49.0,4.0,49.0,49.0,49.0,2,49.0,8.0,2.0,49.0
8.0,1.0,2.0,49.0,3.0,1,12.0,15.0,8.0,2.0
,46.0,49.0,49.0,49.0,20,39.0,49.0,49.0,49.0
,49.0,6.0,45.0,3.0,49,9.0,22.0,49.0,49.0
,49.0,1.0,7.0,2.0,6,49.0,,10.0,42.0
,5.0,17.0,49.0,12.0,2,,,12.0,22.0
,49.0,3.0,28.0,5.0,1,,,1.0,2.0
,1.0,39.0,,9.0,3,,,3.0,1.0
,49.0,,,34.0,4,,,1.0,49.0
,11.0,,,49.0,3,,,6.0,9.0
,,,,20.0,3,,,49.0,
,,,,49.0,1,,,0.0,
,,,,30.0,1,,,,
,,,,3.0,1,,,,
,,,,,32,,,,
