trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[  629.72146792  3909.11908947  4998.71298607  4998.8473376   4999.02855343
  4918.84214822  4998.88062606     0.          2669.48048334  4998.77379688]","[  89.95423796  109.92505295   89.94549858  259.83230398   29.97923385
   29.96640099   39.93479921  229.82379338  159.94603412   49.95192035]","[ 39.95141457  39.98327905  19.97746675   9.98337659  19.96953694
  29.97904873  29.96794496  39.98163209  69.97566625  39.98807141]","[ 179.85534189  139.90074629  169.83255492   19.96299551  149.86215011
   29.98062943   69.93280445  269.88470603  129.92797688  169.93227372]","[  29.9691342    69.94294414    9.98078972  109.95414622   39.96801389
   29.96437318   19.97493214   49.92515978   59.94921099  139.96866943]","[  99.98684149   29.98783879   29.98008491   29.97322054   39.97918295
   99.94004268  139.91622575   29.98701291  199.83760363    9.98593058]","[ 519.84744326  739.53736628  149.86398375  309.82236737   89.91582558
  339.77144187  299.75302918  429.76234554  249.8394135   599.73721409]","[  39.98532429   79.97215667   59.9802107    49.97626298  139.98133973
   19.98485706   59.95984916   39.97891406    9.9811077    29.97390987]","[ 229.88833097   79.89675532   59.96630587  159.82435317   19.96839972
   39.95082598  159.80156308  279.83792246   99.88933843   89.88046403]","[ 169.85648813   59.93633597  349.84699501   69.97029161  199.89602993
   99.93055163   19.970079    119.95068851   89.95819145   99.96846431]"
"[ 4999.0503446   4489.07167902  3909.10054379  4998.52350037  4998.62545018
  2949.3520369   4998.76303325  3309.20458848  4249.11000542  4999.05704539]","[  99.97012591   19.97677574   49.95239432   49.93788247    9.98489383
   99.92539492   19.96561028  199.77437479  249.89229422   19.97248681]","[ 49.97375455  29.98169159  19.97154457  39.96719194  19.98903648
  89.96969143   0.          59.9679152   19.98956539  59.94902489]","[ 159.87337969  159.82060015   49.95402299  229.91735572   99.96172868
   59.93131343   79.9161514   309.88480498   19.96714973   89.91003368]","[  49.97411099   29.96920759   69.9542012    79.93299321   49.96500711
  169.92174245  339.85687252  259.83009566    9.98139343   69.96263995]","[ 179.87560468   19.97494855   29.98475009   59.9724825   119.94765119
   39.97960791   19.97318135   69.94654993   69.96122645   79.97803682]","[ 679.71259956  889.74244959    9.97984398  849.39158254  369.77664006
  659.7365659   739.68095779  449.66128703  499.7945089   499.83226435]","[ 139.89670986    9.98078404   29.98410248   59.9499076    39.97653213
   29.96437623   19.97146413    0.            9.98773557   39.94569416]","[ 109.93378705   79.91656304  169.93462568  139.95389313  129.96474044
   29.96646994   19.97287918  189.90817757  159.90558604   59.96054698]","[ 109.97208683   39.97848538   59.97685823   39.9595991    69.96259672
  199.93458681   69.96588107  219.86803341   79.95249007   29.96200978]"
"[ 4998.95221507  4998.64262139  4998.92139962  4998.77146888  4998.86448249
  4258.89977231  4998.74079358  4998.46879018  4998.9055749   4999.0045426 ]","[ 109.91381002   69.94440571   79.91731001   19.97238871    9.98567044
   99.95586436  109.88805584   49.96900004  119.94932305   59.98189746]","[  79.97760974   49.96377316   19.97717964   19.98296429  159.95607571
   39.97836659   39.97071405   49.96381964   79.92314162   59.96756696]","[  19.97516608   89.87464943  189.93934797  149.89656875  169.86742961
   49.93377145  149.95597639   69.98277072   89.94252172    9.98107304]","[  29.96301247  199.88529      49.93000349   89.8854225    39.96718053
   99.95992144   69.9667909   119.95965057   19.97649789    9.98289523]","[ 59.93548438  39.97037498  59.97020665  19.96655032  79.96703346
  39.98180503  89.97987853  59.9545564   59.94652738  49.9539972 ]","[ 1259.69718494   139.94869016  1219.69764031   459.84580497   599.82344763
   339.92491907   299.86615029   939.52010097   629.65591255   269.83854082]","[ 89.96613261  39.94548355  69.9633177   19.9871538   39.95333212
  49.94609439  59.98190617  19.97624684  59.95042641  69.98394666]","[  39.93023164  279.89843327  579.88584962  189.90579097  119.85999441
  169.93202189   39.94720713   59.92850461   89.9163719   219.85230995]","[  39.96678006  219.90368507   39.97705182   79.9580305   229.92856788
   69.97102488   69.96089115   19.9750092    19.98473963  299.81321388]"
"[ 4998.64972963  3888.94595287  3009.35815428  4999.19751     4998.83257877
  4998.99090747  4998.41165484  3359.42689815  2769.49492463  4998.94726523]","[  39.95076195   49.97544482   29.95979184  329.86309668   89.90219169
  209.90082306   99.9285263    19.96883564   69.96446346    9.97985688]","[ 29.95640332  49.93697771  59.9598367   39.98306343  39.97976069
  19.98171897  39.9700572   69.930296    69.95919639  29.97576618]","[ 329.87504866   69.94101485  269.89938955  189.85175664  319.88439539
   69.925005    119.91426114   79.91079058  219.87743346  239.91434237]","[  29.95115857   59.96379464   69.94901829    9.98838347  129.90737775
   19.97278516  139.94754983   19.97536702   99.9233133    39.92580584]","[  9.98641554  19.98355623  79.94324531  39.96025434  29.98326687
  59.95218003  49.92669752  19.97146709  69.96072149  39.94029242]","[  279.84879478   489.79329759    69.88735095   459.85253777   639.82118379
    69.89266874   599.74122141   619.82678483  1029.80625883   489.86207119]","[ 19.97072661  19.96304247  29.96923472  29.96440829  69.95969399
  29.96807047  59.98116903  19.97879867   9.98900167  39.96823693]","[ 139.94205287   69.89941525  179.90793852  129.85290217    9.98519104
   89.95802045   59.92329005  229.84272989  209.87102072   89.94006762]","[ 219.90654181   99.95021032   99.9021855   139.96084087   69.98022666
  259.81218937   29.9555104   159.96808391   79.96967624   59.92084361]"
"[ 4999.04108709   179.84764111  4999.16382506  4998.51783015  4998.55274863
  2769.24823574  2069.52990947  4998.9849077   4999.00564578  4368.81397863]","[  49.94195562   59.9631469    49.97334615  349.8773006   389.816665
   59.94885478   69.93163256  179.93839281  219.92220082   89.94491822]","[ 39.97955065  29.98298149  39.95267079   9.98893073  39.98026445
  39.9796359   39.97382104  79.96341849  19.98843216  19.97608749]","[   0.           79.94225089  239.89039677  129.84781449  149.93059977
  149.87499555  129.89968853  199.94037072  199.92348922  169.92191597]","[   9.98029418   69.96662869   29.95745919   99.94090826   99.93488101
   49.98685376  159.93651564   49.96379341  109.90826009    0.        ]","[  19.97850567  119.94384955   69.97180665   39.96909218   49.96989559
   19.97719519   49.98331141   59.94834683   59.97117274  129.93092138]","[  329.81073435     9.98139566   529.80294588  1029.70161215   269.78719287
   669.72139856   529.85863034   369.85052501    49.93081223   469.85268592]","[  19.97376481   19.97090885   49.9726443    49.96780696   49.95853745
  159.98109427    0.           19.98307766   59.93685042   49.95884817]","[ 129.88688814  149.88660488  229.88734271  109.86560608  269.86577728
   29.96510902   79.88443547   89.93389067  199.92738037  109.92052817]","[ 149.91936496   29.99202164  309.83731228   29.96840765  139.96018219
   39.98874455   59.98641184   59.94152018  159.89588153   49.98896154]"
"[ 4998.76309281  4998.80807392  3539.04631146  4999.00450605     9.98200996
  4998.66945362  3208.97294334  4998.5745471   2798.76559408  4998.55024535]","[  99.95333134   69.96037853  129.84376641   49.94524628   39.94567346
   69.97164562   59.93469748   89.89855622   29.97729229   89.97133781]","[ 79.92650808  29.98150185  29.97009844  19.97249823  19.98318128
   9.98002464  19.96536595  29.98118554  39.9750614   19.97818416]","[ 119.92986428   59.91937139  449.84218936  149.89554113   99.93928004
  189.87647093    9.98182362   89.9326022    39.9571838   179.91929806]","[  99.92840935  109.94930866   69.91289995   39.97039132   29.96882638
   79.96938477    9.98603887   29.96557947   19.97943878   29.96862248]","[ 59.96433996  59.96514573  19.97303047   9.98743103  19.97496421
  29.96284127  59.93553303  79.96598241  79.96614847  59.97147945]","[  469.77053922   549.79223151  1149.63619185   119.88774163   829.82073785
   399.81806332   539.78928888   469.67490844   249.8863239    249.88467313]","[  39.98699141   99.97968069   49.972572    109.90646451   69.98280148
    9.98440093   59.97625712   29.99336138  189.94330235  109.9672262 ]","[ 309.87915369  119.95678601  129.87708197   39.95410489  479.83069799
  139.91601601  319.85147142   59.93281005   99.88989773  179.86690749]","[ 219.89549773   49.96661964   69.9664222    59.97552914   59.93861724
  179.89561565   89.95638831   59.94452411   49.96320219  369.70621233]"
"[ 4999.02659009  4999.04395487  2579.43903455  4998.87978766  4997.85714774
  4999.15419061  4998.823202    4358.74843599  3089.36491444  2799.26624561]","[ 109.90022668   19.96628393  209.84964984  119.95420214  109.91012713
   49.94822791  139.84048167   89.95282969  169.93199141   99.92189743]","[ 119.97805746   29.99311059   59.96875707   19.98533447   79.98412791
   39.97151639    9.9877324    59.97434492   59.95001902   89.9637283 ]","[ 199.91184729  179.93895719  109.87191013   89.9470758   109.90064125
  309.89108236  169.87360103  429.68239947   19.96540117   79.97038044]","[  59.94715476    9.98212469    9.98765359   39.95555109   29.97153557
   39.98411604   39.94467683   29.97676663   39.9439704   189.95732336]","[  79.92713819   49.96429062  109.95632308  129.94170616  149.91750757
   39.98695188   19.9716977    29.96811152   29.98186118   19.9680137 ]","[ 149.9310436   449.82006061  369.88457781  789.68992719  479.85633616
  449.76737879  699.79159209  449.79739244  509.76486984  639.70489355]","[ 29.97486695  49.96606316  29.96854809  49.97297976  29.99091998
  29.96850506   9.98008134  29.96680073  49.96988381  99.97300223]","[ 139.87224804  159.91156015   99.92559853  139.94828427    9.98458949
  389.8708771   339.75807133   59.93735784  209.81989453  189.89298392]","[  79.89341701   29.95966226    9.98535694   49.98065133   29.97727225
   79.94679194  119.95228076   59.96274078   39.9664615   139.87722899]"
"[ 4998.59045103  4958.51748681  2139.52421783  2699.4031501   4999.11949927
  4999.19398268  4998.60499331  2269.22551361  2979.2880746   3489.31848619]","[  29.95836676   39.96695153  119.89750652  149.96610903   19.97096519
  189.96586619    9.98128643   19.97827922   39.95027844   99.86935855]","[ 19.98161847  39.98389936   9.98222535  29.98286272  39.99008128
  59.97990513   0.           9.9907182   39.97943983  49.98022999]","[ 259.85708929  109.91563336  179.84176702    9.98119908  199.91153852
   79.93052461  169.92723847   49.93960154  209.87492718  309.87730807]","[  39.97112681   69.96130548   19.96978338   69.93132368   99.95297499
  139.91259717  159.92154056   39.95696897  119.94511449  109.92007445]","[  29.9921322    49.93050727   59.96059024  169.88210253   39.97946384
   39.97598919   39.98157744   79.96294621  129.94365763   59.97781128]","[  469.80083627   389.71562049   279.78631345   469.69456791   639.71051583
   719.68541034   979.61288849   259.85663736  1019.7074499   1189.46558001]","[ 69.97020065  19.98072901  39.97152299  89.97244712  39.97367307
  29.99202954  19.9771956   19.97772412  19.97326323  89.96016597]","[ 219.89093036  199.84591808   29.95945986   39.93095258   19.9696754
  309.78462833  219.82669381  369.85342647  139.86106148   99.91194462]","[  39.97668074   59.97329659  129.95188822   29.95923088   39.93780506
    9.98079761   59.96272332   99.96483435  139.94888743  109.92048181]"
"[ 3608.92271903  2369.62199776  4999.034269    4999.11677245  4998.47156988
  3568.44715071  4998.96234206  4999.0320899   4999.0899055   2559.43612061]","[ 159.94921776  239.91376678  119.95079102   39.95951575  149.94349948
  119.93433465  179.92511784   49.95258973   49.97645282   59.90520417]","[  19.96357852   39.97694724   69.97375936   59.97863777   49.97816105
  119.9306646    39.97608293   89.9093213    19.97864873   19.96914325]","[ 299.85305488  199.94136514  539.85252064  169.76499152  119.85257628
  349.8841592    59.96352066  279.86457827  129.88307289  269.93950445]","[  29.9649811    19.968141     49.94349803  259.83415475  199.9284047
   19.97067762  119.95530675    0.           59.95049837  139.88748331]","[  29.97412814   99.87819148   69.97779624   19.97036996   69.94411248
   49.9834055    39.97534144   59.96854167   19.97619669  139.87638388]","[ 439.85149076  369.62646258  619.79381112  389.81570854  349.90004406
  619.82108869  649.79324361   19.96880766  349.62316034   19.96308193]","[ 49.93268527  19.96752409  79.95258088  49.96874962  69.94482034
  29.96241598   9.98478668  39.96902752  19.97573617  29.97496188]","[ 109.92390762   79.94565406  549.74749037  139.91131226   59.96357457
  129.95982701   49.942371    109.88435266  139.81673802   29.95927889]","[  79.9556199   249.8051679    39.97825976   39.95052875  159.89264362
   19.97056588  119.9439436    39.93888925  229.92820318   69.9595013 ]"
"[ 4999.2475842   4998.82368038  2459.60601872    29.94381814  4509.0760001
  2729.27254327  4998.88136456  3609.04343507  4998.9837302   4998.88632718]","[ 139.90541721   29.9616173    79.95412455  129.84813748   59.97189999
  199.9186888    99.88525     179.90339653  429.80174366   69.91919302]","[ 79.94698203  39.95607006  29.98463518  59.98144318  29.98414669
   9.99281513  29.98630286  79.97911466   9.98952965   9.9831867 ]","[  39.95799195  139.91639655  139.95791106   59.97417903  159.92865615
  179.85535319  219.92531671   29.94442092  119.9633561   199.89668593]","[  39.93972338   59.95741375   29.978311     39.97217305   59.92679667
   79.94421747   39.97611125   39.9844765   139.91616824    9.98421196]","[ 39.97756452  39.97999302  29.95819206  29.96331271  49.97632693
  49.97823007  29.98158572  29.95512269  29.96777429   9.98763105]","[  339.80739038  1279.67750896   199.78009864   519.78921303   289.76808369
  1219.4778346    439.74706884   509.70743739   309.87284723   449.8561679 ]","[  49.98070449  139.90243497   39.97098546   39.9809567    99.95744833
   69.95495559   39.93380978    9.98490495   69.94399585   19.97769718]","[ 329.93188574   59.93159463  169.78802231  179.93492155  289.86050933
   99.9788581    39.97067824  229.88541592    9.98603423  129.91896277]","[ 149.92405804   69.97824268  389.73727999   89.8874611    39.96334677
   29.97766769   99.93423029   99.87250066   59.95529104   89.94597024]"
"[    0.          4998.75108779  4998.58214751  3849.13745952  2079.34580481
  4998.42034751  4999.01128383  4999.08684309  4489.26876939  4998.87747901]","[  29.96475868   79.95311708  129.8934524   269.93234651   79.91411791
   89.92728613  179.86530587    0.          129.94064735  339.79355523]","[ 39.9732919   39.95912161  79.97365661  59.97201326  29.98830795
  79.94814378   9.97916166  59.9724828   99.96243721  39.97847025]","[ 149.93907943  129.9210194    19.97327369  269.84016663   99.85413667
   39.9316633   149.90906084  319.88396954  269.91521511  129.87818457]","[  59.92913544   19.97342044   59.96858209   59.97925208   39.92813103
   19.97249375   29.94781924  109.92010019  109.85621878   59.914592  ]","[ 29.97539665  69.97488752  19.97402443  39.98769818  39.97350449
  29.94647328  19.96969267  19.97819832  59.97339921  69.97717793]","[ 619.68575444  659.68029968  449.81933631  739.77985541  589.70254223
  539.79831706  729.80727823  479.7122367   519.74978734  379.82668818]","[   9.97930951    0.           29.95248456   29.97294447   49.98085053
   79.96627986   19.9848609   119.92934793   39.98252303   79.95676689]","[   9.98088113  199.88568068  199.88974265    9.98793094   59.95769154
  119.89786948   79.91726635  159.90700209  139.90354261   69.97455924]","[  69.95330709   79.95989389  129.95727162  119.87857152  119.95750932
   69.97761696  129.96344378  129.95944358   29.9634752   179.94286794]"
"[  879.76518508  3248.81684505  2399.65833886  4999.19005236  3438.98658121
  4998.97707117  4998.81450959  1589.53180403  3589.18464574  4998.60186324]","[ 129.82122873   19.97447906   59.96119449   19.96663003    9.98785534
   19.97775146  169.85772399  249.90253739   49.96863945  229.9111863 ]","[  9.98179517   9.98609004  59.97693077   9.98925995  79.98173079
  29.99090643  59.96649043   0.          29.98485067  29.97014756]","[  19.97088627  239.88933545   79.96543936  239.87791109  159.86867513
   89.88520895  199.94968614  129.87215035   29.96267489    0.        ]","[  39.95200139   19.97446107    9.98487134   19.97510104   39.9548847
   69.96668562  129.85675273   49.93325537   69.95832261   89.96395974]","[  9.98518999  49.97449618  29.96305128   9.98210524  49.96664231
  29.97385954  49.96916994  39.96623892  49.9710551   39.98806014]","[ 799.70131212  639.74489806  159.76824565  549.76956463  589.6786154
  249.82653571  579.79086008  199.91525099  479.81754103   49.93063224]","[  29.97892213   49.96282404  129.92169034   49.97283484   59.98149059
   69.96194495   39.9733234    29.9699402    69.945941     39.97934422]","[ 199.81767088   29.97034532   49.92290192   79.90343863  349.83830109
   39.94357049  359.78722806  109.92636221  229.91444676  209.83883767]","[  29.97973998  239.92415229   19.98512632   89.95115294  129.93791104
   39.98248596   39.96834022   49.92805324  129.89055403  279.80210935]"
"[ 1379.69425135  4838.92511368  4019.02613127  4998.79757707  4998.89816488
  3878.88915405  4998.91341796  3828.83831539  2179.61786253  4998.78924522]","[ 119.81604856   79.95418765  159.82665821   89.93424513   29.97905121
  129.94643985   99.9641634   169.95175286   49.95783039   89.96999048]","[  89.96617397   19.98280877  139.86918908   29.97141398   29.97542257
   39.98007877   59.96582826   59.97850638   49.97307729   19.97401591]","[   0.           79.9662928    39.96108538  179.87232479  189.94975885
   49.96948324    9.97955342   39.93912425   19.96949996   69.96743281]","[ 199.8918487    59.92304982   39.96106027  169.93598859   49.98087834
   39.95306943   49.97039665   49.96370992   39.96013746   69.94450154]","[ 69.96796337  49.97517222  69.95554213  59.97992664  69.95716947
  59.96514744  49.96809181   9.9817369   49.97457412   9.98392961]","[ 429.80788643   49.91406161  529.7300353   529.76989853  699.61975983
  209.77152989  309.86971505  519.83873604  479.7554964   429.66597686]","[ 29.96788283  19.97168517  39.97222839  99.94336992   9.98489085
  89.97132292  69.95644509  59.96939419  49.95137796   9.98676357]","[  99.93405199   89.86989991  269.86757885  129.85273411  139.85815175
  139.94131514   89.93643829   39.94133385  159.8864512    69.91830786]","[ 289.86207135    9.9869021    39.97358593    9.98488017   39.97665504
  249.73744748   19.96519124   99.95005695  179.90926619  389.75132574]"
"[ 1589.68228487  4998.88716584   779.73988042  4998.71518956  1499.68812089
  4708.94340333  4999.07672079  4998.825645    2759.33809936  3618.59361618]","[  59.94835609   29.96934844    9.98089356  169.84810838  199.92572931
   59.95159513   69.92402901  289.83636542   29.97575848  139.90087613]","[ 69.98615729  39.98799636  39.96533848  59.97471228  19.97467243
  39.97575042  69.95060682  49.95515952  29.97705517  39.9745327 ]","[  89.95158714  129.91830721   49.95250103  239.8848674   109.88535856
  549.86141221  139.94739564  149.90858802  129.95914555   39.96139667]","[  29.96217597   39.97821712   49.96441753  239.80550532   29.96781843
   59.96576819   89.95217567   39.96315256  129.96136542   89.92544013]","[  59.90916146   79.96950142   79.96017852   79.96819151   79.95603115
   89.96092706   19.97429599   49.97535501  149.9660929    39.99106854]","[   39.94034491    89.96706614   859.61739814   909.61881239   769.71570874
   559.77908354   429.69228985   589.55741481   479.68900608  1289.66501846]","[ 19.97792976  19.97155621  19.97751547  69.95852671  99.89544493
  59.98604651  59.94296876  89.96801937  69.95433525  59.95930827]","[ 199.90362039  119.89506013  159.91630662  489.83392476  179.88285376
  369.78001186  359.82429487   39.9552661   269.91886402  119.93755014]","[ 199.89072345  319.84617069  199.94662863   29.95995403  109.96861157
   99.96176565   89.9362794     0.           49.97427664   79.95393095]"
"[ 2519.5307287   2019.39842678  3189.2690826   4998.92664099  3069.1700092
  4998.99764049  2919.34768149  4998.7682132   4998.78909156  4998.72616218]","[   9.97960254   99.87850553   89.93505588   19.97418421   19.97484048
   59.91474007    9.98363096  219.88050163   79.95938149   89.88975213]","[  39.9689834    49.9582811    89.97042168   19.97486307   29.98536619
   49.97011624  139.96143943  129.85204751   59.96739099    9.98381648]","[  29.95877068   69.9180124   129.91805608  299.88832289   39.96726223
   99.93718735  149.9047049   219.81395711  119.86086303  169.90163097]","[  19.9701       39.95177012   49.95849655   69.92893371   89.95258732
   39.95885347  139.93757366  169.93814002   79.93615432   39.95714683]","[ 109.92910058   29.96790556  109.92299201   39.97950548   19.97722319
    9.98662028   19.97407907   19.97465834   29.9675279    19.97590622]","[  479.77575348   359.81755905   789.63229919    29.95177469   349.77260638
   419.8527227    419.74949064   329.86094412    19.96888373  1339.53318913]","[ 39.97743514  29.98017652  59.97977384  49.96485855  49.99089096
  39.9741087   29.9861342   29.96937381  69.92420858  49.97451413]","[ 209.89191836  339.82338812  269.94200033  189.85143569  329.90687986
   59.91554937   89.87299818  259.87053905   99.94135797   39.93354375]","[  29.96887022   49.96965559   79.94497274   19.9821313    29.96636118
   29.96657731   39.98496004   49.97031367    9.98422281  149.92620854]"
"[ 2679.27333733  4998.69372253  4998.66550793  4048.89166642  4508.84548311
  4399.09150215  4999.15567238  4998.65706126  4998.73305662  4998.71723352]","[  59.9724538    49.94424374   49.92123739   39.94733983   69.91595645
   49.96951724   29.96842328   59.95864061  249.81541797  129.92803903]","[ 89.97117063  19.98736919  79.97983619  19.97151481  79.95572735
  79.91293959  19.98024427  19.97755991  29.9864254   49.97017503]","[ 209.90160119  409.82787471   99.91177343   19.9706159   109.90420776
    9.98195232  179.94638616  149.91512122   59.95831813   79.96216935]","[  99.91695215   59.96206498   29.94522755   49.93845829   19.9774517
   49.97974192   39.96124936   29.96919302   49.96412257  119.91656517]","[  49.97215346   89.96410947    9.98670279  119.94810434  119.94530534
   29.98374027    9.98600896   19.96791794    9.9834686     0.        ]","[ 599.74338687  699.68430825  219.79921611  399.67904316  239.71422493
   19.96805642  509.76707159  709.62295711  409.67594527   49.92803014]","[ 49.94667201  29.97988258  49.96528164  29.97811945  39.9679715
  59.9188139   19.97206611  49.98239971  29.96979487  59.95778432]","[  29.95386618  259.89773541  199.94553838  179.95595202   29.94490196
   69.91968804  379.81325496   89.90711799   99.88327774   99.87856064]","[  69.96319821   39.9750014   529.83859691   19.98269474   99.9230065
   69.95087628   19.96708917   39.96281389   79.96165071  149.90749628]"
"[ 2529.44106651  2059.59594116  4049.204047    3079.18274464  3199.2258924
  4998.52435942  4998.62409715  4998.23343863  4998.77423516  2759.32243751]","[ 129.96030986   59.96164537  149.92355793  289.9442297    19.9713575
  119.88364384  289.86888586  159.91691882  219.74664102  139.84268305]","[  49.98382492  129.94427771   39.95509014   29.96670709   49.96523024
   69.96629128   39.98284215   49.98190696   29.99170185   39.97968627]","[  69.95790202   69.9506311    89.96033739   49.98357189  429.92227501
   59.9671588    29.97573711  139.925718    109.88549969  169.89676556]","[   9.97996611   99.92651311  109.88618089   19.97823425   19.97215589
   89.9652028    99.93790835   99.93664293   49.96127918  139.93619542]","[ 99.92773078  29.98326437  89.96005066  59.95117902  29.97844565
  89.94579505   9.98684253  59.96111505  69.96254258  19.97616266]","[ 859.56135355  689.81462247   59.92292756    9.9795016   829.6456632
  179.88597475  499.68863264  469.8470089   869.65914735  279.6592396 ]","[ 29.96160451  29.98565985  39.96742695   0.          79.95497555
  89.95888376  59.94951325  49.98222993  29.97056741  19.97230394]","[ 279.88456913  209.88224015   29.96634708  289.91342923   69.94097765
  269.85376166  169.88962534  199.88647589  419.73842166  109.87912846]","[  39.96209724   29.95087056   29.96265575   19.98376404   89.92451601
  259.89103841  189.87759074   59.97418173   49.9337714    19.97242881]"
"[ 4999.09080519  4999.26599306  3878.96426443  4998.3612284   3129.103583
  4998.91657154  4998.32348214  3879.30341515  1899.56458295  4998.8545116 ]","[  59.98270369   79.92265298   59.9470352   109.87952785   99.97466206
  179.91324063  119.88703646   99.94493899   69.96835878  159.96801832]","[ 29.97024976  39.98717955  49.98613696  19.97507542  19.97263864
  59.97803222  19.97515869  29.98654324  49.96628635  19.99128285]","[ 209.88398057  159.94303645   59.96878959   39.96093603   39.9724299
   69.92192724   99.97030184  229.78748451  249.87777077  319.89276123]","[  39.93999431    9.98035235   49.9750145     9.9847182    29.96521739
   39.96778979  109.96696495   99.95236549   19.96710143   59.96303551]","[  89.90237505   59.95326241   69.93307873    9.9811643   149.94729232
   59.95720014    9.98447859  139.91965362   39.98033661  129.92455142]","[ 829.51827374  569.76165383  709.71160904  389.7995176   479.67510527
  559.83347916  359.8474998   219.82270076  799.59619738  899.59053996]","[  39.96935965   29.97431793   39.97785783  119.96708559   39.97132728
   29.98330345  149.82432514   79.97497372   49.96833729   59.97177603]","[ 239.82197679   59.92475956  109.88758066   39.95897633  379.85497072
   19.98071828  139.88714462  129.86029967  169.83017898  379.82422488]","[ 129.89588528  119.90924923  239.8902327    39.95010091   49.98850589
   49.97794355  149.91335371  129.9458686   169.87145263   19.96971979]"
"[ 1819.7511499   4348.94085388  4999.09959465  3119.26760741  4998.86132664
   779.73791995  4998.54895297  4998.56787526  4998.80575955  4088.93579965]","[  29.95369296   39.94811917   39.94073916  109.96611602   39.9521262
   59.96529682   89.97777707  179.89390966   89.88801566   89.95349257]","[ 39.96638184  39.98488713  19.97150498  59.96983409  39.96096604
  19.96996513  69.95119528   9.98087536  49.96864647  49.96559264]","[ 289.88303143  179.89154097  109.91815101  239.89788204   99.90903905
  119.86100128  139.94039976   89.9511882   229.89251932   99.9505229 ]","[  39.96842948   79.94157809   29.97787223   59.92166004  139.94720138
   49.94982632   59.95975469    9.98401832   69.92709668    9.98384141]","[  39.96787941   79.93126134  119.94768001   49.95452275   19.96694575
   19.97306428   49.97926257    9.98246378   29.98684181  189.91780343]","[ 1319.53072011    99.85321825   479.84385756   689.71669698   539.87433003
   189.87343506   509.78716559   339.83547959   279.83925994   359.84332439]","[  29.97689273   59.98172386  129.90874662   59.96136131    9.98672797
   99.92508838   39.97761042   29.97162136   69.92739045   29.98703142]","[ 109.87096387    0.           39.94785477  269.88320381   89.9224255
   69.89953368  119.91266356  169.85418454  179.94971448  269.87230674]","[ 59.91063345  49.97802251   0.          39.9661548   39.98168148
  69.9462408    9.98689936  79.91607927  29.9780574   69.95529668]"
"[ 4999.0235748   4508.76113687  2949.00319576  4999.26626328  3878.97713615
  4998.59872798  4998.48205243  2719.47924375  4958.76729053  1479.7294838 ]","[ 129.94490703  199.91668943   79.97454354   29.96373104   79.97074076
   69.95035086   49.96122028   89.95618125  159.93223152   69.91573917]","[  59.96517312   59.96700783   49.9803614     9.98196327   69.97900585
   29.99080758  159.92994188   79.97005632   49.97149306    0.        ]","[ 209.92559372   19.97061149  169.87710622  159.92278534  109.8722751
  109.9832589    99.87863564   79.91371521  249.90403122   39.97838557]","[  69.94020965   29.95338596    0.           39.97828969   39.95648504
   49.97942013   29.95977961  229.91663052  109.94065823   19.98248647]","[  79.96048433   89.95181243   69.97411299   49.97854648   99.93135227
   99.97326433   49.96328692   19.97178621    9.98137949  179.88048198]","[ 2019.04714682  1489.35824517  1019.79113831    99.94412255  1189.38693747
     9.98520845   469.89936632   449.88458296   619.68379741   389.70893317]","[ 49.97545433   0.          69.96835246  29.96948062  19.97627455
  29.98150424   9.98361977  39.94869221  39.98609007  29.98934622]","[ 349.89406889  209.91861382   99.86223614   39.94918549  199.8999512
  109.91471409  319.82614389   29.95727696  159.92195268  109.85714261]","[ 169.91749313  109.92928082   29.96507108  199.94337253   19.97295803
    9.9859191    79.95305634  159.96020134   89.8848522   239.87774376]"
"[ 4798.83370403  1969.63854903  4348.93171452  4998.94648637  4998.79245782
  4998.88995009  4998.81714787  4088.96489546  1479.7302335   4998.4948396 ]","[ 129.92754802  169.93534119   19.96642357   29.96171278   89.97028407
   29.9628439   319.79897212  199.77111962  319.90518816   59.94994993]","[ 39.96702711  39.97240657   9.98750601  39.98203089  39.97331044
   9.9872633   39.95154704  49.97398965  39.94646802  29.96674702]","[ 229.83672436   49.95659079   79.95235654   69.95782852   79.94313441
  219.88664819   99.95120492    0.           39.98172668    0.        ]","[ 119.95246176  109.94057633   79.94809233   39.94160831   59.9483854
  149.94139114  109.97524952    9.98222315   19.96762474   69.95494638]","[ 59.97160036  29.98796139  99.94565621  49.97690418  79.95862864
  49.96693238  29.97775186  99.9406887   39.96832255  29.99031757]","[ 439.88932687  459.80245505  409.81389968   49.95486437  479.7179751
   59.9186525   549.67799649  839.63322388  579.86789302  629.81398392]","[ 39.96266161  59.95831287   9.98115867  19.97648394  59.97371727
  89.9578381   49.91678939  59.93865123  99.95317519  39.9683188 ]","[ 139.9367301   189.84778174    9.9812206   269.85892451  279.94074484
   19.96980987  199.87585642   19.96742242  129.89141507  219.81853851]","[  59.9403207    39.97914354  189.95589258  139.89102641    9.98647214
   49.93708222  279.78793002    9.98258825  179.91049734   99.94542179]"
