rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[ 33.66979969  81.76714994  49.84343418  41.37090626  86.09791896
  86.09791896  86.09791896  39.730641    39.730641    33.66979969]","[ 43.17849029   9.572524    55.71656076  52.72672615  15.62806436
  64.29297034  49.28963834  32.56641498  68.28518908  21.90467705]","[ 56.09426875  74.25769367  75.80165635  85.27988522  31.29773081
  51.03969091  55.74405291  23.17855422  56.59972476  10.51333347]","[ 36.81774079  88.85536747  51.09417402  22.68419517  27.7928473
  79.96496819  59.83663435  52.93666984  68.80357984  36.02615447]","[ 46.06199304  56.67902849  34.06540297  59.64544158  46.61179193
  48.84621395  89.77385484  66.27893507  83.16788112  80.33056289]","[ 68.59754918  51.3612245   17.34632224  34.57490038  21.1736549
  56.14993038  89.53847392  61.00419905  67.60152784  24.20499039]","[ 21.425366    22.54466969  57.57677812  74.68969506  77.67655361
  55.93345074  71.73298838  70.26231309  62.65494603  54.98960723]","[ 59.24936212  61.64941329  55.22442685  43.82863071  88.3085659
  33.76386185  39.08264609  82.69910952   6.53991541  42.85977521]","[ 41.60751552  48.82766978  93.87271474  30.51379531  68.15577384
  33.86578714  36.96529757  75.493179    49.78097188  98.11702991]","[ 22.04979215  36.0190553   67.63695879  13.12568895  56.89387949
  44.33931075  18.36572191  55.56145523  64.51225653  13.37254725]"
"[ 64.78953196  79.90099375  31.53579211  64.78953196  44.73860632
  36.0643096   65.06685049  31.53579211  64.78953196  64.78953196]","[ 100.5446513    70.91499873   53.336287     31.32760082   46.96008536
   52.2328185    59.68237172   39.52266505   48.0642629    92.08144944]","[ 100.37271719   24.49743292   49.59138982   24.34843293   44.65203262
   36.46872363  117.9610016    42.62557646   71.90072746   65.2480744 ]","[  0.68630651  39.41151873  70.11493527  47.63327316  42.2154687
  26.20306533  39.86488289  32.40031377  14.02430065  45.31456476]","[  61.56474998   39.92972718   28.30016076   33.52408342  110.08518193
   95.82637259   36.27419547   50.0956982    57.33784137   50.94732867]","[  70.78044138   59.19954351   49.88970976   73.83122791  113.75541346
   19.01260005   55.8661645    81.76218409   16.08843989   74.9430278 ]","[ 33.2106984   82.86938767  97.29277218  39.46213441   3.46662465
  61.63759272  52.51826052  73.79151379  42.03233524  51.65818338]","[ 12.66618338  48.77302528  19.48703603  80.40896813  52.7553195
   3.48442547  42.60132132  17.24156512  71.64607398  70.93784704]","[  77.85273635   80.21151243   53.21232589   78.62860179  114.8216085
  145.17286111  103.74831261   39.36489283   45.10127319  107.60185837]","[  36.97102026   44.6254189    70.54340369   38.0850646    69.547552
   15.85710822   47.66807898   82.51721865   42.96493847  104.59866276]"
"[  46.59338136   79.54265963   79.54265963   72.17495986  118.84816476
   49.39797477   72.17495986   77.60143487   67.92708147   67.92708147]","[  83.21682285   29.21549338   79.6910553    91.30959468   59.2719143
  106.56595143   25.02005674   61.82190723   41.37787625   51.01574699]","[  3.28144847  77.59469347  33.20418714  75.28924418  40.47269441
  39.29348321  22.6094191   60.57441288  59.07176608  65.63547451]","[ 74.68711961  52.3045866   34.33304183  36.29097716  74.68711961
  52.3045866   43.94349337  79.65976325  48.03531713  53.294611  ]","[ 23.22440143  55.32425079  83.65477634  63.65140068  48.12583215
  40.57734698  38.1674036   59.45051474   8.78540367  59.06534527]","[  87.45897088   33.58933819   38.76188216   91.95936654   52.33431147
   53.6099405    22.07687488   56.92039617   63.16648904  102.10799332]","[ 49.64436199  47.26165835  49.55481154  60.37347928  18.93876017
  73.90268956  62.72987219   2.16627523  38.1600527   17.72165612]","[ 24.1371238   40.74198595  10.04679712  33.68496535  33.94765228
  51.42230621  32.37439839  82.3790882   47.86751581  30.79551175]","[  41.56012687  121.64769691   59.86701469   58.0376641    45.11446015
   66.28463923   88.79977415   32.03031294   63.25891224   91.06383751]","[  77.92255007   34.92170748   33.8129628    61.53656407   47.07295229
   34.69200304  117.22659751   56.36621922   51.93102516   60.91507426]"
"[ 43.15095375  40.56799027  64.84935094  30.00218309  52.7054908
  40.56799027  64.84935094  47.01118948  30.00218309  55.14546916]","[ 22.737945    42.19616841  74.772717    72.06031705  57.52715725
  34.68829644  67.26688741  62.30176619  73.01554116  71.33390688]","[ 77.63671784  50.39027716  32.30788918  38.18686801  38.08800167
  11.06852849  72.14171619  73.90305511  86.54339362  31.56650933]","[  1.05987799e+02   3.64289661e+01  -2.37994189e-02   3.18494175e+01
   1.44190833e+01   4.49221566e+01   4.41620358e+01   7.96828060e+01
   7.55946544e+01   4.88411785e+01]","[  64.67905018  120.05536891   32.74243204   49.2609074    88.4331062
   62.01301569   54.53200365   67.94049972   67.69516386   58.37471942]","[ 107.65645568  115.95523793  121.19143965   43.3322273    89.02317337
  106.80353863  113.78446186   46.87201459   21.8837167    71.17071812]","[ 86.73846857  40.84838304   7.89401078  23.15732889  -7.90243865
  31.84830125  68.7585804   35.70355675  10.26565691  61.7951214 ]","[ 91.99970112  50.54076076  27.08197339  35.39737564  74.45787283
  48.2542976   -6.54507709  51.11858743  49.6339602   48.84667083]","[ 86.36186974  21.83519833  70.67560947  38.54000474  53.33154663
  41.14838821  73.52127514  67.79041239  85.23229791  51.03669295]","[ 93.23431891  58.69579031  32.19616461  87.18776164   4.25989892
  20.498022    19.27730414  43.68384209  38.36016393  37.63849805]"
"[ 124.36994123   20.89871013   83.03667265   79.95932689   57.74365547
   83.03667265   99.68784422   58.85068292   83.03667265   99.68784422]","[ 61.40558693  28.10522363  21.90253027  76.16593685  88.48999657
  70.21805265  21.33039536  57.36165063  38.40851748  71.039389  ]","[ -5.15216202   2.92643139  30.61026107  68.33330821  20.35869557
  34.26341159  16.19501421  29.51214845  56.48641503  -7.93441278]","[ 12.33201382  42.3634762   71.83786209  92.43156219  54.64126696
  51.92833765  41.6567911   60.31776757  71.87249041  47.16845699]","[  25.2330085   117.87294576   86.83050877   91.35731902   99.04846033
   62.76694688   82.7540658    43.86886913  104.96421464   23.97927458]","[ 64.52272994  34.65313578  67.87477991  85.59495862  45.4872897
  69.83448223  71.73155702  80.67701842  82.61779103  49.87162184]","[  2.27554826e+01   5.73592267e+01   4.72332508e-02   2.58578737e+01
   1.15884201e+02   6.94408082e+01   8.37719259e+01   7.43415942e+01
   8.36880642e+01   2.58578737e+01]","[ 42.12338986  32.272612    -7.87203012  56.57110764  29.19849744
  39.11399578  75.29221783  62.11998489  29.52130249  60.19306061]","[ 74.34113195  60.31636482  28.77626317  18.13890264  42.49884441
  42.63729907  80.61140803  66.09894951  62.14603955  57.45295352]","[ 67.30828841  35.18266668  32.77226996   6.15623695  52.3274439
  69.5410908   86.97445197  79.09944508  97.91513917  40.75757758]"
"[  42.78464071   96.32631011   43.22058314   49.29400338   42.78464071
   96.32631011   29.56528894   29.56528894   92.13475822  105.0278435 ]","[ 88.3567727   42.23923119  83.75101213  75.43037128  45.37276023
  48.48434954  49.73704995  20.85061207  50.70984448  39.78276879]","[  8.81086833  62.14288351  51.33026255  16.76097618  11.66572937
  15.08044285  52.09114523  48.99207138  89.55636082  60.04422908]","[ 55.41659779  42.34874705  62.87410053  69.44001067  52.89014271
  91.18900144  55.41659779  42.34874705  51.07678975  47.83003315]","[ 85.13072014  65.1665337   77.84842422  52.53929147  97.00589821
  98.88465349  46.99929214  66.30674606  46.35840316  89.48141924]","[  77.01350167   26.0880184    90.27207076   50.26707216  112.83705926
  109.17614667   84.84752354   46.80991019   83.50810344   93.58222088]","[ 39.31701722  74.50507019  61.42072229  78.8115314   76.82132102
  94.29583606  63.62401593  18.86507691  80.07409725  74.67282872]","[  49.93459535   62.22321197   64.90961202   54.70667868   51.62407596
   43.02645838  132.5992428    -9.64344673   55.23757752   -7.67375425]","[  63.13592737  114.64807235   54.23064461   93.35185814   70.08685186
   59.8728421    28.02084681   36.44718863   93.6556802    60.70595881]","[ 47.76452001  47.45526772  10.26675252  65.14114583  10.93442229
  50.01956299  11.91357904  20.72783295  20.62666936  73.22487855]"
"[ 22.11561082   6.64558616 -15.3618544   52.80858051   6.64558616
  11.39094948 -15.3618544   52.80858051  39.9428772   22.11561082]","[ 59.72646053  96.45291043  44.27464613  75.7838057   80.38457498
  94.06759036  65.40792363  94.5284646   42.10923947  45.82164198]","[ 49.22651417  27.65834376  56.43062294   1.23451425  53.51714216
  33.30500322  89.41294201  69.16686556  65.80611844   4.83995505]","[ 10.00799893  82.9349404   68.70747914  93.92793615  22.76632214
  59.85563002  79.7197792   64.82067992  77.4402982    3.32500118]","[ 61.55956046  60.25031382  62.92721646  62.77127465  54.07755221
  -4.47237094  68.73938572   7.22320669  50.93570421  43.90792543]","[ 122.11840153   71.02416775  105.21335227   89.75946225   96.70011665
   48.48508052  126.00146225   54.20879275   89.70938194  117.87290763]","[  40.59609111   83.4453235    82.14813781   81.38629803   56.01284456
   83.68776461   64.73738817  107.867431     92.33644743   55.10681271]","[  7.38184497  57.05979175  67.4431784   58.07950959 -14.81677713
   8.89594387  73.6691446    4.90152547  55.14694112  35.17235802]","[ 100.12115447   38.24299128  130.54471458  105.40255019   74.68615339
  120.26564347  126.1283129    46.20568417   44.06592116  109.01040662]","[ 47.07134778  38.36511757  97.28138356   4.36718122  36.93292851
  17.27085642  49.41946686  17.27322736  31.19107083  13.27547251]"
"[ 13.01615018  34.80273687  13.01615018  34.80273687   7.36338427
  42.43512017  38.26187632   7.36338427  98.46960297  13.01615018]","[  76.90065751   73.4253496    49.74280178   67.26206942  101.57336294
   36.42674094   59.45278742  114.19632787  122.29924375   93.35959564]","[ 65.90874232  76.90003228  46.48555389  50.75336351  59.26395085
  48.01385221  28.568455    78.57143246  59.2921144   61.90640666]","[  44.66316716   43.68479357   72.31260096   56.82764085   34.94389467
   40.31525623   68.18788578   67.37550404  112.10977267    4.71288672]","[  84.8043635   131.85980085   52.5158836   -20.90255185   21.10379232
   53.97523315   49.02915694   90.83732744   68.00820656   25.6692362 ]","[  57.42082064  112.20599218   86.02318725   91.51594905  107.15892772
   65.44049054   60.84432964   62.38907659   30.51615605  122.42751952]","[  65.05420885   38.02344223   80.60723761   69.80202374   61.87146003
   87.97210776   66.94274068   89.67652021  101.68489997   46.73337116]","[ 45.07918696  61.20031231  37.84956714  15.86817405  -7.65261652
  60.1901971   46.03189654  17.08834923  43.34953082  35.59784635]","[  99.87615683   54.16366246   71.1921606    51.18080653  129.59444777
   78.92005726  121.39579246   73.84430654   78.92005726   91.19778607]","[ 36.15019117 -31.86540387  45.6493063   41.31868564  18.63262561
  35.61802898  19.35260086  25.13768817  19.31334744  12.78976253]"
"[ 64.5664942   26.80813977  55.56421207  39.1382806   -3.15425826
  72.16665673  45.6236483   72.16665673  45.6236483   72.16665673]","[  84.73896705   82.20594746   76.10882107   70.51214328   66.93994195
   65.85976652   77.54833064  106.04673318   84.73896705   82.20594746]","[  88.04525038   52.40417426   96.7943071   100.51808695   76.78678991
  108.09917523   54.31728532   71.69114948   39.57983934  102.59071035]","[  78.36529876  102.92826471   48.674321     30.24214493   31.74216509
   66.97407644  115.78213357    5.89225722  107.96271415   21.15544645]","[ 24.19506123  97.4723644   28.79889792  28.32323413  82.41242363
  85.28356045  70.125966    76.09841225  62.75739922  75.32868999]","[  46.09930798   78.86073526   64.77143513   65.53420988  160.79962269
  108.60031802   67.20182022   86.35235497   48.0585264    36.36651491]","[  70.45574262  110.03693728   73.38904873   58.72458146   66.54675252
   86.45178294   85.30436849   59.36710011   14.49487131   51.57193119]","[ 18.63033968  61.69864027  22.15970356  28.38940305  42.94035086
  27.9991776   38.30802324  39.09158896  23.35111463  45.81918867]","[  79.93250311   27.11212782  105.65193839  109.48362274   44.09846023
   99.92360674  110.54357748   20.10284162   68.44900869   30.4990998 ]","[ 26.5141006   16.15372226  17.48910413  28.45314653  46.01822289
  18.24398582  32.87700002  23.48135749  46.94024969   9.31700285]"
"[ 33.88205412  59.80475677  59.03682276  65.77941066  61.61145948
  23.93446129   7.79180741  61.61145948  23.93446129  59.03682276]","[  78.85835767   99.99618762   82.71845848   87.49391469   94.49008889
   72.52538981  111.73616632   94.49008889   92.64420634   91.82746819]","[  53.47831297   78.29297789   64.7792094   109.81721132   41.30260177
  115.09375249   64.72700046   30.85510175   84.74491812   81.3133608 ]","[  41.56188363   11.57940985   62.34278288   65.48353138   48.55179522
  121.29137035  106.76716968   53.27496979  121.43209479   55.63379623]","[ 74.67786275  13.02101046  77.25465473  51.36299802  84.13053916
  69.95272227  44.83546979  30.86852203  68.98373502  29.75194564]","[  90.43270891   86.11153565  111.13733416   61.88915878   80.58431703
   79.72274734   76.55763199   89.96010025   28.32103077  120.25356298]","[  91.59740644   86.92073031  124.7990581   102.38700042   76.90189555
   84.64803836   29.73219216   63.96545992   60.12289077   50.23751216]","[  59.6039871    58.70224518   55.00805343   62.81033994   55.00805343
   62.81033994   47.23720168   62.73732931    8.64057674  111.18411323]","[  88.14949582  131.41235375   65.04449162   48.29750256   96.16576465
   93.99325795   94.71757391  125.60521889   48.98443162   85.04902368]","[ 20.79627292  78.76915873  76.05341646  45.37462874  57.9490873
  63.47522142  50.66258117  74.93637558  63.87356375  42.38996503]"
