rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 39.31334872  43.65766174  47.20662159  49.1629017   37.43866348
  41.04593967  48.16324658  44.45258826  41.04593967  47.20662159
  41.04593967  47.20662159  44.45258826  44.27947282  43.25389287
  41.59255815  48.16324658  51.16768278  43.05877795]","[ 23.37323877  25.17191098  26.23322938  22.08802742  35.19444063
  34.72111639  24.61819546  30.62146596  23.33912325  21.159894    21.159894
  26.06402194  26.06402194  21.95887276  24.40262807  23.33912325
  21.159894    25.8090661   23.53660785]","[-2.85457152 -1.48715534 -2.68143524 -9.46274548  0.57842036  2.50024386
 -2.75664623  2.86019684 -1.07184996  0.93109183 -4.33151019 -3.15367836
 -2.75664623  2.86019684 -9.41667404  2.1410337   0.3463325  -7.76342828
 -0.0491716 ]","[ 26.53924196  33.9805121   33.82387466  26.23528955  32.73111286
  31.1560799   26.19831724  25.7531987   26.27123059  33.5462807
  25.07732489  29.87482877  34.56391476  27.7360982   35.15614925
  37.07841825  38.80068294  42.62536583  27.7360982 ]","[ 28.28893393  22.8993483   38.40889731  37.84299682  30.14814249
  31.96492419  30.95634974  33.2526447   29.06103233  29.32588765
  32.37124954  32.27918012  27.07011911  29.2971402   32.0594668
  25.95037965  31.96492419  31.33772774  28.49565913]","[ 22.99290655  46.32464608  37.54656328  30.55554128  38.79164489
  43.24299909  36.99341359  48.35395306  36.72157615  47.47570784
  37.98398048  40.56027493  34.42720467  24.69849805  14.49817939
  38.27500229  46.32464608  28.79049765  28.27517182]","[ 57.3391663   59.14374755  54.81602967  57.91026949  52.1156356
  56.54746596  54.90660065  54.25424484  58.19944692  60.9553404
  56.03413725  59.05007659  54.51386939  57.07444175  54.55632702
  57.04127041  58.70941015  59.50456717  56.30155427]","[ 28.84607909  31.24237462  30.25247582  25.57381008  31.68563064
  34.90449793  32.80059933  24.10805799  31.06627536  32.45610093
  28.03970866  28.81119502  28.46028697  30.0626331   29.96162323
  25.3435378   33.48386711  30.15517795  34.14668848]","[ 32.262707    43.60384659  44.62451732  37.85734602  47.22272854
  41.2786294   46.69321493  44.89808968  39.96777194  40.67428789
  40.21018728  34.43540565  46.1464668   49.43174795  41.2786294
  34.59641293  47.5538355   36.14381288  45.30881271]","[ 19.00666638  14.70563813  15.05020546  24.9184613   20.71348017
  20.0261014   17.5428495   24.22160217  23.39139505  17.53317937
  20.24806751  19.51650246  15.90825005  10.37823042  17.05284455
  22.01918035  18.05286348  17.89966154  17.22973375]"
"[ 49.50686539  49.49997022  49.50686539  49.49997022  47.86290393
  50.10134555  43.40123852  47.15836478  46.54860344  43.40123852
  44.65833458  49.50686539  47.15836478  46.16203787  43.40123852
  47.15836478  39.47655714  47.3438403   45.49551519]","[ 25.5518522   22.78613147  33.22158736  24.58872838  23.64196201
  22.7088547   26.47468303  21.73451594  21.79163309  24.88356055
  19.07627825  24.60823106  23.29460291  21.48596181  25.31244535
  26.61432038  21.73451594  26.47468303  21.73451594]","[-4.7339967  -5.88737184 -8.10589828 -4.40894242 -1.03652946  0.93635255
 -0.52448906  3.10470517  3.76679134 -6.88954957 -2.73566371  2.86802404
 -2.19719273 -1.76990297  3.76679134 -6.88954957  1.84872929 -2.81142093
 -1.34455157]","[ 39.08306607  20.79666669  35.66792933  25.02155912  37.280363
  31.04116985  31.96131014  33.94827098  32.60812408  32.39701343
  32.72577934  30.81686726  31.97740657  34.37156809  30.81686726
  33.32208587  40.20267747  40.1357804   25.55365183]","[ 31.90343162  29.99900338  28.14206908  28.07323784  33.12307391
  29.56717967  28.14206908  28.07323784  31.1095505   30.95767153
  32.8804138   33.5634144   38.5255985   29.52736381  37.57664352
  33.34262049  31.33408518  31.61259192  36.23942747]","[ 38.26472254  35.20384705  11.33991523  38.73203629  49.67567407
  38.23307457  51.32999436  30.21556151  38.26472254  35.20384705
  38.54610736  50.63953203  51.27226745  40.69515567  33.11101402
  38.81759779  24.68705792  40.92132766  36.7344755 ]","[ 56.32512629  56.27547767  56.98733956  59.66602106  56.43544122
  55.82548957  56.28891029  47.04711396  55.42158636  56.33334187
  51.6182095   57.58696159  57.71037344  54.19472704  48.16874703
  50.66433436  56.9596222   59.54111649  52.92808099]","[ 27.54616583  32.41423185  33.43226709  29.36231025  29.20688887
  28.94344462  29.43578389  28.82295262  19.73945292  34.38629365
  29.28548641  29.100236    26.86838414  30.78897437  25.15213259
  27.20806641  33.51823991  35.69977305  26.31351798]","[ 41.47556247  37.57535794  44.15874209  40.52343494  45.49593995
  43.53342208  34.25736554  40.31510053  40.30680438  34.61009405
  41.35198206  41.35198206  39.68014052  46.1622332   41.49873766
  44.32744335  46.29282654  40.18618436  39.92623508]","[ 18.21443232  17.09708501  13.96502026  14.89952796  16.08155804
  18.72002137  15.35399514  19.74087271  15.00787505  24.78245216
  17.13575034  12.6116539   19.94755552  17.07670279  12.79025238
  19.37529846   8.64681599  23.99141981  17.51076207]"
"[ 47.0109912   43.84763829  45.88802132  46.74927348  43.4300613
  46.10788065  45.88802132  46.74927348  51.29039434  43.05720962
  46.78404331  46.55469473  43.84763829  51.29039434  46.0924179
  49.62920293  45.88802132  43.84763829  51.29039434]","[ 24.98955414  26.00379793  32.08323186  25.01909763  28.58776423
  17.83288649  25.89438512  21.82736348  32.08323186  25.01909763
  32.08323186  25.01909763  23.54994498  22.5860072   26.78062229
  30.57859496  24.92068333  26.12155068  21.22047083]","[ 5.97961902  0.2833069   1.20469011  0.73772284 -2.74237687  2.87331524
 -3.24860561 -3.0045966   2.71727023  3.76785344 -6.8968532   1.74813207
 -2.28077608  3.49293104  1.19956142  3.95274632 -1.54477046  1.74813207
 -2.28077608]","[ 35.31446391  32.06923128  32.61402823  29.51857744  35.37862143
  28.65693366  31.90732496  35.69589411  25.59197273  36.23949946
  22.7084071   28.6887821   41.75838201  26.38041058  34.33490593
  33.31492778  28.65693366  33.98649085  26.31416861]","[ 34.23705471  26.92993726  30.32495363  28.7086042   30.32495363
  28.7086042   36.18885323  34.05398743  33.26560706  33.9228534
  36.26434322  35.88604149  34.67028324  31.04067365  30.07398897
  28.65446006  39.45762279  29.58643667  35.4493294 ]","[ 36.17983917  37.94304468  37.23842663  56.03405434  31.9842149
  53.19684824  41.01656563  16.29758475  31.9842149   53.19684824
  37.64467203  45.33547335  38.67051789  48.58646025  20.60196706
  43.28486105  43.51401246  49.48072478  43.06606377]","[ 54.97544927  55.21093498  55.63697129  54.56280878  56.35460369
  55.79913191  52.36895979  56.02648262  42.87832315  53.77577692
  53.68303076  51.41785233  58.57504335  56.58819434  59.06669813
  55.58245101  57.02155099  53.58949226  57.17864876]","[ 33.05807894  32.05460014  30.84722272  28.64309489  32.63616074
  29.18339154  29.38710275  29.67062088  29.36689041  33.29941634
  31.70321021  33.1244134   30.4721545   34.08190986  27.71483165
  25.76122687  30.50373855  34.8971539   26.56797974]","[ 44.34682111  37.51990205  47.87848405  38.30909315  44.34453711
  40.13155322  39.46802922  44.31421667  33.56496724  42.86851963
  39.80255626  38.19702219  44.31421667  37.78951272  45.58695413
  37.21775743  42.04588293  40.39398627  48.97395937]","[ 17.41006556  17.85243895  15.2822602   20.67334161  17.28357305
  22.55553486  16.6645397   16.45798822  13.99555193  14.08028359
  23.66909113  17.77035531  20.3872434   21.64307814  13.29257768
  16.24999018  14.71978093  16.08151316  17.13366441]"
"[ 48.05523953  45.97131699  48.05523953  45.97131699  46.62515553
  47.02100736  48.77961554  47.27988295  47.27988295  43.36588941
  45.97131699  39.59251586  48.85614213  48.05523953  46.74820925
  46.1008824   46.01159378  46.74820925  47.27988295]","[ 31.17626041  14.58325708  32.13472476  24.5337106   25.83650521
  24.44329986  27.35526711  19.82458371  27.29397688  23.87813582
  23.18019182  26.58732316  23.65184137  31.17626041  23.65184137
  31.17626041  26.0834549   21.45494542  23.65184137]","[-6.11926029  3.55832595 -0.15449094  2.33123177 -1.74225812 -9.97227599
 -6.3126969  -6.56570237 -2.23237185 -3.21497487  1.75541663 -2.25758961
  0.92497975  0.92497975 -2.29531084  3.78569879 -6.88223882 -0.17405249
 -3.55981467]","[ 34.75237782  21.68824924  37.035713    27.68224623  34.75237782
  21.68824924  30.26796872  32.88009784  33.0453531   22.00969246
  29.7569876   35.18294411  40.53029371  31.0898765   34.22467426
  35.17464849  34.57059711  15.19444985  32.05529861]","[ 32.35454745  29.69346711  29.45082311  36.5336258   32.87575472
  31.74988189  33.16736245  29.31498347  35.67173583  28.19994035
  34.35490717  25.89608379  35.57878849  30.84707123  37.59976785
  29.45082311  36.5336258   30.00459831  34.42040115]","[ 52.06622887  45.6356308   43.59773105  30.85230336  37.58020214
  39.28033657  34.34229466  47.53371822  12.2786869   46.04800003
  43.14125716  12.2786869   46.04800003  41.25726729  39.22988825
  34.10007753  35.91292772  47.35975565  38.01310215]","[ 54.52834038  51.24662929  53.71439779  51.03657724  53.36460082
  57.11360561  53.6245917   57.96688631  55.84354506  53.71365686
  53.88881231  57.14281329  51.55675578  53.39065848  57.10890463
  50.77036189  54.97176537  48.61245749  55.77073273]","[ 24.42585363  30.19344649  31.10911641  31.8361634   36.76630765
  25.5472894   29.45373418  36.03703056  29.55605789  27.02580717
  26.27919027  38.01745038  31.90778672  27.19748315  29.82491688
  27.99638161  31.50871323  31.54836106  28.08955369]","[ 38.72078637  44.46578558  46.77847373  42.29199502  39.1641395
  47.53952806  42.75549479  36.74015114  43.41017478  43.76112505
  48.38912701  40.87805308  30.2551225   43.70001389  47.937927
  38.52449464  44.98378569  38.72078637  44.46578558]","[ 17.64480024  22.4623637   19.10434463  19.73358637  15.21018729
  21.22557764  17.51915049   9.5876837   21.23368063  13.4862864
  16.58997994  23.89269932  12.93971106  23.28384479  14.80046158
  12.44780401  12.44780401  22.64162511  11.44965032]"
"[ 42.62910301  47.68376167  47.68376167  49.25139526  43.9915874
  46.60130296  46.40858592  47.70318938  49.25139526  47.70318938
  49.25139526  44.13689613  47.46781977  43.85491657  47.70318938
  42.62910301  47.68376167  47.46781977  48.73116247]","[ 31.24799905  15.44918206  27.53293052  27.10519909  28.06773534
  23.28515018  28.43048122  26.49779772  27.92630772  25.25256837
  23.76662014  31.24799905  15.44918206  26.20490028  24.96994976
  23.97319541  29.57539913  15.44918206  28.43048122]","[-3.00874847 -1.62537364 -2.32456854 -4.23798739 -3.11539654  3.24892892
 -4.20396968  1.77174131 -2.25432141 -1.05394598  2.21558818  0.47067223
  0.15932752 -1.11880011  3.42036716  0.93454695 -2.32456854 -4.23798739
 -3.15600237]","[ 37.58055762  36.17157634  33.4335696   22.49525098  12.05566999
  31.10259436  37.13466614  22.63377018  35.35090656  30.61520921
  22.12231756  37.31987271  41.26469716  34.01963496  17.99073499
  31.36387215  30.60680617  31.36387215  30.60680617]","[ 38.37520604  34.38803671  28.66978593  29.9668268   31.43934468
  34.43249641  31.8975903   27.2296462   31.43934468  31.66201976
  30.32201959  24.86127811  36.60312296  31.92826344  32.38246455
  33.33362068  37.42609757  33.33362068]","[ 36.40994737  35.96454     26.1079234   31.22383987  25.70652377
  32.23646752  49.34075009  43.5651204   49.28214614  17.53566157
  45.34157159  42.57481031  44.31542144  35.11303917  35.39033707
  41.68604652  35.50541305  45.34157159  42.57481031]","[ 45.06202525  55.49213542  47.24335159  55.04616753  56.06844385  46.78817
  52.68390248  56.15179723  51.41375591  55.13030257  58.20010856
  50.04806766  56.98977475  58.76498165  47.67596309  50.60165824
  54.28709329  54.0463805   51.5932144 ]","[ 30.59088678  27.07787895  32.57502351  28.94930353  34.96117762
  28.62481758  30.92891186  26.9812718   26.83294919  29.59152951
  29.40749981  23.32777583  28.706219    27.2686456   30.02137168
  25.70153032  29.53756473  19.91915475  31.85365643]","[ 41.88390649  48.15983557  39.90791467  47.5432422   35.5788442
  43.67277512  40.4496024   42.64011708  36.31381594  42.8802351
  39.69025649  47.38165576  36.74270991  40.4496024   42.64011708
  45.89340659  44.4187057   41.45545736  49.54546159]","[ 16.81161655  18.73043396  21.94609856  16.81161655  17.99092961
  15.3490516   20.51653698  17.61223326  16.65344074  13.0520547
  13.72034623  16.93689404  16.81645758  18.49049807  18.40221167
  14.37376045  17.3770317   25.95773633  11.80385293]"
"[ 47.51929153  45.91781838  43.79325191  51.46515714  48.93234136
  51.49106951  51.46515714  45.47523366  47.43590166  43.79325191
  47.51929153  45.91781838  44.75926579  42.93369098  43.79325191
  51.46515714  47.51929153  42.93369098  45.20702645]","[ 27.37457172  26.43805428  26.43805428  28.16015158  21.91003264
  26.16826244  28.00394761  31.06689834  16.51797235  27.37457172
  27.83243647  25.84639087  30.75228849  24.74342072  27.37457172
  26.43805428  28.16015158  28.5298725   25.34686829]","[ 3.26773704  2.11366328 -1.55959664  0.58439691 -1.33843382  4.41777237
  0.98373081 -2.34094571 -1.64341123 -4.17943649 -3.14921587 -1.32123197
  5.91338014 -3.14921587 -1.32123197  1.50698551 -0.97096814  4.34393226
  3.48557302]","[ 37.03820797  41.19675044  21.30113203  33.20205254  34.06010764
  31.26568304  30.45104887  33.45808624  34.7718061   17.62894559
  37.47504022  33.81722532  34.7718061   17.62894559  38.0903324
  30.20802704  23.39872916  33.56028759  28.11964527]","[ 33.31493291  34.50309664  35.42927031  32.3791783   25.16010919
  26.82549985  29.89931976  35.39247821  29.97163218  29.4875563
  33.31493291  34.50309664  36.49209018  30.27300243  37.13500115
  36.15847039  33.11045803  32.3791783   30.70940873]","[ 30.94568167  46.12745611  63.71387408  44.64874688  37.24913162
  38.99322933  43.84729253  38.93414108  39.3629706   25.9792735
  35.66162211  40.16913441  58.53120615  39.21330004  43.84729253
  38.93414108  30.69402485  35.4892542   48.6020253 ]","[ 55.63549225  52.39192166  53.14373726  52.62615838  50.60292016
  52.26834599  55.37790154  55.92321841  53.98370193  51.64129722
  50.33244621  50.26117597  48.01979584  54.91482095  54.90946091
  52.15547339  52.08124835  51.91342814  50.64276917]","[ 25.78713725  31.3940432   28.5948652   31.9807262   28.59601939
  27.8818108   28.38164447  33.85893207  24.94668979  27.11268834
  34.40900692  25.91158756  27.20405778  28.74886142  28.62587478
  36.25393722  27.54870081  29.44861104  30.0558785 ]","[ 36.58606595  37.99266136  39.09078466  38.11234521  37.76269441
  40.35483055  38.75945718  37.63593569  42.20028561  43.5441527
  40.18272178  38.06245558  44.05734845  36.33782657  39.68964001
  39.09078466  38.11234521  39.76317263  40.09256291]","[ 20.16409032  21.51900782  16.22410624  15.56365699  16.49516144
  19.04037478  18.69821006  13.4674402   19.93384532  18.5325539
  18.25648976  20.57120318  14.03186272  18.71886868  10.527227
  19.40219374  18.25648976  16.89191395  23.6215429 ]"
"[ 47.34697285  51.45463985  43.59310088  46.79142991  45.69302948
  49.50555037  48.12873112  46.8045897   49.50555037  45.95496561
  48.12873112  47.56194448  45.21348538  48.12873112  46.8045897
  49.50555037  43.59310088  45.21348538  44.50572734]","[ 28.94896185  26.91254229  24.32251378  25.20658513  28.94896185
  26.91254229  29.94358572  28.80871792  25.20658513  28.94896185
  25.83752418  29.75476432  25.20658513  28.94896185  30.80196677
  25.91939852  24.5916785   32.2864075   27.59289316]","[-1.32898023  5.83506183  2.87539571 -4.88638902  0.68076016 -6.17461195
  5.83506183  0.68076016 -0.3724717  -0.97548599 -5.39870678 -0.14344457
 -4.24298971 -4.18725128 -3.15286359 -1.38424689  1.27569631  0.5647063
 -0.37728791]","[ 23.31745329  34.79345382  31.69097784  39.93056961  31.16209181
  29.0465698   31.69097784  39.93056961  35.3550747   38.40383868
  34.97423528  32.8760846   27.08567925  30.0792534   41.50269937
  43.78431154  27.25212513  34.61572923]","[ 35.88178276  35.69749042  29.90399201  15.59278091  26.9161683
  26.48512989  26.9161683   26.48512989  31.92190466  32.89918149
  24.84171325  30.33582604  28.60144686  26.48600501  33.57536411
  30.49102457  32.89918149  33.70255977  32.3672817 ]","[ 38.47551869  48.34907652  26.96624294  37.91654577  29.2636516
  36.03149677  48.04358978  43.2114964   47.72867602  46.31353964
  29.2636516   36.24271207  36.72842793  42.81898135  57.04996122
  38.46107144  38.19428054  33.35838702  47.45372204]","[ 49.74953217  55.76734803  51.49025413  51.68030195  54.47614532
  54.07406262  47.85260932  55.06810595  54.70041208  49.17893733
  45.46285629  42.43251316  44.89362496  51.33938038  57.1035533
  49.99805761  56.4136759   55.77168767  53.36358514]","[ 32.60779428  27.3587935   31.56642898  31.66192391  29.37114475
  27.79659562  27.6651058   32.60779428  32.92004126  27.67870568
  26.27589282  29.84862381  35.25807284  28.38398121  28.51916042
  30.04380896  27.09840379  29.30831319  31.51813253]","[ 42.67909413  38.75786769  44.18114507  40.21682689  39.29405385
  40.05052675  33.22734103  37.52903643  36.15575696  42.23448044
  42.43819557  33.22734103  37.52903643  41.53120002  39.35028414
  40.15898041  40.47990604  37.23142512  41.95318973]","[ 17.95968412  16.81326367  19.24777688   9.63129236  11.60826924
  13.08510751  17.92629859  17.63078947  11.4817174    6.6368504
  17.0606538   17.27195893  15.61213089  18.79475179  20.91350108
  15.81140936  17.09787501  14.48748436  17.63937597]"
"[ 44.63250372  49.08724963  42.81233886  47.22662855  46.55042853
  44.07078374  44.07078374  51.55696575  47.22662855  42.81233886
  47.22662855  47.62933452  46.29030781  46.60188802  46.03049137
  44.07078374  51.55696575  49.08724963  44.20024767]","[ 27.53822149  27.65509055  29.40183903  28.04441944  25.07784573
  27.37184477  27.84230269  23.87015252  28.04441944  30.19667381
  22.83763944  26.76636983  28.04441944  30.19667381  30.19667381
  27.78201736  27.39226042  30.19667381  27.78201736]","[-2.10749902 -1.28343071  0.59853144 -6.6434653  -0.0704242  -2.29574111
  3.75534623 -3.93168902 -6.6434653  -6.44283463 -1.31543844  5.80056126
  1.94510383  2.48525837 -1.98196953  0.3880328   1.47471328 -3.1727895
 -6.44283463]","[ 16.03950578  37.40320871  22.03203772  37.92307516   7.5251334
  42.16064061  43.04154917  26.40307415  20.90107041  32.13718033
  19.51288016  31.4415692   35.81729398  40.7323462   36.57841566
  32.34961419   7.5251334   39.78598908  27.94084229]","[ 24.66526526  30.41908695  18.52800878  31.68323088  26.70744306
  30.4733515   28.86280842  30.98757836  38.85819227  36.44345469
  29.60245485  34.53792364  29.4601087   34.85830917  32.61499023
  24.66526526  30.41908695  30.4733515   28.86280842]","[ 41.19893765  33.81600856  37.0417412   48.5512491   50.40698159
  52.74088315  55.08063341  46.96211862  47.20490049  33.64961983
  48.5512491   44.31177833  58.71918667  42.24947942  29.22528619
  49.96978987  50.8530567   41.76534314  47.28224513]","[ 58.11470421  52.51264447  55.9574395   52.7425583   49.28503258
  51.84694971  53.33019552  50.42595099  47.51856715  55.32259845
  59.51379102  45.53974585  48.27360005  54.9727479   50.87784605
  52.03282685  53.16466815  55.85330554  48.70040027]","[ 33.99651498  32.95191705  33.59240026  28.95361149  28.81050117
  30.17098112  32.15873067  37.34422366  31.60700816  31.18342643
  28.99987357  26.86749481  29.03220644  27.48373727  28.81050117
  28.46136369  32.768106    31.0502294   27.90480358]","[ 44.55168856  38.17557245  40.07137776  42.10587113  43.49309197
  41.0278876   39.89436728  38.00932064  37.49935331  43.49309197
  41.0278876   40.16177054  38.81658083  41.310104    46.13580034
  38.52497814  37.5696429   35.65736382  38.76815479]","[ 11.56787884  12.00680449  12.87655408  19.98111191  21.30871142
  21.14972603  16.27956368  20.95243512  20.81878411  16.9452833
  20.39202928  12.86679136  16.71611175  25.35434839  17.0460956
  15.11979823  15.3204467   18.81370056  14.31654554]"
"[ 47.74078288  46.55626571  47.74078288  46.55626571  49.87528056
  47.21657479  48.90480552  48.77248335  47.74078288  48.33671791
  44.98464151  48.90480552  48.77248335  47.21657479  44.21291605
  47.38386619  48.90480552  48.20805746  44.86685193]","[ 27.09724047  29.51989815  31.0510986   32.7347597   31.10444472
  26.96945074  31.65913451  28.97210029  26.96945074  27.27904615
  27.27904615  31.41154221  27.27904615  31.41154221  26.96945074
  32.65818547  26.63246835  29.70740077  27.73693171]","[ 2.59490111 -4.29471349  2.59490111  0.99290656  3.4371849  -2.82637838
  0.24295174  1.14019041 -0.57573034 -6.40496962  2.59490111 -4.75158755
 -0.02005071 -4.12534279  4.1145608   0.56385276 -6.72545005  1.52754811
 -1.99685736]","[ 41.16448491  34.6337631   44.50904113  38.04710196  34.6337631
  39.92343676  30.88249641  37.15629303  44.92260101  27.19138255
  34.66698229  16.10861004  33.01719777  35.28239788  34.97219964
  37.03191385  26.71503478  31.46022825  36.17579912]","[ 33.0702922   31.96928131  31.59500363  34.31783172  27.45996793
  27.63033235  27.45996793  27.63033235  29.81876473  32.97892906
  36.76582404  33.56846181  29.81876473  32.97892906  32.45477548
  37.1316945   30.64035092  31.0215072   28.09382961]","[ 45.89854972  40.11658393  40.1605193   54.71381765  21.23292752
  20.53508519  35.65054561  34.64851761  49.13992592  45.21582167
  41.99766852  58.4882517   46.33963387  56.72085007  25.03054856
  42.43630002  47.46083803  45.05076744  42.43630002]","[ 50.56690506  49.18639415  50.12402065  55.67159574  43.07103237
  50.7318131   54.81072817  54.78670055  52.9947298   55.61112139
  56.47352406  54.07363944  49.32381358  53.35416249  48.25709008
  49.8140204   44.81226301  49.18147737  54.57000217]","[ 31.06089595  34.70953761  34.44655881  34.13906843  25.76241898
  28.96076389  31.94921316  33.57009958  30.80434044  34.44655881
  27.76394256  32.79982315  35.34792788  34.66296306  24.48040749
  32.93795151  26.78937603  28.045796    30.52140254]","[ 39.05816245  41.43617731  48.10551464  52.37055774  36.04445605
  40.15858382  38.40206508  44.34560891  46.87113806  37.05338542
  32.21743394  42.17864916  42.44399111  41.37761427  34.58256084
  37.18300519  43.0424131   42.17864916  42.44399111]","[ 13.21803076  10.47090326  19.13027104  20.06853648  16.16292398
  24.34002135  13.09001915  17.08828286  13.59767516  20.9795249
  20.16080847  17.66561327  15.91923898  10.83003062  17.29070743
  15.74092058  22.90947986  16.38399866  16.89457852]"
"[ 46.66263253  53.71602715  53.71602715  45.68960129  53.71602715
  45.68960129  43.24862542  46.30043375  43.21474527  45.46133747
  47.61502931  51.63850832  43.27614327  42.97369411  43.24862542
  46.30043375  51.63850832  48.64111161  47.67375181]","[ 26.55736865  30.85208311  30.89535285  31.76034042  27.63233836
  28.84365267  27.17213142  20.85710341  30.85208311  27.63233836
  26.55736865  27.63233836  28.84365267  26.84302193  24.39580707
  26.64793019  27.40405316  27.04280531  32.75328046]","[-4.29732787  4.24279217  2.25913965  3.67976879 -0.39038939  2.84943782
 -3.81068148  2.80173745 -0.95324431  0.98806435 -6.34206185  4.24279217
  4.29418952  2.7908744   3.23610909 -0.91564868 -0.17078325 -4.29732787
  4.24279217]","[ 37.06012025  37.11485433  32.23421899  15.83771458  42.68136522
  24.91393048  36.58937876  42.97716364  37.84816711  40.63834942
  41.62714497  36.45836076  29.43629373  44.65623099  23.83087884
  36.86197149  24.91393048  31.27447522  36.23847197]","[ 21.3218242   39.07781749  15.87393825  26.81041832  15.87393825
  26.81041832  31.74381754  27.99648718  26.35809306  24.14039224
  29.77498847  29.30245876  22.15311434  32.9157943   23.4090605
  29.77498847  33.01843304  22.36351546  32.29665649]","[ 34.36123033  51.73243334  44.33830645  47.61429253  52.39196999
  46.55914892  48.32735155  36.4914535   38.18615659  55.83404482
  41.67488083  41.06999777  48.81141528  40.66697262  36.4914535
  39.79199274  42.94124617  51.3317579   54.36518129]","[ 51.91975832  54.25196694  53.63203095  51.08541755  52.91998093
  52.37412875  55.65657573  53.07588376  49.24692112  51.21321688
  47.01314736  48.48270028  52.37367567  50.88078569  53.71114204
  47.06474986  46.61518001  50.88050726  54.52564382]","[ 26.79679984  32.14938593  28.41970755  24.04616688  31.98900143
  27.76972461  32.61881847  32.09532043  35.39268461  28.41970755
  25.40319456  29.67976395  32.26263562  28.21395098  22.87544704
  29.0552725   32.58727599  31.23505315  26.41695239]","[ 36.01105985  39.54595464  45.92797464  38.90693531  42.22978687
  42.41255379  41.68415174  48.58595464  33.56403502  38.7758105
  43.64003822  41.55974901  46.00337207  39.05591981  39.94691191
  27.33954018  46.68652601  40.56453475  46.00337207]","[ 15.94545469  17.5665929   12.53988816  16.95039769  18.92446326
  18.79502722  17.97755978   9.29394413  18.00796593  17.06876624
  19.60516494  17.98236749  17.11214349  14.60386758  17.49559699
  17.74074546  19.97228177  10.51697013  19.05477407]"
"[ 45.41041535  47.17285913  49.03035252  49.72421526  49.72421526
  46.35321864  49.72421526  46.35321864  52.15265909  49.58884766
  45.25664183  49.85671463  53.38414193  49.24096113  53.38414193
  49.24096113  48.06154816  48.72431351  48.06154816]","[ 28.60750728  26.94517101  28.38136137  28.76259897  27.46893009
  28.95120167  23.0306223   28.82317265  24.73638614  26.72180371
  28.60750728  26.94517101  30.80581674  28.38136137  30.17387673
  18.62461529  28.76259897  27.07772937  24.54819195]","[  2.67621624  -4.24832983  -2.72809255   2.95864575   4.52238811
  -1.24896641  -3.10799915   0.29619018   1.71949905  -2.65522274
   4.52238811  -1.24896641   2.41269486   4.00551043 -13.57149708
  -4.56951472  -1.24896641  -2.03149125  -2.57783341]","[ 31.22996878  37.09046339  44.53614988  28.16552778  34.42352085
  37.9431713   26.73540817  41.82518838  19.95630083  40.65798412
  42.85312049  35.97385495  34.63302264  32.60933022  24.69492455
  33.3290405   31.22996878  37.09046339  35.68623437]","[ 34.31271791  29.92236369  29.33955156  27.38329643  28.30435749
  27.76736308  32.68127912  34.64519651  24.29503782  26.09343472
  22.7185213   24.29503782  26.09343472  29.92236369  28.86880772
  28.03331938  30.0335866   31.73940463  34.18682111]","[ 61.99412923  58.23638261  46.39590604  53.71106624  52.75610068
  43.10131011  49.28319598  50.99703941  38.10756028  56.42864876
  58.58210363  42.59414026  50.07991872  33.46357492  49.45158106
  46.87367398  42.16787555  60.64038521  45.08208207]","[ 53.29457154  54.45024148  47.70852086  45.19886966  44.75597322
  48.49128012  48.16635288  48.95672115  47.95647219  45.78668692
  48.43156192  56.21242095  56.48258178  50.32800267  45.78810231
  47.3753003   47.52333318  40.57721388  51.44158258]","[ 27.33744473  30.76397476  30.64168688  35.70353488  31.75862345
  35.44371985  28.28702677  31.43137299  31.68160814  32.49946018
  31.18319786  27.79927541  23.54473066  31.18319786  30.23419046
  28.08530049  29.64194797  33.12666506  32.25937337]","[ 34.55095742  39.36089418  36.0329254   37.42594169  39.36089418
  41.54805297  42.22366948  38.5549066   40.89882921  43.75439684
  44.6849014   46.22122174  50.66020038  39.41855552  44.61630053
  35.38973616  46.10203315  50.09585576  36.29613451]","[ 17.97029829   7.99616384  17.09439644  21.22604975  18.39484846
  20.83398219  17.60731732  20.14056282  21.20362795  19.73681734
  21.01825435  14.20840107  15.51987102  15.33432098  19.42300981
   8.41595953  17.83089514  11.1917994   18.8030373 ]"
