rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[-530.42986175 -742.74739301 -362.38015923 -449.16056935 -339.49399071
 -154.27929483 -697.81618408 -592.04654548 -544.77650317 -454.98424672]","[-643.23535298 -401.53830032 -672.25486098 -682.85420923 -571.53743871
 -341.11035386 -499.77376113 -539.3628351  -713.47071057 -597.8999584 ]","[-421.13624102 -307.23670096 -510.16264165 -281.78162156 -174.81494638
 -437.17255686 -569.62082854 -409.00438995 -538.05327837 -296.71338932]","[-621.64387074 -340.13465119 -721.88521237 -432.75792873 -250.94053511
 -148.37181149 -129.9109221  -302.4419371  -677.04863281 -713.91714421]","[-610.93258462 -541.79215841 -330.95179896 -531.72451133 -706.88294784
 -335.83915785 -187.53853956 -579.83345357 -588.27746996 -644.58809363]","[-655.28180654 -598.37492253 -314.74001353 -289.91862822 -710.13951328
 -612.79582334 -450.81087819 -728.5657902  -696.54191702 -529.99986103]","[-320.54231774 -661.48524234 -483.93237856 -283.14296337  -95.45437981
 -656.46836734 -428.77420405 -535.12952142  -74.17736789 -537.86109028]","[-275.21379348 -274.61351932 -357.37551934  -86.46159911 -177.80345913
  -23.397083    -93.9901929   -67.26063775 -120.03044147 -314.93810018]","[-356.46665707 -585.60042161 -415.18047415 -447.34769965 -351.44826886
 -352.92465483 -438.39786744 -544.51450141 -250.64961826 -736.13747149]","[-336.86734625 -251.02747698 -390.99774002 -428.11677231 -236.7804626
 -378.69696947 -521.52972852 -315.32658682 -547.99054796 -292.57366247]"
"[-663.94325813 -413.83498015 -645.44015993 -630.66032246 -620.73734419
 -598.66149045 -605.47646008 -640.52254915 -644.92242644 -592.58356287]","[-569.72843912 -134.49638683 -414.78440858 -554.61584856 -515.66798307
 -321.01201175 -319.247068   -299.29597974 -385.64701317 -171.47856215]","[-675.62323245 -181.33852239 -383.62188986 -126.10183425 -317.56423073
 -509.00708223 -366.8871206  -380.69103082 -487.12458449  -74.52950765]","[-120.59092537 -112.66271747 -272.11763826 -286.41569311 -264.76420609
 -246.50534339 -469.00472892 -379.64143922 -219.54514848 -294.47374002]","[-492.25383029 -653.6537839  -527.53622215 -460.38171766 -573.36456034
 -511.23232457 -330.41097523 -355.36120739 -451.74360372 -516.24087453]","[-557.02432571 -263.04415724 -184.35961835 -164.5008432  -356.85647784
 -446.39355135 -127.50991682 -397.5485454  -151.75352737 -425.09984808]","[-542.00884935 -550.38088731 -560.70136003 -377.88337852 -505.20335022
 -370.22902849 -529.67895368 -590.61762774 -552.24095922 -325.13741316]","[-100.47483742 -124.42767291  -99.81005567  -92.01880244 -281.7385298
  -52.75666976  -98.92538926 -279.5893599  -108.81857127 -162.57343702]","[-525.07316707 -128.84593739 -613.60346242 -406.85612735 -400.94902971
 -430.23780932 -497.50437242 -340.6060993  -586.52290903 -569.48213284]","[-186.66712582 -592.65353529 -380.04195723 -218.91790177 -186.07498612
 -557.73881605 -176.35721948 -415.52099977 -452.21077692 -268.3676798 ]"
"[-442.04251438 -595.67583601  -78.53337723 -539.07133425 -645.82942422
 -637.63838315 -715.40895485 -573.71333131 -595.69106893 -215.51744843]","[-688.72188342 -414.70273695 -180.3960392  -644.38834241 -326.07427498
 -376.36654078 -513.62150431 -406.64263897 -737.601597   -388.06260741]","[-106.05391114 -329.00125921  -17.07966093 -441.43481462  -65.98592283
 -404.26995144 -444.15486698 -185.85593421 -426.5054817  -228.28873782]","[-426.68563337  -96.44776117 -268.04936429 -290.9527455  -148.50266006
 -299.51373044 -391.40839351 -196.77863221 -442.88791608 -238.19143529]","[-219.22558428 -324.43056145 -468.4846366  -135.66473788 -584.91756468
 -363.10027915 -429.52440119 -413.33433847 -375.93718826 -127.41452446]","[-351.36697834 -119.67260801  -78.0858186  -237.99106274 -243.86269773
 -350.93984355  -66.00287811 -224.94657221 -383.16203242 -148.68971918]","[-185.521794   -113.64171558 -314.59924708 -380.17581445 -272.47257232
 -150.05307047  -87.38404355 -374.20164964 -152.4597733  -432.30851183]","[-265.32164198 -269.93011516 -269.77567832  -32.56853778 -349.39436898
 -214.23418109 -145.10635061  -71.33473265 -340.18872418 -125.6876167 ]","[-541.85852922 -136.99674297 -367.10598536 -423.30136816 -585.08837149
 -419.9556385  -570.69354547 -594.10987014 -312.86670993 -306.12778002]","[-395.95163301 -535.77910969 -455.41885151 -399.44083856 -335.91162585
 -101.84701715 -366.87312143 -596.38044173 -163.51558104  -42.37845164]"
"[-218.08776043 -134.86723271 -307.45265989 -213.49904332  -78.24282796
 -384.97952718 -306.26508035  -87.21175247 -191.32662509 -159.27334237]","[-657.60266976 -519.19216774 -340.50769522 -594.31623518 -303.33725272
 -618.0697866  -601.03769769 -323.4448083  -600.55891488 -603.48237043]","[-149.63412839 -191.40070097 -392.50273138 -150.72261701  -67.47892102
 -158.16148325 -375.20429689 -181.85601169 -113.58798338 -327.45239946]","[-157.55176987 -230.1545566  -356.56628054 -285.92306324 -447.38422742
 -144.94924606 -229.16520417  -49.63744755 -418.53775798  -82.99884313]","[-328.11883672 -298.08591309  -75.81922614 -334.39476563 -291.95089273
 -403.51674363 -158.34766641 -120.98558747 -173.52006425 -142.8150546 ]","[ -55.61323421 -134.30923434 -122.1695779  -246.05691109 -119.49504758
 -134.83947726 -135.26901102 -157.16858621  -80.9699267  -373.3687117 ]","[-439.23911433 -379.36856947  -62.38890034 -223.56187886 -131.21200168
 -575.32575229 -254.7197466  -129.73415985 -457.72061053 -211.86222526]","[-241.89507802 -358.3116277  -317.18472039 -257.30419822 -294.81565895
 -126.92795921 -295.42720483 -432.5631278   -43.03793787 -353.58048241]","[-181.50466518 -501.67616166 -126.11444548 -323.22872597 -451.35229425
 -349.60520685 -277.91959887 -359.30376672 -347.28709503 -146.30282737]","[-774.36662945 -720.84643186 -590.42398105 -704.73439967 -536.84051486
 -739.82773057 -778.23967142 -557.89781396 -777.71186664 -705.36900728]"
"[ -71.62951457 -143.63542866 -523.74758721 -370.12508401 -153.03066196
 -155.5565509  -158.70498293 -147.25366725 -382.31542861 -154.67952564]","[-182.1111515  -514.45713191 -144.15795469 -483.23350282 -377.54443966
 -275.22730864 -500.06722966 -392.05142116 -348.99840817 -145.03783653]","[-374.36432171 -335.68652697 -126.13597715 -383.90589035 -301.70569916
 -234.76873556 -240.25839965 -358.23418709 -150.99907299 -113.45484562]","[-406.26891332 -189.3618283   -98.46964998 -460.42694042 -211.40149925
 -184.65469928 -109.58581023 -372.35311072  -49.39427692 -117.75300841]","[-288.36013338 -150.45728237 -192.44217861 -547.61392898  -83.50833778
 -220.82754569  -68.525262    -62.0979189  -270.58018746 -146.18474679]","[ -30.48106315 -178.95112913 -147.78284918 -143.61110092 -112.23869171
 -394.47632603 -131.53616392 -273.23908892 -167.79873341 -135.77906845]","[-370.61625854 -299.59547549 -154.36253968 -439.67462828 -359.16144671
  -92.5679926  -162.55146653 -228.30663843 -186.05189922 -450.01614691]","[-138.66015143 -100.01179692 -440.76522024 -359.27902869 -119.93959129
  -87.53908771 -198.48847792 -116.6783179  -538.58438847 -132.95587921]","[-460.27035628 -385.70579087 -222.23138683 -322.65733255 -362.31010802
 -296.007238   -506.77704501 -172.21895563 -557.90027581 -346.56147987]","[-413.57033563 -594.75298347 -561.75189233 -333.20389976 -810.91452306
 -429.40645546 -581.14593954 -662.40878093 -654.22493638 -676.40069251]"
"[ -11.74695395 -146.81867249 -598.7501688  -376.02184645 -207.39454879
 -141.28734287 -423.50770177 -326.8623809  -317.46039816 -171.53906957]","[-398.25625237 -301.96626176 -361.32208302 -623.3451965  -568.56141496
 -508.56551954 -303.68206749 -327.90631559 -401.5524701  -483.6486518 ]","[-239.48613658 -350.47040444 -401.28492462  -78.94954034 -349.36545348
 -384.4939294  -140.48469277 -450.05210832 -325.30711092  -47.84039421]","[-136.80276017 -367.94244409  -71.39310922 -334.38661902 -326.9112781
 -367.08896731 -392.25569955 -348.03188498 -273.80183166 -242.38649041]","[-347.92889467 -409.23912343 -129.56537459 -157.06671075 -354.31507495
 -528.65880007 -338.32261218 -157.7353533  -187.10718425 -379.49068243]","[-201.3555839  -452.36561472 -177.38254892 -541.69353273 -148.51295126
 -186.88907578 -212.02045542 -509.80973263 -363.75000702  -45.58633145]","[-273.49936191 -199.22889326  -78.39414937 -335.75460882 -408.08417815
 -330.80146992 -242.99355882 -105.11832687  -67.24298757 -272.68850666]","[-144.26648196 -205.08411733 -160.04055801 -117.96077605 -208.98145269
 -298.47162474 -271.3392296  -355.93829448 -258.9789322   -39.51312397]","[-122.62480601 -424.23054878 -191.41672641 -436.73353286 -561.56307981
 -625.53325835 -505.8549206  -498.49484075 -577.46204074 -261.27737185]","[-742.04549418 -474.28418992 -649.97925716 -794.59294288 -612.89766001
 -379.38523837 -434.91466662 -500.16647643 -524.4808916  -669.50719855]"
"[-412.4133253  -151.73845551 -272.89181388 -497.95857708  -79.77371055
 -633.43790145 -420.81697965 -288.52808945 -404.35073844 -242.73028472]","[-237.6311999  -240.70796683 -412.16568458 -241.30677826 -400.61902392
 -581.20189191 -377.64776216 -145.78581091 -139.95170428 -428.26483441]","[-409.62523851 -292.83436487 -163.42873775 -105.47128161  -68.38815977
 -406.00742001 -532.76169101 -275.77255783  -53.53993882 -193.83052594]","[-315.62554409 -112.63524999 -107.01104578 -100.84417948 -153.91795099
  -94.11738282 -263.37341005 -462.11673179 -189.49251191 -148.57931843]","[-158.70330564 -437.42006023 -145.83243177 -145.80132467  -94.18214016
  -98.7510311  -499.96170126 -113.05611335 -330.74153558 -151.59493891]","[-582.85994172 -217.5977417  -466.4451219  -131.52042199 -480.43538196
  -94.69763116 -183.60561799 -188.77656228 -315.71812255 -294.32845642]","[-107.67131195 -239.09500874 -378.88635534 -341.29834894 -229.9829777
 -221.6827814  -442.40948654 -127.89118893 -322.29136599 -316.28142363]","[-120.73365235 -131.2279165  -154.22737886 -443.70573492 -451.52605793
 -354.38736915 -615.07414233 -365.58659419  -89.63541793 -498.17565289]","[ -59.2759123  -356.12055784 -349.14203128 -249.45186965 -336.24828617
 -162.43233982 -430.98844917 -284.47734101 -345.26270122  -75.16000561]","[-587.58055306 -699.12567986 -764.75795973 -265.32972072 -742.98160664
 -239.71288057 -270.2191692  -254.00462649 -449.55828474 -123.25112211]"
"[-111.57128563 -539.39029231 -350.0457483  -494.48074287 -198.19728112
  -76.80233403 -246.87817598 -381.1446553  -413.29594852 -246.72992364]","[-425.42420512 -503.51015216 -128.59847762 -112.9018219   -58.98100848
 -476.97566816 -203.97224025 -454.49121004  -67.24896708 -217.62952102]","[-307.66060328 -148.54215912 -262.11078114 -311.46412556 -404.68899106
 -125.3509934  -102.71301268 -335.15522847 -339.63747572 -457.98053431]","[-110.95199221 -409.81033259  -57.7385701  -292.72085894 -397.3833193
 -345.37730051 -237.63065863 -192.67613284 -198.16665222 -431.1227817 ]","[-235.21648986 -337.81079612 -322.18088791  -65.2995307  -264.77827726
 -126.43379846 -180.18054898 -296.68835702 -135.40408643 -222.15551839]","[-126.21147646 -553.7374905  -354.30879618 -381.00058073 -320.88526406
 -512.36813984 -309.98035719 -267.48996978 -354.39264769 -440.6615718 ]","[-347.28749282 -251.21950916 -370.8136118  -388.95600739 -275.16520792
 -129.27316804 -384.88202624 -183.62100806 -191.67093166 -335.275428  ]","[-162.89834184 -157.91643776 -102.20071833 -140.20853903 -173.60247141
 -252.80411438 -131.30203075 -309.82728531 -379.04969463  -97.49888797]","[-637.48486527  -91.09631877 -227.61176508 -124.81554549 -510.29020782
 -317.95297261 -398.05642103 -495.77968841 -136.65835988 -370.74034862]","[-105.91548521 -143.05846846 -141.77555782 -405.01207331 -297.56613274
 -143.8611169  -156.04744583 -131.49690869 -299.98078408  -87.71127781]"
"[-359.72698308 -117.60108292 -331.33275652 -132.50961536 -207.39689679
 -315.23704326 -385.68677176 -362.56614819 -208.61912608 -273.16342597]","[-181.09872352 -196.47031133 -146.24731242 -332.96345506 -121.77576207
 -295.28367186 -121.05530381 -226.22873795 -101.30614518 -195.78541845]","[-428.40691644 -538.51987847  -77.23267069 -336.2930134  -405.61467261
  -70.91740945  -88.40785062  -74.73970314 -199.24292354 -163.34760347]","[-186.3735966  -142.1159205  -416.96919979  -49.69620216 -263.05715072
 -514.85278815 -121.10477993  -72.66584198 -502.57062328 -365.6856501 ]","[ -94.88655986 -284.9724631  -122.98530423 -154.95834022  -58.17172869
 -291.07958212 -142.82357931 -120.95812363 -362.53637802 -220.20894933]","[-167.02358467 -131.26612112 -469.2782193  -471.86093428 -419.7605077
 -128.74869464 -113.51842466 -436.22810694 -347.16728122 -201.07690431]","[-127.91248367 -235.97898325 -379.30512911  -83.55131045 -133.16726593
 -102.34453698 -337.69623665 -225.64005833 -270.5511366  -128.14432709]","[-352.79489839 -474.07516519  -96.53946672 -126.08375276 -180.75102535
 -276.98544607 -386.06528277 -455.48555848 -239.17714137 -187.91145557]","[-341.91040942 -167.95999029 -254.12600428 -129.31857339 -282.35565473
 -229.48039916 -371.01456575 -338.87185284  -83.81013625 -576.30508829]","[-328.69093824 -572.62893457 -485.01514965 -400.04074729 -334.4242357
 -334.81688154 -360.76763406 -262.72457405 -475.71620502 -251.30556608]"
"[-165.56125039 -130.88987606 -404.60721503 -366.40960288 -120.32773935
 -129.17346706 -205.28723043 -288.69535116 -301.94686393  -99.94933709]","[ -96.76655961 -380.70992554 -287.44438064 -129.54132892  -79.66951089
 -146.35843625 -439.39897008 -185.09652169 -105.61180249 -441.73062489]","[-421.6988089  -418.28741883 -158.14559965 -108.5026343  -242.99854128
 -408.68404974 -297.50889488 -283.29815358 -347.35435592  -72.91163397]","[-581.86965979 -544.3902079  -546.60489106 -267.69393948 -138.79075518
 -590.29858935  -78.44858487 -354.3107655  -138.59749826 -185.58944959]","[-113.61920279  -79.73378596 -611.62702333 -183.62670275 -323.41459694
 -351.8628524  -108.26672746 -265.71849745 -110.4553082   -98.55300077]","[-503.86296362  -57.8257909  -450.45270121 -619.20057287 -581.72549072
 -342.3251737  -345.65426177 -157.74353685 -483.37849957 -603.80727739]","[-297.85929399 -124.11669735 -155.34548377 -571.57713432 -247.87490305
 -466.99707894 -384.0340733  -311.22884577 -115.22708931 -224.76465839]","[-121.95756688 -313.63770824 -247.68843871 -312.71061469 -124.19540329
 -243.86481825 -338.12538114 -315.04389496 -171.29938932 -138.7111785 ]","[ -98.3197125  -448.26880255 -120.21473831 -110.50702928 -258.0343628
 -139.3052503  -131.23822943 -145.33840088 -518.55582721 -267.18821445]","[-227.7435178  -600.87466129 -272.00424419 -277.68929776 -281.61086177
 -108.75438154 -158.70796245  -93.50137526 -165.61991851 -105.53278449]"
