avgReturn0,avgReturn1,avgReturn2,avgReturn3,avgReturn4,avgReturn5,avgReturn6,avgReturn7,avgReturn8,avgReturn9
-478.8519786395981,-509.8892113880681,-482.70628043478814,-488.8959238786501,-493.0604861290083,-499.6293449692961,-468.32314246737167,-493.29065371208776,-487.99176183738143,-511.10133036030203
-486.81147483246133,-566.3037781292271,-394.56965945981597,-447.26004179793495,-505.8360715741522,-558.7169153863257,-471.67132263543516,-426.4445092771989,-447.8667634774964,-448.5501291269982
-605.6782553861451,-508.5458820598992,-448.15629925172203,-433.905264584841,-487.21790997624174,-461.9709792566241,-407.69678328018523,-430.4550406637194,-449.9681046848864,-444.5853242610048
-500.0006726682388,-368.5973700970695,-420.82245009677155,-454.39099912377765,-344.20338164267287,-307.4090811362718,-490.4081807716494,-395.1316763372787,-412.72704758182766,-369.9907293385174
-503.9121672748659,-467.6578165429352,-350.2489035475242,-380.45736554869757,-480.37718501126125,-220.47202108912612,-364.6189326520752,-303.3005042813372,-425.8104541244564,-399.8905547948947
-484.1086322842381,-471.1334659522688,-264.86305408720125,-330.67276418976456,-448.01817053637933,-284.44129845169283,-333.72295448098345,-289.784473482748,-420.46319287212174,-343.4550998260502
-464.9206166339338,-516.1549598518001,-370.93258325752936,-304.58321096770595,-342.7832302484588,-155.9259718012417,-279.5507770106497,-179.1084345695706,-306.4294787370014,-353.9701300089822
-400.2115596751636,-480.6730136211974,-210.80012734294627,-266.57215803427215,-232.7554750665914,-267.04366318557777,-246.28181922178345,-140.11333254464265,-363.26399688706533,-287.73393294112265
-330.6330436706748,-444.7300335651633,-311.8719785525719,-279.9418271923509,-306.06165417332994,-171.5894214822244,-246.82600362702712,-278.141329891823,-420.51911261611787,-339.34966716013616
-208.120585178608,-336.2886384755729,-241.67598450552015,-251.54152795945356,-259.9989590257009,-283.9365833813089,-286.5132959212582,-208.354194745175,-371.1452599995235,-688.6258046764809
-303.3765664138102,-423.0545324263915,-281.217034017453,-240.28683965553174,-203.05975219664555,-295.5984999673873,-274.2904492382544,-272.1047995408524,-264.85594940791174,-571.7780439073629
