nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
19.0,1.0,19.0,19.0,19.0,19.0,19.0,19,19,17.0
19.0,19.0,6.0,19.0,19.0,19.0,19.0,10,7,19.0
19.0,19.0,19.0,19.0,19.0,10.0,19.0,19,19,13.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,1,1,19.0
19.0,19.0,19.0,19.0,5.0,19.0,5.0,3,5,19.0
19.0,19.0,19.0,19.0,19.0,19.0,9.0,2,19,6.0
19.0,19.0,19.0,10.0,19.0,19.0,19.0,17,19,19.0
19.0,19.0,12.0,19.0,19.0,19.0,19.0,19,15,19.0
19.0,8.0,19.0,19.0,19.0,19.0,19.0,2,19,9.0
19.0,19.0,19.0,19.0,19.0,7.0,19.0,10,19,3.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
11.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,9.0,19,19,19.0
19.0,19.0,4.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,8.0,19.0,15.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,18.0,19.0,18.0,19.0,19.0,19,19,19.0
19.0,2.0,19.0,19.0,2.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,9,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,7,19.0
19.0,19.0,19.0,19.0,4.0,19.0,19.0,19,19,14.0
19.0,19.0,19.0,19.0,19.0,13.0,19.0,19,9,19.0
19.0,19.0,19.0,19.0,4.0,19.0,19.0,19,19,19.0
19.0,19.0,1.0,19.0,19.0,19.0,19.0,11,19,19.0
19.0,8.0,5.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,1.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,1.0,19.0,2.0,5,2,19.0
19.0,7.0,19.0,19.0,19.0,12.0,19.0,19,19,19.0
19.0,19.0,6.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,3.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,13,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,14,19.0
19.0,19.0,1.0,19.0,19.0,19.0,3.0,1,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,2.0,19,4,10.0
19.0,19.0,18.0,19.0,19.0,19.0,19.0,19,9,2.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,5,19,5.0
19.0,19.0,19.0,19.0,19.0,19.0,10.0,19,19,19.0
19.0,19.0,19.0,10.0,8.0,19.0,13.0,19,19,19.0
19.0,19.0,19.0,19.0,16.0,9.0,19.0,1,19,13.0
19.0,19.0,19.0,3.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,1,19,11.0
19.0,19.0,5.0,19.0,19.0,2.0,19.0,1,8,8.0
19.0,19.0,19.0,19.0,19.0,16.0,10.0,2,19,19.0
19.0,19.0,19.0,19.0,19.0,6.0,14.0,6,19,4.0
19.0,19.0,19.0,19.0,19.0,3.0,1.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,8.0
19.0,19.0,19.0,7.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,13.0,19.0,19.0,19.0,19,1,19.0
19.0,19.0,7.0,8.0,19.0,2.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,14.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,8.0,19.0,19,1,12.0
19.0,9.0,19.0,19.0,19.0,19.0,7.0,19,19,19.0
19.0,7.0,19.0,19.0,19.0,19.0,19.0,19,19,7.0
19.0,19.0,7.0,19.0,19.0,19.0,19.0,19,1,19.0
19.0,19.0,4.0,19.0,2.0,19.0,19.0,19,19,19.0
19.0,14.0,19.0,19.0,19.0,5.0,8.0,1,19,19.0
19.0,19.0,19.0,6.0,19.0,14.0,15.0,6,19,19.0
19.0,3.0,19.0,19.0,19.0,19.0,19.0,11,19,19.0
19.0,3.0,19.0,19.0,19.0,19.0,19.0,19,19,8.0
19.0,8.0,19.0,19.0,19.0,19.0,19.0,19,4,19.0
19.0,19.0,19.0,19.0,19.0,10.0,19.0,19,1,19.0
19.0,19.0,17.0,19.0,19.0,19.0,1.0,19,19,3.0
19.0,19.0,19.0,6.0,19.0,4.0,19.0,19,6,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
19.0,13.0,19.0,10.0,19.0,19.0,19.0,19,19,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,16,19,19.0
,8.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
,19.0,1.0,8.0,19.0,6.0,9.0,19,9,19.0
,19.0,19.0,19.0,19.0,19.0,19.0,19,19,19.0
,19.0,19.0,14.0,12.0,19.0,19.0,19,19,19.0
,19.0,19.0,,,19.0,19.0,19,19,6.0
,5.0,19.0,,,19.0,3.0,19,19,19.0
,11.0,5.0,,,,9.0,19,19,16.0
,,,,,,2.0,19,13,
,,,,,,,19,16,
