rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[  59.9479       49.96478543   59.97407245   59.96288848  129.91035407
   89.92147727   49.97371983   39.97077341   19.97227506   29.98437712
   69.93342558   39.97812722  179.85147883   79.95962193   39.97662217
   59.97302267   49.96039567  229.915545     59.94630074  119.94371131
   49.97945962   89.95834198   49.98527957   99.9026461    29.96154415
   79.93650036   29.94991264  159.94638939  119.93786999  109.84295182
  149.93506018   19.97356079  159.95943392  139.91819855   19.98329801
    9.98759128   29.95977218  189.94883426   49.94630474  199.86762366
  129.95189075  129.89098136  229.91751298    9.98760325   59.93927027
    0.          109.96126044   19.96528011   19.96667585   19.97875395
  299.75122316   39.96216565   49.9298144     9.98029961  159.93560277
   19.95928756   69.95408442  169.95373163  149.91897432  129.93175055
   49.98272526   69.95996607   29.97012837   49.98215038  209.9109954
  259.95283115  179.91548005   29.98390155   29.9630615    69.9519674
   79.90970743   19.97185455   79.94136941    9.98478352   89.96488347
   29.9779966    29.95268013   69.93661354   89.96779497  209.84584168
  179.92584379   39.97924875    9.98549598   29.95767407    9.98522139
  109.94698466   19.97092996   59.94718158   29.97601653  219.90002857
    9.98167648   49.96019281   49.95905673   39.97998433  219.896078
  129.92663283  139.93203207   69.92238411  229.77678009   39.97039761]","[ 129.93412636   89.91138772   49.94990776   39.96533383   49.98004867
  189.89596931  159.95155894   39.9724146    79.96289073   59.95438513
  119.95755886   19.99321533  129.95241829   19.98269905   19.97310014
   69.94314703   69.94150912   39.93995091   39.97283642   79.90429037
  159.89260012    9.98123292   49.9475163   219.93115981  139.96807343
   29.95402437   29.95019405  349.84707102   59.96650779    9.98786048
   79.96808416   19.9761071    79.95232654  129.94459056    0.
  199.85835888   49.97552887  109.97502159  119.95258742   39.96370331
  199.83054067   49.9730542   189.85945547   79.94398826   49.94646533
   59.94898619   69.96463683   39.97232218  119.94260831    9.98825872
  129.89630407  109.96450797  109.88029154   29.95565823   89.97278155
   39.97684874    9.98450542   69.96302193    9.98104887  269.90836753
   89.92111211  109.97174351   89.94887763  109.94306186   39.98474184
  229.86808902   59.93219526  219.85203952   29.96416743   79.91707038
   49.96224655    9.98559923   49.94038509   69.96380593   59.96672128
  129.94629934   79.93319216   39.98323759  129.95380406   39.981197
   19.96590167    9.98196476   69.91426288   39.96840586  199.9469614
   79.974841     59.96324307   69.91646559   89.96500417   29.98447774
   49.97929171   29.970471    139.93776548   79.96566897   69.96947444
    9.98298053   89.93723116   39.97096295   29.96963104    9.98336359]","[  49.95343083  119.9303581    49.97715495  119.94842896   29.96934667
  119.922061    199.89376171   79.93496869   59.96545273  159.97133193
  159.82232718   29.9758199    89.97321664    9.98671941    9.98477196
   49.92913478    9.98666993   19.97162206   69.95993097  179.91065708
   29.96285986   19.96903851   19.9686595    69.95610213   99.93902943
   69.94932728  169.95801714  129.93161792  259.84665674  519.79937429
  279.89780304  309.84438909  129.91205982  109.91813298   59.91142683
    9.986343     79.97561938    9.98420815   19.97789808   29.96887949
  189.9472639    49.96015458   69.94430004   19.97268113   49.97200226
  139.9697302   319.85107974   69.89507906    9.98045472   49.96605806
   29.94469991   49.97294035   69.94021353   39.98291779   39.96567521
   29.9832173    39.95539869   59.98388483   39.95762482   39.95965707
   39.98086916  149.94020275   59.96098866   59.96222955   49.97045701
    9.98152724   29.97365791   49.96644467   49.97946908   79.96029537
   59.98593054   39.97704534   59.96154189  119.96945197   69.95804348
   29.98490838   99.93737584   49.94050815   19.96593974  339.75114612
   89.97388338  139.8801697    69.96754534   19.97108721    9.9819868
   39.95053414  199.90035936  299.90178456   29.98128139   99.97063069
  139.93447071   39.96149459   19.97355578   69.96801369   39.97634519
  209.90878811   69.97057555  169.76608962   29.96361885   79.96578922]","[  89.96589068   99.96129459  169.94964617   99.96255139  369.85429052
   79.94008751  119.8754337    99.90601014   39.9546146    59.97514096
   69.95844507  359.79345696  159.93871281    0.          179.88416817
  159.89829318  219.93906672   19.97032186   99.9273201    49.96258837
    9.98352581   29.96506689  149.87045354   49.98595752  109.89244089
   39.97810008   39.98031472  179.95059079  139.90019057  109.94684093
    9.98409517   39.96149001  149.95020407  139.80193211  119.94738377
   69.94114246   29.96066227   89.97122994   29.96479377    9.9844295
   29.95525939   39.94723488  129.96321074  129.9399035   439.88454961
   49.98346827   89.96834865   59.93643599   49.97315428    0.
  149.88694694   19.9806043     9.98293065    9.98007136  149.95883332
   79.96953379  109.96957304   19.96714577    9.98124959   29.97621281
   79.90996452   29.98833766    9.98370566  169.94159149   89.94680448
  129.94252893   29.97223522  139.96061214   19.96365076  259.87962348
   49.96807523   89.93514994   19.9635161   109.95552878   59.9650968
   29.96304789    0.           89.94505112   39.95956216  179.83217296
   79.96070149    0.           29.95511359   39.95616827   59.95828084
    0.          149.90098326   69.97826894  269.90867687  159.91073928
   39.97166462  139.94750015  139.90604578  139.91774559   59.95578614
   19.96836928    9.9807821     9.98552923   69.97527915   19.96727796]","[  49.93848862   89.95514882   59.94761825    9.98643725   79.96195716
   19.97972238  249.91351724   99.91755132  139.93937511  119.960532
  179.89123008   29.96076534   89.96628323   29.97953774   79.9577996
   39.96379561   19.98333083   29.9634483    69.95871863   29.95745676
  109.9544737    69.95545991   69.96967485   89.91969734   49.95849982
  339.84364956   89.96648376   49.96823346   59.94224124   49.97422404
   59.96596342  109.94597605   39.95948397   29.96382629   69.91375125
  189.87099704   89.9511741   339.79649026  109.89366789    9.97999274
  109.90261106  119.94409518   89.96778443  109.94039097   49.98097514
   79.92163481   99.93908229   59.94760781  199.94677859    9.98342906
   79.92848759  209.85356939   19.97576784   69.97524037    9.98007731
   79.94985024  189.90306831   39.94893672  109.95701205   19.98364936
   69.92311588   69.97897189   49.91798649   59.97424967   19.96671431
  109.89036738  139.95409539  159.92958736  159.81738157   39.97834394
    9.98568703   19.97989657  169.9124963    89.96179126   29.94571054
   29.96577214   79.91637579   39.97600302   69.95528287  119.89682805
    9.98498194  169.92493424   69.97252666  119.88558181  129.91633673
   19.97129673   29.96646393   79.9458244    69.91289133   69.96849858
   49.95807936   59.97708284    9.98431609  119.9189144    59.97337653
   89.97371367   79.96839885   29.98613757  109.89322608   39.96917036]","[ 109.93055382   89.95894415   89.93714018   29.97547294   89.95249223
   39.97944082   79.95577375  169.95178637  169.87442515   89.97445905
  189.89112317   89.92478113   39.96126659   49.98357166   69.95920873
    9.98227791   49.95423589  109.95431951   49.94635983   49.96424167
  109.93845872   89.90168309   19.97411553   49.92823685  119.96421117
  149.96845003  189.93587742  109.93910946   99.92396096  239.82691076
    9.98602225   49.97222387   19.98199451  139.94398418   49.93510313
   29.9706728    99.97660962   19.9617454     9.9876779   119.96069226
  169.89966529  119.94028895   49.98800597    9.98133058   49.97702495
   39.97542938  189.88386537  169.86674536    9.98319328   19.97400688
  109.91510558   39.95009785   89.94948309    9.98618854   49.95150032
   19.97595703   19.9791546     0.           19.97365594   29.96641407
   19.97861111   29.96386523  359.85314883   19.97067306   19.96753204
    9.98644706  119.92082313  149.90308715  209.86917592  279.80869414
   89.9384161    89.89852112  219.92237291    9.98195578  209.91190462
    9.98742971   69.93476853    9.9813566     9.98090143   39.97807024
   99.94639831   79.9358425     9.98731688   39.97061945  269.90838787
   69.95714175    9.98260986   59.96572294   29.9854807    19.97782246
  119.94090428  179.95681241    0.           19.97319272   19.97637136
   69.95970958  159.87692264   39.96391     119.95982458  239.93900483]","[  39.9626057    29.96879137    9.98829136   29.96475618  289.81229674
  109.96704504  159.89697721  139.9491037   119.94871057   39.94066453
   59.95330969   99.925132     39.96262701   79.90942131   99.93745724
   29.96278873   29.96606124  109.93816186   99.96470326   39.98570231
   99.89948047   49.96813863   69.96134436    9.98733795  119.90118972
   49.98388301  149.95599719   39.98128995   29.98677922  119.91573505
  309.83011374   79.93044985   99.9534858    79.97727364   89.87624503
   19.96377078  239.83126333   69.95596866   29.97925357   59.93509857
   69.95136906   39.97688263   59.95758376   69.96021985   29.9785181
  329.72587486   19.98233504   59.97231838  119.95287263   49.97222984
    9.9866934    49.97203898   49.96785494   59.93104505  209.90079087
  149.93455545   69.98336482   29.98196712   29.97913353   79.95934074
   49.96464898  119.94720502    9.98245439   39.97540913   39.96431771
   69.94493135   79.94821756  119.97869753  159.95113632  149.932938
   89.93609283   89.90616193  159.86385095   69.95417342   59.95873168
   49.91086923   49.91879788   59.92870571    9.98810011   39.95967237
   69.97364904   19.97820086   99.90761762   99.94168226    9.98449737
    9.98584765   89.94309258   59.95978168   59.97093624  109.96775219
   39.98021175  109.93430378   99.94372674  139.9351985    19.98623122
   49.93483703    0.           39.96747676   59.95139938   19.96361258]","[ 149.95933917    9.98227009   59.96872194  109.96497252   39.98039866
  169.88479601   49.95416439   29.9759061   489.7928959   139.97897173
   29.9765277    79.969235     29.95615627   69.97434219  109.94342451
  109.93264246    9.98016891   49.9644031   129.90443754   69.9700097
  119.88798158    9.98036747   59.97933044  129.93633484   89.96500449
  109.94523003  119.95539174   39.96472442  199.86468621   39.92598989
    0.           49.96128238  109.97582335   69.9369703   129.91514207
   69.92890597   29.97935568   69.93615018   49.97974874   69.9162433
   69.96966065   69.92209066   19.96948748   49.94010445   29.95199854
  109.90097153   39.96101683   79.94847171  189.8926613    79.90401962
  269.92921227   59.95557665   19.96062668   49.98254849   49.97441606
   79.94865941   69.94557299  109.95448629  319.89521187   99.92139169
   19.96072562    9.98421047  109.94933701   49.95426051  159.91423946
   79.93601767   29.95962862   39.95378928   19.97417173   29.97547795
   69.96718898   49.95926134   49.97138661  129.97775124   29.96510911
   19.97180239   39.97295082   29.96016228  149.93187307  149.85121254
   29.97220573  279.81375782   39.9647192    59.95447394   49.97920163
  199.93859296   89.92746936   49.97100031   89.94563257   59.95322751
  199.94125731   89.90899425    9.98035682   79.9666261    99.94915466
  249.94552485   59.96710546   29.98695305   19.97322594  119.97654378]","[ 109.92879052   19.9704372    69.94177698   99.98473858   89.95613243
   69.96454354   29.96969785  259.87008528   79.93072562   29.97900393
   19.9765       99.90424513  149.9086173    49.93255031   59.97209305
   39.96446921  119.96379215   19.96685411   49.97004457   59.96185661
   29.95670504   69.96093295  149.90565862  109.96723528  119.97388496
  179.95808117   29.95766099   39.96093091  299.91467688  159.95056669
  159.91165803   39.97646756   89.98169766  109.89034329  179.92175479
   79.91922348   29.97234713   49.95014396   89.92983032  119.94235412
   49.97058309    9.98423017   39.93552982  139.95809502   79.9493562
   39.94890991   99.96185195   59.94848294    9.98584191   59.95018174
   39.96175313  189.95645191   69.95438047   59.94656745   49.9837653
  129.93253642   69.94434693   69.94922455   99.97000931   49.93009434
   59.97298504  139.89812109   99.93733264   39.95592036    9.98647267
  109.89318985   29.9653527     9.98627455   49.96050327   59.95412055
   49.95830836  129.92077879   59.95503148   59.95537506   19.97671917
  239.84136365   19.96525606  109.86973398    9.99063064  239.91744416
   29.97836234   29.96749235  119.94258483   49.96177865   69.97370026
   39.9453705    69.96841896   49.9729817    59.96659244  149.97671619
   29.95367876   59.97752768   99.92961634    9.98429319   59.97929072
   69.94553705  229.90066198   69.97504242  139.90737419  139.85871112]","[ 169.94181116   29.95253118   29.95904954   89.8784051    19.96696036
   59.9205141    19.96991262   39.97769771  209.93392222    9.98085547
  189.8978163     9.9861785    39.95439731  279.82319975   69.96915589
   79.9621368   149.94479892   29.95292704    9.98926026  209.88626863
  239.88340152  159.87959273  179.89208338   49.97009545   59.98417562
   39.98135597   49.93167948  129.88269295   49.93852973  209.8261052
  139.964513     29.96986056   89.97477534  119.94367835  159.94260651
   79.95309571   89.96773784   69.94425422   99.93246984  259.89068707
  139.96261336   69.98203787   59.93767854   49.94464493  109.9609638
  149.93466092   39.93202247   99.9515801     0.          119.97283488
   59.94458255  169.95151407   69.94485078   99.93188545   59.91639849
   49.97516145   19.97531237  109.94084728   89.94174677   49.98746487
   59.95833868   79.98054483   39.96425505    9.98114688   19.98471719
   69.94867392   99.97445007  189.88861776   19.98046785  109.90052438
  209.87751058  379.79195206  149.90131088  109.9504894    19.97520606
   39.96591922   89.93861248   99.95765456  249.88768939   29.95019837
   69.96117707   59.94648807   39.98237144   49.93761038   49.96709782
   29.98007469   89.93348594   19.9694701    29.97852291  129.94609485
  109.91140997  149.94346757   19.97742702    9.9854073   109.9532995
  189.88203157   59.95699125   89.93367629   19.9707179    79.97327062]"
"[ 179.92376207  259.86472412    9.98560722   29.96848081  169.89205835
  259.90292318   89.86055496   99.90968783   29.94297459  119.90227837
   29.9611203    89.97017972   99.95340885  139.90408198   49.92650006
   19.96774159   59.9199213   209.86715968  169.84058678  289.93246438
   49.95741711  289.92381346   49.96455455   39.96315241  309.86079373
   79.95026123  119.94775134    0.          269.88642635  219.85810934
  249.92631134  379.86754017  369.84982444    9.98731646  159.85413397
  239.88583486  139.93438717  109.86834556  209.89370151    9.98106857
  139.91126276  509.87471027  289.90096615   89.92896608  309.89867966
  169.93571449  439.83268985  219.91385681  189.91058049  229.89289765
   19.9769731    19.97166828   49.95630012   39.95488376  229.87367588
  189.90412866  119.93515235   89.95486041   79.94451798  129.91319438
   99.88617076  109.89728358  169.93818123  159.8523819   179.94673848
   49.96366207  179.81070014   89.92198387  139.88336989  139.92276552
  259.85883113  139.86029678  109.9024991   239.86359153  169.93217762
  119.9489447   259.87737927   19.96711261  259.91130109  139.92844792
  209.90575035  169.91691439   49.93947878  199.88226086  389.87319793
   69.93620889  199.93284496  109.90162815  169.86553263  359.72246369
  139.92319172  109.87647902   19.97154479  129.91710353   59.91949567
  119.91648439  139.89294408   19.9740836    59.95744674   99.91999027]","[ 199.92495994  199.94465036   59.95971242  159.93343756  189.84953941
   49.97080989  179.91217288   59.92501587   99.9410126    39.94941432
  129.9356978   189.93225661   69.95766314    9.98568687   99.9605135
   79.95952552   59.94505743  169.88165835  159.91116341   69.97266659
   59.97174131  179.94030987  139.94534762   39.97566402   49.94521567
  199.84647778    0.           89.94725806  149.95625574  139.92269152
    9.98333922   49.95061318   89.96775164   29.97045994  219.90238115
  279.92910804   59.95545398  249.85668621   19.97826821   29.96625834
  129.88108198  109.93872324   69.97162061  149.93840685  249.72832476
   89.9298341   139.96362184   79.94509908   49.94955857  139.95000535
   49.9522356   109.88320543    9.99031032   69.94441106  219.91591368
   39.94532697    9.98146234   49.94824879   49.92155725   59.92297493
  159.88221324   89.93669274   89.96258321   59.97534882   89.96405699
   99.95744332   79.94901245  169.92695788  149.9262544   239.92253775
   69.95796026   19.96778023    9.98664548    9.98726464   99.96539499
  199.94834054   89.94467471  179.86103002    9.98304298   39.95412951
  119.88721186  269.86151544   29.97612306  169.94963064  169.92169935
  179.83334772  109.9410022    49.9271453   119.9227256   169.90535074
   19.96525951   79.94236766   29.95536021   19.98262885   79.93265935
  229.92334895   49.94671422   99.92998271   59.9479145   289.91509805]","[ 319.83676009   49.9127259   229.86486181  249.81210776  309.88909609
  269.91560551  119.92328017   59.94122295  159.85021375  199.88902592
  119.914256     29.96625962  329.79569309  279.86069112  159.92666257
  469.87798098  209.80519466  129.8579329   109.91920011  119.84134429
   59.97237558   79.93431225  319.87192001  189.89867378   89.88078636
    9.98707137  189.91497321  299.88006095   19.97180629  209.84067429
  329.75802556  219.9411485   289.88362563   39.95137477  399.82597267
  139.91944738   49.93655841  129.87248428   79.93138779   89.91061304
  349.89305075  269.88995564   29.96377227   69.90338619  229.89329297
  109.87088633  179.83926421  309.80536523  189.89971602   69.90480243
   49.9180523    69.88782308   89.93979003  159.9234837   229.89984469
  159.88380123   39.95626136  189.81552255  159.92309956  449.88792641
   59.91630886  289.89588278  429.88605926  389.87802647  139.89786719
  199.88870186  469.86883189  189.92852791  289.90049669  169.88610006
   69.92134806   99.86634355   79.94976239  279.88036917  139.84933976
  109.86516379   29.95421839   19.95906646  139.90330695  109.88157091
    9.98439959   29.95951858   29.9567936   219.78855255   59.9327349
  269.82243603  299.90674221  169.9664732   389.76520487   49.93074883
  239.79695239  219.80301397  109.90443348  199.84744919    9.98091052
    0.          129.89588047   49.95039253  329.79775569   89.95831672]","[ 339.89393463   99.9196864   159.88419525  309.88289799  229.88807351
  219.8737329   209.83167524   29.9656094    49.94511129  169.90488437
  159.92406686  109.89375209   29.97884127    9.98204156  209.8709372
  259.92336716  159.93083602   79.91894736   59.90445647   79.91590907
  189.84047324  149.84128665  339.86523071  169.90278157  229.92687141
   69.96491507   29.96713251   19.97002832  119.95047942   59.95359339
  219.88556695  219.93722277  149.85308397  109.94574863  139.88674783
  229.93765716  279.72557441  209.91296613   89.87995177  119.92482143
   89.95301746   39.9708589   179.84191146   79.97659551   39.96499736
  249.88946176   79.94549376   29.96734233  229.79643829  119.90272282
  319.82419703   79.90781815    9.98478838  369.86379688  199.85355737
  189.91250434  219.89729343   49.96535031  269.79574918   49.95206682
   49.96770063   89.94229053  119.89713788  109.86885674  169.84061419
  319.85530148  339.84317591  129.84053933   59.91378198  219.90875891
   99.95900253  159.82104224  239.88401449  209.89973374  239.92370066
  239.87755668   19.98526992  189.89064185   59.92709044  269.8144731
    9.98602611   19.96645696   19.97546877  339.77529422   79.86987049
  169.88629967   29.95948481  259.89687585  279.84712672   99.90094005
   69.96956326   59.9561241   109.90690569   49.92108128   69.94504203
    9.98754303  329.9358362   149.93934918  169.88149011  349.87642778]","[ 199.86215274   39.94392759   49.95409854   19.96935015  229.89236349
    9.98214657  329.89654289    9.98592347  149.90294741  179.82253225
  169.85428011   59.97094861  189.89955944    9.98076185  119.91987604
   79.9419749    49.95485946  159.92057072  159.92569697   59.96182891
   89.93874261  109.95409221  229.74282071  139.93145252  149.91743968
  209.85598852  149.88900416  269.79270466  229.93021163  199.90896178
  269.91009295   79.9727422   569.76588272   79.93220381   69.9692814
  119.92679189   69.96109636   29.96927341  149.93375848   49.97159969
  129.88952233    9.98294731  299.85756647  139.83765403   59.9498839
    9.98299838  119.9077592   179.91787276   49.96251065   29.95593761
  219.91621952   89.94114975  139.90507636   29.95374756  139.9573268
   29.96303128  199.90280251   99.92597205  129.94159523  279.93969983
   89.90047983   49.9389195    39.97663448    0.          139.95955501
  109.93823139  169.90671535    9.98027215  169.88745567   49.97316127
   59.93145378   59.93855218  159.87703548  249.90450685  219.87315042
  249.79380331  189.93304905  159.92664831  269.71401626   89.89324414
   59.91917761  229.94078264   29.96092102   99.92207301  399.83140823
  179.88091747  129.88779596   19.97401059  109.94803164   29.94484742
  149.8918238   159.90374423  169.92296098  239.88645735  159.89746922
  149.93409239  139.92084333    0.           69.9328555    59.96912732]","[ 179.87739584  289.81440688    9.98241997   69.94753814  269.87663641
  179.90568649   59.94827731    0.           19.9776397   249.87587756
   89.95892493  169.89032187   59.92930787   89.88223596  109.9530707
   19.97457793  309.87845407  139.92669373  139.85386841  109.88121731
   39.95422093  109.87863503  109.90189023  129.90283671  169.89387245
  319.76197561   49.9339653   189.91340128  219.8822302    89.93865848
  269.86058945  139.90733975   89.9145126    39.95574654    9.98398666
   39.94886941   99.94284377  179.84111859  129.93163153   29.95528462
  159.86577121  289.88253132  169.95138027   49.95691372   79.90389208
  179.82286329   79.93704786  139.87396099  339.87304521  319.8304317
  219.90135695  159.90599104  109.9051029   259.85765765  249.8874244
  239.90646017  339.83919214    9.98511081   49.93997012  249.88809759
   69.94634613   19.97920746  159.87868972  209.80820222  209.84655787
   89.94541279    9.98937121   29.95334652  149.89573079   89.9309921
  239.89234151  129.86847942  159.96388183  279.85291259  199.89908003
  129.8935954    19.96630532  269.91194881   59.95866391  199.89379272
   99.88346332   59.96255818  169.87042558    9.98007501    0.
  289.93059242  129.87233393   19.9703196   189.94267486  499.86752143
  169.9445027    29.95777691  119.93367237  159.86576917  149.92891914
  109.93251838   19.97432847   69.91782167  139.95609913   49.96179976]","[  99.94319253   49.93786802  139.92070924   49.95211466  289.90211249
   39.94122836   29.96948812  269.78936245    9.98793995   99.9410671
   19.96218995  109.9252198   109.85113324  109.84569522  149.9136315
   69.96813737  149.80045593  129.86250682  209.89276353   39.94593621
  189.88017022  159.87919866   79.96446653  119.86108238   59.9399872
  109.91624661   79.95108792   39.96770925  219.80919399  649.677116
  219.80949128   19.98001914  259.8930329    49.93025271   29.96403792
  319.93469387  499.78550554  139.89641183  109.92470805  149.87668357
  159.94176402   99.95933408  179.87841327  129.85411324  229.89593158
   89.92069052  309.81785566  129.97095253  139.89919202  209.92656369
   39.94689003  129.93459025   59.92522563  129.91244545  189.89360647
  149.8400918   109.82867214  119.94100234   99.9584078    29.97356738
  229.8948317   619.84138957  229.89203923  169.84220848  239.92070896
  109.89246677  229.83107053  319.73718507  129.95256492   19.96561467
  199.96723719  149.9469908   119.90273482    0.           99.96663702
  239.85817253  169.89551145  139.94899269   59.92020955   69.9144767
  189.93919487   59.91112165   39.95679718  189.90473789  209.88751889
  169.86386266  169.93731861   99.92696647  299.90253779    9.97932696
  119.92237778   79.9700738   409.85315674  129.90363116  319.82188077
  139.94798604  299.82689115   49.97475426   49.93226508  169.85020426]","[ 149.93560278  249.83854253   19.97019373   19.97208283  239.84696097
  129.95320063  229.81460239   99.91478485  229.86467119  209.91159903
  119.88604269  129.87236402  199.84894685  109.9254229   139.93106186
  289.88511705    9.97998291   69.94019174   89.90980271   29.95532859
   59.93343047  199.90010957   39.95501263  289.7593188   199.88935845
  249.92291132  299.74494893   99.921342    359.88610663   89.97466207
   29.96080194   49.93126124  179.87889966  209.79553264  249.83472661
  139.89921489  249.86553541  149.88973138   79.8894532     0.
    9.98925184  229.92726091  119.87395654  349.93459231   59.9715384
  209.90059213  159.84848758    9.98168971   59.95385383   29.97709749
  519.8567238   169.90307047  169.93703865  179.88359308  289.91006506
   69.95138707  269.79892523  269.85066665  189.87888989   49.95723182
    9.98534606  139.93179874   89.92525608  239.84409823  489.8734793
   29.96183572   19.97531345  199.92875518  109.91307863  229.91751772
  179.93152538   39.96463213  109.94290931  119.93570163   79.87967715
   79.93020912   29.95904889   59.94340504  219.90100812   29.96093079
  199.9455995    89.95910416  109.94821352   29.97994921  229.83371387
  119.86210501    9.98787494   19.97048082  109.86415075   49.96269925
  179.85675305  129.86128255  209.87395301  139.88083432  119.8753983
  379.78521148  169.92234834  119.89787427  299.90764475   59.92884242]","[ 209.77024022    9.98169958   19.98206452  189.95516454   59.93966754
  249.88896853   79.88995696  399.88304925  179.92047453   99.95657272
   49.9353537   119.89435832  529.80459991  349.85230042   29.94932261
    0.          339.88050103  229.89291138  139.93304496  139.91991596
  169.81990014  259.93231914   29.96034303  149.85646855   59.94552537
  309.84290932  119.9290765    59.93302652  399.77182747   19.97120623
  439.85656359  169.92595956   29.94929823  109.91866074  379.8899344
  189.86320066   49.9624304   139.8555074   289.94839101    9.98214003
  159.93292236   49.94516678  189.9498209    99.97917354  239.83763933
  269.90153817  159.82838175   39.95690763  289.90219055    9.97992328
  149.83009112   89.92170137    0.           99.85350784  229.88713044
  289.85616991   39.97816898   79.919938    119.93093066  179.92156397
   79.96236484  119.85036729  209.92872909  119.86654634   99.90442033
  179.92051958  149.89507961  209.89836694  409.89318004  119.91860754
   79.87282497  209.86878434   69.94630435   89.9149165   239.87370261
   69.93952466  229.74969146  239.88908051  129.87767548  199.92944042
   59.91318132  329.84407834  189.91986885  159.94654468  269.9282201
  279.84257976   69.95555877  379.88590504  159.86323505  559.83767201
   89.95982328   99.94769349  179.93743314   19.96877432   59.93577847
  179.90808408  199.89136105   69.96202684  409.85835377   19.97803907]","[ 419.84170753   59.96063092  209.85754853  329.84807878  149.86716169
   59.96021178   79.94697044  269.89759106   49.96443271   49.94705146
    0.           99.8966192     9.98005584   99.92683522   89.87969985
   69.97357271  189.88491189  389.85804975  139.93794001  249.87955811
   39.94889644   59.93268129   79.91327743   79.95910636  149.84974739
  149.82224316  149.90893319   39.92947546  499.85787818  399.89652948
  289.90068003   29.97433983  199.86968607  139.87204383   29.95364508
  259.93999024   39.95083043   69.92694046  239.82947001   89.9581254
   89.93819545  309.76362617  229.9414204   229.87475215  319.83492545
  419.79939661  369.89649817   69.91697593  149.93934088  169.94251749
   99.84936032   79.9291564   279.8673741     9.9836408   109.83515163
   39.94953713  219.91608027  319.86569174  129.90868664   49.95976095
  309.80847793  249.76268888   39.97749661  359.90239733  289.77988436
  229.80022584  319.90597221   59.9617639   339.851284     69.95961528
   29.95454269   59.94952316  169.8061556    29.9689291   229.890412
  539.86427554   39.94582274  169.88369796  189.75365352   99.91444995
  139.94420351  109.85535907  109.88338728  339.89087337  109.93015525
  339.84474676   29.9649389   449.75073718  159.89297387  139.9071584
  319.87246729  159.86072913  129.8839723   309.82953622  109.91931494
   89.90196075  239.89922149   49.92989394  229.82290768  199.88573908]"
