rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 389.4281269   590.22014925  358.94057829  211.8632126   708.1282264
  723.47805388  676.77815004  216.38866874  520.21828393  607.991403
  542.91699972  705.40477731  654.6114985   665.84665018   17.1015837
  358.94057829  211.8632126   702.94346353  245.74156122]","[ 487.69306222  472.79330598  472.79330598  550.95205309  390.41864873
  271.50881057  422.23305435  393.49729281  123.12440967  526.20953197
  399.68514596  528.00950626  317.38548544  379.82716342  472.13230579
  340.27443898  474.88628119  288.62235868  297.58355114]","[ 390.72569527  465.12383037   19.06653188  265.37971787  324.011626
  442.52543949  158.25858079  377.37347983  395.04691669  516.27542301
  410.98134339  325.10701162  242.62914251  212.24638049  308.62022998
  111.2031912   395.1082177   330.46839638  223.07505308]","[-676.19904206  -32.00856502  333.68650901  -55.64818884    8.27060815
 -180.33440678  359.71117356   54.32844819  -39.70391033   23.25615139
 -103.18648698  333.68650901   77.46090719 -153.92657495  -35.64900791
  139.2525436   203.73448508   13.22199348  -30.63257853]","[ 522.94015747  427.52601925  469.33591503  661.69738625  425.56395307
  689.66138686  627.13796254  724.50379496  688.50476854  612.80083808
   24.80192697  509.1689285   198.25284233  447.90895281  622.85320924
  319.54836775  553.08886481   75.9281242   668.56353821]","[  71.1353336   283.83890063  147.73810381  415.68433677  449.66916378
  292.64145891  388.70241617  346.20639269  182.95729112  432.98313429
  402.78723996  337.99509413   79.680124    167.48823406  440.45165699
  312.36173588  350.90102863  190.57781484  132.17871821]","[ 525.3340367   341.64946508  386.37990726  328.54327998  383.98548568
  303.37448203  487.54268206  281.65828623  339.86195236  334.29503588
  456.37535324  451.80486671  338.25584078  529.39903652  373.07856783
  352.5712688   357.78142485  341.49916966]","[ 366.46853296  640.70601443  182.65768946  437.09886947  449.62391588
  142.31883572  428.78621986 -253.99155537  334.82415329  131.53584348
  546.32045796  479.86890815  264.55362743  156.70504045  266.75851085
  452.50445732  277.84432845  339.26677203  213.8332378 ]","[ -24.35584961  404.63622363  494.45334415  830.06148953 -163.80037563
  349.01042594  339.20644438  866.15178011  887.33147417  765.97578348
  547.63061065  749.65036645   41.62760373  729.29095914  335.63969724
  795.24133979  425.30268364   39.90178354  704.3366669 ]","[  87.96031769  215.63679164  295.48007957  127.20910446  265.12404436
  236.13554147  185.95997633   25.87194808  144.38535465  154.51361854
  273.13589066  309.42563759  215.63679164  -39.30456145   20.90356447
  276.42568863  136.06692991  149.27742627  246.09898712]"
"[ 758.72800546  514.1717208   731.64739323  669.87838301  -41.52001999
  428.91801064  748.75734504  741.51316386  657.26813854  602.1559169
  258.98119243  691.87828333  608.99758614  621.56799194  856.79611681
  755.28988953  801.71988944  755.28988953  801.71988944]","[ 407.53080061  212.84488042  212.84488042  331.6699601   317.1756521
  460.55064857  379.03456471  328.19313951  139.03886459  174.74584348
  345.88097567  299.64554356  204.28269133  348.63522864  311.20052427
  359.04333203  336.28288197  301.17781921  446.05055302]","[ 389.37368016  595.96066607  461.6110389   427.50591721  465.91136706
  424.19831289  237.91147646   29.84972933  142.13657424  574.01932324
  620.00733441  578.77711164  410.71158363  325.75543856  416.30054274
  355.24934806  383.7110435   305.35769037  156.77333487]","[ 256.79090792   59.35531516  -64.20215902  155.27125616  126.01863722
  -64.20215902   47.99982099  -29.75576692  -45.98918041   -1.75600698
  -88.682541   -158.44686402   78.14194901 -243.85594961   13.53165451
  325.80132201  116.56218282  241.28442898 -150.6637636 ]","[ 371.15478873  111.7539379   408.11584099  646.33137393  198.86451254
  527.87937172  765.59815108  112.75837038  405.90514664  518.10315554
  445.45163287  638.45729912  129.50041159  561.21618951  597.48129725
  -24.76873703  694.87674944  576.41337752  163.59245965]","[ 111.33947581  158.38978385   38.44954707  239.75983433   15.21851664
  440.88076397  369.42358964  502.69602298  381.70044175  359.66296253
  479.73911325 -116.83838417  341.74466723  165.24485454  266.81419119
   53.06953288  184.05900959  429.12608114  212.79015366]","[ 382.53876687  473.17417852  390.51095577  396.85906825  455.80439948
  410.71052171  408.62915841  288.78382603  386.44497615  411.57012923
  475.1693751   442.62227774  527.29669719  376.00252274  534.61860645
  439.48078151  376.62086174   70.99520113  438.7151348 ]","[ 371.63410841  338.20126145  463.72144806  339.057746    227.12742656
  389.52970304  227.73736741  286.14449165  278.7541166   345.99024042
  358.22264524  266.29055528   15.17703016  465.22409437  395.77387839
  131.47502028  351.08393288  277.53283974  364.72398698]","[ 789.0019536   568.5545903   637.55281046  622.76623602  694.01249948
  212.47335142  276.30045696  408.93376384  925.94664586  273.18892774
  469.8143813   739.77585097  188.88684399  454.83835739  791.16482622
  896.45514273  357.40086276  500.22862613  649.88268656]","[ 305.51482702  143.57956666  270.01589954  221.42300525  126.53695658
  256.20296359  220.04545509  356.1499977   275.34617894  105.97375283
   -3.21236483   58.29533093   75.65822399  218.37150085   72.80974375
   65.36344893  279.43414515   62.86352157  270.01589954]"
"[ 702.93039976  788.62333378  -42.8010752   197.2781582   458.55171315
  926.95193666  881.61662754  649.95985095  859.0880048   -33.28952604
  788.06623496  -11.12512394  654.19625847  361.58609601  239.47959657
  809.15768853  239.47959657  809.15768853  282.19182743]","[ 458.82513197  379.59540653  276.42043865  435.00394164  376.6706661
  316.92429697  319.0721714   388.52459833  390.35249582  529.10569344
  551.5343912   422.49897197  352.26277567  351.82771009  418.06422595
  229.94889897  150.80877274  318.97677124]","[ 111.62409885  782.38467411  308.38757893  111.62409885  306.21998068
  -14.52564833 -319.27393581  345.98050607  232.08295949  330.83001573
  346.94949623  150.64762449  800.64362713 -203.88091965  363.01696373
  604.11754699  595.43699999  750.24131838  158.65443132]","[ 166.82276131  112.44981982  258.19527419  -87.45477548 -144.56461028
 -120.67408239  -88.28434959   -6.29917087  104.24293641  231.62005286
 -304.4361683    43.37807917   41.02910851 -107.44640357 -231.03084606
  -66.54180463  162.10862375 -186.29131324 -253.77496001]","[ 684.92405603  649.44622642  773.58356804  754.74131954  562.5000542
  722.6848613   458.09629956  686.17469749  578.34694478  126.99996125
   98.80569826  373.94440893  637.41125033  567.97818171  626.50286567
  652.93765443  599.40809841  563.74916379  320.46722414]","[ 323.01753339  331.0094285   216.50098468  316.93396197  263.16657068
  192.49196829  284.16168036  186.0128685   326.73555324  322.55314655
  402.6405994   361.16865318  284.60072994  149.47666952  519.18514174
  159.61479641  501.86469146  320.85357644  399.57923209]","[ 284.81501745  317.85158924  537.7054023   489.74985794  477.44151923
  362.78834932  309.89975092  372.79047908  498.00936976  397.0605077
  337.01896069  427.7107898   395.60537009  304.19148819  429.99596523
  316.9930333   374.99634125  295.97155113  404.79122477]","[ 320.34044948  -86.5074044   263.37402309  385.42336861   75.37452914
  517.38032773  218.12581844  447.96956068  436.26248025  130.63084241
  386.85292659  236.10568532  103.08620759  370.32666194   89.79196414
  185.42594229  264.29892796  296.15505426  490.94859179]","[ 553.48829015  828.8960475   462.89690057  462.76437865  227.90603949
    1.04606562  449.25724343  425.97953856  238.4147888   696.59056185
   52.53106888  607.3760718   703.14087956  773.11761112  754.839661
  376.07132016  734.68071584  721.03848476  763.07666864]","[ 143.55905588  261.96031703  249.15295782    9.35629127   66.84602726
  242.69658295  122.93888977  254.35424917  197.12514967  279.58065153
  408.18296755  326.53947109  293.28009761    9.35629127  155.27648017
  222.78717373  368.72506813  235.02578415  195.34830326]"
"[  743.17743829  -102.86367926   562.8234421    602.98121139   410.42753223
   -69.47808524   166.64330645   218.32873212  1000.11315588   690.06058544
   802.31965337   377.04637603   896.98092695   176.48964234   542.40677793
   567.9781306    720.07667421   377.04637603   896.98092695]","[ 374.82927854  347.96900795  275.07932299  264.74392758   46.07381729
  396.20187816  265.85734306  290.41165186  421.14437778  249.34908135
  255.49260633  137.8948819   359.50054132  350.85508318  150.70022082
  305.69234617  482.88885461  309.93282051  440.48420199]","[ 773.06906991  149.54081598  404.39257781  152.30827308  428.80478637
  500.71011065  427.82322622  381.1389366  -248.27366759  108.38653358
  486.99042283  229.34622426  315.48489792  684.76351354  229.34622426
 -315.98072467  406.64999541  489.98801814  481.83774382]","[ -43.34206117  -15.80680852  -13.63992951  144.27320979 -136.90031177
  -51.63628789 -190.53622905  315.9861032   136.78752037   45.40879826
 -192.26270258 -179.80065109  -34.20389019  119.5520619   133.25624143
  -44.40239177  145.78968725  -98.2398589   219.23548162]","[ 677.25905311  625.73245458  521.55522679  636.74329027  609.63842205
  439.1883225   492.97483013  263.96799444  428.48164069  554.30226478
  620.01397502  595.91575687  749.0458049   527.91742709  416.46069011
  518.30024748  553.27332943  744.30283516  509.96272929]","[ 380.84933801   82.51337308  487.99679216  147.88715666  227.19410885
  239.97129089  193.18775122  475.25085608  467.70116963  294.62114768
  255.4237086   136.05150299  -28.28234202  103.80565669  372.4520198
  115.31539656  169.27556733  217.13398861  307.29008129]","[ 391.22635855  352.27496659  278.25321388  391.2556585   360.62537458
  174.21171012  170.30094674  314.40175954  293.27911933  349.73021552
  424.41411479  341.88285388  367.41527159  384.30984859  348.5208744
  398.29492268  415.41304398  445.11366102  298.52503182]","[ 140.66862611  569.68221317  261.49237406  296.40684176  196.46814567
  426.96109833  424.46464621  247.14964938  221.86015024  220.34271716
  229.13127307   19.57788614  781.65085661  170.05512452  200.41423013
  392.66673071  573.63310108  151.54939133  363.42706295]","[ 538.50775572  496.04143133  373.87112716  307.31266863  752.26528142
  217.46126493  449.25754636  344.11172476  506.46696625  687.94980331
  484.9273616   928.53075455  129.58769109  534.50891326  647.06334763
  257.0460146   563.32816281  689.49108989  494.61321911]","[ 108.74287761  123.14877076   95.02056625  362.85616415  199.13849517
  354.18843858   90.86109124  193.63749806  184.632083    315.48620843
  184.632083    140.93333953  116.25702652  258.81424776  195.05720546
  108.12460054  316.4056743   129.10153838  229.0377344 ]"
"[ 553.16836107  760.37367948  766.80302724  814.94487947  656.78175999
  721.77576409  438.67741917   71.48994396  425.11350243   48.10745884
  -73.7194597   587.66182413  438.67741917   71.48994396  431.3930196
  527.29871075  767.63454256  203.35308052  761.28174969]","[ 317.17097035  358.04896564  271.39312486  372.65617384  310.28108966
  370.04880696  409.08438001  414.61820253  497.99831189  548.09380525
  283.07768499  430.26100496  297.99529419  500.39351884  317.17097035
  295.86001509  442.18267059  442.66173994  318.3849541 ]","[ 534.3977481   289.47243428  194.10392545  565.12701888  -23.10021699
  698.06228202  339.77735373 -301.2376115   658.2138372   658.2138372
   24.17513876   47.97786198  307.86679058  726.63675622  588.47016155
  801.52253185  331.42329526  470.11244021  415.63397389]","[ 133.4452195   209.43961921   80.08174692 -179.83367188 -112.02812091
  131.96004836   23.99364456  146.21297507   22.7898297   -13.13400982
  263.1579189   -18.80583242  -85.62274938  190.10584206  202.88824147
 -311.54936011 -167.27924094   85.97093654  -66.91302319]","[ 566.71349665  628.23934965  324.32366809   -2.69137543   70.2258764
  456.30322247  619.17054778  654.28795914  372.68943641  475.39086403
  -15.75670494  166.31569619  553.44191934  547.55362725  511.11595861
  614.17049135  701.139745    588.90206119  519.28520389]","[ 109.40172258  138.59042732  272.98082203  420.94685899  160.23208556
  406.32677654  333.99242139  427.46449448  178.33763746  537.65930726
  219.91524047  448.59432385  484.76734073  293.63757964  180.58503174
   97.97196766  487.57446831  341.34300583  349.56397943]","[ 460.7819777   255.68843035  465.1158234   379.61427816  219.6979675
  328.55296362  447.80055547  447.11637292  461.35413135  382.22201762
  470.17404315  291.36727472  366.4699545   231.6664256   425.37159806
  447.55125045  419.63243783   72.12109505  295.32056394]","[ 215.9204842   468.96093236  281.07617091  280.18441024  412.2690778
   15.77871026  160.89249583  122.57871627  233.06712632  -20.22812456
  459.48106808 -150.36153535  126.70251564  234.257685    633.54002462
  -33.70857193  197.93940328  209.06176502  197.67249671]","[ 477.39554641  665.1194097   505.59393037  487.35546063  725.97069574
  500.93088921  415.58790576  847.51884304  581.89239958   12.37774369
  162.84205569   53.94178227  120.1165551   330.2995152    87.69774107
  370.9030967   717.87845822  148.11736776  714.18737861]","[ 232.47792373  362.45839026  232.47792373  362.45839026  446.59143496
   14.18999455   31.95974415  300.08718666  170.64776152  298.59592581
  299.63183084   38.7795454   300.44984488  229.13634555  126.79742769
   49.05385931  350.89560733  152.04843708  184.56734407]"
"[ 460.92373059  776.49416056  229.26600973  926.88361036  838.20120172
  670.10858252  623.01944114  549.59239697  614.61855154  -61.52672177
  781.12794733  701.85178961  843.51106848  614.61855154  460.92373059
  483.39023202  390.38920551   87.62437835  913.58392837]","[ 288.06718493  391.16257624  248.10462327  461.20936601  420.10277818
  269.51919709  290.80524675  268.71990512  286.79264488  305.81208012
  490.35024275  351.92049471  452.25291328  239.33147347  295.02904036
  319.34569832  490.35024275  488.48828494  427.81399719]","[ 384.29325002  456.9871901   501.09879001  456.42412871  532.65023728
  529.9588962    23.84450448  473.06790847  467.39258682  308.06802744
  265.39474606 -121.69365472  113.71568318  485.2567644   446.5959163
  227.91125292  227.91125292  690.24245119  446.16662508]","[ 137.66901266   22.873756    -83.08575632 -428.25963897  -36.54582565
  141.34317063   63.06486585 -274.49149245  301.59773911   60.98625768
   29.93994127 -121.58907361 -290.46707496  135.79700495 -113.93125304
  -12.74888824  324.43104254    2.44998505 -107.11137171]","[ 682.91082864  597.13748693  -89.84486404  541.0643019   605.10348429
  674.02422938  669.18949521  605.3863698   596.80858976  174.46904886
  603.18017321   72.3071519    11.91161292  346.33999377  583.68036513
  608.60014417  534.52476361  650.65674261  615.83263129]","[ 476.99198728  156.79035196  245.29006486  233.93110209  444.69715999
  258.80894698   45.38327992  190.09560175  252.06752892   87.66795997
  161.20924113  136.8997995   216.16383886  325.67429726  536.242434
  332.2740669    77.230455    159.92738448  -33.46059904]","[ 261.40331727  241.62992204  514.36605998  458.05775727  412.67715991
  444.67985036  447.03684124  373.89289298  493.90932094  478.3128907
  480.44007677    9.29977932  403.99359012  290.24493012  467.88870688
  201.32291717  450.56046137  565.09222622  333.54438128]","[ 470.41960243  271.98663522 -118.43164158  501.47848778  227.53424791
   40.16842982  258.47574791   59.89420739  452.94809245  154.21146985
  369.6419796   221.95226256  549.96958564  480.70005525   10.46131295
  108.74233021  282.01054311  268.56923589  440.00457645]","[ 245.52267994  392.89207922  532.07136053  255.49625226  685.29473036
  109.74338123  375.19623491  292.7471772   251.75491709  373.81862953
  763.99946439  575.52674011 -118.13334066  262.39986043  -17.03296686
  383.41169803  603.53933059  449.14187552]","[ 258.65907466  262.79050335   -5.99895948   28.66476629   54.76182286
  210.73046016  243.83841265  196.68467523  234.2171779   315.97270255
  399.9813684   204.91582192  311.05900174  396.58746632  392.48058433
   54.76182286  210.73046016  230.19556453  351.95148161]"
"[ 173.47564168  676.13767705   -1.28722077  184.19785008  733.21468253
  657.64663646  777.26026477  753.17974676  814.09280214  559.90097156
  826.34444871  945.92400782  -53.79891488  824.72197685  -69.17872922
  848.3301622   676.13767705  814.09280214   42.67133623]","[ 365.47975658  235.65084725  314.07136328  466.101923    183.14489051
  229.74584042  319.32519248  493.23207801  304.22134215  261.63859512
  341.08051     282.74992588  451.89043921  549.76755722  371.68816105
  393.50249     483.04888337  282.74992588  452.36199933]","[ 274.42812011  747.78496061  511.55877538  466.2343343   334.59526051
 -312.18611642  503.78067488  252.13318722  124.93857458  493.55232769
  428.12349755  549.64865311  262.16934391  515.13486454   74.04833665
  345.56494174  595.11432086  511.84391802  273.01803613]","[ 106.7710376   -19.31922117  104.09655518 -250.35080851 -154.38524214
 -199.66536922  -40.78932149  295.73105304  -50.46354857 -148.11186762
   71.54084439   17.72842506  246.03223983    3.18092733  145.31603119
 -257.330319     32.74515945    5.53481529   39.55113492]","[ 488.96175101  509.25149545  753.76662183  734.86969317  143.27096844
  707.92027323  207.84202899  556.13773257  513.15658006  146.35077479
  530.65589612  171.46033763  499.39426709  419.7683181   582.97531736
  418.9919438   701.79707366  499.525611    427.44791676]","[  5.43811252e+02   2.36205067e+02   1.92956626e+02   2.59263599e+02
   4.10719719e+02   5.11542040e+02   1.16140644e+02   3.49643902e+02
   4.49331917e+02   3.91780295e+02   1.58453365e+02   2.58056568e+02
   5.88628537e+02  -3.57249302e-01   1.81235881e+02   5.61372802e+02
   1.67433302e+02   1.51223801e+02   3.49795995e+02]","[ 229.87078441  338.87143636  364.78822796  403.55362698  411.27655847
  407.99131471  467.4433315   292.72034964  596.34828096  472.0416689
  192.74663332  435.33470711  388.78728568  361.41489473  460.83643284
  332.59364524  455.68104072  468.35596822  225.82366554]","[ 307.34147098  252.88432481  -32.64159195  101.2723532    21.29574883
  222.4667142   217.68686785  217.66382388   -3.56533717   34.89216164
  -29.94009869  465.65722609  434.58120918  244.07194373  156.98137964
  438.23953975  220.9245862   290.84186775  459.50215238]","[ 299.65564773  544.11649572  634.92210333  442.85875444  610.4872841
  417.00359644  657.39817735  113.49458131  364.35270998  614.40614202
  318.29165607  552.23407045  106.39486784  390.93120736  120.07437136
  223.92307248  530.21803864  -66.50680801  278.79810869]","[ 124.87163642  171.65601053   50.59761757  240.85511922   79.76385115
  340.30675812  276.78117245  168.65162652  192.363183    205.76800237
  158.12968463  373.57080314  155.53898246  143.85932935  418.27905431
   79.20128868  276.78117245  409.35926593  188.63689179]"
"[  789.94717482   279.46530014   885.0454643    408.46331688   768.41344367
   783.85026032   537.46741957   845.42565474   384.96202042   297.40022058
   789.94717482  1004.13712243   551.23990115   155.60853749   136.52099169
   756.09665961   297.40022058    13.65180579   190.11679906]","[ 448.78940754  551.09134674  320.61362455  241.49660554  589.55270936
  511.65542232  286.77025552  366.06078995  404.66301969  268.05268946
  403.27226032  289.37557581  473.22328775  200.91621874  358.00174301
  404.66301969  317.41977588  295.52748074  179.18712173]","[ 579.15142828  428.71901872  137.42852258  188.32325668  115.25324441
  255.21822212  312.6154508   780.91738192  329.51742793   37.40095355
  373.81325181  476.89533494   29.08158285  539.33903989  810.06257532
  685.62973175  153.27512906  228.61503092  216.92893231]","[  24.00345699  256.26589803   69.47380283   35.08889599  186.90859296
  190.71366187   48.68052255   50.487123     -6.57501609   47.43525705
  101.83519574   13.29874643   62.69616366 -211.62808781  163.12627895
 -161.47565739 -260.24838067  -67.38037274  207.25733821]","[ -90.61323891  525.12442469  757.42545944  619.23792678  296.10756145
  686.62319669  409.92857605  358.78192243  -53.39065773  624.8828486
  580.93435762  216.7963173   561.55239572  129.48025328  648.03694398
  376.34875065  170.8590703   684.93149761   47.41932108]","[ 212.33451808  205.61108299  655.57680917  547.69203878  397.09331091
   71.30651134  543.32360358   85.5258514   136.23578019  -45.70985902
   99.42248119  456.17585987  439.08758342  400.13978968  -78.72990147
  191.14864987  517.22833448  152.13510218  158.78282986]","[ 396.32735281   14.11712737  498.670367    201.20669152  393.99508154
  244.42399822  342.16091935  287.69313348  469.77528621  365.61400889
  423.71531386  471.82564205   55.21151715  280.8268898   469.33000895
  403.39478789  308.46619253  406.38762563  359.51381176]","[ -64.53973516  400.26179464  223.28539827  565.38946684  501.08965001
  368.74539053  281.07778738  418.75865203  193.83430703  290.03542007
  444.11332284  513.58547589  437.57752588  315.17811149  452.07164195
  193.66810381  157.09368678 -229.14874248  331.10960105]","[ 338.64629775  781.81214632  568.20417937  230.53227081  283.27289966
  697.67515289  591.07680959  161.54983077  593.3395987   389.05736792
  389.92304182  396.48358271  537.74821712  170.77260399  803.07069704
  299.12995716  362.52354595  749.72510646  682.48943067]","[ 153.87291902  164.70761531  164.70761531  103.86757982  389.58897589
  233.22736577    2.76063146  285.14459761  382.17213257  273.55000573
  336.06171569  314.99354229  317.03892972  202.71358755  124.30936804
  194.14324448  251.75924485  199.92897007  125.06978575]"
"[ 813.15601093  871.85339606  716.37246694  528.19864043  173.39329233
   16.27587698  782.60342375  485.61633835  698.24169479  -18.0262422
  -37.64450915  701.71731642  945.56189399  -78.09912179  100.92627965
  765.52972721   56.32054333  -37.64450915   36.6419371 ]","[ 286.45590375  301.7710564   318.38778253  505.75145193  487.98598278
  359.83842331  381.70967842  323.01901734  441.08183355  156.59892283
  459.38965449  226.19918663  486.72543208  286.45590375   34.61887954
   27.03254537  419.18680769  431.51519321  280.9797095 ]","[ 715.99450592  452.93615761  344.97136049  180.03913616  348.95409636
  391.22562483  387.70280996  287.02202448  686.42270197  532.61662053
  103.64638779  386.98716481  133.23022715  274.25438183  146.14956091
  766.30743263  321.09121967  464.37704808  510.5301412 ]","[  20.52095979   34.15783555  -49.41017776  -52.29051487   -7.27980805
 -267.23838238  -86.22574188 -218.81850841   51.49279645   87.87709043
  -30.42183168   86.50365731   44.63515666  -57.40966911 -231.09786996
  228.03784037  155.29837435   21.24907223   55.51150555]","[ 279.94518596  503.25949968  332.37040337  434.78164959  475.8549505
  739.79230478  278.41823329   37.96327675  353.16962992   41.96224725
  381.10234721  548.29188368  542.57223322  684.7120443   653.38982081
  327.26683143  665.64956779  204.96886188  469.58488186]","[ 229.34692671  142.9283308    75.60696903  193.79250226  -88.15856871
  508.35881882  327.3490577   141.79317409  582.2886597    -2.00146673
  566.81200723  154.10213516  216.87868511  618.89703165   91.12432941
  131.12932963  498.31827839   83.03471479  326.64466347]","[ 446.7137792   212.24533009  351.73297205  365.36708882  512.61571513
  281.91672452  419.77767777  556.90917944  501.61345272  323.82323282
  436.19981691  572.21501417  222.28408427  357.16497973  179.76523822
  421.48855221  430.45924753  357.7805996   305.37972588]","[ 361.93471048  438.71419658  165.50488175  123.85569391  406.46794812
  403.55598492  298.1433797   382.78701532  301.40198538  496.29575908
  328.69782655  391.61270292   99.07113831   64.82994658  199.79660355
   22.05287945  226.88718561   30.75013689  599.52255371]","[ 284.1112708   409.54678885  243.58860648   99.56137834  711.50479391
  189.6244277   651.00344069  530.10580848  496.29633414  724.29658717
  537.77600036  447.62638658  358.29501557  104.20575012  714.66879895
  815.12466058  703.84876896  594.00274339  460.56300793]","[ 159.62021679  208.01674004  288.61739613   38.37211719  202.36540181
  316.50342466  220.75838875  128.89992332  322.65454212   98.4987482
  252.67768608  287.09915958  277.87148382  348.82224094  337.41435962
  283.1068586   171.95277834  337.41435962  374.79262632]"
"[ 857.35511146  769.33033715  167.77351591  923.97454672  831.74846974
  744.62458464  681.31173398  773.72714013  786.10905917  681.31173398
  547.99892006  767.72529413  163.96433921  357.02837211  889.10058064
  -17.48080981  829.38521455  789.17968567  851.50386699]","[ 551.46359803  401.43762518  325.06753071  385.88250317  641.64607738
  286.37943698  325.06753071  411.15948785  473.85131415  186.86863648
  246.80138874  366.99628525  318.25013661  466.63795559  420.27308699
  431.69122272  477.54837507  386.21940401  381.72173841]","[ 394.57968612  219.44011229  408.06978753  285.49876131  296.48761521
 -103.86026892  739.80611339 -270.80976369  532.39551204  349.29644246
   89.42753421  590.24837958  723.79618969  402.57790734  238.62468095
  109.97229766  142.55119643  327.800977    739.80611339]","[  99.10073961   41.04419014  155.21395978  164.4788208   153.81434384
   94.59727097  102.98534216   11.59709995  182.8650242   171.0458587
 -101.35287351  338.09801337   34.6899833  -133.32818207  112.91632703
  -50.79759056  160.32567237 -268.7130883   -30.67215547]","[ 586.99491438  610.10181004  580.92172457  509.87972879  627.44779591
  228.42942297  509.11008623  710.00170882  601.39500696  413.44165404
  695.08590202  650.75295671  102.37176303  327.1449127   721.10328413
  617.26305608  -42.72740604  489.23018562  605.78168748]","[ 505.94239242  315.73178522  211.42147033   58.53223228  379.67165036
  285.4795298   147.49213129  455.64471768  203.95659255  479.41555977
  -43.91800415   25.82588517  522.04215031  422.62740421  233.12129371
  581.91435061  196.66827446  491.57376036  425.00325174]","[ 261.41498781  480.19252426  238.28670619  379.16990766  323.45609981
  415.02875981  408.64530787  427.68362624  392.1301316   417.15748474
  337.35204721  371.72543523  439.07796736  394.10262642  188.11227524
  396.34927753  326.49556104  255.7377109   479.90860977]","[ 210.2270438   327.60325092  448.6856879   226.58604072  236.20466563
  184.33991263  166.81039929   23.57785583  356.69657557  289.1337647
 -135.27877787  344.56060661  343.24025968  -85.8190045   295.98355328
  314.51023256  130.85163598  561.90430701  198.82960077]","[ 335.61791337  247.33208325  772.70812792  328.43084191  664.40279853
  341.52832133  732.44548494  326.72715102  137.42119865  245.55609858
   97.94673273  343.42084088  378.82081547  476.9486052   532.40590987
  242.7959965   417.19459322  704.57727183  168.43597536]","[ 148.58876247  110.08767505  149.41147335    7.04436978  237.24835411
   99.92461402  201.35262487  167.93473588  396.02252803  284.23650969
  245.30686385  169.46022736  306.17507898  160.03029201   58.66271266
  116.04423241   63.229181    178.5606852   201.35262487]"
"[ 822.44986407  646.33166914  836.57915464  825.72649987   80.40546299
  369.07957423  646.33166914  890.57052117  531.90102497  237.28543239
   84.1399799   613.70920866  -49.96400616  259.95912657  822.44986407
  -23.66819815  908.98422708  332.90299553  576.53969327]","[ 634.39640364  627.00672664  489.40067456   97.36274828  297.27196854
  442.83973663  429.67958179  310.27814668  412.43351182  446.54031421
  329.24419151  309.56805109  310.27814668  265.16416342  636.8634455
  394.39159849  411.75253363  459.08081481  467.20235089]","[ 660.35673175  337.68140851  391.1451603   463.98080325  496.94708127
  511.27256348  748.65803757 -170.81847195  395.47620235  221.46599585
  322.57753476  519.70106224  356.81918749  588.85882486  157.67112353
  647.98914633  748.65803757  163.78257664  233.87270685]","[ -72.52215631  248.0323391    71.21714434  -19.4173868   156.17372329
  -28.29648602  -38.42851655 -276.99435104  -20.30415917  -51.81969432
   91.86401722 -340.53875967  -47.49536402   96.4326346    73.90057954
 -178.79558745 -239.56237389  -30.8033227   -46.22587505]","[ 605.3449458   521.86731649  517.95085649  206.36629213  690.49301017
  464.17607646  572.03680815  223.52836839  459.4767112   396.48116554
  674.11963027  601.94743815  616.45001098  326.71779132  380.27048136
  383.18151997  631.35463041  692.93511215  503.9624982 ]","[ 482.64390362  148.84355609  138.9957372   184.00807686  512.54695716
  487.41206073  265.22025154   20.46482883  194.58217811  510.52670756
  390.88328343  376.9753012    37.26968316  563.89363925  446.80865895
  484.31115607  281.98777337  577.98663192  524.40954796]","[ 255.14842805  492.55907541  403.32341491  385.3273674   434.59690515
  245.95536198  242.57175553   72.86431414  348.5542193   336.27179109
  571.4792959   458.54798935  383.60672247  398.6500985   478.76787414
  286.65968107  502.92707774  399.25432951  262.76147095]","[ 294.03908087  206.23735497  100.62834757  148.38209814  125.94538217
  -74.89314744  474.17382058  442.26602275  238.77430791  350.94913297
  197.44623482  396.41430758  291.6042543   128.36488439  308.5512061
  126.47217154  413.61752928  271.30457888  514.52784262]","[ 673.85401341  888.44250991  369.73413956  289.5335186   295.18351503
   66.34803802  590.05327038  446.76674602  390.15534884  375.4513169
  675.42771857  553.35045791  682.68531015  213.70848552  746.16503591
  197.49360558  103.84112154  467.47407985  604.20390915]","[ 214.28362926  202.87581093  277.36491773  221.79128453  132.4800349
  323.03059476  270.74950171  334.04610488  183.27548966  240.1337716
  214.95623481  251.13038328  322.58712113  332.24490197  256.10653479
  190.93779084  240.1337716   260.61667928  183.15686745]"
