rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 4999.36107565  4999.20965195  4999.25208429  4999.23678911  4999.15066523
  4999.25680072  4999.16268151  4999.11816619  4999.33758314  4999.3181188 ]","[ 4999.35897596  4999.42482588  4999.30622181  4999.34857072  4999.35736399
  4999.46717146  4999.39093232  4999.3382939   4999.36250892  4999.41736419]","[ 4999.31161329  4999.20897798  4999.36878611  4999.36146346  4999.3157879
  4999.18854988  4999.36267407  4999.27064566     0.          4999.3728397 ]","[ 4999.20157094  4999.16984343     9.98064064     0.          4999.22853036
  4999.04645388  4999.27803693  4999.26397819  4999.20810629  4999.22607012]","[ 4999.26582115  4999.35079108  4999.32091189  4999.46276395  4999.24192385
  4999.27441755  4999.37671458  4999.33885342  4999.35937766  4999.37988237]"
"[ 4999.26422049  4999.32124825  4999.20709309  4999.21531856  4999.31043778
  4999.28593156  4999.2138064   4999.26636688  4999.25109903  4999.23717679]","[ 4999.35206042  4999.38302439  4999.4441571   4999.41553219  4999.39570792
  4999.38041706  4999.41839633  4999.40612432  4999.41807572  4999.46125006]","[ 4999.3806347   4999.29758467  4999.35672576  4999.38029959  4999.38248929
  4999.38688548  4999.43972995  4999.39002537  4999.33824724  4999.12208635]","[ 4999.24499399  4999.22441494  4999.18565647  4999.27409886  4999.11156876
  4999.36778069  4999.38072243  4999.11914819  4999.14288285  4999.25983935]","[ 4999.32936537  4999.37151288  4999.30369655  4999.30517934  4999.34528365
  4999.30502494  4999.22272042  4999.29501293  4999.28994289  4999.33101212]"
"[ 4999.31018081  4999.33791794  4999.20295402  4999.37091894  4999.03057087
  4999.2743539   4999.27947388  4999.21380879  4999.31336118     9.97948735]","[ 4999.40399214  4999.39296464  4999.3687657   4999.35665146  4999.33088299
  4999.46036082  4999.36873736  4999.4453197   4999.39007385  4999.44108359]","[ 4999.34604896  4999.38573683  4999.33574367  4999.36430952  4999.32243787
  4999.35092252  4999.30940736  4999.28413887     9.98234302  4999.32487468]","[ 4999.10037079  4999.15171992  4999.20793883  4999.20150743  4999.13173655
  4999.13892817  4999.22001817  4999.31312956  4999.10550041  4999.16515151]","[ 4999.23324247  4999.27752886  4999.32618369  4999.3667198   4999.29109544
  4999.374035    4999.42879082  4999.38192246  4999.25668549  4999.35825896]"
"[ 4999.29485174  4999.23800858  4999.15399203  4999.3340671   4999.24018592
  4999.27909788  4999.20486678  4789.27964739  4999.21355383  4999.29956748]","[ 4999.40068785  4999.33554988  4999.43402137  4999.3808891   4999.38518448
  4999.3989932   4999.33577203  4999.46188987  4999.4495695   4999.4292825 ]","[ 4999.35853667  4999.36872612  4999.38150899  4999.32743895  4999.40479903
  4999.3884952   4999.38110183  4999.32842831  4999.40662813  4999.30683575]","[ 4999.20574112  4999.30178475  4999.18387455  4999.00308909     9.98054116
  4998.98919992  4999.08537629  4999.09563505     9.98060353  4998.94462001]","[ 4999.40112949  4999.28877307  4999.25472891  4999.36064384  4999.36646487
  4999.26018002  4999.28636739  4999.32245976  4999.35003714  4999.21660603]"
"[ 4999.15648651  4999.27018491  4999.30188049  4999.27489944  4999.24207914
  4999.29179363  4999.15443963  4999.18809065  4999.20743264  4999.17357028]","[ 4999.36772203  4999.42966968  4999.3976611   4999.36822605  4999.38194101
  4999.43215154  4999.44276094  4999.25914715  4999.4423796   4999.34946767]","[    9.98207834  4999.26298038  4999.34294815  4999.34282185  4999.35842917
  4999.33064411  4999.41951158  4999.37814854  4999.41101989  4999.34534576]","[ 4999.26565215  4999.26932693  4999.2444631   4999.20696211  4999.25152279
  4999.15518142  4999.26272934  4999.16904577  4999.09459542  4999.13024338]","[ 4999.22875917  4999.35651794  4999.30617678  4999.36805279  4999.31190136
     0.          4999.18244049  4999.28479699     0.          4999.28183579]"
"[ 4999.21143066  4999.22681778  4999.33762751  4999.24527121  4999.29521204
  4999.3136308   4999.24908943     0.          4999.13733515  4999.3293381 ]","[ 4999.37034659  4999.35125999  4999.39860189  4999.22647907  4999.37692109
  4999.38264405  4999.42419562  4999.41814838     9.98069919  4999.37655112]","[ 4999.40199711  4999.37108233  4999.29508844  4999.31338793  4999.4116649
  4999.37742666  4999.41949875  4999.41729536  4999.38340054  4999.37785445]","[ 4999.21202277  4999.22135597  4999.27161797  4999.24613639  4999.22723318
  4999.18001444  4999.02357801  4999.13954621  4999.21806213  4999.22912059]","[ 4999.37379316  4999.31336035  4999.32041442  4999.36713346  4999.27852189
  4999.34687269     0.          4999.33412346  4999.29492337  4999.29998338]"
"[ 4999.15943681  4999.26230644  4999.3172454   4999.31544066  4999.19131134
  4999.1253099   4999.20025815  4999.23558968  4999.2782825   4999.08026232]","[ 4999.22936511  4999.27916412  4999.35319238  4999.34500942  4999.32040325
  4999.28201602  4999.31410003  4999.36210853  4999.26415092  4999.34556678]","[ 4999.35684804  4999.41428166  4999.3778357   4999.37568737  4999.37203239
  4999.35903702  4999.34963371  4999.36126491  4999.41438959  4999.40484935]","[ 4999.18037908  4999.24031174  4999.17722862  4999.2747416   4999.15811819
     0.          4999.22323169  4999.17594585  4999.27999767  4999.21972926]","[ 4999.3597211   4999.18586691  4999.37791214  4999.15612601  4999.09943045
  4999.20248903  4999.22307993  4999.27960676  4999.30754642  4999.29088161]"
"[    0.          4999.1793928   4999.14021232  4999.28061511  4999.24045095
  4999.30852595  4999.15209807  4999.22127931  4999.26586786  4999.15721362]","[ 4999.32002051  4999.32147583  4999.36552894  4999.38709761  4999.268022
  4999.36835474  4999.34718943  4999.31235038     9.98036658  4999.39318822]","[ 4999.42012834  4999.40811802  4999.39913904  4999.28601282  4999.39312297
  4999.42720524  4999.42513301  4999.43126309  4999.4206628   4999.40094083]","[ 4999.21724599  4999.12670228  4999.27372757  4998.96602649  4999.24650648
  4999.36699517  4999.37918596  4999.10374988  4999.08681916  4999.12880598]","[ 4999.19908634  4999.27668566  4999.30713311  4999.17900483  4999.29995936
  4999.31339884  4999.29031299  4999.32961085  4999.11260073  4999.20925838]"
"[ 4999.06397053  4999.18868168  4999.35267134  4999.19834935  4999.32726965
  4999.34480884  4999.2405517   4999.1871457   4999.239593    4999.25286931]","[ 4999.25594317  4999.33110092  4999.20612758  4999.28409053  4999.25684173
  4999.36095132  4999.32980866  4999.30908156  4999.26780232  4999.27870323]","[ 4999.34664071     9.9818238   4999.40995658  4999.41902916  4999.39008374
  4999.37446746  4999.37826112  4999.47274798  4999.34274827  4999.40117589]","[ 4999.19661874  4999.22982107  4999.05183695  4999.30123645  4999.18864787
  4999.25082711  4999.24135481  4998.81350481  4999.25335647  4999.09675393]","[ 4999.19478233  4999.24160846  4999.18467753  4999.21107673  4999.22494205
  4999.22194977  4999.22142268  4999.29231085  4999.26133747  4999.20270328]"
"[ 4999.24800478  4999.24525381  4999.26924998  4999.21753366  4999.12799179
  4999.25668351  4999.25450462  4999.27423257  4999.1888321   4999.24703998]","[ 4999.34438365  4999.19622929  4999.22280113  4999.32102789  4999.19380298
  4999.33420238  4999.32490695  4999.17048936     0.          4999.28057494]","[ 4999.29563013  4999.44048431  4999.43577087  4999.44824012  4999.43470304
  4999.42767565  4999.40055333  4999.40481383  4999.42844978  4999.42934571]","[ 4999.06112165  4999.12707126  4999.20320016  4999.21466758  4999.13998472
  4999.21878607  4999.14203964  4999.28633114  4999.14059868  4999.08570472]","[ 4999.20591202  4999.0708208   4999.27069053  4999.29517426  4999.22647372
  4999.22960149  4999.15603944     9.9805607   4999.19461714  4999.27837799]"
"[ 4999.22665602     9.98073439  4999.32578044  4999.27541876  4999.30401043
  4999.31559769  4999.28442254  4999.34710693  4999.26813813  4999.34627686]","[ 4999.24538687  4999.11415161  4999.22082883  4999.21555034  4999.27681349
  4999.30083161  4999.32446082  4999.25871738  4999.29352346     9.98065657]","[    9.97975083     0.          4999.43999962  4999.44276282  4999.42139414
  4999.44291219  4999.43333362  4999.37387808  4999.43988426  4999.41504614]","[ 4999.13390268  4999.1822624   4999.30966647  4999.1096862   4999.25800153
  4998.98407598  4999.23888582  4999.2058824   4999.16952592  4999.03913356]","[ 3299.28355324  4999.13631794  4999.20434547  4999.2113281   4999.1734191
     9.98064804  4999.14470717  4999.01037503  4999.18267985  4999.05181753]"
"[ 4999.2451158   4999.25482392  4999.31342008  4999.24640699  4999.12157254
  4999.14232609  4999.20738279  4999.21899091  4999.22244542  4999.28728402]","[ 4999.33853976  4999.29897837  4999.36155945  4999.2836373   4999.1737113
  4999.29821659  4999.23815104  4999.32963086  4999.33955064  4999.33162953]","[ 4999.42746247  4999.47144074  4999.41080355  4999.37671389     0.
  4999.41567934  4999.46486226  4999.45666125  4999.44519138  4999.43904   ]","[ 4999.13184939  4999.22017665  4998.96177142  4999.21718644  4998.91149609
  4998.97893127  4998.98500612  4999.19846974  4998.95170077     9.97962555]","[ 4999.01350489  4998.90821479  4998.98085312  4999.08219309  4999.07310742
  4999.05106021  4999.13266535  4999.13970605  4998.98354566  4998.95607405]"
"[ 4999.15517489  4999.25160136  4999.24932177  4999.16850988  4999.30897841
  4999.25018051  4999.26971444  4999.33576161  4999.20351631  4999.17657399]","[ 4999.33904671  4999.37880199  4999.37123018  4999.32201765  4999.33468155
  4999.38964574  4999.20852135  4999.37400544  4999.41471555     9.97978073]","[ 4999.41356843  4999.43362328  4999.426019    4999.43780216  4999.3837355
  4999.39976128  4999.40886401  4999.42257818  4999.39324137  4999.42905324]","[ 4999.11643312  4999.12821017  4999.14097614     0.          4999.27538431
  4999.05784444  4999.02837652  4999.04845174  4999.09785384  4999.00547188]","[   99.96704064  4998.94898103  4999.00324912  2679.43812322     9.97926824
  4999.18377664  4998.9259061   4999.07094611  4999.10346431  4998.92954944]"
"[ 4999.2419336   4999.13177915  4999.21732325  4999.17002449  4999.23462381
  4999.13941616  4999.20215748  4999.10374317  4999.15659255  4999.27689008]","[ 4999.40217926  4999.41816902  4999.39555083  4999.35816708  4999.35218933
  4999.3386197   4999.35152696  4999.33556733  4999.35951609  4999.36829952]","[ 4999.441523    4999.42477094  4999.43750992  4999.42625851  4999.40216995
  4999.44748156  4999.42295845  4999.44196758  4999.43642796  4999.4341634 ]","[ 4999.28098888  4999.26033714  4999.23652612  4999.25001552  4999.14691052
  4999.15023949  4999.28387651  4999.2011117   4999.20221395  4999.19212049]","[ 4999.2767029   4999.261106    4999.20710471  4999.25636388  4999.14546973
  4998.94145308  4999.08102714  4999.26401017  4999.08159509  4999.17495383]"
"[ 4999.17874558     9.97996684  4999.08996824  4999.18426942  4999.14628029
  4999.21902553  4999.26948119  4999.03345968  4998.99549743  4999.09533277]","[ 4999.38127777  4999.41972857  4999.41478481  4999.37711633  4999.31822797
  4999.36564064  4999.41231511  4999.35798005     0.          4999.40329768]","[ 4999.40027697  4999.49042796  4999.446719    4999.39417741  4999.46230328
  4999.46682848  4999.38142804  4999.40471023  4999.4136804   4999.4507123 ]","[ 4999.22883992  4999.28531458  4999.05491336  4999.19099673  4999.26962285
  4999.31754271     0.          4998.96420033  4999.28437086  4999.06063549]","[ 4999.24228223  4999.3434013   4999.23591525  4999.33943647  4999.33142284
  4999.3032508   4999.26498337  4999.24466316  4999.23710592  4999.28939034]"
"[ 4999.19925832  4999.20367809  4999.05391008  4999.24189197  4999.19189147
  4999.28722904  4999.16197515  4999.1136428   4999.26386448  4999.10870338]","[ 4999.22413217  4999.21522328  4999.41807702  4999.40591422  4999.3447268
  4999.36802021  4999.35086573  4999.37016971  4999.39615969  4999.38194375]","[ 4129.53780694  3099.62471952  2739.67694726     0.          4999.41838052
  4439.51160584  2039.76606909  2339.64566489  2689.68620974  2319.74503465]","[ 4999.20003291  4999.1588601   4999.23087963  4999.145883    4999.30740677
  4999.2755833   4999.25427788  4999.28035955  4999.31841459  4999.18303614]","[ 4999.23243628  4999.35923439  4999.28189498  4999.17609512  4999.26350327
  4999.29563454  4999.26872111  4999.35088092  4999.31013256  4999.3320091 ]"
"[ 4999.12751536     0.          4999.07864309  4999.02966603  4999.04788229
  4999.02272764  4999.20253145  4999.01594291  3079.46343926  4999.15122371]","[ 4999.33615302  4999.35498436  4999.29577643  4999.42459369  4999.30124148
  4999.42717193  4999.32138398  4999.37182899  4999.29625151  4999.37844894]","[ 4999.44997391  4999.44289591  4999.45206872     0.          4999.42016956
  4999.46357808  4999.44473912  4999.37231522  4999.44829812  4999.43685482]","[ 4999.21457438  4999.24188913  4999.27791035  4999.25430493  4999.26491455
     0.          4999.2622181   4999.27599056  4999.2416702   4999.29336657]","[ 4999.21640551  4999.35079981  4999.25794203  4999.40458735  4999.36831918
  4999.3147926   4999.27924468  4999.32247319  4999.30576182  4999.32656804]"
"[ 4999.27529803  4999.07961871  4999.22419418  4999.09571153  4999.23096318
  4999.12256824  4999.13623776  4999.26934904  4999.29583742     9.97944273]","[ 4999.29688971     9.98091335  4999.3583491   4999.4459305   4999.33324427
     9.98018086  4999.37459318  4999.40323815  4999.3697078   4999.33561272]","[ 4999.42322371  4999.40057648  4999.47347996  4999.39581449  4999.45410773
  4999.42159184  4999.45392877  4999.41669349  4999.42006834  4999.45349097]","[ 4999.22508858  4999.32076183  4999.3221423   4999.29846686  4999.29107239
  4999.35337581  4999.2697777   4999.33401687  4999.22643197     9.9802898 ]","[ 4999.3991287   4999.25400093  4999.2716062   4999.23504233  4999.27238047
  4999.34411199  4999.34386836     0.          4999.36633918  4999.37400001]"
"[ 4999.24801175  4999.24075026  4999.2776653   2659.58394359  3559.37523044
     9.98092278  4929.1971276   4999.30082067  4999.31972177  4999.23854146]","[ 4999.3303204   4999.3875317   4999.32548771  4999.44523092  4999.37738275
  4999.28282811  4999.30152151  4999.38069402  4999.32229603  4999.28935272]","[ 4999.4163122   4999.46705654  4999.43061324  4999.39160505  4999.43409529
  4999.41468489  4999.40423105  4999.42067883  4999.40094476  4999.42171944]","[ 4999.20945873  4999.11736583  4999.24892408  4999.40114013     0.
  4999.21379428  4999.30893949  4999.06898443  4999.14769071  4999.31178332]","[ 4999.34706031  4999.42503394  4999.37274692  4999.33142923  4999.34173842
  4999.28094156  4999.33501722  4999.28713452  4999.41130013  4999.30489445]"
"[ 3729.50635918  2499.55810368  1179.79880459  1579.79020557  3069.43268194
  2829.59343083  2349.58017459  2379.64442913  4999.33791577  3839.33130473]","[ 4999.39486302  4999.34492875  4999.30130963  4999.36971404  4999.35563646
  4999.26273623  4999.39347448  4999.44365836  4999.35195336  4999.42466091]","[ 4999.44530686  4999.39517191  4999.45322284  4999.33884815  4999.41024824
  4999.45045312  4999.38286903  4999.44401057  4999.48152011  4999.38470688]","[ 4999.199203    4999.22360205  4999.20178384  4999.2942673   4999.11163647
  4999.03080539  4999.19252546  4999.13488845  4999.23105485  4999.31051168]","[ 4999.39098539  4999.33679906  4999.29193003  4999.33072957  4999.44236912
  4999.39197143  4999.38625534  4999.45198646  4999.32727589     9.98183903]"
"[ 4999.15261119  4999.19079579  4999.31779432  4999.16925039  4999.02103395
  4999.16064032  4999.16066425  4999.24496421  4999.30679587  4999.25967889]","[ 4999.21324605  4999.38491528  4999.22721261  4999.28100763  4999.40898879
  4999.27859146  4999.29660583  4999.39920811  4999.30591844  4999.33551813]","[ 4999.44516498  4999.43886294  4999.38444022  4999.42380159  4999.42413411
  4999.43050459     9.98163812  4999.47114823  4999.44087925  4999.43920713]","[ 4999.22951227  4999.2461199   4999.21565057  4999.28993402  4999.19366589
  4999.28270611  4999.26105297  4999.21576725  4999.18895355  4999.38171759]","[ 4999.40129412  4999.34198853  4999.31962621  4999.44084363  4999.29082242
  4999.37375611  4999.33848085  4999.36257742  4999.36382532  4999.34116722]"
"[    9.98007452  4999.27333028  4999.18670552  4999.17919592  4999.22604219
  4999.28914232  4999.14390094  4999.17637419  4999.351025    4999.29732226]","[ 4999.27638974  4999.34671872  4999.37620749  4999.37768286  4999.25571007
  4999.29171854  4999.31678879  4999.31311413  4999.35189442  4999.34089832]","[ 4999.43101211  4999.41184987  4999.45693201  4999.45207522  4999.47291952
  4999.43497237  4999.46770888  4999.43167575  4999.42538439  4999.44490334]","[ 4999.35854801  4999.36841619  4999.37522205  4999.34319545  4999.35844794
  4999.29547141  4999.29786343  4999.19022934  4999.3483158   4999.37862576]","[ 4999.35284791  4999.36329156  4999.3762109   4999.41992329  4999.31500774
  4999.40789536  4999.39422098  4999.3101923   4999.37500309  4999.37161077]"
"[ 4999.19693596  4999.26504309  4999.24618685  4999.273754    1109.77410412
  4999.23766111  4999.16639992  4999.32079696     9.98042203  4999.19152585]","[ 4999.24604506  4999.29214696  4999.34025778  4999.32509576  4999.41531938
  4999.2869758   4999.40809344  4999.2566933   4999.3253989   4999.30613496]","[ 4999.41224781  4999.42464623  4999.36477879  4999.33604644  4999.39772948
  4999.38288515  4999.41595933  4999.40966998  4999.40668119  4999.43881271]","[ 4999.27760218  4999.24666131  4999.39729846  4999.18857373  4999.22355494
  4999.32265725  4999.25843333  4999.4013543   4999.16285766  4999.45326732]","[ 4999.39944195  4999.30681471  4999.34075583  4999.35698403  4999.40383124
  4999.38226738  4999.33631148     9.98113871  4999.3404677   4999.39737553]"
"[ 4999.10421229  4999.15062468  4999.21924463  4999.2981943   4999.23797657
  4999.188528    4999.3336767   4999.19638123  4999.22023178  4999.15977949]","[ 4999.32130624  4999.33222372  4999.20228621  4999.34408144  4999.35907392
  4999.30874131  4999.25103695  4999.28627795  4999.2785929   4999.32029418]","[ 4999.49000682  4999.42952491  4999.41873031  4999.45311361  4999.42158367
  4999.35614685  4999.36788802  4999.37565313  4999.41824007  4999.39462962]","[ 4999.31635888  4999.3053708   4999.29766759  4999.20614064  4999.26056713
  4999.32714975  4999.33132037  4999.22317475  4999.3197616   4999.29905322]","[ 4999.38159143  4999.34345803  4999.38826323  4999.25801301  4999.42897144
  4999.47994168  4999.36847368  4999.34254037  4999.35491181  4999.29971005]"
"[ 4999.31035324  4999.14644507  4999.1961794   4999.24404313  4999.11477633
  4999.06604585  4999.08674108  4999.17824446  4999.13049717  4999.0110063 ]","[ 4999.33988446  4999.33949648  4999.36939004  4999.27124445  4999.3164632
  4999.32549845  4999.31879499  4999.22748185  4999.39375016  4999.27468686]","[ 4999.42917361  4999.38773476  4999.36618827  4999.34510304  4999.37979325
     9.98023178  4999.40502809  4999.4043882   4999.41022898  4999.41577532]","[ 4999.25279649  4999.40269741     9.98114061  4999.34891147  4999.33187187
  4999.3121725      0.          4999.38602814  4999.24482329  4999.18121804]","[ 4999.42689636  4999.36706788  4999.30700331  4999.33983804  4999.35124974
  4999.25891136  4999.3429855   4999.27495275  4999.35663382  4999.30974011]"
"[ 4999.13225768  4979.08584949  4999.10469916  4999.17399926     0.
  4999.24203531  4999.07386238  4999.28946686  4999.19446248  4999.13715198]","[ 4999.4021533   4999.22174971  4999.3262899   4999.38438191  4999.25850928
  4999.32722236  4999.38752544  4999.30652989  4999.41962483  4999.34906583]","[ 4999.3350954   4999.35777015  4999.41499055  4999.31822427  4999.39614842
  4999.40508259  4999.38174092  4999.32888636  4999.40975642  4999.43335079]","[ 4999.28580256  4999.27593488  4999.32541542  4999.31555155  4999.34271294
  4999.24079306  4999.35241538  4999.25407011  4999.11809339  4999.36552399]","[ 4999.2542994   4999.31524869  4999.34389478  4999.3730136   4999.24679496
  4999.38477052  4999.38947021  4999.44828733  4999.3369827   4999.40469292]"
"[ 4999.22759605  4999.13039997  4999.17047862  4999.12181728  4999.03343153
  4999.22766512  4999.26164899  4999.26103168  4999.13318609  4999.12219817]","[ 4999.36419296  4999.28691662  4999.23859337  4999.37408425  4999.41725421
  4999.38679661  4999.39173039  4999.32343811  4999.38846403  4999.33293104]","[ 4999.43590168  4999.3523335   4999.40196013  4999.36034861  4999.45364559
  4999.33003125  4999.3182629      0.          4999.43404721  4999.41276262]","[ 4999.23248087  4999.28956618  4999.31225428     9.97994981  4999.3870805
  4999.27126398     0.          4999.38073027  4999.25759606  4999.26180997]","[ 4999.34607796  4999.39467569  4999.30702629  4999.42411421  4999.41140557
  4999.31511577  4999.34354873  4999.32343109  4999.28580374  4999.26796396]"
"[ 4999.12164004  4999.09517079  4999.09992384  4999.19980709     0.
  4998.91192206  4999.03577034  4999.03514589  4998.93308415  4999.12359567]","[ 4999.30306841  4999.32851106  4999.36289121  4999.34076298  4999.29530779
  4999.35303919  4999.34026343  4999.33769952  4999.43093135  4999.37432892]","[ 4999.3108215   4999.33905016  4999.37141167  4999.36891124  4999.26974825
  4999.32426487  4999.39841472  4999.32975599  4999.3601998   4999.34771553]","[ 4999.26152617  4999.36050635  4999.31855741  4999.3995384   4999.2898921
  4999.3103817   4999.17914599  4999.28141257  4999.22891222  4999.20612187]","[ 4999.25975575  4999.22247562  4999.33647758  4999.38588718  4999.37289391
  4999.16276858  4999.34156976  4999.27226252  4999.33131596  4999.29929539]"
"[ 4999.1520526   4969.18984647  4999.14247746  4999.05984139  4999.17642805
  4998.87962058  2089.56052424  4999.01399779  4999.08250944  2089.54925371]","[ 4999.34804481  4999.37988284  4999.34843045  4999.39033233  4999.40482562
  4999.31588251  4999.33799515  4999.32375273  4999.42166924  4999.38725745]","[ 4999.29881625  4999.41184394  4999.33842526  4999.35834751  4999.37276538
  4999.34693212  4999.45322066  4999.27568376     0.          4999.29801557]","[ 4999.22689303  4999.35503273  4999.34358141  4999.35285589  4999.2646253
     0.          4999.19438652  4999.24399735  4999.27073949  4999.30367531]","[ 4999.36084677  4999.34409007  4999.34136764  4999.38172349  4999.29123134
  4999.42652865  4999.25240514  4999.32678747  4999.34750266  4999.39678479]"
"[ 4999.20049241  4999.15139155  4999.19011121  4999.13699526  4999.21932116
  4998.9721232   4999.16966046  4999.21975119  4998.92709148  4999.20540335]","[ 4999.40736728  4999.30776111  4999.43320643  4999.37211049  4999.32895803
  4999.39827285  4999.36855963  4999.32618154  4999.37079349  4999.40600044]","[ 4999.31906576  4999.28837181  4999.24515498  4999.32618566  4999.27229123
  4999.38714557  4999.34038292  4999.317692    4999.3522944   4999.44324775]","[ 4999.27163162  4999.23569322  4999.24049235  4999.22937559  4999.27396128
  4999.35157192  4999.22165592  4999.26782813  4999.36013325     0.        ]","[ 4999.3269044   4999.26885379  4999.22808765  4999.30219432  4999.20081087
  4999.24483565  4999.23935197  4999.3269588   4999.25740786  4999.29558692]"
"[ 4999.21873629  4999.20276479  4999.24014297  4999.27951507  4999.27321089
  4999.26509817  4999.18192302  4999.10409758  4999.20312766  4999.15569227]","[ 4999.28475327  4999.2359746   4999.19809506  4999.40107273  4999.38754025
  4999.37906935  4999.39572255  4999.37657582  4999.43151906  4999.39156899]","[ 4999.42551487  4999.28158123  4999.34792845  4999.37680794  4999.43100217
  4999.28971013  4999.37423531  4999.33392413  4999.37346752  4999.34876614]","[ 4999.2586024   4999.31467714     9.98062492  4999.32229982  4999.3187675
  4999.32133069  4999.35774837  4999.36687284  4999.36765289  4999.36759124]","[ 4999.25680228     9.97952615  4999.27891515  4999.34381834  4999.26045199
  4999.24011928  4999.31192031  4999.19155211  4999.35354239  4999.30942014]"
"[ 4999.31298432  4999.18700706  4999.09557139  4999.2361657   4999.2362481
  4999.07269704  4999.26183196  4999.1217883   4999.16520799  4999.19187101]","[ 4999.3507473   4999.37658491  4999.37018829  4999.38328552  4999.31111738
  4999.38515275  4999.36213581  4999.34089735  4999.3748609   4999.34119916]","[ 4999.31735251  4999.36764307  4999.35196962  4999.37895513  4999.3497748
  4999.44114383  4999.32501268  4999.43453931  4999.3799603   4999.35164059]","[ 4999.40361699  4999.40492174  4999.42935754  4999.31915955  4999.34016985
  4999.37682089  4999.33167469  4999.32167324  4999.28433229  4999.34234134]","[ 4999.25411716  4999.10829454  4999.17221435  4999.12408232  4999.25662922
  4999.37846741  4999.37202585  4999.28306111  4999.29119011  4999.28737601]"
"[ 4999.31140279  4999.19031673  4999.25859677  4999.33334247     9.98030211
  4999.28557107  4999.26744331  4999.39076924  4999.24110936  4999.24778483]","[ 4999.42372249  4969.41045092  4999.356932    4999.29612404  4999.37642559
  4999.36008139  4999.34304043  4999.32417625  4999.38392476  4999.30675722]","[ 4999.38523031  4999.34697613  4999.33710357  4999.22375252  4999.27751512
  4999.33490657  4999.31113208  4999.23368374  4999.30520206  4999.26320046]","[ 4999.3162676   4999.33391897  4999.3303205   4999.25276293  4999.38129476
  4999.28411442  4999.3624481   4999.38932617  4999.34718718  4999.36985374]","[ 4999.33575832  4999.25344049  4999.26107938  4999.16199236  4999.34544928
  4999.32518227  4999.25288942  4999.22723894  4999.23119166  4999.26937051]"
"[ 4999.24372959  4999.29046795  4999.23555393  4999.31194952  4999.37873565
  4999.28072277  4999.28479641  4999.22267527  4999.37304756  4999.17752431]","[ 4999.37543135  4999.46650759  4999.41380425  4999.35961271  1999.78689954
  4999.35354398  4999.45332121  4999.37294243  4999.44092964  4999.40275533]","[ 4999.20172584  4999.21046255  4999.20251145  4999.1487605   4999.22842505
  4999.27571087  4999.21157573  4999.17227939  4999.26359236  4999.24706437]","[ 4999.32501838  4999.30050921  4999.39086951  4999.33946116  4999.34764661
  4999.39716545  4999.46768139  4999.36273502  4999.34517141  4999.35185096]","[ 4999.30090084  4999.24565871  4999.34268446  4999.29533768  4999.26266918
  4999.26528692  4999.24084016  4999.30021745  4999.32328452  4999.28515908]"
"[ 4999.24769649  4999.14480899     9.9811648   4999.21118634  4999.28641313
  4999.25047043  4999.22126952  4999.29262548  4999.23321643  4999.22011324]","[ 4999.38025335  4999.3497953   4999.39487653  4999.35298776  4999.36488619
  4999.30575356  4999.37139291  4999.34822712  4999.3995971   4999.3637916 ]","[ 4999.23645687  4999.31190811  4999.20953197  4999.33701126  4999.34467287
  4999.36339188  4999.28575519  4999.20156561  4999.19425424  4999.33427974]","[ 4999.33479022  4999.23563676  4999.37776476  4999.33807252  4999.37731933
  4999.30067192  4999.40841938  4999.37916901  4999.30031525  4999.4221769 ]","[ 4999.4287721   4999.34186556  4999.35019889  4999.2976593   4999.33491017
  4999.3217906   4999.29969763  4999.37728688  4999.27356354  4999.22300518]"
"[ 4999.3129613   4999.41230263  4999.31593003  4999.17651166  4999.23488369
  4999.22832231  4999.35847177  4999.38323095  4999.33058275  4999.32443454]","[ 4999.32690191  4999.39826241  4999.32876609  4999.40774844  4999.35906812
  4999.46825     4999.39130917  4999.47051412  4999.38041908  4999.36346595]","[ 4999.3698104   4999.33231463  4999.31693508  4999.30733771  4999.34648298
  4999.42183635  4999.39165177  4999.40181657  2069.72452606  4999.25512915]","[ 4999.18201425  4999.34513689  4999.27678647  4999.33327524  4999.27472624
  4999.26453727  4999.29747998  4999.33344759  4999.3143814      0.        ]","[ 4999.24080388  4999.31911628  4999.34632256  4999.21829618  4999.34561143
  4999.30744784  4999.26780941  4999.39542007  4999.38217933  4999.19210352]"
"[ 4999.35326431  4999.3625034   4999.28251971  4999.30353514  4999.29969832
  4999.2960307   4999.28833612  4999.29207921  4999.35191285  4999.26268968]","[ 4999.31540587  4999.38190734  4999.21658431  4999.35069442  4999.41146556
  4999.29107184  4999.37323122  4999.31078165  4999.40620553  4999.37973547]","[ 4999.411895    4999.36819068  4999.35476454  4999.36855316  4999.40435218
  4999.38114038  4999.36969644  4999.39979447  4999.36418591  4999.35712938]","[ 4999.32949923  4999.33537341  4999.40508704  4999.38016223  4999.29395441
  4999.28218571  4999.2896909   4999.29582894  4999.36289928  4999.26459218]","[ 4999.34139192  4999.32265607  4999.27410005  4999.17842294  4999.40801988
  4999.30096482  4999.41087848  4999.34716465  4999.29311046  4999.30934727]"
