variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4
80542.22702136094,226314.69717190944,2725133.758158833,2202287.8014072524,3276136.5258341855
118736.6396271892,183934.15379276994,519961.6973978373,5410717.479791202,14048242.167316433
92149218.0509466,499303.12834124366,10816635.62258738,4742876.689113323,15379767.117217353
4086594.9041963643,42968.46921280709,37731684.81211417,4920662.254037037,1503729.8644442873
286955.9278553204,68988.82075928335,677429.564748666,4148736.8416353874,876966.4010466085
221409.18367258465,92595.13602333418,1145689.5508566834,3967333.8340785094,10231420.578794863
572267.3148301434,50652.53631586765,3247270.194743206,1516953.8041524456,1280525.978023784
808719.3796866573,143879.26954728123,1048224.5814640063,3503787.0438160407,7903801.428539191
1443980.5225097633,389833.7559814862,12543388.452683505,9152744.779480357,12721811.22881814
30245141.40016883,1083526.1485137702,1361882.2528089238,3220313.096884712,7514926.24211045
2262686.381713631,16664993.105397152,53544475.06253207,2596755.825154152,253125.95769914548
3430073.5459192484,2131481.609963457,109645.48974021974,2011614.8367109317,4897235.057755794
1256065.8124216727,104730.14524091572,260297.0441594984,4273117.08750263,50334.27718547079
3076844.8116314835,263894.465339334,175562.93174144387,32224016.714325637,247547.34590218577
39646229.03743887,2335513.4191243704,4800023.502877067,32711968.557283312,831947.9825417957
36527444.25262308,854128.2916804631,236789.25732433764,3996159.358052808,13560902.842754576
26640309.432975948,1972373.6248397343,200087.65139101387,3333343.7351123346,1149648.3328680794
67963699.39777206,107039.73999765421,238155.30105992765,17052432.123307873,1196016.6667200644
1369175.8849192373,8810766.08520179,1507430.6137589521,6230459.083032732,788862.4262862632
7372742.028422678,94227.96972890306,204767.59648140875,7111590.238166231,1333396.252976742
4561451.161802881,393402.26092078694,3714242.2531367512,1256032.806157767,37497438.463208914
5018290.047664316,1065950.8944099417,863949.7412391044,5750869.377628419,964383.9334559451
2575784.031582823,1799003.9513082327,13749481.654247884,1862019.1321635498,725809.8819102119
1411157.1818558222,1883251.3701108147,649884.7959340365,6810109.934909921,921734.2782687697
5675658.032898348,216783.28049936506,1165737.6280191997,1244693.071824669,943655.8687755112
5066222.39677047,1427819.2525683613,1207509.2063692184,2118797.189630135,1049010.0413631005
1793072.0075957673,33666.68244496681,3682504.3950114604,5630230.989841159,2557656.0845505754
2250546.0879961755,3893608.86650702,4058184.232655797,1477563.6149851403,1406456.8162868884
5488941.171157044,97943.75691604687,1054192.1163445604,197327.94735916442,1837915.7423497476
4118119.9023467056,468889.225196684,169412.898900424,2590899.372937293,1079943.854792146
2745206.1172863604,2741819.870870537,4846461.0931470785,238095.32345012174,28505283.24599757
1215867.0922827045,88362.59030281007,339378.7739532317,380408.2301549687,55583.158561301425
4994465.357104057,169867.05147010926,207491.95357093532,113587.57199878889,1358335.1801275332
5916585.461524858,9907896.532803621,3927701.2275528926,227137.03368014543,72932.44387711796
2810820.100173384,11883082.157763742,460770.63718880684,90264.19754303763,1483125.819483926
3202709.598995476,105625.07804470717,116695.15614966597,301108.9040345784,6648685.958622164
1075707.9001426296,96531.24622878725,327836.7083104203,2387627.6442874474,5364512.641446412
1666264.4637173624,165920.14526718148,551639.1266826108,138785.21425241674,80853.1413890692
1109705.0414020156,92781.2174029143,5277839.135753161,813963.5386183345,89348.28327316725
1607611.2911297483,4937012.314592396,61413.87620592718,892911.5032300323,110536.77410398277
1157665.6156619254,45283.81945531919,171067.98460588322,561735.815302729,131848.1656853304
51091218.08922134,69675.0017087646,126413.83625781124,541636.2359762638,371602.5233182094
35690501.21759462,76319.9305185492,4136208.236652929,7874486.417728448,71289.53230564651
11587987.095403435,3131107.3254143004,129329.03956509546,514067.14604507684,84897.52198965556
8513814.553192314,97349.55166544137,177545.8312411627,618136.3778122582,90536.16540472148
7231012.220191251,46681.31689846174,55277253.46024274,1091717.0747009655,1526021.1667632991
1603977.255007337,13290490.403585246,1724721.969487243,131285.61929388117,1452047.58268588
4555396.262650227,1906493.0140264377,242350.85344022966,111046.13485652792,78332.95705559514
3907390.013506061,11238048.837365495,503962.1476385339,1768593.2773302302,40665.26492637873
5847030.129387045,249016.81485092506,162690.30656592018,96123.67602528936,90628.23517854523
4847476.353689682,208143.10104545628,226976.46645783397,830229.3943278766,1433977.5035767897
81235.79603527553,220533.14857400485,137992.17560017764,52959.67361804521,1429039.5969108369
112883.59430809441,5186188.42594063,244258.05567555627,59484.33176841772,867735.922662857
1196334.710925789,107281.84856285696,228024.79053827742,45352.06902046219,3848020.829956566
260129.539577374,5129214.553050429,113960.42019567621,181930.48978090682,14700627.41085761
116839.60677135087,93250.39072467256,3729554.856564743,25970.49685633237,633449.5024209046
170370.9900290995,136154.7560436842,7265298.112379536,179412.4123032366,3509147.7149272175
5898980.175955095,125973.43035979925,3671279.462859722,67502.63979613564,754061.0564854969
569976.2806949863,5936594.126988113,326946.16407340585,93549.03875063855,1248545.679960238
128864.92032080409,757670.2736010797,118806.01096421186,16112.85810887054,20025802.214916267
87425.77187134021,39992.69161614722,94951.37390759839,3052968.643136819,569484.4520498792
124448.7518504232,2894496.6048993897,77213.75665478945,128947.86552668201,760509.3794721665
141530.73777969647,38674.63725291367,3049869.736377794,48490.063832731845,2832317.541768075
554318.791388387,41030778.67002611,9587503.00709565,44724.63220949564,2466547.1778355865
116797.58284705042,80451.32653123942,70529.4218609323,4602211.556565586,1749664.395340636
152277.48002178024,67379.5191164585,2437814.5559380427,2901757.9076887616,870761.444164406
3147572.131106026,1305664.6608979795,92900.28672479879,156373.11710113933,4224444.4598087575
110516.69464893834,140508.30776010448,77035.75073422003,72233.47564586891,451816.5080694014
2432670.094432257,94912.63201407762,73186.39807301942,101201.4053552943,731380.2274706193
132778.595054272,297518.8840899924,91707.10155024509,133104.4934879548,1705515.0959924448
927442.2257929508,4996406.592492607,1948458.237797988,204978.5109820685,3836554.7440877324
1232285.6275635713,38151.23484493287,35642.488217550286,82598.70904652186,3055639.971943463
2191357.604798047,51234.443884940876,2678772.7272990984,200624.9962412996,724062.62352515
10602385.749428723,43314.301238520486,644104.1283534475,82318.44571500791,5278407.394636413
35533.75608335839,29167.965993489634,144560.94303252883,77747.49092712365,2544754.3396047745
1152777.6993660387,53083.26747542074,85989.45629258285,632214.251283798,2913467.5809368705
58026.87776634104,3328604.8034870573,128135.54242713083,287025.88344391267,8895962.023049092
68821.8985223556,1152315.6727255585,3121471.752647643,1158337.4246076955,1632373.2909694123
72185.86184491718,49259.70639754585,53257.08079881085,187102.51658637507,7974512.508866886
33560388.62164761,53330.54829784811,486757.02283971367,158216.6445194289,71198.86349631706
90624.39547134198,164761.80561556126,70043.0330417522,3525533.585410987,109738.20694888197
2152134.384747333,91383.37702852236,153465.39944312008,173135.6282210115,2548048.4151534867
666766.6546153645,4456968.259279921,954967.7617293639,572414.8832010956,142342.63423545717
70394.6448433025,183520.47565986612,77242.8310360228,124451.39917169613,444447.3186656981
1370507.6440750686,147398.64720679272,67265.0052878338,110688.3858463703,288970.36076341185
80662.01820218343,719515.2522789178,91846.3986355768,125852.97618849557,9067582.777562436
2194559.758677976,1271638.6977922071,123858.84249574799,356119.0584170817,119466.37774642227
2629506.35496162,155280.4065038238,213088.0066195291,75511.6009031095,1063004.4993962352
428489.1372463781,197225.26298847148,450536.58726735995,356510.45173660596,49749.691247953306
1287689.5963040148,597255.2926046607,97574.09122533721,131875.26299535448,2557410.8797991653
955145.8944601968,126126.06808964683,1066255.0342899146,267971.98357175925,229290.2943041775
334273.52395132516,389644.8537108196,47965.79634488779,169985.57875991683,198971.64459744625
1310088.3401556923,121388.77718448297,8193057.44028659,10178354.505636856,188308.1408643649
309489.2829215957,18893748.806807783,85857.42314190172,32304450.408673644,218145.27654450765
362237.0751310598,188153.55844355468,5675374.9522434035,1195487.0920556274,143036.4031598895
674088.6988501416,78538.06461270122,72467.46396622056,871992.7009006627,2509923.3198647336
808470.1685506325,137510.39992618322,51235.79635413758,1218869.7890403024,13782.99503572043
306406.88980326464,327123.0866739411,654695.4418141472,1922176.35359798,44020.05850466257
76869.21663956773,120645.2531154433,141368.36537859467,861791.4145262389,27652.086972738787
85860.36744061948,3233348.410695947,78180.68483254302,2163081.9238104327,4997871.37644329
888774.4581359263,158378.48613867085,909878.850546428,2230126.2545851306,1843295.6854347093
151237.17633318517,1922552.1007224158,4607720.128340781,2515755.679815113,451852.8481324524
235283.27643313038,235056.64204389788,136305.65417375296,3033521.568146297,668650.3499176048
945951.8040229412,354390.24481271615,3863042.541354357,72779.28308524229,286198.3544387938
440656.35865464434,3993721.880409322,4129987.479079719,1334532.3289936865,457971.59495205164
646605.9099372708,609218.9681363147,1208055.246685345,23887448.808054704,599122.709244307
1211330.973770701,644275.4290387366,5842842.090963984,19585422.290257163,1014058.3491599474
98744.90077803879,1625266.8434831852,59334.303604196146,307954.78902321495,3230528.675766185
133627.68772730837,291489.51158037526,1213290.1958167555,1807145.2514983634,1206894.7064155678
64244.9453316035,1260357.7577600616,163521.3819656319,61862.48028787535,871608.8932334408
141729.7113662404,126196.8316749695,116231.558731566,364573.0779357755,255854.51971324376
103924.05812262888,113397.59211735062,92632.60655717815,38504.56576477348,218610.5090170825
3779193.5310305296,4899409.013717166,112313.86293160036,111227.66929070246,87253.10010623255
82909.65382656967,265035.3047948733,439083.4193185933,1117202.9353607884,150529.39066828426
102415.36851826467,475511.6410798485,1873368.2230699393,16261899.299957,212062.82194071834
653290.9964435681,827827.6069850135,132607.38473745255,80540092.37747493,444780.16812853474
4576824.76457099,294450.7860285396,1961494.8493495667,201894.96107135701,18492822.994727295
30810.330797646282,3404126.1732110647,6032641.873102994,92767.80752828663,5319178.801896256
3178316.833692422,1489423.1503735501,753401.4281796243,57487.49443682716,1862154.0109336872
8126759.608054295,80407.95813146117,8231531.331694501,182365.9198546833,7189189.6285837395
139108.53200494067,380545.212298032,1635122.0981401135,179698.72505294855,742822.3126787432
303533.27163164876,257311.02544383093,1458779.5776929953,397332.62691150006,973403.7493132836
186562.7300853806,2750392.653946778,2701679.883039083,120328.23302929496,645359.2322851744
150457.50574605112,206927.23620217212,1480871.4865466566,329838.2358939628,433978.1805631225
117065.52717861606,487992.5586205757,1463193.424641931,300503.7514989694,814855.4302312499
205017.164534609,55046.821292111206,1202169.6035581618,7095138.823010451,2613044.856834056
137988.87148368047,202373.08932370375,39409.599627185984,174223.9432668545,5190548.85862379
276400.71605041483,194390.6413601933,142197.01866099343,78422.4202896725,3204867.044345265
258160.3157450436,192685.7045923939,3943784.0578948115,1629267.0590770664,278378.71923720365
22774918.038435802,177259.67813148134,2894257.4533379073,12685408.444698617,3566067.9769925317
1839538.7218220823,255440.6431317672,119596.66875675686,1640296.356651443,149022.6995897723
126747.52720890928,30496021.670006428,73404.56905350342,286752.0892956168,118090.37989834874
83561.65238114307,6871530.519643687,22017.664682670584,200723.97092861152,92987.3897768907
141477.80685677458,2640275.694898921,51277.376003966776,344451.3367697363,2358230.485182887
108583.04785644516,39144963.8883116,2400502.6076076417,133962.12981379998,94522.44275788568
132169.26107210043,6845277.136450512,88421.62848283566,437098.28067775135,87132.73960339426
774636.0241811812,4968984.911666499,1769879.4133596972,237021.3067198972,185541.46462739192
132335.01809336027,2776789.3476304663,238000.73490275376,2669857.1726528294,19898417.174173832
80752.6062352567,2704105.590530463,19395583.581388857,307191.304133166,8959161.131411385
2479379.5267403987,6312879.109005263,184096.93021562227,117469.46059012531,27791531.446925692
1703754.2186247902,1954636.911911592,139821.23739774994,71380.6574067344,3181896.7066121204
2719053.320367095,13380668.776359826,136153.72599462562,138482.93673871254,6058138.586078394
1464365.3889721502,5314196.295437883,3046400.723816522,38116682.114875056,341985.9262656108
599056.5404276475,3660368.604883861,83294.97377067848,45465.14579033724,519446.27084871056
1151055.9320066567,7395028.279447493,3520346.3342799954,68783.39450429127,180353.25395868905
2762489.873670839,179461.01914321183,802436.3146578891,251641.0131106499,269185.42483335326
8718249.266717244,121549.53638455624,148918.54607319686,142411.61615931476,95586.37242391703
2654291.8561050855,90470.46891573888,255462.61661447707,47772.11894217943,332821.76527837233
61122.786575511425,164916.71861155124,92962.03497765445,58798.94136643501,1013169.8701615486
534230.2993512511,282950.43880812125,236975.66933726313,4291722.237570789,148179.07016324042
222525.89660674625,104551.55584858153,188624.39482880125,7585290.986845418,2289755.8148245914
109030.45466594525,65929.02576738446,138910.03411699075,189571.39041268642,226161.6405501247
1243161.203536805,99412.19553584227,288515.1976500883,3586493.248685781,51578.794990528346
1350272.392156339,86164.60919483996,120728.04484258877,320593.9196956167,41355.07623826823
78730.17315290723,58648.24229770466,5562195.7416287875,550536.8803848269,238626.4776470363
51065.128936231944,138786.63382319224,541096.1705348656,971560.8138707017,73767.53719616626
623454.3054302472,40585.75720292016,230444.90770582727,970701.6551027065,58040.29557403331
114286.60755158565,1163899.7627814794,214116.7018236221,531565.768227355,1790401.2080554347
20779078.517286297,70505.20306439526,134854.5625311943,2786872.8405745276,222502.381594326
8426610.965776248,45460.95178623963,676386.9880987834,1315035.5278845553,139222.6303952875
214749.0829381389,213935.30964255385,989464.5563939945,416498.62032915326,118407.89490070628
68436.39782191493,207664.1899277671,248947.63942015654,123986.58189640225,264542.4696343622
25449.72146292552,3685189.3322851826,341981.3227446957,8523316.6488984,8093076.339715173
89840.87408519203,25221221.2895569,181569.17385415503,829376.5971436701,173743.873065166
82359.55356256888,80130.67080160996,2080088.4324354231,524909.8522720159,4557762.754761032
3025477.68374061,444323.2240937337,11032031.966055537,282559.58380723157,137075.57969072653
2892803.893376192,1350567.2808175976,1404939.5659396276,333380.64818641415,547680.7621718185
1080240.3722513183,21494691.08530782,7928914.73601846,1000188.4798713713,139780.4450386801
3738935.9495128808,521782.03639378946,2743990.1241224464,81868.66334409981,751557.0359346172
177540.88929254204,267066.47055149206,1241969.2176506284,254903.95258647588,912355.9313114038
394723.64758333704,1155941.5220523912,1579483.960968879,635283.0669815385,829445.2222536543
239646.66803148406,3466290.584160409,740604.0915302415,188502.39541383702,3027298.273312639
193202.68210288495,1271683.1770239437,864688.326227194,149691.6587550914,871947.8211833984
158134.33306024494,1415348.2085121593,5407396.802790736,135330.3485106948,3292217.7543314006
202953.63029417646,2455961.828863621,7422260.860978732,310639.92671280564,116826.70275336617
2122605.950713435,842840.1017397563,1118775.5047959127,3138758.672399455,134189.540119344
221016.95565139427,1539250.8561339362,66123.48515918423,8309596.561721757,196931.5421528405
290068.90265409765,1753029.7739293366,527016.1902679168,921760.7208150037,77366.95052917139
420128.4522318935,587680.3297405036,2920129.1917445986,943015.1298428322,149831.6771378508
116388.12583047035,63334.551540236804,122225.74124513564,2022260.0096692734,200230.171767628
372783.3063201197,78898.00695477086,3942789.263441846,540942.5617786057,2399110.785857127
380322.3424688295,50270.98181244011,85916.54313451915,67847.71139141094,300563.0802458723
581687.4212585152,3522494.05227281,47117.155362295365,90471.8820815958,144906.21859254298
23527654.60339003,73979.82004709962,1732952.202158558,115231.73762163878,205911.65731151783
58614.46200076322,126152.87144232399,534470.1063720741,302317.4349501612,1956099.893428298
102614.77141635637,209602.49325090047,82178.43653742796,406372.188136598,69929.64185056496
1848397.2586510077,9892355.85521756,345717.9570092574,3756809.363314769,7423447.510457051
86250.17435395447,2690333.8709830344,1105190.07923003,1874070.8488312312,1177081.3904622372
126289.196878922,204981.5755471716,1241603.799848443,46815765.160347626,5409410.725034017
193872.8051080882,83355526.26152246,2135138.349770938,261362.17285962153,2041857.9334661278
44742056.496622965,46702.33711903673,5960733.722827592,94233.93507043965,3413723.6561477836
103217.37757280434,106422.97341676762,1416377.571780702,149927.7087076782,107758.7303512903
4554924.337946535,57326.63487320595,307014.8112906733,116363.50678650537,128086.49390701199
78364.34861523997,71490.93293669671,2056521.0937353733,80699.5483967944,1442744.0393749657
79237.83409859348,96026.4263399879,283903.80376104655,82397.09137741422,78605817.5599164
154691.04394709325,40686.65567207812,1178447.7246651428,132480.50103751486,5156241.8909177305
91844.08721665488,86186.02074342303,557718.8589343907,13722056.254896525,149510.26283388352
74750.2290804864,139193.07003908878,1802688.6607372619,140222.76467701522,456981.2846457648
81589.48232126526,40188.998435466965,690652.3191183314,1806589.2455808907,73483.56557594777
2288320.677348622,5573212.046442821,975394.4569382612,52195.84370203405,202373.05405014585
46418.985821952185,105010.04788993875,846049.0872248114,74262.70975845141,130706.62788554549
518665.61517725594,132170.40028415874,381166.1952768374,137358.86906581934,2997029.8375532515
52563.21897844791,888607.4218143501,154468.0759432742,94817.06447047702,407745.0625205847
100987.88879352818,1002637.5345350711,2251939.7465224187,466223.70482329594,1623096.1527578977
76107.07128007407,91368.35762636446,237317.43903390193,238979.83118333112,70541.42167112931
96511.3949206567,11131144.879066754,9099806.446590189,344763.703532808,814388.1568254337
73022.75444736955,101613.64005037288,118699.43638874375,1104734.672635458,1666896.9076587383
112325.56622417978,185567.2433500915,411807.77746448363,688310.0001273772,291944.2935248176
88755.47611542058,161751.92331991304,117283.36531502321,1838227.966697107,214156.24476314514
135636.76564494084,206857.6442291533,87474.34781145018,110587.58316591656,1991812.2942692514
81441.68401737863,173753.2947431703,167587.24898543,70819.75445191913,167292.9288724335
120217.4150893863,137878.818140861,237503.8297009409,51946.0090007061,11166258.598703528
118535.82962525476,103106.6758752242,545716.515131319,140174.56375292307,132492.05112948886
43508.61701629361,2103462.9376532934,193751.5482206865,1894316.8504263065,623572.2915504023
1740147.8082762733,441148.30983071384,222950.76262550583,73088.51722530508,158185.0917651359
2837375.8719605943,251983.10965980886,383523.33827650786,56343.41230895273,104138.27684699309
79985.45153970893,219713.19547064466,106405.41668300005,98137.18089571533,101990367.89261322
134494.20936879108,63861342.96121657,791539.8904570146,994985.8717360769,19405359.71968689
1634506.0708534468,75497.9211477114,5726808.255475575,268641.02087062143,341685.4788238731
60464.38649253355,59939.88333192539,486681.1898901972,274304.47002666444,2994444.943997765
128330882.53793241,163565.53724318475,152371.71262097036,693318.7993629549,2416892.878965497
52151.26667302838,77201.55279434296,1263564.015838341,1012071.2710747556,409679.3785006763
45304.340756664344,6342424.657916586,155830.2191787919,6042726.442388096,320654.42863912584
41491.2539805928,917681.7797303431,303768.03153529647,4664079.6043857,1611254.8667361112
