rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[  69.95046753   49.9641483    49.98012872   39.97850209  139.8448876
  119.87074941   89.95750427  149.86829296   59.95316392  139.85071425]","[   9.98338752   79.91208323  139.94888911   39.9851608    49.9463965
   49.97434418   59.95212876   79.96272925   19.97255102  179.90665788]","[ 129.9133324    99.9128064     9.98345061  209.83224823   19.98120107
   19.9765689   239.87665519    9.9816825    59.97193887   49.97948228]","[ 179.92289249   99.93765053   79.93746888  109.95508152   39.95028402
  419.79653201   29.9621139   129.88230184   49.97389748   69.93858424]","[ 179.88127221  119.95597408   49.95498677   19.97304963   69.95028147
  129.93654752  309.93838764   19.97359558  139.95118377  169.92773843]","[  29.95681258   29.9713824    69.95940752   39.97666096  169.91425903
   49.97662613   99.95859234   99.95071306  129.96045567   79.97771284]","[  69.94165604  129.89530017    9.98247909   39.97625002   69.91425797
  229.87039666   49.95819771  309.89083797   59.91494698   59.97183328]","[ 189.86905142   59.95272528  139.91413114   19.98177165  299.86739405
   79.968593     69.91497405   19.97330773    0.          139.95458982]","[ 189.92914669   89.97299773   99.95587858  239.90880162   19.97910091
  169.89201286   29.98276296   59.96561804   49.91997696   19.99087264]","[  19.97915662  109.97081191   39.98380286  109.95688427  109.9422263
   29.96088698   49.95522837  169.92135996  109.90937882   99.9100128 ]"
"[  49.97609457   99.88328804   89.92603018  219.92298477  259.88675537
   99.93749945   19.98078103  179.89330292   89.9332212    69.96492606]","[ 109.96117154  199.80662322   59.97864042   69.94638402   99.95555043
  139.91482179   89.94631919   89.97464755  309.7440976   169.9406209 ]","[  69.97935251   79.96819091  239.90246156  119.85826068   39.95977421
   39.97783172   19.97231466   59.94344108    9.98257377  149.95237286]","[  19.97077948   69.94931239   69.93869038   79.9742086    69.97212169
   59.94468625   89.97242481   59.97963112   39.98359118  109.89135261]","[ 249.81309832   49.93156527   19.96799172   39.9440394     9.98709307
  199.92216467   19.9696282   139.92012092   39.97841097   39.97569272]","[ 169.92556753   29.96580688   79.98416565   49.91156784  159.9389493
   39.98209713    9.98766084    9.98636702  109.91934818   29.98283521]","[  79.97045155   69.97211128   19.96302671   29.97729666   69.9467757
  139.85513288   39.95035503  129.88159645  139.93303367   19.98464862]","[ 109.8739308   169.95050864  209.86702096   29.97047486  119.95069366
  149.9412126   209.90004009   29.94923354   19.97328217   59.98233879]","[  29.96675206  239.88302632  129.89083556   19.96312821   99.96229702
   69.96080469  129.90653008  449.80285708  159.94115697   79.9531788 ]","[ 109.94976125  109.84983124   39.95134409   59.950259     49.97281109
  129.95329636  159.82966015  109.9631768    89.96960227  109.94865246]"
"[  19.97874272   49.96071585  109.9646403    99.86670426   89.97939818
    9.9857419    69.93365919  159.93003648  139.86072413  109.9447629 ]","[  59.9294709    69.97213239  159.91568692   19.97880006   69.93469974
  119.93109112   19.96858526  179.91023146   59.96402926   59.9727205 ]","[  69.9585839     9.98038901   69.96435045   59.97816681   19.97268092
  119.88242348  209.87536791  249.92006869  139.89416707   59.92944156]","[   0.           49.9417912    59.92853859  199.92834415    9.9863888
   19.97471979   29.9666338   179.91517924  169.9683524   199.90307602]","[  69.95793056   39.96661965   19.97313892  139.94942057   69.92473041
  109.91953445   39.94506213   79.95632953   19.97703534   29.95467633]","[ 159.95362118    9.98429755   19.97436358   99.88418287   99.89995568
  339.91762636   99.89200117   69.95147266   69.94381257   79.98102458]","[  59.92923106   39.93198479  169.88541529    9.9826203    79.93490962
  169.95620175   89.95345021  119.95897251   69.95670136   89.94275881]","[  99.96300696    9.97954567  159.91147131  109.94086085   49.95593298
  239.87550177   49.95758261   39.96170397   39.97982463   39.95173213]","[ 89.92360742  69.91974286  69.97019164  59.96166396  19.96295047
  59.96207828  59.97122925   9.98515472  79.96626688  29.95460998]","[  29.95839812  119.98009538  159.93775002   59.95020062   59.96243541
   29.95380151  219.84287879   79.95900694  269.86988353  159.93961837]"
"[  59.96344051   99.94814552   69.89946821   29.96857617   69.94301699
   19.96695753   89.88950683   29.96937272   79.95850399  159.92712793]","[ 129.92280326  159.90534546   29.9709786   129.94933514   99.94460886
  179.90123356   79.92481728   99.97034203   69.92774534   89.91387079]","[  69.90394426   69.97862682  239.91550758  139.94366324   39.96370498
   49.96673646   29.96393899    9.9877246    29.9752278    19.97090735]","[ 189.92759714   39.9466506     9.98354397   99.88356609  269.81769814
   59.94932104   59.94171082   59.93065434   79.93073859  129.94659852]","[  39.97442905  189.90505004   29.96291244  229.89457496  159.85182016
   49.93714846   39.97591322   79.89153274    9.98656353    9.98834455]","[  49.96396111   19.97794693    9.98618649   79.90525404  229.88261583
   19.97503632    9.98795669  279.85424119   49.97657233   49.9818699 ]","[  29.97178465  169.93388977  209.94687553   49.97210329   89.95948807
   69.96712171  249.7796646    19.97278355   59.96472332  109.94822775]","[ 439.89160778  209.86681393   29.96919324  169.95743561   99.94280498
   29.95329126  139.9101369    49.9690578    29.94568905   99.91931998]","[  69.94976626   69.96391042  289.92403879   59.96935695  109.94423027
  109.93957883   39.97678675   69.9515327   129.94004746  309.89343037]","[  69.95501351   19.9668532   159.93986911   19.98206984   39.95379199
  159.84813163   79.97977526   19.97903391  369.81164254  289.92953213]"
"[ 159.91123227   49.98136677   69.92894895   89.95037923  139.87958948
  189.85889212  319.8913479   129.90743648   99.90741426    9.97967879]","[  69.97071284  309.90744167  299.88260998  129.92561232  339.75726951
   59.96304984   49.9793683    49.95960133  159.9515705    59.95717062]","[  79.93867875  149.91117417   69.95886333  209.91390503  159.94717177
   99.9408332    69.95723551   59.96375244  129.90672374   89.89955575]","[  59.91349263    9.98091225   19.97550963  329.93077276  129.89421934
   39.95541599   39.95247685   79.94372745   59.91462909   19.98472988]","[  59.94385379   19.97164934   39.98215292   19.97759376   69.95626841
   89.95468349  109.9585583   199.91716562  159.89699256   39.97989019]","[  19.97310975   79.94761232   39.96101416   29.96909932  139.96096874
   59.94030877   69.91874462   49.92074195  129.88151384   49.97014247]","[  49.96865057   29.96333905   29.98331141   79.96963801   79.94835317
  119.90829333  129.87866672  109.95691015   19.97326412   69.95415445]","[ 119.9564648    29.95526687  169.88133309   99.95321177   69.97018355
  109.89856657   29.95947605   69.94577934   69.9328157   169.9264157 ]","[  59.94843801  139.92384522   59.93715181   89.94381849   59.94694051
   79.96600516   29.98461821   79.93584777  139.91007109   19.98073979]","[ 179.89997115   79.93459953   59.94863891   29.96308847  259.89869316
   59.96035063   89.97109841  219.82665226  159.88699517    9.98940053]"
"[  19.97742772  189.84579507   59.97547999   59.95891458   69.95470641
   29.94505768   59.96127424   39.9652254    49.96814702    0.        ]","[   9.98416619   49.92491758   99.92066594  289.84644826   69.95751748
  259.93920753  109.95526649   69.90580916   79.92856071  119.95080119]","[  69.97000032  159.92367062  189.94543023  139.96553878  169.89765444
   99.95032361   49.97707964   39.97156386   39.97878641  219.89200102]","[  69.94876237  109.91990401   39.93712865  279.85446015  239.86172272
  229.91169572   29.98336505   89.92685313  189.82503193  159.95955113]","[  39.96358235  149.95060896   49.96007691   69.97407066   19.96639194
   49.97943711   79.95388214   89.9634733   129.88455032   49.98110433]","[  29.96169518  259.86319235  129.93251905   89.9134126     9.98440833
   19.96379503  179.90850265   29.96753231  169.90208269  139.95445914]","[  39.95976724  269.87942574  239.94460357  299.88852754   89.88213016
   39.95076047   59.95339249   69.9609428    49.96828541  149.97632727]","[ 109.92653695  119.90663398  159.82929855    9.98268795  119.84982972
   19.97543354    9.98067546   59.95897573  109.94134156  189.91308147]","[   0.          199.94990877  139.91035499   29.98214127   19.97364353
   69.89514611   59.96585245   59.96558062   59.95373043   59.93676435]","[ 109.91023281   59.93319408    9.98127501   59.95766251   89.91207539
   39.96840637   59.96743194  219.79013838   39.96399189    9.98150377]"
"[ 169.83700316  239.93852339   69.95813692   79.94210454  169.86800862
   89.93671882  129.9187364    39.97747771  169.92122976   49.96918875]","[ 159.8634536    59.96956509   29.95558963  169.91808833  129.90537414
   49.94347792  129.93248777   79.96564607   19.97922838   69.9531605 ]","[  29.97138165   99.95122269   79.95089446   49.95090873   19.96446613
  109.95082289  109.94647068   89.9283179    39.95828272    0.        ]","[ 129.91905378   69.96038238  119.91870067   19.97196986  159.87934803
  169.90285096   69.89612227   49.97210941   59.96449266  199.92626485]","[  39.96525549   99.95862872  139.94813651  109.91950729  209.86393635
   49.93819752    9.98160996  249.79861166   69.93316839  189.92427202]","[  49.95240944   29.96029557  129.89675472   39.94533466  369.83259508
  209.84592004   79.95331741   49.9351826    29.9630531   129.94813731]","[  19.97211481    9.98007855  139.8888716   199.87246177   39.93907317
  149.88960112   39.94445917   19.97470943  499.72593304   89.97797106]","[  29.9559346   149.90298516   29.98856057    9.98595959   99.94971419
   99.98543424   39.95730078   59.95316571  139.89644215   59.95769894]","[  49.96645515  229.88260947   59.94611917  109.96543066   69.96792784
  179.88266419   59.94938163   69.95652254  139.92760181  109.91147946]","[   0.           39.98000151   89.93585549  119.96096021    9.98717708
   19.97190096   29.95737526   19.98225097  119.93686228   49.93532681]"
"[ 119.85211234  109.86050642   49.95414864  159.9781993    89.92974367
  209.88269264  139.94420858   99.92971591  479.85803687   79.8881873 ]","[  99.92932195   79.96762316   39.96636841   89.91158239   69.95317012
    9.98669062  239.91627432   19.97636319  229.82302646  129.94828943]","[ 199.90067961  159.8712298   179.86025616  119.93896124    9.98071425
   29.97045421   29.95750673   59.96727504  209.89787301  199.94365686]","[ 109.94064377  139.96179636   69.95834186  159.93203782  439.65063561
  129.92685995   99.88183723  149.92302246  259.9343662    89.94668018]","[  69.95781612   69.90463021   29.96378139   39.94939059    9.98073269
  299.80263228  129.92743673  199.91500431  139.95741943  139.96413091]","[  29.94995789    9.98458801   59.94101456   99.90563324  129.95071739
  129.93729731   69.90851956  319.83628953  289.8765585   259.91070111]","[  59.93902287    9.98621424   69.9840569     9.98364565  149.96013529
  169.88884164   69.96753062   89.95772938  289.78745549   49.955216  ]","[  29.96467552   49.97224054   89.96271881   19.97199647   39.95240845
  359.92399588   49.94111516  199.85678234   79.93465558  129.87388589]","[ 189.87140671   89.93045497  139.870578    119.93607099   69.939031
  289.7969354     9.98121635  199.8382638   109.97676945   39.94507674]","[   9.98992437   89.92748621  159.89969892    9.98451129   39.94781797
   49.9577611    39.97212482  419.79110328  169.844462     49.96637171]"
"[ 129.96289661   29.97060945  129.91483636   59.93803126  179.86819132
  149.85804085    9.98381687  139.93091524   39.94205113  199.90311382]","[  69.92546956  149.93701656   39.96647555  239.92849706   69.94437424
  119.96399566  169.93466066  209.9494218   169.8332428    19.96564223]","[  19.98647291  159.94405029   59.92958643    9.98204133   29.95796896
  129.94990071    9.98373188  149.86423028   29.95936511   19.96797095]","[ 149.93107896   99.97497473  359.84500954   49.97365738   69.93666716
  109.91582995  229.87228146  389.69966598   19.96660627   29.94453403]","[ 159.89925904  109.92872867  229.8903534    79.95867245   59.93293131
  119.9510756    59.92513225  259.87707866   49.96014849  149.83595   ]","[  49.94509977   49.96208073  189.90888545    9.97991277   59.96038783
  109.97040821   39.9721436   139.89348319  139.91447067   89.95533377]","[   9.98079404  149.84005083   39.93849276   29.95776857   79.93424981
   59.97526427   39.94569511  119.91273607    9.9858941     9.98193079]","[  79.94838927  249.89827943    9.9880638    69.95256495  109.94373433
   39.96678366   49.94009336   59.94069932  289.85930774   49.9494232 ]","[  39.96713242  149.88988083   79.93799917    9.98279227   89.97621967
   19.96509655   49.96554482  139.9448017    49.95011417   59.96035278]","[  49.95407913   89.96371784   89.94492095  129.9617276   109.94222061
   49.94726718   49.95151886  219.94167636   69.97801287  199.89486741]"
"[  19.98189861  239.89831364   39.94277447  319.87591294   19.97393836
  109.93727353  199.90573474   79.95601226  149.91268491  249.85912588]","[ 129.84310887   29.97972471   69.95114529   49.9882916    39.96321831
   29.95660723  189.956006      9.98609382   39.97004625  149.89832442]","[  19.97951929  179.92001801  229.86852485  119.85358612  139.91011539
   49.94567306  159.90911044   39.94711264  199.88464207    9.98713926]","[ 159.95190799   69.90383698  159.90010947   69.97663481   19.98437195
   89.89881958   19.9756993    89.95606349   39.97472761  119.92232142]","[  69.92705083   89.92361332   99.91880188  489.78273306  149.95378765
  199.86290042  209.91962486  159.93889286   69.96760171   69.91980271]","[ 159.9127374   179.87318643   59.94996651    0.           19.96771148
   89.91594085  179.90703674  129.96337563   29.94336885   29.95667843]","[ 119.88761095  169.9408552    29.98050059  169.8210305    49.95698244
  129.90411001   19.97220056  149.92137612   69.93557396  229.86721921]","[  89.95102111  329.90283852    9.98120666  139.93749363  589.75933514
   99.89654409  159.88595135  359.93458925   29.97655859   59.96410612]","[  19.97307712   39.93575199   19.97210212   39.94734211   49.98359089
   89.89502585   39.93698588   99.95377363  159.95720775  229.84692627]","[ 129.94176471   99.88482747  109.92345647  279.85901606   59.92839193
   99.89619446   39.97676452   99.86250363  339.88362788    9.98052835]"
