varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4
3230966.4597322885,482783.53086731327,3298205.2113332674,5978097.049832828,4269403.642829642
3863620.5311501715,445109.803750772,1422698.7664783008,7893406.626149552,53636274.17042469
3299452.2724582152,1111573.422647157,11414960.035718076,3300444.79155811,5562504.653596742
6660962.540927133,2519054.1799085718,2125677.241972976,1504123.1188605996,3253601.2114128545
14970002.148933042,983277.1702751302,3734126.145098989,10192160.8686751,13136576.107795337
8700392.172393885,1417333.8515885405,997970.3130150877,97399977.54895954,10191946.919601249
3983100.24643272,2054495.1719380736,2676038.393628543,18972228.389470123,8239498.242294615
4256692.657322888,2786557.0949892467,3243456.0169349625,3248963.2344323313,2714225.0903025637
11569383.781679591,2297946.79282383,2545032.9995195027,43421801.50716962,16279883.035410369
4200682.206104416,6183236.311565585,4601026.823800374,23589919.017183095,4783703.75556962
4727491.836778017,3114512.3543448607,4947530.865199309,-2539353.20294331,7289778.273372412
8139745.672194697,3629061.677943867,3535141.734831565,23525879.943349954,15542863.686614215
10887884.228760228,4367547.971200291,7298030.233182643,15828794.657690383,1318610123.356894
7479127.869678055,6812249.526736702,3050250.387250304,5750182.514576772,9098034.537992395
2011962.1728181778,8396707.364093492,4320815.393960251,11610862.022093048,24867166.4356229
3319788.698951664,4652851.721460454,11062224.299920829,7351888.656841027,26135447.557502266
3742200.968107591,6520612.698723391,6573608.057247066,13146775.78387528,8595321.964818098
28662509.45799331,-2063902.3883511112,15952253.279790549,3266663.927857668,42170752.232259706
13385391.219639724,779778.3376594603,9394593.993204642,10499992.641949143,36781552.23796587
14346511.257457314,2488120.390456773,16157615.134681316,38022382.461904705,13340171.407032408
6198949.573593557,1211170.0330845541,19895563.064483214,25202188.02849387,30150023.414006494
1325528.4877223861,274057409.0354076,17943797.849578384,16498575.175842008,63080784.40193706
6334673.409622304,10268808.73047922,19391180.353191987,23859158.487110246,41067489.07325277
6338433.643945501,7548312.321619196,17528003.764562897,14678082.531263309,16422044.377930257
592999.6933216001,9137872.986550784,23473589.122328095,29899808.350426316,16844772.41201735
53647255.97379179,3645630.6152372854,24472294.65237706,73421054.41969436,15510208.854986565
13165401.775430262,12220406.338614626,30205275.364199743,39234318.84071715,9780691.57574971
9270912.358981993,30967956.192165874,10792743.307818767,28406122.971770555,27930596.162847724
25218436.719189815,21959593.172276177,63995218759.82645,15899755.126416251,112281177.22507656
12519698.678911386,22841007.155566934,63739250.12747478,28483136.292856224,6485433.538637864
21059995.90258496,22406129.52624992,15193066.8337189,29069160.214298587,21577165.202331148
4185814.9476319654,23138969.294730842,29751988.62633679,15520381.401705742,23431090.040657494
9204277.86785943,41809198.06444049,113760211.77051178,69318173.31164622,17807518.045914605
3372485.5625749724,1360794.8344517476,14420601.090817107,32809677.963960413,465461707.43281466
2284350.993869855,8481021.725044068,75463656.42500298,27274371.352504484,201525096.45083132
4653098.053072294,395453343.2735666,26328797.79617004,119904600.00608107,11520086.346249007
3266003.2530367635,36378389.837074265,60066348.556846514,74859484.0960621,18659397.877641328
4789440.1308588525,46742212.41531252,31461882.547503784,14317951.656716209,26234103.703126814
