rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[  539.85610233  1249.77411918    19.96749847    99.93621843   549.64784242
   589.8096326   1779.2890525    619.80545771   549.72593316   819.64302921
   709.64905786   269.84494136   459.78196728]","[ 1049.79950398   949.76100656  1309.44138018   529.59920399  1079.72830524
  1779.56251075   979.66868889  1169.41776362  1499.57571175  1079.63914279
  2629.50798291  1529.25640844  2779.42878464]","[ 1799.41023927  2808.91511527   819.70782358  4998.64972103  2459.54249904
   769.50644712  2149.26020133  2529.32715674    29.94314023  2629.18133293
   299.78441713  1429.42226043   449.82988134]","[ 1199.47740773  2369.45283461  2089.5268752   2449.51048469  4998.88284076
   519.74075763  1959.27865537  1729.26473753  4998.47906337  2269.24690325
  1899.1922676   2039.3095519   4998.07786985]","[ 1479.53206792   319.73058288  1239.38420275  1949.2737878   1359.58817038
  1519.21633588  1489.37577318    49.90819239  1209.24083591   289.81619846
  1049.68382168   239.81411579  2149.10282586]"
"[  679.88183869   619.78983198     9.98018261   869.83126124   659.5733335
   929.62383352  1249.55952205   619.8614188    869.80121454  1279.73273338
   659.5733335    929.62383352  1249.55952205]","[ 1159.72967268  1769.74287209  1389.20392181   869.6335734    599.79643793
     9.97948772  1789.66580674   749.7289762   1079.66529629  1039.7035675
  1179.71743695   859.72415534  3938.69816869]","[ 1059.61739654  4798.56630915  2109.23460742  2019.36144348  3279.00038695
   429.71074741  2809.22713021  3318.81371338  1329.68377398  2439.31324902
   589.78873802  1409.29069306  2088.74537318]","[ 3439.24545718  2539.34929091  1879.37719378  2259.44036905  3219.22283677
  1549.15942374  3328.79476762  2059.21508278  1149.42373511   509.73283126
  1869.43274779  1959.42361657  4728.38714469]","[ 1209.40989207  1899.50236747     0.            49.91281846  2599.10082518
  1999.24843774  1839.42488101   439.83371682     0.          1589.50180543
  1749.30016374  1619.26451429]"
"[ 1309.56994621   669.74047926  1239.67967036  1639.57969403   559.88330941
   989.69367726  1029.74332231     9.98527437  1139.72126102   809.62446958
  1489.51550578   419.66069354   989.68452953]","[ 1429.55787503  1449.49815681  1089.53380716  1299.57256009  1809.49903738
  1449.64613951  1589.38864604    19.96849626  1019.77330726  1019.49381491
     9.97939478  1379.51711665  2079.47646851]","[  309.81755385   239.83378878   279.77641182  2049.15196442  3768.95923409
  2819.39913693   979.78891358  1229.62404553  2218.94208349  2729.35877905
   679.46061519  2079.4261529   2508.89852326]","[ 1639.67915659  1299.29769327  1699.61977015  2799.34899479  1529.70980139
  1799.76122311  2729.16846225  1279.37759325  1149.68744393  3529.17063316
  4428.25476773  3908.9414479   3239.22795546]","[ 1279.06110332  1869.16852362  1839.15030729  1669.46788854  2159.35100794
  1568.93762619  1299.42845348  2469.23013512  1479.64588561   739.80513418
  1189.62180698   519.47103957  2189.3892227 ]"
"[ 1129.4791777    739.5741698    569.88216712   989.68163256    39.95709003
    39.95709003   129.92364201  1519.30706511   479.58843051   469.77426202
   849.61330158    19.96711474   679.66734031]","[ 1579.6022741   1299.68222675  1259.41324992    29.95130351  1259.69406613
  2809.17987773  1919.33894763     0.          1219.72257111  1879.56387524
  3189.15435151     0.          1259.5255002 ]","[ 2099.58198221  3218.05479554  1349.27921835  2669.27321692  1389.6525293
  4158.72892834  2468.86839324  2449.09787476   829.65924942   839.49915513
  3168.95371373   869.71386996]","[ 2239.2474698   1649.35629288    29.96159887  2229.38328505  4998.67203742
   289.7716422    509.6543103    989.65209534     0.          4997.98862048
  4598.6351317   1039.30545559     0.        ]","[ 3049.17829513  1399.3012349    699.69243761  1849.41675902  2059.31697883
  3388.85547497  1679.14741618  1709.46007889  1719.67054787  1369.49003412
  1229.58544472   829.24027503  2239.21064787]"
"[  139.9008109    899.73975288   629.84622914  1429.31454945  1549.68183351
   589.73570424  1049.70734498  1189.57833642     0.           829.56584321
   239.83289961  1259.76735118   829.61304754]","[  229.89501189  1329.42366127  1619.510948    1389.54746629  1669.50384312
  1409.63118337  1149.67671119  1489.56488825  1159.66642286  1959.58406956
  1689.30431731  1709.35274769  1689.3420934 ]","[ 2359.38884966   319.79882027  1449.50548596  2069.42942444  3239.11657289
  1309.62878539   309.81583493   709.63348436  1939.51409425  2369.07392747
  2029.39035749  1549.62721205  4608.26881223]","[ 1519.37326789   329.83428859  2718.88512475  1809.421363    1739.54862545
  1839.23748392  2669.02349029  2128.85571516   579.60977974  1299.22346592
  1779.38066015   529.82645055     9.98021817]","[    9.98141915   449.7044811   1729.11791917   749.70756585  1948.85745018
  4338.70356407    29.95599841   329.83496625  2339.14277046  1669.31971178
   999.62175279  1989.35066028  2349.13573165]"
"[ 1419.45086012   589.79085275   199.87884578  1319.35118644   509.80765896
   599.74741738   719.72069754   899.70634128   169.88921152  1289.45407792
  1279.73734457   749.62010509   599.73578802]","[ 1109.71401972  1859.60979974  3599.032234    2889.44723074  3368.67118702
  1179.63239429  1699.67104258   839.68513433  2389.46366585   919.68168178
  1419.53296822  1639.66280097  2019.11118354]","[ 4928.6223661   2199.37950223  2869.33252594   289.78169163  1189.52568275
  3438.76980447   359.79066249   479.70710649   259.83830371  3618.44796021
  1519.5421352   4998.67468406  1699.42476242]","[ 2259.37591834  4528.17732401  1709.35564089  1519.65116994  3558.78709082
  1989.15393238  2749.18226376  3089.40040153  1269.55370401  4998.544315
   319.71659899     0.        ]","[ 1159.74944378   549.51340336   249.82093019  1859.36283162  2109.5020522
  2469.39962666   719.48647702   219.89026269   819.61412294   699.57955231
  1229.53796689   479.68028331   559.63112578]"
"[  849.52585117   639.77190554   539.74955214   979.78543289   819.82346253
  1549.23591192  1719.54132194  1869.46878088  1449.5800964    829.67141906
   739.79050989   739.81346468  1219.48260581]","[ 1449.49310603   589.72722161  1749.41391153   949.61308704  1709.38554465
  1649.33845118  1999.57583257  1129.39666689  1529.61708324    39.93425995
  1889.57662     1449.57145926  3258.84103751]","[ 3078.86842142   739.75905699  3519.02660467   669.58146324  2149.57606195
   949.48758282  2458.94515557  1239.73624588  1389.64463029   999.42077829
  3279.0275135   1409.49676085  3779.03688917]","[  919.66141819  2149.21072522  4778.38869638   689.68515341  4998.53314836
  1679.15121999  4998.46921575   489.73541521  2998.99120388  2138.95545755
  2009.48985443  4228.85903797  3488.80544768]","[  279.82792651  1079.47381436  1579.59069971   919.59617197  2139.23731643
  1379.3750552   2149.52140996   269.86052573  3099.01287673     9.98078392
  1589.67286265  1519.003556    1759.44726486]"
"[ 1059.57106894   929.62829814   889.57063055   649.80627376   589.65414836
  1069.79915751   949.73805032  2029.47884425  2049.51367578     9.98017286
   699.78721468  1019.6595302   1479.66170084]","[ 2579.22067755  1919.49323575  1759.57275081   749.78437233  1609.58621908
  2478.67925695   249.84381026   569.80192006  1349.49529084  2159.51077042
  2539.13892743     0.          2059.5347321 ]","[   39.93019952  4588.56470528  2649.42986192   289.79091597  1059.50559917
  2219.39282104   819.64329508  1669.07690645   909.71854674   619.75113444
   689.58136966  2418.92469727  3028.70262691]","[ 2159.25658883  1769.23973132  3508.74826184   589.72791126  1879.53318542
  1779.18706464   929.56470655  2758.83358542  2569.1233394    869.6001443
  4998.41678858   539.82644364  4199.2440585 ]","[  299.82639253  1379.52893593  1559.35828218  1909.43721279  1609.34061933
  1569.52698104  1819.48973172  1009.65092652  3409.01331344  1069.40388778
  1249.39514739   269.75961323  3258.82267446]"
"[    0.          1539.30461352  1109.70319494  1349.77656595  1219.33447751
  1089.7412954    899.72070846  2229.01610419   929.4750029    729.52681182
     0.           819.84365486   779.74208893]","[ 1229.47018551  2479.20802894  1279.10244196  2299.24960538  2599.13469509
  2648.99810384  1309.67576142  2318.87329453   249.74689302  2348.79421873
  2598.86053509   819.81270175  1379.20146384]","[ 1509.53603467  1069.30696541  2718.31525095   539.54164117     9.98053196
   359.85303126  4998.76867264  4388.379233     389.78183917  2428.53561126
  2049.14240882  1819.19383286]","[ 2808.85908736  2129.04967641  3618.97829822   809.45995004  3898.7506483
  2219.27924332  3098.99519768  2209.39316002  1739.37695076  3188.61184477
  1589.36642916  2149.4164415   3328.72994861]","[ 3438.79726856  2539.26933925    29.94000038   559.52336978   559.64639617
  2099.16598567  2968.85804628   299.7177752   2838.96920469   929.52884008
  1719.4467628   2498.7722653   1859.26222097]"
"[ 1809.52210413  1369.71955088  1739.18085082  1299.68163569  1719.39561459
   569.64178234     0.           249.80437384  1459.67199852  1569.61291594
  1289.68501211   999.58474062  2069.34787897]","[ 3299.06182636   299.79727764   319.7324559   1939.39616089   499.62236543
  2209.21370883  3029.1152173   3288.74644366   189.84729651  1049.56608331
  2049.71004283   259.83346869  1709.62797564]","[  299.87285377  2369.62270987  1659.44114616  1339.58445325   349.77500682
   319.75094139  1949.41920964  1069.70359322  1779.62454078  2059.1198714
  1239.26978224  1909.50472781  2698.94125666]","[  479.86820808  3289.20714874     9.98040679  1309.60208504  2489.46989593
  3128.9202248   4998.5571507   1329.27150374  2429.14444396  4997.82422516
  2799.26104129  4997.9365615   3009.13891737]","[  789.51245907  2299.08404495  3088.85279668   729.72524407  2609.0456674
  2559.24586891   489.75245293  2018.99164292  1989.30921651  1359.44538365
  1128.99329997  1519.3848705   2918.81624718]"
"[ 1419.67812883  1699.62231296  1029.65778917  1329.67007361     9.97944907
   239.86958186   929.6748015   2828.53749293  1389.37525763  4538.19845728
  1469.54378007  1219.69722163   929.74831798]","[    9.98032715   269.77213996     9.98198625  3759.14039169  1739.42588981
  3058.79706395  1899.23820541  1529.38934471  2079.2403577    769.5304493
   949.42985906  1149.6333055    629.77896527]","[ 1639.34655426  2049.13151043  1579.68529068  1479.48228392  1509.69443943
  1949.24323126   389.85623816  1939.4985789   2839.11304607  1709.27635912
  2479.44887975  1669.48523773   309.76947334]","[  319.73269018  4998.39129374  4158.34639067  4998.55538946   929.80219654
  2349.41389327  4728.53312842   289.88167955  4998.52585834  4518.6830295
  2589.49535115  4998.31256297  4998.6584329 ]","[  209.82236301  1889.32218659  2328.73805942  2109.54416298  1339.4235757
  1879.57573867     9.98047888   799.68112712  2059.20160897  1979.34519773
  1989.14348385  1539.60938294   269.83336455]"
"[ 2309.47414421   799.75137975   989.68666199  1379.70255948  1429.5202795
    29.96028359  2129.52414613  1029.86280143  1809.47194752  1079.77673421
  2849.07154125   939.66238546   809.61205672]","[  619.50436257  2139.33269767  3398.84207072  1219.76052224   569.55445894
  2409.06829499  2268.93166283  4298.29692279  2619.05239672  1199.52129425
   779.7209107   1919.04739702  2799.12014459]","[ 1479.56816169  1229.60314494  1059.50633043  1579.56307123  1319.49209935
  1249.68841719    29.94745084  1419.45454567  1939.55869962   399.71227812
  3039.34782076  1629.27186329  2259.34319734]","[ 3589.1545273   2869.2023735   1969.55811642  4118.36051006  2049.38448896
  3088.94999535  2738.92191061  2539.23590554  4608.77721953  2679.48305551
  1399.43046149  2019.10758041]","[    0.           219.78911603  1719.51296696   949.43407639   539.64028118
   299.85018027  1889.54577491  3768.2565546   2059.07185677   829.47587942
   699.71247572   619.72578802  2219.56854911]"
"[ 1809.22440451  1179.68593149  1339.63960804  1989.50506982  1419.66695518
  1229.50277538    59.9097135   1159.3092363   1719.62142551   399.86261436
  1999.22115814  2239.63733196  1349.21690252]","[ 2539.29793267  1878.89691822  2729.46307437   529.54598868  3058.85039073
  2419.46778323  4478.13181962   589.82734157  4997.63718587  2608.7894262
  1729.07460484  2229.3818874   3218.48993627]","[  849.5626265   1639.67962593    19.97092305  2929.11040311  1059.66990887
  1979.50715148  2059.55925559  3768.9530685     19.96931116   869.73347036
     9.98073258  1689.36077056  1319.69939538]","[ 1759.16289342  1229.415394    1909.30654637  3968.51429999   789.76733682
  4998.12907108  2619.19691897   379.78477157  1269.58980909   889.59547905
  2359.27971367   249.82511695  3138.69040679]","[ 1589.36552656  1629.25016354   779.57178139  1819.50074614  2189.14546637
  1009.539522    1289.70549316  1709.49095056  4998.37446654  1329.63700807
  3009.19370464   289.82873439  1219.72040516]"
"[  749.76127228  1199.75803321  1009.83584827   889.74760746   929.77499656
   939.65286915  1649.52626947  1739.32107695  1139.58395146    29.95454455
  1029.82976144  1139.27273777  1359.42621136]","[ 3868.27945368     0.           949.39192179  1579.19090731  1089.53710425
   549.63665406  3458.34216906  2419.04678652   659.64987855  3688.67747392
   749.55069299     9.98089714  4998.97029759]","[ 3149.23454939  3478.61947674   999.43354477  2269.36865522  2938.85869475
  1959.45370464  1609.63091331  2988.83589559  1779.35067544  1569.58840984
  3708.42615166  2509.30657672   799.56022107]","[ 3929.10473807  2308.95443276   899.55735303  3089.3053467   1109.62234623
  1979.449902    2639.36898263  3329.22160908  1509.44918657  4059.06307667
  1219.63852337  4998.25723853  4789.00006585]","[ 1559.4898922   2579.15037515  1369.33134594     0.          1869.62723459
  2458.90130168   969.65182031  2408.8718683    879.75431416  1149.32404091
  1189.48206869   709.71159654  1709.59041066]"
"[ 1249.73870204  1809.5031884    659.71009436   789.68388051  1679.448287
  1869.35648347  1339.40616474   859.80478227  1899.25648441    19.96641431
   919.68134391  2439.32148217  1189.69889189]","[  639.54241782  2989.14566587  2839.14268066  2768.92079869   579.56179462
  3539.08856979   549.7677414   2059.21283165   809.71736376   679.64901466
  4507.85210279  2629.05722226  2019.20490175]","[  599.53918316  1009.30985133  1739.37598414  1859.6545377   3768.76684348
  3419.21540704  1689.48936652  1539.72360736  2218.54076896  4918.28235904
  2949.33308623  2529.11840342  4998.63550289]","[ 3418.82000107  1999.50442515  4998.50707392  1189.50823542  1629.18865449
  2859.20900461  3948.56193577     9.97998182  2519.37356227  4998.88929191
  3628.64888276  1549.10207708  4998.4064076 ]","[ 1429.41354588  1169.33881375  1339.39626744  1389.33391844  1459.79940826
  1279.57771317  2508.98012731   539.67069636  1249.40328696   919.69252706
  1419.25421228   929.68138144  1999.30769862]"
"[  849.71361562  1139.69226932  1779.08999955  1189.67874643  2439.29114662
  1049.4941431   1309.73790982     0.          3059.27952589   789.71979421
  1189.53237911  1099.42309451  1319.40250882]","[  799.68665936  2669.41243149  1889.47556431   539.54941408  2219.0780756
  1839.43126667  2178.6059528   2079.02037422  2319.38402766  1689.1865783
   589.46128248  3978.42804518  2659.44701043]","[ 3838.79706168   599.63355125  1219.36176063  1349.4830226   4998.11368091
  1259.36239757  2878.97340448   369.82112164  1719.28727895  2749.28043986
  4668.63849365  1319.62776059  2958.36654985]","[ 1419.22911581  2389.42372624  2119.48830421  3449.05567883   349.73680776
  2639.11241349  1059.55298366  2469.25128086  1549.61069898  1269.72387305
  2769.28958559  2318.92428488  2418.99673954]","[ 1549.69218329  1229.75296806  2858.55832825   989.6227904   1159.51305807
   219.88978467   329.8785071   2319.33092169  1209.71671141  1849.47403729
   869.60380489  2079.18655072   919.61356999]"
"[ 2109.33018924  1159.70107957  1049.68014163   999.58687335   979.73155761
  1159.5493553   2559.02652119  2109.509896     789.61472542  1039.62656299
  1819.40394308  2239.05709646   929.77387238]","[ 3798.82019896  1959.51179175  1449.27861386   769.61003295  1359.58678189
  1549.29829954  2018.82401735   929.32962063  1229.62269866  1259.59115266
  1879.43034513  3078.75721886   269.75843614]","[ 2419.07911904  1958.71290653  3108.71366466  1469.21653699  3528.71388627
  2649.32729756  2939.21797118  3569.23308168  1548.96771149  2509.39590215
  1519.45796811  1679.36040121  1868.98586681]","[ 3219.19203116  4998.46414812  4998.5935224   3498.99874302  4998.48734085
   569.68030171  4338.16494154  4998.3053711   4908.68739278  4998.03824321
  3908.84568052   909.3710275   4998.70620427]","[  319.8677904    759.76827412   549.71016039  1519.73944605   299.82921621
  1199.67421245  2749.12668367  1139.47274995  1719.56267285  1179.56815269
  2039.3711074   1639.39425765]"
"[ 2749.57237312  2728.81691636  1219.27743793  1409.07785263     0.
  1319.75084392  1929.40803457   899.62871901   919.79140904   539.85302628
  1669.64480718  4198.60039394  1649.61983818]","[  329.75532779  1399.26353142  1299.51905291  2919.35098739  2499.33093392
  1009.4522858   2169.50386941  1099.6034846   2349.09083399  3568.38747387
  3728.86962456  3339.09138118  2009.46380621]","[  919.75514673  4998.32087616  1949.05628473   739.63874309   309.80038137
  4998.63538834  2518.60768672  4618.82705274  1689.45738319  3268.49256878
  4998.44815322  1699.53581682  4378.72223201]","[ 2739.3234957    329.88085089   589.80806267  3129.40477627  3039.10816615
   599.76128879  2439.1942961   3449.44023687     9.97913584  2359.28342792
  2508.96448374  2669.30944559  1599.12260346]","[ 1289.43967308  1949.69945007   929.52116179  1229.30025949  1299.23527399
  1889.73683668  1319.58671115  1069.59456459  1159.68147123  1899.43857333
  1519.58896658  1909.31495374  1529.30577694]"
"[ 3058.89498063   309.72978117  3588.75454985  1299.53872531  1559.53118383
   179.8952596    599.78807663  1149.68487182   859.69280429   929.74368901
   709.78192011   849.7082507   1479.62313709]","[ 1059.45069927   999.34248716  2749.00532371  2409.44336253  1509.66289945
  2079.08499284  1509.22076133  1489.611525     519.60195385  2559.26345784
  2169.61832154  1229.45824356  1639.48186077]","[ 3999.14277302  1739.11122426  2109.4942282   1259.75700911  1419.61879174
  2279.54186105  1469.59493696  3539.18750116  2099.42347576  3938.65684954
  2259.55967069  2918.95611716  1619.31658984]","[ 1999.33825106  4998.83205819  4998.6226329   2039.17684765  1819.25127855
  1859.34176393  2219.49031801  1958.98812151  4998.52385736  4149.07907542
  4418.73463359  2009.27415359  3118.92141991]","[ 2949.15164665  1439.62354678   589.73387779   379.82939327   989.70479516
   839.57349775  1029.48789896  1199.49878413   999.59412559  2339.49600911
  2019.21240726  1199.53883277  4618.83154867]"
"[ 2319.14261916  2459.40466239  1159.45395865  2238.91431266    19.96316534
  1229.54941613  2669.1306442   2129.24562941  2309.313371    1999.41381334
   149.94483412  1539.64539724  1649.46097526]","[ 4209.0305405   2539.47561308     0.          2329.31901541  2309.59152361
  1529.44249855  2049.25386749  1249.4191417    349.78666537  2679.33152982
  2308.6262354   1149.49591488  1459.28283387]","[ 2349.20814403  1669.25738718  3598.94286746  1839.44285195  1689.08503193
  2289.2678923   1229.28572707  1519.67587509  1539.18797883  2199.2407094
  1989.07329682  1719.34093774  3208.84965093]","[ 3479.12488426   649.5301255   4678.49247386  3639.05861762  1099.39601208
  1819.69476996  2939.25013128  2249.4495986   3878.77538698   719.76497985
  2199.51326969     0.          3249.01114974]","[ 1759.64656601   989.57376134   949.62630028  1409.64798189  2289.45725504
     9.97948402   209.91229601   219.87431447  1249.77981181  2279.33891885
   779.5429131    779.67745859  2019.5707182 ]"
"[ 1419.30655492  3978.62026389  1909.32098945  2179.01878183   889.6249551
  1369.59146659   189.86085641  1889.38822253  1339.37544679  2239.15026252
  1219.41784785  3408.63084938  3808.92946436]","[ 1629.45911682     0.          2619.0003872   1799.57987492  1409.41406257
  2579.35530292  1639.28882719   769.63425766  1899.51425024  1429.57334642
  3119.24802045  1429.33198108  1269.46546781]","[ 4997.86656964  1929.10565797  4077.98768591  3888.84755634  3188.88771851
  2839.25579902  1659.10848298  1689.51026628  4998.75101405   379.78780069
  1409.5771685   4997.43108253  2868.33347396]","[ 2979.4005063   2319.1257472   4918.9191148   2469.45726845     9.9794826
  2969.31407093  1999.68505489  1879.62538548  2609.40880094  3019.03945825
  2279.52289065  1569.53794061  3329.11180248]","[ 1269.67240382   829.75359671  1619.7951302    969.66629568   489.77740879
   819.55649038  2459.30309739  2269.52973813   719.86201444   579.78580244
   869.84889543  1599.55046578  2029.59236747]"
"[  909.56997849   969.69127375  2329.44010228  1009.76628134  1739.16648539
  1829.5991451   1979.43670004  1209.4742134   1759.63779107  1519.39684427
   249.8093798   2019.24842089  1769.41720804]","[ 1189.76880834  4918.88625966   519.71756682   569.62851629  3448.86611659
  3898.11825196   989.52015924  3299.03584299  1569.74739825  4998.582613
  2179.45366913  1129.24154401  2798.71287269]","[ 1069.26769239  1789.14185974   839.54454985  2289.34294802     9.98751308
   919.81937693  1419.59314497  3299.36401567  4998.72091556     0.
  2489.31099354  1169.62324674  4998.38926969]","[ 2309.42386549  4268.84948994  2669.35901598  4009.00250191  1719.3193437
  1799.55636772  1899.50454957  1919.57763591  2878.92761764  3928.6157133
  2439.56417313  3058.87644338  4998.71212376]","[ 2419.47358489   999.49038733  1859.45592066   679.71168465  1789.67478296
  2049.4562487   1839.67141421     9.97919764  1939.52425278   769.51416109
  1039.73579766  1399.50115278   799.72041307]"
"[  849.72736328  1849.08171993  1539.31394428   669.61744319   699.82183784
  1609.28492112  2189.09635965  3088.85548615  1559.61388657  3049.04353504
  2439.18028506  2389.52304136  2899.26638123]","[  529.67811834  1279.28802374   219.86812751  4998.5260808   3908.5959349
  3099.25064903   799.72452509  2009.35766666  1029.12028695  1499.49307335
  4998.22017461  3838.89911897  3329.07576025]","[ 2139.60891761   799.86388873  1829.62360251  1039.56275296  1079.36775942
  1089.7613881   1619.40412843  3599.26075278  1039.51586092  1409.59756928
  3089.42396503  2079.54671796  3869.10048834]","[ 1689.55795266  4659.01614156  4538.89262677  3189.0919762    599.80697098
     9.97960877  2799.30563737  2239.30964892  3238.97157928  2329.33943262
  2948.96883765  4098.87864165]","[ 2399.12626574  1359.6883563   1179.46081398  1449.52954833  1739.62256074
  2359.19740048     0.          1639.6598379   1059.61523833  1259.55663459
  1269.58990739  1749.68616815  1369.57553794]"
"[  959.80661379  1059.80608923  1379.62756591  1479.65700484  1049.67070857
  1579.10171538   879.63293938  2699.45334356  2259.26414258  1229.54629359
  1459.61653434  2929.40823928  1319.54226734]","[ 1209.638462    1609.68005741  1639.44837359  1629.53291579  1369.35677331
  1799.46096465  1869.11976846  1329.16798517   329.78118247  1459.37825969
  1869.5998314   1909.52831267  3108.45173902]","[  829.52618312  2009.58124898  1349.69461643  2389.36073168   769.74158551
  4998.76836069  2298.96528764  2229.2806841   2938.81606873   899.55820352
  1628.94526382  2109.33986149  1819.26563417]","[ 4998.58666175   689.60327721  4998.74586702  2399.33930592  4359.3333287
  4828.96028167  2539.43990274  3948.80787467  4998.98073731  2788.90259611
  1369.67361227  1519.58274288  3658.64203544]","[ 2199.52634717   589.80871852  1149.62404902  2189.65476742  1149.61481148
  1219.59586884   489.76553963  1179.7061522   1739.5966561   2209.42838038
   269.79937546  2219.58094728  1399.7804685 ]"
"[ 1369.41647597   919.72046545  2059.25370876   819.68079414  1669.48989546
  1139.68339037   249.83053802  2059.47693936     9.98122274  1589.56594742
    49.92485488  1339.36428653  2179.36029927]","[ 2558.98232119  2289.52742537  2039.38855643  1159.67751292    49.92341782
  1809.16578374  2429.52907833   709.72515765  1619.45438703  3179.27281149
  1159.64347933  3248.54089551  4998.3684229 ]","[  299.85779468   229.78556329     9.98030376  4998.42207383  4998.48419568
  3838.41259139  1039.69340883    39.94835276  4648.32909066   319.90389601
  1729.36373895  1819.37302026  3249.26212402]","[ 3898.99375652  4998.41159165  4998.76764713  3338.94815212  4408.72350645
  4998.53652359  3338.83251457  4468.47419024  3758.88234292   939.78997408
  3268.94292817     9.9821904   2888.76655794]","[ 1109.68074026  1499.73629661  1319.70679412   479.73935945  1049.58855582
  1059.79930463  1259.61590441  1039.64905999  1449.67841937  1329.76391459
  2469.55147249   929.48371482  1359.72570285]"
"[  459.79246192  1979.18060015  2319.04409076   989.55004515   999.52535875
  2399.50793571  1259.7510573   1909.21785373   519.59288181  1999.2655936
  2349.43113746  1499.21982244  1399.30802972]","[ 1998.71814731  2638.8846873   3259.22085952  1989.22019259  1829.32267465
  2689.5426687   1289.69429357  2829.10254683  3598.78296589  3408.88374383
  4728.24703308  3408.85609661]","[ 1139.59528174    49.93765955  1978.91551796  4748.24815961  4998.04079564
  4998.07499299  1249.53585924  3978.45246842  3718.73664876  4998.89781733
  4897.93055948  1699.41867919  2918.68003808]","[ 4998.38218613  2708.98502336  3598.58994063  4938.63891049  2298.91746824
  3079.20068311  2049.38034071  4998.16122703  4048.3741921    509.65231224
  4308.97393211  4998.63618462  4998.41117622]","[  699.57624051  1629.61445165  1339.29782022  1149.76703456  1789.62181047
  1209.79018613     0.          1229.69197366  1139.75663648  1539.68133745
   979.70304371  1419.15615333  1059.77609251]"
"[ 1319.80668954  1839.57844429  3559.19466103   379.8047971   1819.18103743
  1749.35829061   379.80479695  1819.18107293  1749.35823193   579.7303581
   399.743259     729.77980594  1019.6924864 ]","[ 1259.7830149   3169.28094308  1629.45151008  2869.4813228   1519.44718508
     0.           879.64167274  1949.31553854  2899.27020432  1829.56926502
  1559.6453901   1579.47497833  2358.91886312]","[ 3099.16266196  4208.29465199  3039.07352002  4998.02001099  4998.30119913
   679.58179282  4058.80867242  1289.63259722  3068.68480393  1759.51319304
     9.98828103  2309.50841837  2919.10317359]","[ 4998.53211908  2429.16231966  2969.1008153   4708.62605226  4289.0342544
  1989.40557305  2169.16633043  3439.19023695  1809.45785288  4998.53462526
     0.          2029.4782907   3498.90900663]","[  489.65264514  1509.73988986   929.70025654  1209.70894039  1699.637446
  1039.45905788  2289.53218624  1009.71837782   959.70503313   669.75600813
  1379.66521138  2679.30167614  1749.42367964]"
"[ 2219.31416831  1629.54724655  1499.41727152  2559.163367     889.59492747
  1159.76749629  2559.16329786   889.59492927  1159.76749582   919.65200416
   909.45674041  2069.39610165  1219.48188339]","[ 1909.35120286  2958.90218715  1489.54137253  4998.80389568  2169.51213131
  2329.39830419  1889.25847488  2209.3875937   1849.40189172  1159.38041302
   239.75995396  1919.24795902  2549.25788396]","[ 1909.33798019  1459.50935831  2019.18054558  1619.27795522  1179.24358336
  4998.00501631  4708.41005875  1639.54729802   909.66000492  2329.28667778
  3228.76504148  1559.51486193  4998.21374587]","[ 1829.35616118  4209.22130829  2169.5518997   3109.37285236   389.62469329
  2099.52622741  2198.97920385  1419.39891129  1629.76055118  1719.62562017
  1279.65670507  2079.5913806   4258.78930312]","[ 2959.18652805   739.6688115   2069.21002059   589.70199732  1529.37747312
  2519.25720186  1629.51061374  1429.57559226  1239.54642892   489.68487479
   959.56351279  2099.15074213   319.84140236]"
"[ 1479.70721884   899.79783134   809.73909285  1479.70706186   899.79783102
   809.73909308  1389.59026247  2349.44320575     0.           969.6897106
   739.75820952   789.74796201  1609.4495571 ]","[ 4628.47008086  3878.6888855      9.98492627  3298.218251    1899.46826415
  2749.39590105  4998.10010906   919.38569039     9.98114264  1339.52200455
  2689.04896867  2519.17326907  2408.94485345]","[ 1529.38264944   969.5214305   3388.7322577   3219.18162184  4998.04889156
  4998.81484611  2099.105189    3008.94596154  1919.39502188  4998.25361276
  3549.34873308  4178.44251262  2479.41590042]","[    9.97985063  2858.92537648  4108.84910247  3678.89619212  2519.31285524
  1489.55515017  2039.50621422  4998.81180702  4608.91231125  3718.74094843
  3768.91434407  1549.49200805  3678.99032721]","[ 2039.23207612  1129.77242348  1199.40359161  1659.74926679  1609.47041713
  1619.56513495  1199.58049291   849.43821268  1999.12567478  1289.55157682
   979.45879146  1439.6302164   1069.53683316]"
"[  559.7236702   1159.48742437   889.54282485   559.72366852  1159.48726882
   889.54282543  1449.52867517  2428.82690188  2738.72253426    49.90637594
  1339.57948871  2019.52127132  1409.55995078]","[  869.51621274  1799.08498773  3878.52791067   819.4594485    819.47013092
  2349.31678535    29.95055475  1959.16216735  4787.18854787  2159.15476009
  1979.40632243  1739.15156934  2139.29181548]","[    0.           629.60572588  2059.2544603   2478.98134924  1799.30672402
  4997.92151929  4628.4251818   1489.54953582  2809.08464701  3188.89372515
   549.71910742  4738.88564048  4218.17361925]","[ 3749.12157464   989.74332118  4998.4270264   3089.16821942  4178.63752763
  4088.88007648  4998.20399898  4998.60160284  4998.7714157    269.82561796
  3758.79007766  3659.14521315  2509.31962763]","[ 1089.77399186  1049.68428236  2658.77739454   989.72456933   829.72211245
  1289.49001819  1559.68489455  2949.18476938  1829.60044256  1539.57452018
  1219.75633208   899.65159623  2949.25376469]"
