importanceWeights0,importanceWeights1,importanceWeights2,importanceWeights3,importanceWeights4
1.0012313066794916,0.7341656597025372,0.7125749665731882,1.2794062466270448,0.9662015785861454
0.9236978224724277,0.8326937071728512,1.086679241419516,1.0182168360365276,0.7734117393080238
1.2382747443606195,0.8793252631314098,1.1630370556023848,1.3302898015965074,0.9274005841009184
0.6775063025783982,0.5765818626594325,1.1685020100900796,1.0687523480811303,0.614625294571758
1.1522459694724698,0.6890985806695025,1.2505344295670315,0.9645527752601898,0.6114407889962679
1.0988265689814325,0.6861705146448429,1.3172268441242099,0.6133499590986784,0.9625584260318902
3.520695823074929,0.14260589532725662,1.051989127021854,0.18121977161182887,0.5342721193492547
0.9408359686055908,0.35244137180600155,1.3547576077102075,0.8685545082802313,1.6475957734103153
1.00117383398276,0.2723465556266797,1.1415486560221548,4.57185023871239,1.1655746724956408
0.41445660409540985,0.49856354934867464,0.7417291757950893,0.3408958143633961,1.5414709903408024
0.442731094811405,0.2401652509942993,0.9130941038836453,0.41571581456509105,0.41046020524835236
0.8115422255480653,0.6617920169400547,0.937293356692631,1.231554159987111,0.839579377890446
1.0279879928762128,0.48723499538689374,1.087600167250117,0.791901878702205,1.0128046026163264
0.3507279190364192,0.3207986050974092,0.4449039088504276,0.7773099173650065,1.3087957257471021
0.8886146831858128,0.4548541648532988,0.7640860057811822,0.5888013118218706,1.0965774708760596
0.7100452685029206,0.20121682880981567,0.9736345204911675,1.2144527837242667,0.9298042931514818
0.5798747296034641,0.4970682196892986,0.9268027018990442,1.237814119731356,0.9912042186294565
1.2006039172361964,0.8596054231972875,0.23275546735847275,1.5376731057370032,0.3819274408161701
0.5790750481420095,0.05414387754953623,0.7542509256794309,0.9907919817757124,0.8517977084509002
0.44664133443318677,0.6253433809597787,1.1818891146833135,1.1224420343718324,0.7302287278771741
0.6009832087153009,0.19507520994129987,2.517018358999737,0.8563263788161688,0.7949537893363244
0.7410009881731033,0.2511283598137763,0.37929007510102897,1.399639125526306,1.0221441092710604
0.3766315818733948,0.5564538699303699,1.0857240489939215,0.8296151139733022,0.514569243247961
0.31451684557992743,0.08597299651916794,1.0283967638348734,1.312994900923508,1.024566400518867
0.7371584905458362,0.36722741034491463,1.0275932832320032,0.46910270956912503,0.28977074350354803
0.13003783136258568,1.2929564736855612,0.8662722358748275,1.047998636983459,0.4275740161405139
0.040747694784370285,0.06415100046255703,1.0281562654480016,0.44924611324391495,0.5323016797530662
0.7781439097715008,1.153676940029285,0.6863075734641498,1.38463721321825,0.518811021367022
1.0515107012416336,0.9602189898512876,0.918916658270879,0.29760671599313815,0.39216517388171057
1.3032115392596184,0.8282057259616399,2.0047030084060697,0.3733044735082593,0.0629661093485939
0.5709192659838436,1.0379265164729037,0.974859029023207,0.22920399069645805,0.15117880487339458
0.38849364667526226,0.36009053543195485,1.0736546557168263,0.08212016947772229,0.23212740889726308
1.067662562625178,1.0654791766218707,0.43256589397644035,0.9360640191765431,0.473371189943597
0.5798746010686096,1.0527010781382775,0.3204575568740731,1.1212217446405803,0.9307681793989092
0.8133977322970093,0.7065409174263686,0.5038386761033318,1.1565438244809798,0.5673178065869616
1.4342786293174612,0.6859263670034013,0.914142367248503,1.0181837673916614,0.7800127708521811
0.32464473169778474,1.6644124074465747,0.892677489236354,0.5827332997152996,1.4677296011788596
0.2448587700500418,0.907628953299441,0.8570019577823698,1.4769017418041666,0.707583772077612
1.2438735079752365,0.2736027613999438,0.28361234204146646,0.8021248352172159,1.1378890071442016
0.36428367123077193,1.404179752932607,0.28592327373696425,0.5547220776094178,1.6054704451966264
0.7877471146591631,0.39556142369011466,0.3224795145084292,0.6189392829389659,0.5498899918210484
0.2700705362043374,0.43063410798575374,0.49154141086868014,1.3076080478923502,0.2452200347985621
0.40518699471063685,0.5485294739229013,0.7388538287455224,0.9728990427931342,0.7869547898271657
0.27082893869043184,0.6308497968367068,0.34594969789739966,0.3971329660381473,0.8182956584802912
0.130849211485558,0.2938975609888553,0.614459003722238,0.6586455873723295,0.9255910021866818
0.20802409074423298,0.4483767070644268,1.2995230987482516,1.7778761814410993,1.7100122584618986
0.6448631697098863,0.13703599170176015,0.9156932039676245,1.1026606271718709,0.8734919168892262
1.7359934938363244,0.16974249828867735,0.31705522376842055,0.7071152183753113,1.2080236708377692
1.0952218882227254,1.6330911603836005,0.12092982100979388,0.8067259797525959,17.708715908611502
0.9843714528942495,0.6878930365466325,0.7197674370401966,1.1477809807202597,0.504923554426805
0.8482615482839512,0.20265915310126023,0.17648898670970198,0.18832695583862266,0.47095263099778273
0.8687131195095582,0.3947268958858404,0.14732355584379167,1.6078115098668821,1.2288108589747475
0.419077056089974,0.1722500476823301,0.07407984709146406,0.9306621918794566,0.5427306038271578
0.6508083677835181,0.511479237035827,0.6362888677038576,0.648124220910328,0.7104201383720559
1.7625286272421177,0.9280555497844435,0.2968675330331829,0.5296061761517775,0.6556750264861106
0.6773203757721509,1.0625580686876435,0.082890707790213,0.18133629464366566,0.5142599394626926
0.7809771005339661,0.662409582894687,0.20537262621231078,0.765006582679357,0.15399114310347717
0.4861771174661568,0.7183326238314083,0.12970272171580913,0.1837080043083715,0.1900297741748571
0.7458345839953148,0.5041313279010105,0.8215531477130266,0.43821869206944414,0.4847671745029672
0.43829922358542284,3.0549900351817767,0.2592006924799869,0.6068626230446253,1.192839090031367
2.462841708456388,0.4126816767412373,0.607484289338702,1.2541660214351236,0.40053125028298514
2.7206337824490423,1.3247486531937753,0.2374130158937996,0.3960848679428542,1.1124735820141423
0.30277447356037224,0.375006831289268,0.1231903740898699,2.984257723033938,1.1191821878324288
0.45869437917355427,1.2177110278893386,0.2675259483903788,1.5366856737377141,1.2268044816346753
1.0253553527632078,0.9922962366970184,0.7496870152071665,0.3562833847636814,0.7993748306589608
0.26646267609900404,1.0282062056947905,0.5806987025715117,0.25974992300859273,0.8686152655914987
0.9356586605960308,0.6185325257348665,0.9005431333574588,0.4071010007631999,0.47675826658581194
0.3679867174463872,0.7710279267145788,0.43084893005855335,0.311631758799399,1.3897542898325792
0.5215028736194491,0.3123396726243279,0.9329318727801705,1.1077310993234772,0.6984092109878984
2.2944233556294544,0.8179855660348844,0.4091997706040266,0.23839569195198637,1.3309139564101171
0.8464712600098665,0.6814933598779829,0.5533846117115396,0.8559695817949854,0.8719979072508086
0.747870194236034,0.6049085318301749,0.48986684948290227,0.3401012081928803,0.32987039650573247
0.7859728037751974,0.47159805731619514,0.5088734255415149,0.23785310712518734,0.5221861888366336
2.8305279813412603,0.689073063507013,0.4706934961518462,0.5757666672575563,0.8227723974325424
1.001767929984311,0.36339560899598855,0.33220188729676126,0.6110153839850089,1.2816606648185753
0.48692403492613756,0.5950079950629262,0.5366337531897893,0.9411357598813077,1.3976610438065737
0.8360881487149618,7.720516686428322,3.488041946084145,1.878372663980187,0.10715272340479344
0.9344457477180844,0.5314999835268746,0.4079762789506447,0.7620550291060852,0.47503575350677707
0.6684888989482177,0.4151791534360291,0.35225551793793336,0.20063998378674464,0.3628515287850876
1.1294963034799308,0.06831350412376522,0.1635982514035715,0.08303103478871991,0.41244811721101504
0.7378897762788724,0.33090192630430004,0.46385194096529114,0.4342004230193502,0.11778988688288218
1.4820275075585256,0.4943281869431637,0.9464659031225483,0.4468448520526689,0.5041920626261194
1.0954723156714112,0.14746779200904062,0.6891053036240575,0.37815851035641657,0.16810856292611093
1.4244527242598517,0.07702841811103242,0.4420791829068753,0.5334567430571026,0.2979068720132444
1.7863756715797214,0.5154793033678149,0.09410099769952023,0.4507708348050717,0.12311271338132544
0.44161673621588915,0.14447567752617047,0.03668722122294606,0.6454420123852693,0.5689491573557213
1.5921321198227933,0.36018778969485193,0.2719918846535458,0.3448463402244342,1.3003949558698475
0.3112356351734553,0.25852238085761103,0.14097640186422547,0.918818603451081,0.702003382467634
0.9220768832832598,0.8091549914388765,0.44989413113144383,0.4593531872106033,0.12059775961611882
0.5678218287888643,1.7176128151710632,0.7126429487064166,1.1843368710740294,0.22758543555701868
0.9345044137016453,0.5155782163460063,0.8192737588926792,1.7704159963651607,0.14694056866337676
0.29340969697478375,0.27513613961564093,0.8843582863837425,1.7153448390344228,2.041102945806883
0.7832463874787355,0.4915391085590845,0.5985188271759201,2.4880123172975352,0.5540175948310715
1.11183188318445,0.4647662265171276,0.2638713553544256,0.2662392986738021,1.0224893094973875
0.9304543741254376,1.1748890436298358,1.1493198091290528,1.456628951230603,1.2046858376665306
2.727832942369389,0.676761014636274,1.4418528901907455,0.5495834998671965,0.4867974744925508
1.0555361991113779,0.33958124919801436,0.7497838553070029,0.17671380714574866,0.14875400928573834
0.7485595958340316,0.3969482250330309,0.42600662790511784,0.5452937410008885,0.2666608505768402
1.4759228452673219,1.1470781799335654,0.5863661867049305,1.6086734449556146,1.0802180946834992
0.7935837141311618,0.4155428763301075,0.23123804357040414,0.7878129737524577,0.6533235531726831
0.36432296711386936,0.1372639466747945,1.9341869916861374,1.08014337303937,1.0462926941763333
0.3707551004723239,0.2297855741773765,0.9714631450598767,0.23195151973012973,0.7148712074619075
1.147614462835507,0.3815515280855751,0.30731987647315195,0.4399570059078808,0.19014588356298087
0.13674611025197966,0.06854281358076138,0.6999300311644151,1.2376719778564678,1.444893107094283
0.1820039315762423,1.0072552856057864,0.4569465915086786,1.3301798166428187,1.013419497402413
0.2830072500255043,0.20202059613513973,0.7963006544722087,0.5645969005524427,0.9042915062429636
0.9276338491356404,0.25200747477450247,1.394389592916609,0.8381227210336496,0.8213544754846428
1.088700096666432,0.065387177852118,0.22701664465010646,1.0976804698601872,0.9124769981637231
0.194176076554983,0.27897881277345177,1.2447131855638949,0.266759891797163,0.35433079401531536
