variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4
30998072.393834565,23390666.09899138,34934147.64238523,115568589.43995064,33297661.48156405
13042988.243922593,59730437.52306451,21888245.200491764,43208367.835340604,56547239.85807857
21689509.30288152,41582977.32974449,57565303.841219366,176984164.93255642,33148664.677152693
12187911.85886958,45726180.37894931,65841163.109199226,58205156.66208464,63472050.826491594
7829483.702291511,45611958.85690662,66103455.70092147,43903725.84595853,45206488.87757522
19218725.08034249,65381853.41492892,26617392.924078353,66681334.75002502,54573320.37622723
17723590.53024803,90858922.5893507,74535868.9831857,39995570.7716718,82844645.0513396
17808258.627651587,51838266.02547248,42856253.01411925,117919539.28142585,40088622.13343817
10790974.912714962,38310699.89796673,64926059.252031244,95384620.4755613,46111541.80223107
9080545.262637412,75355861.12041923,73059829.03417577,62479652.57602129,37509429.21694149
20536217.401929803,71636555.27994812,67940614.4624944,83829270.22752707,109303293.61598612
14419745.09350024,39702576.04418932,76646651.36439708,186562894.4236015,70502095.32090732
18291759.468031555,38209174.568205684,77879820.15108474,54349750.51367048,18488783.761115514
10149334.789263157,44656273.3264191,74911741.14311415,104893588.61179113,41574014.50402385
8354537.847200025,30507126.03858675,99140954.5173098,93639623.94454317,49727187.46810513
16840700.071326986,100780753.76289558,58173402.18402599,105312142.87421498,50269480.39182611
24238994.15199278,50795626.86245566,88998160.24331166,83327023.15496376,50718237.03947495
25587066.425040536,71721983.98962164,103490601.07684615,89465163.47239116,24061756.05133313
29433539.91123795,101800668.65470529,50715556.607715294,97004063.23618296,31593425.97954804
28273840.753862303,83609485.49433072,167286331.66254416,79479704.25006172,57214727.298834205
15928857.733864337,84903696.2489531,54608922.72279638,160800090.31543487,55499369.613423705
34900087.629357144,104876413.23998542,110655672.68936963,138295689.19208342,101480314.95190626
56288394.30036828,52156571.72759765,121680306.23926695,101711078.55801228,37833527.2862276
73226637.64565302,96476928.61109407,52011703.63465865,118461846.7069968,43043690.85752998
23722194.45787017,75767470.81703994,58984384.24718512,98432942.46834204,31209936.67010566
31485412.108661063,62889888.41026547,80386647.40023553,152339776.4593567,39365269.502185374
15723311.121465411,85686638.3904929,121943315.40688017,96772023.14996493,45973241.12033564
37590156.12056814,51500823.179506995,84766589.70797044,74071714.0525586,33627407.99907106
30467089.759596832,179913075.3196708,112211964.71648097,218842068.4645412,70970525.89646494
47070972.54628236,43643435.54885551,87231284.7960411,139287967.5506413,39558730.61450205
52553855.02736132,126780050.44269018,82383596.59787853,61818690.51217361,80150065.56105064
23265993.6087246,83684293.54549268,115653494.7580793,142126623.38511598,64155946.20684557
55096209.33934122,94368796.49584109,133401526.51120125,110489814.75534326,52258678.469220564
45970513.30059258,120691121.52187645,103731680.73107684,73948094.75240286,79231290.56301872
62716063.75154035,207465555.49787322,68239182.03599776,260109638.5755069,49318860.807048306
75668799.09925984,187666686.3304622,112016331.07741472,157326775.45291126,37500882.95280639
62535037.410730645,103963210.43651682,148721283.11710724,94130706.29772209,34449468.210710675
55326811.68958962,121706180.4383791,133849100.21116433,167700766.38303533,41089555.23193572
72578219.60411963,229441013.1791885,129752627.99803151,282493182.8396646,50422039.849250875
21388321.94863847,126299684.87040594,111574642.51409568,230231830.43054724,66419087.930026904
73032364.59050143,108485482.71184467,109465404.52495903,158675445.86356995,47713406.5841777
19492804.503436476,125515917.21693674,173062887.57064855,154937848.55215198,77719912.05532627
43534837.313952476,114342902.89819664,148376835.86727244,273067790.5688816,89915759.5273095
17634038.10490462,161610568.65262103,92079465.53300226,300411011.9888182,26985046.62005444
47841472.52987355,98725036.79593158,45891876.87908312,110648900.50949621,72580234.56753683
22222705.766613275,210257139.94122458,115037948.80067511,168544939.84839115,35750255.76689532
28430225.252865322,180959597.5382082,83830726.28043863,119726860.60914317,62760130.49815963
19151259.47082325,104594108.6499675,85293064.79688689,260322769.4059025,52328885.932723686
29857377.311891027,137373868.80304098,135455330.80029353,147781653.32701796,132915775.71695599
52244242.999296226,157790697.50833872,69692553.1483958,206492492.9493228,91100173.70421521
19911811.643104043,165143828.30943468,127624294.53675936,110867447.29254302,108450318.94707967
28538253.583788693,117123495.8488706,203116279.18041193,112766209.75550115,100826283.42903319
59548251.73826385,174399821.56847343,105966835.70012045,129282064.33587626,93684066.66893663
69464628.60204172,169909088.8086984,146246841.4527167,91982553.05100663,99886823.39395714
27345740.42555944,215251546.09771883,181023572.01904035,217074679.94819665,100666720.1678791
32760322.696215324,96847838.53209184,138772032.7269103,159315575.0888546,46805457.53114341
28134303.94118239,140712361.45000193,177330872.1342707,174746598.67515817,148738358.35929164
36541245.47681044,142911837.36614347,143243330.35515568,116918382.95253253,103822544.78213981
28131449.07137578,112297427.86091985,56562556.19071205,244599434.97074723,141446171.5603509
38463407.327229746,103521219.783347,241418087.7637683,142674289.3452533,73417853.28471744
41442592.32237522,131766049.1737738,73148204.4704696,108949867.16272962,48128997.40463083
37728502.0007114,266842651.68396074,138348147.24372357,156937448.36001256,45609300.50571288
16913852.492735095,210656266.94731724,102651622.8390537,142694977.31423694,70472926.3195754
71405662.60201235,136255700.3599997,149854469.33838052,114267448.426165,64632365.76359372
100673053.9538025,122085101.5893951,210870737.43200728,200486522.00393406,215037143.82041916
87922847.91227031,144637409.92542562,208904784.3527525,144942324.27670804,137523314.9628906
56030257.930218704,86125060.76840481,205731972.3730393,293039951.88808745,56301211.520015135
75964291.8993338,92457945.49012396,162771034.0714307,264624873.06643894,87118688.20484135
71655210.62088321,275813029.324262,66123217.100633964,316010443.92503977,68683766.98117012
105243147.17936471,186479693.5044171,141007038.01138324,112027703.66593799,26680000.87180418
109161730.22053072,79500824.22172982,129757742.6741161,133812680.54921202,174952865.56028304
119899753.02134857,180019627.92998174,118248135.03111218,190651879.7989474,187062197.9465073
66368937.828021005,219469873.78786635,155178193.04788375,192966233.964428,80611780.07763177
115441108.57065041,66051666.44593578,188035082.53738275,138216150.22394544,145988275.39206973
114323209.99521972,272973943.3737608,228372252.59967604,128719789.7095604,52425946.94663823
35711793.84741983,165053947.2876554,205868945.2639432,255723507.79436988,210904627.5069985
99305413.02359174,260698234.03837758,181775259.83553094,223435929.9109667,67111837.60698344
111105708.25291762,373748547.5904479,270055761.21579295,361930056.22748804,44230597.76461667
158522098.06927988,281830644.8885161,158028647.72215313,309392198.87072706,96013898.72379494
127704903.46502589,159460071.7658159,232904732.59831342,155240057.26758042,176756657.91012448
148169269.1736554,203869410.71183923,229419645.81029433,153187119.6530545,120879611.4850905
82731280.40259092,185714462.8380546,178815607.55888695,226857390.46690875,101490830.27563971
201922193.1464062,253810789.3556913,168108577.66629583,253272805.39493406,105066953.19763282
248565057.00846455,228411457.90177384,245213751.6991021,306054372.99355066,137771938.80903327
284249713.2743704,154226988.3263144,159227610.80769175,279454582.71148753,66470455.34457875
42854869.79657221,234169442.24803513,187123835.91609502,193547510.1565743,120169037.56284168
237943931.95473152,341054784.94216025,181259693.7184173,439319803.13052195,92620423.64963667
219951996.81388754,121795596.02517958,173171023.06561783,295497095.1385389,184346919.62539038
184193654.7928999,158360910.10446388,297811343.9793897,366951461.4549529,123951036.49906123
124947498.13079406,130575304.36597073,173372088.5251688,301197389.22563124,141621128.66891494
175767418.81816176,137192510.31238398,150924407.39067993,141858481.08123264,132876103.73204346
408241392.47022927,180332941.77658856,138838365.93521735,271762892.4399491,103804118.72485
204391758.73361316,194313261.56738657,226559561.64962175,266161737.58311936,151231386.01159662
60265183.164003626,204041497.87778303,104351316.73631318,280620084.1358089,136079376.3698164
172499154.70795768,109155897.63942116,106253479.2479182,312486747.0511848,102392301.82477292
216740491.28736496,218854077.93508932,118806171.88669813,229157400.21154362,102881337.78669243
189213905.00219345,201844554.02431333,59706150.70700648,219986073.7828379,234517123.58317792
191469674.82596436,187831729.79780525,221087183.8592416,377785715.52372307,107997067.69217122
224913716.64411384,105656116.43194406,118081010.53338815,399923781.04443574,150838449.88342303
250686280.00374153,185612262.6475847,94956414.1973392,257013617.78736097,117563180.63877098
102465082.85628186,175469528.0664531,188940666.7339656,351753822.46965456,111123143.5022496
235427834.5115209,82828213.41542616,207284135.98059607,308303301.84903115,204720833.5211716
206246971.6375128,100856652.66919369,298163717.4854087,181533127.5160654,120310209.40846784
134872424.43558747,178186059.66579497,138190504.39893422,235965112.116258,136629914.44889975
300307320.84840393,64657734.93812413,86968777.92511842,234219332.70530128,156493578.69453162
303082604.832448,144058545.06424266,96641928.60591184,326974285.70260555,190829777.02038205
193180755.88137156,145126993.84680784,239106226.24254325,206721764.86689186,228395253.19660366
215270998.83133742,282034533.8583743,183185806.92659146,202578928.59612486,298282909.28546673
282367558.8917651,260307016.02301514,160981716.0915892,304653153.4676191,74492854.95135254
273044214.8968682,203192368.81324965,183222538.78806314,259315022.4596884,184968399.8785876
382730493.47598547,248633417.06249386,87334516.98187762,319107536.22139245,217379649.73911273
351254999.35939425,279051960.48414326,142220453.49971157,301135451.2255658,169038698.70137304
153284484.93045238,331789706.67641324,119389177.36582215,370639743.3094406,99673750.93330918
183259321.9412013,225612426.24205747,281208729.34000236,359898352.3004001,117850391.65910015
295237496.69489866,240459097.6492371,104299842.31803814,315276012.09166515,303071479.2853358
218122038.3982912,170132058.11787826,198571740.6254688,253502305.99004775,189932213.0141668
276417243.4413382,310085422.57265687,156543085.16993442,349793842.1600054,186982783.04056752
231926467.49502203,150669352.46857285,93680044.79303642,514376040.76686734,176081162.3992346
145478972.7911409,270171706.791149,202109963.8280027,216789913.00344175,265293332.93392682
180111430.52960983,151915371.14510345,133072991.78125475,431719557.11914635,161797417.15797976
100142578.34480122,265816745.45984262,119389978.39091417,220502710.0246808,261480986.88636982
189173860.5630231,167789617.793273,95246816.44935617,423354751.1488837,216451392.7868309
347557114.54574335,355452606.71031725,226017653.78622496,360597227.89192575,172667721.22089475
291026443.4353245,284092397.5161241,119638957.42045276,209815107.65681034,100958357.28390385
280721950.93597466,180081727.84903774,167338574.87637764,309149359.9821449,148025241.31719396
84964963.46193352,183776358.16136104,96531085.64855906,427956540.9384917,82334254.23962022
123517980.82252283,156174106.22262618,118269487.38057351,139435510.4203222,172060449.54883465
132476423.36475497,124709470.70147973,146674564.21581024,229954210.39944094,129408081.19535217
211731994.44924992,265004126.31266493,146649336.5219817,337055957.46893084,171469120.30023763
136923662.83884883,192418645.9080182,134049005.67516853,302434562.630809,323308331.1144935
147775123.7749621,210149893.29596788,177702781.93766832,254629187.91706923,180843584.0792768
109838810.08046716,186617391.8015031,110332449.18422318,662779068.7174197,106626630.77429761
153003307.61078954,161685383.37422985,188122084.02518058,159425473.3169976,98763363.92998834
77511455.12399259,148045555.01682574,141142007.39782912,317734700.0892525,210354435.69668767
147954001.43159196,100560482.65355678,292063968.5406544,393005521.38511944,179512794.4874773
215126506.93017367,127205648.61213258,213633118.2892128,201667475.91193128,142690488.8675337
214546706.6414424,325218906.79550004,291044356.1479637,176498920.5519088,112532693.77522549
326667784.7382778,226637458.50243148,178541236.1220273,295573055.13931483,222656906.03826115
177715207.2626959,169828663.85753375,194327721.71336192,202125075.74823922,295413510.8582513
359460043.75803465,105456221.73107627,100381747.54191226,446404029.74844086,202989365.45003504
279966377.885709,106801440.80648187,143750610.39056778,223998830.80886963,226490019.63854122
296536387.91866606,209568889.6750122,115103424.978688,230950465.07271564,224400853.6786905
215896779.610738,351959511.68449926,138151813.5928107,219978449.8395971,147417706.7105177
173050429.90316743,208188914.35007548,522522002.3150438,234637558.62522215,169829962.01471883
322167541.9683396,215745881.74464384,249348008.99213943,372506755.060535,321175922.61607105
470231936.9136205,214235081.50279132,524632236.7704388,187418983.1712841,139833664.3288601
204542921.56324673,401960233.90351206,271268517.641811,468648497.3590277,129003831.24920423
274526648.91370904,154644426.71620739,503661561.47009027,295108917.047831,179912326.08291894
153280984.8382014,354402172.20033514,238078362.05653164,368309199.1535572,378337578.34546703
217023228.9253494,256587353.42488027,383946766.78678155,125961912.18211895,297474261.671447
239327146.79249734,231807309.9454448,314718102.4089251,249914692.33842808,191536429.99604732
268284599.05983055,240765471.4604628,440607985.95047855,287681123.4708694,196893148.53988758
160334739.27812204,436836975.50272393,278104621.37451124,247714381.5003007,416269812.828979
296959719.44681966,251029297.31805077,384197797.0334858,218531122.6151648,365442183.7405821
248392694.80297804,294539547.2328489,166640476.55879328,383547646.56597227,165834322.15872765
378175532.73125434,328151757.55893284,286696042.7735644,269617650.6946604,208618393.67994985
362486634.8057023,136949030.02398768,71409793.4978838,383872869.4338111,293053588.9499311
221439046.6142432,356027429.59121555,395670894.81477237,556762623.946026,479193449.00306165
156403220.37790313,196297375.5620311,347991608.9754236,211201655.92939824,284347671.00060016
177831068.66867253,137707589.361545,308605090.3004793,214177641.44065717,240583614.86553884
202330035.446384,290882391.20348537,140529322.33693603,331771716.99426365,321885203.3535992
299215777.77420783,344834802.06389123,221898840.00944325,363618685.47160196,300252821.7297262
289967770.7519282,304930567.82377225,336771699.8702353,240429688.66828513,264309602.04103947
350661253.4562684,391502058.79254425,518666963.6190109,360328857.5489292,241659659.57513428
216941985.66998503,175680514.67377275,188204827.0849027,195319283.28317213,437891443.09008336
347569752.00877655,396705221.81953156,235960542.9391273,245762702.02871555,394363078.972499
227797494.6365781,332123398.6181149,255133870.86653823,506656093.56468934,205771880.97496474
205030979.15939897,174340622.1451576,270089400.91991776,137175369.58946028,253760065.59162933
456381274.71986747,91817905.35152695,280540653.29251957,268886330.59329855,133610245.23448883
305370521.41683805,302148799.0127305,350468898.3443818,273356802.1421665,345810828.07098496
338735712.2393967,133801814.76180483,285977198.5005327,416948109.2669661,235044727.74602956
371260162.8497874,274294719.2385901,659538720.4699519,601492132.2577217,189665870.7675917
301532329.44072235,357345523.04865885,479923776.7838801,424201336.61072814,208254331.23085216
311050980.0224563,297477509.7486251,519929266.7061975,423381842.0863197,288997384.1383393
262730399.8191514,173097645.28951487,383427817.8416889,620189112.1214514,225725035.41727212
271533293.1344396,174223365.26047513,390039551.3588615,237718735.90899932,535481558.1963439
361011303.6245277,188142860.87778267,276597789.0542359,278597583.589569,683034234.2645571
187376966.8819345,227090995.86684644,255677505.08786765,198518076.45091406,182544559.05466935
432372691.7595284,140164587.58248094,360894285.8968085,521609588.5188196,174654557.72846776
316816360.0903224,388701686.5353798,185426805.0535987,307009200.3418189,205662043.82923856
228686981.62240827,207844894.32682443,270513408.62148535,338385192.0290204,293249571.4174292
222714547.75567263,144153055.38748157,365530326.41492295,190841759.9370467,177165765.9492043
318997316.2305391,173066415.29267457,292305136.31914663,245158059.62171006,268351243.04462302
198266066.20120966,160967192.50725684,443364364.35644567,540517364.9305099,240548645.93897867
392940189.39530003,248878155.27376562,405976477.4305887,249604434.78788063,249194540.2992471
298043606.8296477,251889287.3647911,242817940.5379079,195330898.85216564,281068168.9309218
311890923.1812327,265668492.60902506,241310993.40760058,378566959.7572648,191296044.45445663
217810387.5575472,214664850.0483015,321438582.4649642,294724281.68973523,156275194.39971137
239975012.77311587,233229269.18935025,522530782.8870115,435512909.61568516,236628201.19081962
305588309.80125237,241037602.13970265,518969123.3952072,527409201.44692546,199177264.0091813
404362274.87971187,174429088.64881724,433812833.63799137,432905752.9864056,117111894.08944702
251984784.2912534,243887991.86478084,529698138.3281789,303594562.5333759,159811511.99162966
164391315.2900095,376835086.90035546,261723928.7283914,253687117.11186773,164490553.630921
478389902.37521803,257402608.36281002,172573776.42328644,398331957.0340994,253713691.56731308
459612091.01248515,387820989.28554827,314342536.69378936,540819239.3905671,197863030.60726863
302548309.1378367,439286113.8953154,333619903.6056165,387158281.37191385,224548020.80937186
277926075.7679286,396611309.0808151,617775096.5718541,240359736.2304626,164905029.05366716
234290235.1059341,98622647.69615671,382812412.4974995,409098874.5122528,353512288.5622523
264279397.26092166,531889005.9246323,416774584.979097,361565186.8472548,242814840.38745597
196609470.03942832,361452396.5803592,292038050.9171206,221482674.40935928,177083620.53167233
240016176.96043697,208905250.49519435,537705205.1805711,361445430.46494305,160342799.23738962
313336889.6357833,258600169.6470447,438774117.0861553,291369135.8390254,179035331.42843235
294916803.1139006,444652906.2258477,438831419.84955305,355981050.2464751,96889303.06741358
191650749.82515225,128363784.62084755,323126473.68078303,409235754.8400823,188390937.44627583
195687195.71067947,298443879.9603166,297942990.4460595,544646162.1795444,194440580.86806542
172297333.92599738,165973616.13446307,180229902.96444118,360076388.2970979,162162201.2960546
164754382.16516,282984312.5958407,252734404.16169447,322822210.6146706,210461862.6264434
223965620.98264596,243731347.8227825,297938978.5356463,644826318.5909015,213937769.81911862
210144705.896076,383924552.22015905,145749500.71929383,342380083.8673571,335548186.8101522
185637938.66777202,318257303.4114637,604441395.5162657,1065449860.1363018,154325602.06288874
372693040.80904645,229360925.94084823,152484734.0077293,341532866.7957393,256261820.95916325
213857555.01753685,301959675.47506887,483095006.54912037,370732222.01144236,159520806.16146663
238428948.78363395,483696368.6433267,417467070.7141053,523371188.27586126,262961126.26624078
544205230.4454607,419261831.6675209,616213323.8764476,355881309.7260531,368560357.63259506
312734222.6633489,172418618.88715273,233592128.93771026,607356718.2734177,81781441.00556108
197415223.51565748,157421891.9987719,365619428.401834,571751808.0899556,201941229.47702152
302732465.01803005,428197029.2849277,400739622.3677647,624756492.4387629,282141213.48778844
536852314.3267329,370221710.7868336,312447627.10594726,439896538.5127727,175667947.61282226
463727108.06662047,389766018.7380401,121514550.94027002,421376698.02336144,207741897.6703639
336214307.23343635,461662766.5607767,243588087.20455575,602801540.347728,164116988.3053747
167896314.2847292,303130451.78735894,273618075.5909046,691771815.3989209,276492825.6290803
174153223.73847622,291510724.1287604,471706049.2016406,416615732.7854988,297388694.0027499
150042434.98403496,248278146.9324597,127783641.09513684,982694722.3493087,248911184.08318096
241762980.7658283,255167808.45553005,190426808.95760745,472635813.55626976,203934771.0532592
654724545.6146187,189027935.57488304,197267572.76647466,763498060.4420334,194227101.2766459
362462752.80346453,253083592.74764404,171871815.3105522,457822772.57655513,346657400.2022279
413492931.3698629,381134976.3275045,469461119.61443585,596335204.488195,101595872.68194309
292497663.3981074,279009676.09594965,115105038.42834085,523081369.2980979,225623574.6341549
280508509.32951427,588432580.1608901,258154168.636147,848582758.6841378,131100240.84995289
267288696.73423645,509391131.8998947,406674394.77091527,603839879.3044562,136676833.65587318
316236570.11668617,819799041.0480235,477066107.714665,416814203.67902637,106081511.52784997
341621729.3010388,482608127.2213725,376373261.32431006,833352745.2917784,302907304.8806608
235598572.18909234,397808916.72829247,205326579.3018239,400755240.06645215,134214472.25149451
194182556.71656135,483080588.73853755,260194020.83834365,551420375.1962738,261036291.11406887
334368939.1413341,704748430.1785718,192645521.19521812,928925339.792249,217969603.56912842
399744035.75759435,697260205.425017,117774874.67801602,703950492.7435131,216653566.2171905
222140552.56803524,453064025.73359156,202708383.65449747,643960959.2909942,357732995.32733005
330488000.1548767,310483628.0244145,199535118.43422312,442502358.9123153,246176410.8536802
293392815.2523701,284459405.78289074,131976375.11956361,406942226.5319254,167707735.6591635
277196390.6068382,901000147.2385142,102533690.75714791,745824331.9223585,158663807.67268747
340377103.2340664,641593957.268027,160088865.2654283,654616241.1945848,186459832.829522
350376758.0948288,453882518.01188767,183772193.96200877,970966851.778817,213047662.80822617
296939951.45949626,419681362.29404694,133616581.55529462,605653096.5772521,231191493.8093851
314800893.2937101,563664064.6817602,151088868.68302512,321262250.44427085,399010696.0409504
517122445.1617899,279226767.86284435,223877861.11535507,884813009.452625,150186453.41272137
532099148.2159832,355190933.2819773,329860319.74912226,440181974.345987,318019330.76516104
143129538.03208867,524149019.13583636,358712355.1724394,420551774.29728514,158407938.95150322
524384059.0831224,489317872.90693045,467163479.18942034,527502250.4685142,109548718.11732027
329563280.7202058,369615503.45387566,399494995.5741893,606894007.2558945,325555257.217931
168977936.39022383,527121361.8556561,369910840.1917703,401676532.0197798,418120545.8691989
345146521.93640965,488326685.0512148,606651508.3717952,287618383.16365594,174544824.45008987
289233844.20067525,274537189.42944646,326618535.3825967,557473783.5111585,167805111.65162045
247206992.25852382,368007399.78916466,410757952.0856908,343603350.54705083,132411972.42744078
268090472.55746394,431311514.5352366,605725360.8189397,687070216.752727,199195162.4319074
406200287.5935756,257960971.10914084,397898607.24942136,480511468.919435,94711332.23528397
178991662.59631896,232522572.56984842,248396733.56607786,865232032.7585667,118319132.67425431
240053502.26205254,619453573.4801979,562207338.6710694,438138841.68638676,179046119.51803994
545065623.8674694,688899619.8180559,412703247.03580064,478667158.2045145,160043613.9121072
362270158.45530677,119025268.89294967,548521146.6280217,717330704.2253737,171387592.09766388
241945964.84063905,776244006.3312762,325393236.7501225,852378196.6213341,291824013.4682986
407374623.78554404,813953738.280896,293836633.0026091,513859348.8905781,226007210.24857056
328958483.41867805,615042838.1507375,246260093.0973488,468058596.2170569,263435931.91342014
260989719.89199954,351410702.7090159,493954015.0101272,223231805.3735298,227261075.05658945
821456437.3827779,240928771.9334368,697031666.0472524,661111678.3615286,216361366.0333602
495232648.0495609,257827140.03140035,649543861.2293082,330833826.2975972,119279831.94955964
386210315.3541907,477655274.9101671,285633128.67257756,368788591.62332445,342034595.81041914
