variancceSgd0,variancceSgd1,variancceSgd2
634962.7846643094,6709990.641077811,5233138.93953564
984496.8055152711,7039865.319366422,8412512.61986975
928819.178161074,9422333.941500772,4547657.8556494415
745526.5044438194,5789896.4049349055,7553031.015766369
768563.2434373321,5714299.679609528,7960661.7009142805
932908.5769352729,5866822.566685677,5799562.2312955335
406167.3959771333,6219529.267054146,5940810.0168016795
1326545.2946012118,8305937.43444916,6379118.110069311
1095877.8162716145,8497995.63766914,6325575.553690972
723658.106895082,6060967.990055429,6909844.413031708
561273.8529913021,7801598.777498435,4701530.659375297
631872.4516746812,10507113.49112489,5474653.2917260425
1033995.8788012015,7317999.311357689,4998953.93441182
740316.93676101,9040258.549771255,9571231.364250597
499472.01686950173,7470445.850924318,4800633.147327469
620797.7401188768,5521654.495542982,5660929.073475204
664815.2630888172,9587940.42863006,6910464.292212295
1314445.8260559337,8249110.911804493,7330359.906328613
1325051.0085229985,6052021.034297469,6114562.938127329
1321154.8223677245,3692357.362275087,7997921.449833139
1879629.8750216463,6891027.698229924,5904102.176867414
946947.5333258786,5947087.710186924,6944800.803436343
2013358.2003491658,7258054.098778743,9559043.452695332
822436.0283180034,6521911.918518338,6893683.1818641545
867333.6116737449,6101507.088105142,5585038.724986566
2228742.6147414003,7062837.674598483,6006331.705087947
1161200.8375961236,6269607.977072848,5364038.572157674
1152679.607649405,5130278.355470529,8248119.878669124
1256802.908301741,8292960.709617611,7721657.81677478
1491220.221644286,7316719.115379201,4209479.991399255
2275124.16074521,6900014.427561043,6525585.233357805
1295469.6577907032,8802933.042174587,5205000.628575959
1882870.7064500137,7637484.85484098,6344563.4469389105
2268011.9288700474,9354538.502978843,6036381.921234986
1992873.1096761082,7100189.452902197,6590322.027786259
2419582.6565137478,6848816.613731135,6200774.496849265
2595483.446279879,7905307.259194329,5110291.917353399
2010059.3176933997,7350756.661651676,7014286.564887317
2654345.0486598946,6503761.828971034,5875325.248640408
2395203.031295942,9390382.830456277,6476107.922584664
3397016.042164118,8730641.530948464,3958430.449278191
2708267.2615388706,5226023.2021255065,5633947.807529606
2658637.812376694,10473110.050791668,7419707.454274973
1942465.541338602,9050036.418008123,3904458.666669352
3191520.346423113,10350582.043822788,5219581.72874975
2335479.131902409,8050536.704947939,4437324.326276956
2737350.011141723,9333768.043678164,5727880.434320458
2771694.385441783,9185734.037908614,5884429.299885761
1957105.203336083,8145905.212965252,6505938.011904968
2438447.406585228,10946710.818655936,4470910.670066664
4418224.34964026,7866406.718604794,4797062.163204469
5858347.744580945,12488167.098674271,4922211.654340405
3552899.084138723,10447291.937371623,4985099.05521584
4110771.1664268114,9286033.022846537,5754672.770740046
2968262.2043659617,11215381.043706458,4839625.305311697
2655855.9863910615,7393818.6607160745,5459640.58639729
2958273.5269041555,9056893.064819984,4413959.215479468
3277953.906536526,12832150.905838042,4386744.383170876
2907678.9513870804,9958798.907042451,4503380.250035632
3098712.4671880174,8945364.673111394,3352788.186663388
2044044.1657181452,10340352.848318202,4870376.331142402
3585149.6630782774,6662164.313836724,3807655.7253767704
3527336.6891342443,13089357.67398449,5434302.753901569
2765291.2664208277,11235679.094457943,3773377.923771081
3959294.4547209376,9559626.721122924,4376470.320696073
3499454.8185401205,7974017.629306013,4893008.591038405
3846650.7904672553,11987148.672167238,4346594.139402799
3938859.3483671076,9374095.381326994,4419603.349892369
3720931.908334559,9667975.778177138,3611463.213420784
6459408.023803027,8348742.862443221,4690411.792893998
5076481.559212143,5504329.982380261,3669919.9660830935
4128968.401666068,10261650.65592752,3874855.577336756
4751566.078173812,6541514.599183507,4647600.601272716
3755624.4029488293,6613285.304238081,3987070.8607668467
3608666.553558471,8590636.046510495,4312026.803615879
3300705.3136351863,11746669.904702,4665128.982646095
3769750.4224235597,11949847.31666223,6889839.384203334
3178004.9184995242,8113217.81704468,5426246.397018543
3536417.7921017874,7853102.738934457,6210826.196782556
3522345.15332874,9436232.804746423,4794115.6629832685
2782781.7984149754,7896146.778334469,4988749.333182164
3398167.2214309894,6188525.263144784,5821844.060133104
2959409.2581630275,7344331.06696397,3519507.490457115
3643978.553729581,7248920.279489398,3808803.382976483
3813004.141724099,11727131.948962998,5000355.365049238
3165270.7194494274,9531710.453418992,5758534.099273991
4648215.326305027,7917171.429125745,5161472.75505134
3821238.2662402485,12638932.212508881,3691848.304788461
4261182.143896477,9051522.088649869,3969553.35955033
3609070.938559074,11484250.555911615,5339047.650340417
4865047.255718745,9158194.838509865,5631757.656735437
5546011.142736775,12458486.722787647,4707110.10991876
6052841.828793656,10392109.575850785,4299006.955673977
4789179.46600321,8015081.208449749,4983810.243494609
6174115.970508378,7092964.984163355,4739674.061326049
6847198.336023877,12085613.64301828,3505448.5746566397
5142826.762496239,11327462.68547548,4097733.2333463887
5437076.26742898,9364601.34348944,4657714.42256853
5813065.841608052,11484892.035520464,4214650.199705276
8668456.659809172,11943164.885687392,3979040.6748037487
7593305.518501442,10584905.276473355,3669460.472817881
8616110.563565312,10248677.545879373,4131354.1335265688
7335477.865469997,10724364.86257301,4408677.55792193
6044835.470554579,10931993.632464582,4494294.794124043
7446706.216227491,11329252.50509664,3647089.394425611
7077617.516838115,11600413.232215028,5120845.334986959
5812283.165575877,10178614.021817943,5305558.509543435
7088388.544431789,7854993.07125751,4077308.5587716177
9012095.070992248,11167875.094013715,4017718.316577445
10114280.435098018,8483899.426038595,4677688.893637531
4904944.670575606,10087033.523574052,3107746.2873827973
8319189.201890518,9743983.964724163,5679682.337649761
6803515.537647476,8979386.373578094,2800619.1106815143
7150012.051669378,9426125.404762052,4686358.191757681
8135225.595781533,8104657.82410515,3963399.987888908
5096278.038387613,10340582.592771191,4868661.654352084
5511174.562632764,10227512.412936078,5083421.696396547
5017637.248080958,7655708.480864847,3253801.951413909
8247319.773237934,9610396.801900074,3106243.9434030736
8281063.100754243,8155861.841305317,6029420.691317318
9807708.510814026,7657753.794164157,5532733.353425894
8651012.344261024,6372347.558337886,3562574.960781918
6202321.761270855,6763141.917420676,5736657.464038293
6221453.106341613,7544367.885652627,7066235.8749658335
4790554.964308695,7442272.163520079,4947688.467588475
7022036.270606428,7077766.831106352,6132159.438183743
7635994.593889323,7748184.87471923,3658221.3331073034
10584452.808747604,10221146.18757295,5318803.488356183
6416844.25120556,5989923.8208857775,6105043.004091533
8745939.27156646,10138910.882584084,4947274.937520052
8598757.292200726,10297052.109329183,4018365.9243301647
7829178.661741968,9208746.619587965,4901651.75679925
6013498.555617123,9676687.728856035,4631055.4098949665
7731588.771860069,10387822.624994306,7213910.1994005665
7978627.282112419,8168372.256228496,5034377.785659406
7860452.907248022,7882100.786517351,6077992.791564565
8060643.426735363,6593474.147988608,3550538.342922101
8497038.839338478,6517055.506535381,5853947.326386151
5726964.724908401,8024293.0304190805,6718894.279017979
7264636.9393275585,7217998.134182385,6952854.208288191
6697185.161776508,8625102.908958316,5408876.902532042
11951675.851048324,9137682.2864757,4247952.1398750525
7255371.887342963,9931883.783860845,5576027.614353545
6600853.16247489,7787387.005521234,4980721.028484013
7398596.149534293,7764834.443516035,5177924.884315233
6969302.444426407,6976168.155445328,3839626.364042857
6391186.595912224,7437094.903445376,5373673.912092499
8227453.107245647,7502918.599725952,4342725.644315396
6146488.873866125,5333612.04101812,5045367.834249593
6646645.007666263,8277052.220925055,5385164.009935967
11137024.949813658,9427283.408927342,5499476.433617449
9989920.62552904,6354615.341885221,4140327.5042054006
7721439.3762017945,10042157.856925087,5222935.874171037
11800593.7599864,9804250.553652022,3792153.589753416
13718265.245963328,7559064.2220858345,3803945.921662353
8635101.558349889,8461347.825414702,7282363.4229935
5760607.335879651,8300213.261867537,6036381.119668279
7545944.013798073,9298257.859730633,4035786.228500629
7730500.667294506,4181357.3092463138,7555739.158428375
8083555.548728215,8344020.57986279,5150226.781305755
10148673.015019152,6929872.29197791,5138948.416685625
6361253.969730403,8989758.752150413,5582201.830675897
8590175.267480753,7035479.925623326,6305607.851621199
9174517.377165064,9580684.62420357,4099979.898099539
9186652.794667933,10808516.773002975,6659297.502562156
9009592.710255172,7955963.303602245,5991428.721911587
8786065.891336478,11167497.225709954,7542606.964847041
7060648.202925105,6907094.677796803,4901964.561563088
7908243.152641031,7558508.678391439,5059967.179986632
6702524.335523604,9044118.588641508,4678333.301648506
6232961.824576812,8468772.100054277,6365267.831650825
7837082.14240916,5872180.484692097,4696108.4711091
7659615.610767737,6057489.805344816,2992827.355082672
5693991.953054538,8590236.904726434,6037153.365559082
7110263.834115122,5792862.900550321,3765201.8917224566
7879926.360828904,12232718.143750422,4586464.139910712
4023072.3345851116,9622105.448209357,6086350.956225475
4529630.0532076135,5634632.840246431,4593212.361531456
8224997.076522598,10115850.339284714,4282323.9878446385
5573185.057296315,10153994.07075411,4486470.66429848
7267731.985846193,8563541.420306629,5458630.966393767
6367587.037333308,7753326.591423433,4109239.7442123205
7792665.410688164,5871084.761679776,6708420.865138277
5305450.91838535,7263902.953251872,4839381.93621988
7379996.023160609,8836535.318693873,6344891.891782579
5994181.568438362,5630348.335380878,6292209.597950724
8762506.883543432,8041589.093736076,4975827.955701798
6513781.887793258,6292631.557758769,3064635.620853483
6998920.260536368,7548849.219794133,6725199.898090708
5960802.15319439,14956002.815697001,4982585.301280249
5202025.471378834,6631173.187852606,6174246.79120169
7308753.682975706,8796494.734619815,5220422.609504483
3950651.789653967,10380540.926400483,6300526.897650151
7952050.18094868,9000091.9018053,6042516.504157492
5853603.022290893,8103596.491608074,6534180.918324115
6688672.083123339,5994122.193046583,4522549.132590229
6107346.426447433,8735541.529522108,5742991.659590827
5375014.730241943,8386433.128071732,5505055.065814
5751024.628933722,10143082.412429512,6711352.035153592
6588609.3417066205,9932398.546336122,6352735.692614738
6104761.8050866835,10160395.440294381,6485625.855371373
6499531.398806868,5992486.313441596,6159073.203605503
6394505.793011613,10209985.896482032,4268760.673731358
5534948.698315702,6364492.083710906,6310100.561163083
7541041.124974026,6221898.187029965,5507118.931574386
6341941.397437874,8231520.215682015,7161203.569156498
9804903.21178753,8424739.163197935,5908727.242563009
8138593.97108835,7697263.73840964,5809998.561060693
6564770.746940218,6245369.935704806,5812032.457787229
5655991.954134375,7340658.33965884,6854657.683771913
7246429.543185858,6906786.8741950095,3973369.149108227
5501863.660309637,8515826.232183384,7049111.233227883
5495580.085390037,6215065.041756776,7008542.870232651
5998258.571319511,9607331.912981676,5133613.5263317805
5779543.402696347,10014353.839971539,7931765.588900257
6613624.1151807215,12681849.902885636,6262588.87080437
7006806.505521137,7587603.65645211,7973148.500015282
5257197.8789232215,10783480.453663204,5846261.814641036
5882818.061438765,11259737.259668913,5930280.010442413
5035677.170444555,6917410.468740276,6561551.540652776
3762891.1971693323,6306449.668089882,4193370.04038646
6003363.391426081,5153692.7934556,7682890.802240231
5672108.818261331,5727402.246811622,5810513.442818873
4804339.574896168,7084524.379260253,8695259.319404118
5559057.558025945,3268948.3208733806,8268476.111044962
5123777.843500391,9148991.547373412,8456030.59702792
3574451.061229958,7086384.487698168,8736533.656232676
4445589.070538903,10141229.217958726,6402354.087855993
3601557.6392634483,11046226.314989392,5025317.776997685
4440206.2868947275,9273074.862431902,8272796.704445763
4568663.020684104,7395991.186610065,5958478.496010804
3898798.1965546026,5959146.571743146,6639833.670278691
2887917.778718154,6643069.914999227,5945230.850808307
5516394.810224133,10215352.534332782,3734213.4731734176
3578035.6968420036,11309548.820026241,6166097.664505088
3071647.8592109326,5611419.054884158,5190507.02461195
3371567.709276663,7576468.078726977,6450555.56632784
3860410.8330686158,6694497.881967901,7378802.080982512
3114471.964509422,10974514.495530812,7088758.662454383
2022244.579987022,8635747.856693633,5820839.141264864
1834120.3467137201,12205615.982449567,8264564.392259352
3114692.5624921983,7913326.112105831,5676635.8873434765
2615009.4984773756,10875473.90497079,5653912.448190324
2000586.590005837,12228545.301237786,8217302.10789863
1690174.409091083,11283567.925793108,8484075.409513287
1470509.4065569956,6306991.934384578,6724296.339450453
3345450.9517735303,9063938.214474365,7929044.13623146
2213474.375743287,9981198.702058947,5954044.934116401
2105145.760005977,8541193.395404346,5675810.439314451
2820415.342576514,14849685.332603067,6368494.904917397
3246257.8350815848,9983030.970213443,5923198.975828894
2914005.759645208,8306033.299301306,5364789.297260941
3070818.6795773176,11104324.645414943,5914181.090769282
2510493.8064250387,8311610.798241093,4708979.996985628
2319383.2136149947,8002765.206307476,5002144.046398995
1763912.399021283,7573673.955415985,6116395.216372344
2232362.6770798415,6665766.9685518015,3923105.052575812
4489685.854519278,9308641.125266429,5889893.441614779
2304775.9291639305,7401473.014276018,6144285.303479818
2590147.953939119,8691601.966043934,5625148.123502206
2109545.2879147464,6711192.106833601,4892483.1838725265
2569471.3348752074,11098832.761608068,3810474.366520783
2739634.583242483,6284664.46315918,6412464.5275138
3578886.5773889897,6927597.96499462,4750051.306273572
3672438.0954873296,9137521.108451819,4925074.909609385
5080007.068296144,8870127.658182152,6407763.291362061
2965137.8485020986,9123930.371619027,6959464.917822946
3080460.123983058,8188334.4500503205,5390288.198195575
3204975.1839343724,4021569.964887954,6577592.559249012
3892139.770913157,6826422.619867345,3914060.4990405645
2796950.369519137,6318280.697510781,6318604.48892269
4611946.160232237,6657191.281745754,5175095.904911544
3799485.468507367,6816656.466909849,3203250.889594957
5156628.93245676,6341396.326220863,4893402.974137425
5883546.699116188,4945967.803135298,4490994.134685783
4797496.684322936,6184344.364251958,5693919.4441784425
3996671.274469912,8323116.322635915,4299119.150016587
3971334.8713205494,6256445.55398898,5115057.648009432
3585053.3698820737,6544040.232479962,4025028.435875564
6834120.950680306,5970340.41695213,5075755.948744394
4285950.433040294,5394128.784847948,3723052.6830926565
5528889.167316331,6549009.816363858,3426782.685951392
4922437.5620497875,5190772.098938105,5926808.896946325
3951910.6409302996,5311689.500293215,4839550.570256005
5191693.616118263,3625637.658244866,5626591.115261769
3578338.047224626,4371379.688997731,1888314.8938493072
4924974.853929881,4877819.635376511,4026120.3506651795
5587984.037525498,4671812.104370911,3237908.7238119193
4016057.895815552,4797303.247019855,3053090.100423393
6097407.133578824,3979404.300232757,3382478.9955238346
4243333.832812633,4738677.313927886,4121162.4808584414
5683559.471512686,4545612.491441137,3552301.091845861
5788485.1729413215,3450531.7768568113,3872043.0357867945
4835842.437977681,4547160.499281783,2645328.5105728665
5750178.485794181,5324982.840050205,3426282.411863056
6146575.550055458,4683916.613500638,3078687.3074840163
6780674.510986358,4668840.209154453,4770218.7961567165
6664773.72550459,4684446.057464644,5863850.984053088
6925790.852321023,6412307.616585028,4213728.790620798
5935877.2013880825,6913137.682919631,2979239.6781810634
6519964.583707051,5131967.078190794,6050885.937066791
5943157.430576526,4927950.999996078,3561803.9291777196
5878981.41508696,5349370.142865586,4973699.66388121
6538659.336532608,6256537.969774302,5314080.409865595
4970020.839792211,4957978.391169761,3476180.076843543
6724241.565263821,4559643.155463943,5942912.1184805175
6925052.2538777925,5723858.597543767,4264501.33733158
9223212.550929587,5549888.322967843,4100147.0599579643
6487960.048832002,5313601.029759234,5945978.447373303
6353379.087398613,5146194.259016372,3882037.146552707
6085573.1350529995,6458316.130836456,4816685.557686217
5977494.996601157,5471099.028092359,5728943.258556905
5615200.698868005,4735414.134060058,4685804.533078758
6021879.027403086,7827174.743422157,4157557.2141066296
5780215.6674441425,5514468.984958859,4332460.85397822
6646530.929715774,4351951.074956802,5625510.095853807
5561941.8120067455,5435684.672667174,7632098.862871559
4178779.18568145,5749332.864254894,4379022.401606797
6084929.154027636,6189056.34221734,6764783.226644091
9023689.95155866,5530348.436522509,4266286.517206333
8342936.569941583,3899834.895659034,4564054.834432893
7516300.596739977,6099819.462240697,5964178.8030525595
