varianceSvrg0,varianceSvrg1,varianceSvrg2
844650.3872961624,72574.59595510825,524390.1238296883
743021.7227507625,84483.73691014285,739175.1534361725
703918.6916690423,85926.38150580306,595719.4948558562
687092.728081614,70860.2362744209,583331.195538819
938357.1159438258,65444.62495108114,444282.6616996807
1062241.3543042429,96952.21555346655,637806.5481334678
1066899.7831114004,97832.03564236012,500592.0971935223
935170.6631422682,74598.90209092479,395629.4426808263
954328.4626665731,71133.43284598272,565931.6821533033
1050232.7612499085,106850.90173792548,582408.8782743732
711408.2498694336,74290.4850665989,656429.7668712192
744061.2637405123,90293.89592662959,629481.6687954691
816694.9279632029,63085.490965149016,554444.3624704152
1221689.3570524685,72673.11374535163,725681.118224036
1131100.1826742617,75405.05187478955,522631.33853863546
1222449.8663887128,247571.76563046404,703856.6538591449
1269165.5609609853,55330.64414339054,1117582.7772931696
1353253.9649180602,70808.08944907345,674456.2376694287
1002767.3465142983,65319.68695860581,1218860.199231645
1292266.8815239167,59555.36951679491,720263.4024602865
999428.1498574944,107416.83071643741,1212352.4505018769
1106104.748606129,75475.84306169224,844506.4529025278
906737.0023586615,59785.47376099282,1015219.5827993474
1044806.5167854838,71013.33582006049,1402497.5170802437
1001228.3971653952,62470.70137622165,1359506.0481086294
1007558.2574276878,58486.23935539911,920840.8150808089
942219.477404066,48716.20079932494,1131381.1671724909
1033388.4751682142,45876.895385769894,1519395.9550194598
861412.8179777943,54105.44016260864,1382936.0897017044
855370.6118138381,71661.10094959689,1372016.9656362403
779867.3647018916,53353.02859863444,1363553.8436416415
722250.6740434833,41275.19491095741,1128086.2709818368
603768.9312969994,46247.066294553,1568055.224833833
617565.38036679,55802.78404955438,1526008.2711423712
891870.3206612126,28666.64340321735,1501854.909971667
477817.4876193539,44898.15673300934,1211078.2297417917
568297.8774144812,41744.80399557994,1199785.5202947475
555369.4274578317,27722.421487419102,1646852.4724206124
678472.0093244484,30077.136097349052,1535204.4930993393
735490.8004513131,27949.159455604127,1045700.9931952741
510805.88197917456,29845.454762314326,1464455.4092605722
506083.0032786624,32553.69010737694,1515589.0149327542
485197.7120289112,32038.38378023697,1412647.5351525366
726025.7844387692,40256.48010988854,1193449.0152817294
527277.9690478479,42105.31341897429,1174541.3525367836
518885.78712503734,29795.435191670418,1582154.9132780489
659017.0254706236,35206.103142439766,1413163.7584392852
524745.9849446124,34580.61408762826,1359923.8177243415
551569.7115782294,38646.96385583092,1874943.3701370426
665305.2512183981,27774.791565449035,1549942.773361595
726942.6251539115,33427.550082745314,1197235.801494207
791516.4289992978,32600.88410815707,1304409.0932272123
595166.1180738369,35319.702504557696,1324687.4699154466
813073.1488693021,28588.64425319211,1275713.939508847
836779.1335347933,40082.130471905155,1571346.875626776
791210.3762373095,38629.37499813531,1436713.4175968966
1044851.3015801331,39854.778324527295,1568028.0380368796
732408.5474708144,35334.69821795171,1402755.1143663414
484020.41790389933,33787.74051967451,1176839.378546282
660393.9670634398,42375.31538534171,1428056.387860318
879812.6125095692,43478.669861975664,1848683.916798124
772765.383373598,37936.71178225536,1380086.2233354705
905681.5018856283,20749.21457315057,1558167.7553784978
814260.1248772677,28866.70059339181,1587525.7876614446
663189.2800018833,31959.14548507781,1326153.9861404283
638865.7003921423,37583.78884885041,1604589.2551082808
843269.8994783986,44442.47837060483,1181195.2339379073
574822.9462204588,27567.43869553824,1272037.325921155
528950.7942354637,53794.92920682604,1265570.2919409708
506784.07714673714,42734.72842736842,1159822.279903477
476553.7588363838,31516.972687879173,1075530.1666117427
590438.7232615796,39069.70895971946,1188021.2212534607
635068.0831102729,41066.854751411614,1597559.72965425
596479.9772147585,45394.831577799,731433.6419398907
705804.6475510614,42602.71006045184,1375505.790878296
711548.1273414019,40735.85152416311,1009192.215590892
917130.4190621034,37938.484482839805,1250572.941771861
718354.8844577307,45333.83556243436,985697.0498922518
802758.5982086253,37440.76408065557,1279713.582686224
633211.700930568,31727.083831052412,912569.8344403929
687710.4145455026,38353.72111341724,1135673.4014504831
794558.8412076994,39328.13695277269,1364833.288933796
816392.1225456388,43439.06244868068,1096407.3128380757
699080.4928581524,39586.04436076386,1300522.1467515058
730993.3186266797,30351.423968693704,1464812.6773745965
892265.9983180759,30833.931626441183,1241430.134562402
722231.2712512934,39802.740901433834,1200671.8359025433
1012814.905822636,29607.785721857108,895770.8132791532
812269.0156327042,45485.683211966316,973573.9041837642
1011134.5539812176,34688.56960596499,1668598.2234954354
904756.7258249603,32799.36954732784,1613277.4729851577
877597.5843925218,46016.308208496295,1376074.54988543
769372.230884904,43460.37519139754,1172155.3891418148
1129929.487973477,39110.600905806365,1148038.968580603
833358.6376587694,53356.21124301001,839008.7286977214
992412.0432918279,42853.02517837741,1200704.4036042078
1114707.873869571,37699.67564786777,1252606.5592752295
1103351.116687526,45596.99849105435,1233648.8963676128
789182.1435705662,36852.026264590604,883974.6097867636
745740.8680166665,32193.960487038385,927666.3082724027
944530.6690365181,44764.85061187473,1338295.4247431469
813545.7976479125,38853.33688940071,885386.835173503
808143.8779010051,39375.31106977926,1069179.3032424897
832103.2084833758,42229.2132580783,1337829.233995705
721596.9292479407,32334.12394132847,977064.660400184
620637.947811192,46806.91952038135,1195037.617918234
744856.0293752144,36736.9437433266,873709.8639727028
661310.8341759522,33678.66248710764,1095382.3086895966
892116.4790402164,42811.96847927254,1123671.1787549383
679244.5751767335,43454.54276300137,1134614.20466893
644446.5291971569,34822.9793284383,1210719.14191309
693244.9471122315,33239.14435271351,1373490.67520471
675035.0682191844,36858.43939698729,1280924.3061035469
532211.4704423483,39828.05117863208,739792.5105249379
651201.0325649458,21219.385335775383,946325.7323047533
582543.3997531675,52335.58858064968,1182228.8494548474
756760.4096886051,42525.272577860385,1067376.1738250684
544827.7822610389,30753.66603314773,856539.2418911054
543942.8518269523,33135.21678473032,1328467.6770637785
594303.4807628104,30575.569382340665,1140986.9666999495
562419.6171429188,36784.588044564385,781013.3423085982
630372.0603247888,24017.130882750596,993641.9861285228
579055.9227968592,29162.12036866789,1110011.2608595006
473753.0054434078,39338.2243692397,860861.0908012821
477055.2735367472,28332.780942867015,1238959.4181420016
577140.2943186098,32360.375649476675,32343178.176284805
512597.8511988622,40079.302572793014,997871.5195534505
525617.3078465757,45861.78790245192,1235692.6582874323
499536.9951769955,23049.395464389654,927014.7863968374
656413.5933960648,31638.42162328681,918394.8630254868
532542.9703724153,34832.9166055339,960224.2189160325
638360.8914901507,20440.353569390183,901559.7806086063
674026.5641301363,31185.937725298474,931360.6141228786
752884.629814497,29019.118386473907,1161360.5945605873
694067.472867004,31591.766109207198,735538.8323591538
502575.83771244704,29721.12605281524,1431397.7099181963
630911.3569462055,32316.356313262484,1072642.5651821
558444.3524638247,36878.38620632964,1031370.7965352023
661134.3779498616,32426.51863346281,851248.739737825
660062.3731079781,29339.885264333265,1064067.3232265771
607810.6881066829,30511.427123395606,786450.661796422
466106.0819173418,31497.52290831577,1231326.766690243
669939.8312412875,32810.05905471576,669499.7158115194
730255.2296689749,37156.58550785641,622373.2283633106
636521.0924561662,36347.85584358247,846952.629138437
693027.1635495782,31818.058045788617,817578.924583998
647860.9999301231,30891.0381717388,988684.3575882993
696514.6958963044,34445.04721684083,931955.5409040445
780354.4197384312,30171.664589775723,1071405.945228856
734260.0557305755,33195.02878719833,1377665.6887436854
760315.0333251163,29517.87171182615,1117511.9545478204
889802.378369167,28913.654790240013,1382693.2051074752
698358.6935378552,26627.1863545377,1100316.7397188894
784803.7982773476,27065.12086996851,1608774.3104414847
948708.060138526,22395.540788704573,824004.4291296252
873660.8975546309,30190.78535762957,1020624.6674925709
1002744.4347268946,25060.293784634363,1141130.7216686567
980393.0795062371,31428.54460823202,1043535.5817678286
921642.8772692875,33592.446952396145,1174023.717941037
847873.8611076582,19334.18542885515,1076810.9266998752
779743.6511516825,34394.95547936636,941283.0580434555
919199.8109247355,34190.79466831511,948671.3734575826
724033.5073322174,28508.956728284924,1262537.006682903
758612.7245930268,29135.91352917877,1242194.9145170455
678530.5496190616,28685.791360417916,1033574.8097889372
917526.5158557293,25316.16512581191,1116835.0626615947
806408.2951487498,30705.66160882915,1248995.1919953725
1058968.9725094845,28046.53039452852,981852.773792305
823484.4728442342,36775.96034452907,1087467.818678729
1351454.2409164375,36697.58770430395,1167943.606963551
682489.665726085,25237.079746705887,962035.1480641225
1156073.2730669803,21111.582536703296,1010496.7119144788
969158.6894529994,30216.58645544563,1214470.3410651824
1193712.1754996455,30719.189047765503,926282.876499899
1382761.0442663077,26643.957607842793,1234834.7908606208
1137855.9684327021,28989.166636056263,1343974.8099399465
1010417.7918488544,20885.626434016227,1206336.1537236832
796896.3027274718,27140.34934843978,1598350.8220652323
843107.8730397742,27585.806813069594,1396688.297318861
851573.8971004059,25206.820933715793,999890.7332408044
729328.1378228597,33302.516937823326,1139146.3348401608
851762.5804083508,27953.417165796967,1249190.2014579258
842034.5231691247,32232.302675274073,1191708.549425862
996211.1203656882,34440.21199396549,998564.8175559456
980604.5349245461,40327.82697039303,1099341.7663479017
1178778.2820589603,28442.19841504565,830468.238879212
690299.1114704408,32241.053007764618,900891.8278294441
723216.9606734624,28695.19998161051,1124284.3237238151
1078529.467723166,27950.24810039571,1133342.5363944736
1199313.5252724623,28990.340774702694,1004346.9864976422
675545.1615918169,30086.090681880072,1023278.8716625012
801441.7497737096,24413.347193387242,1244526.077684928
639615.48980287,30120.523991265032,1219158.5866098152
720359.3490977539,23278.81581803303,1300368.8816930377
930498.133899796,16555.883164438594,1316476.8579053306
695344.3868843234,20294.13473233108,1523899.004526755
459052.4754795028,21181.082614596206,1506443.3714936767
635610.2471483634,23040.26581569432,986088.0213991726
711595.2010469048,17423.247082413647,1222548.1725818687
618360.3178387824,24873.558379498703,1165851.6646785326
633435.5752581435,25722.352169332622,1856108.682724854
533649.5879638351,28724.173971580392,1182241.3466136393
749859.1557892156,23281.517354585583,1171381.6897051856
851149.8287773924,23065.11713102759,1225995.8060605214
475186.175413337,24746.537480137085,1104128.893934927
299367.7021949019,27123.418520262876,1294140.7079303344
333204.42197332595,20958.819586503436,1307450.6213125286
491779.6923901306,17453.622664196533,1526600.4125270871
438026.57184443227,26079.10711803221,1172747.0834122738
394912.13170735934,20602.83747487693,1412876.514468988
466052.23613167583,20854.785331068677,1123012.5263917758
405065.8809474711,18933.83402007824,1037572.2320858316
363032.2501301659,17828.484882061384,1993356.5455035625
378388.1233678825,23179.11334077736,1282528.050068227
460217.8698613348,27544.998225848223,1199299.8975254903
360303.89498826547,27775.36628429368,778059.1876659438
301235.30566276726,20915.154491700985,1201318.7966608247
390683.60447412374,26485.46381115511,1232289.5018904842
376907.6859198285,24836.917143982762,1234800.6237361594
408706.07972049713,27840.28489155821,1158236.157014672
483614.97522551776,27149.27117753451,1336287.94695723
453455.8130957951,28800.590920011367,1054720.6131816301
423899.8409511017,28105.24156323375,1131673.7932976182
488549.17433707404,24534.294561193245,905404.170812708
342410.1835460013,29896.20780457642,1189450.897433564
369156.5271141768,30693.99468801353,987032.5338864834
421499.88852207875,32723.72886546026,965187.0155162044
347542.96174691693,19091.29967287438,1156322.5402039215
426674.29950987827,33635.66775198293,1103184.9111305743
416145.7777882303,28408.817255589332,1747661.3722460035
452575.33197886974,24446.837196081797,1701780.452928671
416941.8430251308,32523.32949990275,875491.4944582123
454203.42297449626,30095.506579495344,1126286.8029108872
418164.8755350022,31150.876975161074,960586.1624797316
479236.33085501945,38490.544524689205,1143719.1404624158
468653.03259256674,25886.663150533364,1042738.7814234606
363913.51559154096,41272.838052570296,744539.3349910666
403767.2028217104,29694.315082668643,1439977.7183351815
514783.0474057225,22730.86347694343,790869.323726895
297784.22042202257,30159.040188847175,1056453.1081688479
370970.5392478793,43209.6820204491,990147.4383579554
367773.40460275195,45381.228925320174,841700.3629423082
393289.4633637124,29868.867654933907,1158456.6148586343
463359.5981244026,35678.5398339694,1111339.514540131
287872.7683760174,57255.46117613307,159085.2078877264
311487.65646226844,33194.66527104311,931471.7500975134
283687.34701217525,43119.858011797674,759745.0196568938
298323.79607065255,31089.474031769445,1105150.3613804053
269979.2565091398,41969.31884416875,1219802.6454315083
404966.0989759121,30201.89203842903,1097217.8213084536
294269.6241584244,24978.017135340626,1167673.7381128154
353174.99907072773,32768.53642083796,1070929.0830086411
323633.6053912932,29521.594284003368,1504806.1030799358
359074.2904218689,25686.727899896898,1587690.1608671276
325254.1288999177,28868.865823766333,1318813.5264603458
430129.21127421,29089.3332245497,1374629.0190626802
412067.3359287356,43346.74272476834,1135743.042891312
439640.2910860906,32283.58321708395,1200707.1588145094
441256.5021490713,36753.34763199313,1470612.1914115509
472604.64876363275,39719.391569597276,1163199.3603469436
377513.496564746,32541.365657377006,1125537.2793696893
363283.77916879405,38263.63407588104,749366.5626966024
374228.2774758338,30120.777221960347,1181298.7145593043
299691.0364201007,26970.60127738592,1543126.0556109296
312130.3238403709,35286.77877612505,784820.5846151423
325946.8794756826,29424.473844167085,796759.6710597776
336478.88876138616,24841.724311037735,906117.0216751953
419772.58501341974,35805.935015211864,1037712.1547335233
365440.8765850067,31652.01622817621,982833.4501607486
314638.2582244917,39457.51653883766,1120401.6609742376
377545.8438913993,34807.56230005196,1110968.998910813
257100.48211175945,26671.945179862916,703838.4429743866
347832.8776477692,37265.25673690782,819544.107593549
243435.5406154066,28342.64634407313,1134474.6811673264
277834.87244583527,36308.9066648266,1183903.6257536968
245197.19459213119,40817.38723617673,1056629.3687171703
247039.70027205552,25364.58936114257,1495792.2159786415
187345.20108516468,33285.13162304592,1135883.55652222
239532.31456308797,31095.138292288837,1046258.93507795
229983.4865277281,20382.820361959974,915709.4361082531
183555.3903843906,30032.149496675007,1234412.9580685436
235883.40548235254,37862.58452907429,1593001.9989625905
169759.80396112666,27136.518569198968,955539.2035804784
275141.3580299626,37075.29414035619,1621261.931900716
211081.22660948784,30947.087509426263,1029722.1967837338
236381.5461874836,26478.18960378236,1707159.1225166612
149625.401986729,35891.55672277834,1293356.6320971095
