avgReturn0,avgReturn1,avgReturn2
23.445005276130278,29.62557308108604,34.217991547390035
27.18744717285893,30.365108234109403,32.189235123479975
43.444103841425616,34.69870667652339,42.82387317337939
61.38258905052238,39.32489366435001,50.11327867501357
68.72000429981551,52.0468797350152,62.59519484855654
63.140576197906164,48.01131559061744,68.29226452498465
85.46788657745913,57.95493233053332,80.59497411992822
90.488935926453,55.43205725859483,87.24840861527252
70.31841474650834,68.4001763326075,91.37206173231563
75.0473404522042,70.20501424230878,109.6200312207806
95.39269282128782,71.09695225114888,111.33019981047703
82.63959168258464,64.3861083537361,132.06755888978046
80.1964597739534,84.19111153565646,134.97892411771392
85.14493606055244,93.17287389990071,167.24090060837884
93.2918407528922,84.04261159006123,155.10970287424325
83.16138448557825,99.27951541315923,157.25439042706023
81.95998923594335,94.62116468170107,165.88453181333043
83.29017605053536,98.9095769786891,166.81694348186684
81.79583896077163,104.60864265271273,169.0594560435516
75.3147269057339,101.09603437109338,179.06484655925354
78.22379056995814,104.74519338872335,191.79006251426617
63.785270925120756,110.90903714423246,193.52987886727746
61.7942803520915,114.73246453731481,189.34591902429185
63.89985861795015,113.94550160182452,190.9080490125323
74.34957961396985,116.74303410812728,202.87054463922343
68.91953539861314,116.73791479787592,201.94564900137092
64.72063475659688,115.38097655894475,208.72804884863967
56.76991813559465,116.1700588983821,206.93241230383313
63.988241383500075,133.25419760635185,195.9190846726094
65.96393044732588,124.02622256890213,198.2644694644477
55.3077391426286,133.3405035992157,199.90646873989243
45.00716738298852,125.75953497607732,200.82882180105824
43.634222781259034,133.6259045016623,206.96484186457113
58.44210084928489,134.7929554987838,207.69353206995646
32.13882561976614,129.85441308885268,208.95883711598535
30.105314446170233,136.65263017952967,208.21276790262687
42.04266442294452,116.64891013730173,223.06375258200896
34.83396916610187,130.71441825131419,221.78627435513968
36.173400309001615,133.42768495173283,227.5030706489529
54.31074937850301,134.46479080169578,218.05867093540598
69.05606816394896,128.9858635567309,223.03136759807526
67.1563351026794,133.95474544436763,220.47091951315093
66.95310514832977,141.22135635076737,229.8260672339053
65.5282215166858,124.56248953630957,234.4446893959821
63.40109517424216,134.20193729779245,227.9812443041173
71.55953917175694,121.05255155980146,235.68211486303508
68.56730959017128,108.91139769678186,237.87908170305727
67.15669939767811,126.766971476354,239.29213261801846
70.31354542505618,124.00486801576182,244.55553985086456
