nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
20.0,49.0,49.0,32.0,29,49.0,39.0,49.0,49,20.0
49.0,49.0,32.0,49.0,29,46.0,39.0,47.0,47,49.0
49.0,37.0,39.0,18.0,24,41.0,38.0,49.0,25,20.0
16.0,49.0,40.0,45.0,38,26.0,21.0,49.0,15,49.0
28.0,34.0,26.0,19.0,22,13.0,28.0,18.0,49,6.0
31.0,27.0,42.0,49.0,36,30.0,29.0,29.0,18,16.0
49.0,42.0,16.0,36.0,35,14.0,19.0,17.0,21,18.0
49.0,13.0,34.0,49.0,18,27.0,15.0,4.0,18,38.0
39.0,17.0,9.0,7.0,15,49.0,24.0,12.0,22,10.0
32.0,11.0,29.0,7.0,4,18.0,12.0,23.0,20,14.0
3.0,26.0,49.0,12.0,6,11.0,10.0,6.0,7,11.0
8.0,6.0,8.0,5.0,14,48.0,29.0,13.0,3,39.0
12.0,17.0,16.0,4.0,9,4.0,11.0,15.0,11,3.0
12.0,14.0,22.0,49.0,2,1.0,6.0,48.0,33,4.0
4.0,1.0,18.0,12.0,12,7.0,2.0,8.0,9,31.0
15.0,8.0,5.0,6.0,3,15.0,40.0,10.0,11,14.0
6.0,15.0,10.0,4.0,15,12.0,13.0,10.0,11,7.0
15.0,5.0,4.0,10.0,49,4.0,8.0,2.0,37,7.0
26.0,8.0,6.0,15.0,17,6.0,6.0,10.0,25,12.0
15.0,8.0,10.0,22.0,10,5.0,22.0,5.0,4,5.0
15.0,19.0,4.0,10.0,5,7.0,19.0,4.0,1,1.0
20.0,22.0,49.0,15.0,12,12.0,19.0,8.0,10,1.0
6.0,12.0,7.0,7.0,13,7.0,11.0,6.0,30,49.0
2.0,19.0,6.0,20.0,13,6.0,26.0,3.0,15,15.0
49.0,10.0,12.0,2.0,11,3.0,5.0,12.0,20,27.0
14.0,4.0,4.0,21.0,30,27.0,11.0,16.0,7,3.0
21.0,1.0,7.0,8.0,15,2.0,4.0,38.0,4,4.0
7.0,8.0,4.0,3.0,24,21.0,4.0,1.0,1,34.0
49.0,5.0,19.0,3.0,5,8.0,7.0,2.0,1,16.0
2.0,7.0,16.0,8.0,1,13.0,2.0,10.0,6,3.0
3.0,30.0,2.0,9.0,2,4.0,13.0,4.0,1,49.0
2.0,3.0,2.0,49.0,2,4.0,21.0,3.0,8,10.0
1.0,5.0,2.0,13.0,1,3.0,15.0,1.0,5,9.0
,14.0,8.0,7.0,6,1.0,17.0,12.0,3,5.0
,13.0,18.0,6.0,7,12.0,1.0,28.0,2,4.0
,9.0,15.0,8.0,8,5.0,39.0,6.0,13,36.0
,4.0,,,7,13.0,4.0,12.0,8,
,,,,8,8.0,,2.0,7,
,,,,12,17.0,,3.0,2,
,,,,1,0.0,,4.0,3,
,,,,16,,,,7,
