trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 519.7920685   519.8301057   699.85869534  909.83524617  909.84644444
  519.83925523  709.88058996  759.83236048  739.81042177  719.85365216]","[ 599.85209523  409.75820849    9.98039983   29.97418807  499.79955716
  689.63988264  979.45759866  409.80768548  409.7031496   659.79551109]","[ 69.97666383  99.92601934   9.9806752   29.97697422  49.94232919
  59.95859807  19.97373541  29.98740154  39.95666506  59.97451777]","[ 339.75220722  279.70981946  639.82127656  489.81601254  349.7269249
  239.86968242  369.83723582  799.76589711  459.85558407  359.8086059 ]","[ 869.61049112  999.52246853  509.83785396  729.7958771     9.9802756
  389.67778729  999.60053458  999.67500958  489.76253463  809.80527912]","[  99.97017181   19.9706391    49.92821392  109.88901347   49.95432763
  129.88577415  119.94282499   99.90479665   99.94839427   89.93006831]","[ 999.91477803  999.85391974  999.89846256  999.88422346  999.83072231
  999.83307685  999.86930794  999.8739041   999.80659524    9.97927175]","[ 119.89555273  289.90002502   29.96002542  209.89572672   49.9619512
   49.94551558   89.91036415  309.81773517   89.92826125   29.97376245]","[   0.          649.7885468   999.50796497  639.84926188  769.73042001
  719.8450521   999.81990149  679.77707752  999.82964061  969.79628869]","[ 999.69952265  549.90900505  999.78042445  419.72715948  999.72750257
  999.81780941  999.81981275  999.66315045  999.69935645  999.8227635 ]"
"[ 619.84978152  609.88407477  619.82191792  689.8613133   589.85993446
  659.8681789   779.85723438  999.85778523  769.85020827  969.85708287]","[ 419.84471942  999.494673     69.886298    239.851952     99.94591561
  689.69429412  579.80084506  679.80774523  179.90013791  209.89988359]","[ 39.95902797   9.98774508  89.94886183  89.88574633  29.96489863
   9.98712782  99.96198507  29.97312044  69.98682521  59.91407331]","[ 359.82277116  369.81728475  869.76930514  109.97077561  209.88032237
  249.8320506   389.71092913  309.86359113  569.8558749   479.80075473]","[ 999.82200555  969.75661225  999.73407961  369.70064869  769.7430521
  519.78438132  999.78404636  889.84352355  989.57224975  809.81333737]","[ 149.96573692   69.97793464    9.98675711    0.           69.92666932
   59.96741158  109.93836704   79.94640127   39.98900185  329.79127559]","[ 999.80392947  999.90531504  999.83494737  999.81574054  999.89330318
  999.82405446  999.91888063  999.85869073  999.82884484  999.85644486]","[  89.96184806  199.89612875  129.93494324  109.90454415   89.90489567
   99.93742275    0.            9.98157783  159.90949543   59.92378664]","[ 999.81968072  999.55927547  509.80634473  499.81603832  939.80463806
  999.63001395  999.8027361   999.79396247  999.7926784   579.82035983]","[ 999.63440307  999.79375619  999.72181369  999.75409584  999.67464962
  999.73945011  999.77263222  999.68841723  989.78570992  999.74320767]"
"[ 659.88719523  659.89045226  689.86996802  749.88193061  609.81000834
  709.82957174  999.8543931   509.84399267  979.81681782  999.81568325]","[ 929.54759666  169.90111709  359.78984905  139.84521854  199.85146075
  749.84060199   19.96799091  469.78696755  599.82638532  369.80668892]","[ 39.98922428  29.99054174  69.93301506  39.94766179  49.96545099
  19.96906428  39.96355283  39.98051667  49.97974568  89.96511723]","[ 589.81892164  609.77839964    0.          299.89701971  509.78963861
  359.70721589  349.85683369  309.84528936  469.79064641  319.72413477]","[ 919.8166765   329.83906805  929.70953897  999.60157713  889.31926427
  859.51010445  819.67900332  669.79038962  629.84341159  379.71937303]","[  29.96940822  169.92757666   49.92885442   59.93642039   19.97284642
  109.93159931   39.97291221   29.96478463  209.86584908   59.9580181 ]","[ 999.88663517  999.88352238  999.89619153  999.90473728  999.9195272
  999.87687228  999.84182062  999.83852467  999.85184753  999.82260178]","[  19.97707907    9.97921105   79.94505019   89.90553419  149.93431533
   19.96764029  209.94034566   39.9587871    59.92379229    0.        ]","[ 839.77368291  659.77161926  999.77999701  999.67291409  999.67740489
  999.82343104  799.85908958  999.76592097  519.83831205  999.62514814]","[ 999.73187183  799.79143755  859.74973831  999.68876168  999.70089263
  999.8805124   999.7950703   199.84930125  999.73706541  999.77039069]"
"[ 849.8999886   799.87274404  999.85801699  999.78655567  779.85141925
  989.76278104  699.8294938   799.90170345  449.78433783  669.86078565]","[ 489.80561332  629.82520376  309.86655797  999.68726528  599.75828064
  719.48758172  599.78684137  369.73176014  419.71031169  639.7186595 ]","[ 49.95972253  39.97671562  19.98553572  59.98187045  39.98774979
  29.95607807  19.99444344  39.96250485  49.96799684  69.94644028]","[   9.98368111  369.81303412  359.73447667  539.80688371  399.7932462
  629.7401821   309.84257543  299.73569355  579.80077918  279.84151385]","[  29.945204     19.96185577  489.8393909   919.5431765   459.79323494
  999.76662559   59.89278543    0.          849.57124337  769.6960375 ]","[ 49.95911707  79.89593257  49.95251398  79.97443764  39.94742237
  99.90071147  29.97853055  69.91591875  69.96291019  59.92292997]","[ 999.88940105  999.91163189  999.85723441  999.83905031  999.77124664
  999.87796677  999.92965608  999.87511416  999.8988157   999.8077745 ]","[ 149.95938925  149.89969793  159.92971582   69.97296584    9.97913953
   69.93914495    9.98425166  269.80580427   49.9554585    69.9703103 ]","[ 759.8524466   999.84539826  999.80619296  609.82927813  879.68402823
  999.80968979  999.78357316  919.83449753  869.69188402  769.81365016]","[ 999.72631411  999.80928794  999.59733826   89.89861577  999.72480837
  999.80986964  819.82507274  999.78750447  289.91554041  489.5360742 ]"
"[ 759.86805942  729.8989183   569.86157071  679.89262568  999.88234037
  999.85128415  999.88543227  989.84123203  749.8813398   959.73009547]","[ 999.76528107  679.77732043  909.47827667  199.77448075  619.76572824
  209.94362448  479.73555714  999.81029658   19.96710197  139.82491449]","[ 29.98199094  79.96304706  49.94627985  49.9722542   49.97128462
  59.97853891  59.95262214  19.98488377  19.96832159  19.97140371]","[ 679.78122429  349.80373037  379.89286902  339.87768443  539.88447301
  579.89742005  469.86115637  539.78442532  949.75014501  999.84105623]","[ 689.58027094  619.86917665    9.98012987  999.6192257    19.97204089
    0.          999.71038786  549.83860083  999.61152096  859.80418842]","[ 229.84717715  149.90249462  129.93775297  199.92613162   29.96757346
   39.94663438   59.95136606  129.95211206  129.95954529   29.98434828]","[ 999.87255163  999.80907332  999.88238971  999.72387685  999.85303275
  999.69052176  999.77195362  999.90269309  999.86357098  999.91052652]","[  79.90248232  179.83353332   79.92817563   49.94373479    9.98344125
  149.89246547   79.95487211  309.82129965  179.87562125  329.87942179]","[ 999.77570151  999.70119685  999.76125695  809.78507745  619.83193906
  699.82264261  999.72889304  999.77694876  859.82481233  869.6977148 ]","[ 999.83678254  759.60988823  999.80631015    0.          999.61370427
  999.69870392  999.75962889  999.78043702  999.86377346  999.75357988]"
"[ 619.8584886   999.87262625  999.84597786  999.8039622   999.86030607
  999.79634893  699.87969688  999.75689122  599.85126934  559.78184947]","[ 499.7860403     9.98035432  689.69707089  409.74292136   49.94494827
  199.85203239  889.82763638  459.78581861  489.80487309  569.7648004 ]","[ 69.96774053  99.88935645  29.97135343  69.98126893  99.94262231
  29.98653364  39.96592335  89.95462863  19.97152819  49.97936875]","[  29.94645928  419.83054212  519.77497816  699.78301713  519.71765014
  469.71428041   29.97027697  409.81649737  429.80670779  389.84587787]","[  69.91448493  439.7575341   839.60763448  999.77604062  999.501737
  389.8786823   909.65889322  669.85066143  999.70310286  999.80118584]","[ 139.89679051   79.97622995   19.97002371    9.98352604  149.9379801
   29.96172766  189.87867914  219.87678037    0.           39.96236702]","[   9.98073799  999.83056289  999.83501052  999.87995699  999.87131445
  999.8632477   999.89036462  999.84833776  999.6972551   999.86295236]","[  29.96178096   79.92006264  179.89042203   29.95221426   49.94612924
   69.91686258  199.8436396   179.85158019   19.97356027   19.96813734]","[ 679.82632831  969.76753726  659.8266171   739.82581554  999.65923602
  399.72509398  999.84140252  759.7520718   599.74724265  739.76137505]","[ 989.67475592  249.88307016  999.76646469  999.59064978    0.
  999.71653872  999.75222317  679.83792968  999.73371059  999.69316263]"
"[ 899.88229825  669.86981667  749.82982792  999.82438367  999.89295033
  959.8499064   979.81421687  999.86885079  679.88521377  999.884128  ]","[  39.95412126  999.73085353  429.86737239  909.50230454  679.60122144
  959.65356273  999.71681935  399.76647222  999.66992933  529.76096799]","[ 109.93791439   39.9461891    39.96157168   19.99093594   89.9268999
   39.96941268   39.9847826     9.98938026   39.96579796    9.98149712]","[ 399.85397465  559.77103378  419.77238917  469.80356909  499.70211159
  429.80037652  609.83538357  499.84654576  749.81906568  719.80477839]","[ 849.68030642  999.79604443  999.79192722    9.98838035  999.83955685
  999.71969392  999.87161398  999.7540589   999.88351413  999.73598299]","[  19.96946527   29.94740242  359.77647477  209.96078911  109.90766944
    9.98586357   39.98557466   59.94491731   79.97178944   49.96769435]","[ 999.78416956  999.8662411   999.86328178  999.84678439  999.89841055
  999.89531698  999.87944799  999.8611949   999.87945887  999.90049409]","[  79.93129966   19.97131936  169.86433635   49.92631186   79.93036996
  179.92138062  109.86318932  209.92478665  149.91972742   79.89947375]","[ 999.7961431   939.74856203    9.9797665   659.75100886  569.82400414
  609.81653621  869.73485152  509.76307384  999.7296413   999.87981195]","[  79.91383407  999.83444824  349.89248212  999.78477289  319.87223751
  969.50406406  999.64719645  999.76995682  999.85939971  509.88558081]"
"[ 539.84251476  699.68813697  759.89050179    0.          569.84219028
  699.81174725  539.81505402  759.88751619  589.86592014  749.8735041 ]","[ 539.80562428   49.92419748  349.8952535   549.76003582  999.77290535
  999.72057905    9.98097669   19.96213345  999.62285872  729.73968128]","[  69.97605893   29.97153906   59.91639633   19.97480332  109.94903474
   89.9651362    29.9716907   129.95076159  129.96788344   49.97627202]","[ 759.78300828  479.77948925  469.8164141   779.7914207   459.60757623
    0.          489.75285194  259.87626616   29.94548446  549.77180364]","[ 379.76250226  689.67148107  949.73216911  999.75148815  999.87171182
  449.75404273  979.80869905  999.66818925  409.85218034  999.67967113]","[  79.93856046  159.93781988    9.98140092   99.90783609  229.80187898
   29.98611121   59.92326419   99.96958798    9.98302506  109.97046221]","[ 999.78450787  999.89421497  999.87775527  999.88832225  999.92107714
  999.77705696  999.7984365   999.88990247  999.84276118  999.90680526]","[   9.98622329   69.94734396  169.8729657    99.95032897  279.89615666
  249.82189173   49.96775154   29.96026339  249.91661919  179.85445586]","[ 609.85545208  609.74880969  649.7996311    59.8931867   999.66594745
  959.82120091  489.7131709   109.88038234  489.78569545  519.81047916]","[ 729.70894402  999.62405243  419.79910553  679.85770419  999.68144307
  949.64048502  999.76654428    9.98163973  999.86648312  999.70982132]"
"[ 759.89161254  999.85128916  999.79670515  999.80286819  999.85158452
  879.86143265  599.8810301   779.81057388  999.84852447  949.78627093]","[ 119.91860869  389.78579948  709.72875579  519.75352611  999.52319445
  999.77564374  499.79206577    9.98035432  689.70431189  449.74590627]","[ 109.88785897   19.98052161  109.97369379    9.9813271    49.95237978
    9.97980657   59.97503301   89.9098538    39.96971949    9.98165795]","[ 359.6766269   549.79833171  399.8440527   419.83552607  419.81349696
  479.70352668  499.83020642  549.63367283  439.91907163  159.81600018]","[ 999.76452048  249.81481505  999.6835125   999.77064224  999.54287772
  999.70097349   69.8992919   299.7106095   999.66968335  999.79924401]","[  69.90601649   39.98084809   59.96922118   59.89557136  109.95656941
   59.94670687   29.97472281   39.97019659   59.94688908  189.78964756]","[ 999.90277017  999.71269534  999.85993403  999.89785849  999.86374351
  999.90511409  999.87127483  999.91155721  999.85470544  999.8546819 ]","[   0.           19.97326794   79.95331055   59.928705     39.93898328
  319.91013001  119.90468294  179.9116033   119.92463438  419.87030711]","[ 999.74936863  529.79575697  969.79046821  999.75334009  659.80393749
  999.61196098  999.69793712  999.7462648   699.7757395   729.72166718]","[ 639.8413397   999.74357427  999.85767028  999.79911496  999.6257598
  999.59922918  999.71275227  999.82442969   79.95607343  999.81536216]"
"[   9.98009616  829.8351567   989.85952299  999.81601939  779.88850997
  999.8480026   809.88535758  809.83225337  929.89248076  599.8590046 ]","[ 589.62153065  999.67801161  129.87755978    0.          789.86014264
  429.78016348  399.82191695  739.80979698  649.5871865    19.96849307]","[  29.98910133  149.91285949   19.97401505   39.95959194   49.9406928
   49.97463031   99.93065228  109.94135282   29.97842997   39.9695873 ]","[ 919.63548608  279.78409778  399.84548641  379.79253002  659.79444502
  299.66216534  429.69691097  439.64600163  429.79588194  339.73556804]","[ 999.68861077  969.79000692  939.65962393  999.79937358  739.69700383
  999.718994    999.64737769  999.7811988   999.79726175  999.77382768]","[  39.97552438   29.98374378   39.95444123  129.93712366  159.88937173
  189.88802303  109.87057714  129.93299233   39.96742698   49.9331052 ]","[ 999.89341301    9.98081211  999.93470321  999.92390372  999.77113574
  999.82980938  999.90664433  999.86998844  999.85965847  999.84974619]","[  39.94866195   49.95090696   99.93183288  109.95997674  159.8912944
  159.92040694   69.96516871   49.92676416   19.97798613   59.93341454]","[ 999.7847571   689.67951373  829.77110927  519.81921976  889.76585286
  999.82495667  999.7061684   899.80759335  969.76101429  839.74347851]","[ 999.67805325  999.76226193  399.79069977  999.78938265  999.7941894
  999.77170131  999.70404309  999.78503943  999.75506547  999.56429536]"
"[ 859.87427427  859.85553901  749.88110008  999.85938187  999.84999337
  999.88945268  999.80477681  999.79250304  829.886363    989.83537639]","[ 609.85695298  999.64437085  389.84691794  539.78536433   79.96615543
  999.66101021  629.75339144    9.98413662  859.85867545  419.76368942]","[  29.98131571   89.90641472  139.86931069   49.98133345   49.97725425
   39.94185432   49.97528881   29.98856633   39.95822913   99.96960978]","[ 509.776639    419.73883784  999.79317945  929.54710838  399.71204955
  499.74696845  489.73992981  999.85939339  589.76806822  619.68219305]","[ 809.56790456  999.62390353  679.6613515   999.64199726  629.78584498
  999.75009201  419.76110298   49.93304656  809.71260102  479.64026817]","[  29.98448117  269.8624994    49.97792604  179.96586103  139.93629623
   99.95336095   19.97517014  179.84890882   59.97001988   19.97612466]","[ 999.80601893  999.87757311  999.87873654  999.85446176  999.84886988
  999.87910091  999.80900012  999.92618087  999.86336754  999.85028232]","[ 109.94334355   99.95689426   69.90305908   99.95432471   59.91013499
   29.96684528    9.98253677  249.87782721   49.95740636  129.94683424]","[ 339.80949441  689.78858408  999.86140291  939.72785427  999.70947361
  999.84142336   29.95451947   29.94350951  529.83832288  689.8024367 ]","[  69.91480593  999.67972552  789.74612453  709.81331762  539.87050393
  379.79968212  999.69500315  219.94257648  999.76139626  999.62036442]"
"[ 999.84775857  989.83550947  589.85510847  649.88191978  999.88374304
  819.90039919  999.82336027  999.90597823  969.84652911  859.8710091 ]","[ 569.80958382  999.71539994  999.51498891  199.87395508  769.73780846
  409.77936573  139.93928852  999.71185778  999.53419655  649.6722668 ]","[  9.98657075  39.96732395  19.98503363  79.95647549  49.96052304
   9.98063682   9.98118176  79.97712641  29.98678062  29.98260125]","[ 719.78745802  109.92907214    0.          499.76041361  739.72251815
  899.65926325    0.          689.70466645  419.85934685    9.97980625]","[ 999.73775071  899.77740486  999.70650482  849.61881329  989.70942879
  659.84658761  779.67954008   39.93624544  999.77537837    9.98791799]","[  59.9413983   179.88396751  179.95230402   39.9465329    79.92956003
    9.98212007   29.98170794  149.92891755   59.96241615    9.97978388]","[ 999.85936961  999.86399941  999.85769502  999.80134664  999.7810887
  999.865903    999.8516101   999.81223143  999.81549718  999.89451924]","[  59.98319029  469.77626843  169.87829803   49.9662355   499.85053523
  249.8700697   369.89618104  139.87230234  139.89817028  129.94343265]","[ 999.68981057  789.74828213  999.7609104   649.86473255  569.78326342
  609.84042197  549.83972018  999.80837698  689.76594084  929.75987062]","[ 959.61948154  999.70491619  999.79496926  999.7250256    49.96657635
  999.58262405   59.97914473  939.6816582   999.61064146  969.57160584]"
"[ 999.7849019   869.86623927  909.8918446   999.84962981  999.80773672
  759.86456959  689.88771555  739.77261776  929.88297395  839.87326547]","[ 149.92476765  119.9454937   409.76020359  429.747093    799.73603747
  569.79746858  599.8117924   219.76223643  999.63238851   59.94839026]","[  9.98076844  39.9665632    9.98885092  79.96936411  19.97084514
  49.93231445  39.97204706  99.95693436  59.97944311  39.97158897]","[ 719.67918771  389.75133036  999.8269615   749.60098931  999.73964977
  979.63393307    9.97970751  609.73334815  769.84896372  579.79498934]","[ 999.68098357  999.75625684  999.78511865  689.69338362  999.74576612
  349.88541409  999.84417529  879.8633933   999.77811127  999.54532945]","[  59.96382099   89.95701813  319.88479662   59.96213981   49.91723173
   99.95439124  109.92534611   39.97276119   59.96053578   39.95456869]","[ 999.88992757  999.86530767  999.83037224  999.84309178  999.82404745
  999.84678611  999.86415099  999.84980151  999.80011472  999.88360796]","[  69.95928021  179.87311735   49.98497153  109.95490438   49.98023866
  109.93682449    9.98177116   29.95160082   39.96739492   39.93127972]","[ 959.74189402  999.79049446  519.81274277  999.74308299  999.76337149
  799.70363123  999.75627309  999.80586468  999.77615014  999.87559088]","[ 999.84562757  999.84419743  319.85354163  999.70275659  999.80016191
  999.73656357  999.69652888  189.92218304  939.62219397  839.62246938]"
"[ 999.84903075  999.82023514  969.88518927  989.80404849  789.89106546
  989.79924375  699.88053293  769.77436217  639.87945113  999.88557   ]","[ 419.73484977  639.7174569   999.69666223  529.7897584   299.88789483
  999.56214809  269.87869357  339.91852888  999.61235158  409.68426997]","[  19.96685457    9.98451474   39.97440631  149.92568055   49.97822895
   49.9554555    39.96842151  189.8640786    19.98620735   29.96760244]","[  29.95169306  439.6877033   639.83213074  319.67021528  649.68858094
  879.79073176  569.83657397  499.73403452  999.63344731  949.71765388]","[ 629.81348137  459.7897991   489.85811486  999.68662872  879.71569261
  959.58198461  889.76960688  999.69982895  549.84667006  999.53515794]","[  89.92466382    9.98487562   59.90930958   59.9554106    69.94607782
   99.97104181  149.96299786   59.91278607    9.98783206    9.97907664]","[ 999.94044187  999.9052792   999.78157303  999.91090309  999.86188979
  999.86105788  999.90232058  999.9086944   999.87359014  999.90653267]","[  99.95685988   29.95808686   69.92904682   89.95813515   89.90275416
  139.92626188   19.96047882   49.96179772   49.93872173   79.94514152]","[ 999.69969246  999.83209772  759.81273347  999.75978694  679.82949586
  999.71492023    9.9800967   499.82009136  389.69069848  999.89169569]","[ 999.73547378  999.70502918  999.5818691   999.75853287  999.65315
  899.76934872  229.8868023   999.73330239  999.83030042  999.76558726]"
"[ 719.87953834  879.8958314   919.87926449  949.849164    999.8339555
  699.84949133  999.83422239  789.80997423    9.98102725  869.82766829]","[ 999.77769752  629.77751755  499.81142212  489.78226991  679.79398848
  869.67359163  369.88213269  809.8942728   819.76508292  979.64477042]","[   9.98536144   29.97807269   39.9586623    29.97102275   49.98386276
   29.98678157  129.87546237   49.97167989   19.97368813   79.91073836]","[ 939.78079886  519.85744549  519.78734113  589.85324708  149.93675303
  609.74588921  999.77464577  679.87815896  859.72918714  559.72071447]","[  39.95023567   19.96998111  999.77066602  999.83435084  999.69140205
  999.78701839  999.56852184  469.83973735   59.91367965  419.77903611]","[  99.93027967   39.97062389  149.90647913  109.94063817  139.94553712
  149.841759     39.95796066  159.96253304   79.94850849  249.89990379]","[ 999.89214022  999.88065241  999.86988399  999.89303996  999.79743564
  999.92659306  999.90514537  999.91712156  999.8024439   999.82798145]","[  19.9710364    39.95697407    9.9851958   239.86350285   69.94912593
  189.93613183   49.95473509   59.96522506  389.93365676  149.96090105]","[ 929.83937185  999.84153764  819.83818475  579.81738252  999.81995469
  999.68179316  999.83400411  479.78975881  969.68160467  589.81503581]","[ 999.72493606  999.84500181  999.85931679  999.75565241  999.84652366
  999.73640208  999.83182186  999.73168072  559.83496201  999.81966426]"
"[ 909.88377479  999.85894748  999.80373552  899.83880993  879.81566871
  999.83872471  999.84673745  999.8224316   999.87108178  999.80648567]","[ 999.7273819    19.97256554  959.73327989  999.76960662  229.95560785
  609.79957474   39.93870441  689.72539176  269.86635719  789.75569313]","[   9.9901111    89.95877375   39.97984673    9.98572594  139.93746102
   29.97253169   79.98074034   99.94074156   39.97948913   39.95944195]","[ 709.81735014  489.69697257  999.73394229  999.85086432  629.81788814
  999.72831912  549.80585131  679.71366614  499.77399782  999.69220877]","[ 999.60534352  999.8689582   839.66301642  999.59341033    0.
  889.66089216  719.74710341  999.68262336  939.67876314  749.73509754]","[  39.9588827    19.96927936  109.93143997  109.91465321    0.
   39.93582085  219.81958704  119.97168806   29.97075591   29.95280368]","[ 999.90948366  999.91354201  999.90048958  999.63619413  999.87512228
  999.90999917  999.89313926    0.          999.91463083  999.88812116]","[  29.94593901   29.9555588   259.86485929  149.92015721  129.8484105
   99.95350544  139.89218174  109.95639329    9.98192697  189.87637761]","[ 889.79731958  999.85542939  639.81327514  999.76938544  999.84709537
  999.84342735  829.85312427  999.80186154  579.75240558  719.76721528]","[ 999.67682581  999.74852532  949.60254979    0.          999.83413296
  999.78735569  999.46837625  909.68911944  999.75930631  999.7833363 ]"
"[ 999.77547788  619.87067971  999.8830878   839.8655845   919.86617053
  719.8864011   999.87218076  749.88631798  939.86733537  999.90023391]","[ 709.61415817   39.95452042  999.5134426   469.79312686  999.60390192
  269.85058916  509.81112062  489.80009122  999.76101503    0.        ]","[ 59.96571559   9.98072424  19.98199791   9.9822926   29.98457342
  19.96323987  49.97433674  19.98234181  39.98378752  29.96633778]","[ 659.76796722  999.65775443  799.71301654  459.8264036   509.82725687
  779.73712573  629.81157204  849.65305312  659.73303408  929.69993231]","[ 699.75843542  999.76568174    0.          999.73206538  999.60043066
  999.76109048   69.8879909   829.78865931  999.79547209  999.70178059]","[ 159.90999003  119.90987976   89.94733668    9.98049616   59.96000484
    9.98738951  159.93618598   59.94552513    9.98306769   69.96599669]","[ 999.90882431  999.89060757  999.92435602  999.8910137   999.86976158
  999.85161477  999.84465595  999.79123614  999.885062      0.        ]","[ 139.87376377  199.91627582   79.95469013   29.94248557  239.82413789
  209.89862109   69.88391621   99.85556047   69.92589266  219.85955012]","[ 849.75094786  999.77910359  999.69460941  999.72597955  589.79910802
  939.80133429  779.80680188  709.78433799  999.88445989  529.81437668]","[ 999.61202462  999.80712974  999.80938754   89.91471317  999.80561987
  999.73580833  999.85629837  999.77425353  999.8460806   999.77628761]"
"[ 999.84065353  999.90182485  999.87021882  959.86645748  999.8912404
  999.89785837  999.84876415  999.85102801  999.86200392  889.85819453]","[ 269.88653536  659.66593047    0.          819.68190807  839.85603657
  999.65173798  999.67706518  539.7928276     9.9813337   249.85424053]","[  79.96047607   59.97191942   39.94198022   79.95041295   39.9830412
  109.97098167   89.95395399   49.9689174    19.97659041   29.97807223]","[ 739.71237889  529.88676989  249.90018731  469.77831418  439.74962509
  629.67162674  999.62474951  669.72408291  669.72633624  569.77963544]","[ 999.82136652  819.75305673  999.74500653  609.81029874  999.63713088
  999.46136012  999.67462389  999.73375329  999.78132632  959.8038026 ]","[  69.9360345   119.91724714   39.94761364  149.94455944  129.97072049
  149.86474924  169.93864583   89.9449114    59.94405619  399.93567994]","[ 999.79259165  999.81430843  999.91686123  999.89048286  999.87106421
  999.90039014  999.88442471  999.8931943   999.84987762  999.88748716]","[ 109.92419699   19.9606587   209.93581728  219.85739209   89.92827556
   69.95867695  229.89517391   49.96126714  139.86004834   89.86803933]","[ 789.78073071  999.86388883  999.67254609  999.82728185  919.83485566
  669.82592668  999.81135186  749.8238046   509.84755106  769.82137227]","[ 999.49374006  999.82576729  999.79265596  999.77396718  999.81692953
  999.81513396  999.79684038  999.84855335  999.83596782  999.70230572]"
"[ 999.82101348  999.81075333  999.87494164  809.70588751  999.8568856
  719.86510757  999.87441371  999.79221568  999.85450936  909.89559165]","[ 419.75031453  999.7507699   889.59210746  819.64917725  539.83174625
  549.85546277  719.72362886  889.5984444   899.66658894  489.83289832]","[ 29.96750826  69.9784742   59.97719258  89.95664983  19.97389986
  79.98496478   9.98397375  29.9578833   79.9726411   19.97650842]","[ 929.65631748  739.82256611  809.7675377   849.55944154  999.7030513
  869.64413258  909.60893251  779.7493917   429.74248971  869.74143802]","[ 999.77890533    0.          999.77059786  999.76745096  999.62393938
  999.85558356  999.68926051  959.65875404  999.80296432  999.77231478]","[ 179.89791977  119.9693347   159.79204019  139.94235585  139.88927639
   19.96730546   89.96087473   49.98276149   29.95108293   19.96853926]","[ 999.79572549  999.9128182   999.88634671  999.75585817  999.91054304
  999.90064557  999.89678882  999.83797667  999.85630454  999.87780143]","[  79.88780423   49.97612691    9.98014027   69.95559309  129.87488465
  129.94186783   99.92964981   59.94210561    9.98217188  279.88056566]","[ 999.79103792  999.8058703   999.86841759  889.61194222  999.78421601
    9.98094159  949.59917714  999.83461747  629.83607875  769.75540704]","[ 999.85344038  999.85525973  999.75834328  999.77422758  999.80493843
  999.79991139  999.85673684  999.64684358    0.          999.81962875]"
"[ 999.87599985  959.89063441  859.75048164  999.8859916   999.89918829
  929.81160493  839.80139298  999.8609542     0.          889.87287448]","[ 999.71496154  609.80067175  999.55489314  779.74409955  439.77914079
  999.69103656  419.77581273  649.77518903  649.81147016  999.75198484]","[ 49.97743486  29.95852672  49.984466    29.94481504  49.96493116
  19.9807561   49.98374502  59.98430259  79.95815842  39.98312402]","[ 779.73920494  609.75147097  639.58053518  549.78510715  459.79768
  579.79589395  729.75805367  999.73710158  969.64148974  399.93458945]","[ 999.74365865  999.6726732   999.66542462  989.63504134  999.79993619
  999.69326229  999.82018736  669.80527068   19.96989125  999.5621849 ]","[ 109.90966063  179.93292491  139.94927489  149.89809143  169.93052023
  159.88527271    0.           89.95620947    9.98188646   39.94205852]","[ 999.86645505  999.85737298  999.92787465  999.91045394  999.82125556
  999.91319197  999.85760563  999.86456638  999.89098493  999.85282011]","[  59.93195881  159.89201314    0.          149.92206146  219.82782656
  179.91440205  349.79936893   99.94023336  169.95249621  139.93923701]","[ 999.82479293  709.87045374  799.80418182  519.84014677  999.86268213
  599.80271513  939.74359554  649.86183294  999.79891909  999.84805438]","[ 999.86458216  999.84815635  999.85326501  999.84738036  999.83091412
  999.66483657  999.73265578  999.81944149  999.77851006  999.76261602]"
"[ 729.86982095  999.87937469  999.88474243  999.87634863  909.84771089
  999.8587457   999.86379681  879.84182825  989.87496309  999.78298838]","[ 369.79346415  789.74383987  999.60853451  189.93984444  629.75992059
  999.4146703   409.71186628  469.80139882  409.68218082    0.        ]","[  49.97763136   29.97268787   29.97945125   19.97982728   69.96662403
  149.9453749    39.99276033   49.95132051    0.           39.98810874]","[ 569.77580655  999.77768785  999.78061984  999.87445945   19.96920269
  989.70121978  709.66327094  529.90260767  909.78676597  699.73916242]","[ 669.69995182  829.74951313  789.7071763     9.98105719  999.90044874
  999.83400101  999.83866292  999.86284288  999.51843748  999.77586796]","[  59.95016594   49.9113188   259.91249729    9.98118141  109.97304801
   29.98592179   59.92884351    0.          139.95450351   19.97257061]","[ 999.85909703  999.86147602  999.83056696  999.91742481  999.84066278
  999.85250068  999.90937845  999.91947355  999.86080541  999.87408948]","[ 149.84651565  139.90559685  129.84584948  109.94617981   19.969287
  139.92259404  169.88984442  259.89940931   39.97104094   59.91884088]","[ 559.86756827  999.813149    969.6282446   669.75202671  889.76132801
  599.71630491  999.86587602  999.85303189  889.68846362  999.7752461 ]","[   0.          999.75122762  999.85258971  999.82873027  999.83557128
  999.70103888  999.74073552  999.83000475  999.89629818    9.97908366]"
