nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
64.0,109.0,14.0,297.0,19.0,35,42.0,18.0,56.0,35.0
188.0,39.0,32.0,7.0,78.0,34,64.0,41.0,93.0,94.0
1.0,31.0,13.0,4.0,30.0,13,12.0,64.0,66.0,13.0
2.0,45.0,66.0,11.0,24.0,26,80.0,7.0,11.0,45.0
6.0,1.0,24.0,14.0,48.0,12,1.0,65.0,33.0,25.0
10.0,22.0,13.0,1.0,2.0,29,13.0,7.0,4.0,11.0
8.0,6.0,9.0,1.0,9.0,39,8.0,3.0,6.0,13.0
13.0,0.0,2.0,10.0,14.0,2,6.0,2.0,1.0,19.0
1.0,4.0,15.0,5.0,2.0,6,46.0,1.0,1.0,0.0
1.0,9.0,11.0,13.0,13.0,1,9.0,15.0,3.0,6.0
3.0,9.0,23.0,1.0,5.0,12,1.0,10.0,2.0,2.0
9.0,1.0,5.0,9.0,5.0,8,1.0,0.0,11.0,5.0
6.0,1.0,3.0,3.0,4.0,8,0.0,9.0,4.0,1.0
1.0,8.0,1.0,0.0,1.0,3,3.0,2.0,2.0,3.0
7.0,8.0,0.0,2.0,0.0,3,14.0,6.0,1.0,4.0
6.0,2.0,1.0,1.0,0.0,2,4.0,0.0,1.0,5.0
4.0,1.0,7.0,4.0,1.0,3,7.0,2.0,2.0,4.0
1.0,2.0,0.0,2.0,7.0,1,8.0,7.0,0.0,2.0
1.0,0.0,5.0,0.0,3.0,0,0.0,4.0,17.0,3.0
4.0,0.0,1.0,3.0,2.0,3,1.0,3.0,4.0,4.0
0.0,3.0,3.0,6.0,1.0,4,1.0,0.0,1.0,1.0
0.0,1.0,2.0,1.0,2.0,0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,1.0,8.0,1,2.0,4.0,0.0,1.0
1.0,4.0,0.0,0.0,3.0,0,3.0,8.0,5.0,3.0
1.0,6.0,6.0,4.0,0.0,5,1.0,1.0,6.0,0.0
1.0,4.0,1.0,3.0,9.0,0,5.0,7.0,0.0,2.0
2.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
0.0,4.0,1.0,2.0,0.0,2,2.0,4.0,2.0,3.0
0.0,1.0,1.0,5.0,8.0,3,6.0,5.0,2.0,1.0
2.0,1.0,2.0,3.0,0.0,1,2.0,9.0,4.0,1.0
0.0,5.0,2.0,0.0,0.0,8,3.0,0.0,2.0,1.0
1.0,0.0,1.0,0.0,4.0,1,0.0,0.0,0.0,0.0
2.0,2.0,3.0,2.0,0.0,2,1.0,0.0,1.0,1.0
3.0,2.0,2.0,0.0,4.0,0,3.0,0.0,3.0,0.0
5.0,4.0,1.0,4.0,1.0,2,1.0,0.0,2.0,4.0
0.0,2.0,1.0,2.0,3.0,5,3.0,0.0,7.0,4.0
3.0,0.0,0.0,0.0,0.0,1,3.0,7.0,3.0,2.0
2.0,9.0,0.0,1.0,2.0,0,0.0,0.0,0.0,4.0
1.0,0.0,2.0,2.0,1.0,4,2.0,1.0,0.0,0.0
0.0,1.0,0.0,8.0,0.0,0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,2.0,1.0,0,1.0,0.0,0.0,1.0
2.0,0.0,1.0,0.0,0.0,2,0.0,5.0,0.0,1.0
0.0,0.0,1.0,0.0,2.0,0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,3,0.0,2.0,2.0,1.0
1.0,1.0,2.0,0.0,0.0,0,0.0,1.0,2.0,1.0
2.0,1.0,1.0,2.0,1.0,1,0.0,1.0,0.0,1.0
2.0,2.0,8.0,1.0,0.0,0,5.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,7.0,1,1.0,4.0,2.0,0.0
1.0,4.0,1.0,4.0,2.0,0,1.0,0.0,0.0,1.0
3.0,1.0,0.0,6.0,0.0,0,0.0,1.0,1.0,4.0
0.0,1.0,9.0,1.0,1.0,0,1.0,0.0,1.0,9.0
2.0,3.0,0.0,0.0,1.0,1,1.0,2.0,0.0,0.0
1.0,2.0,1.0,7.0,2.0,2,4.0,12.0,1.0,0.0
1.0,4.0,9.0,4.0,1.0,3,0.0,0.0,0.0,0.0
0.0,0.0,7.0,,1.0,5,3.0,1.0,1.0,0.0
1.0,1.0,1.0,,2.0,0,0.0,0.0,0.0,3.0
1.0,0.0,0.0,,1.0,1,0.0,0.0,0.0,1.0
0.0,0.0,1.0,,0.0,3,2.0,1.0,0.0,2.0
1.0,0.0,1.0,,1.0,1,5.0,0.0,4.0,5.0
0.0,0.0,2.0,,0.0,1,1.0,0.0,1.0,0.0
2.0,3.0,0.0,,2.0,2,3.0,0.0,0.0,0.0
,0.0,0.0,,2.0,1,,0.0,0.0,7.0
,,0.0,,1.0,3,,1.0,,5.0
,,3.0,,1.0,0,,0.0,,
,,1.0,,1.0,2,,0.0,,
,,2.0,,,2,,,,
,,0.0,,,2,,,,
,,,,,0,,,,
