rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[  79.94798325   39.94649942  109.95343877   19.99051152  119.9526399
   79.96808722   49.9283256   239.84288573   29.99158151   19.96526164]","[  59.97094096  179.91312325   79.93538431  209.8599519    69.97083667
   49.95459685  119.94506962  219.88174123  229.93800395   49.95773292]","[  29.97881074   69.96061861   49.97384434   19.98254155  229.88188888
   49.92542146  129.9525862   109.90804993   79.95169224  109.9384273 ]","[  19.96950546  289.83570518   19.97369573   29.95504262   79.95316508
    9.98830496    9.98646479  169.92794107   19.96611416  169.96881706]","[   9.98610205  139.96836638   29.98777559   29.98787475    9.98179711
   59.92257842   19.9730502    39.98241486   39.92848085   59.96914992]","[ 189.87652772   29.97103644   29.98142163   49.97750826   69.96780915
  149.90088355   39.95271807   69.91913573  189.8968902    69.94130393]","[  39.96460865  199.8602302   149.82852367   69.95932434   59.96402242
  139.97224718   69.9828187    19.9770641     9.98754738   29.97414048]","[ 289.93850003   29.97760411   89.95466239   29.98349392   39.94731855
   19.97049084   19.97054189  109.92890403  189.88501067   39.96915586]","[  19.96613427  119.96635645   39.97113532   89.96411586   89.95303089
   59.93805232   69.97914054  159.88927905  189.9362067   149.96951433]","[  69.90114814   19.98076877   29.95134961  109.92144886   69.97990345
   29.96548468   99.92141536   49.96872722   39.98253061  319.91065917]"
"[   9.99114332    9.98765592   19.98528362   39.93712757    9.98919277
    9.98298726   69.97537128  109.94809656   89.95188011   29.96514453]","[  99.94498161  139.92673406   89.93417509   19.98572125   19.97906516
   39.9699025    49.96367122    9.98174613   39.93803036   49.96696874]","[ 69.88911099  29.96922855  19.97013799  39.95886206  89.96914024
  29.96213634  19.99109308  99.96486606  79.96117378  29.95448944]","[  69.95451002   59.91864159  209.93709921  229.86860055  219.95113147
   49.96876559   99.96325151  289.79619463  149.96148295   69.95024194]","[  69.96678211  209.91242488   49.931856     19.96271414   49.95511383
   39.96655213  329.87781582   19.96765467  139.9425158    99.93985412]","[  59.93869044  199.93769919   19.98138438   99.90844698   39.95487688
  149.92022494   69.94116918    9.98217052    9.98053236   49.97777278]","[ 209.92829592   89.94393174  209.91808653   89.93096193  219.86354856
  119.8808221    39.94701538   99.94692041   99.93969627   99.96492979]","[  69.97415365  189.9346165    49.94781523  119.94910936   59.94442632
   19.98761256   39.97595733    0.          159.94815997  119.94797853]","[ 209.93162102  119.93856727   59.96463773   29.97765878  219.87006179
  159.82820264  199.84104773  129.93229302  189.93968173   29.98921835]","[  89.96645493   69.96247953  129.86021541   19.96446172   99.97278205
  239.81723535   69.92564719   59.97120397   69.94912988  109.92246592]"
"[  59.95197834   29.99001446   19.97920394    0.          209.9368562
   59.93640487   29.9661129    49.96042018   79.95930031   69.93817054]","[  19.97859354   79.97526493   79.95271548  219.89476871  159.95852547
   99.97021803   69.95805422   89.96678873  269.83971697   49.95921103]","[ 179.93088261    9.98015573  109.90769372   89.91085969   89.93034222
  119.95935272   29.9697898   159.8242522    59.94476807  109.9443662 ]","[  79.94408243   79.95449331  189.93300104  279.92659965  129.93589288
   29.95558634   69.95634769   59.974251     59.97657206   49.97739732]","[ 149.89124227   89.95297582   19.98582211   39.95839392  209.93686567
   59.97706113   29.96203806   39.93574564  139.94927725   39.97836704]","[  49.94272952   59.97258273   19.97278487   49.97887403  109.96124893
    0.           49.96846236  179.92786975  159.93941137    9.99124507]","[   0.           59.97285629  109.95468887   19.9687865    49.94882323
  289.85018213   59.94307391    9.99169156   29.98011174  119.92577263]","[  59.92029409  109.90564765   19.97306198   69.96602872   29.95796601
  119.89770672   19.98127759  149.92161016   79.94217652   19.97690723]","[  39.97485278   29.9605077     9.98440583  119.92522781  149.95132523
   39.98455284  119.95340327  369.88440708   59.97403825    9.98385472]","[  59.96648128   19.97160166   89.94864878   69.93470894  309.83184753
   59.95489548    9.98538463  119.88190754  119.91732137   59.95303204]"
"[ 239.92162981  159.84568121   39.97233358    9.99207049   89.94899138
  119.93921403  209.87146249  129.8832375   219.85589839   69.94863709]","[  29.95789177  219.83177427   59.97637903   49.97095419    0.
   59.96634888  269.85681336   29.95819244  159.96905269   29.97765953]","[  59.95012399   69.9562784    29.97315865  149.87049435  199.9057516
   69.92761544    9.99019834   79.96098713   29.96046365   79.92949585]","[  39.93643873    9.98319882  109.9534771    49.95858364  109.94030544
   49.93430868   79.96540155  259.90927894  119.9178263    19.97708468]","[ 189.84578039   29.97560644   39.94150625  229.90113645   79.95025822
   39.94671143    9.98838638  149.90852849   89.94129976  149.96096916]","[   0.           79.96475436   59.96508745   29.96477942   39.96465656
  189.92642519  109.92604131   59.95476726  119.94835023   39.95326665]","[  69.96740321  139.94583542   19.9839498    29.94910043   39.98632271
   49.96901698   99.90630006   29.96531928  129.90999923    9.9798717 ]","[  79.96667934   39.98074518   59.92163698   49.94950636   19.96515745
   59.93959855  109.8985155   109.92705494   59.92235871   99.93597881]","[  49.93084372  109.94871106  179.91881492   49.97680141   49.97400033
  289.85899356   29.9679933    39.96243577   39.98117718   59.92144901]","[ 139.93451425  249.88281525   29.96525166   29.96560264  109.94595336
  189.86259337    9.98825041   59.96350967    9.98263514   89.9535204 ]"
"[   9.98117327   29.98372723   39.98470245   69.92275523  239.93043642
  259.91728243   49.95559344   99.89608361    9.98140495   29.95781634]","[  49.97231063  119.88050581   89.92263848  279.8554928    99.90555663
   29.98589042   49.94927305  109.89789715  219.81805477  139.91829231]","[ 119.94765773  149.93874614   39.94342164   99.92675871   19.95931575
  289.82874768   19.96743156   19.97079346  179.96652149   69.96605239]","[  19.96775017   99.95715941  139.91982755  149.95728786   59.96187253
   39.95439526   79.94688899   89.9696619   179.84938234   49.97579694]","[ 129.91482474   69.92176714    9.9829406     9.98438893  259.82045815
   89.95337554  139.85200935   59.96618233  139.91003509  169.93481152]","[  59.93200689    0.           79.94091697   89.95781947   19.96878756
   79.92761817  129.87866454   49.91200533  129.91075854   29.96073369]","[ 129.96116751    9.98989035   59.97080539    9.98489313   59.95451099
   79.95671722  159.94183585   49.97551601   69.97445135  109.88629826]","[  29.97832879   99.90053337   49.97154709   29.98723799    9.9810478
   59.92866094  139.91548471  139.96900284   49.96720737   59.94156442]","[ 229.85645531   79.92887282   39.97467365  189.92974207    9.9847254
   59.94728246    9.97930365   49.96466478   69.9724429   109.96630651]","[  99.9404767    49.94001264  289.90572033   79.91342582  119.9411114
   29.96678282   29.95021143  199.92355951   39.95809062   99.94533108]"
"[  29.97653054   39.96865789    9.98533274  199.87399649   19.97677906
   59.95007134   59.96111286   59.91725575   19.97900582   89.96637465]","[  29.9521044    19.98664791   59.98340172  269.91809978  179.8635583
   89.93805335   79.91633817   29.97842317  139.88326388  209.85925446]","[  59.98881113  109.89569474  129.96951294  119.85466629  119.88744685
    9.98887319   49.94817276   19.96978747   39.96152174   39.96626602]","[  89.95945736   39.96024352  149.90864049   79.96281402  119.92950036
   99.9254532    89.97031606   49.94900349   89.93634377   59.9734105 ]","[ 169.89068117   29.97275805   99.96678861   79.95460326  119.88722547
   39.97033375  109.91072683   89.97368929  129.90814765   69.96751321]","[ 129.93210099   19.97115166  139.95244089   69.94083161   59.943558
  259.93923541  229.96413608  179.90833993   19.98706033  139.87408417]","[ 189.9401654    99.88688268   19.9758073   119.9031373    79.95284896
    9.98600641   19.9727105    59.93326526  229.79853459   29.97213885]","[ 59.94138642  69.94347641   9.9821967   39.9646633   59.96089216
  79.95618302  19.98803846  89.956714    59.95945242  69.91851011]","[  89.97155018  139.93952564  129.88779562   29.96657728  349.80608386
  129.83043243   79.91517208  159.94404825  139.8522052    19.97618557]","[  49.92471724  119.95367377   29.9799403    19.96916296    9.98420207
    9.9826177   109.87868734   99.89460783   19.97787378  399.80598793]"
"[  29.97294953   29.9613745     0.           29.95486861  179.95628569
  119.96619765  149.96477149   79.95507527   39.95790848    9.98647444]","[   9.98196297   79.94514708   39.9543032    19.9758445    69.93795544
  229.87977628    9.98705632   39.97195612   89.89321448  169.94230023]","[ 19.9714232   79.96184777  89.96776305  89.9330906    0.          59.97650019
  39.94154746  59.93596369   9.98147024   9.98085787]","[  39.95247941   29.95985542  159.85519096   59.92070944  139.91720729
   99.9458816    79.95814795   49.91595195   79.96740962   19.97455485]","[  39.9775571   109.85271464   79.94304171   29.95991734  199.94360098
   39.96410812    9.98540231   39.94435307   19.97367675   39.97909596]","[ 289.82978386   69.95655523    0.           99.86752865  109.91824475
    9.98611399   79.88713834   19.97066162  469.84632849   99.96876191]","[  59.9621173    99.95051786   69.98689915   89.95472485   69.92292755
  209.77859437   59.96005902  179.96210155   29.96067355  149.9304489 ]","[ 139.91890618   79.95229254  109.97094465   39.95815164  169.85630058
  129.92548849  229.80740929   69.93774574   19.98229723  239.87912576]","[ 79.9655579    9.984311    69.95204762  29.94485752  39.98044287
  29.96194557  29.96984481  49.94996121   0.          49.93984452]","[  39.98206699  209.91736497   49.97951508  139.92749512    9.98292409
   29.96189493   99.96625305    9.98336089   79.94955664   19.96902492]"
"[ 189.92240063   79.97093302   19.9698084    19.992763    179.93586863
   89.89019937  109.91404309  109.91161234  139.92667334  169.90039977]","[  89.97054559   69.95746949   79.96245764   59.97907578   39.94702613
    9.98164387   69.93442008   59.92421272  169.94231224  159.91524311]","[  99.91424822   99.95528092   99.92735936   89.97249206   29.98647025
   29.97805368  209.91523411   59.93053521   99.92526921  179.84505751]","[ 109.94285504   99.95917349  149.93720124  119.90495356   79.96829936
  109.95499437    9.9815252    39.93668438  139.95458729   79.95090143]","[  19.97904424  309.86606204   49.97896106    9.98119773   19.97878237
   49.93609992  279.82451555   49.95571828  129.92400633   49.97394344]","[ 189.90676486  149.9317582   119.89762281   59.95549655   69.97488302
   39.97500606   59.95079574   39.96936778   39.95985005   69.92737436]","[  69.96748925  119.96112677   29.99138797  159.91153136   19.96925528
   59.90982027   39.92944849  159.88532835   29.9506014    69.95727491]","[ 149.90905758   39.97431868  169.87154537   29.94716489   49.97152054
   49.95202879   19.97428291   79.95584199   29.9829997     0.        ]","[ 219.86938142   69.91875596   79.93955856  259.77053078  159.91494614
   79.95179603   99.90004526   69.97966054   29.95788518  139.94210631]","[  49.96867167  129.84981617  169.94466693    9.97946262   79.94116255
   59.97420709   99.87341712  149.87309963   79.96366974   29.96744792]"
"[ 119.93249524   99.85964772  119.92204189   59.95574455   69.96359603
   19.96560543  169.94054008   19.97194846   89.97456798  129.89589332]","[  49.95963059   49.92115447  179.82479255   99.87205385   69.92894073
  219.89805322   89.98202403  199.85682579   19.97008988  139.92531433]","[  29.98381914  179.87799314    9.98737295   49.98696534   29.98585448
   59.9578394    59.90267595  189.90950075   89.89535958   59.96163462]","[  39.96779149   29.95848971   99.96567728   59.9603458    79.95915348
   19.98160707   29.9547483    39.98103773  289.82927568   79.9650971 ]","[   9.98485011   39.95603818   79.96711903   59.9639558   119.94556014
   39.95398507  279.90301989  299.93072535   69.91951753  279.87486502]","[  69.95344377   39.95784456   69.95429566   69.96777368    9.98570312
   49.95738934   49.93226103  109.90302034   39.95546338    9.98614704]","[ 119.92394337   29.95788823  109.95135971  159.96847455  129.93305964
   59.95187839   29.97442256  269.94289383   19.96827424   69.96242881]","[  59.94936783  209.92688793   49.9777116   349.72032178    9.98405105
   89.96922767  149.93951474  219.93873252   39.96691254   49.98121957]","[  59.97454758   59.97208584   49.93792232   39.94127659   39.94429194
  119.95821136   39.98510866  119.88669772   59.94228597   89.96996279]","[  49.95117458   19.9707184   129.94450882   99.95555208  219.94629284
   89.96059753  189.87329862   49.95293737   49.9669142     9.98135087]"
"[   9.98595967   19.97788313  199.96371898  169.92165814  119.96571195
   19.98279264   99.90694429   59.94062961   79.95881605   79.91752929]","[  19.97704845   29.95347154  189.88350947   79.93004617  169.86649962
  139.87393638  139.95260089  239.79858839  149.94311174    9.98471345]","[  49.93618917  309.78418181   69.93383277  239.7776892    19.98014048
   39.96047786   49.94776756    9.98152506  239.87109849  269.8659823 ]","[  69.95675512  119.92646794   49.91368925  219.87614646   99.96238061
   59.97269502  139.92713667    9.98257963   59.92340235   89.97264683]","[  69.95276978   49.95516347    9.98529504   49.96519607   49.97785025
    9.985088    129.96665327   49.94713471  179.90962132   79.95757809]","[  89.95327797   19.97271926   29.96662468  109.94664633  149.96115047
    9.98346672   59.93497502   99.90792303   89.97042335  229.91050839]","[  89.94065977   69.96149752   39.97702253   89.93165042  239.8856463
   19.96807235   89.95604033   29.94176721   69.97003453   29.9781426 ]","[ 149.90874494  109.92181851   69.97465937   19.96792712   99.93069767
   49.96984493  189.83568238   49.96521578   19.97357141   19.96592894]","[  39.97686841  189.91399552  129.92147417   79.96552651   49.9468429
   69.93463734   29.97153816   39.96773028   89.96200051   39.94871116]","[ 249.9250526    49.95476499   19.97448136   59.97491406   89.92960879
   39.94238957  109.95964729   69.98293549   99.87202749   29.97336212]"
"[  29.96201153   39.94653558   99.92392467   49.964257     19.98440842
   19.96945372    0.           19.96074248  109.90469848   99.85464271]","[ 159.89111693  189.92623999   79.93235092   49.95731681   49.98660259
   29.95122924  169.87249789  139.8813405   109.97904157   49.96221585]","[  99.94782122   89.9131028     0.           19.97211089  109.91757174
    9.98353728   89.88804208   19.98169938   79.9740629    39.95806123]","[   9.98909027  469.77326525   79.98209636    0.           79.95041266
  129.94732493   59.98013451   89.93612854  269.82649809  109.95539805]","[  29.97021584   89.9016519    39.97874495    9.98314819  109.96614322
   49.97809931  129.86134518  149.89966501   49.97361133  129.94806244]","[  29.97232945   39.97280338   19.96254813   29.96804004    9.9806504
   69.94809963   69.96691436  129.94154719  119.92684612   69.98524567]","[  19.97057561   99.94369898    9.98852116  209.78338027  109.96727524
   59.95754733    9.98469017   39.97401227   79.92671778  179.92907831]","[  59.9684701    89.93568207   39.94948574   29.97357429   79.96872129
   69.95262312   99.95838787  109.85349046   99.91020198  279.86592424]","[  99.92021089  219.87635127   29.95932687    9.98498347  229.92919486
  139.95563363   69.90480059   69.91904088  199.8417441    49.95458978]","[  59.95940217  109.91583299  159.90053513  149.92997264   19.97051761
  129.91642667   49.93811483  129.94444065  159.87473514   39.96444346]"
