,alfaT3,alfaT4,alfaT5,alfaT6,alfaT7,alfaT8,alfaT9
53,0.00017634591568344653,0.0001623814219457569,0.00017590803877489674,0.0001465000610406766,0.00017525443814776228,0.00024320335548552204,0.00021710325384696145
54,0.0002073394698233376,0.00014182466543148533,0.00015664427998014128,0.00015273074853722147,0.0001518505870029055,0.0002341278744832074,0.00031500100076410934
55,0.0002180500512719495,0.00011855783952799142,0.00014267646273905557,0.00020512214425994605,0.00014412469125567716,0.0002515467457786113,0.00019564816092173065
56,0.00017036216634704033,0.0001898311956619979,0.00010700565641883558,0.00017869676632122354,0.0001653978700059438,0.00022042494037556527,0.00024536261715296464
57,0.0001567456347583654,0.00013279191034402482,0.00010504692718326225,0.00015288660738985128,0.00014101406587606514,0.00028523491726713403,0.00019989680788396488
58,0.00022398998253782347,0.00013229552273571484,0.00011242121447608724,0.00016877840183738803,0.00012248546444155122,0.00021460957273160465,0.00022325896096601656
59,0.00015745171284018125,0.00012421723293450795,8.456536254792118e-05,0.00016861080210299627,0.000160616644564521,0.0001807089673833308,0.00021310222882635858
60,0.00022435750368774565,0.00016497293216554456,7.683046652096457e-05,0.00015732617941756252,0.00018819345661513572,0.00026680987937747103,0.0001839600329282389
61,0.0002241904006695675,0.00014863471817666012,8.593714885265931e-05,0.00015348898466497772,0.00015733254239619525,0.00027251500889121353,0.00018827227770162414
62,0.00024496717512424346,0.0001290152726502793,0.0001495373575457318,0.0001731518019526603,0.00016346002611190833,0.00023053481603669098,0.00016268656867299592
63,0.00020012132875314435,0.00014366507061901654,0.00011209408011508614,0.0001720431879328236,0.0001902146230296636,0.0001780580008679285,0.00019581896586086492
64,0.00015877160445030623,9.23777305390733e-05,0.0001118415352871816,0.00014689597317772376,0.0001581312763849817,0.0002568644015295239,0.00012656533653273636
65,0.0002402197680772464,0.00017838082116110793,7.503838810031256e-05,0.00015904896507107203,0.00017081828357377375,0.0002831161533251904,0.00015414870111477822
66,0.00022131908276112796,0.00011596110469903397,0.00012521034693163213,0.00012839903957473898,0.0002295271057888601,0.00019158374459561913,0.0002007086725281723
67,0.00025774471319833217,9.568925740180871e-05,8.663602768801678e-05,0.00015220261032045944,0.00011835936105463883,0.00034264856606706516,0.00018035565532040313
68,0.00014159545700841302,0.00013086401258882038,0.0001185526214682435,0.000137197022861507,0.00017771582093815562,0.0003294146948369887,0.00020554542467242744
69,0.0001795909423291568,0.0001069889367345882,9.729847391618554e-05,0.0002106525800981517,0.0001836887614477043,0.00020171709999706173,0.0002106159817189491
70,0.00020033500244866592,0.00017781768218617813,0.00010133348465902931,0.00016345994824379573,0.00016838522798611508,0.00017088839420462416,0.00016278645997375583
71,0.00020307993049406523,0.00010354087882671461,0.00013690198641173542,0.00020393628589685276,0.0001618526629816485,0.00024075186967100658,0.00022112259947495552
72,0.00019604387378741037,0.00014348685831109043,0.00010025992532864346,0.00016724623258100352,0.00017916925769430588,0.00024569038008610594,0.00014053614784338884
73,0.00019966512023612303,0.00018246572914407884,9.819133987485761e-05,0.0001835259237068198,0.00013726099859492162,0.00021210288957411406,0.00015957358595247432
74,0.00013068782350757132,0.0001508254376493597,9.379225241882673e-05,0.00022618465699401555,0.00014917890935433104,0.00022305860836794222,0.0002238861798176712
75,0.00021174178532101405,8.815913438923854e-05,0.0001269176051412343,0.00016627206404778015,0.00015899076114438905,0.0002782952196469784,0.0001788334870624866
76,0.00012564183294139352,0.000126006389716955,8.308744119051694e-05,0.00022995317015486258,0.00013892247714681157,0.00020036754846497652,0.00016484252895769387
77,0.00012215768370569407,0.00015118321937030466,9.515067162079128e-05,0.00018677380069998502,0.00012172723032362158,0.00019095063753948798,0.0001898416107566926
78,0.00012660898391416486,0.00011873321237209268,9.486878981115383e-05,0.00017097165417886216,0.00014386584429358564,0.00024341707014451254,0.0001799136333220117
79,0.0001394801944865876,0.00017867021214662654,0.00012682206256554198,0.00022318782230297017,0.00012482893085645974,0.00017015448037759165,0.000153141026670027
80,0.00014206919715558316,0.00014370312228485993,0.00010751203310606201,0.0003041906428149032,0.0001646750243640821,0.00023677599748854488,0.00012050345275195575
81,0.00019285185751956785,0.00014228349485057772,9.887652586070168e-05,0.0001617627705731749,0.00015267882756226183,0.00022983639140784258,0.00017458581597895885
82,8.557735254567054e-05,0.00013430430014968922,0.00010845161768749163,0.00014677509425391446,0.00016496928567497039,0.00019959637003871545,0.00014355476115568644
83,0.00016312730009195365,0.0001536223925372265,0.00011299307301433611,0.00019718043938052709,0.0001765404042803285,0.00019309513275000913,0.0001645717924122614
84,8.508782356654715e-05,0.00012713935865622897,0.00011614232805991033,0.00015564955394703367,0.00015783310459467503,0.0002247533254227657,0.0001935517567712689
85,0.0001828333432010709,0.00013158857650973153,0.00012532795362473666,0.0002715429911536129,0.00015285650241497729,0.00022699361728128597,0.00018320001247015252
86,0.00013687052130860136,0.0001329451066374,0.00013099596796435327,0.00016811439746209456,0.00015318378187170119,0.00020693766633346096,0.00014609888270106903
87,0.00010832250023854412,0.0001358400018819754,0.00013423584658489875,0.0002078314015275461,0.00013817077674576253,0.00020065721759008386,0.0002032635758715193
88,0.00016986246356433333,0.00012906296587814354,0.00013053264713012313,0.00014118251812559983,0.0001460293844915307,0.00017997155480171768,0.00020480189158142553
89,0.00010079223751467663,0.00012583125131708546,0.00011482323474353546,0.0001993784812061845,0.00015539784303609004,0.00020263466042304208,0.00016279177159560885
90,0.0001672431882245443,0.00014910477809184475,0.00012664612474630541,0.00015312024182672355,0.00014963432127759486,0.0001821968099458145,0.000145695599055702
91,0.00012822596947987752,0.00010486300766642189,0.0001268437298427183,0.0001930762453694361,0.0001362062668914933,0.00020458056462903856,0.00016752116727904954
92,0.0001520454437201795,9.310649839879153e-05,0.00010589162015311341,0.00017577869864986354,0.0002037497487094585,0.0002589303285083103,0.00013049459647390173
93,0.00013927290163070553,0.0001378682605862953,0.00010833827162096016,0.00011729625401535553,0.0001666103743385701,0.0002600018334389006,0.00015971750922577353
94,0.0001120362411874103,0.00013077817381042334,0.00012431193585103382,0.00016833157658769575,0.00014244193360494025,0.00021052141817002153,0.00015630153775139085
95,0.00012611520670423415,0.00015551510710040206,5.770584522289305e-05,8.286678058393374e-05,0.00017318408840009454,0.00017082044525535035,0.0001270925646677107
96,0.0001483247406161823,0.00013138145090678144,8.340602344993711e-05,0.0001685246486615973,0.0001645551497983669,0.0002313779894515767,0.00019052172690261324
97,0.0002143127151669776,0.00015248305993063928,8.875291370185743e-05,0.00013104086952449371,0.00014950451212572698,0.00021122014252988096,0.0001664881826805091
98,9.874502550669168e-05,0.00016374805062398113,8.46607607761708e-05,0.00012318315473266542,0.00016004830819519865,0.00016093516094853498,0.0001446905091079254
99,0.00014508025566571783,0.00014797942455691877,8.93183645528828e-05,8.369361781117798e-05,0.0001493723405281095,0.0001755846575396067,0.00016744994190402856
100,0.00010649384009839702,0.00016393098810530798,0.00010519463377618574,0.00015482753111344116,0.0001818784532656524,0.00012188808365407219,0.00017432820282111636
101,8.757421995982795e-05,0.00013786880266814642,7.922684446599873e-05,0.00013759420189242655,0.0002310971707772343,0.00019115703904808978,0.00021052469070894283
102,9.05274777514996e-05,0.0001376669561230245,9.109819054990576e-05,0.00012948863196249894,0.00018542844732739638,0.0001588646190971582,0.00015417881854789227
103,9.90389119022114e-05,0.00011637205530955911,8.08065291985402e-05,0.0001489566501611948,0.00015641490840073556,0.00016399709779488052,0.00015536231355400677
104,0.00013102696664968607,0.00011623572849154159,9.06408713917669e-05,0.00010208714900094112,0.00014738054095192013,0.00019606773546638123,0.0001645868352520558
105,0.00016224697800938363,0.00013904083584795842,7.585612870047851e-05,8.574861926970564e-05,0.00022899664507495873,0.00018062219574820065,0.00014064790127647596
106,0.00017559560528035995,0.00014704366583770048,7.326814027421265e-05,0.00017297833971102438,0.00017072365942593694,0.00024418488269889964,0.00019956066911720703
107,0.00013768395734059988,0.00014437958210541555,7.476799064599376e-05,0.0001293990705007958,0.0001843145931545145,0.00017702373400622315,0.0001403442258747637
108,0.00015120517551951685,0.00012536042970855973,8.174108556859246e-05,0.00016026372754200373,0.00017692550434327315,0.00017822572540662754,0.0001390670458717546
109,0.0001490476443358936,0.0001396393064445602,8.213300757408561e-05,0.00010031963772129684,0.0002371595007010544,0.0001882826016316378,0.00016221572120625173
110,0.00012796888540065474,0.00012440968470349122,0.0001020649705477384,0.00011962495214824782,0.00013562512906788567,0.00018088608021727307,0.0001593153145576239
111,0.00011627146532582285,0.00015872388293857083,0.0001008995883144043,0.00010734174972453998,0.00014564301721365055,0.00018583903782616316,0.00019453261675170784
112,0.00019706595227333073,0.00014633879454888183,8.134339431534091e-05,0.00014634247097695323,0.0001254567047329821,0.00019721051382614604,0.00014122568880628157
113,0.00015790002980811923,0.00014356267459811304,9.815030388654981e-05,0.00014081494297218082,0.00019604162063861804,0.00017223416073322516,0.00013045423571751363
114,8.530315093800718e-05,0.00010129097048229861,5.976748373836519e-05,0.00010886340566463584,0.00013289970113516448,0.0001510988837810573,0.0001765150983679251
115,0.00013120021723422095,6.287996509344028e-05,7.240415043848779e-05,0.00012300076659528127,0.00011561453726717969,0.00018691112872436903,0.00018154767607033893
116,0.00013333280360203157,0.0001203491894244353,7.888789920747167e-05,0.00012842304925578086,0.00011140614421452233,0.00017248692967991998,0.00014238420588240928
117,0.00012428319992272707,0.00011458224258539148,8.884938456363921e-05,0.00015368367399674096,0.00013690356564318462,0.00013165814611200603,0.0001611817807398612
118,0.00011127809060686515,0.00014758592269154328,8.59196590341169e-05,0.00011165614510070318,0.0001253887801785129,0.0001340814335429576,0.00012765193188790273
119,0.00015197441656769107,0.00012185992168026831,8.37308349170471e-05,0.00012973712122545678,0.00013910421094021785,0.00018731094313706944,0.00010045135198824307
120,0.00012121028857294307,0.000159894336771576,7.87218768427247e-05,0.0001355579291253861,0.00014983442435215064,0.0001732951564494984,9.574325810522379e-05
121,0.00012065194958183238,0.00013520639157916462,7.494007887417937e-05,0.0001408985460804933,0.00015153512015432603,0.00019468541378987026,0.00016529186876307512
122,0.0001049573350546737,0.00013981092614741018,7.932235747536835e-05,0.00012249112018038842,0.00016711738579381177,0.00014326279635653528,0.00014201763002146434
123,0.00010077332443482924,0.0001331209764251994,7.07524113208814e-05,0.00012082446039815548,0.000112864139934348,0.00012813272599948385,0.00016814017354273712
124,0.00011016297160267813,0.000135939624621747,8.287012224785154e-05,0.00013582337773640146,0.00011368871278795805,0.00015542766752641552,0.0001279409191603398
125,0.00011000370857439386,0.00011725461279141754,8.941057632954076e-05,0.00015739839280513933,0.00011264538339117362,0.00015455055178446037,9.182620399445894e-05
126,8.966631063033193e-05,0.0001257504268991932,8.873560754976932e-05,0.00013859139030168363,0.00011748445722826954,0.0001903601226342096,8.568843597869886e-05
127,0.00012220723845149799,0.00014508864119875244,9.159618002158135e-05,0.00012382911313968027,0.00013480707098051245,0.00013387347816851353,9.819290023779368e-05
128,0.00011553613442639748,0.00014729415372682434,9.559077898723333e-05,0.00011352003603253761,9.520944519942885e-05,0.00012625029964524428,0.0001535875749617362
129,0.00010452914329656632,0.00010972445547884913,8.503521742795093e-05,0.00014382778415866358,0.00012867576664503085,0.00013551025132406582,0.00015642059371522544
130,0.00011553549807714146,0.00016835775051360602,9.791633937974593e-05,9.094331643175028e-05,0.0001307166344046372,0.00017126305760831816,0.00012125071400348603
131,0.0001116823055121807,0.00014378596308587888,9.849016927008577e-05,0.0001228678185210245,0.00010264051864100488,0.0001379280791740956,0.00014981512102335827
132,0.00011460553221587125,0.00014775403279231684,8.089424111727654e-05,0.0001307041704995883,0.00013633117283184682,0.0001324832048117708,0.00014577247607268338
133,0.00010715442422073005,0.00014878108745467895,6.535371292475926e-05,0.00015763743589995526,9.343146113146307e-05,0.0002269090701435137,0.0001379355523323252
134,9.062586753790128e-05,0.00013498246359948122,6.629715981465457e-05,9.345887917397112e-05,9.833702506069112e-05,0.00019585397988911832,0.00013363942172061978
135,0.0001059593466382655,0.0001244395989845449,8.384449813401877e-05,9.45659715931494e-05,0.00011535409835691253,0.00019046553814804348,0.0001299778112230378
136,0.0001167294604603213,0.00011795859165425467,7.600434671153677e-05,0.00014486757624907607,8.30472672683708e-05,0.0001740298083093601,0.00015108890846474426
137,0.00012250884364045837,0.00012777367735005625,8.243893159638593e-05,0.00012042033842500631,0.000118268796254896,0.00019189244109105716,0.0001176896471196152
138,0.00011299542296882248,0.00013688247082230737,7.489746165021004e-05,0.00012094670849314632,0.00010378024333051952,0.0001599616633957969,0.0001061960734764523
139,9.243629317984735e-05,0.00015843646003394076,6.544634626059354e-05,0.0001002878499417549,9.066797166823252e-05,0.00018171430020146192,0.00014613593845859158
140,8.598822839680149e-05,0.00012952047892005457,8.538880322125558e-05,0.0001056434893498628,7.184669407433707e-05,0.00018276903987254548,0.00010494929715968758
141,0.00010320438219792619,0.00010224616488121125,6.884081103824742e-05,0.00011008379488796861,9.154730869562077e-05,0.0001342864718492871,0.0001234353654964501
142,0.00010086334265654038,9.391735222039534e-05,8.550539360980458e-05,0.00011858005345126336,7.946314513299185e-05,0.00019560333979784677,0.0001310954955055473
143,0.0001331818419440982,0.00010585360521944935,6.941447800632456e-05,0.00015611158717157567,9.877002169305941e-05,0.00015401326913029432,9.804089430745272e-05
144,0.00011260248529395701,0.00014149971423812438,6.658326513196677e-05,0.00015785870120222883,9.150426567369325e-05,0.00016674079163845509,0.00012011483679590902
145,0.00013225540362513203,0.00011707015356383885,8.239620242458981e-05,0.00015509489329008444,9.984778545675542e-05,0.00017052547059386464,0.00015949635565600838
146,9.207532115043508e-05,0.00014803661139655805,7.77007531130477e-05,0.00015823164947544803,8.051650884848144e-05,0.00016794786009900745,0.00010744749617157396
147,0.00011300984555598417,0.0001209574152552177,6.928874972129803e-05,0.00011998741137990372,0.00010420168857061248,0.000169477226305946,0.00014545884318780685
148,0.00012324389226733918,0.0001274070605735227,5.87914251630639e-05,0.00013673965914363793,7.471971628438712e-05,0.00012096277566955441,0.00014155612070612862
149,0.000140924361944989,0.00015014983521597473,6.518380894280824e-05,0.0001393734302381976,9.156208343836985e-05,0.00012554754322714596,0.0001241623133206257
150,0.00012880888441728456,0.00010366956457261167,6.239897036725508e-05,0.00013856377624061727,8.802899267367537e-05,0.00016032297927134185,0.00010924665455677551
151,0.00012108950247828387,0.00013297915169073772,8.180218075637723e-05,0.0001318860494772923,9.686546870073583e-05,0.00016380646863515668,0.00013257891424622525
152,9.066833398724783e-05,9.68350460856002e-05,5.788712933856601e-05,0.00011002778912644795,9.428166059272668e-05,0.0001315013800302373,0.00011545596587508354
153,0.00010121989935420466,7.922967102347425e-05,6.50732921823808e-05,0.00011126646392013924,9.478195790716049e-05,0.00011860930213456627,9.975503716216723e-05
154,0.00011175253727221741,8.61488831586684e-05,8.507622688816259e-05,8.72548744802149e-05,0.00011321486041721116,0.0001621905317519001,0.00010018433973403789
155,0.00012434470147365586,9.424878913625373e-05,7.25739760425378e-05,0.00010799516152077196,0.00011147948460955517,0.00017263417833383025,9.837969350427813e-05
156,0.00011959635690371043,0.00010060105082698785,6.631515407769394e-05,7.551354058482737e-05,0.00011499903417192038,0.00018076580702862337,9.857034942534459e-05
157,9.070363593957352e-05,9.298554446643596e-05,8.030605882540753e-05,0.00010761146203303759,7.613540763690486e-05,0.00011656650226446995,0.0001075260523202886
158,9.275980851420642e-05,8.675698475504457e-05,6.33980624049389e-05,9.24460954311804e-05,8.994080681603397e-05,0.00015708640628776078,8.212567702436092e-05
159,0.00011808386976072189,9.802289707447065e-05,7.495811892210171e-05,0.00011165879605692819,6.027142719080409e-05,0.00015826461084295426,8.63927443628672e-05
160,0.0001126451013514858,8.983107557939338e-05,6.435735321167883e-05,0.00012112821240085208,9.636318572967961e-05,0.00021564624995457497,9.895042369452873e-05
161,0.00010972302902979054,0.00011486303272165457,6.08496371858632e-05,0.00012507982280271238,8.409524974987425e-05,0.00015580592380931175,9.982887676604261e-05
162,0.00013583737493197182,0.00011391848195312246,7.825539464478017e-05,0.00014179164540225036,0.00011215207405315805,0.00017580979300227306,8.429554897527808e-05
163,7.73747091419189e-05,9.054118033262841e-05,6.637891073710239e-05,0.00014893369184206234,7.54468028047868e-05,0.0001550396520849804,0.0001139435787584734
164,0.00011716833236810347,0.00013275966108879442,9.370617675226605e-05,9.448544846406435e-05,8.241434028532447e-05,0.00016776311216540544,0.00013377766067435067
165,0.00011623878793576458,0.00010626560475899967,6.983113726101027e-05,0.00012297359348323886,0.00010326867135196049,0.0001891672919240578,9.200873734603714e-05
166,0.00011371026016923047,0.00011478271523254389,7.907062683284301e-05,0.00013516213352087557,6.20217925064463e-05,0.00016522790811523546,0.00011688046568596533
167,8.136594832822811e-05,9.295086855717789e-05,5.653274023072209e-05,0.00015746245560955893,8.267861678004904e-05,0.0001564933061541726,0.00012078540667766565
168,0.00011287992467955389,9.918186962137911e-05,7.70474686648351e-05,0.00012548744250499686,8.691776249746824e-05,0.0001572689468107997,9.659084636546274e-05
169,0.0001186415318810727,0.00010150364191553876,7.843384483080281e-05,0.00012272203364246235,8.435218588921832e-05,0.0001457655238963696,0.00011673344777521312
170,0.00010374258577091124,0.0001254130080753982,8.126701709734847e-05,0.00011455987221748647,8.935308746969027e-05,0.00021492282521349038,0.00011492067545516641
171,0.0001124451427552177,0.00011466933442854953,7.888685139398078e-05,9.917108406692752e-05,0.00010319688479317856,0.0001546741194752165,0.00010294465023120624
172,0.00010534385584913677,0.0001266745296995335,6.879248858861727e-05,0.00015570394528666203,0.00010682226609294439,0.00012950008662129505,0.00012525212951571989
173,0.00011027798553937766,8.585558146166087e-05,6.20487827131811e-05,0.00011473285344977469,9.694146138141005e-05,0.00013840579933516222,0.0001488444872097536
174,0.0001151125394235961,0.00012386061930815302,7.886451798531447e-05,9.13141474457834e-05,0.00010230902684225699,0.00012824273330875395,0.00014136131012601187
175,0.00010530676671885053,9.576381186156243e-05,7.209817492946763e-05,0.00014524409607037376,0.00012098324166823188,0.0001482968407097628,0.00010135575354805303
176,0.00010561187488176557,9.320423112032893e-05,5.880511833849133e-05,0.00010406430684875693,0.00010872703149788268,0.00016837440421981398,0.00010138568677107032
177,0.00010930700431735928,9.864828915255541e-05,7.044582429691544e-05,0.0001304471646173381,0.0001143959794994683,0.00018383782243801204,0.0001253291881102274
178,0.0001736898503709643,9.71151185891287e-05,6.494358783197291e-05,0.00012120311770357913,0.00010792795353776132,0.00017563673677175985,0.00012869657661273326
179,0.00011592214794488377,9.466327442690553e-05,5.774376794718025e-05,0.00012990419018727996,8.455718966528381e-05,0.0002206964064863871,0.00010758888042127751
180,9.887100028366316e-05,0.0001045556018248445,7.099502899585405e-05,0.00011288578426522134,9.089467197453658e-05,0.00015840841694638962,0.00010216744408740786
181,0.00010819222913774565,0.00010254708209034658,7.10497252161641e-05,0.0001225945202422708,8.734741077084094e-05,0.00017058612411173074,0.00010761557230522547
182,0.0001470449653461076,0.00012189041600709677,7.831064409247349e-05,0.00010986684335431032,0.00010820758538351883,0.00016879077867841012,0.00010304843038886122
183,0.0001467717416494793,0.00011688330484743276,7.617083331475449e-05,0.00010254207561532232,8.264902501640393e-05,0.00021702444385337266,0.00012511816954589516
184,0.0001035403266829382,0.00010530894980927134,5.694869782666808e-05,0.00014618980713517604,0.00011083492097496433,0.00014696315380989005,0.00010645257005191052
185,0.0001200925784235516,0.00010114018897697236,6.313001824191965e-05,0.00016018893189839186,9.98173970563761e-05,0.00017574028761765538,0.00010847666092479598
186,0.00011020035442480211,0.00012207696108786824,7.5061593333268e-05,0.00011156607252365442,9.918920333872565e-05,0.00015442078898731074,9.662301130247439e-05
187,8.69868339559696e-05,9.439513550485546e-05,7.15710457105137e-05,0.00016057368481509334,7.468947712415764e-05,0.0001661918607315394,9.865004196666843e-05
188,0.00012281685284409508,9.203443693834838e-05,7.6259275996227e-05,0.00013247739366774422,0.00010452820046446852,0.0001661635804993977,0.00012043766614441011
189,0.00012216936987771162,0.0001015684051935336,6.142548540277546e-05,0.0001161943004335784,9.464402788275304e-05,0.00018159713366279275,0.000135166729073906
