rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 109.92279947    9.98402103  149.9265688   209.86299822  399.80964636
  149.92014345   79.9429945   119.91843405  349.78396332   79.93237429
  219.86209326   29.98425815   19.9696688   349.81996338   79.94299449
  119.91843405   59.91621994   79.96396851  269.90963108   49.95348311]","[  29.94446431   39.96798476  109.92164912   69.93243683   49.96047716
   89.95661152  289.91255086    9.98029365  219.94811788  159.88807295
  159.9372101    79.93968936   39.96969563   99.92927944   49.927222
  169.88900678   49.96571347   89.91597074   89.95198831  169.92718594]","[  29.96206896   59.97007909   49.96279705  129.93342342   79.95820063
    0.           39.95357353   29.96159659  149.8851558    89.88395685
  159.91764703  149.93776262    9.98083344  109.98347791   39.97862111
  309.83547073    9.986184     79.88213876   69.94446325   19.98203228]","[  39.9704532   109.97626239   59.95059118   19.97320585   29.98668489
   99.96729215   49.97582504   19.96971379   49.96583249   89.93295892
   59.97768539   49.93579279   19.98110483   49.9547537    89.96694162
   59.9672543    59.98024259   59.97667274  109.88776994   69.9423022 ]","[  59.96844198   59.95513354  109.92572151   99.96660385   49.97480972
   59.9565797    89.9578053    19.96563264   79.95781265  209.87580024
   79.94031229   49.96834171   29.96618571  299.9006955   339.87240632
   89.95292725   19.95967853  139.91775722  699.78348631  139.88983154]"
"[ 139.95193169  179.92252329  469.81182895   99.87111156    9.98649624
   99.94180103  229.73334818  419.73760649   49.96339094  229.95629778
   39.97023716   99.87111157    9.98649624   99.94180103  289.87102088
   59.93665429  299.85405243   19.97430178   29.95419408  159.90016182]","[  39.96289458   59.92210118    9.98246896   99.9463688   209.83840545
    0.           39.95970824  209.94729295  109.96341201  109.93261409
  289.90368327   79.93296647   89.88347292  119.92449948   69.9718198
   59.98094426  189.95609872  229.90474477  139.84871649   39.95373616]","[  39.95331007   69.93696649  149.93858901  139.95894101  209.9126911
   79.90003645    9.9805532    69.94193554  109.84005139  189.84998869
   19.97062062  199.8864233    59.91959307    0.           69.96861575
    9.98346669  339.89520429  349.89405613    9.98662571   19.97270102]","[ 109.90977118   89.95892228   79.91746862   99.95685822   49.96924225
    9.98591195   29.96285225   59.95577644   49.97515765   69.96077196
   19.9754472   169.92375905  149.86415001   29.98534153   29.97483699
   29.94707391   29.98130449   39.98129649   79.92007189   49.96229906]","[ 149.95272198   89.95497803  119.92243358   69.92111376  239.94968091
  169.91399962   49.94802613   29.95790544  129.95776634   49.95762848
   99.94368882  119.88203839   59.97261571   29.96179901  169.89459958
  169.88386425  209.88548184  299.8798134    29.96441834    9.98479365]"
"[ 229.70656295  419.84158579  379.72003199  159.94358174  279.87657342
   39.96574918  129.91432948   19.97247714   49.9511295    79.91632419
  429.73483384  309.84798487    9.97991743  529.75575411  179.86452853
  259.76342177  179.9018298    69.96076353   89.9662522   379.72003199]","[  39.94626262   19.98149296   59.93057375   99.94826148  119.91874053
   29.95286408   59.95302627   29.95226265   59.96598642  119.86075436
  149.91148773   49.91646194  129.91394416  149.95077454   19.98885119
  169.89436045  169.92596472   89.93702462    9.98601633   99.9449082 ]","[  69.96720664  189.93995513  159.96129643   79.88739022  149.83718844
  229.90522187   19.9682399   369.88084806   79.93061078   19.97507582
   49.96401122  199.88592393   59.93218934   39.95180764   59.95030502
   39.96101579   29.96690094  299.84729769   79.86138606  109.95747014]","[  69.917025      9.98635908   89.94314637   59.97932457   39.97847622
   39.98817212   99.93478846   69.94504697   69.96950117   39.94923433
   29.96387954   49.96479992    9.98283476    9.98326064   59.95720174
   99.95246203  129.92379582  129.90055977  139.953816     69.92089207]","[  29.96904271   89.92287658  139.91137418    9.98613383   59.96352605
  189.84693484  119.91809815  179.92899336   99.92756824  159.9088349
  119.97012542   89.90299737  159.84734491   19.96953331   39.95273344
    9.98223806   19.97334335  159.92070456   99.95374966   39.93475142]"
"[ 159.88833541  299.86710817  149.91874645  239.87458793  139.92374134
  219.93887229  139.84748238   59.93974044   49.94035112   79.90779328
   39.93336341  109.91512254  219.93887229  139.84748238   59.93974044
   49.94035112   79.90779328   39.93336341  119.84823539  129.8478583 ]","[ 129.88290191   89.92957391  129.90727185  309.92004448   79.89112343
   69.92227798  189.82296769  159.86267279   99.96908233  189.92507085
  169.9255412   159.90191588  149.90129385   39.93423107  159.83851515
  139.91411292  129.86556181  149.88624071   19.97222195   59.93081976]","[   9.98240861   19.97341222  179.94127225    9.9818615   439.8364718
   69.90128232   69.95397207  319.85700272  129.9402316    89.96990135
   59.94495732   19.96957806  119.90817227  179.90133895   19.96796137
   39.976198    159.88359689    9.98050687   99.9712828    79.97879199]","[ 379.70686359   99.96010587   99.91921726  249.88666863    9.98015094
    9.98360943   19.9822357    29.99359117   59.97219068   79.92714634
   29.9502255    39.9659506    39.93882853    9.97953439  139.97101521
   29.96953573   19.97056105   39.95235517   39.96359008  219.84824135]","[ 509.79563505   49.92341886   59.91276451  689.69908319   49.95158815
   19.97705463    9.98485408  279.93554056  159.88546403  119.88224273
    9.98832443  129.88040403  129.90910157  119.89431856  269.89125655
  339.92167708   19.96849671   69.97185674  199.87537257   49.93019135]"
"[ 109.91685198  539.79164111  309.74743945  539.79164083  309.74743945
  119.89169876  169.93105057   19.97707772  279.74982967  159.79610924
   29.94787251  279.73261273  169.93105058   19.97707773  279.7498295
   19.98064281   69.91224524  169.8486845   339.73740654  329.83609391]","[   9.98304408  459.91097687   69.96242061   79.91916809  119.92076645
  159.88362952  249.90766078  229.90824456   79.96210405   99.91313544
   69.97284917   99.87758682  109.91159075   79.9009033    69.92669552
  139.90508124  109.87079001   69.93745601  149.93180908   79.91960191]","[ 129.9184759    29.96384431  199.805967    269.78407138   99.85344363
  109.85528953  129.79707152  219.91005784    9.97953694   39.93923614
   99.94895365  169.92529592   79.86357849   79.89978773  249.90035488
  219.88606141  219.93920398   39.96392398  369.7784051    59.90558239]","[  19.97838879   49.94240456   69.94913059   99.96838588   29.95456762
   39.96722602   89.94237175   39.98799617  129.89169963   69.90780329
  199.84441594   59.93868458   69.9586492   249.94284872  209.91115019
   29.96000495   69.95496424  159.91319666   79.95443759    0.        ]","[  39.92701337   89.95362887  169.9371827    19.97801809   69.95182281
   49.94221283   39.94219275    0.           89.90407936  129.81626823
   19.97428607   29.96155447  249.88676297   29.9464672    49.9151389
  199.89290434  439.80094519  109.94335446  119.96192944   59.92214014]"
"[  79.94932144  379.65471586  249.89522893   29.95733055  299.79570618
  159.92432111   79.94932144  379.65471586  249.89522893   29.95733055
  299.79570618  159.92432111    9.97963806  489.8526617   469.66867321
  199.87749219  779.69300569   79.94932144  379.65471586  249.89522893]","[  19.96717327   79.90290047   59.92490698   49.93658031  169.91141847
   69.93753558  139.86963179   19.96148403   19.96951823   89.92974889
  119.89041044    0.          109.93801148  169.89221017   79.92967538
   89.93345798    0.           49.95797589    9.98467704   99.94952705]","[  89.93032211   49.93357567  279.85335432    9.98008214   39.94872268
  279.77035447  269.92981583  299.79320101   59.94507999  329.88891186
   69.91162825   89.9368602    59.92991092  149.91535229  179.93016834
   79.95288329   29.95661311   69.96289217  259.83259112  139.90441229]","[ 109.94264195   39.95746348  169.94858932  399.81992301  189.90099987
  279.87106525   69.93805764  219.94320344   89.94489308   19.97932715
   89.93214239   39.95842505   59.94493671  119.89974523   69.94913557
   29.94860392  159.95653493  199.95220379  419.90262421   29.97776042]","[ 579.75142229   39.94402091  129.90683032  129.94802269   99.94183816
  249.88665737  229.91320531   19.9675307   249.81720295  379.83964969
  149.93840055   39.9591001   359.89814887   99.92401057    0.
  249.92515455    9.98215019  169.95135401  349.76126762   79.92550757]"
"[   9.97963806   59.94659163  259.89701503  149.88917307  389.81973437
   59.94659162  259.89701503  149.88917307  389.81973437  119.83296937
  149.83259886    9.97963806   59.94659163  259.89701503  149.88917307
  389.81973437  119.83296937  259.93726608   39.95252367    9.98198742]","[  49.94913143   79.95452451  159.92243386  129.88531048   79.92948768
  109.93943744  169.90102994  119.85396048  189.9028622    29.96076645
  349.88242782  199.90573929  179.91789346  279.88607546  129.89941184
    9.97959139  259.86330842  169.88205928    9.9822361    99.91805658]","[  89.90619374   99.92516112   39.9470951    59.91231674   69.97737198
  289.93070788  329.70297806  169.90093846  439.76722529   29.95994454
  159.9459742   199.82169026   89.87174238   19.97681353  119.97099313
   79.91379511  149.8655643   269.93122671  109.85027621  459.83304741]","[  49.9476206    39.96335554  119.90544108  299.88273131  159.94769807
   19.97925816  119.92859184  239.91970863  109.94037179  159.87988871
   49.96614088  169.89103627  119.94290588   19.97574076   29.96380567
   39.92862625  259.94309951   59.93783447  249.91323154  189.81135961]","[ 519.7427979   119.96059815  359.84589709   49.93180818  159.83951252
   99.90875356   39.95681772   79.93806562  359.70615842  159.88196689
   19.97712281   59.92657779   79.92264461   99.88793202  169.89871487
   29.96228107    0.          159.83896367   49.96935345  119.92027067]"
"[ 119.83141072  179.7939615   419.87663784  539.53713973   69.93967677
   99.90281193  619.70580952  179.7939615   419.87663805  539.53713881
   69.93967676   99.90281193  409.76925033  579.7170187   479.74997292
   79.90564073   89.90694344  419.86232407  489.7419046   119.9196018 ]","[ 249.88141286   69.95606098  139.90402397  219.88678749  169.87862276
    9.97918357  199.82465258  459.81265125   59.94428101  119.91874822
   29.9651595   179.93951768  209.88921943   59.90093911  159.86035303
   69.93799206  449.82670871   29.96472113  159.94465491   29.9529671 ]","[ 539.7842218   139.86783921  279.70611266   59.97772661  249.92799495
   69.94896535   69.91540315   39.97186771  389.88535698  489.77294278
   59.93117448  109.94693501   79.90284674  159.90801324    0.
   59.94470757  259.83120639   29.9418306    29.96268114   19.96784586]","[   0.           39.95053106  179.93379486   39.94553196  189.90773247
  109.86093513   59.93163213  109.93644126  229.85643395   29.96034227
   59.93475857  269.8695345     0.           59.93896442   69.91521548
  229.8057304    19.97261732  159.88999715  119.94643432   69.92084462]","[ 189.87426405  269.89353333    9.98071839  149.85979935   19.97049802
  359.89969491   59.94520572  259.8501178   109.92861904    9.98803871
  129.93617616  179.89723542  229.9355645   109.92862112   29.94429625
  119.87488514  149.88976511  419.73164804   79.88906115   69.92331314]"
"[ 689.7127552   389.75797927  169.89092483  139.92648297  689.77039164
  619.60533602  109.84868431  279.91596175  689.66348433  819.6931856
  669.70785855  409.91366028  239.91516602  689.66348501  819.69318511
  669.70785908  409.91366024  809.72889325   19.96532936  669.70785908]","[  49.94279354  419.87895124   19.96917827  219.82544608  189.87589543
  109.93501349   19.9803083   159.92280807  129.91185621  169.91806969
  389.81693619   79.92688435   39.95433372  149.88406121  309.92301547
   29.97115312   59.95922326  249.95715419   79.89782799   19.973     ]","[ 109.88864379  479.91987506  369.85178098  259.79559877  249.89043748
  129.89128585   49.94382515  419.76471173  109.92101617  279.79614946
   99.86522806  209.81169529  119.93212137  189.8827554    79.91894475
  179.86220708    9.98889558   99.95116826   79.86654802   29.96061891]","[ 169.88184126  209.88907078   99.93658277   19.95973029  219.78259132
   19.9708464    39.97025246   19.96785455  129.86433917   79.92363563
   89.92368962  189.8248808   349.84468576   69.96245847   59.95814614
  169.84582825  139.87798259   19.96843246   19.98030209   89.96380599]","[  49.96977286  219.87145973  109.91007807  149.89237966  139.93014328
   69.95540123    9.9824715   199.89843165   49.94078058   29.95499662
   69.95690662  179.85049543  229.86784297   39.97082247   39.96375126
  129.90836039  169.87851696   69.91649886   29.95203829  129.88367991]"
"[  399.8375179     59.96693228   499.7227361    399.82791855   269.80568297
   369.76893443   919.64459625   649.73145197  2028.96963471   419.76374393
   649.73145225  2028.96964396   379.68072734   559.69207254    39.9597151
   279.88660608  1199.41423218   139.8546819    159.94047735   229.9070514 ]","[  59.89755075   59.91144134  109.88810422    9.98226158   59.9416765
   59.9265015   129.80962597   89.87417026  219.82465394   79.9372423
  259.77297703  119.93126094  239.83054641  279.87130411  109.95770366
   79.88080115   89.95890374  269.8816832   239.90302861   89.88911384]","[ 329.87999016   49.96219319   59.93559829   29.95014962  299.80644557
  449.80633401  339.83630314   79.92874912  189.92847906   59.89679261
   69.9656878   159.93342599  169.91861468  229.84306017   39.95158436
  189.87221916  379.68799929  829.78579137   69.90330435  129.91280847]","[ 119.87619359    9.98563967  139.91172019  269.82402528  159.86836781
  389.90780228  109.89210254  369.87973729   69.92360662  129.93980569
  299.91206662   59.90850711  129.92938282   49.92656349  289.84022854
  139.81113124   19.97357146  329.82547607   49.92231682  219.8583882 ]","[ 139.90738331  209.80058605   79.98441402  209.89346303  319.76588073
    0.          199.76858815  129.91404703   99.89095121   79.9138532
   49.95675083  119.94361843  309.87326188  199.89055987  299.75937026
  259.86289417  549.73885939  299.75691122   59.9437342    99.84209391]"
"[   49.93600142    79.91191375   539.74353646   499.7779802    129.85028429
   399.88524525  1029.64576435     9.98213017    39.9446273    279.87291036
   409.8580867    689.7185878    629.73064214    39.96674278   629.74555768
   419.82533143   359.85684621   889.63343403   969.65346365   329.81103024]","[ 299.86611746  239.90326658   59.9366161   109.85789261   59.96373322
   49.96729295   59.95650698  149.84192006   49.93373539   39.97194695
  199.88827711   49.94863051  409.86409747   49.96967419  119.86373138
  289.89303563  319.88635961  149.93361936   19.96770947   69.92433927]","[  39.94631973   79.90439222  109.91965065   69.96653712   59.9534643
  479.74956446   69.92328268  389.77822437  499.73651599   99.94026025
   49.95897555   49.96034531   79.91461117  339.85800133   79.92462092
   99.93490247  309.91779873   99.85807845    9.98634554  189.8404347 ]","[ 129.94987467   19.97047935   89.91805153   79.89434532   89.86897623
  119.92721478  109.92521068  209.81818597   59.97838523   19.96343718
   69.91668467  299.77507923  229.82444101  199.90621804  189.88562378
  219.90821249   79.9398145   429.84688133  129.90515456   79.9467731 ]","[ 439.64024811  369.79918214  169.87453744  119.82928888   39.95936971
   59.93323082  339.8452279   319.76323019   89.90608955   19.96086996
   39.94099287  239.89613252  419.7464946   229.85656722  289.86814088
  199.94535885   89.92958461   89.89801961    9.97978865   19.96735795]"
"[ 969.65869509   89.89584743  689.68702834  169.87977963  169.93383383
  259.86992671   49.96225628  469.88966102  309.78722655  109.89578047
   69.96156453   99.9631562   239.81798583  979.52187105    9.98142748
  439.92129387   69.910478     49.92354398   19.97133669  399.6380871 ]","[ 369.85443879  279.86870552    9.98201159  109.85193685   79.94742105
  139.92318203  279.83482551   49.9570879    59.94762829  219.88986267
   39.93974344   29.95331767  159.79884118  169.88056443  189.95933731
  219.93163512  139.90197506   29.95385196  259.87614949  219.77735667]","[ 169.92244307  119.96141897  219.8434272    79.92810775  639.79790055
  459.79492132   79.93135463  219.83566019  279.71855682  199.75835875
  149.95169727  439.81198778  589.76299589  299.90982269   29.9538472
   49.92750483  149.95252191  219.8338867    99.93093603  209.82745181]","[   9.98868648  269.86121026   79.92041792  119.90301931  119.87918008
   49.92686915   39.95579614  209.87830278   39.95239179   59.91455013
  119.91659663  549.82849451   19.9657064    39.92708877  109.90017849
  119.96073003   89.89738232  189.7622465   319.82669712   79.95161529]","[  239.87042757    59.94314161   529.8511412   1609.49729322    79.8958932
   219.88008995   379.65477332   229.84302461   279.85977034    69.93721882
   729.62779858     0.           169.89246229   289.9426327    449.75960758
   119.90896766   149.81593292    79.9102102    429.74101962   319.90726522]"
