rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 561.81628712  107.6200787   -41.31062482  174.16277983  546.97406832
  185.10960003  128.56566522  408.48012662  408.48012662  282.89401289
  414.46221779   18.17794044  857.55377254  333.81219756  561.81628712
  443.12244661  289.8889458   233.68527072  314.74467758]","[ 143.29478701  575.41572435   63.44304878  539.99104155  505.43170045
  243.3263824   534.65342469  412.53935587  632.33850819  559.58857632
  570.26031777  557.17178181  518.11390323  300.90865752  243.3263824
  292.93738486  428.05891671  539.99104155  641.62859865]","[ 455.96728966  981.43754875 -129.2088771     5.98926609  165.03468908
  230.42460246  509.32303226 -114.12686931 -337.11345224  854.15951594
  -46.83726955  923.63219731 -224.15989521  820.68888821  271.2764192
  188.21140217  -54.08942779   18.08517081  338.66132277]","[ 115.55507649  163.31246641 -281.35403197  271.63510214 -238.78320912
   29.76248153 -281.35403197  271.63510214  212.05419946  115.55507649
  140.97452989  230.86851669 -147.52897868  256.11991292   -9.38477912
  276.25379061  256.11991292  276.25379061  256.11991292]","[ 368.23362127  486.4695721   522.28591191  498.88428642  461.43786762
  665.23142821  330.85657119  552.161388    418.23552416  387.56607892
  402.07836826  563.30488202  382.93517118  640.92283953  615.9450057
  288.57619855  653.88303665  426.08245054  450.33371882]","[ 345.34968459  152.15478305  137.98060679  267.07496594  259.93157437
  110.97717718   30.22051832   24.65570047  476.82468274  202.11576363
  311.18929864  271.57553624  192.80901395  414.71505014  -43.42478062
  359.85062516  230.66378451  196.94709946  292.21207598]","[ 472.57588828  353.91846587  262.98020079  448.38807806  500.4802764
  568.69080553  157.24687356  747.68786675  680.89457651  866.29963599
  939.97025241   21.14445724  790.37736066  535.18113579  623.91410056
  515.72354991  335.15884477  468.61796537  607.18130371]","[ 1165.81170264   389.44169468   389.44169468   812.4984249    629.36066286
   892.04158048   903.30314228   999.2538066    771.73802507   429.33656188
   435.41739533   902.65629801   798.02316361   724.34151667   139.30732891
   932.08312976   875.87353688   500.27030004   988.80613595]","[ 620.70717409  304.66969921  457.83810376  704.62557686  457.83810376
  704.62557686  649.29746703  191.13149975  886.17094839  335.69883522
  687.47671158  728.25289902  434.61799938  919.28846234  780.91567032
  741.13108621  661.94140512  467.15808235  819.02370189]","[ 376.73269328 -116.29605392  732.61852367  751.6217668   595.82939341
   -5.62952485  534.68770544 -104.95296337  225.02111772  619.26059293
  512.50537503  507.30131376  217.06876157  397.53679619  449.83430581
  966.98623554 -101.79929625  322.4614423   305.63072056]"
"[ 143.5556481   374.48417429  170.4397949   676.88895953  358.94574617
  279.02260141  -40.66062942   27.38528226  374.48417429  689.57320787
  187.08914694 -189.11372544  165.24166353  143.5556481   442.94509447
  187.08914694  331.32391693  225.17836827   69.49472262]","[ 672.62859787  451.04921809  545.17099265  344.48350531  344.48350531
  502.97969073  401.35584327  462.65432987  310.14407078  434.30081653
  575.24490377  381.89899429  427.6354542   365.1288099   365.1288099
  353.85280471  504.54610095  358.24004419  375.96202205]","[ 246.47275381   96.68923846    4.15990018 -224.51034473  273.04423423
  591.3427655   180.46912717  951.03715051  396.04928583  916.70032543
  747.59351604  143.43824129  133.66013656   40.1987481   111.62441509
  697.20338819   77.16094313  852.0078256   288.56303297]","[ 581.20851402  -69.93761598  202.50105249   90.24070477  118.6596321
  344.5278028   -63.08180834  692.92250901  118.6596321   344.5278028
  -63.08180834  692.92250901  502.86037235  382.07719682  313.06538225
  344.5278028   399.33898237   90.24070477  242.65405115]","[ 705.69127625  385.56198684  368.66692602  202.8732365   602.37195407
  513.53057283  290.24077092  262.32285734  375.01594728  550.23105175
  528.97200668   81.85903282  217.94736512  382.17360607  425.29672084
  408.57818558  688.06863938  346.87811051  181.49977729]","[ 468.50965809  360.17245744  219.50326901  465.44825971  115.83110144
  151.27313431  203.08302864  208.38966376  286.41636823  182.83510548
  203.05709212  157.48034158  235.25989117  134.51957752  414.16457275
  180.79936485  453.17044567  147.73930792   72.16245863]","[  273.55008916   558.11462608   169.44587022  1210.83925803   120.96680025
   -22.45654788   364.32192904   508.20322749   510.70826341   576.99840238
   704.95551839   374.73882621   830.43245274   618.70665229  1082.36104328
   740.04683059   397.86061839   577.88102654   692.10050584]","[  987.85508626   276.71761414   495.75292051   605.2854172   1125.88960403
   987.85508626   396.72088118   992.22546723   939.56560887   651.37915864
   678.04537241   581.74345884   942.01905367  1021.59780781   330.71891991
   855.96601154   895.49719327   557.59982496   877.45945156]","[ 747.42906104  800.1526319   762.63397765  757.738115    695.78560656
  820.21985358  660.63794907  607.22691583  553.27862119  571.89470651
  804.33059223  653.2963373   823.30332076  778.68438131  660.63794907
  607.22691583  397.38406141  994.8037716   832.54050358]","[  6.86145302e+02   3.66338592e+02   3.34245296e+02   3.54279645e+01
   1.04096788e+03   1.77421134e+02   6.39837561e+02   3.46192251e+02
   5.57152949e+02   7.84378434e+02   5.43084577e+02   1.25453661e+02
   1.84918934e+02   4.41158528e+02   3.10582994e+02   6.86145302e+02
   2.85483914e+02  -1.64304845e+02   6.72337263e-01]"
"[ -99.55526421  211.11179629   61.20646801   14.1341557   -31.01392829
  327.72396274  498.48624461  -99.55526421  365.76880417  306.50131098
  655.46436467  155.13403399  946.12083957  277.98973873  498.48624461
  343.10498274  156.1865838   326.01626924  352.01936177]","[ 624.27818525  595.40254792  -85.04647149  622.58169798  441.36251871
  595.84185775  594.44222935  470.31492104  523.92685179  542.94331463
  403.45898505  690.44547204  719.08197009  441.36251871  451.71942755
  476.5193411   594.44222935  391.63080664  619.18523759]","[  293.75007999   471.95823065  -251.72159336   323.95576657   218.70332471
   431.59032397  -153.92554449   423.79982467  -270.16531843  1078.94536031
   466.17030397   -48.26617723    55.29087266   392.4325652   1359.27996108
   356.79961517   132.39369385   -39.0043512   -146.06762584]","[ 659.71528073  320.0371694   508.67450776  -48.61253156   -2.35373467
  577.72135743   -2.35373467  577.72135743  577.72135743  299.80521572
  278.24342886  267.15076867  106.81170047  225.93782852  332.74715624
  508.67450776   56.32730774  278.24342886  267.15076867]","[ 486.23163307  591.86450726  397.14671036  598.54744861  192.19127832
  565.19822137  -56.55330928  617.36182533  583.7343212    -6.98354509
  631.42383972  380.88340588  727.9322803   658.12660726  546.41027534
  469.79106324  478.43220787   58.06423499  465.04105485]","[ 442.95535705  413.81788289  174.79183801  -21.38580033  232.35525205
  142.20911592  330.55401671  377.67806287  175.77016087  277.54927946
  401.44197864  167.21366593  337.71662165  370.19538976  312.2353812
  337.84966466  528.04558634  302.93021699  154.28285193]","[  723.13448456   308.80708979   299.39520899   506.20699087   680.19925284
  1089.06580264   691.90266745   506.17381176   878.84934639   359.96073588
   556.97442244  1023.45253475    94.08864315   830.45845383   225.89055285
   219.69783499   375.05514761   621.9665993    737.51240641]","[  840.61061802  1005.15428187   988.17802234   641.71866948   439.11922694
   956.88430264   568.26156288   632.08445919  1047.08020597   802.98519051
  1125.70009526   982.12665447   439.11922694   851.57835387   912.80900816
   827.15092217   664.29129828   906.64900063  1162.09228935]","[ 786.23183237  773.42074062  496.51064901  487.45352005  770.15269798
  281.41367758  709.89176171  352.98740795  709.89176171  352.98740795
  409.77395645  906.69210269  422.18897406  763.84842548  402.85798409
  759.50523858  728.07892466  814.54763097   39.63798813]","[ 259.61372703   79.20958965  469.75820422  640.16531731  333.27599401
 -148.07213566  678.24897448  887.19247987  433.00620831  183.73205047
  326.06619144  386.39688338  570.54794838  433.00620831  507.93739016
  158.84718101  566.93742926  279.31275179  469.81886548]"
"[ 601.57599383  494.64277412  654.54316057  143.04588192  143.04588192
  113.5667876   102.21222277  760.76143393  334.322741    315.57243847
   60.35848771  141.07336516  302.50142525  654.54316057   14.40310115
  144.57502664  462.0668483   290.47030864  628.53704704]","[ 667.24354608  168.14060674  402.67213468  624.28694432  528.5676096
  602.15354433  457.84487308  208.54798772  480.38639754  358.15938965
  358.15938965  427.15062211  507.55236123  517.09043399  487.35357894
  576.58260702  216.47109111  732.14848182  534.98529701]","[  270.94683047   570.22222446   570.22222446   766.44574351   210.82600016
   758.56467074   136.07674087   -15.29279986  1266.72205853  -213.22072483
   578.95141185    -9.1903391      2.35630733   717.83070259   676.48901914
   204.87954813   897.32743309  1075.77445672  1270.89178769]","[  64.9799872   239.11909725  529.4880967   126.41108899    3.72810778
  315.47884227  183.28235453    3.72810778  383.31294045  317.06020807
  -14.31471125  434.04060193  -14.31471125  434.04060193  434.04060193
  181.91494464   97.11810983  383.31294045  317.06020807]","[ 380.37172302  647.26034942  490.78198603  327.58356904  364.35564377
  534.57241449  497.69019467  185.53642213  383.70271368  396.6126423
  234.55686299  411.38382087  377.46947424  652.9605371   650.1694449
  493.29399037  485.53078842  360.38847365  518.04032474]","[ 313.2723202    35.89511451  279.51000534  341.12932091  264.35047739
  185.5427335   377.70862802  118.56681581  104.79988354  323.45526455
  367.56059735  181.71260981  138.75955234  312.33586563  196.11588899
  284.18240756  161.01695682  344.74278404  157.4692795 ]","[  545.58374236  1004.85282414    33.34266478   126.49354387   238.34827486
   221.69791582   826.4667582    670.33739428   537.26322785   774.6893024
   394.12958399   838.84372697   312.64199426    67.18192145   523.3604652
   237.34855041   645.09545823   542.12254572   439.79862558]","[  672.94814412   341.34939153   222.95844859   670.74613636  1270.44035583
   645.09660605   679.98330645   877.79076545   709.05605799   709.05605799
   690.71904421   540.35829492   882.0463492   1004.07141254   818.51804138
   301.00926208   372.90425577   519.61730867  1091.93650738]","[ 669.60673594  726.69724813  639.29038004  552.69280688  785.93486952
  633.30305239  531.39127162  653.73585253  451.33693786  734.36805547
  630.4714738   817.17763042  460.18287494  468.59807368  709.55344637
  630.4714738   817.17763042  806.91535527  662.48404651]","[ 417.34964221  572.00391214  373.14979578  428.46508342   -4.95524472
  232.99439405  438.38192096   28.23027192   56.06067736  341.97945807
  107.95501639   -4.95524472  226.74493713  320.26601356  355.10875413
  125.19069211  663.82906531  355.7621119    88.41496359]"
"[ 239.25832571  454.15877224  268.90120236  196.35447797  503.46837542
  205.37140674  242.45590808  239.25832571  369.47944019  111.87049145
  -68.43693828  254.16777389    2.96207286  443.37232218  185.2963832
  208.01901285  454.15877224  376.75605124  412.41555373]","[ 442.86960842  360.49701281  504.3098961   399.90868198  733.74895435
  460.92437412  459.60517997  537.13759482  373.86600681  876.99183472
  639.93084897  392.87502775  533.29113031  436.68915042  397.40950655
  360.49701281  402.89929373  362.49542202  578.63868078]","[  441.76980704    43.04366024   577.98286909   441.76980704  1342.5699337
   776.7469666    -80.04768331   -69.15315355  -245.49735776   516.82643352
   886.72794133   985.32475129    67.35266269  -168.52722867    56.46702533
   903.46236458   295.39821729   611.14805823   -75.61959579]","[ 602.79130618  337.20033817  109.61547036  602.79130618  185.03616848
  183.27513604  -79.33516739  311.66231229  531.95207575  516.19191805
   69.57997181  185.03616848   91.25764558  181.94020073  531.95207575
  516.19191805  516.19191805   69.57997181  185.03616848]","[ 428.42817159  644.80907574  299.59499762  398.7183855   587.10988329
  605.8263862   628.64796825  472.28443647  462.35468054  616.03435316
  458.2504798   358.04097244  545.35394355  593.43787257  214.77928693
  538.59305909  544.93057394  549.25996463  440.4357131 ]","[   7.2221942   124.78711946  490.15294531  367.84586759  250.71151272
  163.22816044  181.51348958  331.96008908  183.59939382  319.03534093
   76.69017451  335.35867832  110.34613838  471.11124894  200.56541449
  221.28820545  228.36938795  148.1633772   268.6734565 ]","[  402.84900792   544.03998365   805.87561979    47.47180244    11.11079243
   615.21065569   303.50292292   499.04645974   441.66266623   437.28279783
   324.39325793   642.75154963   373.60042201   -55.10287226   129.1749585
   498.94727334   500.69367329   317.3604017   1126.88645674]","[  751.17261333   426.51344952   916.46616105  1128.231172     945.73543491
  1069.51270241   934.84824432   883.23350741   272.90726591   903.2947094
   837.88035691  1173.89114841   462.26377396   916.46616105   653.81333133
   316.00691032    47.39209702   874.39719249   878.33695391]","[  81.81201807  679.73917977  670.4769547   725.65481439  465.71742957
  804.57858227  701.15207702  396.76991981   46.37429264  544.18605157
  689.79789729  854.7663195   781.23327929  665.91495901  795.67259319
  741.70852363  624.07868314  465.71742957  804.57858227]","[ 568.57268145  265.9444589   283.99536837   25.02205982  370.51609641
  335.00446435  264.84917948  545.9667761   640.98564342  467.77636229
 -101.98646324  579.72767502  197.78037064  270.93387536  195.86422235
  480.94211938  570.13488911  -69.12953747  270.93387536]"
"[ 429.90537952  384.64550158  128.14173695   13.18944819   39.92624469
  228.72409436 -193.29462563  429.90537952  297.28694144   53.16457519
  709.90555849  115.12336965  653.7912568    -2.16453881  429.90537952
  384.64550158  403.20431031  198.64998172  358.80654896]","[ 516.1194996   562.90326098  515.65520383  293.23978274  620.31654188
  326.94860527  440.27616601  404.00854982  937.72834833  737.92937204
  307.02301531  445.04517622  518.39408512  531.85684002  562.90326098
  360.49719164  378.71808934  629.04109578  368.95549485]","[ 218.34089581  -84.81511454 -174.57505365 -216.34661161  -41.40266787
  413.08872661  132.40456399   40.86049618  -57.66881179  285.06091151
  377.07437532 -121.37526479  402.95192605  221.8808695    14.46051688
  789.76029207  666.33256629 -122.21550361 -267.18562875]","[ 490.34619525  476.68663737  140.62088594  490.34619525  434.05336891
  110.0435822   476.68663737  490.34619525  434.05336891  431.7072757
  141.95556921   76.60203546  431.7072757    76.60203546  431.7072757
   58.82627085  -31.78427526   28.85886323  -87.13768242]","[ 342.0221791   555.25279109  655.40671681  461.32636215  555.25279109
  453.91329224  625.157456    494.27550888  583.68563911  126.98167819
  516.54531876  477.08319441  132.96401663  566.51588395  188.78574974
  657.79430988  339.66657241  510.64670949  608.0788148 ]","[ 211.33767375  471.74212145   32.40217944  393.25295742  -33.90046835
  306.04922608  134.91721825  238.08364313  221.50902789  495.65332356
  306.85269406  174.25794258  212.80802405  291.17590754  208.65604027
  269.2857031    27.43924446  539.9090022   147.37116298]","[ 948.1017948   411.70992814  635.38344794  297.72436765  590.44528619
  162.08450179  658.55925282  243.6633696   299.92295846  669.44706568
  138.67901077  409.99821302   71.76267873  698.8212866   108.22313331
  323.74923309   31.04912837  447.76251978  572.51716449]","[  836.93277692   935.94299629   494.58755383   918.9821499   1134.49474732
   644.54863092   236.9921956   1046.86807156   701.76766677   808.52253372
  1046.86807156  1041.9959727    675.38416653   533.29538432   457.56259936
   125.81269838  1023.90938315   975.29405901   573.76542313]","[ 484.18518106  564.214003    748.49730053  303.44956438  133.59814065
  630.11707911  493.45428793  619.20301654  656.94026175  955.21551834
  706.44862263  538.90182708  492.71741592  485.91040404  660.0002716
  633.79529091  706.44862263  658.84914066  728.81660257]","[ -14.67923885  322.29682284  684.64441396  561.77342936  166.83181623
  209.97832742  335.03138211  303.75048397  279.00764094  335.03138211
  315.55733849  649.96543696 -117.46099319  341.80772195  422.61717041
  903.99504397  311.15019546   18.75901129   81.27469012]"
"[ 260.97814015  764.87396174  -88.66527839  427.16316736  100.48509259
  345.43485952  -88.66527839  170.05722125  -22.1704496    71.36929454
  614.6335353   -88.66527839 -158.74706993    7.34219443  117.18322684
  406.61019613   79.7635492   355.9857472   379.72598258]","[ 306.35874886  332.03284694  523.79553121  585.62071461  609.73650501
  353.5705673   556.98268065  523.57287948  678.60651841  394.28774433
  614.24134149  442.67741968  457.66042091  301.8823439   412.02268678
  338.14410653  637.75980607  178.04329383  599.22690447]","[  813.3896231    241.20094331  -144.34547567  -154.08924058    45.404001
   942.56343315   627.13897664  1370.71081434   332.01798473  1133.05725896
   990.08885637   496.82351661    38.1769417    951.6230322    -66.29946211
    31.44735842   219.41723839  -205.36417396   293.43939203]","[  62.36369669  226.96341177  344.34013371  -98.18400534  299.00512756
  269.6326741   226.96341177  265.91184441  269.6326741   103.38445488
  226.96341177  265.91184441  299.00512756  269.6326741   -98.18400534
  486.33395302  109.16961842  409.41887133  109.21775082]","[ 299.04350537  574.72143434  480.36527849  562.63806312  347.21451365
  537.87330606  583.94054112  628.13230432  597.26789262  591.71305448
  364.06069756  562.63806312  482.48810396  700.50849032  369.60025599
  540.9717646   572.45998704  478.0853117   178.58601829]","[ 209.2652078   256.66171582  473.66132394  217.42315314  132.71093662
  283.39597747  336.54267274  187.80287593   11.36602298  276.60830804
  138.344422     96.09818725  125.05613833  487.59388473  415.98612858
  167.91896996  316.67732475  151.16528881  362.48726828]","[  983.87123782   479.62623398   698.37551122   749.44151587  -159.23289882
   817.942649     170.78004527   165.26247408   324.08520386   452.75913452
   117.96594259   616.47882976   246.13748159   936.71791035   -91.51179496
   693.62579362   823.97713411  1266.14222473   172.31022318]","[ 550.38056904  883.84530215  374.69649868  537.83448104  684.95811957
  916.22474939  994.19968279  734.30402614  246.08232881  628.77377207
  986.93392097  741.9319208   539.23744242  860.6284551   246.08232881
  672.96381645  895.16590084  581.42374482  956.03587678]","[ 639.51618083  213.32726716  565.51890123  885.64577234  740.72271531
  773.82339725  885.64577234  407.83965448  997.61074814  189.50942118
  882.549276    810.75416278  622.84033325  615.54477888  607.82800474
  572.5869684   563.15145285  696.79672959  531.44084788]","[ 323.41947777  557.10610044   76.48245627  524.90929541   36.93606982
  548.52182991  305.27683115  707.69488977  548.52182991  622.31470827
  196.02614237  791.83540468  155.83213022  454.86801295  303.7082346
  647.84309629   76.47786647  733.60372316  550.08132056]"
"[ 217.33201236   32.08915642  198.35790129   55.16835824  197.14746792
    2.00371867  432.57470508   55.16835824  305.67045614  198.35790129
   55.16835824   -1.31823868  -64.84564847  251.09343915   28.14344077
   21.62832315  382.39917206  384.88927806  357.64830662]","[ 426.85405985  -28.38340542  618.1075727   609.67882706  804.80314018
  426.85405985  653.82641577  600.56251085  697.04345129  392.48812837
  249.96902207  115.57195524  735.16140129  714.29425766  564.05934215
  486.61497665  533.66569174  451.29794368  533.28438735]","[   93.95798993   519.92658077   916.26481236  1057.55089253   999.80359416
   896.47220336   426.35486742   451.01823329   197.84942006   -62.99803561
  -132.65046806   -35.23459447  -174.32421917  -109.76990802   -12.60522799
   -47.04707078   -17.17845669   486.47827202   531.09113442]","[ 132.88873543  426.03758366  258.17896643  573.82296959  258.17896643
  573.82296959  350.57540423  258.17896643  132.88873543  426.03758366
  184.91490286   -9.71754689   45.07447727  312.25512161  132.07931889
   45.07447727   98.0799538   132.07931889   45.07447727]","[ 449.61131122  527.24413641  324.95588732  514.99881589  449.49004142
  561.2549751   650.25979818  350.06555123  511.29075474  375.63547143
  633.14249883  517.13984438  525.81004366  514.99881589  383.2673695
  515.28585257  316.39281903  393.22326472  341.62696271]","[ 231.65944411  382.42672418  302.1205109   370.24540379  611.81545396
  -75.05377785  275.0242413   192.8034671   120.64489389  438.50894317
  293.16552538  251.79316517  272.09801032  430.92671778  254.57513077
  313.68401473  -88.61208885  164.95160293  236.20475505]","[ 737.96533151 -175.21113159  186.72756372   -8.39933502  457.78359323
  297.37205043  800.44079629  839.00377675  768.6016821   727.22409873
  578.72468933  628.65099558  733.43561557  318.9095017   188.05174873
  503.50992283   61.08711009  594.97020716  290.2110518 ]","[ 672.61441541  633.52017121  839.97039837  678.45074275  560.34010968
  874.80039144  874.80039144  467.95535029  973.84456323  837.42518093
  315.17198731  881.94421264  690.92626679  957.32836956  771.9071836
  929.71925658  767.70813332  147.79297024  716.23954856]","[ 491.32316472  571.03483324  564.64983684  479.47679469  479.47679469
  725.47482563  592.895048    330.62161177  783.29621548  520.81405798
  623.41713886  807.49935864  503.92713747  647.61136393  314.29844903
  234.57909846  475.77350047  527.06119516  681.67092727]","[ 117.69202776  193.00873938  620.45111046  117.69202776  544.31305896
  110.29186311  421.72667219  261.72717679 -104.31163356   85.66787453
  282.25285954  477.63221576  978.15925749    2.05493677  -44.11473594
  367.79344537  236.1270083   447.01241878   21.30535611]"
"[ 426.95721839   40.99193089   83.25417719  264.16861744  346.60506207
  523.30563861  211.99674468  246.4133764   239.84042788  107.42649751
   35.82058     298.16117608  138.8063984   768.3768239   111.92700422
  157.40119303  346.60506207  157.40119303  346.60506207]","[ 661.4576604   643.5151117   546.81737018  540.59370296  673.49341589
  452.87820595  329.50113958  513.29608786  630.7806713   641.67466982
  540.91242266  403.06500316  615.23799607  525.34294346  438.6136572
  480.77524076  561.35313443  509.96915485  540.91242266]","[  122.61601797  1223.92819501   -86.75988447  1205.45799358   -77.84105943
  -180.09620249   887.42374823   -37.2943342   1065.816512    1206.71553021
  -123.4291191    259.58438118   -35.73431377   617.29239124  -160.12130576
   966.9316149    173.83973558   118.56513657   428.45627305]","[  61.38033438  184.62566076   23.90239643  143.36841432   94.82724941
  384.8836039    57.49965368  352.25537065  384.8836039   507.5875928
  463.40675085  507.5875928   463.40675085   23.90239643  143.36841432
  389.43562415  507.5875928   352.25537065  384.8836039 ]","[ 588.49652771   10.72903539  609.32326309  528.21877993  293.39525452
  317.01256619  602.05885709  488.52118926  396.94105829  487.77137819
  436.81410936  305.55494678  446.17416678  343.95690988  400.4693673
  417.34457365  660.49666039  305.55494678  485.80427909]","[ 202.14430292  332.44290372  116.36224276  148.61384406  147.11014852
  117.65013351  281.41904523  355.39327566  217.04321086  298.76738355
   62.94692521  296.37094484    3.40811747  -51.6204747   476.64504789
  235.96640512  263.87364962  237.19652902  376.66736819]","[  793.76653647   952.47835616   313.64722435   788.89613263   470.51170681
   708.37630847   150.79061317   410.3756008    896.51158154   708.55540083
     7.67702552   735.76530761   842.97732122   223.91590742   147.15220974
   602.87549638   175.14330397   629.21333702  1019.68144364]","[ 1000.17629414   503.77610392   638.29316734   763.78491127   702.31970857
  1010.38706602   763.78491127   760.86593949   811.44541539    89.87829737
   728.35155812   940.90817121  1031.01684668   802.49772941   823.18983047
   306.74709206   955.56763464   589.92584695   813.73080112]","[ 558.80007808  744.70126665  775.61546874  430.72558315  516.72885975
  873.21827086  677.84709608  530.60782708  818.4283233   705.58049496
  516.72885975  562.20747069  897.29988288  743.08594699  425.46954255
  813.13000306  795.40256548  629.46376019  745.3629749 ]","[ 376.23843453  499.75580008   44.28692246  344.70677974  464.13314311
  841.75221387  119.40594058  -53.11822107  499.75580008  490.32111191
  581.8929292    88.84116294  187.61561857  137.0779794   306.32634029
  331.90696721  361.27439675  134.2496284   229.41030336]"
"[ 193.75219961  259.49076222  197.24167508  412.34082249  405.77234817
  115.93448881  324.03608928  116.46135605  153.55280127  469.39099351
  655.19027673  683.63136847  173.45635488  549.70926357  367.11421031
  549.70926357  367.11421031  367.11421031  296.07460833]","[ 514.39115234  491.66711367  514.39115234  491.66711367  705.15393845
  589.41377844  624.25839136  647.55852171  393.72620474  957.06678106
  394.50295487  470.89792855  186.10285712  717.26490075  743.26401927
  372.81245243  598.00270338  225.69306204  298.50558972]","[  1.16788756e+02   2.12500484e+02   3.88489710e+02   1.25601798e+03
  -2.20887552e+02  -1.07488928e+02  -4.13967662e+01   4.47066330e+02
   1.45535629e+02   8.93442279e+02  -8.21159851e-01   8.39650584e+02
   8.58328515e+02  -2.70590943e+01  -1.91198087e+02   8.21796031e+02
  -2.27696803e+01   8.52897476e+02   1.66683853e+02]","[ 138.3845885   308.16274442  503.35398804   84.31216325  256.12107123
  455.18351459  256.12107123  455.18351459  503.35398804   84.31216325
   31.86277076  105.28948187   88.0280335    31.86277076   -1.82137471
  256.12107123  428.17804275  -36.74041823   88.0280335 ]","[ 270.48297943  404.31571167  422.85210106  649.19283312  380.37905972
  525.86180059  257.05186863  541.16759722  570.60567077  261.55885931
  312.145405    650.6969185   637.51191169  574.5829451   106.24327779
  562.30112275  382.98452244  525.86180059  492.7281573 ]","[ 304.45386147   51.03408201  484.71534232  473.42231924  423.75567066
  225.22212771  456.63711662  317.9720554   508.94005391  439.03002877
  113.76004177  296.13861814  347.54847687   11.75424291  388.5768295
  -82.63980056  336.40688305  331.61967126  241.03948724]","[ 586.18882687  255.8539195    77.49095311  563.15161767  910.5753961
  115.57735275  227.23835881  772.61324052  437.44460853  360.7132348
  846.49663891  641.8618599   175.71049403  693.13125529  427.49979945
  728.74800139   94.05700658  662.56362036  718.44971471]","[  558.79671119   194.90192612   858.37233104   589.21679952   319.76032023
  1092.72591203   966.55543338   201.40459738   554.03090721   966.55543338
   221.38752765  1015.48436998   964.03244668   894.26041992  1026.45533014
   895.7732416    821.20767561   800.43888678   902.991874  ]","[ 463.86052498  799.7705204   638.73789584  695.4587559   768.06584879
  882.84731607  679.03619083  868.83719437  602.48281455  -48.55518053
  -48.55518053  663.10379243  537.28408568  634.3028745   575.91489536
  449.03560744  686.44683514  625.47346306  283.96287383]","[ 419.256642    518.20621817  543.63825946  753.60034622  357.82958392
  422.02663814  216.98052543  284.61535285  276.71620819  462.1407902
  655.75424401   82.0122563   506.47335563  216.98052543  475.57179144
   98.77283075  436.91910527  503.09851969  504.25583835]"
"[ 622.17610526  312.48510008  293.22513794  -33.73138501  294.22719235
  575.34317111  425.68788317  252.85319452  228.03585009   79.97636626
  270.0992742   420.89673389  204.02837838   -4.4328938   425.68788317
  252.85319452  252.85319452  311.74111117  498.12802777]","[ 868.87797314  744.90055008  593.88044923  678.98894527  525.27339368
  526.5214116   403.37442676  507.59236668  506.08704157  518.99647446
  737.13835071  593.88044923  515.76524577  498.40136006  492.35814618
  602.18761794  858.52421522  688.43087349  538.41379974]","[   79.03533615    12.22669853   265.48161088    15.86907786   124.84988759
    58.09972746   415.3326475    420.24284681     1.531552    1051.42761406
   -88.52366953   852.90872304   768.89153552   870.40624127   423.16435862
   931.98892791   429.34866684]","[   5.02225417  -23.95486094 -103.53597654  137.27229342    5.02225417
  -23.95486094  340.03411918  431.24180443   35.83633642 -103.53597654
  137.27229342  314.03865505  134.25648846  365.12779166  174.70214425
  134.25648846  -52.75117123  267.7702     -103.53597654]","[ 567.15944834  304.98736368  573.59956496   57.99153318  208.48583879
  258.55162634  549.22587133  316.51622498  470.32030203  321.9915747
  398.65198544  452.25783868  388.35680223   57.99153318  627.28370394
  144.95429395  523.99686091  202.3909728   461.31416822]","[ 384.99207141  282.95297645  348.84274667  319.94503412  385.52748549
  564.52294315  221.0780241   117.07736598  118.92613169  385.67936808
  201.19880809  326.27784125  356.46259809   84.93005108  350.66542722
  216.76902095  126.9961954   395.26276292  211.39241639]","[  687.60616603   674.61258055   121.4911799    472.14359795   725.28445546
   311.22793712   558.11966253   589.52257006  -110.96652768   678.68915329
   621.59461102   796.34022833   463.64811771   503.0053933    685.79189535
   938.93818337   353.52288655  1059.77855011   508.39616559]","[  767.05688934   861.35254495   462.95886409   -50.24009679   718.33852928
   752.23686386   740.59171718   974.9901414    666.33977744   846.41928053
   776.64112181   197.40588214   974.9901414    741.62380126   687.17085034
   693.29758574   697.27972032   979.99952642  1028.85122279]","[ 800.33050364  826.61579391  469.03918386  668.28151815  332.93635752
  720.78732928  733.48476953  650.3462038   747.90309724  611.58454455
  707.37512061  747.90309724  879.00620954  393.9404076   258.23107587
  863.69550299  528.08734049  350.1764255   873.24555026]","[  325.85920035   638.40496659  1005.95328612   721.89593465   707.91783711
   565.30940824    75.73525295   185.85249251   213.24069973   448.83196166
   473.29396607   375.84351836   819.02030299    75.73525295   117.46370613
   538.23551778   352.47081474   105.68658296   108.45999202]"
