avgReturn3,avgReturn4,avgReturn5,avgReturn6,avgReturn7,avgReturn8,avgReturn9
-96.82506503140534,-72.40955756213197,-43.93113790012603,-77.20392146938036,-72.52515113999287,-76.03031795976233,-69.15125506971445
-17.002827900329,-36.334906877196445,-117.74717259214178,-23.969731936434798,-29.160352044866038,-96.37536849067233,-83.60603311235724
-14.775801748028204,-54.059374145576705,-73.51227218635027,-68.59184741497434,-45.37277403989867,-74.78329227389672,-69.06428897141637
-69.12211775185425,-63.73637185174175,-33.45578455518638,-64.8151383195401,-75.7601777238395,-48.53842087652854,-69.40492823725383
-4.103995056607489,-7.321421723103351,-78.72906234795205,-15.93980157156939,-42.061987590410226,-74.63326056996762,-88.34904957916189
-53.00534207719793,-10.193746034356842,-37.32374650128878,-47.92940510475382,-85.91877736292618,-36.23119945916857,-25.57186481397803
16.448786675374084,-8.466991131539748,-23.628021996153205,-28.226584204520666,-32.50206501027577,-66.45879861380726,-54.8177067128191
3.7040266091675385,-13.11186465123337,-48.770192877435896,-17.207208994442883,-23.577837728309223,-80.36485446518559,-70.5998569980287
70.01127866295738,19.45720283650011,-21.901106439967535,-32.385961646590694,-8.36602074792835,-29.427450974576555,-49.01061812321043
-44.50978378981545,51.80454506349103,-42.14254344496588,-19.025819556966518,8.661206268457825,-59.90889740049197,-24.92410006181467
-1.3163443690277936,18.961062768321238,14.93580561786933,-5.335248890589783,-26.861684376326906,-35.06041883751646,-62.07627828191375
-42.268885139651175,21.184209851327047,-24.012460746147653,6.216393995527662,6.20769063605028,-40.36269058689358,-37.7547702583777
-50.729567169118084,47.270529007151495,-2.670766285334124,-16.29759511752608,-39.80657177815209,-5.809435941238327,-70.761679383381
-12.312337779840169,18.29410484730229,-12.830328137321716,22.473677940261123,-40.94291150982622,-28.43892644366049,7.732408558396075
-11.85177780785996,41.10672209487297,-4.100762259622498,34.92193937831198,44.63907176671277,-14.84305218692867,-52.31797083285683
-25.11903535622809,44.89914313236812,-1.2332318332415524,-21.898745770041053,28.92353282405811,-2.8917125955717404,-56.012129921055944
-70.78611742853845,21.0860347759106,-13.916598818001821,33.25272678727547,25.49792509678365,-21.55743552747512,-52.73483762408567
-28.369345765743315,-3.7986594247025867,6.888870122979774,-2.224983326437892,26.4929222800669,-15.151105135138367,-48.49861464913015
-4.639424211210967,24.01254348821084,7.115107779336289,-17.554530707538987,49.67176587650542,-23.172646457433064,-31.704636965576707
-6.706046369246073,58.29736062642267,27.066406746960016,-7.739835565624201,22.48787173076644,-41.3793800006305,-45.36177492303572
-27.35256705357436,31.706599109291993,10.397929762591813,15.540141015289423,50.56472349572153,-16.460106984501778,-20.47376231918793
47.243229983454036,20.958013494873754,-6.793246252450521,27.633342592682755,34.309456702134575,-13.76459149248645,-4.071634919216654
48.956078233044444,22.25482470215319,80.2143381794495,32.5202919237466,7.720482098743151,20.20550268234869,-20.2565512921591
6.400520895814446,32.972019414782444,6.054954814976336,60.510847584206644,52.7475031746168,3.57743489349804,14.280237630964752
6.069036387130668,40.10084952614384,62.694915004552605,62.311419328573,-3.1080038992985246,15.356576391849432,-3.551391975659501
4.220198836295628,-9.961237151307945,43.675551277792465,60.688483952805974,54.409073131360856,25.600231140689683,-12.318579173755536
-51.83939945797977,69.6706448743558,29.917123095087312,28.54885163590011,88.8779136745366,-9.365459139414366,15.198130471598123
29.001418969067327,59.337450903933146,53.749511141463195,-2.843680056271889,31.64779400276929,22.883486506517766,36.3810674103068
3.294689615264497,57.21413436547517,44.68491874526158,49.89591142619595,38.95508147760974,-1.3498236378606776,19.338629403423937
19.012661009472236,-21.216307570392747,67.62163689924635,51.62462354472978,69.25315230395927,-35.35746408190204,18.171501532415256
37.24546841258529,43.288448383560166,80.53466221133479,11.852598562451574,116.18661614701901,-5.230239011663843,57.323023043122895
20.0997588277264,37.78201565293422,47.77520812446109,18.272159344494607,69.00605297009767,25.138752566185804,45.78203818807799
30.502286145869455,23.471073223588522,61.790046527036374,65.39235214682996,41.217968137982304,-18.003915283553805,19.69983332457964
-10.504035514574065,66.03498065211006,41.795391519789135,53.396740965619934,74.69038211431449,-3.752999516866984,58.56900138681476
6.921734905296835,30.10769764794154,130.2106303737056,32.94956632545016,65.39689231999485,-3.930211899461955,29.172724809488848
10.506021221590828,20.805125565625715,80.99735744510593,40.61083598108016,69.3979067511799,38.338454159318474,32.43549866359272
22.223716836084428,42.310940859538036,95.12567087512696,26.221886974352866,73.51104692063893,38.04319437730021,38.03691634299485
9.739536979475,19.256235704390075,96.91862183512076,68.64478187925913,97.51126953416868,30.48604685728603,53.893065388007784
9.875832524067784,90.33401995815908,88.10116846867292,22.260082156028272,61.47999748382747,10.019812098026245,44.45809156916018
-1.3680862857619396,41.50734187045064,39.17722130562233,60.146893158687384,88.46465252373156,39.87981289511315,48.98366637773492
-27.58478894618184,32.116300261041424,69.1651317330693,15.183191193402854,77.1100668663868,66.1021511953915,38.00269497303116
-82.58481297788943,39.542945745477276,110.19406175686765,126.55733846678224,69.10916819432543,37.97384209631489,59.08634231155866
-30.40643230664971,26.498807301560248,80.40486062992498,53.79785298393395,82.29741791022676,31.881941889936588,60.91298426343043
-26.766656447537123,42.440081506869966,111.82915802150592,30.705432821907145,80.55276758205612,52.254322019381085,53.177297099297746
-47.61322211333962,70.09615452356077,117.12641897726682,71.06775884968745,101.07301852330487,41.85291054970134,67.903259108698
-1.5852853049828581,54.67072512581474,104.17920668214711,90.18263388024802,108.76746746254199,62.5083570381953,-2.2698619552895036
33.402469638057205,80.48300824411122,83.99165946530837,-3.186524853988517,109.51247667317257,42.36902795771642,58.754699287109815
-44.79370761050118,64.56606385696928,82.5042881269999,34.59243529760548,118.41644632271118,67.6479231682074,52.31193038741725
-33.901195211198825,44.895875411909685,108.62957986738894,94.75597930632047,107.04023128762668,1.5619906530207033,80.58519185427463
-24.040107633244965,66.37858217367334,47.80992136433491,67.64152597375526,84.38892071231007,114.84829938055928,71.2864510396457
-38.916126890546224,86.24619264835069,65.77880013340346,53.416628154127004,91.44352263386014,91.8859744129337,52.9355030288714
-9.484889616497629,39.738020888344415,73.20086925380137,89.74104931007632,142.15827649183046,62.90824808776944,23.003670693012445
-65.94311119645067,105.09407739779898,74.0911636308849,23.42365919771361,108.83077892206889,63.366184481548245,41.806945560201996
-39.91994614381822,73.66646479538403,85.81678070728786,36.64866444230639,122.25768032495704,78.13727480354963,75.86778376280883
-7.65473805611656,69.41530797724168,120.36634899728548,75.34243476915258,129.8687755307237,83.18022237871841,55.81040563711325
-11.894275716010345,17.475135385983464,116.57644566858512,61.153439944591355,24.333121543326268,40.80671333401466,114.25844670548686
26.811217246974316,86.21403509932081,81.89996943219835,7.12572243152188,116.71590528122215,55.29282589785797,72.45586534033394
16.09627989385198,71.52429175678195,124.70246519569032,-1.7448882738178606,150.67015716951448,61.486491302574905,83.39384633217665
1.6886571376586876,20.678435125845862,125.5775135714915,97.509773096554,135.7614336269533,56.86930175225014,111.91112403991957
49.42931982655751,62.91887744928523,166.16753900582012,87.2962336636654,130.50809285089375,51.924506781696344,63.95963527500471
14.505197233866047,69.66377166737475,112.62428986743367,33.89474998491732,101.53604421646828,51.375785630144684,75.41945864491905
-16.423796615361773,87.98416989115054,52.41882250607077,72.28133060322483,107.54977627575045,39.65964191607063,106.27719490661939
14.267881861257285,71.09339645561532,144.911874722791,24.668703750120606,127.60089286761432,71.34687251626235,82.40982425113282
-10.272710395800447,115.39913886155972,204.81412121610074,50.135724700582294,122.78905280719776,88.7160490838899,87.85291921622435
-10.216537054864682,30.341316582230572,241.92421127652906,68.82782516325722,97.93558402406278,44.944972775837506,129.78335413991036
26.335452840467212,73.07559556188926,134.62915079682617,83.28312341139016,160.21044931152883,57.65896004569201,83.76168924393077
13.678275242211853,70.34606115703636,148.9036612519125,56.46019290364941,73.11895130879732,59.932575882706644,82.72763428324703
34.02234255423953,86.89134287809061,116.73225290223421,67.38282431439148,54.69864009699117,56.79457784184116,96.47858173707908
35.551291783416474,108.00239995055854,158.13879864965435,85.80035296605232,105.52904085776143,31.5877585209953,68.04225869821528
28.098158390633312,67.71488937592301,227.73058484714664,58.942849149711776,147.50722184681624,52.90159065266289,81.73400355142566
28.10267555242879,83.81595975851943,78.01756008508916,53.096681291320586,109.36339736908421,54.70653147988495,108.30041343538242
50.53601499126069,138.90687804767876,206.06134649673606,56.41282736594651,130.538501723539,55.24632685296937,122.82849716967503
98.17638468913572,64.57503560346896,146.2121699772922,2.838574411899819,124.66785534667952,26.11812866073264,122.30959375214871
33.623191029660894,108.54226249789096,148.29027947942365,74.48347980070902,146.37135378734862,68.51013527479189,117.88696988661576
74.72151387828059,95.98775287233697,213.98936179155112,74.38784749115472,128.24578606461577,99.85577198362482,115.597353312485
67.14270384100143,121.45220074605047,159.94366835937845,12.363334623355271,66.78668703307635,59.50526426602519,72.54453832493152
110.60459729380794,82.48945997811228,193.66000734704585,36.28969052819599,87.1512160204552,77.65190819928145,153.53561235971475
93.78187857395811,81.73392198383765,202.5377935263754,3.7335368484627294,108.73877466405814,60.843170069000074,125.44257370329429
85.75640567328081,100.79598884929003,195.65550115699634,31.66550895683491,162.66090548899507,76.96681769087898,118.19787867987463
26.914590468263295,151.07013348245107,178.8360712811475,34.79480877317767,143.10561357861238,83.06529889778514,144.53800125494274
108.56413995405879,134.5783417455392,163.228256775209,13.78820203286158,109.65619622560934,70.29343146469537,121.4538617558195
98.73756165013198,116.88512924066775,186.8064905053538,72.35270005271396,150.76997805831544,76.4447676093914,98.01871379231294
85.9327857417851,99.7540227490795,202.94303821217648,76.73996432880976,83.04703470528341,100.59365206177024,113.91444792847338
89.08842851625592,117.87155750918953,200.33581350972136,45.576985686444004,106.48491137927216,24.6722687949132,94.12228258196346
97.57249202586605,92.52650393098561,234.3155154868055,53.67304906976134,168.69904557368002,78.83453584449992,150.7469319537071
66.8535047555519,59.35641689025103,208.32594840544658,30.955039428054246,123.87332645332754,80.2560335646569,116.22130206341818
96.90904712832833,97.10476600370141,213.66669512389197,89.31081804584927,105.18054778812349,90.81631903973444,118.78245639658843
114.09795436168709,116.76876947145361,198.14117784915305,64.16879451718734,114.82670392409725,74.27824435731675,123.78627880202961
76.30018800188691,117.6533685261146,228.60162972651224,59.538337737623685,124.92236977996998,70.24257096668768,105.82802293143129
138.79403852319828,104.86419261865461,196.99515934623,45.03847655521605,150.336881328774,73.24146605283185,66.19076990935534
45.40204331778271,110.37774746440024,161.26574804137022,56.47099640078071,138.1861372797664,99.86612618914612,105.7262585609785
114.60295148651934,131.93136915336092,215.95913868645457,50.29003692650689,170.61384311787285,76.53668307438352,99.69200111008715
132.04287420692563,175.73792045390684,188.34514741912932,58.62506562926496,207.19588808112604,57.489373139558836,76.04755251989063
64.60863928492188,96.6937705113379,180.37764446194203,93.12680365773636,139.80341167631033,111.1289478876633,81.10729864114403
128.46730731367282,74.4920468948265,194.94534205357823,110.55495612641498,106.66867385113547,98.89222613461406,95.47995141139472
53.639223707798635,74.67342999206267,241.6135763676837,49.538966497449344,133.50060742131276,66.91596610716651,138.2521230600772
83.73928101329516,164.42031479851414,142.34827431904714,50.67594380074834,164.55443914128884,63.63531971419216,116.93917966983274
97.44784343557352,131.90184378864652,200.11787729046011,88.54750761499838,73.00723651613487,50.42984795649808,98.42320796885242
74.49991888171034,74.36591241108576,214.69920789841836,120.040864062454,85.03668644149397,55.89198073096699,101.72721066518733
