avgReturn3,avgReturn4,avgReturn5,avgReturn6,avgReturn7,avgReturn8,avgReturn9
104.34172778874853,-5.303797194745614,63.781603521272736,-9.940340594949756,45.13254933912727,29.028568753467347,23.079398675991396
167.5812030088734,-2.437014522268142,30.841418063436855,13.552511043645346,17.408046019431254,25.750109429016153,45.48355264614904
83.93850201526125,-25.691216285613308,32.30662395286635,19.117764996561597,13.739049450451624,39.960632773565145,27.343194754638173
49.72115412189621,-9.197262347089298,24.838177493496527,14.426898081000896,18.330689234668448,14.221411832952487,56.29889363482422
86.60144603492503,-7.062191113318918,19.52754505176798,5.879343428163902,30.719341894757864,30.018868245671612,35.90193383617259
59.633371708110694,-56.713372505664054,30.430549393750336,-24.397713236462167,22.006044665262678,58.84111203206009,64.21701962160272
68.25322846815997,47.250979645401756,53.81837300894296,10.02664839168386,-3.6087915765193777,44.78350606342516,44.69781418367404
113.27004354202693,-39.373951968083524,25.799066719670645,-2.7501982612425646,28.955288780596494,22.792472887650476,62.244096926633
82.34373407590908,-35.76876049218958,28.059945183790976,22.79563131692416,26.08831598673027,33.20765544030887,39.27083724482183
91.18827583727055,-5.281958133233719,56.549744488561686,30.509732217524437,44.939094660737815,-27.97719706581634,81.53994395409721
47.488764486896045,-8.267735133281448,57.24381178126609,-11.474256696036381,69.48388856928693,-10.465925019662093,47.479668086798505
72.74551570560982,-29.435401452398036,62.16332289498575,1.5467825351218023,-29.272381606039886,35.23982885311002,18.316741505399275
159.8323861390406,-26.60128212029452,27.669220392682064,50.40390227221648,68.57510537640887,55.11589805689923,46.558340897227566
119.75436730877686,2.4472056863266762,21.463172810702428,22.77542029749296,31.41501810170153,11.888376625039578,41.087467947865676
0.5166374694216327,-0.14205044305415532,64.09688506277104,58.50242029617616,53.243744225933845,28.158740516943716,81.26923200904668
80.41881377149052,-18.94851509837976,44.54860376659517,14.596905637204683,40.82983858379582,49.93582819918729,80.13238656777757
169.26429271965426,-22.168403653634197,55.22230022894752,39.13246457083832,59.89616051873048,38.8126611827433,20.197088341832803
144.14761750667688,-19.09686355941717,33.447284060327796,12.42592752097719,15.522619874657158,39.263621854265715,95.00202464552822
155.75855896116727,6.8160543980042805,21.225796085789582,-26.342976218172044,10.801857280475907,37.342242905739965,66.08032449624878
106.78885718133364,26.429700346507833,43.44661216557268,32.166583668484556,33.65665013362076,64.55597611815988,54.20447123372359
136.0942965051882,-27.95443084748322,27.68550594955957,39.6871113992502,65.52220189754212,57.51479432955265,60.167368133953985
142.69014871510618,19.072292760869754,77.72734209325426,40.50795929953049,81.29928511430207,70.91895506966219,67.03803062235556
139.803703274845,-21.898705453100046,39.73339595846993,40.4940621464987,40.656366820060306,33.87637918063678,100.08028122689291
86.09208854274493,-4.07299420154244,75.51291232035969,11.865526164196204,46.125955067080575,41.409573999795136,104.1771027573805
91.57399340598944,-59.262227338243605,75.7150313069806,90.01601740645646,43.33565925508048,13.850506869673827,47.74405528776964
193.20027411155746,-26.90147443642469,64.79510710268562,18.02571596321627,63.225958655001236,77.83114309878174,65.71715428562504
129.2649866344371,41.12373651562669,45.326223702995534,73.06288922012594,89.95005306455165,49.933413095795764,105.58424589011874
147.60095614994452,-22.69267176203442,64.89712351097546,40.05249296377714,56.59377475271474,69.9730295830943,89.07411893148631
185.29172715868847,7.117609539336262,68.77153199566047,67.28547972027961,51.1436860611551,56.809009164023315,72.01057255473039
186.11928046828018,9.876210469771618,80.12336371526693,54.2391582518321,59.548784306250376,35.015789958344165,119.67782080880268
102.10575126640472,-4.359588397706845,73.98186912042614,67.80206060196734,61.18264137204219,39.59585385543526,102.55619934382173
176.5031405225643,8.915085889421777,53.14417748887961,38.01198182995851,63.77949577631277,79.2775430600933,75.75649903807104
67.92710003453894,36.72729991222413,58.41387146131829,85.38041112054798,46.434201546961056,44.55990207693655,79.84391418101379
100.71753563527052,23.775237833376696,67.57712449599322,45.385226535004065,57.7260723432035,34.50010255699052,74.78011788333609
144.6053340392643,9.28889961221735,87.39754652612265,69.90546779761681,94.64866249325742,64.71365277891152,96.09964992784934
111.15298777214667,6.68030161116644,59.65527887763193,62.56506576941662,80.75436478049718,68.62324520239754,85.7884408007899
83.43526506788972,9.863727331049253,79.72279886591917,76.6406499475055,41.89716621580467,43.60407900113313,80.95495728020946
107.35593328264042,70.44513791793129,86.92353001112554,110.29779953844543,62.34562703960863,69.3784939630226,73.99887686509601
37.68463705020155,-11.660948314153266,113.13926840346178,83.65397371757814,65.2766190730786,33.25433938118841,107.402403481989
130.1059661442311,25.490224298303794,101.58825050320142,68.45051111646129,77.37723105918482,73.15787622940098,117.89689168457251
156.35265058728913,-13.945129746893699,99.92979552051067,98.7949899520373,38.15006784853676,28.529936588397803,96.83076598344933
108.83515261979653,20.87421618884076,83.45719604422581,53.99825933736376,97.28401808758255,77.1656091314458,110.42165746771958
204.22593015183864,23.692629884105568,92.05784005886944,56.83754689327615,80.97929874354791,73.02519616581147,89.40686247674708
187.20527402469074,9.93443846995725,99.94191360508955,85.94212336924983,127.69513118111284,92.0449161639111,125.27169119091846
194.57095116152863,40.69836775998498,76.86378285120301,102.54756381067433,57.80973587012865,80.71886053559902,117.46313679384201
62.44821867476717,73.09496800877953,74.48488916364416,72.89506723515261,89.77016617547595,94.42152999758157,129.38287494051653
133.085646121412,29.178659045018147,121.71617990966364,67.1730370998809,95.12923588657323,81.4512451590996,95.90189497002616
83.3678762717633,58.15513084611645,105.90709161107058,89.8545704499284,62.856483824484116,83.51658701671526,96.15726854636657
119.94872090854365,56.16256252183467,101.96000410977327,91.0751029875848,58.97292491270118,7.30047401543992,71.63015231264653
179.3400286245697,28.363084671902573,89.63574539662099,61.682640825913076,97.35844778518025,53.47325542097008,105.17371616473471
228.44964448332976,31.002418195313716,101.36018513407392,91.23261064745452,75.7912815232331,95.21547002463835,80.75248225388613
50.602398857687774,38.342860500697896,69.44105430628646,55.394490508749044,36.794655768671895,47.76181310923021,122.50443644792438
160.16953889944702,38.18351402062015,97.21582428681256,100.93827581604069,72.37811827572801,69.01900486571515,131.82941291760298
199.10304297510902,29.32127228106192,92.2903454300261,92.39210962710987,97.09009232761235,82.6012651687769,123.66830544691828
149.38144572270022,43.503849837825875,64.9103401506158,59.525327619170234,93.94984712325798,87.40957501298404,128.1216103910615
160.89638914446405,37.50454247000259,79.52548947471884,74.55677007919375,96.46474310181492,76.22995396271148,122.82556588866558
185.27953131059468,35.44941327032317,97.99046887066376,96.57416984923782,97.3808546620808,67.24563483940268,124.38803990865038
218.042887382647,83.97945755719935,54.72281475258704,84.73605328276103,9.152509844854897,106.46103923867247,157.11156593868245
305.36662406013875,58.93784967759489,74.10141204627256,92.46181503697642,76.67458493933361,71.45480658630449,94.03199902366369
259.99944122407385,45.631205902921785,65.75918310502924,81.74185606317134,148.6845859216518,64.6457126906869,123.05391574595535
174.2877911221006,72.58681657535641,73.00508207766391,23.43706380096998,123.08938749142533,75.32545616103026,131.93659115932758
178.20382415117788,45.173375993055195,100.54514245733628,102.37072600652348,109.8381675337775,76.2130256073443,119.88026338167647
113.1448432377347,60.62847142039952,95.23573999231823,103.96123153404145,105.07700006600987,107.98799337097738,89.04788506776968
149.12744104100145,84.26170040119143,102.17619979757833,136.2377106838945,86.53154514913307,119.60885385179962,107.18202424556891
34.16123724053433,89.40972762546694,84.25292751981394,146.5205470014349,92.32337687371322,90.7870993933643,128.12078124278673
109.44788996022565,46.59880116087283,89.91960560977357,132.9519586621907,38.41833209238528,104.18748699879325,138.42991090062833
177.09253460758396,41.63804250913513,38.43034272824129,144.6091923657579,104.91823780084914,109.68719308745666,169.31986417872014
196.06622076234066,48.12866589076529,76.49416964064932,126.77864952690292,73.39452946483671,108.58181040308466,113.02398553003717
154.18143253428516,65.51473760682715,86.96409227289492,63.39590380938113,104.24303572767525,84.80740711953948,168.16834785215482
170.89276046299645,20.548137766883123,74.0123792551072,97.84757946313093,92.07958769915204,76.46121523565841,164.0193623135366
273.2495444965091,74.59609830514012,95.93817260471177,94.30872457011844,72.16350544782682,132.89700962207615,175.0013954048743
196.84948440855186,65.70074757818465,115.9417061331756,127.80955337748733,71.27749674166412,143.73101104957837,155.78472793738183
132.56437400803574,64.94916811399372,98.40022013844145,112.32745951152553,46.25989743837495,171.94589847719996,153.03681128124072
205.76144858284115,43.586586159937276,94.36145413508443,94.86946306468604,113.72580569184366,161.31189296680492,166.99892938021816
104.22978146431508,50.72118142820688,79.30673033940687,77.1762737588291,129.491678215246,133.91166095221126,130.37640315536376
104.23819475531074,83.2530987724125,78.30193548728283,91.05864225057753,77.72474472128506,111.26211815121934,167.3082412507127
100.76741045236223,53.43390315586747,53.60620641348888,89.76001212042686,90.01517437958341,101.55247340894451,141.8306267693901
33.053639613088954,83.25339168277436,113.13676818313046,84.6333324340066,157.94182703184606,97.2741252323932,139.46743373082936
101.80334270595021,101.6260045152199,106.60149354559624,86.89740434670945,169.29630073442266,114.42485688499653,118.27133148895504
128.71497971346048,123.5928461261625,73.13939216101967,73.87964313669559,110.05144585324227,100.70602316420003,130.49306042261975
62.44747983862038,126.84446678360287,65.0460411193685,160.07497718093967,120.71131650846581,149.21039694591755,168.2165303706115
104.88866381414873,59.34095866498177,90.52467770785108,105.17321441298452,176.13905366090552,129.44894124926228,138.54209976335767
43.15414023010727,110.06509929050719,113.54891143470296,112.74100114846432,132.08358708381007,53.60979013646819,188.52183087349803
87.6096167820984,79.73375179622828,95.95408553892076,119.3299959622027,102.32275314351585,100.68778711136179,126.06907658126879
93.24167456138679,108.1176965967389,101.91159683484173,153.25837491555586,131.5354633847989,86.71882515663366,150.43940727048982
114.17449218315396,140.63276651263354,97.1743710763947,118.7090572863593,155.77806541341494,140.2491210118761,187.82330702081913
109.6638022641047,123.29674796249664,106.55205348041105,118.4613600629669,65.51809177188429,118.43891711782987,180.00713314460833
97.74599760593465,119.45243994384181,111.05690149254235,131.20942618493433,187.85344002639542,100.66626435911412,155.91408068870132
140.34355414187766,101.46550082997892,81.87465727808306,149.68908549279132,179.67518815997497,112.53339274113186,147.46409334443499
151.39665548608886,161.6680055203043,90.71890641355783,120.28787441081344,127.59490135763777,172.67471691275261,185.10414434981112
114.78658307984712,144.41552708350545,120.85676817766273,117.83581063425682,106.90960875810137,116.15790636871053,216.40482993293494
146.10109370696586,71.69921494823276,82.23023199767687,133.39990988882732,116.6455623064608,120.79805227441294,168.08189020041502
81.24999195404554,108.9979793467896,50.50180361579125,137.6802869108524,155.85945377903528,122.48530025599685,191.411231281143
185.7646000621427,113.75254203645602,141.76033735783682,136.8554350693605,104.79926298995152,140.67108408300325,104.03544443028395
158.65699465477618,114.97788121585458,149.61006718024566,116.80543410714188,118.42103869675807,130.11415213841428,192.07349896652377
166.9141322236683,123.15813798095132,85.52200390108388,77.97548552350734,173.1879019520167,137.91106028328693,233.66120353328097
210.55492273119899,124.96107049240013,57.0761424511168,135.3187425462169,208.97176256154626,110.94825082264865,114.84213996846572
176.2187419563592,90.67940673734644,123.82469689914241,151.604367311065,160.29482298007355,117.25270906905762,129.90492578468738
81.31616335716876,155.39796276749223,118.50012542860269,95.37938615833919,180.9418857368798,153.48419075288427,181.960027710497
45.629373694351386,99.25303656512,123.96897169297094,144.06696963480218,185.3579717732086,133.9843586963639,197.69071123859447
302.3069418559529,94.16705250715778,122.22949984607624,154.50387867358575,181.05071198679883,135.6085527199463,119.08781334319495
215.32791284430814,163.43174034228707,125.1668362796008,158.64391898679054,148.48975571372063,115.16342625361571,181.9968016504453
194.9159772352436,139.0068458733366,104.46852549128944,149.3533102205488,106.22829555402939,166.76798503178608,209.11114699066914
138.12572692292852,119.91338150062917,91.4309180978711,150.59014984764318,144.90213029438672,161.33636853019323,184.65740366541692
250.03307023284995,156.45166167264335,77.25607025821216,164.04924232382461,151.64156351105302,140.49619271823371,228.21734833340565
265.98044706546006,152.85986627221274,110.03879671477549,141.25719081169265,153.39559968120972,179.77345752941346,169.9807148583893
107.406919672264,156.4327213641378,78.72713665535419,133.8481036650666,189.8480810580278,140.2720390665173,131.63263839495372
137.6130070222713,100.54291225589705,61.43321045367632,105.02545921919085,147.30424637709405,120.79285727274677,156.6185020772075
176.26265204485787,118.31590140478629,89.77138466381875,157.62102033272575,88.69391548552557,167.99227075254186,166.83427048121098
145.11666379831945,175.9983992562982,67.63983973789834,134.98686501314276,116.94306894963658,168.59948299785643,205.92932633356952
133.99311312099698,129.53602406315383,101.55606913032311,222.7960085745606,173.24387584310404,144.30100144274405,178.82843605577344
188.42735763341005,193.3431904812815,154.55553695095796,144.82535876942262,174.074004063878,167.85854754084232,127.76672607990636
99.95384585794241,163.5477068599227,53.581757730888285,122.74371230435337,181.69248051544773,173.03191436210153,210.5593520638167
159.19463117295533,150.03659822043298,135.14705888317613,152.11851684799805,151.62001098597787,132.28279164154347,158.40324880188402
144.15175415839502,153.87576741919437,87.6886697579293,136.3964914380139,161.44022604930387,114.35704232011172,166.58567546582842
162.08243855372777,161.36341860079716,73.6827492288819,153.43051259147518,167.7643754594946,150.26518559882896,190.78808386837073
141.42341651721208,178.99164596411262,156.93760146537068,168.02036163547515,207.00057489128298,193.53795773525155,195.18183594145975
132.96100329904664,119.07456516266701,82.82866842065184,141.27390720517806,199.0082145269905,131.6296619867569,195.24871516946746
153.40716986791196,139.11503281768523,122.63711764061456,224.93401057821436,210.55696091555959,173.26586238975514,161.55927171888587
71.62771089009833,132.01103378581186,110.7372147102035,152.91835443445248,118.40376764105356,131.0450136534333,226.9244937851126
121.44329116393733,156.71297966884788,85.24325802800118,175.30587860237105,164.2217144447965,175.74939306763014,168.15985840429866
160.19344103078143,167.76526716506345,100.23798268581739,136.7446967634273,123.53410419828438,120.29382727087662,197.06323968492393
54.02014460762103,178.36397226386308,122.859525962635,209.8058796074958,180.49307169899825,173.69350060683695,167.93363297835415
152.954259322138,153.40026132290095,82.19521105438693,228.82856790750253,164.40799109969666,160.93018790697548,148.05220235226489
221.05971501141988,117.92525664936976,112.50735655434681,208.4256237840273,153.32117948770366,166.47547763866925,167.3810337229989
166.54851041060505,115.27870040975932,144.7875917897784,190.61395944334748,189.02221946182743,141.30469159555514,199.74856959725332
156.0446739811964,102.61953856818819,76.17830615757305,213.36783650191367,228.24349695771042,177.45153781954355,130.03948966155718
136.54775273001155,123.5482841739123,90.5170213975046,218.77392224585046,219.36638776495678,178.56737477033306,195.86363839589933
217.6698141250919,112.92366927622109,97.46544372193434,203.8859885912591,198.78575795511094,136.47338762445008,234.55041989839637
321.45926738684557,134.85418849656483,76.52151845158926,161.93548462842284,159.4360210646892,179.3528773786912,199.21166205901082
123.05568490069068,144.64186284600805,55.248113231276086,225.19863974040757,191.84729059902034,97.32251367006069,202.7640512559511
239.36452458687486,88.55533585927324,125.89290625271492,219.26252667029846,218.84899843894402,154.11496283449154,174.35944604768056
242.3290029525205,143.90446231940578,161.76922040119425,149.7015753454794,206.32382135834987,149.85192124824346,180.21724158288774
243.2340131960009,159.29918142389448,106.56549269180648,231.89280339743883,271.52899244044556,155.35215128375526,211.53818125569765
212.7959998425472,139.89412392559493,89.70823698280904,247.34663776277765,208.072016965181,152.32528766612384,161.79666839731644
213.98330605047636,137.24489406447978,133.8239980656579,189.93864177364495,203.185420038632,168.49919749537528,185.38153953493782
238.060793723055,90.04853080922254,59.12043328928413,171.84443092394983,243.4939243888962,141.7634760138614,101.67968841390788
217.21654100625796,141.52489594338,151.68215124171564,165.11498003819597,240.97068200021923,161.7645745062997,154.8435840182915
191.3254367572899,184.94494609645906,103.56768704643113,242.05891137226646,235.59312234519277,180.3818537741952,171.71013134402614
281.6074265314668,131.55990158586184,134.09877470627586,268.04884356092117,286.8748777462707,226.27229985348865,213.19824293618242
149.82278575774737,103.24772770540703,158.0445554613615,264.80805839147985,184.71204974259226,207.5560238284524,202.87955162022214
248.82649582079858,159.84213885107894,127.78551960961875,275.71551939795893,162.02595619843117,191.30214795633205,227.88087501157008
238.6876853350047,103.4987597842548,141.4886113998284,218.67414268797927,190.6965347547149,196.32672864543756,201.0360792269144
264.3117662588091,135.58247941408627,104.87532632953715,301.9521104936568,197.13224680901203,197.12486261308135,164.23846342353008
182.61144636402858,123.13662290980707,139.79552261139713,285.8149756997416,184.4850480352884,170.6316759724437,140.21888537096848
348.78150119190514,128.85985516147235,197.55186777647702,256.95500382052967,243.48046053358885,215.77854920660678,194.02874139123847
286.8358309145794,120.29088243997546,97.55546483115164,269.6716415083757,218.60793561664545,212.38584170316702,184.46956606711305
307.1419204683453,171.84657067869958,117.04250913057582,223.76823273516843,202.46903220438801,145.77048014573066,213.9209037343146
205.96010542756343,139.17060129008888,136.20853809615303,359.7152031789624,230.4717060031309,229.50810039386025,193.1004926014193
168.60450891863584,146.0409280008611,177.49905810778296,279.67406781789987,214.3267370649035,147.90855332746483,227.13788953402582
320.49980039269644,122.54823461984252,136.88238437020377,269.34978079509824,206.3537128255205,115.31475227731755,192.05043029112528
346.74028531646155,95.2672938873398,142.62360035726707,319.6236654440449,215.87781458155936,178.34374282997402,169.3738930070618
197.47905405890523,113.26998803167663,110.95028084340458,377.56411252534275,291.23556959558346,180.13099894823944,173.35326646239994
293.2298708166741,162.7702432853264,95.60057364912832,303.4533822411658,197.88635610147887,161.66786815385706,195.28300067232115
398.9684929154077,133.01577530217347,126.05614365915723,273.4784318262255,220.19511863945075,160.08271509967676,204.9227428382965
155.87675158234876,139.4821936838697,89.53790759606373,242.33525980620882,265.7853344125158,149.76588139373075,211.61563695093443
82.32888993802318,102.73129784515022,176.23346980196425,249.56622645130292,191.29098984578047,173.98093205564436,217.93230387059967
262.53600365843613,166.9340424354871,123.95997563712686,311.9402755339503,223.08863590385232,184.14480933518863,182.11634765865728
324.79746636647087,210.23837962225397,116.04354170517718,298.2499129837666,180.78518153124233,234.76866923571478,212.85798939019801
293.3278355232665,158.17652793945646,65.87471084647208,311.58607388932074,226.02973149705826,151.90377069241345,230.0611099885938
254.24553377102305,182.26463167306838,108.45275494302663,267.0558117291895,266.52042337712084,223.7231665712351,177.44977501339267
349.10759454231913,139.3330340786049,98.20889079459191,313.67132738536657,174.33191864094093,157.37200975173715,241.67428389843099
243.17462569751814,161.43433490337327,119.12296064337484,330.7175705418066,245.836488455091,159.62034813182865,119.56139241679756
151.20574774496671,138.35248844493427,99.35658861041972,268.2781419816266,135.45778913297818,244.25895349557456,172.1620375616331
201.81756051391238,217.97941089136106,61.07602202317997,349.47457709878927,245.48510255022254,192.71963128956534,183.24939489957293
198.92542527207016,180.95241132625998,85.19533533996506,257.7244444643814,221.12913315644886,181.7868332343064,245.32929744409864
262.5441997654155,177.09791891438599,127.85698861739131,264.40290866138696,218.89374689219719,188.91371611513063,203.19489547500288
302.9786782262261,177.90069665425392,87.42606444233068,295.7603714469328,310.82504292386693,247.3170125842401,219.7244124581953
231.0930788015602,202.92096240594245,112.21946003258493,365.373724161712,264.02618279688437,191.70883266534238,230.16826199968565
183.41036580790848,197.47166289481058,170.13963075912838,323.30633381669804,282.35269538508356,155.75277740500778,198.6408458425487
265.3817587170336,218.94520547170836,165.54784306664806,359.5638521813614,258.03821148180185,239.5025322114797,164.33596952177658
191.70547400576183,190.35233839174762,137.4722474854957,352.73550844034116,260.7837639633164,222.40668345112528,197.52356000657844
125.04580987178363,115.14791129813564,159.60855344432454,425.1737426152369,258.8267878554369,177.23846432947173,217.65782156206032
