trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 899.74836846  999.85339073  999.72790497  999.67702677  759.7526521
  669.8709455   999.70719762  999.74803576  999.80098682  999.7141226 ]","[ 939.67412857   39.94320711  299.72386509  869.7673731   699.80387762
  999.7361504   999.64902616  579.77586852    9.97972023    0.        ]","[ 999.64518996  999.49899971  989.45590222  999.78743968  179.87252016
  999.6080328   999.65361567  999.75198195  999.83269661  949.72260051]","[ 649.84816581    0.          849.71218675  399.5956495   589.64912605
  579.83472431  729.70989014  859.84564319    0.           19.96381796]","[ 469.79212533  649.77296941  449.75064418  509.81767853  669.76721671
  599.79105936  619.7885782   439.75095049  619.8486311   569.84475884]","[ 999.71849934  999.81762073  999.75707528  999.71910511  999.6835375
  229.82982675    9.97994356  999.44603679  999.48060479  539.83166769]","[ 759.6863549   669.80481839  649.72256974  829.60201562  699.84485773
  639.69486427  729.70985885  679.76091093  519.78757284  509.81272679]","[  99.89992098   99.93226625  329.69762537  149.90512227  149.91666808
   79.9487939    59.95055531   59.89812402   69.91243128  119.9324587 ]","[ 119.91660378   29.96124875  999.71977371  959.34527163   29.94726708
  889.64844285  789.77852179  869.62028307    9.97943111  859.58932207]","[ 969.81523433  849.78728063  999.54242987  589.80622766  999.71269173
  659.80284667    9.98132698  999.841487    999.78192937  569.78098489]"
"[ 799.79745591    9.98026294  559.81537186  749.72540365  829.77934771
  999.70618405  869.83311652  839.68673261  819.78118292  869.57060168]","[ 999.32065305  999.59408777  479.74674971  999.70106872  999.20093646
  999.77751022  239.8364276   999.639146    229.85003677  809.68091694]","[ 569.70876433  599.63642038  769.51839132  529.6693273   719.8579697
  689.87392928  419.70077662  759.63087642  659.77905076  549.81633033]","[ 929.8579194   999.81772594  809.61203499  769.85010973  369.76004406
  689.84125367  969.469546    879.54677141  959.63440267  729.62041384]","[ 709.73733312  579.70938862  809.78695131  999.66216907  869.84237236
    9.97958148  949.67650767  499.81969279  969.75135554  639.83919433]","[ 999.5355873   999.61636012  379.68296794  109.90623949  999.48145691
  479.7288802   659.72600185   99.93838397  999.67041907  409.69516183]","[ 809.78436143  579.77541536  819.79196427  719.8381441   759.61829679
  719.77011633  799.66575113  649.86680461  749.81930293  959.66056951]","[ 689.57477292  159.93988207    9.98188481   79.90872199  109.93959133
  119.91517538    0.           39.93858899   59.93566177  719.71673162]","[ 659.49995229  789.75527722  959.74713368  249.72448034  879.8236457
   89.9358235   939.73846675   19.97026236  809.6947018   149.94021841]","[ 999.76598363    9.98088995  999.54584968  999.39024135  999.83579546
  999.76881336   19.96506038    0.          999.71009558  999.852131  ]"
"[ 999.41753949  939.67556976  999.59737294  999.76781949  999.54088361
  999.77688542  999.66492578  999.79471533  999.62853739  999.50423488]","[ 359.69611317  639.59318984  999.70826328  169.82836097  189.88147856
  999.70030851  349.70641445  999.7617582   999.78862176  399.89562682]","[ 639.70262906  529.7860565   709.6171976   539.81875496  449.71510168
   89.90449458    9.98001798  549.71586178  529.77910637  519.8006056 ]","[ 379.70429735  929.40819894  809.60050634  879.75662235  739.80060891
  789.73815454  769.46168028  619.8249214   789.77424211  829.76579117]","[ 549.77117299  389.62373666  539.74492893  469.76678858  509.82224676
  669.65239452  609.72501836  389.65022735  159.88822708  429.694212  ]","[ 999.42256676  999.85510799  369.86756557  689.58663558  999.46369822
  999.44125475  999.69201963   19.97089489  999.51547261    0.        ]","[ 679.7641462   649.69046718  979.73867108  999.71184784  819.73946357
  999.74761881  999.77808772  899.78725605  809.84396536  999.76477192]","[ 549.4856315     9.98432729  779.78994372  789.71006781  599.5211278
    9.98500444  149.87473996  749.83244377  149.92311809  649.51019346]","[ 809.75376614  799.64536481  769.82099148    0.          729.83673131
  709.69054794  949.31898664  809.74996824  889.75026567    0.        ]","[ 229.8297731   999.59920806  999.72234424  919.68130242  169.86080055
  999.65615979    0.          999.67309015  999.78256366  999.4933026 ]"
"[ 999.82246378  999.63258805  859.57449195  999.47179865  999.60101929
  819.70633526  999.73226953  999.63767653  999.82474769  399.86940441]","[ 859.73068266  369.66893839    9.98001298  999.70694471  209.84033772
  999.83007325  239.91078971  159.92285381  239.78011791  339.7519757 ]","[ 569.61163299  499.69314332  759.55575893  599.7092418   589.73995557
  759.76339178  849.55496424  669.70506009    0.          849.71886236]","[ 789.78119264  999.57509188  999.64394686  999.31793262  999.57382561
  619.6509264   999.54827721   59.89285996  939.64517657  949.53560545]","[ 999.53066249  619.69170401  869.45369442  619.7500274   349.72981001
  379.56492024  659.67423125  359.63251282  589.73992839  559.70022133]","[ 999.48213059  999.72596283  519.6685987   529.70801728  489.72325345
  999.836933    999.74901983  839.56035657  249.90403965  879.48571099]","[ 799.62831996  999.78559729  829.86876638  999.59080278  869.78913146
  799.65485463  899.8417136   999.5743109   999.57570947  999.84483121]","[ 729.70469759  999.60210162  999.82342335  319.83142271  229.7775291
  829.53134692  999.75981476  649.5582115   289.73416864  389.6616809 ]","[ 619.78465492  859.57770862  629.74281106  589.80385263  519.65156793
  579.80675442    9.98158146  789.72752627  589.67257525  559.7496156 ]","[ 999.83579289  429.85292093  999.42981938  139.91106782   79.92567742
  829.67213297  739.66248768  999.72992733  999.66281717  999.61572526]"
"[ 999.7729163   939.57677597  999.46949708  999.56667871  999.59980976
  999.58979331  329.7341938   999.8902584   999.53439267    9.97955722]","[   0.           19.96697535  789.75850818  619.85884904  849.58743625
  899.51377167   19.97514841  639.72987998  929.28884572   19.96295578]","[ 459.74955088    9.98225106  119.87595363  239.86070248  399.74753445
  619.7290966   529.63807596  539.75101335  519.73800764  519.73540557]","[ 839.70828299  769.75301623  289.83834862  819.67770809  999.66253327
  999.63417777  569.47734873  969.52147296  699.66154574  799.74445767]","[ 559.77360003  539.74691388   89.89051133  389.58525627  449.74848465
  359.59039822  559.7383422   919.58946538  809.61756057  569.72775527]","[ 919.31504373  169.82868928  999.71622438  239.87284129  149.91003587
  999.71443633  719.75573651  999.70896089  999.65725737  999.46554545]","[ 589.74144628  569.79173923  529.70596732  579.63798498  139.86996674
  559.71758729  499.68421677   49.94670165   39.95592334  709.67771726]","[ 349.88693229  999.37782589  999.81518247  999.75370175    0.
  429.75000727  839.33082061  859.43250353  969.55023754  999.58724695]","[ 789.65308519  719.78902145  879.82808469  999.70301717  869.81407707
   59.92651742  219.80990208  999.49485301  999.71526651  709.62884924]","[ 809.77225754  759.69668608  899.49963721  179.89360701  339.7781334
    9.98106334  999.85251894  999.68245969  999.76154946  389.84258297]"
"[ 579.80440334   89.92607021  779.4550676   859.63575794   29.96758122
  699.59062221  799.52906338   19.9682063   849.44419296   19.96966481]","[ 999.83181367  669.63766497  999.87560346  999.65592725  459.68008461
  999.56892469  999.32529124  999.61761372  559.78274456  999.59104414]","[ 369.69304779  769.58223797  409.70434855  679.71352149  559.78633383
  499.74410845  139.92491707  599.67471294  379.67545544  539.81528464]","[ 439.75397929  589.76661975  599.77774745  799.73891713  889.60340731
  519.75058026  819.54351659  479.76646421   69.90376302  649.74962211]","[ 719.817292    659.76590145    9.97913771   39.93271118  539.72110261
  439.73308062  349.55938716  569.73226594  749.76622373  969.76634404]","[ 609.61764914  999.4188828   209.81848583  179.88610112  999.84145752
  999.47355262  999.81587438  919.61141305  999.73029825  169.85696037]","[ 819.63145467  809.60495839   29.95317597  739.74344813   19.9705065
  809.79750551  179.79396986   89.93909874  649.79794393  779.85138108]","[ 239.8341115   949.41328816  849.69843243  999.64078501  439.64312895
  999.30513066  819.41274977   19.97044674  999.70283355  999.78745391]","[ 999.75472359  999.60943767  989.63415674  999.78330787  939.63221331
  999.80218738  999.83021226  999.76879747  999.75234918  999.81428316]","[ 629.56993535  469.84609171  999.66846058  999.6083439   999.6514703
  999.67872712    0.          999.75868001  999.87612357  489.64253711]"
"[ 389.74280215  999.87487758  129.92341035  999.72242286  999.51218364
  999.64865118  909.65035979  999.59701926  999.68183682  999.73576433]","[ 999.68961062  999.79812262  189.86026976  999.79337759  799.58206175
  949.51080701  999.55744059  999.81948507  379.72246217  999.54749358]","[ 469.70761075  109.86313604  449.72484643  209.923189    609.68433206
  509.79699778  489.80458618  409.74784239  659.66552709  709.62400674]","[ 619.70093279    0.          739.54646526  519.78955002  999.72202177
    0.          629.77815258  769.70687287  359.61202746  659.74395561]","[ 559.8216528   679.70525136  579.56238836  999.76431199  629.6722699
  819.68962637  649.84117111  749.70139342  789.78257013  629.70835239]","[ 999.49130174  999.80136856  999.87366863  159.87470984  169.89088341
  759.5859381   999.53486072  999.78330704  999.82265443    0.        ]","[ 999.5372577   799.66852354  709.77504021  999.53999045  899.69640073
  899.58061917  849.42103442  779.67862147  849.59103503  859.68020172]","[ 999.69503887  999.79370749  689.73503014  999.61179963  119.88976089
  999.50159915  999.55334057  999.63217269   99.94937582  989.57678084]","[ 999.49658167  279.8237198   999.45533302  999.59057254  999.46664671
  999.78551678  999.77410727  999.61993042  999.70188778  289.77808718]","[ 999.8272081   999.63526455  999.45510347  219.8367175   999.57552985
  999.62827589  999.8546175   999.51910381  999.87983365  999.65803318]"
"[ 999.68193605  999.69020337  999.58532193  399.79732235  999.86658305
  999.29688677  999.68807839  999.72565915  999.69087446  999.66536467]","[ 199.8623803   459.70898027  999.54114621  989.55550862   29.95077355
  949.65894195  999.82415542  999.6669893   479.71109982  659.61375167]","[ 459.78172955  449.7497634   769.68351021  489.81032956  479.76898912
  879.71819713  709.7236213   419.76856963  999.65865998   19.9594227 ]","[ 489.78534701  569.83199896  539.75301715  539.76318519   29.95023712
  709.82880928  579.74912898  379.72923505  559.79843082  739.83931272]","[ 959.73082693  999.69615573  999.78260771  839.63520737    0.
  999.71454719  999.75283611  999.88853344  969.78242162  999.81985256]","[ 849.66061878  129.91369523  999.40528371  579.82353167  219.80743808
  999.67994118  999.63764011  909.47050644  199.88152406  999.72127446]","[  49.96881732   19.96496929   49.930544    549.70018749   89.93778703
  529.73202951  589.65672477  109.90131773   89.91909796  179.83109471]","[ 529.69252477  999.56193928  189.84429937  359.85035898  619.57566716
  999.57522221  999.35433688  999.45596203  919.6229152   999.84078183]","[ 999.72408289  999.52810566  999.67850105  389.75981779  999.76564761
  999.69615475   39.93993212  999.82377648  999.35280135  999.70124337]","[ 999.74272994  999.57101629  999.73409264  999.6100342   999.67799517
  639.7507103   439.65838318  999.73713708  999.69284068  999.76932298]"
"[ 639.81207041  659.73009508  579.73468158   29.95245645  749.75191758
  519.5906441   659.64543648  619.72229159  789.70986142  279.71449438]","[ 939.73220548  739.55186639  999.66385823  999.63621255  999.50576615
  749.86183368  999.72214665  999.6450393   619.73521071  999.59329693]","[ 389.7316707   829.64141932  599.71304907  419.71882825  409.73411335
  659.72122531  609.78402252  799.68126387  549.80411642  479.76374468]","[ 999.69666278  719.64896728  509.75645863  629.75609966  399.71573897
  449.76785774  539.61545652  839.454229     49.92843925  539.70207025]","[ 999.66653415    0.          999.6632236   999.72371332  999.76081275
  999.45872403  999.65548795  999.74906886    9.98010932  999.71722745]","[ 809.65444966  339.71133773  999.68785016  399.78249276  479.61387598
  999.45167716  509.6635069   109.90362962  399.72711298  529.69578692]","[ 599.61506612   89.94747959   69.95671527  599.75694453   29.96655403
  559.7585867   499.6073796   649.79404189  599.77389708  629.71818874]","[  39.95929039  999.74005865    0.          379.73180849  259.86278065
  999.58266619   29.94496197  379.83104928  159.92450244  149.93873906]","[ 999.70037787  999.74501837  999.66925985  999.72061819  999.69177119
  879.59287622  999.38536858  349.76368575  999.70246966  999.83686626]","[ 849.75058337  909.75821857  829.59768082  829.84802206  799.73231386
    0.          879.81551876  909.69918764  159.91225971  829.61085346]"
"[  29.95800834    0.          649.73379995  129.92484419  679.64451895
  679.56920695   99.95043763  819.7977503    49.9317546   699.60191296]","[ 999.60839719  239.78278834  469.65625462  999.6790551   839.58215889
  569.62166823  779.64348597  999.81192847  259.87539339  999.75481064]","[ 389.71119225  879.70796765  409.74359846  559.77875478  389.66728637
  519.64231497  429.64838014  819.6722104   999.77281468  429.74213609]","[ 999.73135335  809.69071433  519.75845251  459.78178528  999.793297
  729.85674492  799.67946235  499.56784253  999.84417176  689.83681167]","[ 889.76667912  829.82544825    0.          969.80709175  999.44208071
  739.61853473  309.76756381  889.83694032    0.          999.62550163]","[ 109.92363668  479.77006951  999.69701039  999.76932359  999.61790867
  999.68825598  869.41254444  999.67717772  839.56809699  999.650831  ]","[ 819.82797248    0.          829.81631981  669.78969946    9.98811778
  749.82060929  659.81206822   29.96194974  709.81979174  689.78561932]","[ 999.55107801  619.59957745  419.7358893   999.68237997  999.82854529
  559.79280658  909.83956738  999.65684691  999.65215785  389.76155124]","[ 729.73884323  999.63346771  159.89380879    0.          999.63615694
  999.53177296  429.7945314   999.74538801  999.75186405  999.80978541]","[ 999.70313523  979.40550828  999.77867364  999.71716606  999.87397151
  999.49341331  999.61303683  999.79595196  999.79273259  999.81807045]"
"[ 449.72560788  989.68856418  999.75732163  349.72383955  179.83260369
  289.76931946  549.54730078  939.56734596  969.65980203   39.93287531]","[ 449.77940099  999.80978581  999.57757354  999.56928336  389.86002073
  999.69341559  999.77355251  999.65804304  999.79795197  709.6762677 ]","[ 999.8165919   599.83766633  579.6527089   619.71030611  549.81104385
  599.74008758  509.81853815  639.76563043  729.76166313  989.54786995]","[ 849.76468087  999.74519781  629.84378934  839.72774108  889.78753189
  599.83170896  999.76834793  609.68291936   19.96801507  589.81550329]","[ 839.8054318    49.90274281  929.80932862  949.73651167  999.75706717
    0.          699.56778287  659.8459778   759.75855619  709.71716556]","[ 179.80580043  179.87599497    0.          319.88230168  999.74444515
  659.51634325    9.97961368  999.79635279  999.70034421  999.78828248]","[ 999.62229021  999.85571297  999.64522516  999.78489672  999.77303431
  999.74273168  789.71646821  989.53850652  999.83915506  999.76377454]","[ 999.43397072  999.76450156  999.49890808   39.9466287   999.48141582
  999.67727015  869.42789814  259.75633924  999.68335962  999.63741699]","[ 999.7941981   999.59182043  999.79749025  999.56597563  999.80190515
  999.71511814    9.98084821  999.63394437  159.87472829  389.84937165]","[ 939.8604177   999.78092199  999.66690693  829.6461759   769.73112626
    9.98068838    0.          939.77848148  729.64659583  689.54024721]"
"[ 109.95614284  999.51338483  999.76215807  999.65140815  999.61639094
  959.49908324   39.92800362   89.94218381  999.76848728  999.76001524]","[ 709.68115534  999.78976893  439.80904306  999.79295092  999.73990588
  989.53760776  999.28760986  729.70140406  999.50448358  529.77132602]","[ 999.70697477  569.71739901  439.73894288  469.75331522  509.71342606
  439.7495614   839.77745782  599.7865458   599.80332204  679.76391246]","[ 699.69017411  999.79073798    0.          799.85928419  999.72569141
  829.76927788  679.70886888  799.64023183  569.6199962   699.66822191]","[ 999.79915988  939.72669132  849.4996338   999.34199526  999.59571962
  899.72962241  999.69743639  999.41439829  999.77421846  849.77449518]","[ 919.78107637  999.75737333  999.82254705  999.8789436   529.57653523
  999.80075645  999.75892268  999.82812403    0.          999.65656803]","[ 999.87290983  999.65411024  999.5948791   999.81835092  999.82293006
  999.6888591   999.50445262  999.70447417  999.84027284  999.79031757]","[  69.89006753  859.43278421  879.57929353  999.50510047  259.78502104
  729.48442689  829.53329812  889.50215836  849.68852567  909.69763072]","[ 999.81999042  999.7970764   999.67771354  989.72794973  999.7767408
  939.49835058  929.66335218  999.73697442  999.7041959   999.63371397]","[ 999.72130672  999.76235446  999.3214765   999.58005533    9.98120951
  999.66529569  859.83624004  779.75067499  939.66809334  999.42735349]"
"[ 589.87497322  999.47376141  249.88260492  999.42276869  799.7318866
  999.72185902  999.38908656  999.7024375   999.65208071  999.78267429]","[ 779.70455499  419.74913991   49.90734638  179.89594758  449.89650604
  749.29150441  779.75859155   29.95892996  809.80778396  749.72075369]","[ 539.7174595   439.73480808  539.79134014  709.74111235  509.73245484
  629.78282059  579.76035709  919.61252711  579.71030785  569.72331923]","[ 519.8328842   999.57613265  869.6340679   999.84888512  899.71912654
  649.57571563  989.63445544  549.79138625  999.66846745  449.73417505]","[ 999.30219107  809.62982099  829.60091374  699.68614518  759.55853328
  839.74781168  999.63235307  489.7138611   129.89884687  799.70539985]","[ 169.84926264  999.72925077  999.81617906  999.74549148  999.66088281
  999.74293795  139.89365059  999.81419873  999.56552954  339.63605234]","[   0.          689.6994986     0.          659.75204988  539.74952116
  649.748161    539.82252713   19.97402468  649.76862883  649.73565121]","[  89.94153649  119.93123591   69.91788307  119.93441784   89.89316425
  139.93525397  129.92750176  129.89051329    0.           89.90859964]","[ 939.67076222  999.59732094  879.8013968   999.73483432  949.59869551
  449.69963194  929.7634687   999.80599263  729.8027041   999.78617308]","[ 999.8458275   999.69660816  999.83798402  999.52832527  999.5543185
  999.63844484  999.82984688  999.48729387  479.67692658  999.7277899 ]"
"[ 999.60245018  949.32920512  999.65864703  999.75874466  999.56463332
  149.94979367  329.86148797  999.70672515  999.74091446  999.65372588]","[ 169.85272679  569.72001384  809.73795318  129.90636376  889.69276349
  909.72320911  189.88873005  639.80327214  859.77530321  699.6535886 ]","[ 849.82391817  739.7862927   859.7154956   929.80399477  999.67808179
  539.72177449  829.74338902  649.73186427  589.79978596  509.77473233]","[  19.96681389  889.75095401  729.64106108  559.61827474  819.80783354
  879.51522047  669.58841721  739.61545139  579.64981576   69.88304257]","[ 999.50887203  999.72464728  429.59951129  949.68223148  999.38250729
  129.89567124  549.71469971  999.81164038  939.59565861   19.96890997]","[ 999.41868583  619.76219948  999.62589452  999.45093466  999.57782545
  999.57032903  999.74004973  999.80267201  999.60998987  999.82807052]","[ 699.77030417  719.86201413  629.77972393  759.80708866    0.            0.
  919.57575251  789.63140586  699.81517109  759.7460532 ]","[ 109.92236873  139.90011621  109.9350216    89.90564722   19.97463913
  159.86771102   89.93248755  179.85773588  129.88971453   39.94827895]","[ 999.82916789  999.79424317  719.64348496  999.67771513  459.62767738
  779.87358975  999.84605331  739.66629542  629.81124089  999.72935258]","[ 959.618477    999.78725431  939.73639558  999.56758014  999.85102179
  999.76536791  999.82625722  999.77770055  999.71862653    9.98193717]"
"[ 999.69040911  999.59848963  899.28575878  199.83303875  999.70633837
  999.86217864  999.74990476  569.80376905  999.65254621  999.2237998 ]","[ 829.74121104  289.71460289  839.62958526   19.96086021  409.67642103
  849.60883466  999.72040794  999.73138649   29.96223899  969.7537451 ]","[ 499.78919666  509.78457484  549.82967613  779.78057403  479.76207417
  779.749213    469.7865885   479.70247574  529.78980607  609.85764287]","[ 119.90082289  729.51073104    0.          699.52144828  189.85478827
  779.73076695  529.49093255  229.88387026  119.86333935  599.56342652]","[ 539.73972979  809.7395672   469.72013008  999.56076766  999.78212721
  349.86995825  999.59466172    9.979554    999.68067779  999.42289974]","[ 739.5486635   749.68158562   89.94474776   79.94695093  599.58954613
   59.95931876   99.9135721   719.8363505   789.7075576    69.92665554]","[   9.97919386  729.59266096  869.75231171  929.71957109  999.82281855
   29.95015888  829.58349638  999.57559851  719.72326861  839.79858256]","[  79.86566313   79.93080795  209.85850085  149.93643842  139.92648045
  159.82953035  149.92255311  489.64257964   59.94292538   39.9477819 ]","[ 999.83392191  689.79721974  989.66174849  989.80277822  999.81060561
  799.79508724  659.77479675  689.66246069  999.79592791  859.82291039]","[ 829.58288076  889.64461825  839.83785597  239.83604195  859.73794984
  819.66727979  669.82742964  729.77817317  469.68366357  749.78312776]"
"[   0.          999.77516569  999.71363852  999.70374039  359.74081135
  999.54588923  999.70040786  999.70376639  999.4945266   999.85521317]","[ 919.58791489   29.94272724  999.88906999  639.65527944  999.77166891
  999.51409821  999.59521404  999.82793164  219.83536574  999.63573052]","[ 999.74926237  699.83022698  819.64193178  969.68546108  569.6748249
  889.61819369    0.          709.72089563  459.75263908  519.72796993]","[ 659.84461233  709.59281442  679.83096008  169.88974488  609.70114424
  449.69154451  589.67342022  809.54794695    9.98236572  599.67800185]","[ 999.5869291   699.76028993  769.51822819  889.72443414  999.726338
  349.80488216  999.53146161  489.66924038   19.96577819  999.61655789]","[ 359.75790123  979.63078807  749.54330245   99.94405768  299.80316152
  209.84041257  999.68931749  979.52914338  999.58481702  639.65721668]","[  79.92022392   29.94593423  109.89586774  129.89457181  119.83561817
  169.88866818    9.9801265   449.67581685   19.96637175  129.91866702]","[ 229.80476492   99.90498047  159.92587223  139.86610393  139.91662763
   39.94731137  359.64600434    9.98118226   89.8791204    59.92711182]","[ 749.58549958  979.56107441  959.73672367  739.76417995  509.65394726
    0.          999.78286114  799.82335282  609.76916949  999.84371955]","[ 999.79263319  239.82772563  999.81716549  999.67177167  999.71275693
  999.72025911  999.58580526  999.78598254  799.71182519  999.44241485]"
"[ 679.49207975  999.58643857  999.79886095  999.45806712  999.59018318
  999.77690587  999.40226651  999.60010555  659.59213395  169.90488665]","[ 999.44583289  509.79505651  469.83090389  999.63766265  969.68572535
  999.71158144  699.56682663  489.6596658   999.46837982  999.80444651]","[ 499.71609382  559.79329129  699.69429569  569.68293848  459.74063275
  599.70531854  609.67187262  559.80956278  489.75873749  459.740268  ]","[ 589.86370552  669.80432684  679.84175143  749.70072171  649.62388771
  489.69196137   79.90254089  559.6387285   649.5890256   869.67526931]","[ 129.88837664  669.50942329  819.70232367  689.71505965  999.70747769
  779.45448484  999.83168041    0.          999.84791264  999.69721385]","[ 999.66613991  289.85870118  939.35967947  379.80632028  999.86512868
  999.642834    999.6162269   999.6124028   269.80435837  109.89663691]","[  19.96700168  269.77765862  159.87840036   69.95586825    9.98118207
  479.60655307   49.93202534  259.73944487  399.6150739    29.94273176]","[ 179.89161895  379.68091507  199.80451916  389.71604325  139.93845264
   29.94635473  119.89127866  149.8722372   379.68136448  179.86428948]","[ 479.68331982  999.83075466    9.97970477  839.74438442  809.79659768
  999.74888157  599.57904812  999.82624407  999.77229387  999.86929969]","[ 849.5305514   969.81069593  939.51340743  879.76222464    0.
  999.79618553  999.70740149  999.53125867    9.98203557  759.69990572]"
"[ 959.35958217  999.89968971  999.82328649  939.62219217  999.54744966
  999.65402322  999.61414962  999.876045    869.6404533   999.55932385]","[ 999.53251299  999.48081829  999.6433345   999.62109666  999.71424819
  999.67713193  999.55783507  999.81082713  649.52097038  579.78123479]","[ 539.75765899  489.80585887  639.65796703  779.75650611  429.75553967
  999.65286902  829.5969741   469.68744366  429.72195743  559.78422183]","[ 539.76866256  469.75039138  489.6960495   649.68857796  209.8664219
  489.76333154  579.50520205  579.82119134  539.73351112  499.71780364]","[ 999.8160446   159.86047897  599.82035276  999.55572293  999.30865579
  999.77882259  999.59073626  999.6400026   639.77693493  999.46686959]","[ 999.45425235  999.55119782  999.60892651    0.          999.81875837
  999.68684997  999.7923892   119.89320385  999.7758686   999.73295448]","[   0.          139.93723616  179.8645944   439.66929747  139.9427484
  239.76218254    0.          509.61930484   29.952581    149.89713835]","[  19.9771456     9.98221618   19.97326654   69.91861336   29.96281413
  399.72147949  189.87660152   59.93262956  189.89151243   49.94379049]","[ 999.68097775  539.74817864  999.74996537  639.82179532  529.62985522
  999.76455248  849.77552145  979.80263231  999.77716188  979.6982516 ]","[ 819.59576945  899.67913146  209.82241385  879.63071712  789.85299334
  689.80237252  929.53232215  779.7952905   999.6784579   949.74041094]"
"[ 999.79387389  959.66665745  999.48313017  999.32249998  999.51155215
  999.57630456  999.72233016  899.62439905  949.52947364  589.38021485]","[ 479.70544332  999.51194822  169.8300428   999.75613861  599.66497627
  379.72253331  339.76599618  649.7416578   209.89006777  179.84215805]","[ 419.76777868   29.94317283  429.76839062  879.69961955  679.75404824
  539.69555591  889.74053326  579.76512475  689.77898123  439.75355668]","[ 549.68627033  859.65781603  719.65251784  239.84381225  679.80008676
  649.69439229  619.71848344  839.67963569  859.81913914  649.70218012]","[ 999.59883461  999.72709763  999.55079533  999.85238205  909.55154099
  999.71556513  999.62843282  999.68653618  999.62411329  999.75638412]","[ 999.78413757  999.60355997    9.97969622    9.98136207  999.55654329
  529.6145979   899.50495275   89.92891803  999.61595703  169.83580139]","[ 129.91267308  119.89888512  199.87131758  509.69226583   79.87952642
   99.90801424   89.95001098  399.66398709  189.84961429   19.95953015]","[  29.9453878   599.71015968  159.91454244  149.90087762  209.86002343
  559.75465785  539.5432188   179.90119901  419.72897959  519.70533175]","[   0.          639.6929843   869.7411641   869.80988718  999.58422217
  649.83672012  749.69258477  999.79427937  799.84584453  489.7854381 ]","[ 999.73160222  999.73988882  759.740571    709.65323992  889.69792871
  209.76843615  879.82008082  469.70347111  939.71020143  929.63926841]"
"[ 799.67946562    9.9854714   249.84118723  779.71642972  119.8925419
  719.68241144   19.96789983  689.74740723  739.57191054    9.97949415]","[ 579.81375283  639.6338931   169.91718076  869.62052986  999.8588573
  589.57990166  999.77811946  999.76280425  999.5767767   739.53912114]","[ 469.80656638  439.76753607  509.73967913  369.60065395  599.73423962
  469.72849503  409.68321671  369.58276603  499.6882926   489.77009189]","[ 949.77486135  999.76688846  999.70227479  849.65368413    0.          909.7429363
  859.52724749  609.61319625  999.76788641  999.86524455]","[ 119.92628794    9.98060969  479.66063634   39.95363158  119.94355646
  699.74964103  769.7170856   619.74338509  429.63387909  739.83920004]","[ 999.82528806  249.80881626  619.69346794   79.94459812  999.61280101
  259.86793548  999.74821111  999.70472276  739.56703533  269.91190266]","[  19.96353964  119.93783646    0.           69.93040992  229.75664724
  139.90316201  359.59700558  149.89449223   59.92797855   89.91051844]","[ 519.79895325  619.73313996  579.76728232  449.62927533  559.75685689
  569.82281605   59.9081517   119.90552277  539.6316203    19.96929429]","[ 719.78324759  589.69106803  419.74406892  599.64535974  519.65987118
  649.72381953  729.65763888  589.76797505  519.74506752  519.70946753]","[ 729.57100228  759.84724396  589.76827759   19.96237175  639.78502507
  549.8085908   569.66173822  649.64076968  579.57442556  649.69084767]"
"[  19.96649715   49.95219023  609.84524549   49.93496284   29.96381375
  589.59144099   89.95360448   29.9493817   109.92240587  639.75995903]","[ 999.58603478  999.69038966  999.82476529  639.54080061  259.81522207
  879.38824658  999.74768519  409.71145261   79.95562398  129.88491344]","[ 329.6232406   509.72615247   69.87541434    9.97948425    9.98066485
  449.72837343   29.94558362  609.7256001   439.74329874  519.66038552]","[ 999.75596105  999.6882544   999.55686197  999.76376836  639.63101332
  999.80391788  999.48989369  999.57250497  999.59092118  809.6928622 ]","[ 649.62867063   59.90554896   29.95985893  649.68043588    0.
  409.65287242    9.9794028   659.73079773  509.57942068  509.6268841 ]","[ 199.83343372  619.60672894  469.85928295    9.98590341  649.71670036
  359.85604035    9.97946065  359.92292461  639.81196653  429.78315836]","[   0.          179.88895827  109.8574642    29.95486805   69.90901854
  199.8140276   169.83304962   39.95239833   19.9603327    89.94057295]","[ 919.55559491  929.68561538  579.66272545  909.73960836  799.69020081
  999.71709162  849.82133947  859.67787841  999.65809387  889.54554587]","[ 999.88166934  939.68191239  999.84858387  999.66786468    0.
  939.80745373  959.58834159  819.73130295  849.63142998  999.578671  ]","[ 799.74183174  999.66582374  799.66593857  949.75736043  999.54869497
  999.81061056  989.830835    979.82202001  869.59533529  899.65972818]"
