nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
7.0,33.0,69.0,38.0,3,1.0,38.0,41.0,46.0,6.0
2.0,29.0,11.0,29.0,21,3.0,3.0,83.0,14.0,25.0
16.0,2.0,24.0,5.0,51,30.0,13.0,18.0,1.0,7.0
24.0,45.0,13.0,7.0,13,20.0,15.0,2.0,54.0,1.0
65.0,15.0,2.0,29.0,16,8.0,45.0,5.0,1.0,5.0
10.0,3.0,2.0,16.0,4,1.0,6.0,2.0,1.0,16.0
2.0,11.0,1.0,8.0,1,10.0,4.0,10.0,5.0,1.0
13.0,1.0,6.0,2.0,3,27.0,4.0,3.0,7.0,10.0
3.0,5.0,2.0,7.0,1,4.0,4.0,3.0,1.0,36.0
5.0,5.0,2.0,4.0,7,15.0,6.0,1.0,3.0,2.0
3.0,1.0,1.0,2.0,1,1.0,6.0,1.0,3.0,3.0
1.0,1.0,3.0,3.0,2,7.0,1.0,5.0,1.0,6.0
2.0,2.0,2.0,3.0,1,2.0,2.0,4.0,2.0,3.0
1.0,5.0,5.0,1.0,2,3.0,1.0,1.0,2.0,2.0
6.0,4.0,1.0,1.0,1,5.0,1.0,2.0,5.0,3.0
7.0,4.0,2.0,1.0,4,1.0,4.0,3.0,4.0,1.0
1.0,2.0,4.0,2.0,3,3.0,3.0,1.0,2.0,2.0
1.0,2.0,2.0,1.0,2,4.0,3.0,4.0,3.0,2.0
2.0,1.0,1.0,1.0,2,3.0,5.0,2.0,1.0,4.0
2.0,1.0,2.0,2.0,1,2.0,1.0,1.0,1.0,3.0
1.0,3.0,1.0,1.0,1,3.0,3.0,1.0,1.0,5.0
1.0,1.0,5.0,2.0,2,6.0,4.0,1.0,2.0,2.0
4.0,2.0,3.0,3.0,1,2.0,1.0,1.0,2.0,4.0
2.0,1.0,1.0,4.0,2,2.0,4.0,2.0,3.0,3.0
2.0,1.0,2.0,2.0,2,2.0,3.0,1.0,2.0,1.0
6.0,2.0,2.0,2.0,1,3.0,2.0,1.0,1.0,2.0
2.0,2.0,1.0,1.0,1,1.0,2.0,3.0,5.0,1.0
1.0,3.0,1.0,2.0,3,3.0,1.0,2.0,2.0,3.0
1.0,2.0,2.0,3.0,1,1.0,1.0,3.0,1.0,1.0
2.0,1.0,1.0,1.0,3,4.0,2.0,3.0,1.0,3.0
1.0,3.0,1.0,1.0,2,1.0,1.0,4.0,1.0,1.0
2.0,1.0,1.0,2.0,2,3.0,1.0,2.0,1.0,1.0
4.0,1.0,2.0,4.0,2,1.0,1.0,1.0,3.0,1.0
1.0,1.0,1.0,1.0,1,2.0,1.0,3.0,1.0,3.0
2.0,1.0,1.0,1.0,1,1.0,2.0,2.0,2.0,3.0
2.0,2.0,2.0,1.0,1,3.0,3.0,1.0,2.0,2.0
1.0,1.0,6.0,2.0,1,1.0,1.0,2.0,1.0,1.0
1.0,1.0,2.0,1.0,1,2.0,1.0,3.0,2.0,3.0
1.0,2.0,1.0,3.0,2,2.0,4.0,1.0,1.0,1.0
2.0,1.0,1.0,2.0,1,2.0,2.0,3.0,1.0,1.0
1.0,2.0,1.0,2.0,1,2.0,1.0,2.0,2.0,1.0
1.0,1.0,2.0,1.0,1,2.0,1.0,3.0,1.0,1.0
2.0,3.0,2.0,1.0,2,3.0,2.0,2.0,2.0,1.0
1.0,3.0,1.0,1.0,1,2.0,2.0,1.0,1.0,1.0
3.0,1.0,1.0,2.0,3,1.0,1.0,3.0,2.0,2.0
1.0,1.0,1.0,2.0,2,1.0,1.0,2.0,1.0,3.0
2.0,2.0,1.0,2.0,2,2.0,1.0,2.0,2.0,2.0
1.0,1.0,2.0,1.0,1,1.0,2.0,1.0,1.0,2.0
1.0,1.0,1.0,1.0,2,1.0,2.0,1.0,2.0,2.0
1.0,2.0,1.0,2.0,1,1.0,1.0,1.0,2.0,1.0
2.0,2.0,1.0,2.0,1,1.0,1.0,2.0,1.0,1.0
4.0,2.0,1.0,1.0,1,1.0,3.0,3.0,1.0,2.0
1.0,3.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0
2.0,2.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,2.0,1,1.0,1.0,2.0,1.0,2.0
3.0,2.0,2.0,1.0,1,1.0,1.0,2.0,2.0,1.0
2.0,3.0,2.0,1.0,2,1.0,1.0,2.0,3.0,2.0
2.0,2.0,1.0,2.0,1,1.0,2.0,4.0,2.0,1.0
1.0,3.0,3.0,1.0,1,1.0,1.0,2.0,3.0,2.0
2.0,3.0,1.0,1.0,1,1.0,2.0,2.0,1.0,2.0
1.0,1.0,2.0,1.0,1,3.0,1.0,1.0,1.0,3.0
1.0,1.0,1.0,1.0,1,4.0,1.0,2.0,1.0,1.0
1.0,1.0,2.0,1.0,3,1.0,1.0,1.0,1.0,2.0
2.0,2.0,1.0,1.0,2,2.0,2.0,1.0,2.0,1.0
2.0,2.0,1.0,1.0,1,2.0,2.0,3.0,2.0,1.0
1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,3.0,1.0
2.0,1.0,5.0,1.0,1,2.0,2.0,1.0,2.0,1.0
1.0,2.0,1.0,3.0,1,3.0,1.0,1.0,2.0,1.0
1.0,5.0,2.0,3.0,2,1.0,1.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,1,1.0,1.0,3.0,1.0,2.0
2.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0
1.0,2.0,1.0,1.0,1,1.0,2.0,,2.0,3.0
2.0,2.0,2.0,1.0,4,2.0,2.0,,2.0,3.0
,,1.0,2.0,2,3.0,2.0,,2.0,2.0
,,1.0,0.0,1,1.0,,,1.0,1.0
,,,,2,,,,,2.0
,,,,2,,,,,
