nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
61.0,50,74.0,37.0,19,28.0,99.0,20.0,119.0,19.0
26.0,4,3.0,9.0,10,19.0,13.0,14.0,13.0,7.0
22.0,11,1.0,14.0,5,25.0,5.0,32.0,10.0,56.0
9.0,6,14.0,34.0,46,13.0,3.0,5.0,7.0,11.0
6.0,6,5.0,1.0,3,5.0,4.0,28.0,3.0,4.0
2.0,19,7.0,4.0,8,6.0,5.0,24.0,5.0,9.0
0.0,16,9.0,30.0,3,1.0,2.0,2.0,0.0,3.0
1.0,2,1.0,4.0,2,8.0,6.0,1.0,3.0,1.0
1.0,1,0.0,13.0,4,3.0,4.0,0.0,1.0,0.0
2.0,0,2.0,1.0,3,1.0,7.0,0.0,0.0,3.0
1.0,4,4.0,2.0,1,3.0,0.0,8.0,4.0,2.0
6.0,0,1.0,2.0,9,2.0,3.0,0.0,0.0,5.0
4.0,1,6.0,1.0,3,0.0,1.0,0.0,1.0,0.0
2.0,5,0.0,1.0,0,5.0,0.0,5.0,0.0,0.0
3.0,0,7.0,3.0,2,0.0,4.0,3.0,2.0,1.0
0.0,0,1.0,2.0,1,4.0,0.0,1.0,4.0,0.0
0.0,2,1.0,1.0,4,1.0,2.0,0.0,0.0,8.0
0.0,1,1.0,5.0,1,3.0,3.0,1.0,0.0,0.0
0.0,0,6.0,6.0,0,1.0,1.0,0.0,3.0,1.0
3.0,1,2.0,0.0,1,0.0,1.0,2.0,1.0,0.0
0.0,0,0.0,0.0,0,5.0,0.0,3.0,0.0,0.0
2.0,4,0.0,1.0,2,2.0,1.0,0.0,2.0,1.0
1.0,0,1.0,0.0,0,0.0,1.0,0.0,3.0,0.0
0.0,0,4.0,0.0,3,3.0,1.0,0.0,1.0,2.0
5.0,1,0.0,2.0,0,0.0,0.0,0.0,3.0,1.0
0.0,2,0.0,1.0,0,2.0,0.0,0.0,0.0,1.0
0.0,3,1.0,0.0,1,2.0,0.0,0.0,2.0,2.0
2.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0
0.0,1,0.0,1.0,1,0.0,1.0,0.0,1.0,3.0
0.0,2,0.0,1.0,1,1.0,0.0,0.0,2.0,1.0
1.0,0,0.0,0.0,1,1.0,1.0,0.0,0.0,2.0
1.0,0,3.0,0.0,0,1.0,1.0,2.0,0.0,1.0
0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0
3.0,0,1.0,1.0,0,3.0,0.0,0.0,1.0,1.0
0.0,0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,1.0
0.0,0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0
0.0,0,5.0,1.0,0,0.0,1.0,1.0,0.0,1.0
2.0,2,1.0,0.0,1,0.0,1.0,0.0,0.0,2.0
0.0,0,0.0,0.0,3,3.0,0.0,0.0,0.0,1.0
1.0,0,2.0,0.0,1,4.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1.0,1,1.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
1.0,1,3.0,1.0,0,2.0,1.0,0.0,2.0,1.0
0.0,0,0.0,1.0,2,1.0,0.0,0.0,1.0,0.0
0.0,2,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
1.0,0,0.0,1.0,5,0.0,1.0,1.0,0.0,3.0
1.0,0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0
0.0,0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0
0.0,0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0
0.0,1,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0
0.0,0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0
1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0,1.0,2.0,0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0
0.0,0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0
0.0,0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
0.0,1,1.0,0.0,2,0.0,1.0,0.0,0.0,0.0
0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0
0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
1.0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0
0.0,0,0.0,0.0,0,1.0,2.0,1.0,0.0,0.0
0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
1.0,0,1.0,1.0,0,0.0,2.0,2.0,0.0,0.0
0.0,0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0
0.0,0,1.0,1.0,0,0.0,3.0,1.0,0.0,0.0
0.0,1,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0
0.0,0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
0.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.0
0.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3.0,1,2.0,0.0,1,0.0,0.0,0.0,0.0,2.0
0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0
0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0
1.0,2,0.0,0.0,0,0.0,0.0,0.0,,0.0
2.0,0,0.0,0.0,0,0.0,,1.0,,0.0
,0,,,0,0.0,,0.0,,0.0
,1,,,0,,,,,0.0
,0,,,1,,,,,
