importanceWeights0,importanceWeights1,importanceWeights2,importanceWeights3,importanceWeights4,importanceWeights5,importanceWeights6,importanceWeights7,importanceWeights8,importanceWeights9
1.0009226244766825,1.0374396581975267,1.001983558770225,0.9884598907816409,1.027261365013334,1.0298473337972538,1.0001270979230452,0.9949743900772788,1.006116955717495,1.0182363672454389
1.0029694316382836,1.0499075178323083,0.9876163461117059,0.9980160703169257,0.9917194350767669,1.0139426586393754,0.9851338140210202,0.9746122836521719,0.9693278658019484,1.0150822154944286
1.0171155244853765,0.9983732578437295,1.0260295071326546,1.0214698068141526,1.0416407052090157,1.0459398965551139,0.9970107360227551,1.018520500427982,0.9708691458160801,0.9425949082224121
1.0056903179954866,1.0015364308131496,0.9932189192748295,0.971489626299938,1.0370297630402792,1.0200535011761254,1.0197241182082335,1.0009773155030004,0.9511907173972318,1.122847396173194
1.0012696018881697,0.9710359966788918,0.8611200285857261,1.0406066197879875,0.9836649121706953,0.9530042203564748,1.0212343493344551,1.0156272453244832,0.9894457344601926,1.0830398230313327
0.9589973723603465,1.264385225968511,0.9430340173119686,1.1416579895710977,1.0584012381141665,0.9994659729765332,0.8505513262779457,0.9255365761692737,1.0265975859329122,1.002462987812002
1.0245336347400151,1.0031578387764015,1.138978240478261,1.0700196484500095,0.9812623156282684,1.0113844284731415,1.0495309065463863,1.1569571723829826,0.9968817899057196,0.9587283161039535
1.0545602774328968,0.9880361968604401,1.0152676324877523,1.0810423497108812,0.9970942208548873,0.9978589385673207,0.8340385943448412,0.9878578992474017,1.0041945641048335,1.0083365822685764
1.059157543797138,1.0105755157210548,1.124487054519499,1.0538735057511732,0.961425214403691,1.022386723695723,1.065382709389319,1.1122973966248089,1.0752098152034046,1.157155367854095
0.9176337650435505,1.0098173711847014,1.0122622544353772,1.0110813947934005,1.221281010763531,0.9994073165806366,1.0380931597428515,0.9903571592006546,0.9477104046516175,1.0451469942670488
0.865200554257483,0.9815694606106866,0.9917343753272906,0.9949006632025897,1.0570322349993795,1.1796296169769895,1.2080796010140664,1.0381765706286634,1.053362573561395,1.0312213511249892
1.051059620754562,0.9888022165686253,0.9451841082187602,1.0421707640984956,0.9860226649938243,1.052662804463536,1.027973128907127,1.041027763951312,1.0438728116091225,1.1512480488577084
0.8844825497062423,1.0359628172066866,1.0344903888666976,1.0001268814708728,1.2260370246650873,1.04227607401102,1.0266661309327874,1.0362541021733165,0.9894115169669446,0.9402542927969617
0.8461240435509887,1.3123821165782525,1.0184213777672813,1.017336774986167,1.0692852406556665,0.9830174342185679,0.9287853422982655,1.030382935392563,1.0310828019802545,1.0525088607965647
1.0610850223489763,1.0004305232452062,1.150540743204216,0.9993698443407075,0.9967238551270585,1.1587651727320603,1.1042428934820205,1.022436875527256,0.933876326187001,1.0471454706277785
0.962287359244075,0.9865617922520808,1.050692852156816,0.9748936237234824,0.9955281738590456,0.8633242003904228,1.0224344858319587,1.0083584116589719,1.1466913502252758,1.0047334990397077
0.929931977926195,0.9987574967638984,1.0973998947812984,1.027237752754452,0.931074271432145,1.0083844390247485,1.212149971875567,0.9857240609487667,1.0109122837686757,0.9955854083016912
1.0041489125516074,0.9765156161207873,1.012401460025405,1.0167138691808295,0.9217817830634436,0.9844676404990818,1.261675900778132,0.932144413222142,0.9883439913962822,1.0090723653299571
1.0111934477228373,1.0219120024044976,1.0636206347064054,1.0401493711247052,1.1649779281351238,1.0036720706402487,1.2108372256086943,1.0064227351001398,0.9987099433570495,1.0761165923028122
1.0075632658279674,1.0626851366802283,0.980054674660877,1.0282192135923776,0.8206255327287608,1.0003712439391343,0.8991944703735344,0.9673060508338007,0.9626581531055204,1.050999701833111
0.9799332755401664,1.0807532720557895,1.036258558987246,1.0877606134270337,1.131066098516843,1.0460070914297173,1.49415760880282,0.9976864360395178,1.0275185852981776,1.0372539732323782
1.005945553430885,1.0302892638609615,1.1764836183905651,0.9937524225442864,1.131456978127949,1.0056975612452637,1.0817480600835871,0.979550976605965,1.0233973329401582,1.1158405827308406
1.009779506823282,1.027902974148135,1.0539584083548228,1.049990579977158,1.0580579324045782,0.9805480961302825,1.0042969452933557,1.0319817732058685,1.0564790549101084,1.0343258230455508
