variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4,variancceSgd5,variancceSgd6,variancceSgd7,variancceSgd8,variancceSgd9
4821.133362489282,8659.158936237913,6548.977293673937,5550.420422085515,6822.152410927016,8505.715525447209,6149.862798871575,4071.756581157544,8354.94911437955,3935.34502446031
24978.579138920308,11755.212698746767,21632.37976448363,9519.822129123719,16534.434460960078,8204.018625544737,606.385983804735,8410.699566789255,3576.4784115429716,3702.142635663991
27892.869930951485,18253.03731842816,5436.3016246875795,2368.663748926714,4197.417209027994,23948.818843573157,12126.22966032298,2511.387768855084,12011.688568631922,92328.64414817799
6248.658783342831,5185.269249478302,3627.538515600909,3288.088332622876,12275.204836840407,2496.5174002819213,6107.408501745877,5409.180858783308,4285.016971357077,11032.024087421618
5909.46963350382,24489.813523297948,43105.07547195391,11089.466408817145,12496.286202635813,4042.163641893344,16100.497248510426,1661.9585415251818,3634.2611295950664,9953.28964228629
4306.01665239056,53876.79975978655,1646.365184563767,15144.6449935922,9767.320431513168,1517.8309895543757,4428.401391240849,24550.615069945612,1410.067030530269,12214.914140885257
4267.028688794974,15879.546160853215,30926.87744137353,4482.494855389894,5457.707578874146,15394.170831061885,3632.8056395129506,63516.66380096844,12917.854591036372,8544.279411821224
1918.2281821011443,1522.4394206551237,8362.958514941052,11771.707875343185,3581.981650057242,3648.109595698491,13340.203876536374,23406.096470236833,1580.9715833272471,2487.909180214508
5092.029672448894,17159.255694340143,766.9547628227112,20370.255598750267,3644.8723296927856,19495.0073220334,13771.573545591877,726.5865396024486,21539.435945227386,5326.600356356164
11476.281926979227,9379.743691868262,10840.640547526347,11970.455821446514,9434.655488190721,9309.769276691102,24227.991208953947,4588.745273107471,24584.41851139628,7925.315388198911
23047.738153454287,6469.682051870437,4482.054952980137,13500.201697217912,9933.629803645561,3446.28117186872,16956.19047690214,37149.139602397234,6298.210072727755,4660.0118320103375
3942.4076648864175,18491.68042576895,13779.027798943489,1903.7169454623995,15330.224945881333,14141.798083206071,18507.083809261996,10386.24369036118,10637.519651574354,35011.55500832111
41988.206628743166,13430.358315230696,3551.3367571319127,3673.4709597966516,1829.7225166996193,7546.288982369412,7226.466527247159,2978.878741157375,4835.438745260909,5749.624907783483
4208.428254802959,9206.26073281773,8196.187986132474,12659.951190727837,19795.527563001193,22769.778840271872,16186.022643594222,5116.4493131826475,32595.515116498635,1934.6691423397206
15309.5483263471,3126.9800075658472,86333.64280942085,19684.783966131716,3428.8736194665707,22117.292475564755,8101.220911458117,3748.415224371547,4714.361476194609,18473.789202385276
25623.24700131069,47809.87478512788,64091.901426040444,9776.65356992954,5551.624327560233,2009.0646080358197,18774.13964610976,12598.536692104277,7562.665430406877,1951.7320278008308
8250.967074062095,3124.8023495657717,22934.465055973855,3047.4334971419453,3330.864446002832,5320.119095280946,29054.509372386892,13506.346731393127,7011.6529508737185,27849.441931329446
2195.642887365939,8247.193997302122,14076.220212959328,18549.215870811702,3502.0054287153785,10922.83123546317,28928.918843370062,18676.200976174492,634.3292130888668,24521.08202999228
7512.3389342424325,13048.459301983154,76862.41467306594,21851.18455042117,3148.201325365197,1155.7954616055713,18237.175187842513,3600.43869139234,21358.626802086703,37305.37844720754
13668.127076883036,7465.704452896351,26355.618315388878,32213.0356771695,10936.775542507416,4157.907260041834,10053.785526727359,25548.436103288754,9717.902451298765,14819.49233255263
1046.1970542322654,14909.846974713982,9142.91244049694,8459.770528955476,7980.074421691916,17130.29584187342,9589.477061459309,2061.518337602514,20243.00738779191,2774.3969645766015
11385.512495246285,2275.623003222566,13959.509063653268,27827.69055482031,9509.65286756231,14161.146526852568,3309.7820346612434,12690.348007073302,11138.79762633047,6930.977848759706
1851.2232962454189,3425.7570808991622,38421.71306507092,10624.966371080824,2451.8874473156993,12416.049139231496,2149.878354433557,19636.771005001985,27776.8964190615,16600.082000539558
18009.868736316712,10011.592735794637,4683.94769664152,13654.901126495282,17352.808050501168,20927.207768940418,6472.724221433826,11338.165442880105,14533.292340841985,31482.37358904573
196985.4407214055,10012.88270715926,6655.622364540563,2191.7333977432904,3369.6853655187583,2579.5288167177423,6076.528938660857,11432.959735931,5921.000610702833,18969.113666211422
129035.89351130633,17069.699088534915,27500.755760649186,5182.702673202486,33986.61788980108,43545.51181330222,4632.4522516987345,13506.17363850706,7931.238313627415,17079.398830581613
59638.051882327316,35436.27789913589,13788.705820228439,6035.118942163804,4401.281034179676,8219.058064289358,18859.37907233475,3002.5158747077608,26153.473341434183,5022.033408896603
26576.548277008715,18056.313813785146,5190.369983635951,8542.987088344466,63030.27638116066,5420.3140559978165,38148.70352776795,9513.221409335114,53385.95281947736,6056.9417496392725
30836.33325543414,38496.3454843031,24373.680702315985,149511.80631144473,12926.548199524052,8102.18803739271,5198.303243903292,32784.88263188151,5091.3474345257655,20600.998478192563
2783.9516854183953,3489.655235876702,15617.167871137162,25615.4321063487,37681.82723604096,39471.114425321684,26893.197726518738,1464.9279411177945,4128.808809386192,5817.249866829489
7299.404178570179,4153.15392945137,7082.10393079846,16620.787815972355,123688.18127714936,7899.661262682534,19793.81235770163,7450.3754544089015,6479.278443182973,44871.33924168867
4856.051645497495,22179.546459120593,149105.61733840022,32627.401205800685,7187.057095607996,11538.282443992748,25052.33557953883,11680.071142357356,39889.178557807994,10385.688704402171
54060.42266364554,1727.3583767041102,12007.984625033769,16562.219717520977,6190.072575830203,27263.294929044085,5127.072751305249,10326.363507918497,44936.61274235562,35020.66142209078
33717.52913631448,9427.562317115513,5618.829886326741,27260.352257970513,8715.205588138015,6313.269531604967,41815.82871726702,9970.188262525908,22348.42112215492,40184.91955949139
7826.715159362189,16472.12794932572,77790.30000604337,36968.46431992502,32962.30957896086,31683.59238785126,5964.528923917975,11091.765964536207,19938.603790258392,6158.032038127808
5508.05557929355,24662.291466354676,16583.22905304485,9132.880732145317,22037.191407405724,13539.44449003727,61854.90767190509,29730.80357268005,14286.927157699818,81542.8500443649
17260.911128733394,20171.940887009252,40189.415192801534,28294.997653417184,13794.897130128258,11796.045722444933,4881.327742308213,9328.549198989738,73342.41983544728,7207.6906872321
6125.191493361775,14781.058479790114,19915.818997093007,6965.055042596117,32327.382360707554,6626.209364541694,49900.288219480935,18481.513370871286,9998.094771967455,6591.667124122501
16143.375781268489,27615.302206155633,15838.69396786888,17602.177176296438,51384.015685286475,19201.784654519986,23056.424208531625,54418.70565225027,9287.518803533305,15329.979455745408
11316.772314084688,19220.87475747199,9239.968905526799,8756.22975553283,2259.6653956917835,47995.99032397069,10357.074013447222,4936.612788780871,32278.48477778511,6869.986233145077
12797.114716457341,33581.330967195725,24651.741416944154,1739.483375501813,25074.39347041541,17619.871469974252,14389.410022623457,12192.577961985096,3146.854218025289,53190.090224683656
4157.7072532029215,63488.604249019285,3426.650734409267,2846.1075779908306,47235.13043824344,3608.4755476196824,91084.95905351969,54623.37037859847,8734.494375275503,16877.76548008606
35865.90749441169,17329.113910615015,150357.71150080685,11717.327174116395,40358.52524421722,6138.72908065954,12568.570906246325,7510.925534736025,4150.233621751478,19418.60029094554
8498.937004063973,16324.405647142445,22739.737580853965,28762.481292283635,24117.153008101086,10071.097504725058,25933.679448844647,6791.111416191022,5278.475024123688,79101.81805233663
8331.932310790671,20210.36806100075,8814.244236016255,8061.430725845229,31272.51124866537,31785.02360279565,59515.484812714014,20124.72594527787,21667.138319425405,7459.246485482045
28524.474578484056,36709.13109232115,9525.084697148006,13852.09435584245,44607.01962495166,40446.387629823534,14610.150796765518,16968.90509475972,27604.944416702157,59689.52123537619
