,alfaT0,alfaT1,alfaT2,alfaT3,alfaT4,alfaT5,alfaT6,alfaT7,alfaT8,alfaT9
0,0.004201134033512842,0.005137766422443322,0.004591635771462584,0.006611789955156615,0.00516355441743558,0.008314218250011853,0.010002433549945575,0.009344235895632236,0.004076939036049924,0.00600887541832276
1,0.004846389106906234,0.0047610701743349484,0.006055234038003459,0.00820937304817101,0.006816903169529757,0.014137809523531032,0.008203437211312172,0.007521653291545982,0.006336869986107727,0.007697152474292365
2,0.0043115582513019255,0.006718149684594861,0.007537034661087796,0.008144983237396293,0.007711137585825481,0.006608712217482672,0.00890989142441281,0.00677781456769488,0.004474036531994941,0.007923294137311437
3,0.006331041221097577,0.005487956461672463,0.006481459955005502,0.008829651969084936,0.008956470823377324,0.0073336346934403185,0.0086655873678609,0.005955239335612019,0.004929251711270901,0.009768392048698345
4,0.004386361383238998,0.005458110595174247,0.005429819059149315,0.010290045100316657,0.009110616981937329,0.010427311264176595,0.007326262161945824,0.004985544077814799,0.006138526931473648,0.008486263648116313
5,0.003970000842819129,0.0075114343757628635,0.007185013557202696,0.0053335966596898265,0.009882499193958597,0.013758123354176732,0.007387225883442831,0.005346950823936474,0.005323312630953702,0.00970624852931366
6,0.0031813580840869596,0.005317239914086057,0.0059148413147936665,0.006345059236911708,0.007630853911720763,0.010815179835521481,0.00845456790798292,0.007271842418768327,0.00540589738887115,0.007333249904096075
7,0.0025857688778417147,0.006553366926807371,0.007508850512971343,0.005324167856321587,0.007185176678772989,0.010525589557473538,0.00845666394370163,0.008990173639331142,0.006097243980050015,0.004690960200487845
8,0.0021564876151448807,0.007035576114033456,0.010132888525597144,0.005287158957659963,0.0049219319988956164,0.010649254630050684,0.010078437233603736,0.007627015371907635,0.006878761299027353,0.008048567563262823
9,0.004312383545795394,0.006013610708701947,0.006739847627427019,0.009653931585144802,0.00846605786132026,0.006470528131639794,0.0060508406493920905,0.0083616094160038,0.0062749000975410125,0.005515041622699523
10,0.003506497023257521,0.006694302490990854,0.00765398603425366,0.0058580798451276705,0.004956205873628591,0.015857313725378176,0.00662988144872116,0.009970624171926536,0.004276223333948361,0.006124421600565567
11,0.002718769314243814,0.0071344334172415555,0.005720044979037264,0.007989011319128107,0.00791885331711996,0.010651351185401212,0.005961896091707047,0.0056032627685759185,0.006446572936057315,0.00618403807139607
12,0.0025008309255690328,0.006187348736130754,0.007079096695698956,0.007416867664877428,0.007028273638681291,0.006787999173632176,0.008786204622571242,0.006498596596089502,0.007180411747357703,0.010166192161170706
13,0.004028538813093532,0.007471760953312339,0.009554766852553983,0.005322955549574838,0.010498784380321221,0.009152540957248661,0.007180435732757574,0.006440216529858971,0.007397661667591595,0.007610496679643192
14,0.006364872336796265,0.007182785230630379,0.007469052731105494,0.006651245110575447,0.012254021825006154,0.012550177676273153,0.008448568771560635,0.006777420966999025,0.005199261850283544,0.0069388471764407775
15,0.008562592257759221,0.008038570266733394,0.005194374096616795,0.0040971134001672824,0.008018512310496051,0.009104307823863147,0.008082011885410249,0.007995527490896376,0.007965204306486022,0.005936202619430096
16,0.007960274724387355,0.007746353552426085,0.009869681876963403,0.004462096777773087,0.00723229420252369,0.00913195988932078,0.007181155847571091,0.0073358239714404055,0.007205910585303575,0.008256073496304929
17,0.006854420063697643,0.010429115409023696,0.007608063464895153,0.003725060980263302,0.01140926158481856,0.013006584963547431,0.009345340212247612,0.005854520573532246,0.006852929468749184,0.006575863118122983
18,0.00531060028191122,0.007766428785316556,0.011853807296246393,0.005130286727087644,0.008688565836274923,0.011741848202212565,0.0072470676798599915,0.008181056953634606,0.010927381602850261,0.006758829296428493
19,0.004057084186560861,0.008899078581871694,0.012269113377878027,0.00266889577705045,0.008758357765685395,0.009609635318652282,0.0095291633344879,0.010581118121864541,0.010547069092219575,0.009963643618717002
20,0.0050083652996287895,0.01026080154060046,0.00933049829462869,0.0034763221409893743,0.0071427677265346705,0.008418981615222254,0.006149584764165845,0.007755545129323483,0.015462573041664204,0.0068513929393075315
21,0.006623267227051246,0.01026102203985623,0.00624710971799923,0.0030369637997073834,0.01097476367864153,0.01365216308713119,0.009011074379271003,0.007795310831894101,0.011908461700355958,0.00755310175719642
22,0.006900727616685252,0.012076391261839453,0.012869372143869783,0.004113373710486467,0.01274460605322136,0.006212102675232831,0.008727706840562602,0.011218288248554665,0.008539176497302828,0.00805144054225499
23,0.005020372235263428,0.010725479685966125,0.009245748764398634,0.002893339705931742,0.005786539678933358,0.007968385591858232,0.009098349212960863,0.008770342225903976,0.02028199813424182,0.0058538590986383175
24,0.0049995852674639745,0.009879499771480957,0.011934200718078143,0.0049330743732432375,0.009452310499210708,0.01092287967989003,0.00765303109113313,0.019880698786108996,0.013080388358339535,0.009488608383128113
25,0.006414071145540418,0.007641803617019461,0.006517316229967795,0.003543519472252453,0.010442043500626306,0.010534078491609415,0.00926957550255362,0.008624369259119403,0.011369383808768573,0.007849122157748039
26,0.006607879283240794,0.0066655910535625825,0.00708708040698408,0.0026305597332383834,0.011312164071301988,0.006874559500521409,0.007284204188217873,0.01276143850509518,0.017727328194958404,0.010178420098875518
27,0.005641408345626433,0.006426794982916997,0.006164256161649145,0.005138926483713106,0.00612224670177088,0.01028224459866707,0.011507237952247597,0.00802089163659779,0.014859304683985896,0.013137875392161609
28,0.005395511379938303,0.006036616353577868,0.007176028607194572,0.0024958263625177767,0.007018020402862517,0.0073309631884267935,0.006206148864289479,0.011131385915488307,0.014209154800611315,0.01641265945479126
29,0.00410441324288509,0.006609251894580911,0.010444218125502471,0.0032920003820506665,0.005314578612260518,0.01040599705335762,0.0055886055606622735,0.008403083602460119,0.010947178906990304,0.01185317564341548
30,0.002674224616903785,0.006116800003765586,0.009710782330855568,0.002555574560390762,0.01115775582631054,0.008012024684230207,0.006818611313756203,0.01689715657829501,0.00878482788258055,0.012405277240839488
31,0.0034494061019461563,0.005813685562157797,0.009993473136007052,0.00244383578974308,0.007545707996481245,0.013170807855210525,0.004512810620393672,0.011668200319872219,0.014127894784674815,0.007736743803083773
32,0.005090396903954491,0.008002342719259354,0.005443083575125383,0.003786580861649838,0.007330419838707673,0.009422098997112974,0.006250822351228905,0.01140877278694926,0.013644447576264164,0.010322269061259555
33,0.005497912791221043,0.00455482559897286,0.007662640227157265,0.0025840199918181713,0.011815479584122381,0.013117875295519518,0.004263555688452266,0.010268477805729363,0.018628243542212777,0.010780635849684658
34,0.00463176494648938,0.0024426499618450865,0.0071331422554757355,0.003993383868206752,0.009616620335103283,0.009530962927167218,0.00602043803882148,0.0127776028302121,0.016660780560548108,0.008619529161695318
35,0.006297663289476291,0.0030106976229873515,0.009221433367270097,0.00273367516619725,0.015714683490949868,0.013634520984760003,0.004032338984845439,0.011497726763977848,0.012987706230600065,0.008126737105221013
36,0.006648965205694206,0.0036042268124724768,0.007732921719929668,0.002550364830594154,0.011825842782401593,0.008408444848984628,0.004034248186198136,0.01503679160093984,0.013595667471354328,0.010720825267567546
37,0.0049931153900606845,0.0023323107843084287,0.006317692453501569,0.0024838788236932366,0.00816677369413116,0.016335505527124428,0.004947336147441648,0.01216126209437111,0.012039707126400566,0.005714642238535451
38,0.003902484655159568,0.0026938293778954116,0.003910685400580253,0.0019351816158740519,0.009087477216655074,0.019229242649630992,0.0027552870941476935,0.008196134768159237,0.014070258861727141,0.004983521005475586
39,0.005101553474012717,0.003538970250766246,0.0031024320526224208,0.0019277289230498068,0.011672760601570416,0.020158305797730012,0.00326006559294997,0.016617425400668465,0.012862380886634857,0.002606763632086446
40,0.004652553665811392,0.0030162657696693866,0.004441831361006658,0.002160450447166626,0.008009071243559518,0.00935155524583971,0.00422442924798002,0.017711074404221733,0.0164263865167497,0.004317263620966425
41,0.006324978820066766,0.0044486495027611685,0.004315382622525215,0.0020793793517211025,0.011905598311511119,0.012547281918053954,0.005247602790837111,0.012650317266323284,0.01396761212994725,0.004205253480001403
42,0.0052483885362575745,0.00221231425127138,0.0031231123070110515,0.0030221812228732646,0.01056624566711798,0.004895999809149675,0.00425875786389342,0.013204159785644156,0.015018712664809274,0.005138285757599175
43,0.005972293288618849,0.005008508456580087,0.0027783668951003025,0.002814913355764487,0.010468344871418048,0.005220998545226015,0.0035321061564365223,0.012006645840766451,0.010861693344950475,0.005680520033626144
44,0.0045804840455543686,0.003833312731214459,0.0037362489086605697,0.002418858813683426,0.010550287222479825,0.010329614658233743,0.001892016195425958,0.011766306779346368,0.010009699156078352,0.0028981242986498832
45,0.004679681805728513,0.002985219361426197,0.002959560649381288,0.0020523096930401548,0.013279800424434026,0.002945268286506571,0.004199144658034112,0.010563478663997131,0.010789384107461629,0.0035252405880368313
46,0.0048705102168832655,0.003089533105412875,0.0019239801319391268,0.002771617454032766,0.008654403798527995,0.0029561371397428243,0.0027816557745874364,0.01366853586261102,0.013583639028521857,0.0037122721720593598
47,0.004436765703811269,0.003859906195265451,0.003292292086142957,0.001894660545759294,0.010969065142971472,0.002502899161077448,0.004180459534593953,0.014438302891888856,0.0112983225698073,0.0038187186997581416
48,0.005069896889777396,0.00425695311470508,0.002075158436505052,0.004390943707352381,0.007699219620594227,0.0017337041054533776,0.003100603259808501,0.012059568870157394,0.010019674112714951,0.0023529276950354523
49,0.005608706173681495,0.005001931269335788,0.0024669238485360476,0.002758142111214745,0.007962637984472085,0.002378216809237099,0.004654365411452399,0.012199831649860174,0.011070659700930664,0.0031001360146388005
50,0.0035623086196064436,0.002503496628153919,0.0020812416319568013,0.0025033709227702257,0.010318916420452596,0.001976535266705415,0.004348092256264611,0.00683196593288732,0.009046492232063417,0.0026569991661278733
51,0.0033052147271308598,0.00467722362706936,0.0029202404722011126,0.0023174878400858733,0.005984332723823464,0.002282836106787513,0.0025657689968587825,0.011872545626760305,0.009621746820688594,0.005357875107378079
52,0.002823965817212962,0.004336246970869681,0.0016673239756062085,0.002765641079972733,0.009629467640033142,0.00359759629057428,0.004254220136179666,0.012284300350775297,0.008329108940883982,0.0039632469736136456
53,0.001816317947541392,0.003732664762423849,0.002344309167635345,0.0035239976141389477,0.00988962532030902,0.002960089700518973,0.0022530521439054693,0.018146377470949812,0.0064906488312460354,0.003378628372996411
54,0.003039476578945502,0.0030746777715929875,0.002090534885100279,0.006157644261079607,0.008860671043616986,0.002655146172906578,0.0028737045209901012,0.010440703404904664,0.007540026440344068,0.0028444913535375766
55,0.0020630170869799505,0.004129038713034138,0.0026632260392292365,0.0018534693008012595,0.008747499752430284,0.0023415050363838016,0.0035103466961502986,0.0357398821330947,0.007388955456588096,0.0030681695852189136
