rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 30.89881528  47.51447874  40.18154087  23.10447862  24.56355121
  34.56904512  38.51352018  31.77239369  44.46137464  38.51352018
  33.23531617  31.79588202  31.79588202  44.46137464  40.4332131
  42.27099053  33.23531617  42.27099053  33.23531617]","[ 1.42454859 -3.71134865  0.49535669 -2.17895329 -4.37040245 -6.52986819
 -6.52986819 -7.10729075 -3.12272589  2.93384308 -8.86225042 -5.63316647
 -4.7234339   1.31685698  2.91293045 -2.17895329 -4.40858532  2.32015299
  1.4077081 ]","[ 36.4550148   38.35532574  45.1226911   39.74897056  42.47127058
  53.15879758  43.37944746  43.39950345  42.47976755  43.04774856
  43.47053338  43.89811145  48.07458696  44.12882098  44.06396791
  45.1226911   39.74897056  53.15879758  42.28412795]","[ 46.55568419  50.42593726  55.74211514  51.26156212  48.43407859
  50.09256927  50.07337808  47.29536675  49.31552878  53.22836886
  49.20485514  46.39467441  51.99530358  52.0134987   49.31528251
  50.76903591  46.27222924  50.65000977  49.35745643]","[ 32.80989713  27.38735279  19.09938626  28.37687083  31.67221905
  27.58671687  33.2397894   27.62685078  28.42292225  24.75792675
  24.22781254  31.67667064  26.5506776   25.75837125  32.16508662
  27.40569359  27.40569359  28.41882593  27.81410383]","[ 61.5746746   64.21722326  58.48726224  65.8674972   57.87990911
  54.40689785  66.97596982  59.45066969  61.99556395  58.48726224
  66.73649372  62.59171183  54.12246845  66.60615758  63.0642185
  61.10738636  67.22471378  62.59171183  59.14429892]","[ 43.51956619  50.56749089  33.39672312  41.09308329  40.46742183
  43.60716925  39.73423364  45.14792908  45.98743262  41.88669581
  44.53774959  47.18549807  36.10684661  38.3496053   41.38280425
  42.17671985  44.53774959  45.85291715]","[ 24.68937084  20.67230078  23.70361321  22.81554635  25.37934559
  25.10963539  16.8545776   23.71311892  17.36878009  23.22942428
  18.4404022   24.15150836  23.46505052  28.97942851  19.47655473
  24.87319901  20.0721337   19.41683535  10.58298245]","[ 46.5264979   39.62755395  43.71381147  43.73171151  37.62351882
  37.48383986  42.90792219  40.2046955   37.74541284  39.11867988
  37.62351882  37.48383986  30.98271017  34.73415773  43.63640347
  37.87956872  41.47394495  36.92183017  42.4193468 ]","[ 49.49986308  47.21741776  47.6885793   40.82431402  44.32725916
  39.51659688  50.15748275  50.09660281  42.83779741  46.34801487
  51.5567894   50.01700726  45.40024734  53.74060703  43.88977724
  47.3476646   47.09171464  41.38115671  45.47380826]"
"[ 33.07094553  45.61961745  32.45355691  39.6287246   39.6287246
  25.30204421  41.05624345  34.7397889   40.60084138  37.60729642
  33.07094553  37.69487801  44.27091874  32.3765047   47.68516642
  45.61961745  40.60084138  33.07094553  45.61961745]","[-0.42512948 -4.92477125 -7.09693978 -8.3107088  -2.21965418  1.44293519
 -2.79905651  3.28073022 -7.65685747 -0.80792064 -4.43315949  3.19718486
  3.19718486 -4.40083658  5.39776716 -1.26441728 -0.44263813 -8.3107088
 -2.39424177]","[ 41.44273256  48.18251937  42.4206293   44.96282074  36.93408741
  47.45935549  43.61296408  45.82490863  41.00564092  46.45848492
  37.61971018  43.01291743  44.09002392  42.4206293   44.35477343
  46.39970467  46.74889857  46.39970467  46.74889857]","[ 48.5267203   47.32298087  50.52221955  47.56503482  51.14283087
  48.53410043  47.77974365  52.89259266  48.66449078  54.08638551
  54.5479346   49.63126108  50.30015586  50.67798973  49.18005028
  48.06649081  49.65189584  51.5360985   51.22879364]","[ 29.77659354  24.99761491  31.54686438  30.0238833   26.01628057
  26.54543409  29.36602488  22.41482232  32.49498181  30.77479222
  28.57050585  25.94225619  33.54935522  29.77659354  24.99761491
  34.350336    17.92907201  29.68214066  27.5486299 ]","[ 64.80731607  64.41847391  58.98075058  58.13389639  53.68910679
  66.60949247  58.13389639  52.23503418  64.45742181  57.03934576
  58.083608    57.03934576  61.90893382  59.51093608  53.62611053
  61.59003175  57.76514922  56.98755831  64.48800918]","[ 39.63258678  40.92802941  44.28632028  37.27192008  41.36812254
  38.60064278  37.27192008  45.36184961  45.71939624  38.19603517
  40.55887379  33.51244516  37.94241671  40.03436844  36.33066811
  40.65257584  47.53270892  45.89998146  43.69032032]","[ 21.28041317  15.62339124  27.28206175  15.2451699   19.99309382
  24.44410323  14.80511259  27.71862829  25.500332    21.80015737
  13.96825029  27.70085341  23.03744905  19.18293857  18.76739955
  24.27828778  26.75465301  20.99074226  21.10527217]","[ 43.33512765  37.87378344  45.97188735  32.61404643  46.63495686
  42.78424237  40.08027761  38.11100878  35.11903917  37.54898352
  41.3479696   38.16012678  40.50175243  43.97956711  39.70607492
  45.97188735  32.61404643  36.8193414   36.25618424]","[ 43.00176716  42.17538037  40.98958591  47.26080712  47.58206684
  46.75702281  38.5537265   46.65662303  46.24163594  44.48839545
  41.53114274  44.63065391  47.85706088  45.08674172  45.29430816
  44.17466735  49.07634884  46.65273316]"
"[ 37.53111528  37.52637441  45.50206929  34.18426954  48.88893867
  42.81155394  42.34462878  36.95304676  34.30246922  44.91271124
  27.31594924  34.30246922  33.56725028  42.81155394  33.56725028
  42.81155394  33.56725028  33.56725028  40.79034393]","[-0.70225292 -5.94171513 -4.38891398 -6.48771451  1.29421045 -2.80665289
 -2.27988854  4.00929089  4.00929089  0.35085612 -2.48329083 -1.91952005
 -0.10740366 -2.02917966 -5.34404738  1.29421045 -0.23696821 -0.73612441
  0.24372451]","[ 43.04142545  41.51318401  38.48517635  44.39998131  46.37830231
  49.44610334  43.42500277  42.44932838  45.41167223  43.42500277
  45.99553955  44.78583365  41.10620903  38.48517635  44.39998131
  37.82118943  44.20130688  38.63710766  40.81747563]","[ 48.22273279  47.40050254  52.39899552  49.106122    54.72749197
  46.76239665  48.52256867  49.3315562   50.54009069  47.3385908
  49.59940858  49.97688974  47.2123841   48.3731974   48.32952622
  50.93655947  53.79882429  47.16148933  49.71581023]","[ 31.30376241  30.72042697  25.8450832   30.14023066  31.33683308
  26.69466163  27.64207731  29.38485752  29.56589282  26.22483983
  30.90497962  32.47879313  32.85888219  25.8450832   30.14023066
  33.84675513  31.11063403  24.4750185   31.25383952]","[ 60.66095938  59.28642391  69.75194637  57.29811016  52.36879805
  60.76100018  61.97074171  55.10963807  61.48453749  66.94966529
  56.75012738  60.6137863   63.18997584  60.04169384  50.00752145
  66.72025272  66.72025272  59.45966687  60.04169384]","[ 39.57281443  39.94608221  44.17818442  39.98719906  44.74090251
  45.44857556  36.00377421  38.03416959  40.12936109  46.21466183
  45.44857556  37.75988268  47.78702442  41.70356215  41.26694218
  40.93877647  43.94763462  41.73714504  47.42311124]","[ 20.10029157  13.87055127  25.60808626  23.82890998  17.0308527
  21.15179672  28.6529772   25.13832561  31.06247179  24.19123768
  25.42198346  18.09016645  29.47587579  24.12021779  22.92754989
  15.50647693  26.50055727  26.97655085  28.24272422]","[ 41.56808121  37.59103537  42.61322441  32.27104202  37.98448161
  39.60766704  43.32693471  38.76482179  37.98448161  39.60766704
  41.20110713  40.37216166  43.25550274  42.49112295  41.63115825
  40.25791046  37.1935033   43.77349466  37.14350867]","[ 42.56957689  48.20493522  51.69643544  48.51086415  45.81806029
  55.34903222  50.82020783  43.67703621  42.94231464  50.01154383
  48.88522788  44.22261312  48.54399573  47.7921133   38.68779381
  41.77525015  43.0355861   42.1262229   47.54951955]"
"[ 41.78341056  28.8958258   42.51783733  36.42191048  34.61508705
  41.78341056  41.78341056  28.8958258   43.67200386  46.73672137
  28.8958258   36.45372185  49.52070221  42.5554745   41.78341056
  28.8958258   38.64333655  43.45288101  42.51783733]","[ -6.78942318  -5.44239787  -7.07933977  -8.0116345    0.68705035
  -0.18354836  -6.21399458  -0.30631447   0.35315615  -7.29011372
  -9.07604686  -0.32011086 -10.51934123  -2.81582607   3.26407579
   3.26407579  -0.11383522   1.43253637  -3.7935482 ]","[ 42.26834722  43.27230072  49.89841492  43.68415929  45.40015267
  44.25458702  45.60651423  43.09742832  44.71893473  37.46797506
  41.35700649  43.27230072  49.89841492  49.18570465  44.24836454
  43.98211117  47.63793675  44.71893473  45.58295751]","[ 51.74602749  46.09301287  45.73441985  49.54377167  48.65181474
  49.63335863  47.57674689  45.90126269  49.42265962  47.12687538
  50.49587132  50.59515384  49.93700125  48.20183346  50.54644125
  47.88373291  47.27804543  52.81677809  45.51160297]","[ 29.62291284  26.66610035  30.06787342  25.46040913  27.22611874
  31.64383468  28.21837531  27.21362143  27.22611874  24.86597051
  30.59098238  24.57413837  28.16463218  29.13463767  30.55841016
  28.95468002  27.60023405  27.90833102  28.77349815]","[ 62.33496399  59.30423261  54.55064024  53.27843764  65.67082797
  53.48534946  64.09647844  63.92839093  64.33033368  56.64249862
  60.51376092  61.80459982  62.33496399  59.30423261  58.38815723
  65.67082797  64.18899737  57.25138017  56.16978154]","[ 45.42873411  37.3458341   43.02497286  37.86119654  41.88449486
  35.21377352  39.96471492  39.96471492  43.55083226  45.24488341
  47.17722134  46.4377993   39.09752888  41.16001119  44.4781194
  41.9501841   42.62331072  42.76383786]","[ 29.31264029  27.48375443  22.88632908  26.82066474  29.0113418
  30.29588097  31.19348192  31.65471158  22.94858806  25.49154212
  21.3616044   21.07732616  19.58282809  20.42058106  29.54871487
  24.54373276  23.88252145  29.51373031  26.11651342]","[ 24.42329823  36.89730124  44.36377223  44.42058118  44.36377223
  44.42058118  32.87424538  35.15303327  36.94684026  36.87942295
  40.49930519  45.34771574  39.37365951  39.79898529  40.94230967
  37.34139525  42.0111024   40.1716172   41.61444432]","[ 50.22967656  46.16310862  54.76944643  44.25782471  43.06440419
  49.79462919  45.46579634  54.27883111  43.10403202  53.90194857
  47.31729918  50.49846882  43.6444096   53.4610103   41.26906732
  41.8430002   47.30138434  55.47063338  52.19720152]"
"[ 37.24686156  43.01179083  17.8970793   44.44581275  37.06721572
  38.92078528  38.92078528  37.24686156  36.59599696  42.85299301
  42.85299301  42.38145761  36.59599696  42.85299301  41.55521031
  41.9355188   36.59599696  30.01391184  36.59599696]","[-6.29794427 -0.42281576 -2.17033244  3.98813909 -0.94921664 -1.84753918
 -6.24310647 -4.42859352 -0.11994218 -2.52983485 -8.37272738 -0.86823049
  1.78238516 -8.8502924  -5.43653154 -4.19423265 -2.52983485 -5.5412695
  4.82143448]","[ 44.79964407  43.90417499  41.27651995  47.15482384  43.63872786
  48.16276465  42.59847836  41.27651995  47.15482384  36.38438885
  41.68590957  47.31620411  43.63872786  41.26466548  42.0112095
  46.80651051  47.49573671  42.61168414  43.217242  ]","[ 46.82891106  49.99547724  48.78809196  47.79041327  51.63396876
  48.35703944  47.85346477  47.75071812  49.32237188  52.22042262
  50.50631992  50.26312391  56.36155001  54.8681229   50.02173423
  44.84436341  52.85552874  47.52905955  50.54743403]","[ 32.22742329  30.72045434  27.12475889  29.96270791  21.6587966
  18.99820909  27.29861994  27.99882722  31.03347094  28.79695922
  29.95982682  25.53399176  30.72045434  28.75506009  28.10389786
  27.602796    24.47055751  34.62477518  30.96316978]","[ 63.71787665  65.86019281  66.41552389  61.30235246  59.12604171
  60.41899803  59.55403458  64.55902844  59.12604171  60.41899803
  56.82219103  66.47757374  56.67235968  62.82305427  57.48952192
  55.99365358  62.82305427  62.43312187  63.62535679]","[ 43.68558743  45.61363697  38.70148462  41.12353409  35.24959995
  36.11188734  40.39917521  36.9385077   41.43759908  35.13892642
  47.91800107  41.04408012  40.55177925  36.22883872  41.31526075
  43.00142407  41.7977639   42.4899853   36.3852903 ]","[ 28.84984842  23.69142526  26.72588017  25.71161283  17.02904521
  23.55163327  27.81122243  16.3271341   23.41412688  23.10566575
  27.89564459  19.31866063  29.80563872  31.95332046  27.78517299
  24.05729711  24.41505428  22.70403192  26.33674765]","[ 37.4237155   38.25034448  33.69588974  35.2418756   36.60354809
  38.07403312  41.86511239  31.8696974   33.69386244  37.24773351
  43.1552751   42.38742796  34.98611501  44.3975214   36.60354809
  38.07403312  38.3274024   36.90503847  35.47837321]","[ 50.15399282  50.04574064  44.78884748  51.35225331  49.55070599
  41.98653927  50.95958595  39.46504763  48.67033899  41.35336505
  49.49502869  48.69141955  46.0598464   49.75413903  47.11342443
  38.32854907  45.80139895  41.31746502  48.03434289]"
"[ 41.16358925  41.27793651  48.52004493  40.1368477   45.09908674
  18.49695058  37.27960837  49.46998232  41.27793651  37.27960837
  39.65006182  42.21522203  37.78299004  35.85478053  41.27793651
  41.16358925  41.27793651  42.21522203  45.09908674]","[-0.22927184 -7.09675808 -9.0629352  -5.67616704  5.35187822  0.04837454
 -1.01115117  1.77749195 -8.8387287  -0.90181337 -3.94772848 -7.81243872
 -3.69763482 -7.09675808 -9.0629352   0.35605151 -5.82720695 -3.39183459
  2.87038783]","[ 46.28497025  45.4951205   46.59971427  50.72249286  41.79679787
  45.28265132  39.77261047  44.79653501  44.55171087  44.29537214
  44.21155446  41.79679787  45.28265132  50.72249286  45.46399568
  39.83043433  45.49386242  38.98093588  42.26579891]","[ 54.51461517  47.60361815  49.37419611  46.59764898  52.7192837
  45.8717213   46.76468835  49.05923068  50.90688862  49.17533565
  49.65267629  45.84584169  45.90489733  46.47865804  52.29813505
  50.54176141  50.58443857  48.1123963   49.38910036]","[ 27.89386704  27.35380856  23.15599745  24.80239401  27.6841455
  29.24342809  31.89089356  30.10530351  28.87883604  30.09895863
  30.94267038  26.80112009  30.09895863  31.23191033  22.55212074
  31.40766937  28.72995816  26.56191849  30.9110428 ]","[ 57.85098687  54.89142434  62.3802945   62.19510384  60.70373662
  66.82708015  58.33114723  61.53930255  58.33114723  61.53930255
  64.31292995  66.12007802  57.61069597  55.630623    56.01833687
  53.07193106  60.76382021  55.26802019  62.66269036]","[ 39.32137409  32.3618144   44.55998279  42.93667372  36.63821447
  41.01489998  43.5798343   42.06926175  40.33015003  43.33334533
  38.51293088  36.34766931  41.87752169  38.91315698  38.01494174
  37.33325928  40.58632699  42.95052275  35.35473184]","[ 26.31521214  21.68436973  28.85455144  25.92267913  17.58186863
  21.05057344  23.82572748  25.25820087  26.72014033  20.80656106
  30.1892945   22.802397    15.46355891  27.41170121  23.32454805
  17.58509673  25.10288013  23.63378141  27.39635932]","[ 35.78896533  37.21590987  40.8842788   35.89764442  39.18156626
  35.3706194   36.61635511  29.36413926  45.12605949  36.99133691
  38.68824754  41.65980501  39.00788297  39.58352308  36.61635511
  34.00819606  40.18128281  37.20606893  38.1534053 ]","[ 43.19003266  43.25805523  47.77470609  50.11950175  55.08394264
  39.6364096   44.02940095  47.86273696  44.21165382  42.86684897
  42.20170842  41.91107947  48.57290498  45.46396993  38.02148933
  50.26065221  39.44891012  48.94211454  40.99281008]"
"[ 45.60943788  48.84561241  36.31350905  41.91811001  38.33206408
  47.06624225  40.75845486  42.11701198  47.06624225  36.31350905
  38.33206408  47.06624225  21.04428721  45.60943788  43.04396678
  39.31496046  42.11018635  38.33206408  47.06624225]","[-6.24745331 -4.28836756 -8.43012432  2.33312777 -1.28817616 -0.80072099
 -0.56456867  1.76593727 -5.67936426  5.33725518  0.67407068 -3.58988867
 -2.24674674  1.43619347  1.70814842 -2.21465057 -6.24745331 -3.88741076
 -5.4424055 ]","[ 45.23252898  44.60871777  46.2395745   39.53997815  41.67759346
  43.92728216  46.28327315  45.21393361  40.68784934  45.81260412
  46.25313554  46.28327315  45.25627243  36.7647468   45.0215405
  45.23252898  46.10329866  46.8234935   44.78811353]","[ 46.77949773  50.96262737  45.90415602  49.05992447  53.68629285
  48.75003485  48.07419477  53.00320542  55.54851843  50.3926489
  46.97594937  47.36545571  51.38235842  46.38165186  50.29768799
  49.14986925  50.14622891  48.45991414  51.18355346]","[ 22.09513554  20.92516455  26.37256011  25.72987808  31.91188991
  30.97413942  28.55526638  31.5338454   27.22807443  29.3077069
  26.00538532  25.9437707   30.52091188  30.12798761  25.73175797
  27.45853865  30.70144958  31.15747374  31.15747374]","[ 60.28518993  61.25197622  59.65520682  63.79775352  61.74279571
  57.13424754  60.04190471  63.45671667  66.77722787  49.84094271
  55.40525225  61.84582678  60.04190471  63.45671667  61.7060125
  58.14806517  65.29384054  61.16915491  64.88895017]","[ 48.81033031  28.87949899  41.15841834  38.11581697  39.0611891
  31.64266577  41.65031549  36.67363096  42.19155996  37.08302677
  33.78980277  44.74700493  47.58959348  37.69936792  34.0483908
  42.40585208  41.48201355  41.35372724  39.99018653]","[ 24.04726357  24.51508859  22.93167612  28.47349316  28.49054879
  26.20252057  23.79205884  25.97158826  30.86492137  30.79476012
  28.49394168  29.01774738  22.93632855  16.55364377  21.266042
  28.05442628  29.8366472   16.18803048]","[ 29.24901101  35.32324335  41.44316974  35.50652325  40.00008025
  40.93064097  35.32324335  43.73520328  38.27146262  36.61953081
  37.27082923  38.4269915   34.78921195  36.94519076  40.57824896
  39.39241512  36.76630137  35.77669444  34.48448777]","[ 51.53257369  50.2658453   50.63515229  44.89079045  51.21518268
  42.73125124  53.16409069  47.42952735  45.71358964  50.69607061
  54.35658052  53.64280778  45.02211655  51.66007801  43.37870951
  49.29203788  51.65478573  50.06203348  45.38333929]"
"[ 42.11679611  43.11107866  31.80168211  42.11679611  41.10296474
  35.00680355  43.11107866  20.47545321  31.80168211  42.11679611
  38.05766119  45.0411576   20.47545321  44.97739348  31.80168211
  42.11679611  47.26135317  41.10296474  41.11605339]","[-4.12659739 -0.93951325  1.31727575 -0.51154422 -1.29322325 -0.81071516
 -4.39851631  2.51496029 -8.83528375 -5.70685082 -0.72650194 -5.8185795
  0.19367593  0.66224408 -5.49247305  4.75122512 -1.05349818 -7.89890616
 -0.93951325]","[ 45.38451651  43.68752857  44.70071631  40.73920263  44.97523512
  42.41807462  43.68752857  43.99505436  42.83412106  45.25143824
  48.96561575  43.30784568  45.65143957  43.36084026  42.71730711
  44.04580366  42.45000347  43.36084026  43.32302268]","[ 49.96823519  47.41924716  50.01476557  50.07460952  48.43704892
  51.28121625  53.63959768  47.19263383  47.55793634  49.05893797
  48.38507879  48.59654339  49.14405982  53.36995962  54.70395349
  48.73753505  51.99094449  50.9894495   53.04400342]","[ 27.13357513  29.01859387  27.86368393  32.78956704  29.02715912
  27.7733432   27.43101562  28.6716491   32.76511415  30.80431935
  26.94694782  31.82853624  29.27967978  25.36648932  22.63952279
  30.55333365  25.22799034  31.96238633  27.43101562]","[ 62.58012389  49.54200435  53.44179048  57.37278972  57.61795403
  64.26663127  57.30535158  59.70906783  66.23053621  62.58012389
  67.03723335  59.52979017  64.43164756  60.22852606  59.3678191
  60.46483904  54.96771963  53.44179048  57.37278972]","[ 37.24912813  42.12159629  44.87036252  37.24912813  36.79885859
  38.15702403  40.70019851  44.091322    43.0903822   35.51480568
  38.6423293   43.07912254  37.23167128  37.48502289  40.99326217
  43.11689315  36.71084046  39.50725732  45.12204551]","[ 31.60734205  21.79196865  24.37960723  28.51887933  27.19268065
  24.93514976  33.65643471  27.61835219  29.51884529  24.88535909
  27.33862782  30.44488071  28.10744595  19.39854844  21.82695032
  24.6188215   29.80999609  28.8700992   31.79544411]","[ 39.6681696   40.3051876   39.71597035  36.67155548  36.8212001
  39.01061697  43.40154516  43.40154516  44.92757945  35.91402933
  39.73537264  44.91569413  31.79852353  31.05873087  37.97978045
  41.51508822  44.35656302  37.40219563  40.06651642]","[ 54.17489649  58.60453258  46.61246033  43.49202564  41.10508401
  49.63039679  48.97589106  46.84355133  47.74849687  57.02330805
  50.35265915  49.398838    49.33643034  51.73065496  55.23783917
  58.20896167  42.77406215  50.91242773  48.73182544]"
"[ 40.08615474  47.16803638  40.59108917  22.85654808  34.77673015
  42.06271669  47.72576111  41.64171999  38.44943128  41.39353704
  37.15866623  38.44943128  40.59108917  22.85654808  40.59108917
  22.85654808  22.85654808  41.41749666  47.72576111]","[-4.2729289  -8.44526814 -5.69905325  1.2199379   0.19588366  0.6376987
 -4.2729289  -8.44526814  1.45799892 -3.08986555 -0.2398429  -5.45508146
 -3.93163348 -6.34650252 -5.34567701 -0.99507671 -7.83212387  5.31479391
 -1.26494724]","[ 48.62191976  40.89923056  43.86226547  43.43071828  44.31753587
  43.86226547  42.58066639  43.8103562   43.05883606  42.97318502
  46.60749289  46.60632706  45.51535467  43.8103562   45.19910705
  42.85064618  41.05902249  41.35762282  43.87270945]","[ 52.13604358  48.81421912  52.44005582  48.25497175  51.09912389
  50.55040862  49.77087399  57.50302365  47.84611884  52.58572172
  50.32485044  49.84405815  47.11400322  49.30286112  46.42926215
  46.95957151  49.04842175  49.93529843  49.2796609 ]","[ 29.89250498  28.25817759  28.35270135  30.69290645  24.29920109
  25.68863296  27.29206548  32.30273849  34.29043394  33.46257901
  30.09056154  29.9163439   28.25817759  29.9034907   29.34319135
  20.21630034  27.58282983  33.4775672   32.1466432 ]","[ 61.53420762  62.61586898  62.88836403  58.38917313  63.97147988
  59.61378364  55.70266473  64.68796435  57.25810024  52.90638246
  66.30446418  66.92576234  62.12949021  66.30446418  58.1848032
  53.11052892  55.70266473  53.37315739  63.09726285]","[ 42.45279735  41.67485936  38.14573273  42.55882444  41.07164766
  42.45279735  39.45445214  38.79797076  38.00529883  44.00368043
  38.97303218  43.07831907  34.27716386  35.10192779  43.96104888
  42.36891841  39.06875203  36.86831377  36.81367437]","[ 29.10684876  25.23988636  28.7983263   19.38561149  25.48349787
  24.07188074  30.20725134  33.02050348  26.78446827  25.82700749
  28.2526644   28.70304531  25.42505263  29.01978755  29.63199225
  25.83680905  30.74673006  29.37512886  36.82512879]","[ 39.4555972   45.89236253  44.16086724  37.77738577  41.38204205
  40.42863126  41.55416669  35.77136934  41.83124461  40.24049165
  37.73223031  42.74092165  30.90390175  33.21096228  37.77738577
  40.70900424  35.99329232  42.90178486  33.889475  ]","[ 51.26879765  43.65070923  53.57344875  50.06974611  48.91649972
  44.80664159  47.75654005  46.52914214  45.89372992  51.17330946
  40.52943071  53.78327364  41.16986619  44.69547851  50.64812884
  47.18364982  56.06027981  49.47088653  53.35236269]"
"[ 39.40032065  50.47794403  39.40032065  50.47794403  51.92643472
  39.2465186   42.28738423  39.25795916  42.28738423  39.40032065
  50.47794403  40.07437337  34.45471174  39.40032065  50.47794403
  44.19919543  40.07437337  43.7353798   28.23633569]","[ 2.39299052  1.29716226 -0.24441334 -4.18516078 -3.61616033 -8.61524351
 -0.88042818 -3.78734288  0.62055695 -4.95873521  2.84716057  2.39299052
  1.29716226 -2.92257035  3.23116668 -7.05757484 -7.5657742  -0.84500887
  0.20297503]","[ 41.96038106  41.99827887  44.81546285  48.57515645  46.28542838
  47.41719907  43.76660789  44.82817908  41.98758173  35.6186393
  45.16605283  44.59643075  36.50780162  42.834222    48.57515645
  44.0579224   45.16605283  45.47901265  43.00184701]","[ 50.19136547  51.19727709  51.08733434  51.05783036  50.69920875
  46.40722934  53.05982341  54.49370448  49.84929511  49.4252417
  49.93139775  45.60143001  51.79208082  47.93137602  46.27359222
  50.04573998  49.13880867  54.2144977   49.64855597]","[ 32.10674816  28.19957645  29.68034952  29.59929607  29.51331791
  34.28629937  33.93982315  33.8196853   29.30213669  31.25954211
  28.69444611  36.22005538  25.05056721  28.4490655   26.28632817
  26.28632817  30.79123623  30.0744235   28.24578178]","[ 61.95562518  53.62520169  56.60963627  65.94529352  62.9281426
  49.30422466  57.8838509   59.63302402  62.63679798  56.60963627
  54.95570031  56.51959073  53.59285967  59.65624893  54.59123204
  53.62520169  62.25468387  60.9106977   62.29660153]","[ 37.61961468  49.29390381  42.1057359   35.43701677  42.66944513
  42.76590277  41.58234681  41.49039084  47.49562707  41.38656837
  42.49461242  34.35513456  34.37672466  39.32918425  36.75017404
  40.10218024  35.43701677  39.2822345   34.12116534]","[ 32.28694705  31.04740884  29.66345616  30.19001339  28.61851818
  33.81534296  29.60318105  33.80144551  29.98100914  28.71322324
  22.61666602  31.71491197  29.28926035  23.76959929  23.62265901
  17.79935925  24.26656503  28.81247549  30.6597586 ]","[ 38.91055774  27.53859059  34.72917483  33.8241938   41.34837591
  33.00437804  42.79228322  46.16878212  41.06929453  37.00777479
  32.49735997  34.6431539   30.71372976  36.86571641  39.98184999
  38.68054734  38.83895918  39.57662881  36.86571641]","[ 45.95012613  53.91104902  52.22127141  43.6202432   46.8185084
  51.12818389  50.02174835  42.74461846  41.26785662  48.38792243
  49.17165926  51.8992462   48.69067406  51.28907733  46.06270506
  50.01775635  43.99209634  49.13761947  41.92759259]"
"[ 42.54211891  35.21312793  33.94227659  47.33091986  35.21312793
  40.361648    46.13730107  39.27419352  46.14949913  33.94227659
  47.33091986  33.94227659  47.33091986  46.13730107  54.12602051
  33.94227659  47.33091986  43.07290271  45.81873314]","[-5.46941592 -4.18347626 -0.64774683 -3.89227415  2.80775963 -2.2756277
 -0.64774683 -3.89227415 -1.96062535  3.94127737 -0.15093508 -1.31388417
 -0.06354497 -0.24303474 -3.24289939  0.69051621 -0.25485316 -4.0918772
 -1.0703782 ]","[ 46.74029205  41.79190896  46.74029205  41.79190896  42.13562376
  46.36586024  46.57544054  46.88484292  49.05150833  41.80325843
  42.68497549  44.61201934  46.78126552  46.78126552  47.09585095
  40.25214963  43.6657649   38.57472627  45.67841735]","[ 50.03423315  45.57262839  49.26117509  50.33994433  43.21124284
  51.13387349  50.61158939  50.02898301  52.36547339  55.57460841
  51.72155218  51.06416359  46.43674332  50.6750888   49.76441539
  51.60319842  54.65867469  52.46945568  52.77596638]","[ 32.73043402  32.69730145  33.30605592  21.99892992  30.55491649
  30.90632423  30.5959564   29.60156945  34.09398511  33.82360302
  30.52107044  28.08876003  30.90632423  24.02086394  32.50754517
  30.49373184  35.31074762  25.85775628  21.50712467]","[ 55.99392432  69.07044249  67.00442469  61.74296909  63.60053415
  54.36206505  61.04466785  57.82586898  60.24126541  57.09455137
  55.64817787  59.1049992   54.36206505  61.63790621  59.38560518
  60.06433881  60.24126541  60.46800678  63.08541113]","[ 43.99274922  36.43772909  40.08955874  36.2684359   41.68196072
  40.22702772  43.75961804  33.41535866  38.01561581  40.01881786
  39.62484819  42.89905209  43.42358123  46.33954662  41.03918656
  35.32164243  41.06177311  43.99274922  36.43772909]","[ 33.09364094  33.11294791  31.34610852  25.35862678  22.66047213
  28.25778324  35.60379252  30.16258706  18.77593191  28.9954575
  22.93816131  30.68759096  29.21648805  24.6782457   21.27159215
  32.31896081  28.15500637  30.3608409   29.88323801]","[ 44.91309899  41.39440336  38.73099053  38.39506559  41.89217375
  32.07745093  42.904913    41.14655734  40.6735699   39.20745691
  36.77283283  35.18659189  39.00419456  41.17778093  37.80837946
  36.15467086  38.73099053  41.40394339  36.97411367]","[ 53.86728823  46.78714504  55.99328538  46.29234146  50.00582324
  52.66598744  52.89784731  45.04302262  43.90260248  50.64939895
  52.29515548  54.16146385  47.78609461  48.63206955  51.23314984
  56.44772755  46.73727576  47.63580745  58.95375348]"
