nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,8.0
19.0,15.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
19.0,19.0,9.0,19.0,19.0,5,19.0,19.0,19.0,11.0
19.0,13.0,19.0,19.0,1.0,3,3.0,18.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,11,19.0,4.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,7.0,15.0,19.0,19.0
19.0,19.0,16.0,19.0,19.0,19,19.0,2.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,2,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,13.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,3,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,3.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,2.0,19.0
19.0,19.0,19.0,16.0,19.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,8.0,19.0,19,19.0,19.0,4.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,1.0
19.0,19.0,19.0,12.0,19.0,19,19.0,19.0,19.0,9.0
19.0,19.0,18.0,19.0,19.0,2,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,5.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,4.0,19.0,19,3.0,19.0,19.0,19.0
19.0,19.0,19.0,10.0,19.0,19,19.0,19.0,19.0,19.0
19.0,19.0,15.0,19.0,19.0,1,19.0,19.0,19.0,19.0
19.0,19.0,19.0,17.0,7.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,6.0,19.0
19.0,19.0,19.0,19.0,19.0,15,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,17.0
19.0,19.0,19.0,19.0,19.0,19,4.0,19.0,19.0,19.0
19.0,19.0,2.0,19.0,19.0,8,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,15,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,13.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,5.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
3.0,13.0,19.0,19.0,19.0,19,19.0,19.0,19.0,13.0
,,9.0,19.0,4.0,19,19.0,19.0,19.0,19.0
,,,,,19,18.0,,,19.0
,,,,,19,,,,
,,,,,7,,,,
