nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
9.0,,19.0,19.0,19.0,19.0,19.0,9.0,19,1.0
,,1.0,19.0,19.0,1.0,19.0,7.0,1,19.0
,,1.0,19.0,19.0,1.0,19.0,1.0,19,1.0
,,19.0,1.0,1.0,1.0,19.0,1.0,19,1.0
,,2.0,1.0,1.0,19.0,19.0,1.0,19,19.0
,,,1.0,19.0,1.0,1.0,1.0,1,19.0
,,,19.0,19.0,1.0,1.0,19.0,19,19.0
,,,19.0,19.0,1.0,19.0,19.0,1,9.0
,,,19.0,19.0,19.0,19.0,1.0,1,
,,,19.0,19.0,1.0,1.0,19.0,1,
,,,1.0,19.0,,5.0,19.0,1,
,,,0.0,1.0,,,19.0,1,
,,,,,,,19.0,19,
,,,,,,,,19,
,,,,,,,,1,
,,,,,,,,1,
,,,,,,,,18,
