avgReturn0,avgReturn1,avgReturn2
30.376688041725703,30.14349350002231,27.90469850931767
50.006052376962714,25.18526853524138,34.042333455977065
62.59528772583084,31.94315602171359,30.4283721931877
83.61673860590471,27.000970236075553,40.295058853926996
55.29871168608836,41.99653072996144,47.930802855479804
70.68093918423625,62.72651231544296,62.723287366268536
80.14271991093031,60.615268650722484,57.81406775600367
77.35323066780613,58.25831635881736,60.0748976432212
80.06292680488916,73.58501812739856,73.1997133840178
64.75408680647999,78.62613186128387,83.5753196975676
81.91124865878699,79.2971862746244,83.97662207418267
78.47668646432649,74.99095532068169,89.14030758751937
51.14324691027756,77.63172275654217,86.20149476489934
58.47014254304584,93.02410303195443,98.40237054243694
52.849168035617225,95.6776109231736,102.43894144945793
93.43384266450995,96.85594517548338,96.14644210214655
84.53670550834505,91.68191943509423,102.19062172481067
76.2614157902323,109.52916829297187,100.66620397127343
79.19919415272484,102.97362371694565,94.4429743862969
85.50561223675619,124.00791088788314,112.49577172469992
80.16073487393666,126.03753220153993,103.70720749607338
90.3336990959244,120.5443418878818,116.14520121542876
90.99546171188145,121.74097912266801,104.47776752758382
87.40550721872341,129.99874455039398,115.11560491772059
105.47461545661777,146.02382727349342,100.64669278803566
83.74933373963592,150.52283063530444,102.85241733230521
74.41659659696555,164.72910229394446,104.11629434419197
75.34714640107582,180.60847916368374,118.6169944728697
60.90499404442753,201.8047720031818,101.48752703206365
64.43070431095268,214.32389307617356,103.85383383918202
53.13998606563321,192.5326317011447,109.54238654375749
62.02629753382184,215.55441152034194,113.50526798057062
52.733870906034205,213.5892738505455,101.43626081396023
55.38503018212746,206.07708961572956,108.41090800536567
66.1997367512222,213.98102260856592,96.46749390094608
65.68860169319404,214.16339944253266,97.65640962902275
41.05298079326813,221.45445378121838,122.328583615146
46.11741103293943,226.16650728874592,100.05763662091344
43.23663828847818,221.8230943927991,116.89974242187051
37.87909036942528,231.09877284061494,119.03364370635288
36.53791486524255,225.91359552611888,115.91109131521668
51.91102288461401,233.9190391664152,112.46059943705971
55.15875123920401,231.0621322566621,101.5593767664742
52.473602965186736,225.84293387119172,108.82294697184834
41.95489330640804,235.4948469023515,105.11846860720732
41.39132203895567,229.90915774366357,98.08892470402368
48.71592592704041,230.03351586319113,116.78047369485483
42.745507094110394,238.2226365036682,114.99172762524677
32.9287390326818,233.97196230111987,110.19670607359144
31.31473077244131,236.2713794035942,109.96701815720766
35.9239810692304,231.21453487821802,110.6148877543919
38.49696729566341,233.76503624747306,103.97565057729943
36.906332104217185,233.55813687435125,122.41490190532396
30.12507483031199,226.40307219679121,114.48420730892757
29.267114208114034,225.5697736145488,107.84856305662429
