variancceSgd0,variancceSgd1,variancceSgd2
48763.02903801482,583097.3344862722,365790.9383976759
70878.8493265231,568690.9690262093,373069.74306632474
52608.328444217834,661606.6166252962,524413.2352782241
64033.01788166948,678184.0376846904,318984.33008139435
49496.58954491481,639459.9448363842,388543.7277701176
62693.93149433808,728895.0387011396,344513.6737683958
44626.28400754343,773152.3740111201,351188.7820493021
57901.93277158127,726399.4746064566,282247.2622121043
66831.09914154228,612364.3034704282,402960.38240942534
86592.76790219787,732968.4029515989,305725.45885028027
57644.57240101887,795473.6709103268,222311.96519664722
76039.4782733508,978764.2649883223,318427.024227294
63382.169919159816,734964.0804538827,229148.61724827028
74514.24986665057,645767.5798709824,270371.6306730547
56898.626605217716,925135.9037891189,323942.430613981
63055.0218228087,605655.2903419822,250396.91082638275
115973.6613334741,843543.3219470223,261290.81905913653
119491.1755646142,811969.010764443,307144.76090838853
126843.24720240591,927784.6321260742,199888.91191756577
129472.04885859547,792782.5557198689,302812.1255621403
133392.43996349815,1008989.6662530814,222497.10846670088
160733.33993893696,756616.9398840393,300027.3538752033
107565.58709918818,705049.6192406955,303458.08933746326
104049.25829585326,758083.6571321083,204502.98059046164
114705.07098275248,862928.0263099803,267587.6757662519
130864.11806493739,971862.6096042487,222885.39699941082
142144.09999518556,730096.658159062,158507.37954303442
106852.13190893791,1022801.6597155835,213458.22995108378
126504.4073709508,690374.6862248149,223530.1343284472
213623.2772556935,738241.4985375156,222451.74681724195
175835.39183183445,708533.2655747238,213383.1857050528
171831.2866147911,897076.231496434,212906.2228263727
169743.92131006168,792418.2118471013,274857.61825869035
112542.72165644087,865948.3105556299,214240.89351158528
115705.40000747381,629930.3402397111,323056.4893080368
170236.27378136377,745262.1757821323,296562.41618736886
162120.94297508048,745298.2247084214,356641.05958208407
182229.04679657222,1067350.416056555,205559.73404880476
167381.6674323682,802575.032377521,346817.02525003
144516.17875404013,760803.4173116494,376990.5240025039
104575.26258475363,546210.8971499358,314906.0153644072
158103.7419290262,808218.8054653817,332380.1674879893
66804.61008260667,764381.2982497413,302222.7460954406
182540.23035604943,698819.5513809777,395767.57044680807
199159.83974294423,892262.871618631,387544.0672437855
189944.24759036768,825437.8771662356,405666.6463000147
208789.41371979832,726856.1345001768,379126.50967210694
151904.92235074734,727036.3172620006,284281.57836040185
155656.08622909265,926467.9643903708,394261.9874956497
135431.59239476768,679323.0545081696,362412.3779872941
155855.77543045132,864737.825388192,366092.3311180153
163301.7704842444,683476.6891913037,353170.93612828676
146887.2036474607,792975.7300915788,300848.71803044167
146224.19394705637,959478.0015057969,395831.50390828156
181906.8378145692,770855.5439144322,388445.4687146491
185425.46013277804,848834.4885488884,513663.47280522285
161852.99975176703,676484.1863044887,525832.9895476737
199499.69145103561,592365.3607254154,496545.0319588666
177392.62180697548,909338.449156249,347228.8546099155
163671.0794467197,788901.072654405,503698.43740997615
200511.4517174055,680180.9033603338,396667.8211536608
199402.8656358489,771669.6481079569,513656.5602525834
217244.0836734265,743101.6276204924,367547.9680934447
189355.08120647568,743307.2324431387,515629.6260805685
220998.1672425078,827167.4184783623,548732.5903202047
224694.06840447077,550035.1377587069,452125.98641907074
225021.6735933639,776843.6781801726,519245.72022992827
322266.1831970095,915835.2849152032,589334.7539127383
228521.1248839745,978207.619919003,532913.4247079956
234316.16825074298,1076856.7219020836,581934.7996024406
250601.70304542215,902380.292998846,563975.3970039673
288132.4700558635,686045.6987178694,578251.3578355573
289201.57753377693,685131.0299705657,512381.5832669816
298760.57446071727,761972.1780227856,470537.3651965773
347117.8679875512,702253.5197426121,545827.0705132689
319272.46735552116,736042.4618760608,418743.90718813083
307738.15676113334,995139.1018476668,578838.862009394
426621.90372614993,735740.5004263828,544376.9533985374
547876.181599089,712130.3034183506,686507.5508955065
398065.5452089936,874277.9107277049,491377.8843035145
348642.543540156,793088.4764818749,481113.35308991384
326376.4452077169,819633.2619774104,664949.8255263423
351646.33141879,970441.6306025987,625237.1146838164
486480.77686268574,697549.7231928232,463939.17145646794
435808.4686462947,716688.6552635876,615521.708517259
389692.82765894855,949077.644269978,626302.616019519
385005.2751594684,906772.1472017553,560165.080106883
359179.67858152295,1122246.118086567,630010.4329311491
336556.7180516142,872200.9256473618,510234.0413721601
469040.2901254418,838733.2539064547,562174.5867175083
409598.89826131496,880869.6356080212,570563.1670491195
338280.9487562337,843568.2338701854,562700.1666646476
306345.89248356636,933200.3091469873,562147.8540526534
355660.9565319817,860703.1149574833,722556.5467783514
322429.94552248233,805219.355226275,651515.7410933964
436525.29899901774,1214673.6107764198,566478.0623977673
427900.8266724535,1038571.5771071689,601608.2920503544
277466.3940459654,974789.3888584478,588366.5610460447
297951.9949208747,966378.766247696,627449.9233955636
362195.97170982254,1056402.0307751903,617708.4429596056
226505.40618774065,902929.9965386535,608769.4997462004
201016.1927347324,1017068.1052229737,587655.2630151055
233803.4868921672,1096555.6500016174,484883.9445459244
231014.23227804992,767867.3792101794,600873.1215841067
286052.73411698826,1194822.533184153,591607.0446423744
240605.5172343734,1112914.2336796625,460069.9813042146
230066.50962014368,1000180.3277439392,476026.0828953076
191404.4762873848,1412959.2724019124,396956.61156994477
215114.3049705202,1115164.4583155676,712676.6964098744
168549.1780334464,1238283.7837529243,511646.9076477064
205583.7503125763,1016967.3474449572,641361.79051163
169397.76168150478,1095988.5546832546,466232.76631314616
162525.84568876735,961500.3826103015,546074.0540623781
154799.50231108034,1141175.725256876,476350.54520087
112349.04850406642,1130068.2920784466,515935.9428799663
174098.08348762244,1144455.65553472,542219.5685325998
137545.9190508769,1396666.2501142072,423355.7203370264
179622.62503508537,963926.0564046302,442996.5870789018
147884.84637066023,1080451.3252519874,521644.32475495094
151084.91517900722,1407578.0384932128,509571.22324908053
185679.10624414042,1023612.8931547854,402514.3477725427
181043.06428763864,1212079.146648698,362801.4020036147
185165.76566064951,1222092.7590229677,444029.127457976
221631.16042461913,974489.2921542278,637016.615109572
216198.35766921085,1079197.3552116111,372498.2437107058
174416.28435976515,941552.5340065034,479196.6297297678
195026.99424059285,907225.2423739225,332802.14915137336
180931.85637967888,1343411.0829739927,465484.10865204927
220103.46576005346,1150929.6202646773,722400.8628748123
290940.48760488717,1067709.7812847602,602284.5103167101
270171.97942087625,858921.8343281683,528634.9876365332
279213.26897267124,916480.063281241,524886.2062328914
285417.4012242198,887518.0822679172,506760.33307434316
270811.19371468254,1090405.2740058172,442034.4357897057
223134.3785432568,1083160.4808921176,494787.53300374636
313755.7563498403,852814.4168110203,747112.995973351
264660.219215243,1082757.6337970581,528338.7060364153
331954.835905125,929207.3953280521,503049.75441920036
319503.4837533803,932890.4638975889,597353.2774950385
283814.07977359387,1147026.9733038493,574218.6753918624
353248.2138652081,787245.8972375392,619693.0103508423
364486.42752593325,809753.0368449839,466984.3200451351
281345.1279771289,862759.0664683749,490812.6555977447
398641.23427732557,953246.7267641926,582976.4686609267
494607.3651426684,1087638.7707280293,576845.6558733315
305244.39815372915,873258.1873261521,634271.1562176822
356926.1318284466,903078.0156211489,483152.0218908329
423664.2427880479,816955.0980794288,599028.5805982349
398339.120147062,892126.7841928828,655752.876097069
522865.13879215484,1066834.4365915186,520317.9482632221
357840.9337819808,828725.3095729654,581758.758553935
500012.77986570087,799570.1123851321,608209.4049244979
425167.8145799156,910282.7720686719,671488.0237409159
415254.4076230725,758741.1441064217,619173.9950160887
407906.4543117882,766586.7403305647,665666.859392836
551717.4816486384,703243.118529144,478024.36429646285
481876.17201298947,851780.9900182167,541538.7687981977
397635.7715826901,838099.445680799,561048.5472941278
455788.69741887297,699412.9383666514,571529.9446228028
307691.19748359115,590047.7513852905,767968.0366893245
301588.6075598176,710850.0975620415,480291.741508506
333404.8973667264,877657.0795956252,627572.0070325227
295958.0232050584,662638.3617085489,520632.752512114
399770.4828288732,744806.4516300467,624492.7749409417
301676.8385885034,752184.415567114,532185.1657563518
302623.4434026249,593991.7621724693,632986.0245528049
216913.36156257274,437947.85851351207,647630.1718074564
297657.85187473916,617468.793963635,610178.2002629235
222883.1168692346,615258.338788732,628794.1027258019
218919.29851574748,582337.5289533299,466959.53922585386
303211.50760943,554201.6596461055,559624.2668875485
210179.1403805249,521112.11386802996,466153.87445127446
329185.9791420743,708607.2318737567,576538.6258482758
168398.42339598128,669262.6064803724,382062.31466815877
216010.76862702635,715771.3284198034,504684.70080665225
197233.2389111417,432468.99057402177,605811.45410978
169654.27161870585,730789.4628039524,744891.9635996068
139766.47022552183,630023.7224017307,554226.1946791384
132689.4855362097,667482.7160113362,794345.8726093082
179409.73075564642,660938.8693072279,849683.760340374
128339.50087769429,627221.2522286032,644376.6231137852
121715.39836564983,633998.0580417622,612262.6206310294
131891.12026907076,656306.2793389845,576451.8102088855
113951.61896136253,881179.9276346045,626596.2830276958
104122.53372860939,768849.6829369485,594882.0562338994
132210.8512925552,531825.703721209,894245.6270916737
108563.11741659536,700474.5256065069,671193.7841758099
129437.90390799202,865345.7376005035,511099.34785315394
131008.78417671795,929082.6344837218,702622.1958697259
95286.65570402372,721818.9655154354,804321.8063789363
91494.9234495509,720404.1353774093,763747.876775275
115882.21064168328,678231.4310107719,703168.99239537
92749.61132361984,912814.1926600111,558615.8626200539
130226.01504027203,760842.5835296169,742527.0652981394
108344.87992905352,754030.9023819059,556295.026597743
91495.32755071239,750115.2430533101,640105.0161893326
105157.20554953368,870862.8750410045,603681.2816948227
157172.77860796548,821276.1432615571,697079.2774266002
93808.05369902535,602663.7759769562,670893.1411449163
82131.42673451192,791407.8288388377,520799.95715321513
96783.14212126913,670213.9780760938,537102.9354830972
182554.81443592056,870475.9355993601,668014.2902742908
131941.485012966,843042.1080526636,597927.8067213665
125225.23244390619,689704.1935705855,576860.6324947106
155470.4008345945,937351.3460787566,501002.8086572609
146273.9427795046,740836.1964718724,614451.6343945118
127897.95347993358,746925.0273167624,613335.1729810468
120105.19967688757,638014.623847129,601298.0644665554
135962.32374622507,825847.0902245604,558309.7993894564
118056.56349783058,869933.0334729797,706867.6555830578
134954.28006139866,733246.3266840831,690530.2367573092
150671.59989775222,663340.4376806149,631749.8994158057
116297.56778598025,692093.2566030639,680476.1549287434
159457.06706218928,832849.0937912955,781406.331026285
152580.55000518291,821364.0953142575,502792.05443646084
124215.2873137818,980201.0606778021,664014.1321502022
152516.45123644848,899790.8153564002,586174.3021007418
125879.13195565829,877137.3815405362,637084.5284171407
133304.90933046598,951476.585544862,617770.1081443169
136639.7604031857,889139.4533868089,709396.6123119944
149513.44415668258,781216.6450952844,627261.8299684178
154990.45381402358,863770.2022290569,571243.7854367973
151687.68363401206,640499.3508837967,509051.9406607011
141218.00152399926,892233.3004399661,486720.7707505614
128354.07658384225,781641.2074173718,614584.0775948403
164920.03975940446,881675.9369534963,529948.4837153865
183698.38014456967,761346.0964150724,606340.5186404106
178240.33558661677,668776.4496311286,670404.0557051494
148552.95991639144,1010205.9204450909,478138.8835266121
168425.34819642344,1069874.349283196,579450.041881546
141979.6939616648,840934.9069018966,567150.6640049617
166272.53899787727,879099.4224718454,755419.0925421583
186438.77342845034,684369.9630734823,601601.6037528701
134784.96883937367,812323.4674808873,628587.4436782267
162902.81082980032,961466.5100895108,376215.2281774104
192939.19310763857,702190.7587605977,423260.7343871102
187939.1783751743,1077337.919511773,476522.5767900315
175370.57597883424,955651.6979063235,558802.5489680141
170102.80635850914,611059.7143334311,590018.2409983809
202456.304007244,746253.3249725156,538282.9901059476
196463.54358961782,812674.8481207531,736472.3529522535
232995.90220474353,560010.9024710724,382488.6315190488
206339.55544956122,650240.3213183997,446777.6883333402
202699.00058858772,685066.4635968176,477869.1595275305
220809.87603009347,653105.2988442119,441848.86679890106
168882.47069306814,640467.2955545678,565514.2848068192
197462.97821587918,679881.6769889375,625567.0991620123
263776.8146722665,555949.2228290563,439286.4309790679
205007.12832522008,767384.3980271231,684556.6819135236
230374.65565188997,468908.31812730816,515223.28836830374
220281.93275671694,482561.7558047391,570362.2626923564
241551.5379708039,758802.2364916555,597266.8523699833
209441.11261759957,545176.307024538,723477.1103553375
243473.19078941765,427046.949114617,505840.7392068043
221486.05746973233,644220.1077968578,523824.4090779193
184212.55591207926,575381.778182535,454483.3394168666
190225.81638158555,405780.40035700984,421964.0305928141
238567.56283951201,628224.3826415291,600017.6948162188
194083.76619330348,533415.010859449,543005.365393189
209579.06974229822,499657.56090489274,739285.465055533
215341.88118320555,677276.8423900647,626903.4336877035
226995.16466825208,707543.4359087802,547957.1481260529
246069.39888512893,977894.4250375387,662107.6078557266
222477.54132399234,491166.18736302055,468236.23615751485
243023.34786262427,587050.6928698396,630657.5332013604
243538.8224052632,810470.984260675,540301.4860616834
260024.8833132625,573808.7194215085,651169.8987471579
286170.4903098398,659078.5580103095,544490.365313611
354807.3938339888,697934.5320934625,610281.7707340537
195499.6684277583,612743.7239998013,511995.7832142917
185059.65965844208,940063.1420000955,500174.5733592208
198325.44505535543,627183.0200046021,492729.25489998085
166036.8132488522,835489.8612757102,525562.8785997055
257519.69483872113,574759.2089014947,499793.04909962753
209378.1255249035,639456.5306074752,534868.5379150368
226170.82956577343,716504.38155747,642060.8479053222
311629.78410935245,620371.2493232485,492432.32872481085
282556.92167366925,692566.1914704524,529039.8187640194
227922.65742039643,739579.1463190918,607868.7288313244
368854.06115902954,731753.6285156242,547439.8861071547
207114.50945339166,925090.6243999016,475861.43441648514
312853.01099050464,840510.0086913179,472407.4648842714
212577.2791448098,854992.9564135347,444567.04916217516
261382.32459228195,714191.9477789102,699233.1087040615
291403.35228557745,742212.2359588668,562823.1399601897
262560.4661723513,704770.615447697,707544.4130621708
222785.16793449182,830361.1796789374,510507.0472064666
253189.99805341088,610614.1002828781,674870.7550245713
260249.4827568738,901862.7517771246,502585.64720900136
252767.6300973661,785543.8721211709,565028.7111846921
278179.4380771453,856091.0618459895,545594.5127076327
275976.8329710531,623056.4533608401,479126.1963912055
280089.3587068366,795126.669614538,534589.1987980718
282863.53451136174,767510.8361226578,590574.9325503146
371660.7473906573,769643.0146650716,692704.5364641836
239306.74310392985,1015591.1335412887,583211.6866225842
379537.1776066676,916893.2842459024,474995.32761012984
231577.5505575845,1063655.699723157,592133.6644255319
323334.9055324425,737584.7517043438,580740.6773176338
348641.1815700298,1006563.0164002689,415483.39679747773
277912.2889974224,1329211.520974511,633661.7188771024
328306.61973051715,785420.6667656384,703545.507348285
302414.88214667223,726581.0950552144,519968.6632814062
287660.0200836633,798967.4943880811,437806.0043567164
355116.7824493699,700153.6445244469,500253.7666429933
300703.33219289896,789016.7142496745,487986.25975957006
289549.85369048145,1011299.6821439484,487121.37982106046
284291.1250216316,1275391.4183953484,499731.9221567627
356861.59295899945,856358.141554645,472573.3521420622
375945.8217783185,1120949.4156033413,582754.126693486
216756.50312772134,1095377.0272325557,629555.3889795525
271235.8163204279,913675.4632862803,397339.5511457361
339482.1468765588,896970.6694489389,407669.11821196985
314944.8086478417,1027214.1803910811,527509.605373499
288122.00680703507,1017330.3029153692,491390.1102151013
220888.97341167633,934018.3944835796,497870.8811815462
198199.82400648732,998889.9571963842,571102.4954940135
377152.7625443785,986492.2093688631,385957.2790637183
230349.93284705916,883349.8554612333,636680.784884025
225882.83783061005,950275.9700730878,461644.2609864288
242219.87006238214,1027079.8696790441,578319.5518241501
211953.40720370313,964016.7375927628,435840.6339039181
180664.2552020735,811415.3023739457,516210.88229206775
222605.29207044427,995368.9873549017,589404.1162353032
238885.65946267225,805628.0567092781,563875.1627919297
192025.5048860976,774683.4307320307,481164.8227437313
243287.75715583688,859709.8989633896,473134.5534508991
237544.0987716046,847927.1171795104,445883.63095089176
264864.0017257869,790829.2935617289,661769.3003035223
386739.3923152627,1171841.721841578,457964.3355269133
285592.74475304177,1028007.2861995534,630263.890345409
256567.15717160082,868284.0279234867,507264.2714798351
284436.93292868463,912587.1151505166,548410.576109895
273000.7076089286,1016881.349195587,525397.9491918834
295408.9015730602,1011958.3781962802,581070.3151955652
352527.71876555425,763430.7262510138,620923.442892504
267312.01601050247,948999.6821006122,592287.3000587362
250431.7143233043,732408.5915129841,536359.3861266968
195614.04922974855,764647.8573444627,603053.4060178279
304228.04086987016,857038.1707783559,568590.6203295493
201231.53828222258,685176.6342217898,647983.3639688664
215390.89274723356,717230.2539090468,753758.8421404432
197002.6379914394,753718.8203024522,559943.4788555965
135661.2263327772,831639.1870374136,487452.23095030326
184682.11683138402,900389.7786500352,536599.5439337444
139902.91450544546,936604.220715324,562959.237588323
150252.8355592318,769442.2636726717,503605.5721720939
130156.46030847878,813960.71861513,726547.0293113053
151593.824546558,1174403.5565348612,675317.9586053451
158380.42491482096,830716.7976855992,653692.4248062506
152112.38391031313,982025.386196098,577572.6777589419
134366.72119359527,1031201.7775949338,765493.147300395
178572.2152378287,829914.1980825195,554713.3825373349
130046.06898743664,809562.6310755345,667629.9606636798
151034.86639111285,757105.0093400301,542943.8193748513
134457.85284442105,776063.966283635,674304.545210936
169160.25098466733,1150879.6760030098,591361.8479616152
166523.53145969324,1000208.3033651675,605442.9165266699
153091.41188835358,948695.5428428524,594822.8559590274
125563.28807367291,927206.5380756224,658628.5342612431
179819.0860940698,1048426.0711951883,595853.8904073434
125600.63793881261,859964.323218548,565046.2382426441
132917.74297798303,721435.4543736461,518369.5220264201
138227.35371409243,756811.651806167,472600.94660855155
123504.4094322434,921905.5387740494,525129.6702737634
97349.46326829994,981249.5506267416,520792.19279438164
78757.91891559126,857099.3042062161,451761.580038753
96425.45826081795,720245.7226451659,456966.94800951914
100367.6255728817,821096.0416089543,463717.09090136376
83112.32015913582,978195.0602504768,384625.63963268173
99569.06225165524,826258.8866161007,455748.7630169088
125978.29084401058,1144572.4481132568,477936.9846337568
84184.91064462991,737165.1322779725,430772.9703355735
79687.47725605273,950375.3689320625,404524.1493136959
95832.53204520707,794876.8828085535,729208.6143042315
85619.24776931129,1015483.6826615547,477871.67139322305
80485.68758957238,984521.2303822697,461093.22566933837
89261.1609422034,930464.4041041692,517439.3062506648
94536.09107228409,981280.1942588014,457978.8917458113
100761.2743137706,696413.4210335282,500345.9749668071
80847.78496366672,980923.907313586,346302.45723564376
87277.28694529524,921519.401045552,438438.0802329362
72499.54746794236,1114832.7978411443,435312.062538552
63542.54103731554,870883.6122117323,448064.53976676357
53469.51659113994,796897.1122966913,428891.7804441153
74405.14499420399,839300.9821496287,468233.7508905732
54561.80088586062,1086686.2316310334,458317.5702219883
54470.723541655825,885299.8435078398,555043.8893643338
44546.1218834515,730762.6803247386,539046.9053276364
38230.08504929686,880694.6228953481,551113.7715237117
31903.22865042499,886339.2210934944,681913.4686505245
37442.90456255585,905129.4045682063,414367.0697011701
46209.394668037814,971786.310007865,422373.6742678757
24143.089254745777,960784.9450597818,500414.83668370394
47616.490518009436,883923.8973097384,630218.7758939222
25344.983496147644,823652.0559398492,532054.316838671
29563.214530549947,976221.4513697246,617455.1963616683
33352.97520828899,886729.8432368339,433522.50994285935
22833.816458353667,1071683.2716218426,544067.3748606171
42276.33114416215,783680.8071551443,495569.3735893657
24557.585423610755,969713.0462079127,490579.1485819182
27451.66847213078,926969.0844625777,398059.44792292325
26053.554659305595,735276.8782095297,530366.8447860063
37977.4409994422,810852.8514494796,478239.6668083047
41107.6374165821,929236.6643648478,385713.1108434919
40764.5063254611,938964.7792456826,454048.76587484154
30922.636819699863,819316.3778148945,645533.2393434962
36426.130516079196,842401.0593972867,541617.2175496588
33043.47032494375,878462.3251205224,559644.9325740752
33747.373865429014,1171891.023744842,412526.78893178166
30294.981707703475,795989.371976011,413112.6308513257
52656.35669145944,799154.5275248429,365893.0862480908
35999.98904873888,838704.5322782099,490462.14594009204
35145.51746558187,1060701.6115787465,392602.4262957701
52613.43704326694,931498.8328268721,409156.4995411693
37234.23083478352,1184390.8576104133,362218.5034066689
49443.6835254954,901562.4109065343,474730.1496699147
60911.82407058942,892981.8364849833,426506.63060287095
60365.26267843454,1030890.525269975,452526.7222934977
46377.76124090767,865965.3001308405,421673.2171506927
66431.95032911937,758770.2587661259,383378.1599758901
53830.12247547543,881159.7762652189,534720.119850758
70588.98458831786,752381.9670119532,439204.2520156079
93232.75083181195,867587.6558898967,383402.9710951452
