varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
355.0343935231792,998.8808157429506,476.9013746809319,325.7810584336366,362.38566076331483,399.87371565854596,467.7468277777363,625.7328031068369,334.3788735430235,422.98721255307413
533.7443743647925,628.3395588883027,502.2662404654213,373.4133507231568,359.54674084487164,499.6661554001403,568.7434626401873,1137.4890555428992,373.0329891838237,850.3598151333462
1978.4431181009174,470.55116283825095,455.06260743562945,495.09453083793017,516.9919881846636,2022.2669793233938,525.4022554937936,659.7441141114834,583.9176552157086,497.03025157515134
1048.732262908069,388.6967359717638,504.8762497179724,743.7187478126739,342.6105736856779,490.6429945555148,393.9841926357519,821.0755747932345,445.49450644596607,671.7270745424976
522.3559420977509,747.7204142130643,395.94768836566715,1103.3376214767395,303.65331231481787,642.7899564095533,920.3407233143928,659.8223487714195,276.5402158311134,568.5117559854116
451.39438666627836,2242.54248491221,725.6009326047524,306.6411028094527,502.7247222809665,582.66225449696,3620.578964378898,6204.360108627224,27409.073498330603,702.9323379279152
1029.2334173805912,953.8768974554633,930.2803656745066,907.9112944399459,4217.640927426055,1919.271366691746,2054.446603057472,1327.9121569955353,1488.4524210338795,1907.7819526789328
579.8754200893118,842.4982662583243,1821.760015001166,2653.818501316844,1476.0777565234305,2178.626851022414,860.3608231986454,552.3290556710383,1963.6542202046803,1078.3653110196624
960.940840564784,2823.9876727021724,541.1595085691421,1348.868270920821,620.253749294434,899.9918720341716,697.877912040557,868.5342174844859,1491.7601063146371,988.9725083056068
1414.9984241087056,920.819358449392,930.1012838086745,1373.5944930303676,1514.9187476237553,788.0280274838068,1647.498190046956,1853.0252346202653,1866.3859716549293,806.0925985982826
861.4936780323882,663.1073003555524,900.7387724520548,3209.660353648739,1903.8537164470206,4347.169153521121,553.5022079107628,682.4161661074502,2868.8137028976444,1148.3455908768528
1658.2679499862895,968.0276970513196,587.0790891975064,2297.9928270345845,4173.042991365324,9606.177044733675,866.0833172707518,989.1690090024067,24037.99026318838,5072.275531566708
7243.095395407433,682.4823644033813,518.5951773851164,3253.7699250865135,13230.43424327018,3329.5128587117674,1150.055010922814,5258.101125017882,6831.620121856033,10346.143368101433
1382.2004791226154,1267.4151779570052,1202.7482870670492,503.758710559245,5667.556743200147,2285.485507607772,4001.328634295638,1646.2386325539067,4180.067017508728,1187.055251617363
15950.628740895896,1059.7041834330594,4855.27701457271,6883.725279397524,1915.164430914796,672.0369747080924,2665.3974558320965,4321.040759112813,2983.3445569985643,3387.313907585925
3943.302097122025,2465.0284481643657,2097.9031899942192,934.9535697204576,2392.253061460459,943.4330517068774,2368.2218896745953,1338.8549355849889,1221.9401352527457,5585.8403146694745
6854.916051898135,2640.9110539456897,8826.696618221267,2273.70201472535,1144.0787618845225,27612.53397219874,1973.397301018702,4576.2849920510425,10362.464617998476,2184.2674183010786
1859.4987353938375,5170.8726436394445,1669.651447050286,727.8060445131148,16036.467058927974,801.6691855590001,2504.0057340129697,13611.25140151074,20104.80722215122,13213.339006356431
1492.3473684704124,13575.258163377537,19344.196742005654,1027.8208520695132,2236.2746739396807,3793.712374782514,4575.956719538168,1434.862220761999,2546.3574746537815,6097.494362684918
1972.824251964088,3639.2328452751817,1041.6456425928534,6727.814425544756,9788.128950163726,14691.139211545153,1064.501206826563,3552.811969361027,1770.7037915855526,1060.8884883495798
10358.77484995232,5146.653480960707,2928.038930998096,2215.183305443218,8726.596504183633,1989.742869395271,475.87421426067675,2001.405103690477,2961.8989100277404,4895.440865600136
8832.168965496483,2363.2242500718667,2760.060974625114,22958.200407681208,2427.2764666975145,2195.6466866279347,1597.6201229891635,3476.0356098653665,21195.66577383913,1349.7468742716749
4318.691250455077,14673.605625813772,3521.101818543009,2172.3814302829214,3528.2259986125364,4889.913515041277,7485.905988871035,2482.706249152916,11614.610177923161,1883.020098415151
16846.609771807616,1762.4340285323547,1324.0442821733795,8827.562262888905,13594.169848172482,2849.3059416156293,1701.6543585653794,21196.380137061507,27670.6615740825,1571.8838646037461
10530.723935696518,6499.752070959776,2356.094208600841,2870.981026259559,19627.434978791338,61973.706182960326,2609.5911712711727,5398.223956923904,4668.90781137726,2520.449734131108
6462.079058619616,5023.874964250172,9390.567748173129,6174.409683235121,1983.1815201180796,4273.559727373451,15438.581109958166,18459.664676364362,17488.289492338485,7162.029491513867
2591.136864485353,1834.972369075811,13546.965777004662,2752.5698123337847,16992.800734745426,5713.27714593362,3551.14505963863,872.2940078231131,12989.540504935152,20072.837988951716
21261.02106262379,4937.466290580285,7152.118527865453,9888.719034770187,1245.0248070692119,17187.774375830588,1757.26277424321,5723.676009497494,5348.916468245442,3122.5810116220537
14567.28367574411,5181.253014304706,5310.5330529284865,3834.0548940674253,4437.835155388091,4553.864670004694,8824.078426901357,16783.136742957588,4638.59141038166,19767.007160823778
13993.501091486942,249650.4225967061,1902.8309060373913,2433.2510987470337,5400.320778579557,24721.183839070793,2283.3544152476916,3490.0839653454873,38353.44476697763,4457.518530211462
5333.2999573564775,5607.229864806459,5480.485574691278,10222.661887493889,5157.632544739532,21736.38232786518,2667.190162745631,7933.188117005012,21470.892564036178,2369.7001813664056
4426.26392100078,8630.57096285499,3969.156805400771,17855.042227571146,2535.841970282,4198.956054191285,7552.9940917445865,8932.794527974263,5197.579361467269,8243.844282706601
2724.6769318151987,10365.770530569485,5281.930937357949,41392.56019296422,3321.2726324324303,36551.438485405975,12086.04986378385,2526.0341093392517,20684.23161989221,4719.252226798802
26738.711785702573,2792.98351464405,18645.993310126803,5230.5321001873235,3856.0535948843253,9934.197939018319,6685.315916366485,6432.208749811149,169713.67250311916,16007.72062177009
16705.945727641014,7481.991017411116,22391.46836539264,3732.446937788771,2396.5417811855646,14446.778501716482,5282.883700818085,8751.18524890951,40303.49222554284,25792.591249702073
19330.237206050988,147589.94755841978,3069.6436699670576,17428.692759626698,13970.071884071076,24546.134756166608,2825.0081660436795,4630.738602661091,19706.78426506269,30827.152743169867
