rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ -6.36675794  51.68049695  17.81878414 -31.56234035  64.46275382
  44.26349223 -11.93369932  32.93819912  25.58374097  23.4834907 ]","[  7.09209824  39.99856622  25.4158639   13.24790161  12.06212636
  15.656004    71.28290525  36.99508873  68.8148456   52.50906206]","[ 42.04151351  -7.62399293  56.04050638  54.96337998  -3.61359033
  -7.62242234  63.30399139   3.13432644  49.11910158  30.69658929]","[ -9.60914585  56.52892342  88.34684322  40.3975273   33.35108253
  18.07337202  -8.38532285   7.23655631  12.26628272 -10.44098189]","[ 45.93003064  56.64493774   5.04284061  42.51957407  51.59008937
 -14.3290692   54.1630028  -32.3773663   54.52230898  39.94185936]","[ 57.34606171  16.76109031  18.55084913   6.11932779  56.7687555
  62.89132478  26.72114059  39.14449803  26.74325363  68.39273732]","[ 26.51831217   9.69054565  55.98198363  65.14151447  44.72368782
  22.76997851  -0.33348878  66.97815154  67.6473789   45.39249676]","[ 21.62057791  27.54263012  43.74008373  84.82337366  50.88608207
  19.75611674   5.50593994  16.19973659  15.16416729  16.19124109]","[ 71.21119163  13.04520166   2.89638008  68.47473893 -18.85501998
  62.21599981  39.42035994  33.13872746  25.94727044  58.75834145]","[ 28.07418253  35.97924367  51.66753977  74.91359852  25.89630961
  12.00507311  30.70953173  54.84954846  80.90775919  -3.7857135 ]"
"[ 47.29086181  67.58449988  38.33038787  17.87720489  50.65830187
  48.29092246  52.26069682  95.57276846  48.94161325  40.83759751]","[ 61.02514371  30.25875275  33.86063807  27.9104351   44.56789343
  62.25940407  53.20151282  39.00911068 -18.47753265   2.62762542]","[ 12.47912024  30.84755975  50.35125089  58.44437558  30.20841733
  49.7103921   29.82526718  28.10581775  -2.01110306  17.9244178 ]","[-16.05253624  39.11981763  -2.27088398  23.32795519  24.38108527
  61.05889951 -18.14510911   8.53479855  24.70242208  63.73960411]","[ -3.34572195 -11.12780443  38.09766224   1.90626138  15.03600777
  -5.49645052  44.34766145  12.29681202  57.05726148  88.00953136]","[ 31.85193567 -11.16915823  34.78914189  59.90964599  -4.68510654
 -21.3617311   66.36027997  55.94702758  35.44374997  73.67850294]","[ 36.4161947   28.71818498  -5.54537316  82.7020618   16.52355554
  65.78521949  52.11022994  36.95134761  17.29667658  10.3869289 ]","[ 54.92514429  42.99594519  61.14792387  43.64592187  21.48812029
  29.41483807  25.78474314  35.53070562   7.52022824  62.74691899]","[ 65.1416039   11.6960191   15.87841331   9.01008853  53.53375299
  38.91392492  11.72162899   1.02457711  26.71234067  35.83321491]","[ 15.09998496  58.15052685  14.65873797  60.28856252  16.61457364
  37.10455461  35.99011518  -3.53216131  60.35246941  64.92179775]"
"[ 48.85621156  63.94079368  68.44304495  45.82805391  79.86424367
  67.8622636   33.69813789  65.61823076  50.62701124  50.69661724]","[-10.8658018   51.86698182  75.5635235   73.90807964  93.42507016
  12.06403131  -2.90468723  50.57824497  35.94977089  34.53152293]","[ 21.66285163  50.742984    44.95585844  42.9281362   19.72156506
  61.48603466  12.46465034  21.35954967  43.52527453  -5.08542215]","[ -5.29038692  50.32983213  51.97502522  36.08135775  90.18509373
  44.49269675 -11.72990304  69.05186698  85.49006151  31.66911757]","[ 29.76023431  63.53690195  64.61467061  46.39708277  54.25927166
  66.7518075   42.72644916  38.01778954  44.8093413   27.2159863 ]","[ 42.38446796  31.19904747  42.04963161  32.64647005  52.30938471
  63.64497734   2.86798185  32.10604648  -5.84008721  76.12842983]","[ 47.50543225  17.97423077  13.79647157  42.52774208  70.32891106
   8.93954353  49.44393419  33.84209534  24.89268301  16.15265715]","[ 36.35505538  20.16683196 -20.30359471  29.09750459  38.44868323
  22.16104462  52.74640041 -12.89967374  38.46501504  45.25163524]","[ 36.59100719  27.30679865  -3.31927244  70.4141239   19.83281818
  16.55689265   4.5721729   48.88191671  61.90452271   3.97689091]","[ 37.67486537  42.21429481   0.61557159  12.23581692   4.34395796
  52.42578304  45.46701471  -4.24588852  62.31810545  54.44797169]"
"[  70.30235174   85.54042401  103.9549617    81.36081916   81.01161725
   35.97202373   87.02915259   76.46309616   59.95996176  113.66379487]","[ 18.27998451 -12.37147358  52.73921592  -2.85236084  55.88471286
  36.97855171  63.39055269  52.22012645  37.91846509  61.22838439]","[  5.77590054  97.50257001  11.61682895  83.60411318  77.38124033
  40.68882664  40.8901669   38.68121918  34.69400465   7.37185706]","[  2.46137362  43.23737723  48.62977907  52.12066002  25.08054508
  11.16452693  66.02617511 -11.01597722  42.31470953  19.29835412]","[ 61.90910355  15.6865003   36.24315326  21.19540053  87.16702733
  33.71298191   4.26100283   5.6711259   39.17923062  84.93839024]","[ 65.94662107  48.66307734   2.35004241  87.24466512  71.56112398
  60.44973888  54.86182828  56.67250467 -20.54370144  36.94768897]","[ 37.93957648  32.67844122  35.75656453  69.16236464  36.55486412
   4.08108747  23.64931662  -5.29941042  33.17934967  14.22013274]","[  38.22306574   32.79696919    6.06997074   86.0904777    49.93247693
    9.61831773  100.4086577    41.69265689   43.47252525   41.24484288]","[  4.45048073  46.45494527  25.72027743  -0.79992118  38.21584097
  39.53978025  14.08812524  19.80055145  18.04202169   7.17354281]","[ 57.24557727  69.52166285  47.06254872  30.23011861  25.72861676
  57.53416605  18.64778996  45.4912497   31.60131381  74.19304139]"
"[  61.81173933  100.80703616   64.90583532   82.46677479   98.2304195
   74.33560924   35.45531725   75.41338303  117.02564296   49.23443496]","[ 85.43521677  59.19502281  45.65117775  64.1311301   45.71770498
  72.33442549  35.43516848  37.64472461  59.94812333   1.31120938]","[ 63.79159263  -2.66330531  17.30787267  19.94953721  30.79382381
  22.19999679  62.61581949  49.4105735   84.05994404  20.86752163]","[ 28.10380369  14.11225651  51.33332734  33.9709499   56.28755314
  59.47664541  13.87969963  40.74321497  22.25665709  40.08550055]","[ 31.02070773  51.69436579   2.67200641  14.04959245  48.35399351
  69.0485993  -15.32890791  26.31598198  64.18386007  35.1090118 ]","[ 36.24812615  37.38617915  45.05400332  32.38111159  36.45084459
  18.68351419  41.39156666  33.24095335  53.62297715  14.57812943]","[  1.70096577  36.90623707  33.34969384  29.02353162  41.43156716
  59.27301512  36.00040018  37.64572962  18.15033764  -1.30369365]","[ 46.02676285   2.50727209  46.34023928 -10.9371395   72.76331003
  35.40850021  49.96893902  44.64204464  -1.93427834  45.82751403]","[ 20.67174328  22.08980057  52.8412331   68.86536462  24.00502519
  36.77867103  48.96750197  68.8498378   59.37323002   9.22473389]","[  97.87676028   62.686216     50.41144504   71.0295502   102.26793734
   -8.62019097   33.37863163   27.86623994   30.63127943   45.07179115]"
"[  86.39621793   92.46277266  117.50539076   46.20444765  108.22552023
   53.80654244   72.18437221   99.90629331   85.81215734   67.13653681]","[ 62.02575997  45.63521368  64.90423904  74.74519611  59.43864593
  87.27641372  65.1414652   62.78700164   5.2337315    6.22329522]","[  34.64759525   77.31492826   56.50723753   49.01784367   53.4644855
   46.21754461  116.18944979   48.13269414   68.47397918   50.36955824]","[ 78.10313746  53.21893725  57.20563299  40.39263638  50.33620398
  14.45007727  38.8135852   67.44108063  93.15842503  25.98549621]","[  69.0658059    50.89792417    8.56667812   41.60601417   39.01680349
   81.98894794  103.29021538   16.85040413   70.80709169   40.87446626]","[ 30.19146999  75.08117582  44.92183256  11.07420119  29.35837221
  40.99162524  60.06321966  -2.22470888  33.76600494  11.65545599]","[ 62.59722688  55.19579177  47.27255949  12.892447    55.65707679
  67.0511662   81.51085543  23.12213182  50.90255054  59.6024199 ]","[  7.50905338e+01   4.09117691e+01   4.58584673e-02  -1.32513957e+00
   9.09229841e+01   2.93471469e+01   4.39281553e+01   1.31320004e+01
   5.21502543e+01   7.58517785e+01]","[ -0.81739095  29.69965382  13.37393204  69.50085575  57.37786706
  32.4845441   29.50284774  35.52117122  45.92351606  59.72646228]","[ 60.10145924  26.47144098  21.74971498  60.12221421  32.25846038
  29.78767194  54.53030936  52.08754902  57.23076517  63.39235511]"
"[  68.69055315   75.33229167   61.28465529   91.85408002   69.15285454
   97.68941511  139.75332173   71.51493978   81.9968505    61.64837181]","[ 61.36244065  26.79453045  78.24490035  15.71982769   4.07132057
  80.03079357  98.48274246  70.98556615  -1.57864963  69.47357366]","[ 55.62412673  53.18888689  51.78391221  50.84232374  27.00076936
  52.17779223  73.23563932  62.30691335  17.16314516  17.5392109 ]","[-29.77196298  12.01138762  53.69733205  46.8931347   10.68370084
  39.23126903  61.75597239   9.04790073  32.53317337  67.70881489]","[ 45.08903116  21.60035651  56.61276997  53.6784534   32.88216456
  50.26229504  61.7349456   55.73224961  29.64352249  24.87951998]","[ 58.15147313   9.46969633  -0.50226811   2.60588064  56.61775622
   2.22757824  59.0734409   26.97499568  27.1849875   59.17907924]","[ 55.43621352  55.61770098  13.47176602  88.98986388  71.75051403
  36.9849416   13.00849624   5.64764942  60.50105888   1.57310835]","[ 76.65041078  51.01008317  43.91607438  48.63465936  53.38384872
  30.59802271  63.86674704  43.12050648  22.91369722  35.96497696]","[ 28.43567904  35.28848819  85.70678365   3.01440708  34.52665976
  37.0730108   30.80863793  27.82387257  65.3162841    2.05302419]","[ 70.83022252  77.41031574  96.77700521  78.42079266  48.71719111
  51.58802173  49.72812455  37.98110366  14.95584543  54.00136567]"
"[  87.06037242   71.00040159   94.32992939  112.35357865   56.42323739
   94.21110099  120.57178089   83.56599432  107.24684022  115.74689226]","[ 15.86374111  40.41483706  48.43726231  92.00772833  30.60206292
  38.66536295  55.12083145  95.69000185  13.84714603  99.66027226]","[ 49.80104256  42.14048254  46.97603955  32.24375233  33.4592826
  61.36867971  76.66552862  45.83693723  78.38148964  46.08254115]","[  33.54158724   59.65701165   40.07746046   89.62199249  101.75813403
   18.00300047   65.78206848   47.73061693   59.76194948   -1.40413994]","[ 58.80641296  18.41007703  72.83516553  17.69252389  62.73070377
  46.94962797  28.7729746   66.26514746  24.76563814  77.19046147]","[ 44.5068053   47.08743587  44.26059627  11.8999211   64.58508976
  24.11199244  10.53012253  21.70439401  14.19307279  65.15234532]","[ 37.44529963  57.65320976  39.18471336  53.9406616   36.83813878
  14.23894687  17.88507342  35.74672384  64.13987432  25.50493851]","[ 62.82117021  27.07141732  24.17056239  53.0859742   57.01638244
  61.96001027  31.43012012  36.71428506  69.02604175  62.43184377]","[ -4.14278972   0.2901027   19.02254649  13.00870419   3.30941676
  45.47452671  42.3019872   77.22088894  64.56664029  33.39834238]","[  76.78093762   62.30629094   63.82365985  106.77940407   73.02368685
   30.30544423   58.26542836   76.89927814   18.35594772   73.56506496]"
"[ 155.79404514   71.86829591   98.75514332   29.66468395   88.86060978
  114.76749173  104.03626954   58.7210424   128.6682287   135.30130878]","[ 42.82961249  43.64555699  63.08220521  83.5063475   68.4498977
  49.8841985   77.78399836  29.91284469  64.24105972  80.82726988]","[  43.88080368   42.22870306  129.87560029   46.74858382   97.20749519
   56.64819746   58.37603846   44.28886349   62.1893849     7.51451833]","[ 103.92267195   56.51947008   25.03846911   70.04775302   54.55612208
   45.33618349   74.60066049   41.93923063   57.3659723    42.31809   ]","[ 78.6707694   83.81177229  64.85274379  61.47351956  43.90964134
  54.40779397  34.63287217  63.85430728  19.15048296  60.45751651]","[ -7.70766182  42.80050629  70.03843378  20.7364418   46.70716768
  23.53775509  19.09810469  61.62577033  32.1341045   30.84468018]","[ 65.02442063  57.70294446  33.64355683  57.27699887  51.12540247
  38.47417884  67.98949519  60.02151218  54.41033694 -11.27731351]","[ 63.5281627   65.25719627  38.23606582  49.81556574  16.51768793
  27.29868729  89.39748786  72.25682953  55.73836537  55.77378821]","[ 67.3510362   48.41829465  -5.71413095  55.98248446  43.76618132
 -18.82079782  46.60489999  56.80050121   2.86081931  78.14963551]","[ 34.24941211  53.85624264  75.68844672  65.39263996  95.64614652
  55.947302    63.92149581  79.86974835  57.98622165  95.62837883]"
"[  86.92825726  109.41615359  133.73962836  131.49176612  106.62457886
   77.07991015   83.74912996  143.51183241  134.7642992    95.14251342]","[ 74.16810706  44.77253492  92.4010646   16.96957973  20.42473877
  57.97761598  51.98950616  14.29786761  59.01225065  70.94361962]","[ 72.8028913   68.61989917  56.43847113  57.53265304  48.84284154
  55.36383452  55.0298263   68.16648164  78.657142    84.18513428]","[ 110.78450079   19.46120753   54.6051712    23.61110659   57.05791683
  105.57692879  102.84807926   37.30639127   74.84969149   69.17929084]","[  21.81568985   54.59015571    3.42875271   35.69966603   63.71837962
   34.35789864  103.04937185  101.83846355   28.23948325   47.86343499]","[ 48.73308574  87.82120059  59.30988325  -1.11918165  27.26347715
  75.93109858  36.44550854  32.13139468  24.64021661  32.84914346]","[ 47.29753918  54.14309834  71.84392096  32.66112415  66.57103921
  77.15451157  12.40581749  53.25880529  15.97434429  23.45666515]","[  5.10171765  52.64377355  50.90571132  86.92267138  31.93252969
  21.19226847  99.04832229  -0.91982963  74.83805162  21.94051547]","[ 74.05145362  33.22076961  45.465572    44.42606855  44.9581948
  41.51269506  35.18156592  36.31366993  79.13839314  54.61684645]","[ 47.16378252  66.09034488  67.42118125  16.72692533  67.78860469
  85.00249607  55.40434474  33.76387584  33.07287841  21.98725463]"
"[  84.81563619  153.76210313  109.87171278  132.54616562  117.18245634
  116.23311272   92.04817683  150.54595645   81.24987057   98.10569876]","[ 36.9910676   83.74942338  84.11929673  31.87480173  71.21449796
  55.6453187   79.86906254  60.36295606  97.9384709   85.8056683 ]","[ 44.80868581  71.75545604  74.63287523  42.39412861  67.46255404
  42.47875502  52.1461191   73.19407047   6.8555549   88.67400959]","[  77.83406774   79.23837615   32.12278513  101.45569529   43.66560124
   52.86946095   62.41205586   63.06104003   67.75655198   62.84087434]","[ 87.50820638  80.35008684  71.67461274  80.61922644  73.70334618
  42.08831081  32.38270103  61.62820311  74.53473437  97.2302555 ]","[  61.75796524   49.36760061  121.48970551   50.57530386   58.90150979
   50.59794454   35.32373242   22.67938642   46.10822793   67.18918213]","[ 70.46252649  56.99499741  33.27450453  74.28079457  64.41198001
  75.6381446   95.99615468  95.15754609  52.03199148  41.37368153]","[ 118.03204989   25.55046218   35.69069872   68.75384261   13.52813436
   61.51540191   15.4540123    78.09515248   29.31011802   42.62412074]","[ 43.00349912  37.84319435  19.80562219  39.06770974  55.67386264
  52.20791891  90.89796262  72.1292861   41.36833153  50.39062077]","[ 108.75774477   45.54584911   69.59435992   77.89310393  123.98963401
   60.52920889   73.19753439   20.64741672   61.44153205   94.16935114]"
"[ 121.09756568  140.1306251   122.63713978  109.28642726  102.71880589
   74.63094452  160.77993424   87.52946973   85.02318055   71.61175815]","[ 41.06890628  86.66411988  72.2645053   66.51261459  46.22560223
  90.54229189  44.81376077  86.31068354  64.98804515  53.16992729]","[ 82.66528598  87.04270915  97.57774497  48.35079082  76.30333887
  46.75490545  74.36082419  43.9574983   91.23735312  41.28196916]","[ 90.65966447  68.86491853  68.76788219  27.5115421   52.69844413
  97.81051312  53.67200699  52.72831818  64.35578302  86.91077784]","[ 103.5233644    69.71038854   46.70944155   68.71840222   95.88255351
   59.95330549   73.91479933   46.84205163   66.27056743   57.5104455 ]","[ 56.32173525  69.18539832  70.81949601  75.48634098  49.92667027
  58.59721281  91.90566212  36.70973527  62.47139004  28.3081538 ]","[  42.29328281   78.69019056   85.40031293   34.73224713   52.83820503
  140.03955096   54.65997558   58.59481576   75.22024528   78.05074831]","[ 13.67098516  83.24920318  58.60045246  26.33935123  70.59156491
  44.15325771  51.74846514  52.1403862   32.23770643  73.3498098 ]","[ 50.75135002  29.43648736  37.54964655  73.99919748  41.25605336
  65.33355476  46.63039719  76.60138703  29.815722    40.8103678 ]","[  81.68861443  106.57845129   56.50041898   79.48631245   63.56659407
   42.88797667   39.81556994   36.1942536    53.97298271   89.29667323]"
"[  91.57946949  190.55447678  138.31905637   86.59928842  137.01997903
  122.09112538   70.53604265  126.73695723  145.45549578  100.36742124]","[ 75.59266432  65.59498572  70.54405967  19.57107533  55.87801832
  80.7644664   58.25562479  83.7616942   47.0960542   71.88923529]","[  73.59003705  145.85138804   31.81204182   39.52563031   78.19586136
   70.86439983  141.29977531   82.22980924   91.15320884   68.06431533]","[  58.71602069   65.81262698   39.78271809   85.23666264   67.25295831
  108.30202954   65.07517794   91.45281375   62.99850938   49.37383858]","[ 40.64269959  43.88541909  74.87638947  48.68125069  56.00900697
  74.4135785   19.15908212  37.27211084  70.1059331   61.6021241 ]","[ 85.22624876  85.00830705  73.91022898  84.01281221  -7.18191725
  63.6745145   73.24009928  59.6521647   54.44022433  78.38374743]","[ 82.06178925  64.57248746  46.50465113  27.32025516  36.05090577
  89.81966745  89.57669587  50.62236067  45.23920883  62.01225586]","[ 66.00071235  61.02875664  66.95074573  91.97208195  71.69066542
  42.94624179  72.37678367  41.05756084  82.88489426  99.41904092]","[ 70.27978059  42.86064353  46.65206405  54.25794586  23.8464772
  20.1287719   39.38839686   8.67393847  40.01322452   9.21342061]","[ 122.67328479   44.16095753   48.56072369   58.78945401  106.4447359
   15.19125773  108.16772103   74.42326462  100.94847379   54.27617218]"
"[  98.76242799  119.07015444   91.29415692  105.34127615   89.94693549
   82.58961307  129.39823124  104.53492982  150.4622971   142.79226197]","[ 64.9248232   42.34203507  36.82881202  53.18020219  47.76966928
  79.36030936  50.18465945  81.77368592  64.72074418  49.40496549]","[  99.42876621  106.48289791   75.94954081  125.13182614   88.45598296
  123.44329711   74.70662587   99.07482505  108.28188801   84.4337659 ]","[ 40.58761328  80.18135582  86.98649561  62.08669132  75.79487083
  47.58888964  97.55236274  33.07214761  31.91299176   1.49309698]","[  83.14661808   55.18390407   78.92984556   50.9708432    61.97026141
   54.60354325   54.61413177   70.18819993   90.30822329  105.03047856]","[ 71.50082326  59.74303598  59.66782382  53.96418798  72.74479513
  41.59573131  44.55222107  34.33445245  45.27070254  17.1223442 ]","[  23.33567663   81.30391888   34.55920276   81.53708503   97.77339566
  108.94513099  109.75256026   74.73430731   73.31583068   32.98480369]","[  80.64112318   38.9817695    51.54466386   84.14985221   87.50197091
   70.01399315   45.87978203   72.46873754  117.33738151   52.84086955]","[ 79.49134974  40.46050281  46.40252816  60.8781226   63.1622239
  45.87572343  72.88495028  82.74758062  51.92605856  97.54998805]","[  55.48914961   97.6465431    72.63687413   92.26042149   97.72158094
   54.03129065   29.73380255  107.65185856   60.76037141   78.53311631]"
"[  97.08293552  122.38250792  112.00414189  140.84760599   73.10016877
   95.74481623   96.7351257   141.11181998   59.26207621   88.48535675]","[  70.02809264   79.02518477   36.839116     46.3793574   101.8590423
   54.13209868   95.21475751    3.77237174   65.02309422   33.610876  ]","[  58.70281494   44.04727327   42.49433801  149.48869504   67.03404728
  126.45657212   99.261477     77.19559059   75.12419105   92.92242028]","[  92.58977039  121.14735582   41.97170205   55.01028373   97.91961902
  104.7110265    54.30987432   32.01653853   86.33035858   64.70679054]","[  93.91893275   49.16462206  109.65267862   96.09576863   36.26642398
   49.99365242   61.14351233   58.08499977   73.23273948  100.18035536]","[  40.16240085   75.81652924  101.85076639   53.2063399    75.1841282
   98.14655792   88.33334204   80.32620455   57.39329147   68.57425773]","[ 66.86956699  81.14994422  61.46589314  87.15685277  52.96279589
  90.48951171  80.87524875  42.61939996  67.7322344   67.68446126]","[ 57.75944731  53.77308863  62.75164254  34.92781446  52.2010939
  80.01648151  43.51197239  37.23866949  56.95765846  83.2417013 ]","[ 76.07584794  69.21784131  72.59083422  57.96382013  40.50078444
  58.51049013  70.89968308  59.57205088  72.96312875  90.21923743]","[  83.78155387   90.72950509   90.69448305   74.87991047   60.6865143
   42.77829355   32.7667917   121.86208209   86.83094087   89.74898988]"
"[  90.50201794   86.40411859  129.70277481   98.05764455  140.25496125
  128.81966979  114.5300385   162.642636    135.57349477  119.85202783]","[ 102.66286466   83.02820294   39.81757561   91.211153     54.74189056
   73.26501866   78.4144117    99.50911754  120.86605984  116.15483056]","[  10.94960809   79.10886575   85.21714223  105.36256348   91.2050815
  105.37541366   55.86886058   98.11220011  112.65656781  108.99464292]","[  45.1366312   100.89633361   30.51965939   70.86848114  123.0421987
  101.99589163   64.55467282   82.35448505   94.31017618   97.14044978]","[  51.17063772   73.04300646   22.79349084   72.13761441   88.54855917
   79.32378094  100.43220407   35.85579199   62.56245321   68.60313428]","[ 107.5749055    23.87732515   79.6484182    10.09783346   63.99202181
   55.38649293   43.44585743   40.18192042   69.287331     16.77564631]","[  84.70223159   90.63704933   50.47328755   83.87910063   77.49428709
   75.66695303   36.79482543   83.63153177   95.6366576   110.44369231]","[  26.31874126   55.60417502   99.38600683  122.63314489   67.6038463
   98.99657667   67.40332162   89.4294331    58.59522318   43.36765883]","[ 15.67763316  78.85969569  76.32208968  47.59374649  56.59067703
  91.12428989  61.26052154  52.7552978   47.76960166  79.83801295]","[  96.68313667   51.27284691   59.24732789  115.53865274   78.28144338
   73.18640824   76.71607926   90.12380349   65.45882211   82.2430298 ]"
"[  88.52278113  157.67221776  107.97808786   51.11635403   80.44194045
   87.10621267  117.5039323    89.5962098   112.7128841    96.1788264 ]","[  55.55554032  106.38529373   90.29718932   92.22229719   86.95039982
   68.63045086   52.32500149   19.96165402   80.67327599   40.15294986]","[ 131.19454525   44.80284223  128.53398286   45.98148403   73.07786189
   47.78416112  119.36754168   87.43510495   95.2611974    31.50031099]","[  88.67921523   64.75504884   65.34541679   85.3887027   116.58326671
   67.17390885   60.83840865   85.98502879   72.08961595   44.14442351]","[  93.21832567   24.09887947  115.13383645   85.82154489  101.7325645
   79.67153161   89.98696214  102.0102465    82.4900903   120.03502142]","[ 79.64506609  57.4587431   55.95552309  50.53281494  45.92731455
  48.07094648  76.18145618  51.43430885  38.12988992  57.17375446]","[  47.80036662   14.12142167  121.15882862   89.78242206  143.31040594
   76.22964172  128.75729049   71.54049104   56.91591164  108.14084594]","[  58.85860298   33.5653382    29.47321773   64.89966864  112.72087956
   55.44130769  100.76968764  117.67874396   94.54682028   97.6228561 ]","[ 82.75491342  15.42931769  35.52567611  58.96702027  86.90750205
  84.83287131  60.39474176  72.65958528  53.83621551  74.38251357]","[  79.51754833   74.38561212   82.51208286   74.01048308  111.13834367
   90.81201707  100.18805686   12.48546822  105.04285826   65.96202528]"
"[ 115.26383129  114.13665298  151.79682415  122.26851909  142.32800162
  168.84556846  128.76367761   75.97389685   89.91634936   85.65493448]","[  89.91312179   40.4624782   115.85370805   88.0298063    44.07929397
   84.25906971   34.83653018   71.78732044   85.4495144    72.04486005]","[ 119.49365934  144.97293843   95.94891757  110.15140369  115.04640033
   90.40707114  106.44198878  109.28734217   68.03619385   99.4662457 ]","[  77.415036     62.56078196   85.90125672   85.3058569    82.44137957
  143.79906092   90.97328048   68.68750022   59.96753323   41.612246  ]","[  88.63480501   90.29951001   74.14489303   73.29342142   88.8981246
  130.81421021   90.49227804   42.98610722  149.3677165    48.76649488]","[ 67.84888151  62.67067573  33.71180444  79.67330013  87.6088655
  69.93476837  53.61525571  46.59757006  30.97643192  90.59985094]","[  21.12363269   68.19517402   99.88567904   83.17419789  104.24099936
   77.21815785  105.1773958    94.24321583   74.23421416   90.78445288]","[  57.09125179   82.31684545   87.41895476   96.45202668   54.27480955
   92.27055971   71.25804739  104.58238036   66.99323845   50.61902195]","[  84.38245269   48.87081115   34.92394821   79.56358757   51.11918203
  100.54660582   15.36914573   43.89609553   68.77535392   55.65642172]","[  62.10028606  120.81008553   73.48395335  103.16780664   65.38860191
   68.43558293  138.57960176  115.57633027   72.94808639   57.91686316]"
"[ 145.86109721  124.70698308   74.84823656   77.89557559  158.04580062
  138.33896448  105.21978376  165.34476389  116.89622678  180.59182524]","[  81.9607024    51.35503777   83.71615436   85.44753346  103.84087071
   72.35244401   74.74280447   81.19804457  109.34151316   64.18560405]","[ 102.97563295  150.59683053  156.30058727   43.94439752  126.41591605
   70.31034311   75.68222969  113.70061196  134.69203973   76.3613225 ]","[ 101.16683124  100.20129334  116.14999421  112.11130295   74.01138406
   83.81083932   60.67828689   57.7560223    57.67338116   90.00433124]","[  87.92852257  110.41773626   61.14178761   70.49801242   77.42627187
   86.74249339   75.02882229   73.50253421   77.49821272   44.38871709]","[ 82.04742794  84.43975348  67.97978636  47.5113276   78.73198727
  75.357624    28.54734905  86.86000022  32.70764007  41.73271797]","[  43.6390337    79.56541104   66.34315422  111.05596836   92.38086281
  132.33326101   97.27549029   68.67666054  128.21738154   99.82772344]","[  60.86652379   93.19151996   56.68732466   67.97853264   82.47959819
   49.92997427   57.64855553   83.08566375  109.45131887   83.91712615]","[  96.92145211   74.63283005   58.63790746  105.98849548   70.94897343
  108.08894108   64.16776835   46.75851053   -0.91173106   57.35630326]","[  91.66361955  122.469278    106.70558452   70.30340539   84.3948556
   60.43532431  133.31150999  164.54743576   41.55093981  108.74716058]"
"[ 131.29801701  139.46897837   81.78119266  105.06340006  112.24642788
  150.2171629   158.70877334   63.12408918  148.79556462  134.09489499]","[  49.74329977  111.05209337   84.72661312   52.48876169   63.00479921
  122.4895655    90.44029774   98.77529836  121.44095909   57.87083527]","[ 129.34778672   48.55819077   65.06689034   98.62080276   96.13341512
   31.01534787  123.64843702  109.85728404  151.52212801  110.48399077]","[ 111.8422521   113.019887     86.17492024   30.43541593   58.84149295
   86.41145922   85.59106319   62.63607919   67.98995127   24.61664139]","[ 119.61515408   73.81618387   65.24643706   55.78733556   29.75115775
   95.75688827   98.63305778  109.49491722   81.8499756    95.44155276]","[ 45.10962734  55.66565954  57.21707759  28.32020693  17.93429837
  47.95142601  61.66610799  97.19028785  59.28708427  76.10722623]","[  90.073047     44.6033922    79.37217732  114.02562333   71.46322318
   64.47084355   91.1393264    90.61011086   61.33695546   14.50524499]","[ 72.57290078  53.20811708  64.89345971  60.63194791  84.85621763
  52.79124813  81.89613984  73.02239328  81.70931381  43.13541935]","[  84.3996824    44.83643651   56.63395563  110.29713212   78.6304526
   99.88289712   89.39840701   77.7874581    98.07419135   64.59276866]","[  92.66491799  120.61031722   51.07208945  116.95804888   74.07189256
  103.64136367  114.67229341   94.30907014   74.0725521   133.69380735]"
"[  60.43703267  111.79518578  120.46728772  134.71013438   74.35955434
  123.72905448   96.52299731  149.13759287  101.42050586  139.25181876]","[  60.04742641  105.90853528   54.05485637   84.7298119    79.71820347
  112.51837012   69.75776975   58.76478354   68.06175322   66.78470287]","[  35.32907867  125.51384638   95.93054732   38.71209953   74.11031351
  124.8334397    86.12245445   93.65449472  100.55469953  180.99272691]","[  91.9543054    82.15444301   45.23082837   59.52386655  100.11662698
   84.49265164   80.72552673   82.7224246    91.54232156   65.42004256]","[ 100.94208593  100.00198568   23.44684762   51.19837501  102.19588556
   49.77572108   80.27751453   99.11845527   76.18597899  102.00467394]","[  92.43174084   64.36093129  153.10110724   70.39473835   83.70831638
   59.75563396   72.66834511   37.6973436    69.00682948   54.62675004]","[ 113.48049978  113.49166974   77.42578494  114.10598491  116.3022352
   85.66555501   66.55031242  128.21345452   65.35778313   86.38930728]","[ 46.15547463  99.63772464  42.46325915  93.26266208  95.23149845
  67.06225891  87.56302908  87.36919341  77.10002533  84.74917263]","[ 57.03623209  85.62932796  93.35891212  57.72380144  72.26777291
  52.78454491  41.30957783  68.83888517  62.27339043  62.76557396]","[  85.82485203   97.76695469  125.32500683  101.68951391  115.26388072
   91.86857073  119.40693736  116.12342631   82.47649624   41.6217431 ]"
