nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
13.0,2,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,2,1.0,1.0,1,1.0,1.0
6.0,1,1.0,2.0,1,1.0,3.0,1,1.0,1.0
3.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0
2.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
6.0,1,2.0,2.0,1,1.0,1.0,1,1.0,2.0
9.0,1,1.0,2.0,1,1.0,2.0,1,1.0,1.0
1.0,1,1.0,2.0,1,1.0,1.0,1,1.0,1.0
1.0,1,2.0,1.0,1,2.0,1.0,1,2.0,2.0
4.0,1,1.0,1.0,1,1.0,5.0,2,1.0,1.0
7.0,1,1.0,1.0,1,3.0,3.0,1,1.0,1.0
12.0,1,1.0,5.0,1,1.0,1.0,1,2.0,1.0
1.0,2,1.0,1.0,1,1.0,1.0,3,1.0,1.0
1.0,2,9.0,1.0,3,1.0,1.0,1,1.0,1.0
5.0,2,1.0,3.0,1,1.0,1.0,1,1.0,2.0
1.0,1,1.0,1.0,1,1.0,2.0,1,1.0,2.0
1.0,1,1.0,1.0,1,6.0,1.0,1,1.0,1.0
1.0,1,1.0,3.0,1,1.0,1.0,1,1.0,1.0
18.0,2,1.0,1.0,1,1.0,2.0,1,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
2.0,1,1.0,3.0,1,1.0,2.0,1,4.0,1.0
2.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
14.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
18.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,2.0,4.0,1,2.0,1.0,1,2.0,1.0
1.0,1,1.0,1.0,2,1.0,4.0,1,1.0,1.0
1.0,1,1.0,1.0,1,6.0,3.0,1,1.0,1.0
1.0,1,1.0,1.0,7,1.0,1.0,1,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,2.0,2.0
1.0,1,2.0,1.0,2,2.0,1.0,2,1.0,1.0
3.0,1,1.0,1.0,3,1.0,1.0,1,1.0,1.0
1.0,2,1.0,5.0,1,4.0,1.0,1,1.0,1.0
1.0,1,4.0,1.0,1,4.0,1.0,2,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,4,1.0,3.0
15.0,1,1.0,1.0,1,2.0,1.0,1,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,4.0,1.0
1.0,1,1.0,1.0,2,1.0,5.0,1,1.0,1.0
2.0,1,1.0,1.0,1,1.0,1.0,1,1.0,2.0
1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0
5.0,1,1.0,2.0,1,2.0,1.0,3,1.0,1.0
1.0,2,1.0,1.0,2,1.0,2.0,2,1.0,1.0
