variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4,variancceSgd5,variancceSgd6,variancceSgd7,variancceSgd8,variancceSgd9
2045.3278069365442,13005.791218495333,591.1320801290165,1016.5188561977407,4834.881662801531,1789.2734549055294,3082.6466281991497,1249.9115651037534,24521.742277034355,3745.6026642418906
25568.788589362182,12776.271988241035,1176.6434889790762,8061.819934074167,7804.714252364751,1308.2738472022852,3087.584340423992,754.9398612137868,15629.772946968042,4253.169087287212
21248.480369537538,21723.438318428554,875.8943136830333,1403.1966458564086,8133.0459257127595,1330.0701269513404,6914.710986776099,923.2386794611714,20729.726855204295,1722.2174352924976
1714.4992674386922,3281.6489517199843,368.13399285915955,1509.185040339859,4589.404599826703,1491.887361405628,6537.673199981292,2588.4384751300395,9562.717502706124,8318.96398442567
2738.35698595115,11968.815928017302,2319.6844467126243,7082.255086364904,7303.298929621777,7494.2332733566645,43813.18603898824,2492.3836056818254,7703.960022324451,1813.1272376960142
20827.654272731575,23203.663150195112,1130.8623479598323,1618.915915179717,5065.903612893492,7420.91654659659,6364.543213816455,19683.774254184846,6294.156664649018,12102.58167008991
3249.333162020581,12249.895725989096,622.0280337455213,3207.7998234170354,13703.756860385862,2350.324581498347,16557.70587651526,2631.364076079869,17625.516037924182,7296.59524051946
1799.5489106569435,23359.29192464452,1370.1421286037855,6097.121658890088,4826.64491653506,2219.868912528683,22159.629781067073,3634.9341809979433,6268.914999242811,17334.45722770336
947.1286097963521,7497.758051433426,2486.157740484507,3910.6901267826934,13787.346092504515,1314.483817547014,8864.7434808232,3352.654784220753,52533.35399079532,6724.848853860999
5795.247146184528,4010.9676350506393,564.5213150604679,5375.263850088816,20148.558439860284,559.2905670745856,12894.408119925181,4524.311691124642,17879.57634430404,5328.163288161317
3665.2759853528805,8553.88975676761,573.211349834118,2984.6401952741444,7730.275426317979,1789.2746067696687,19274.992279404454,2198.6609192700366,66812.51273469513,3599.4433271197913
3646.0751656059056,13609.41224563328,1959.1835243584774,3591.3978752211156,3639.5413341994745,1215.5627997416514,15920.814642908126,1932.2770826338742,8171.687569881016,2351.0023697922434
10459.094318615258,30477.048564659948,877.7963270406,4638.629955940838,14414.151382537631,1104.0070768682594,5413.100176333821,2673.7228186076236,9531.347080568234,19596.286645957407
9198.749541068517,35528.97823463915,582.8978211043885,4750.685524867341,12611.383667456354,1281.6262846950858,5563.256682388496,2064.8152661402537,12969.456983669827,13676.66033100864
20521.21321155716,45942.699033398756,1075.6870776258224,2110.9670356986003,20193.2920859145,2207.1909936396073,109138.49472513727,3124.229614489092,11214.727933632828,11271.91852835674
4531.955098117398,9330.802304804141,841.2982655004425,2846.738883379003,3745.831542058976,2667.0144164824296,42649.14834888349,2418.907911568904,22277.00493235931,9726.974292571773
6289.018038479076,7323.920371753255,740.7798294300505,2535.101105853464,13388.712239228093,9286.600951560034,25491.67277983339,2013.8855530484802,22461.870174675252,30529.94529620072
11601.581206670387,19203.13420611483,1229.6718549217946,20860.74086444409,8218.381312706175,4721.9643213364625,30631.434725153333,7215.7400334072445,33108.067478261,54945.22434799773
