varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4
991.9791436008267,327700.0854632284,601866.367186578,411073.1252006412,250658.6491167383
5510.179920073288,328845.3967722104,619833.2817607323,410771.4202549982,250722.77914313003
2578.743426740978,327355.15143125877,982655.6296562203,410638.7356475062,250584.2869165526
27682.425330804515,467980.5394178412,628154.8740929443,410845.2164285226,251279.65647516155
3818.12490910531,327071.67003957555,612339.0365583726,410790.44539761165,250993.1011738918
3089.690507021882,330447.05948298826,614257.4217287549,410632.21527642966,254024.05080270156
2498.1942529120024,330950.98467843514,672029.8450247821,411210.31701359764,253297.38859981968
62695.27811626848,338974.77052942506,627984.5641184687,410825.60096485855,251711.18963742946
3096.385150921805,327676.1832471553,643967.1539316911,412033.59613169415,251643.73892887562
6767.137041504158,3397.526066318974,12291.052395356528,9321.066563520473,429.42517879477276
8183.07622499528,558.6853261646725,19176.271231814855,1930.4035510422973,646.242201876502
15794.963519047149,400.86384090978714,7314.937972093752,842.0065012829223,1264.1936457380616
22160.643068797115,539.5743373982308,6157.084754790441,2419.120625387669,1355.8372828035406
54049.27069959463,1771.3391028238589,10678.404236539822,1941.185912242524,1030.6162216599978
194450.14014730204,853.8785810648577,64297.40682283422,2100.253571481126,4051.9571526203295
3137.4476207270914,701.2364843722,80001.8934352753,9242.214997602772,525.473717617822
7693539.753542993,10563.754463179948,9690.31185587986,4161.49333916518,3399.8655889049874
236840.23433568166,5722.648291537242,14217.578698569872,13235.383881543386,2363.5057942425965
104923.77638315754,2494.627563892626,13759.918121972896,489574.4364672081,1736.4310477778897
549784.7385549112,1332.576060183345,13144.949115147685,50684.60721118703,2207.934840667924
100771.27135053,1749.7675361955812,35495.57683258086,25564.5096580905,2315.6903203351603
180181.533011513,12427.588742734384,33135.00415675275,228123.98963673317,6622.535570663282
680465.5063802303,3428.3716955727073,15612.699262370294,219531.38799870707,3971.2678341459705
363219.90157535486,9100.102256679002,11332.962892599762,48695.20589173243,5132.73919881668
890417.6863250233,3547.2272699376767,15177.233680859632,63146.705705023734,13881.326363989097
3199693.935923683,16465.444495693653,23893.750239069,263742.82373467844,7155.823609083877
326475.48057930457,2208.56178762919,34705.917046549876,133635.4562069697,20314.233827500724
542595.0313148438,3259.8293299888314,40220.38222347728,222168.98572972673,21865.063268878665
959138.7126057837,3740.438386754507,128957.8019149375,248878.50437412987,20371.784892621727
1802882.7303371537,71632.79462710381,66432.28155658873,408374.9132761147,15820.213473145957
332012.6257589093,7643.329390198735,130120.52051687274,583710.8264547507,93684.97293163108
619597.6081543257,7302.943229018418,361965.6841391705,395504.87003108853,70762.01756680949
343173.2821701883,9311.376541336922,102309.5588122464,1092661.0717172602,208511.9509750563
1759269.102605656,22091.71223774038,158341.40437865246,10267403.421947125,43182.73294378881
3365729.3237490314,48733.15809885284,353492.6698352465,1261764.419223528,47336.30243355449
1562650.8199050673,16053.771371579456,800801.5446918199,3267597.3552993066,29386.654081889013
1043168.7983466429,13694.267917889418,7934370.163985691,586920.5965464049,101685.58891758796
1418406.1331627695,26795.037646670953,935116.6980120873,1771763.287855619,251623.054806601
20013524.051439364,20280.527058474367,6619549.255190211,683556.6279704279,53398.45791055063
3059482.542322756,30227.392884143497,1235245.8217083316,1305455.4529582744,250550.05244962822
3852618.8014078187,30576.63231037456,854159.5133477587,2288248.0599161256,151366.7973645283
3549278.9310951605,58478.699186487705,1203087.0522933772,956675.0568492531,172404.34423918073
1849933.0693337074,41645.309358830666,4350839.602317386,901122.0744003017,2030963.7438839693
504010688.83797735,204891.7384389762,1897705.7344464415,21730527.832184985,397531.74063371087
1102375.2858452708,51247.411496479726,969114.0971062271,1098757.4343290827,784645.193929492
2454757.22307154,61697.51208497783,4758025.979419095,1286005.1402536505,409596.7995440878
6592649.590868143,204756.93180257038,1533988.790783199,3725947.2677643998,855928.8150169568
4401413.628218869,2614122.555208491,13307119.074212817,2331325.239522136,951307.3222154339
3569828.5542385885,195177.78369392222,2323196.493913153,3264376.852378376,5921277.004497684
8118276.477698599,368388.37359578925,784894.8757290508,7878363.894142788,450859.87592100876
10216146.149491575,278925.2674641926,2525287.983269982,3053123.217736096,1147651.7625325727
2345481.859000302,505338.88360667205,101334287.49025868,3879868.3471740237,1454191.4804799971
10507197.561402049,1154457.5092742569,1833378.8804325485,3265422.89616439,6646055.433380156
6622243.661080914,582993.7167056527,1588349.27189239,4353729.101041703,383357.48195248086
3114672.715792124,977065.1467095062,3482213.869395311,3948988.5843738406,25703740.733952522
133084358.20440355,2326728.2866021893,2106552.9600550462,6457085.479033615,968737.4668496677
10345462.836703155,486393.5226736855,6204754.028585957,7117250.3191582365,1036369.9292287778
5255669.137583094,1857757.9590657132,15742355.152709488,55457203.267009094,3556786.775936025
7770006.787952207,1157967.9788975858,2457000.2367030736,104891809.58444615,1058011.1864571446
33731888.10063746,1128572.2355394005,4160626.008707495,3643188.834988578,1993304.6704269268
50653861.02275132,2036970.8382408968,6495752.514969539,6227518.068422744,1038859.8543933698
4415709.879911419,1313762.107215935,58449452.64302661,38659192.280154034,2172080.049748221
12054896.026997384,1417035.2472390158,3959857.936907058,11203148.899836492,5828546.546328215
2603480.092861507,384680.4298870923,22343151.120944347,6344093.27871521,1420215.9906131972
67309228.28273672,780260.5040757175,5778928.491240992,3821459.187552394,937747.6447421509
15115186.401016157,39936027.89252062,9380303.224292971,9881157.244015634,1808229.0343472566
6257534.910849071,1411507.3519202182,2957206.35716475,32843054.402794823,43452074.81318584
9400158.379844045,2865401.2950628935,2805777.58398726,6021396.19534794,2244130.7526316745
5219904.363303915,1280287.154387526,11004560.42359023,21624846.334920738,1942174.5702422652
243012969.117629,3086361.0574839422,56726051.36045322,30473937.612481657,1062891.4011199959
8243961.256600579,3590420.9937728373,183385085.0635924,13439698.408960033,2049946.4799488918
29542338.99997905,2217733.0989862233,8585667.647325354,17112864.730247594,3258235.4295277717
20903968.449900985,8511123.794034876,13914255.719708677,15654028.761277273,7441174.9665024495
403843931.6585828,4039908.6687886384,7075019.036192525,16931904.110571947,11707231.44852083
71408783.61548822,8016681.326854655,22444059.60845466,16846066.945459582,4630116.1881238045
49134765.76841211,7767932.621129374,24113339.143089164,7677512.392026456,63081702.514527485
7718183.39483273,3772342.524328883,13938694.967708062,8518438.764015943,8536389.07206871
11039872.915412018,4125935.307496724,25332241.447042063,78061041.01576841,3771892.3109531403
3164051.007373362,22304097.988345433,17225754.394389905,7188080.617919255,9778655.825576786
47332786.85005763,6007498.530737666,102907242.19330454,9701579.34057532,6781864.344697921
