variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4
1728.69431981637,4816.834904758203,9415.233324378916,3779.7708774012476,2695.209782293098
11737.692470630729,4711.787682829236,45676.776994694286,2362.1847079238632,2527.654692751669
4083.260978027322,2786.0813720829406,22651.28970708572,1521.6376934143182,1527.08337831102
10849.548846126327,28428.439791969442,9230.106391614947,2471.0376864118894,4097.8531566120455
5064.996049159199,1467.6879790516966,10053.200547410417,2142.3716739933225,2348.5960230973915
5310.044073493441,2647.9757485479927,20357.432669483318,1089.5553671853554,3831.56755407991
3292.3115086181742,2675.9197527825727,33259.2803799509,3006.2506449174575,3979.4944352582984
72704.97529651273,2701.1226556044785,11776.541244366097,2171.3759810392285,877.0012201031709
937.2162699492678,1562.0271178103305,50482.50084120234,2759.158272170843,2824.9912172010813
13125.554645287919,8414.632093570399,40840.54520352903,3859.3683622823746,764.3441599752325
17732.026404006807,652.3632607437106,34754.403159404996,5437.111560065809,939.9975478322511
22141.147726632564,390.0007059416002,15701.269946916647,1612.2600916736926,4237.723785432114
45370.43941081893,425.4363470893844,9733.419620774814,681.7963694540344,2927.8455552519436
48759.56082095439,550.0030079842329,17938.584961375203,2513.5833545708174,636.4095478839198
142702.67764955913,479.1014673187769,159775.39042755167,1323.8685217941008,5587.96541416824
2452.8859764989634,437.82033842323756,60280.58203371613,12538.831114352497,708.5424069791031
7284244.400489478,609.448768812309,14823.708190760803,4842.233621741027,2155.6260635754998
449235.986512764,947.9781853811658,23480.74622341801,15649.221474144979,2514.2316372153973
186623.59896666917,3754.250566648977,50905.266249834625,760969.8879072746,5787.010867146155
470995.6166787043,2877.634684163594,42941.38108140745,92885.1539266003,5454.144315868525
181720.83265472608,3050.8544316350362,97633.47092491976,43039.9931057979,5877.201812720794
219431.53988917416,5603.679367076627,117478.5567903147,252588.16022668133,10353.143323666742
589148.9481365781,2143.1750866645825,37650.1930832012,103712.83387363199,4502.202830268957
408194.527971542,3855.718694743601,25433.295531438507,48089.172873601165,4804.090932772268
515271.43417846016,5891.856712362964,41485.934112659954,76737.09310981815,17836.24474544103
3223299.773345231,9911.568844005795,51034.8242532813,266310.8026648087,6967.5885964439185
565478.0954606548,2569.005350056554,43041.636028163244,150844.14948061752,11787.106901404308
956235.304332457,7371.9096565994205,84553.79833624249,547363.7001156518,63273.00320421457
1284981.185130791,12426.863654341721,292691.6599376833,517930.0671816141,54896.28142312022
1694131.2033724566,128910.25096112028,114156.09808481633,763083.2913430488,40519.35598665841
354012.46981002425,23299.05626196859,294928.4451631899,829522.585270989,162252.17996056483
976053.974300029,11039.146151549781,345555.28451987857,368280.70965505403,53625.67315217346
607593.6219246351,29850.752408366974,264720.6150347006,1385875.9080183906,156133.1735109106
1074607.7951742886,19370.385618342105,199899.41252335004,852968.9201984839,68767.99032119634
3549363.1863709986,77921.2808803201,489117.0108731962,1942265.8050068666,47458.40311973109
2155031.0785445077,31180.059415707008,1297345.2690949168,2707688.5317211323,35824.61264504025
1323895.0116365475,39656.59133349701,1003875.145202489,927182.0334718738,293076.46286499593
1452176.8835822223,77342.71447878558,2179414.171733105,1396537.4965615417,231809.72062887312
1625444.6224219203,50438.75348952469,1334343.4604998701,855485.977312831,153532.66703541452
2922451.8723711283,76767.1535914842,3483862.387871861,1326369.002550703,250012.8967318012
4782637.741915464,86775.96952585982,1616156.1182034903,2557089.2166217305,309215.8563418765
4564123.875044681,115659.84254054469,1332214.8597728927,1351364.142435509,353566.07978010655
3259507.0890846457,81112.70809400393,4905421.02988507,794180.0253151254,1422976.087398849
4455685.187774482,299290.79577474797,2099974.50173649,1471195.6128479522,1087772.9275880968
