rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[ 119.9306253    79.97570777   69.96926976   59.96878797   89.94170013
   69.96088263   29.98967587   89.94170014   69.96088263   29.98967587]","[ 29.96230512  39.95662225  59.96541848  59.94647538  19.99247084
  19.97757432  19.97083482  19.98030692  29.97790847  39.97598734]","[  19.98678171   19.97545641   39.97389585  129.95216573    9.98696024
   19.97299972   29.99021595   79.97272615   29.97546899   49.97801228]","[  9.98508741  79.97270178   0.          29.97970716  19.97433794
  49.97801639  39.98982825  29.98460055  19.99220995  29.96546172]","[ 49.98788612   9.98323121  79.95171219  39.93573665  39.98208155
  19.98292718  29.97216787  79.98268437  19.99259554   9.98578574]","[ 19.96661332  29.98427793  19.96762597  29.97793846  19.9664278
  59.97681671  19.98431717  19.98314929  49.96913129  39.98231841]","[ 79.95672521   0.           9.98972913  59.97023498   9.98917038
  39.95370942  39.98577118  29.97299379   9.98486712  49.96621298]","[ 39.98344003  39.98812798  99.97639418  99.96747595  39.98025642
  49.96415536   9.98744837   9.98683371  19.98674996  19.97827964]","[ 29.98614522  79.96462725  19.99138842  19.98801231  19.9769411
  69.91871086  49.92811208  39.97452339  29.9864215   29.95792501]","[ 59.95690314  29.97795598   9.98776917  29.99065792  49.97072627
  19.97101066   9.98685038  99.93495208  29.97441511  69.9843759 ]"
"[ 19.97658681  29.98428346  49.96970501  49.96642035  49.97259219
  49.96642035  49.9725922   39.9811558   19.97658681  29.98428346]","[  9.98991191   9.98708022   9.98796669  49.97309495  39.98126595
  39.98267343  49.97924402  19.97218697  99.98044489  29.99251825]","[ 29.97602837  19.98032205  59.95397125  19.99055453   9.9812829
  19.98654165  39.97479814  19.98149749  19.97289141   9.98206343]","[ 39.94976539  39.96643661  89.94711012  29.97654885  19.98503174
  19.98628442   9.98182007  19.98734644  19.97726714  49.97431158]","[ 19.97291039  29.96853429  29.96154049  39.97693396  49.97874174
  29.98023823  19.97884647  19.99246855  69.97235093  29.98383008]","[  49.95325138  119.9617135     9.98415178   39.98168098   39.96283832
   19.98416496   29.97611925   39.97634291   29.9741006    39.98740137]","[ 29.98038401   9.98325815  29.97505795  49.97536654  59.98291406
  89.94183415  49.96523649  29.98646442   0.          39.97457967]","[ 79.96759454   9.9867498    0.          19.98825939  69.97710137
   9.99175182   9.98588531   9.98148507  29.97738856  29.97390555]","[ 79.96770892  69.95467212  29.98949702  49.96876648  29.98822705
  19.97839131  49.97503151   9.98267915  89.92567874  99.971817  ]","[ 59.97950955  29.97856034  59.90176726  29.9874713   49.98799663
  39.98882583  29.98243623  49.98578384  49.91640395  29.98367568]"
"[  19.98111268  139.91386961  169.89754427   89.88243909   49.96924524
   29.95642295   39.97581077   49.96529372   49.92883175   39.98651352]","[ 69.9605368   39.95647015   9.9827268   59.98376947  29.99094052
  39.97687294  39.97844753  49.97197704  29.98674825  59.98850904]","[  19.98683297  109.94927044   39.97963983   39.97673572   59.92952237
   39.98633092    0.           29.97986507   29.98768771   49.96697885]","[  0.          19.97729787  39.9824696   39.96567775  39.97461395
  29.96305719  19.96972011  39.98180478   9.98495492  19.97793075]","[  49.98394982   89.97079378   49.96930748   29.99076937   19.9761375
   29.99047936    0.           39.98761497  119.95489182   79.965525  ]","[ 39.95689984  19.9924156   39.96590117   9.98722282  49.96956352
  59.9554177   39.98832786  49.97840707  69.9780917   29.98249135]","[  9.98823587  19.97772939   9.98848193  29.97347598  29.98713228
  69.95097505  59.89115515  39.96660505  29.9763413   49.97107257]","[ 29.97480678  49.976598    29.99385119  19.97427809  49.94969239
  19.98292981  69.93966157  29.98367257  19.99147299  19.96905319]","[ 29.95826514  69.98715689  49.96457867  49.97499068  49.97643219
   9.98615496  19.99119882  39.97078465   0.          59.96505673]","[ 29.99040344   9.98620955  59.98267256  79.96559604  39.97257549
  49.97865459  29.98718303  39.94095189  39.98496254  69.97426785]"
"[ 59.98327089  29.97814532  49.98495369  29.98214457  19.96815114
  49.97721466  39.9751383   69.96725427  29.97400276  59.96263962]","[  9.98708022   9.98788114  49.97232631  39.98276303  39.98077052
  59.96101577  39.97289274  39.97977092  49.9651778    9.98340797]","[ 49.95781942  79.97664405  69.97004114  39.98654478  39.98480742
  19.97495462  19.9758079    9.98780187  19.97460321  29.97251902]","[ 29.96906941  59.987284    39.97903757  49.97636483   9.98182006
  29.98553088  89.96813635  19.98418047  19.96918014  69.9646985 ]","[  0.          39.98011762  29.97141652  49.96592019  19.98177963
  29.97993418  29.97732522  29.97786827  69.95973156  49.98285838]","[  19.97778809   39.95944204  129.93379082   39.96531403   29.98555174
   79.94893954   19.98433761   19.98678169   29.96848278   19.97707607]","[ 39.96789495  29.99247678  39.98353674   9.9836168   79.96014087
  49.96579342  69.95875838   9.98295504  39.97776665  29.97914877]","[ 29.96914994  49.97557465  79.97333058  19.98839902  29.99058061
  39.97981629  59.97149344  19.98894574   9.98731434  19.97153653]","[ 39.98444356  39.98480739  39.98013003  29.97134422  49.97831434
  29.96156828   9.98753737  39.96200976  39.97905052  19.98334133]","[  39.97857337   69.98513123   29.97166549   19.9779559    89.97599659
   29.97846802  139.95609107   89.92579447   29.97440925   19.97041328]"
"[ 59.97067276  39.94511783  39.95420657  49.9617735    9.97975667
  19.98473838  59.96587232  49.97642891  29.98657294  29.9895534 ]","[ 29.97615949   9.98341003  39.99066697  69.98657682  39.98867472
  29.98100272   0.          49.97678329  59.96209969  29.98855884]","[ 39.98560467  19.98190681   9.98874173  29.96862373  19.98940497
  19.97233336  59.97224785  49.99121801  49.98525935   9.98068246]","[ 29.9575636   49.98391894  99.94502785  69.95127076  19.97580489
  39.96009798  49.968701    79.97643442  29.9893947   59.95644813]","[ 109.98062387   29.98649082   29.99211312    9.97988307   29.9848392
   39.94219006   29.96030417   29.98797842   19.98442113   19.98411237]","[  9.98912038  49.97274483  39.97520377  49.9741105    9.98829979
  59.97393676  49.95615382  19.99066591  69.96731142  49.98553386]","[ 89.92819716  59.98310641  59.9867584   19.98826967  79.97013577
  29.98687388   0.           9.98314796  39.97520741   9.98345707]","[ 49.97604351  49.96687459  49.97558134  39.97124247   9.98843872
   9.98171339   9.98906337  19.98050331  19.98973001  29.97314577]","[ 29.98778098  59.98593308  39.94942957  49.97945782  79.9444304
  19.97777278  29.97872143  39.97967695  29.97529235   9.98434305]","[  39.9783929    19.98053493   99.96115064    9.98651825   59.98639762
   19.98056567   29.99141263  129.95153661   39.9704325    69.90377867]"
"[  29.9714747   139.91846328   29.96209426   19.98747479   49.9574218
   29.99312209   59.97796122   29.97520654   19.96977583   29.99312209]","[ 79.9758016   19.97934343  39.97612368   9.99145382  79.98215183
  39.98717089  79.9375517   29.98690267   9.98424834  59.94837601]","[  29.98391447   39.97418156  119.92397341   29.98223346   69.95599923
   89.94825386   49.98458888   29.99175963   29.99107744   59.95705047]","[ 29.98336761  49.9759143   29.99331631  29.97780638  39.98696224
  49.95991199  19.98600144  19.98398292  29.98484362  79.9720332 ]","[  0.           9.98385999   9.99049618  19.97266261  49.97943181
  19.97780052  99.94858573  19.99453104  49.98291341  59.98293597]","[  49.97329607  159.90332685   19.97880762   39.96106075   49.96518409
   69.97134261    9.98195753    9.98782753   39.97150768   39.98298894]","[ 39.97962622  19.97611436  29.98462034  29.98029797  89.95532108
  39.95872969   9.9883622   39.97194187  29.98062565  39.9708502 ]","[ 19.9713693   39.96875541  29.96973641  19.9730598   19.97620301
  69.97065237  29.98160493  59.9834826   39.9732902   19.9781299 ]","[  9.98967839  69.94588734   9.98131246  19.97619634  79.94746532
  39.97403736  19.98266027   9.98432647  39.9916525    9.98369036]","[ 19.98013272  19.98639126  19.97812494   9.97962214  19.97343214
  19.98601098  29.96766212   9.98799821  19.99064306  39.96925263]"
"[  9.98978543  59.92457255  59.96493776  29.94843874  29.96463705
  29.97455446  89.93378541  29.96463705   9.9897081   29.97455446]","[  79.94986202   19.98271163   49.97531465   29.98650197  109.96537312
   19.98683096   29.98362447   39.97464717   19.97484899   49.97430821]","[  9.98586043  59.96262072  99.972442    39.98933905  69.96949442
  49.97306483  49.93578233  29.9860817   29.97468707  29.98652952]","[ 19.98178199   9.98668569  29.96653654  59.9707301    9.98139438
  29.97817949  19.9773374   19.98605062  29.97971745  19.9875292 ]","[ 39.97552284  19.9858936   39.94888829  19.97839272  29.98574923
  39.99207684  29.97656287  39.98131065  19.97312881   0.        ]","[ 29.98904602   9.9814453    9.98000469   9.98633431  19.97287107
  29.9874836   69.96005719  19.98282215   9.98864537  19.96650601]","[ 39.98320642  39.9732737   49.9761683   29.98815996   9.983498
  29.98235937  39.98411022  69.96730706  29.96095979   9.9869431 ]","[ 29.98055653  39.97644995  19.97554806  49.95796581   9.98709095
  39.98908942  19.97692506   0.          69.96533039  29.98681104]","[ 79.97994801   9.98314367  39.97448257  49.94713279   9.9867388
  59.96707025  29.98067572  29.97413049  39.97749394  29.9545504 ]","[  29.99307479   49.97943083   39.98052756   19.98761706   39.96853652
    9.98014726   69.95933815   59.97213513  129.96538697   39.95430863]"
"[  69.9548042    79.96038681   19.97802643   69.95416182   59.968611
   19.96830354  139.9619792   119.9122309    69.9548042    79.96038681]","[  39.97940442   39.98625149   29.96905315    9.98299563   59.93953117
   29.95983745   19.98545106   49.97445845  109.96179358   29.98857642]","[ 129.95835524   39.98220398    9.9879707    39.93732236    9.98204501
   19.99398558   59.93749424   49.98471363   29.9808037    69.96061782]","[ 49.96479196  29.99125543  29.95865238  19.97261377  49.96756626
  29.98011618  39.98927773  89.95370727  29.97210796  69.9849412 ]","[  0.          29.96936143  19.99169386   9.98223907  19.96861561
  39.98208478   9.98141883   9.98069884  39.98201161  19.99024709]","[ 29.96894372  39.97707861  49.98005722  29.96182737  39.93611771
  49.97149983   9.98571053  29.97302653  59.97851452  39.97803418]","[ 39.97669975  29.97355555  29.98714421  39.98521166  39.97872498
   9.98253591   9.98485621  39.97818138  19.98086084  29.97986243]","[ 29.98013699  59.97030055  29.98024036  39.96266835  69.965273
  69.93442649  59.93518764  49.98598024  49.97633794  39.97039464]","[  79.9407214    19.97662273   89.91863535  149.84925768   19.96680355
   29.99261232   29.98527967   19.97823273   29.97627363   49.97508408]","[ 29.99279454  39.97881713   9.97954501  39.97050805   9.98359292
  29.97935853  29.98977916   9.99169509   9.98454995  79.94750779]"
"[  39.97554352   19.98700536   59.9763444    49.94065536    9.98422674
   39.95549958   89.94763106  149.95083994   19.97305392   39.99058162]","[  29.97328326   39.98439814   19.98982071   49.97524102  149.81628795
   39.98391211   29.99091179   69.97714788   29.96790854   69.96990745]","[   9.98669925   29.98639329   29.98272765    9.98790011   29.97170075
   29.96868667   39.96330896   69.97247552  249.89488917   49.97872829]","[ 39.98516325  39.98432068  29.98139585   9.9831906   39.97193101
  29.9855775   39.99046098  29.99188866  39.97417365  59.97425476]","[ 39.98471323  29.95079956  19.98063773   0.          19.97284563
  19.98402417  19.96807829  29.99113025  29.97188355  29.97314086]","[  49.97343534    9.99178741   49.97483655   39.98083588  129.89156502
   79.95403413   39.97775359   39.97186982   19.97568764   39.98891075]","[ 19.9695332   49.98309906  19.98096218  59.96937727  29.98948807
  39.98390841  19.97425721  19.97723517  19.97835073  29.96502532]","[  29.98955644   39.9772665     9.98029563   29.9790173     9.98532277
   29.97708339   29.9800195   109.98224956   29.99176503   29.99237287]","[ 79.97499292  69.98579507  39.95395298  89.96488275  39.97679868
  19.9723537   39.98205586  49.97381559  39.98488193   9.98928611]","[ 49.9817336   39.97414916  79.93136316  39.94636464  19.98769872
  29.95913433  29.97592652  49.97994138  39.97457781  49.98422743]"
"[  19.9855006    69.96815111   49.98258516   49.97324627   29.95389911
   89.92338972   39.94954516    0.          219.93014528    9.98460604]","[ 49.98067059  19.96672414  19.97144774  19.98005933  49.98765519
  19.97721563  49.97409234  29.98564121  49.9856906   79.98088709]","[ 39.97978066   9.98292283  49.9675032   19.97607292  19.97295633
  89.97244188   9.98041486   9.98439076  29.98291451  29.99086627]","[ 39.98567817  39.98802666  49.96636814  89.93125696  39.98452199
  39.97478044   0.          59.93337211  49.95903619  19.980881  ]","[ 29.98945922  29.97666404   9.98031677   9.98437944  69.96159108
   9.98038596  29.98087397   9.98230231   9.99133442  19.9718048 ]","[ 39.97211346  39.94764094  49.97373789  39.9668621   19.97458932
  49.9602999   49.9669752   39.97387757  39.97686555  19.96399708]","[ 19.99320801  29.97303014   9.98083494  29.99135925  39.97781693
  39.98979893  39.99134949  59.97569369  19.98707208  39.98446334]","[ 29.96414969   9.98573308  39.954874    39.95478615  39.97480127
  79.95064822  59.94790505  49.97068551  49.97711521  39.97768666]","[ 39.96902671  99.96668389  19.97332653  19.98125524  69.98924054
  49.98807076  69.9402379   89.95726199  59.97024238  49.97776946]","[ 29.98000623  39.98452741  39.97367905  89.95963525  49.98304113
  49.98768726  29.98739518  39.9729174    0.          69.97635846]"
