,diffLr0,diffLr1,diffLr2
385,3.5330146907104222e-06,1.2721339341878272e-05,9.296581945885875e-07
386,7.688483972911804e-06,6.007529976346942e-06,1.836003277938951e-06
387,7.181485635320325e-06,2.6870290986619107e-06,5.027442542943948e-06
388,8.398269923903036e-06,1.7189445446591276e-06,7.001105507084591e-06
389,2.2739415862509405e-06,1.0695112710429048e-05,4.684286432830766e-06
390,4.7129384858589625e-06,6.159904169843671e-06,7.100771612155457e-06
391,2.4807925777934663e-06,7.905027638605024e-06,4.136877510866975e-06
392,8.418716431053354e-07,7.680868175132815e-06,3.9286246057799075e-06
393,2.158993730190533e-06,8.49759959856365e-06,7.339425729098574e-06
394,6.338311958000247e-07,1.0376901822220416e-05,4.859972685111301e-06
395,6.304915114856412e-06,5.7779172218081345e-06,7.985144383482277e-06
396,1.621685531551024e-06,1.506253771297076e-05,5.4785353667225935e-06
397,3.561947870041003e-06,1.1207611166522145e-05,3.1187587539512674e-06
398,4.880784719142198e-06,1.4433762601250335e-05,2.7705725589288893e-06
399,1.043379991927502e-06,2.057982793382284e-06,3.6209407352302147e-06
400,2.0082530770122386e-06,5.52720171458373e-06,5.599964469869546e-06
401,2.481345949770495e-06,7.5363090379785744e-06,3.0501636590749984e-06
402,4.730704076601222e-06,1.5114730935624453e-05,1.4647771964593073e-05
403,-1.4533404435923043e-07,1.2087840097396035e-05,1.3687029938916244e-05
404,5.037144447450117e-06,1.8935755522742375e-05,2.2937322553507474e-06
405,2.9244203846162213e-06,5.550366964656693e-06,1.09176600593719e-05
406,1.0437353656276233e-05,4.443816707181062e-06,9.0217059581043e-06
407,6.092403419855875e-06,5.418686772558532e-06,7.1872380570060206e-06
408,2.455408527155459e-06,1.8626249496146674e-05,4.214303762118407e-06
409,2.695973609820728e-06,9.670585102581867e-06,4.785986065118688e-06
410,2.174324044708012e-06,1.812496877975396e-05,5.490145396959988e-06
411,1.5384244531601748e-06,1.2347519210112979e-05,3.984063274829305e-06
412,1.0523604353089824e-06,1.1642870649742275e-05,4.804349611124132e-06
413,3.6067424246403555e-06,7.096662007718123e-06,1.086062804318805e-05
414,2.9628211422574706e-06,1.1633577538477981e-05,9.244899650402688e-06
415,1.2451586305029652e-06,1.0276283239877402e-05,4.0414253645140966e-06
416,3.1658847074107383e-06,5.320305854808391e-06,6.057262642475568e-06
417,8.285181632020448e-06,2.0013577143867365e-05,4.503569647694462e-06
418,3.7256992688929574e-06,1.2559219597872756e-05,4.828289555925515e-06
419,3.716851663216979e-06,5.7671344095080495e-06,5.792572073227504e-06
420,1.3093277054108884e-06,1.2413065901129918e-05,3.525201603028116e-06
421,5.1707676774107086e-06,1.3817930653468416e-05,6.302751580127898e-06
422,7.674767681974343e-06,1.3145107983067224e-05,6.177947499895568e-06
423,4.348355815011785e-06,1.0199728832089514e-05,4.1364292764072244e-06
424,7.758905890521399e-06,6.7056577080675775e-06,3.6870233035993562e-06
425,1.5007053619081015e-05,5.035591535876847e-06,9.94116360326008e-06
426,8.265095179812311e-07,1.348206183133861e-05,4.277258850661051e-06
427,1.0102619587911541e-05,8.037289697834451e-06,1.0971179270606674e-05
428,4.623803949097031e-06,8.216489173079722e-06,3.821397367206181e-06
429,4.697750367210892e-06,8.219218641165066e-06,8.47869746044863e-06
430,3.52268416447299e-06,1.6488440512863873e-05,1.1257552700447795e-05
431,6.50718326475297e-06,1.3457417288816789e-05,7.779048501926353e-06
432,2.7785934176193023e-06,1.1618031879649295e-05,8.553143423622043e-06
433,3.761763391646149e-06,2.210939616663116e-05,1.4301528047954826e-05
434,6.085747882041899e-06,1.0379270727605134e-05,6.407375988156846e-06
435,6.677847862476709e-06,8.147796536786006e-06,5.441684106469914e-06
436,1.5898993925269808e-06,1.4801224088811405e-05,6.818583260793116e-06
437,6.231208782705015e-06,1.0087144709892454e-05,9.612344897605346e-06
438,1.3787766034532255e-06,1.731104961930033e-05,1.2812734088632176e-05
439,3.862142554590755e-06,8.442215203626685e-06,1.014583394897956e-05
440,3.936949601410614e-06,5.32432897233443e-06,5.065236405239897e-06
441,2.929979108848693e-06,4.134319694092625e-06,4.878174532838299e-06
442,2.6554349043773955e-06,5.207028378190007e-06,7.391349489557292e-06
443,9.027462248373573e-06,3.9502753385073425e-06,7.441365072125134e-06
444,1.7688684223868668e-06,6.0030382114153415e-06,7.46767520991997e-06
445,4.43714068203873e-06,1.6332286168427285e-05,6.586883145888086e-06
446,2.6422998545845317e-06,7.1644581107069986e-06,5.386008024661284e-06
447,3.4994464232050784e-06,8.56627923279741e-06,1.2817820325935831e-06
448,2.9965261644409993e-06,4.901397417817579e-06,5.2484302948666e-07
449,3.2208996369726084e-06,8.045772257116733e-06,9.318941141871844e-06
450,7.085217765383648e-06,8.57142967439375e-06,1.3057951448412217e-05
451,2.3142056518009523e-06,9.610473346221034e-06,4.270333263235503e-06
452,4.401857714366424e-06,1.855499763475421e-05,3.098127955093779e-06
453,1.3819852832692303e-05,1.0285328022361724e-05,5.00833037302633e-06
454,1.0065535426281065e-05,2.6349555650218587e-05,3.784347833944183e-06
455,3.3324487211318645e-06,1.6713594164813346e-05,-2.3409228920118944e-06
456,4.851625575472446e-06,1.1680279504405753e-05,1.5445717772866952e-06
457,7.1353150817350764e-06,1.2716839171984488e-05,3.493768717190022e-06
458,2.359869946044053e-06,1.4529215759592017e-05,6.0634186895263935e-06
459,6.851049636028107e-06,1.4728750375149956e-05,2.131490810887346e-06
460,3.1727862185289786e-06,2.0470637815561284e-05,6.8502126957807925e-06
461,-9.864723181993623e-07,1.285097928098023e-05,5.752037186061152e-06
462,5.8425205223194755e-06,1.7595630116467667e-05,1.8386497852575752e-06
463,2.5497352561268317e-06,1.7694075747511552e-05,9.373320224696433e-06
464,2.399707431934785e-06,1.2805974429858185e-05,6.452627870838916e-06
465,4.386638540712881e-06,3.7358901726295755e-06,1.3688230399227346e-06
466,2.52188018657958e-06,5.370886750652058e-06,-2.1890163507548317e-07
467,9.704054806386033e-06,1.0728150509454754e-05,3.6850021110697244e-06
468,3.2073856358651447e-06,2.4321456295735645e-05,6.015467242118412e-06
469,1.5805532810697362e-06,2.8301831062637062e-05,3.96901178940033e-06
470,1.4652047685087868e-06,1.652991104647411e-05,3.993800551357146e-06
471,6.89760940461537e-06,5.62737572094242e-06,1.1489097322209175e-05
472,2.225287729283775e-06,9.892426369429176e-06,9.0802710043942e-06
473,5.852899784001785e-06,1.3717836365586736e-05,5.022926871100636e-06
474,3.972154896119082e-06,1.0484197059512686e-05,2.8695090033479145e-06
475,5.003318598756731e-06,1.6552780354503963e-05,5.3489834108275195e-06
476,3.7454076540378715e-06,8.359968835682398e-06,6.1757026736322515e-06
477,1.2447098829671238e-05,1.1903710059272445e-05,5.6022421277661315e-06
478,4.43372493986589e-06,8.595572683746533e-06,6.570444182764624e-06
479,1.1774745340917338e-05,1.8013737331815787e-05,2.1182147624968054e-06
480,3.998472151432321e-06,9.138170232637038e-06,5.784387173048263e-06
481,5.719994367160033e-06,1.1154012914188458e-05,7.607316344057747e-06
482,4.269722561340921e-06,1.4007132219516297e-05,5.595725923103009e-06
483,9.794067578725891e-06,1.85766034275783e-05,4.243803804459758e-06
484,2.1446772046326115e-06,1.6941204780677932e-05,1.3887559760009458e-06
485,6.950426759698454e-06,1.128300350229611e-05,3.984074563324898e-06
486,4.443508154987673e-06,1.6614673055917766e-05,1.2480041618915255e-05
487,5.063502134853933e-06,2.013142767074572e-05,2.737706193833278e-06
488,3.5706016233839124e-06,1.2969556615109924e-05,5.497226171848257e-06
489,7.069173079797377e-06,1.5006707584805864e-05,3.4482384530639246e-06
490,3.1021483457235184e-06,2.9992190287926e-06,5.799535060256965e-06
491,9.586390505873968e-06,6.928590894089127e-06,1.929888218182501e-06
492,6.4261581518566806e-06,4.44872753199327e-06,8.15004168784287e-06
493,6.0584026332534975e-06,-2.1932072360355805e-07,8.662553361907653e-06
494,8.736669268800152e-06,1.5558497955310662e-05,6.3211941450304025e-06
495,3.0288886946628014e-06,8.44436072521407e-06,6.492847412432307e-06
496,3.4280503519509506e-06,1.4670040398037253e-05,1.6796828015472247e-06
497,7.900632756896263e-06,6.964121998531809e-06,8.603998592055023e-06
498,1.583657347558427e-06,5.5511112361776344e-06,4.243475941186071e-06
499,3.5749998670699405e-06,8.406163533862503e-06,6.549597331520167e-06
500,5.254502752764058e-06,1.3497119525970147e-05,9.482395179138966e-07
501,9.623965737169119e-06,6.048432488367641e-06,1.901255762887922e-06
502,2.1294806784921284e-06,9.406346471198e-06,4.9316619792262476e-06
503,1.0867144643509714e-05,2.176340165886616e-06,1.0024300609830139e-05
504,9.372222524449369e-06,2.1428595895110937e-05,5.938100219548787e-06
505,4.255244957924932e-06,1.2328873017897448e-05,7.06460169316699e-06
506,2.720974675186787e-06,1.343147074725633e-05,4.432493397381333e-06
507,2.007829443612925e-06,6.214344991965815e-06,3.907804177344659e-06
508,7.042197555182484e-06,3.4190396552068244e-06,1.0006300578994304e-05
509,7.4786517315779666e-06,4.932980066671219e-06,3.270368816765244e-06
510,9.2413461262835e-06,3.5023419655720344e-06,5.329252960183182e-06
511,6.733373734621643e-06,1.9167095715554814e-05,2.3830833006685014e-06
512,7.3648380688009745e-06,1.420024638986583e-05,3.1920412194154424e-06
513,4.858680275573176e-06,8.552526513675109e-06,2.118275582034401e-06
514,5.2373861431515345e-06,1.0742776392370377e-05,1.7939467881038164e-06
515,7.770716260256772e-06,6.427716685067998e-06,2.4585022559640485e-06
516,6.039166854138817e-06,9.90088661520767e-06,1.9825655862131175e-06
517,1.1696906395660883e-05,1.2627631719606289e-05,7.240496524896317e-06
518,5.633569987429519e-06,1.2561259127595338e-05,3.7675170349144844e-06
519,1.2802934321521857e-05,7.854504516215778e-06,4.981252789678055e-06
520,1.3438222266121306e-05,7.804391391076773e-06,5.589295710911091e-06
521,1.3627932559135545e-05,5.650680021734491e-06,5.714317901919389e-06
522,6.8352632277390465e-06,9.051559977750444e-06,2.194382387765817e-06
523,4.3112459037921025e-06,6.6849637189090496e-06,1.662497852713006e-06
524,1.9069049483847597e-06,1.279574328012677e-05,-3.034414404589953e-06
525,2.551853417423153e-06,5.377429146413094e-06,6.839145990928251e-06
526,5.791681156337738e-06,4.377859714936306e-06,6.625180395062175e-06
527,1.0142255598913798e-05,9.765432134199235e-06,2.8930757988373124e-06
528,5.610040274151054e-06,4.782591003571083e-06,3.3151715148752983e-06
529,7.981004437353578e-06,6.720744422498799e-06,1.1734922242560416e-06
530,5.32840453644532e-06,5.169622019988193e-06,4.347965649074308e-06
531,1.0559565438794922e-06,5.373583504287451e-06,2.5244932119203354e-06
532,7.829341858920718e-06,1.3629029914382624e-05,6.398167801620899e-06
533,3.6636438809552125e-06,9.858074361392115e-06,2.1912274493456896e-06
534,4.27211445768945e-06,3.6388836813201433e-06,3.223926720774693e-06
535,5.804823690352592e-06,9.271366300706154e-06,1.6949685505321454e-06
536,1.9629499254548466e-06,1.2006085923586324e-05,1.1105551627535515e-05
537,4.298050517935535e-06,1.2488501731339207e-05,7.165494062074577e-06
538,-9.594997918364218e-08,4.865602120257271e-06,7.034515623784705e-06
539,4.088856651747482e-06,1.4573071107557648e-05,5.761010852477906e-06
540,7.325637390737042e-06,1.4341343324618027e-05,6.751806846465796e-06
541,3.393857590965222e-06,1.4390327780717278e-05,5.2392640072845535e-06
542,3.781705308675987e-06,9.409019232140617e-06,5.697918414041981e-06
543,2.695352823731947e-06,1.2297035685376242e-05,6.605184856878223e-06
544,3.5631231292835703e-06,9.247218151121894e-06,7.535696622870816e-06
545,3.2166246202099805e-06,6.652330915376735e-06,7.766550709589084e-06
546,5.289600095480538e-06,5.528361823549702e-06,5.281740505725141e-06
547,1.6522585011204286e-06,2.160273261517294e-05,4.116988595579921e-06
548,4.922449337193394e-06,3.1017309968816624e-05,7.683443025573953e-06
549,5.420901455652684e-06,1.5960363568674423e-05,9.12805534747372e-06
550,3.6232246754932236e-06,1.0849032588180148e-05,4.209854724442615e-06
551,2.468800436602149e-06,1.6869794653655484e-05,5.938920082441156e-06
552,7.731253115587913e-06,8.166107103375223e-06,4.804089294442915e-06
553,2.225881928707642e-06,1.44238637291984e-05,3.8996392494947065e-07
554,2.1714704230980117e-06,8.241131564125525e-06,1.2882948946733598e-06
555,9.401891706105026e-06,-6.89358170214956e-07,1.0986358597248994e-06
556,5.576754556921872e-06,1.4289858123564154e-05,1.3617064777308633e-06
557,3.870374962494214e-06,1.0187202346958763e-05,2.9817661947449447e-06
558,4.780970608402541e-06,1.0439808522198961e-05,6.635657001105937e-07
559,3.5091818990496606e-06,1.1934619315915398e-05,2.748822449790921e-06
560,7.51582725892883e-06,4.043339590772845e-06,3.0287366496464007e-06
561,4.067154406191346e-06,1.2279034167892552e-05,1.57260524784666e-06
562,2.832881751086266e-06,8.389697019184892e-06,1.206270248353127e-06
563,3.747620908718375e-06,1.7024755987247715e-05,6.539212464439567e-06
564,2.5338464822558955e-06,1.6746810731159248e-05,6.188915907297661e-06
565,3.488227901787315e-06,8.847673755543165e-06,5.33318998704685e-06
566,5.866987388686675e-06,1.0391091648560473e-05,3.998010572630256e-06
567,5.287612183399277e-06,1.8644929834619877e-05,5.303414422087169e-06
568,4.886099246061017e-06,1.486284400383637e-05,4.056460325169362e-06
569,4.2558505907049295e-06,6.830100868149031e-06,3.975044765768952e-06
570,5.202093437229112e-06,5.522642907930861e-06,7.009603828853497e-06
571,3.999933299019348e-06,7.042910822721386e-06,7.083239895960901e-06
572,3.0707413631351173e-06,1.2633052399659296e-05,1.4321390632944966e-05
573,3.887287740906887e-06,7.537460585490763e-06,1.1912234280363249e-05
574,5.999988892500304e-06,1.3557512575861453e-05,4.04420825377352e-06
575,4.8876002016844354e-06,5.458976556313852e-06,1.0324253097129551e-06
576,1.0642879112582917e-05,1.2616244115240584e-05,6.19009108105854e-06
577,3.2809705611377147e-06,1.4582131781123256e-05,4.326027102967747e-06
578,6.674807939323346e-06,1.0612032655313572e-05,4.444183002883514e-06
579,8.236674035513483e-06,1.2986948202634646e-05,8.777904603816917e-06
580,3.4629341583633627e-06,2.3746315386443547e-05,7.272074628610867e-06
581,3.5200765681830456e-06,3.6396807262979767e-06,7.142992439056749e-06
582,6.022393286502264e-06,9.15892850760723e-06,4.227740937911091e-06
583,7.292919509211824e-06,4.96607012633624e-06,7.309490313810459e-06
584,2.658625009731745e-06,7.72654667741538e-06,1.0277177773262084e-05
585,-1.040070147535616e-07,1.0554659084621672e-05,8.71672597360735e-06
586,7.6253603296066275e-06,1.6294591571133154e-05,4.6291007761670626e-06
587,5.371412046050481e-06,6.568985203384289e-06,8.072116532543303e-06
588,-4.21772159291736e-06,9.383522401977818e-06,6.136699777817257e-06
589,1.1285242556152082e-05,1.4941343369329909e-05,-5.459844892727034e-07
590,1.2164520947217853e-05,1.3979358182424173e-05,2.1644254786363346e-06
591,5.847641524049418e-06,1.4507748628582826e-05,-1.3463183136250578e-06
592,6.505736976437683e-06,8.59162351480936e-06,-3.880139540199467e-08
593,5.603398724719367e-06,6.36236707709881e-06,-7.487506803682469e-07
594,3.507500047807793e-06,1.2577524477822592e-05,2.762120673880356e-06
595,1.9905769147994347e-06,1.0052960915060094e-05,7.217990580234696e-06
596,9.126365689299436e-06,9.554767081472267e-06,8.23659747178545e-06
597,8.23331465851909e-06,2.0425711721912513e-05,7.64456191656559e-07
598,5.418795097486738e-06,8.088769860904833e-06,9.07504677407384e-07
599,5.596496460988362e-06,1.1249477860554537e-05,5.143517427639726e-06
600,7.772019697719597e-06,1.0054759969261543e-05,5.683990235791973e-06
601,3.660155969794825e-06,2.170982131038395e-06,7.925762525443445e-08
602,5.381995939562661e-06,1.2478922752360178e-05,1.9946581470682417e-06
603,5.36492268399883e-06,6.450685195819978e-06,1.858204659264987e-06
604,1.1891604120036777e-05,5.108873096358321e-06,5.453812628893249e-06
605,3.6240417550440757e-06,8.406587163164456e-06,7.800902167670284e-06
606,4.099564919218997e-06,1.1408066716926832e-05,3.041361429681421e-06
607,7.824560300226681e-06,5.38415649678174e-06,6.574745604639439e-06
608,4.285570106740554e-06,3.622599450215288e-06,2.426153712902609e-06
609,7.409050248175812e-06,6.214123917959514e-06,3.141189765870477e-06
610,8.869911972312776e-07,8.695227106027783e-06,1.60822193847928e-06
611,5.9460527593572895e-06,6.247055520566505e-06,3.8509886147933536e-06
612,3.232990568265123e-06,7.944240420040307e-06,6.14991013926359e-06
613,2.3508675070339497e-06,4.943737121973611e-06,-1.699386518651984e-06
614,6.551927759188276e-06,5.882787666293714e-06,5.693960595480142e-06
615,8.238662543679887e-06,2.0105258342583652e-05,4.711162274441846e-06
616,6.8649304058635e-06,4.468314977341396e-06,2.7165525958337774e-06
617,1.7801719152639577e-06,1.3333720772923902e-05,1.1832764834433222e-05
618,6.099844585417566e-06,1.1913763511708344e-05,7.549061966697413e-06
619,8.203813093678593e-06,1.1542180243708328e-05,4.620987867490105e-06
620,2.7055541846080365e-06,9.006298219562219e-06,1.6754536166056419e-06
621,8.975048444195727e-06,6.7127568683253625e-06,7.2434276017636074e-06
622,1.0198675447980055e-05,7.216009359042678e-06,6.2272827561260955e-06
623,7.042333634670565e-06,2.0202006312244978e-05,3.328161879221839e-06
624,1.0911469814298192e-05,4.77989974897224e-06,5.878265075179686e-06
625,7.286908336862857e-06,3.765190959280068e-08,8.62086832419856e-06
626,4.162580592504141e-06,-1.8836194109051563e-06,4.412350967177174e-06
627,6.537397248231604e-06,1.4685455519826688e-05,3.59459824852632e-06
628,1.8675399238889615e-06,7.695061916661217e-06,5.316668597303051e-06
629,3.441413822054516e-06,1.7591960964119986e-05,3.4039395037718905e-06
630,9.03216908427003e-06,1.5496233530084385e-05,2.6810162409358137e-06
631,2.392810833193402e-06,1.1107740068209813e-05,5.708913931787096e-06
632,2.406189176496974e-06,6.890568115196403e-06,8.189710120097205e-06
633,4.125333411340512e-06,2.239087508649126e-05,5.374227381610451e-06
634,1.4753574903198717e-05,5.9883531506079035e-06,3.910342695519248e-06
635,2.065372055166657e-05,2.8855138560152873e-06,-1.069864442184112e-06
636,4.624260130327293e-06,4.776822826926595e-06,3.243172287217744e-06
637,1.4967901394836677e-05,2.496783319389747e-05,2.8718873711985534e-06
638,3.940552189091706e-07,1.416006429821807e-05,7.214429096649904e-06
639,6.8332877538887224e-06,1.1558536054846477e-05,1.1201007664328406e-05
640,9.57122267037416e-07,9.716760720273578e-06,3.705290574397708e-06
641,6.289214255181922e-06,1.0443572403525923e-05,4.79991229241366e-06
642,3.179192451713348e-06,1.5331469537392378e-05,8.151695468345169e-07
643,1.4590988896720476e-06,7.76805479411375e-06,1.762948790864474e-06
644,2.2800991566769457e-06,8.449077716115244e-06,7.846878861291225e-06
645,7.636998747855506e-06,9.5374379174323e-06,5.5780574736973235e-06
646,4.228872156504521e-06,1.4638955587681044e-05,1.3126461490994344e-07
647,1.7467279662441494e-06,1.5094829248022806e-05,6.310996123827272e-07
648,5.0220801173580615e-06,1.43399359132781e-05,3.7412747320829274e-06
649,5.038901869645617e-06,1.0184330473629635e-05,-3.695478798552849e-07
650,5.085306878064979e-06,1.340200587867916e-05,7.665603326875813e-06
651,8.08206224049584e-06,1.67647241801907e-05,9.473415654461617e-06
652,4.201352468501641e-06,1.4447717019470137e-05,3.362040458083852e-06
653,1.0752255623145623e-06,2.155487893925717e-05,3.688393724577628e-06
654,-3.6523593501746236e-07,1.3360274576936885e-05,4.888607547235008e-06
655,1.0442658914068218e-06,6.856417617094151e-06,3.6473408198317107e-06
656,1.9608846796418233e-06,9.53181569413004e-06,4.592033289044166e-06
657,7.004380475146722e-07,7.243381319379625e-06,2.341881238920149e-06
658,3.76014839751802e-06,9.437141071731097e-06,1.4349005074337298e-06
659,2.566149065599493e-06,1.149039535172272e-05,1.295411597473715e-05
660,7.531058090461081e-07,1.2580017462922057e-05,7.971713915428336e-06
661,3.848847058346907e-06,1.605500921380201e-05,1.1355816701036855e-05
662,3.646656367262808e-06,5.875140808749175e-06,5.759455378983624e-06
663,3.616254272617038e-06,5.758512473628418e-06,9.57289122218567e-06
664,1.4930925443735053e-08,8.320456766667063e-06,4.777816079354725e-06
665,2.273803282658303e-06,3.165953086366938e-06,3.1645654212165575e-06
666,4.382883983395736e-06,7.695962689255581e-06,8.096278148109436e-06
667,6.740656815404267e-06,8.927872351118638e-06,-9.548855469011582e-08
668,-1.1205017332768645e-06,3.261184596372435e-06,2.2043009935038736e-06
669,1.2668894182970596e-06,7.454061155132858e-06,-9.72520709559511e-07
670,3.2162490543122944e-06,3.146170606505765e-06,8.194237952511343e-06
671,2.6873611219282174e-06,2.1442704480006957e-06,2.8837091088651904e-06
672,2.6206045967209725e-06,3.1270932974747067e-06,9.473234138110103e-06
673,2.8852586624128264e-06,9.783540540471547e-06,8.44324698351523e-06
674,1.3152591141242153e-06,4.9624227216859695e-06,2.342299614089649e-06
675,3.274577122882909e-06,7.83006568133342e-06,4.000813622698875e-06
676,6.461042772995133e-06,5.236082483565661e-06,6.2748927526149305e-06
677,3.945827086575548e-06,1.116062578868781e-05,5.3435593538746015e-06
678,4.169458963597848e-06,1.3406712074867585e-05,1.9832574109292362e-06
679,3.2150109086260953e-06,7.2603195700371215e-06,5.534952098164063e-06
680,2.9956365052701115e-06,1.0288734052778643e-05,1.0431336023251937e-05
681,9.62685354991589e-06,1.6498039674354368e-05,8.183839674667297e-06
682,8.862387785832638e-06,7.642499051486866e-06,3.2586399825160557e-06
683,8.571367031792982e-06,1.0958295504347785e-05,8.527975244064157e-06
684,2.634944008261814e-06,8.662034439939833e-06,5.6892763981325175e-06
685,4.220508425621202e-06,2.2498466472048384e-06,6.544831038257962e-06
686,3.0344100695754396e-06,6.195453658947545e-06,2.5994804870101368e-06
687,1.1891222694607247e-05,5.199454299961637e-06,2.29571622870805e-06
688,3.271508349492313e-06,7.306914580049781e-06,3.707733783787098e-07
689,8.697513413597096e-07,6.737794467898598e-06,1.708754333842414e-06
690,6.369879941990361e-07,8.396013671553714e-06,3.46525555210098e-06
691,1.6503725116657385e-06,1.2129345892958874e-05,3.3882051874673016e-06
692,5.339793548694156e-06,6.309502324485235e-06,1.738992383594594e-06
693,5.34263204200492e-06,1.012247771771934e-05,4.4323141038590175e-06
694,2.4241789898760433e-06,2.747577885185318e-06,5.152948386499266e-06
695,9.546316914692885e-07,9.953717368135756e-06,4.7309476852629995e-06
696,3.498045157738221e-06,9.526602132196625e-07,2.4248027096687974e-06
697,-5.847477613737427e-07,3.560590981984002e-06,7.511168812886052e-06
698,4.464590345643465e-06,5.200035311834438e-06,1.6819865857938173e-06
699,3.5187618090342302e-06,5.683718772782211e-06,1.108103596694205e-05
700,7.938465275118908e-06,7.161776501967839e-06,4.283488963449678e-06
701,3.42268246237802e-06,4.7905445531749795e-06,6.226709792857325e-06
702,6.271316187216842e-06,1.9094930580486266e-06,5.320270461872245e-06
703,3.879767330356684e-06,2.3665893660828196e-06,4.928406593020763e-06
704,4.3591362231367985e-06,5.251347589334719e-06,3.306025518970038e-06
705,3.6919348334557806e-06,3.0289565136399082e-06,3.397599802349686e-06
706,2.1208822947537804e-06,4.866789129127582e-06,6.178658207294435e-06
707,1.7599020879038667e-06,6.032217415554359e-06,3.382957392399616e-06
708,8.782014080166302e-07,3.0832934857648095e-06,3.622373553623015e-06
709,2.4361095708546563e-06,2.537981793752375e-06,5.015388472294994e-06
710,2.0266814932426124e-06,7.471538580623419e-06,5.913122592854553e-06
711,3.948406559777133e-06,5.470408520088435e-06,1.911650485401828e-06
712,8.513480195266018e-06,3.196391815312436e-06,3.6042679906389437e-06
713,2.783086168235196e-06,2.9325246539136036e-06,3.5218633649373823e-06
714,4.2816028488101345e-06,7.704956052195212e-06,1.1455064114701956e-06
715,5.327479620152672e-06,7.839319718506573e-06,7.85380116522237e-06
716,3.925706805246349e-06,6.110888121062251e-06,9.771875544606312e-06
717,8.421852293481436e-06,5.493186063980723e-06,3.1706059611394967e-06
718,3.5257825070776835e-06,1.0282459499528014e-05,3.1961323296111017e-06
719,3.466480397603657e-06,5.898528790673417e-06,3.82569529702053e-06
720,1.2252707623004355e-05,8.91375241118027e-06,6.889308518947631e-06
721,1.0323732164926854e-05,4.1206539815215724e-06,9.810090466718436e-06
722,3.747390207831477e-06,5.342565089445267e-06,3.918054045223326e-06
723,1.810143125505967e-06,6.769524114090801e-06,9.976412127226142e-06
724,1.6324921398558196e-06,5.015773595252697e-06,3.6312127113563376e-06
725,5.1591820973078264e-06,7.332990189287118e-06,4.289400937742744e-06
726,5.520581290530902e-06,9.193484441529367e-06,5.066424661697471e-06
727,6.473906693697297e-07,7.583663817670368e-06,4.7405943765585216e-06
728,1.9588522250272887e-06,6.04424883819264e-06,6.09051205865299e-06
729,4.436989822516951e-06,5.524012906208651e-06,5.587181607160178e-06
730,7.524243560488026e-06,6.468660090810766e-06,8.03027878836013e-06
731,4.330975860777886e-06,9.011963743285872e-06,3.605605335864106e-06
732,8.384103669890296e-06,1.8263223911020968e-05,4.229588184584674e-06
733,9.929174025257642e-06,1.033012253661884e-05,7.394652236312965e-06
734,4.970973395144634e-06,3.8005197946477963e-06,5.442731764826901e-06
735,6.3424855347138185e-06,5.717587113056452e-06,4.642065089666558e-06
736,3.1354072371933323e-06,8.074981168619555e-06,1.5961723522816524e-05
737,6.998004668309469e-06,7.514394439899863e-06,3.927517705220033e-06
738,9.160376545740274e-06,1.0406100543662837e-05,1.0983613789407365e-05
739,1.1485489478624336e-05,3.294857757656507e-06,5.3465865403756494e-06
740,2.884240406228446e-06,5.293877642406111e-06,4.7987708441538155e-06
741,6.325495691793496e-06,1.2036212329128507e-05,6.999676976587242e-06
742,4.489949424171179e-06,1.0017871794339416e-05,4.367249171415034e-06
743,7.833098746903579e-06,1.385268794428957e-05,1.4442581857468536e-06
744,4.865423715210755e-06,3.488506989458434e-06,4.657138637353834e-06
745,6.481857981372004e-06,7.823821873982282e-06,3.6582779505657884e-06
746,5.318595964269625e-06,6.729352921853769e-06,3.4052606525469756e-06
747,9.9099906538996e-06,2.2253649686340017e-05,3.336322007214705e-06
748,1.204936069232447e-05,8.50840289399123e-06,9.540475929069531e-06
749,8.436050342378996e-06,6.6803917844867164e-06,3.982156364294741e-06
750,8.722140211477635e-06,6.6089835699350504e-06,6.873267271267452e-06
751,1.2172101859896638e-05,1.0167764031804565e-05,1.0632789026318561e-05
752,5.909449435234643e-06,7.453287105131818e-06,2.9970607098603167e-06
753,6.079446043414088e-06,8.54074692688036e-06,5.616012292868809e-06
754,8.370325935924901e-06,1.0184165140115815e-05,7.349727484498179e-06
755,1.5441146015609443e-06,6.570616482264131e-06,2.3754526179633597e-06
756,1.4027682190913283e-05,5.60389869462349e-06,6.521556681604294e-06
757,1.621933465235263e-05,4.279832047255585e-06,5.212579073234107e-06
758,1.1896334052240215e-05,4.284395270930006e-06,3.968921842155109e-06
759,1.0585903640817299e-05,4.356673911234082e-06,4.341263791671867e-06
760,3.1057237843499344e-06,8.512151225472062e-06,5.285167759102829e-06
761,9.2378008937118e-06,3.897690756608713e-06,5.963397260946466e-06
762,1.8240047370111494e-05,1.0819962309888736e-05,1.5167499233187819e-05
763,5.427633082766913e-06,2.706900117235119e-07,8.788004511615329e-06
764,2.9497045905663294e-06,3.985815200483403e-06,6.082320687557586e-06
765,9.199362322338681e-06,7.320538207529289e-06,4.190956707064523e-06
766,6.562288190840061e-06,8.670201096431628e-06,1.946899234268808e-06
767,6.086839920163749e-06,3.4655812719612755e-06,2.2051442757291133e-06
768,1.8907555115853106e-05,5.018845962804584e-06,4.2759906184319214e-06
769,4.281640121348959e-06,9.745576854813373e-06,3.3080396897901587e-06
770,1.118652577762797e-05,4.57057826772223e-06,1.7006809887229898e-06
