variancceSgd0,variancceSgd1,variancceSgd2
1239388.2967471257,711888.5285777025,403746.9772534142
912451.5254713782,1117936.0288387714,600920.7655630879
679686.0296609827,966690.7808318149,620217.6725196892
887971.079104089,684569.6974604474,385185.6948821144
1135185.5312077107,795088.704306803,529353.3991750723
722636.3576058416,986246.5424717754,595313.4440591871
1030377.8497743005,577913.4308948945,627547.1664181298
974615.551557117,576041.2254777888,445500.90813212167
787376.5020704336,749113.370825347,402798.1414416744
834028.782918077,841446.6593133598,330726.9704602937
1324374.2058170736,1203530.6295033537,447523.22297547094
1348912.189617953,718247.5898586896,641165.348373077
893936.5182908823,907515.6443824414,512268.79488222656
1064123.6474323208,664486.452209701,587417.102515022
1688183.9375777873,784432.9930839676,422098.16230347997
1024938.5398079001,743577.829085714,444622.98910548625
1100049.910055136,1145472.7346963915,496381.77107975614
1035600.5780976166,745938.1558166274,519036.32533979823
1307635.2953869128,948786.7004435062,374930.62415372825
678926.9501863471,867230.1346629892,394134.7551609208
1198260.1432417312,581610.4380550688,441618.16521470086
1213281.6083249254,1079400.8512405825,475932.5057818079
1057500.60147999,1239216.682714744,494206.80371311656
1208000.079641379,1022727.9045211403,367936.83765794494
922547.9435157148,995460.6801690147,679121.8795723815
398482.19373782934,1036656.0144467507,551101.7143420032
966664.6533785444,1036794.277196566,486598.2256789226
1000658.2121603207,916135.2227498002,485235.9174446501
1124124.5414883124,1232660.6211813346,445395.5463192367
1664896.7644325015,1451583.623443679,551770.2540811794
1018911.9039618454,942046.5378608473,599048.9811271928
1462650.4953038988,660001.4310957959,552299.9125461923
651324.4576573077,1138534.7550304863,618083.5456563513
590293.5829677379,1034258.4897419406,682727.4216375628
1083264.4100558257,724780.5887108902,503953.74470091396
1116673.6520269345,574297.7837781063,546588.8157552974
849335.654972194,802149.4569271905,596787.4652649042
1211934.52391217,706368.4894113461,766704.6565800909
1096054.6316408166,898118.315635035,646709.8412087918
770586.3325903084,1106180.700360109,501164.9304842631
877120.761768934,1004895.614327555,515673.0040748088
1077879.110463947,952183.212780589,398724.0942472884
845576.784835028,807803.8970542122,395226.4433797281
940211.0193644506,853576.8858388251,250289.84189311438
869175.2784412539,569607.3028861153,379902.6795977216
864012.6588586544,1216238.8554216782,389692.60861979955
961180.0689320137,848991.2295972976,440634.01690107246
932644.077353646,1119110.3607809457,785834.1188198335
602840.5224459748,1167700.1415161102,630651.1974367477
478719.90025398135,1118494.7422158462,795726.8911252155
1151328.7751481314,792522.3828223203,708519.2265548754
589782.4487848255,808893.860697231,402218.0058190831
1081664.5301015968,1179997.4348676912,485120.31721669674
793595.7328903241,1117382.9296395334,585128.251952653
962812.3564930002,1191258.3822456885,478182.7216616678
1047821.4538328721,1221286.3831125658,521108.3636518337
956420.4233974342,921304.7961900757,639249.6252608427
709559.6350836665,842655.0657964915,738560.3539081459
742830.7088947394,874185.7807926128,685467.7356267534
1446601.3657201105,689180.0323381483,795253.5957686063
1340258.7148109567,997064.0306255124,544682.2989094377
1292805.3883612312,894891.3242058984,556582.5471605386
1019232.0890006952,792923.1919524828,466971.89048838144
745965.9777276182,772630.2181790665,680363.9922907886
973190.6134273693,607966.5122522324,964505.5818903504
1162172.6066240696,1017032.3652159538,1387660.6198059253
595061.2204559802,1242887.438952445,789543.6789403338
943741.9284062596,923237.5451895597,739485.9784190847
829147.2578154269,909404.4230975822,496946.4433511315
976632.3051553599,1091833.360736176,621284.4213995619
758217.6160454316,874906.7353426265,591961.0094095524
875367.8666784123,626614.727573477,773465.839693867
753636.358603151,554257.695678846,1009273.257299859
1388215.6925090025,576191.6981446107,853293.8555631645
1257223.7345694406,599753.8016010936,536601.7160346111
1117604.3555232664,555268.8524924347,493254.0027257267
787760.6407503382,686238.4132174101,422028.05901797663
1226492.5225035378,602299.3245569677,471562.94978645653
1010043.4778773617,503186.7419375791,698605.481680691
792355.1255082104,597222.1539896711,565234.9995160216
984046.0593120776,509802.72718676244,859648.5611277324
641546.5096778438,580390.9599370951,1210650.2852465154
843594.8276636179,576556.4032680846,996071.9034903083
552442.8271753282,519568.88452864916,1215928.99373707
573321.1636623179,569540.5979364001,1112940.3022908778
702573.2646947771,648887.4909634469,1175928.8228711307
1104073.3958277954,546912.6489648357,1087586.7885665116
1045566.2261846868,558134.6390237163,895678.0282411246
1323645.926347893,407258.9273699147,998993.5339317883
1082280.725832818,331962.745890012,1172137.9952318093
1298976.1297730387,286600.20589500136,1269381.8764440166
1051344.9951136769,330617.7882631698,1092025.472423196
845108.0902121805,727551.3112546799,777983.3338103595
975825.5470953918,491672.9890654745,775384.7237672273
703539.0668012083,330491.62172286306,1050485.0058265054
618542.5315930749,373433.7255831588,676324.4175721272
904005.3462351956,536531.3696646782,902271.1380444248
1170463.1337521812,816332.855453318,1240208.5436924847
1309960.836259087,612152.977163791,717232.262154042
799487.2174559375,585983.6710478298,1260552.9039186789
1146041.4237596362,495801.92541182163,1030677.742428273
858486.787378046,545662.175536362,1153163.8296274133
977148.2975140269,565330.0879307159,730626.1590858749
744787.073600376,536696.4466170955,946258.6423548029
1077625.880050147,486403.56382744625,1002685.5895792206
1171200.7001632168,390079.3270642068,1004701.2456456104
591338.8584995851,336385.6436763023,1383083.4096694342
830209.1317748174,302343.53833524743,1302002.1572611108
928265.451248211,437941.42023739696,1064923.083198228
680950.0172606864,326013.6754338762,854275.7333549494
808882.3524467858,320784.79473382665,796106.4479746427
1204801.6452194531,396646.07745080686,758119.9604336256
561301.968135816,247141.1108461679,895144.7660273932
570848.3509128307,224669.3364373534,1261383.5148179238
750198.9097695958,396952.5336059161,997951.3618579992
853247.7306685213,268084.38671031414,1004992.7771283269
683776.2080905437,332193.9055163886,787385.88820189
632132.9803092604,317291.94468983985,1335981.3169311178
715714.2058184545,294311.6339416693,989404.2294536887
699909.2818657395,257454.16812376428,683723.926276413
965722.1387312084,294060.9343958325,798020.94279844
848873.6538290046,281757.17473161325,698178.0918357477
1010365.1148482681,330337.89180247235,1894654.8024635601
1442364.5433515254,359508.7884068037,980654.9489361501
857682.4706613704,358308.3991355458,751659.0884138398
644325.7201835562,392290.15121555445,682273.7313423345
649671.4496125766,268546.0010198791,984277.4213549441
977652.796609502,290003.5719555253,1395161.3224878327
1087635.244421886,278833.5527039404,1137656.7731421646
1032249.487156823,408465.68605209666,1050884.718579953
750003.2873837538,298372.2344513332,1408032.9012691625
716628.2360053856,235208.021229657,891142.9362110202
1042834.6962109904,252072.69625935666,1043051.8253588874
1169267.0832439072,170811.40645301028,1146900.7828647378
803749.6318650942,262463.1875596059,1131667.048559805
869891.5050830101,265399.7159511831,1193984.1649296721
668665.2544813927,285066.7262035632,1179413.369809121
1101943.2412545774,257386.94507030328,806045.4482991826
801706.1061856819,231372.45635349155,896829.2171378279
748252.9561558939,203152.0400351096,1271189.8006739807
1125007.2511765212,212914.31242696472,923205.00975393
1367395.4012168248,223475.6533445455,1068911.5750354347
671284.3544388281,284098.2780708598,1200534.2909121648
772405.545782651,405836.51614480535,1384392.7901198182
994610.9514541056,355039.6912798577,1412415.8642369695
812204.9333933245,291033.5336113048,1120081.7594810715
994570.1312771866,181022.00930412603,1112259.9110001063
1195723.316435203,232400.7246564184,1142748.858812408
586046.0754512649,281358.41197459894,1422059.4529941399
603210.3775398599,211707.03199852235,1035818.6028583328
822758.1938815578,346242.11395527446,1292427.8826387296
1048107.344732625,281853.0601408024,1213486.1769164687
990654.9151542729,227707.37898685876,1115630.5992730602
1072560.857900723,272542.0738750079,1527326.0657977655
1339158.9111018805,219358.47833998548,962647.0049248167
943683.8937859647,217555.6108552335,863820.4249721211
721695.4191105713,242691.1404481212,1352818.8362308927
687790.1324481879,215635.57649462073,1105244.8789208923
1174793.5688896868,282977.5081188298,881960.1466894767
913283.062937741,250570.34034573182,706879.7668353693
1081591.295599089,245942.45708228214,666982.7808748914
834381.4821554878,286747.259923966,1012716.610437
887813.7898325576,251016.89523017916,907010.0453122851
747927.3939551479,237882.13022990635,742813.397224176
781773.088788097,190906.6682823259,897386.2453277602
1112917.0984746455,220090.28317241604,868253.3467771709
797193.4347690312,218852.49186669438,842442.3540183277
829516.2701004469,245971.57795608146,969844.9496039811
1649389.9183951486,252642.3632611093,753716.8684966656
2673045.5194516284,241280.37925392622,840412.492932076
1175432.2044585645,201927.03655683546,708551.2124301426
1101764.1632845942,180369.86501205253,550820.921465329
1001453.6617829145,174474.55688452406,758700.2141151149
766369.060064714,272764.1078585611,941869.5873914564
976580.2178189589,313691.9359505275,986671.8024929499
1060373.3165427945,281055.619743332,1315768.0883887021
1117193.1274223796,275849.08800730587,1082523.2608549544
391882.1001803733,254306.64019834963,780987.8003707074
714246.4221146976,263196.06767085404,1017184.3260919363
726643.3268493074,297734.1505261564,879116.7771222944
860960.0461025808,251837.73493569318,952947.1097707837
653405.9322374096,318192.7647174405,1026370.0062891115
1443351.2488361483,265384.5624673361,1296299.5140325525
1185156.4116567522,355335.27896106406,1173975.6338276602
1215385.7155178054,312023.1546677586,1127284.6170135075
1182659.7207828746,258038.17639052705,1872148.8101011608
855638.543416145,243906.90577354713,1041141.7573505101
704333.8251259606,321874.48869962303,918809.6122900666
587832.023234684,397981.34330698557,878518.0171407154
571327.2396139338,336522.6940542842,616079.4797084015
641012.0054106268,268604.496306036,1171503.5113617324
942852.5093798538,245248.541672988,976538.7081677611
1234777.733195759,208925.23400106427,921725.9354144027
850398.142927602,186020.08149137424,962385.7882523426
560362.1646923986,195454.50051068485,684412.5945265784
672458.4106406647,243522.8462102987,994115.8380481743
1073754.9938641293,176506.5646700777,1194526.3206057008
1436573.7997366488,160126.54078945788,1323436.5009838655
1024584.8419706089,153828.4289807433,994815.5245704707
1224626.5016853795,154411.58263602192,1146896.1155702616
1836148.5000437053,168297.1212538559,1456653.8258891546
1039522.637422099,202388.32908070425,1581791.5445901323
1995755.6724079805,213067.4013332613,1291541.5112633214
788773.5509027147,282276.7234054161,1026268.2067314492
1125835.1921278047,201136.84053449042,908842.7685916276
682335.0034769687,195476.92446555206,1064798.1253863254
872119.253769025,217810.70846737956,1288206.9534403316
1616731.1976613125,314430.82509213104,969826.1375045954
1140648.3842337178,299989.7077995672,1274079.4571323148
662469.0149758443,270922.42593290756,1670506.7803953716
692211.2487553974,230636.7042329833,1303927.8669258005
761577.5526363348,324233.5474899467,1558345.792139276
810432.9247366746,391363.75686176773,1203495.1054925714
651062.8831097689,308829.96166205744,1623509.4435509352
875759.2772959403,269597.8808185741,1261266.1968753869
902706.7528749526,295660.7711168379,837019.9289424424
911426.5407662131,374907.17498730315,1128812.2269815304
793945.820638014,369344.18865911046,1353227.8205726983
1204177.9395322332,362487.2566772097,1132902.1544045117
1228916.4128580694,308961.09584133816,951128.6647157245
1445218.3141191385,258072.8760097237,950722.5975139597
1063974.150266178,277347.2328899982,895740.6364279249
942444.4102144805,305124.5807486512,881738.202132069
1629274.9027759978,205843.73441801724,1212570.1203201727
1008405.5306864283,204775.27903908427,977584.4254776833
919468.7609290469,286889.7832711937,1072341.718436757
1683564.93062821,248077.68442261862,1050173.2413498997
753489.5577689863,230633.87834826688,1020995.4540078818
1240288.988825899,288262.88120421756,1062476.7133161104
1124674.4381482936,193525.09367200342,935802.6361628198
1425500.8969595751,177967.33194829652,1052134.2189433686
1555355.9618609906,156122.04615653717,881663.3195855513
1151095.6873888373,367267.7970267257,915270.0226738759
1045219.6085238846,273154.0029198838,1042852.1921367366
768225.0861139287,139383.66664623574,1174823.9926976785
793027.4997806888,150996.72403290382,1185977.3990696613
1215432.729310231,142412.18896997155,1111340.203703614
812687.7935446316,156071.70046505195,991385.735598283
1116384.5492838027,182193.54560470977,751600.3888301577
530120.5933825574,169591.52151105617,1385099.1443354334
969827.9105301233,144323.26369103856,1469486.6225143962
1211418.2103221018,189819.49336167995,1016742.732916622
695511.0350251974,109509.80391017991,995752.9883835313
1360611.7392302193,111844.5152259125,1279782.4164616612
1533657.446847418,148530.5624916194,1243399.406832274
811008.7444663681,151475.77570892643,1522428.7785943619
1091884.0084791847,130232.99702502391,1230831.3638250902
835649.817759986,107226.47510954266,1354351.587163079
818979.3728459633,117195.49278915247,1110199.8932723128
452833.584851186,130309.3942547546,1037935.8977831661
1383603.2915304517,138888.21773394724,936783.6242128623
676416.398058465,131383.75003286818,1307407.9798540948
1731869.2748254489,153683.62958364122,1416107.4089703506
982321.743613865,135827.11117568595,1449467.686145064
1259919.623007868,141403.94849423022,963847.4954165629
937808.2373290302,148152.3206485687,1001822.2169791667
1112547.666543349,154311.7516336914,1145019.4228886035
1024032.0511935689,158629.60292798132,1253628.2503289483
1435341.0652195876,147440.52510621888,984124.6653578122
1602020.5480886847,195663.41573934528,896796.7710240963
762852.8708349084,222088.4157033629,741281.0109551761
1276628.486773972,168754.64080327362,856948.1707103436
1677674.2813609915,132740.2075250303,1160275.553163464
1989134.4687763057,221377.27344295027,1541356.7989354376
1122946.9486190972,240843.36000661342,1488832.929134945
788369.0835906479,185246.8354568014,1131173.2478107568
1056326.0253308595,153971.7141275166,1239646.7903269024
832327.2266874043,176561.20399299642,984589.942735651
1354740.3753384908,204321.94934265592,1399348.9187473329
1033538.1165881904,242647.87764514322,840698.5240016814
1172060.2436254625,248819.84302457038,755943.6537621898
1040191.5177400326,205794.05017885793,924184.0211493407
2060145.7430935223,210494.3082563773,889175.5357178663
994934.8109510748,241946.78849989446,760239.145258201
600332.9074000934,328648.1762601089,1235052.513924955
1015835.1004002154,327686.5774479129,767294.344141999
2444294.756442099,274815.2028653685,1493843.5388414944
689594.5642392997,306712.33815451944,1396615.6439083763
699791.5557905717,286097.1957855309,1384982.924996057
968921.6906051693,218459.608665241,1180379.663510575
1494408.362056553,354971.7209981441,705707.7507780066
1122692.390902659,307644.6213004031,976310.259949801
730755.1897001069,335197.24599927076,1178665.0813073595
1380467.710574158,346619.81480096595,1651194.3058578712
1134587.7543353075,278316.920801891,1409426.7400660007
1390150.9978921378,435517.11797597597,1255286.9384112828
1587378.519991297,390457.4389163536,1482384.1634198888
1365334.3559041542,254461.2557714377,1439634.5319989368
976281.2437727061,222943.72106887735,947956.3295215731
935525.5755131338,270700.2251739688,1862860.8891409852
1876390.7211729016,507617.0440818604,1315622.4357847434
1230271.513261729,628900.1629982046,1135735.349007251
753312.4603649261,522327.5922046746,993290.8270436545
1341785.3872304193,493552.9729952337,1493798.2686662478
1565897.6876417515,467944.9017604539,1375819.219813608
1027984.6571235883,334496.35295932053,1505615.845059432
1225348.2407351786,361977.0508052327,1062983.0928365374
1138685.1321299518,303757.00820865,1303333.2506197987
1736121.5850842893,313867.73354280245,1572828.3449846748
784282.307519591,381380.4983882221,1370752.26757841
1465107.5021053823,348435.127391123,1694856.6301433383
1006907.8804722376,411004.282428476,1614402.8193268874
877494.6238989756,395060.9292075074,1177312.0579461232
909442.2587233714,415384.65870650165,1845415.7184416524
512783.27110892057,329289.00074090285,1384420.9586528554
861193.6774583006,430055.99226880714,1337244.516762808
713211.0595924859,492282.0911109152,800681.4992430619
697572.41385368,431293.12050738273,790688.3032721783
863430.520222638,451768.47406280995,1281698.3268715288
931626.0178700014,406332.832436919,1434720.604926325
1216327.7928808327,422831.546442236,980651.6581863579
1395769.4384727296,385344.9532288265,848381.125662452
1079014.3397196447,452438.26746545266,1474067.2953826217
967920.7780774802,267937.1763065871,1133916.9528271118
1000109.0989597469,302666.31611528655,1128905.545081328
1129752.3040221098,447114.27122511243,1262458.95733105
927341.387552999,353831.1341599565,1309563.8763803008
835240.5422884692,358821.69990711776,1215578.8184601022
984072.0581571748,382456.5981971643,1213693.6419532776
708761.4517408416,412742.80228108814,1162175.3136919104
643503.0725686247,433504.490412018,1087997.7116097366
1062114.3050100543,330661.6133982386,1104831.408700026
1047199.299016808,354441.891466593,1229639.765443643
692594.9116968226,437774.20176278916,1459108.9927180856
791433.7434731264,359580.40885645617,1113025.6559275794
760280.675503948,351448.9327514652,779632.2700467401
1192931.2033505808,328049.20555565524,1051871.8114392026
1963542.619011653,395982.52122527634,1118239.309240608
943378.9337068846,405168.40376947983,926528.7675284554
1395695.653684995,344029.39480636874,785895.4174701863
588838.0574316239,291882.33689720044,1519504.285129142
851775.5891399768,345246.5567856558,1258585.250201797
1084380.2063465859,558952.6443309851,1102660.2405497013
1039073.4043274989,379206.49239806493,984194.0600877624
831402.4672819085,549553.9216579896,1467048.2679388658
848867.7639777692,442647.9787090772,1320910.8249613037
989920.7461779359,420587.4138554699,1007735.0500702295
546780.0832687982,387537.3620853439,830923.3406835574
1227742.4827088686,499332.8133605102,1002525.2619874544
994784.2345547937,666761.4605902751,984356.6897585795
983297.6320160303,572801.1470916604,964824.029288049
1016373.3089830292,521083.3050988448,1496769.102250186
519512.8568517536,551038.2810337895,1440118.747354384
515161.98935334967,619646.3199965919,884440.8659442591
961755.3978861173,587339.8206655618,892899.9904803764
810575.6240501907,479588.1553256587,713734.292430257
804533.9139892904,453983.91071195365,1030148.1142965609
946471.601879166,570069.1977000146,1039167.2940703786
1146669.9607714973,574859.2153478782,1361730.237448087
1111839.6726496788,718481.1100751054,900562.9460781006
1659404.0423468687,546188.5915959022,1294538.7283119424
1025081.7185587082,671502.2473045734,979363.5623061032
1029286.9777420532,624732.9636419192,1301526.3141155436
812023.9153506393,500721.14250338596,976597.3339942127
809102.1201194186,476909.7239187604,1220297.9749893094
909454.1747318772,457045.2153765814,939685.5115049088
837378.9320273248,539686.3624601652,889457.8055442239
740856.1431258132,585366.776880652,895845.9758045909
1149889.0311852437,526523.737452087,1143636.3167453432
1781268.161491344,601071.8821834014,822257.6483648466
1752376.150034069,694031.354100778,1156506.7374018705
1066415.5009482163,556766.48095414,1104861.0746521025
1025913.235423276,566043.7858885855,1146004.0798667588
1656761.2526991074,758363.8230716845,982585.9305838038
1905638.3348709783,605864.6531042261,863766.7043262066
2752230.722241913,591010.7680403563,941930.9910576772
1477704.595491623,527443.6673846081,673517.4607991278
1950010.1523679136,577756.4868436451,709033.9255089622
856340.9086442919,729360.7237206512,1220230.467677812
820423.8837068577,529579.6663329296,1187490.2559417975
1456114.671647621,384863.6070490433,1021267.2735498274
1053248.4028404173,401508.2946512641,1120272.8048443913
1384500.8407479029,403434.75079298834,1598844.2996308932
1225280.2843984687,455765.5979231789,1263351.9571621413
1135585.2171445643,352119.14816326916,1327723.5023136756
620357.9522655593,425915.02787685895,790249.9753218174
1501363.3291424743,529680.3404631189,865232.2088659334
1554728.0748657188,433399.0050046428,950820.0384984259
798113.6530881121,318906.9900523228,1068894.8009514692
1004636.3153638716,393267.3626835781,1133740.6270509118
1284182.1798562466,333687.4961826769,734413.0275070935
1431969.0969136483,411051.4033827166,1110872.7152933409
1174049.7286324268,429153.63950776076,835087.8800500755
791382.0096365695,338343.40865350707,901219.9616499841
583252.4811775513,277594.81756414036,1534616.4108421293
999429.7867537544,274145.1348842456,2148159.3819298963
1233459.1522400342,236886.2251476022,1034945.8307832142
946425.2305392944,288633.9092302332,841011.0952243354
1203528.8344825231,258350.01589954807,663396.7335108948
1209968.677554987,256949.7219958323,780148.236704594
1656985.5764751753,308744.40089107084,1206864.106185854
1474957.3225970534,360132.4261378874,1033931.6890677111
1200253.5947572214,282768.2252939756,1063310.7787118962
646437.0173369801,297300.4354358801,839513.7707457342
784495.6910214652,327732.21053974424,1209412.6672018045
657184.7262505597,399554.0283968594,985781.7476334902
878457.2482146209,438995.17924871814,900909.3550015317
828099.5869375474,335832.1166528824,882980.3227306071
1019865.2853179184,305861.3560960365,681523.9868473725
714754.6381911656,375394.75408387696,1119091.6194348396
680130.4577441628,459816.8685073811,1075448.0642260232
1177030.4818878244,441538.32746123616,1099347.8728893632
1553270.8021499815,354431.3424956487,1829443.2042976087
1350477.1532169713,278872.3935667814,1226081.5240874048
1052209.0057998335,340322.95138772775,907998.3775972936
1056918.9997801636,269199.73327874753,1003061.2307394636
795458.0613783782,335273.5300185622,1224442.756938607
510865.32879275444,323283.3732191955,814864.8552072493
895452.6422544344,341352.6710129154,627401.9488120067
1517964.0307731894,316396.5656992289,1257160.9324294613
972812.641766969,342635.63682108896,1301121.8422990898
843393.3837550802,397445.4861194205,1006446.2103672501
768248.5465732531,464247.4254227489,1034952.4389280268
784128.0467999624,320091.9069519415,1136576.2710288982
1048722.465380713,309219.19743914524,793115.9005589983
603963.0163194416,388347.33016775385,1001164.594490651
793483.9858071166,554572.7375266729,1191263.2292763842
599538.6389256599,591694.6252159984,1293435.0301671939
425582.95059672673,403582.8168033082,1463403.1513017372
1116209.7715421948,279988.1807718413,987874.1500440211
865655.5870333808,374362.9443299585,936774.8232157615
854497.3828335651,396642.5381606432,988330.9961201285
516220.5479759246,380196.19961601263,981720.520828693
699318.3436939062,444517.11982172524,948439.7378944268
412230.35779079865,329790.89243886614,774243.7142498371
695216.581056304,309438.03234573686,1358773.4661814608
901036.0116607794,282284.2341031991,759224.698442053
798634.917555507,349737.2995309848,1022671.6365711847
420047.57895036123,391564.3125599512,1109352.603734212
467936.7178635993,395392.6593130518,1460205.342586013
557907.0374153692,418660.6035853017,1209485.7278580414
712166.0586990893,527774.030332608,970041.5221683132
557033.0775285529,501945.84823485947,1086315.3459527444
620881.0085972239,556158.9703254328,959717.9386524969
761669.4749452744,526792.2347123158,1007334.3076866324
684625.0065239009,583946.8555407089,1092945.5353964865
1015620.3898665218,531882.2232628918,1539370.2701015861
981156.3272640163,380339.4920579048,1663414.4239811024
1165871.803737299,475433.216013588,1089419.7083533113
728664.8805798186,704988.0420606968,721725.5300855357
856401.5938350409,568671.8003328156,945923.2297293817
1185873.3460998833,668898.2869589477,613563.0114801957
810281.3153032167,464133.9980532683,1570849.2459083896
1066778.7126076557,545549.5558561789,1216367.1576233255
1046286.2608734865,532107.6187375425,630366.2247006363
543354.6158677365,439058.0920134275,1467340.023043934
976588.5629395193,550098.0800756199,440896.43177837355
1177592.5194039869,474048.2823296639,682091.4383037757
1125483.1861543409,397807.903663001,1071068.7365139844
1328396.6802815504,404883.982815272,1012579.2510160627
1213956.3304390106,501843.5395237586,669932.7132104109
1065489.6730057602,392051.679943862,900740.1668135973
1765162.7082226796,597211.2714676284,1063354.305732138
1057094.7835923627,589950.6554736688,1511749.8387972724
1569569.9415244868,617776.9291339826,1101559.25539272
964047.9994046371,584146.5282145916,842529.5725790042
1060542.7205046024,561905.5082230179,653691.3117673129
1313447.0228997655,389747.05714403326,754067.3964715858
818264.863266241,483610.0711147559,960594.8380267113
1188713.7960243633,578535.3876527089,1438367.0138995815
843516.585049095,601644.0462230032,1310445.9700154974
908494.0767611482,588720.4328644311,1144152.2240728594
1102726.6098466357,654689.4648116294,884616.0227930779
885255.9009434243,782114.36469941,1056546.4833157682
701150.9419279856,666020.1353967788,1081202.0501011075
828906.3044519183,509920.615596113,1203555.2826585704
896424.2203400785,580991.2797379929,1079699.2489484348
1160587.5706515901,502314.7366355438,1485977.5876080324
1193241.5769867105,562256.3076041567,1165901.202220404
905697.8717573103,500321.0843394922,774639.0446861899
1221211.400937093,358818.0137415611,1011395.2610996176
835369.164722433,376633.4119504435,792288.1215952758
1070588.9071126247,316829.72131321894,1013619.2456626613
884886.2573732118,260957.30424052326,1323814.5312643265
1231143.016238231,399189.12536464666,832688.975177731
1436725.4353122523,621973.7599614528,1029078.0184007081
725857.9935032314,531841.6549182449,940481.2379220674
1635498.8956298889,436711.7222536534,893012.2745020846
1594897.57159977,489463.35205868975,1181127.5962453457
1605644.2047092011,554710.9622705069,1915354.827503616
886888.0752282627,492582.64656636544,1416396.97350252
476052.48999796103,392536.594518395,1760202.1957431482
1149856.5213130354,393860.59333754703,1785343.851035729
1225291.2212794574,399692.0395557779,1057014.6349413516
672216.2893060764,398579.1206035239,788260.5240078348
1036325.6460738654,351501.94449252833,839562.9717967778
816515.6165552743,390017.9024283503,874392.3233101694
941513.7913664058,416189.0449089811,734619.7222139155
