rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2
"[  0.25619584  19.24443063  63.90516405  36.97475463  31.56351979
  49.48606771  92.9033344   53.4254911   54.17800055  31.20364447
  64.96676451  12.17229779  67.08823773  25.14861051  35.89736484
  33.30887357  53.74333475  -2.20303206  69.35236343  88.38181659
  16.09588459 -21.78266488  34.89208902  61.38538439  68.68429318
  26.44279869  51.48026854  80.29257531  18.97275231  53.06607757
  72.82605668  69.33501741  42.30083711  13.12702919   0.25619584
  19.24443063  63.90516405  36.97475463  31.56351979  49.48606771
  92.9033344   53.4254911   54.17800055  31.20364447  64.96676451
  12.17229779  67.08823773  25.14861051  35.89736484  33.30887357
  53.74333475  -2.20303206  69.35236343  88.38181659  16.09588459
 -21.78266488  34.89208902  61.38538439  68.68429318  26.44279869
  51.48026854  80.29257531  18.97275231  53.06607757  72.82605668
  69.33501741  42.30083711  13.12702919   0.25619584  19.24443063
  63.90516405  36.97475463  31.56351979  49.48606771  92.9033344
  53.4254911   54.17800055  31.20364447  64.96676451  12.17229779
  67.08823773  25.14861051  35.89736484  33.30887357  53.74333475
  -2.20303206  69.35236343  88.38181659  16.09588459 -21.78266488
  34.89208902  61.38538439  68.68429318  26.44279869  51.48026854
  80.29257531  18.97275231  53.06607757  72.82605668  69.33501741]","[ 27.07940761  19.20855609  62.11134095  15.55639235  52.03554395
  19.82152231  42.96570852  67.19796664  20.20783561   1.18499867
  28.3033724   53.55062746  -8.352483    -9.06459971  25.47967282
  34.82088876  48.75669639  36.23033943   9.03205487  10.48125577
  57.45636616  23.6631358   40.19497347  34.95527696  55.34993351
  34.52671089  40.04785876  40.60740558  -8.15875048  25.95686905
  66.10982817   7.32975453  10.25588733  40.85634256  32.82719207
   0.22428995  42.77466433   3.51515836  27.07940761  19.20855609
  62.11134095  15.55639235  52.03554395  19.82152231  42.96570852
  67.19796664  20.20783561   1.18499867  28.3033724   53.55062746
  -8.352483    -9.06459971  25.47967282  34.82088876  48.75669639
  36.23033943   9.03205487  10.48125577  57.45636616  23.6631358
  40.19497347  34.95527696  55.34993351  34.52671089  40.04785876
  40.60740558  -8.15875048  25.95686905  66.10982817  27.07940761
  19.20855609  62.11134095  15.55639235  52.03554395  19.82152231
  42.96570852  67.19796664  20.20783561   1.18499867  28.3033724
  53.55062746  -8.352483    -9.06459971  25.47967282  34.82088876
  48.75669639  36.23033943   9.03205487  10.48125577  57.45636616
  23.6631358   40.19497347  34.95527696  55.34993351  34.52671089
  40.04785876  40.60740558  -8.15875048  25.95686905  66.10982817]","[  3.77309398  92.7863797   40.70943131  27.50347977  42.6173265
  54.38264393  24.26508586  61.71248695  65.1997822   77.71097434
   5.64094554   8.57677076  67.66845776  29.47083764  44.23929503
  46.12341496  26.2296622   24.22890303  59.84810538   5.17767506
  27.77073435  17.77442066  49.07518528   8.34451052  27.36367498
  50.26002161  24.80147094  40.80614171  12.77864705  43.7528346
  39.92294038  49.19633411  42.70070874  34.31635233  69.32236506
   2.78203055  33.3510491   -1.81061987   3.77309398  92.7863797
  40.70943131  27.50347977  42.6173265   54.38264393  24.26508586
  61.71248695  65.1997822   77.71097434   5.64094554   8.57677076
  67.66845776  29.47083764  44.23929503  46.12341496  26.2296622
  24.22890303  59.84810538   5.17767506  27.77073435  17.77442066
  49.07518528   8.34451052  27.36367498  50.26002161  24.80147094
  40.80614171  12.77864705  43.7528346   39.92294038  33.3510491
  -1.81061987   3.77309398  92.7863797   40.70943131  27.50347977
  42.6173265   54.38264393  24.26508586  61.71248695  65.1997822
  77.71097434   5.64094554   8.57677076  67.66845776  29.47083764
  44.23929503  46.12341496  26.2296622   24.22890303  59.84810538
   5.17767506  27.77073435  17.77442066  49.07518528   8.34451052
  27.36367498  50.26002161  24.80147094  40.80614171  12.77864705]"
"[ 121.10096936  156.28696064  123.4893724   153.98053161  121.65437425
  125.01607316  104.4656612   113.90528611  153.15925234  134.60790546
  102.40463978  115.90437733   85.51854059  109.54131105  144.95922802
  142.73264331  126.28143106   76.38195796  101.82911587  107.21053383
  114.38638323   70.99026536  185.60481383  138.49891281  149.94575985
   95.4215235    65.0271091    47.81799069   67.47334243  181.44249837
  121.49737134   74.13110746   57.75289322   55.50381394  104.26799514
  121.10096936  156.28696064  123.4893724   153.98053161  121.65437425
  125.01607316  104.4656612   113.90528611  153.15925234  134.60790546
  102.40463978  115.90437733   85.51854059  109.54131105  144.95922802
  142.73264331  126.28143106   76.38195796  101.82911587  107.21053383
  114.38638323   70.99026536  185.60481383  138.49891281  149.94575985
   95.4215235    65.0271091    47.81799069   67.47334243  181.44249837
  121.49737134   74.13110746   57.75289322  121.10096936  156.28696064
  123.4893724   153.98053161  121.65437425  125.01607316  104.4656612
  113.90528611  153.15925234  134.60790546  102.40463978  115.90437733
   85.51854059  109.54131105  144.95922802  142.73264331  126.28143106
   76.38195796  101.82911587  107.21053383  114.38638323   70.99026536
  185.60481383  138.49891281  149.94575985   95.4215235    65.0271091
   47.81799069   67.47334243  181.44249837  121.49737134   74.13110746]","[ 129.419402    109.29650893  104.2528227   149.80159269  112.58971126
  128.80080359  109.11887468  130.98410246  123.49195388  105.3068536
  147.57608067   84.17278482  138.09705344   91.38308185  111.42037007
  115.37098981   89.74502751  114.61097211  105.45887852  100.02142459
  120.52589711  150.08760389   96.49653174  114.56717752  137.79276234
  116.78869729  122.81685329   95.84028576  117.98968383   95.7194006
  120.32312494   81.95875432   52.1747219   132.69553306  119.46436661
   82.32174711  129.419402    109.29650893  104.2528227   149.80159269
  112.58971126  128.80080359  109.11887468  130.98410246  123.49195388
  105.3068536   147.57608067   84.17278482  138.09705344   91.38308185
  111.42037007  115.37098981   89.74502751  114.61097211  105.45887852
  100.02142459  120.52589711  150.08760389   96.49653174  114.56717752
  137.79276234  116.78869729  122.81685329   95.84028576  117.98968383
   95.7194006   120.32312494   81.95875432  110.93373008   86.67103529
  119.46436661   82.32174711  129.419402    109.29650893  104.2528227
  149.80159269  112.58971126  128.80080359  109.11887468  130.98410246
  123.49195388  105.3068536   147.57608067   84.17278482  138.09705344
   91.38308185  111.42037007  115.37098981   89.74502751  114.61097211
  105.45887852  100.02142459  120.52589711  150.08760389   96.49653174
  114.56717752  137.79276234  116.78869729  122.81685329   95.84028576]","[ 103.60464691   92.15298218  135.29693841   71.10247537   59.66416492
   96.9574579    80.70325081   93.98528088   44.65006311   99.69999011
   92.69572773   49.47369363   56.41070436   36.45136603   91.16134253
   86.70706043   44.45078163   94.29990824  108.09365193   66.51140003
   97.86296631   59.26254272   47.42233155   40.30321417   63.5686297
   60.96637598   36.57913248   63.14976887   73.51084342   75.54074305
   26.58359171   76.10158535   51.9881489    88.8570285    58.94349178
   -6.0398794    84.78812882  103.60464691   92.15298218  135.29693841
   71.10247537   59.66416492   96.9574579    80.70325081   93.98528088
   44.65006311   99.69999011   92.69572773   49.47369363   56.41070436
   36.45136603   91.16134253   86.70706043   44.45078163   94.29990824
  108.09365193   66.51140003   97.86296631   59.26254272   47.42233155
   40.30321417   63.5686297    60.96637598   36.57913248   63.14976887
   73.51084342   75.54074305   26.58359171   58.94349178   -6.0398794
   84.78812882  103.60464691   92.15298218  135.29693841   71.10247537
   59.66416492   96.9574579    80.70325081   93.98528088   44.65006311
   99.69999011   92.69572773   49.47369363   56.41070436   36.45136603
   91.16134253   86.70706043   44.45078163   94.29990824  108.09365193
   66.51140003   97.86296631   59.26254272   47.42233155   40.30321417
   63.5686297    60.96637598   36.57913248   63.14976887   73.51084342]"
"[ 108.77245501  126.35459884   84.07704391  124.36153156  107.2629515
  133.26592993  157.30601736   71.35065652   58.9180727   116.97924279
   91.98905434  155.6202216    77.90511329  115.86852479  159.21396718
  172.21204021   60.38746511  107.08134669  125.69238767  122.80899887
  148.69626773  201.42228477   70.72905093  160.79767981  115.98708647
  180.54360112  134.17915764  144.72086163   87.1246149   140.45124697
  143.59908638  133.93423896   57.34895895   81.86988773  142.72406964
  108.77245501  126.35459884   84.07704391  124.36153156  107.2629515
  133.26592993  157.30601736   71.35065652   58.9180727   116.97924279
   91.98905434  155.6202216    77.90511329  115.86852479  159.21396718
  172.21204021   60.38746511  107.08134669  125.69238767  122.80899887
  148.69626773  201.42228477   70.72905093  160.79767981  115.98708647
  180.54360112  134.17915764  144.72086163   87.1246149   140.45124697
  143.59908638  133.93423896   57.34895895  158.24996864  142.72406964
  108.77245501  126.35459884   84.07704391  124.36153156  107.2629515
  133.26592993  157.30601736   71.35065652   58.9180727   116.97924279
   91.98905434  155.6202216    77.90511329  115.86852479  159.21396718
  172.21204021   60.38746511  107.08134669  125.69238767  122.80899887
  148.69626773  201.42228477   70.72905093  160.79767981  115.98708647
  180.54360112  134.17915764  144.72086163   87.1246149   140.45124697]","[ 152.02907095  176.64778458   82.98866795   94.10504512  165.96162657
  199.52133423  147.68425257  196.28312149  176.15052681  172.12006284
  160.48294433  155.98589504  152.04201228  157.23407223  143.11375955
  207.25021526  202.78816509  198.94193371  185.74188311  221.54640017
  132.70851732  174.30529462  186.56937664  165.20125192  195.16113484
  164.43925752  156.11407038  162.05224026  179.59191268  153.65074049
   66.24788535  135.77482312  179.74861646  194.71694657  165.96162657
  199.52133423  147.68425257  196.28312149  176.15052681  172.12006284
  160.48294433  155.98589504  152.04201228  157.23407223  143.11375955
  207.25021526  202.78816509  198.94193371  185.74188311  221.54640017
  132.70851732  174.30529462  186.56937664  165.20125192  195.16113484
  164.43925752  156.11407038  162.05224026  179.59191268  153.65074049
   66.24788535  135.77482312  179.74861646  194.71694657  159.42985874
  207.60125987  134.31009398  127.91766869   82.98866795   94.10504512
  165.96162657  199.52133423  147.68425257  196.28312149  176.15052681
  172.12006284  160.48294433  155.98589504  152.04201228  157.23407223
  143.11375955  207.25021526  202.78816509  198.94193371  185.74188311
  221.54640017  132.70851732  174.30529462  186.56937664  165.20125192
  195.16113484  164.43925752  156.11407038  162.05224026  179.59191268
  153.65074049   66.24788535  135.77482312  179.74861646  194.71694657]","[  30.82285209   79.21056677  115.62985226  107.10644368  120.87991203
   71.6504429    80.44484391   64.40162503   87.34624184   97.69068496
   67.24195784   93.52895899  116.72403947   82.48339958   79.08924932
   39.68642205   48.61553283  120.29400416  105.23679988   77.94484694
   71.75610697   77.09453586   97.11224377  103.07751123  101.78986846
   73.0552275    48.08577394   92.27454809   94.51256788  146.46010816
   25.05117213   83.95406068  119.40885801   92.13699959  107.10644368
  120.87991203   71.6504429    80.44484391   64.40162503   87.34624184
   97.69068496   67.24195784   93.52895899  116.72403947   82.48339958
   79.08924932   39.68642205   48.61553283  120.29400416  105.23679988
   77.94484694   71.75610697   77.09453586   97.11224377  103.07751123
  101.78986846   73.0552275    48.08577394   92.27454809   94.51256788
  146.46010816   25.05117213   83.95406068  119.40885801   92.13699959
   38.67803465  146.50880676   79.09193817   30.82285209   79.21056677
  115.62985226  107.10644368  120.87991203   71.6504429    80.44484391
   64.40162503   87.34624184   97.69068496   67.24195784   93.52895899
  116.72403947   82.48339958   79.08924932   39.68642205   48.61553283
  120.29400416  105.23679988   77.94484694   71.75610697   77.09453586
   97.11224377  103.07751123  101.78986846   73.0552275    48.08577394
   92.27454809   94.51256788  146.46010816   25.05117213   83.95406068]"
"[ 122.53620228  174.792272    139.88412679  113.41605409  142.58339285
  132.37320631  130.9173753   166.84735354  167.95459348  144.57009316
  170.1456734   172.76575506  143.14057946  200.92218879  120.56476523
  171.5966044   158.09071535  145.20820255  114.40908432  163.02288098
   97.2316026   182.16835144  155.1987036   136.76592783  165.45449175
  117.6271923   151.428589     79.32739109  215.88533591  117.12191513
  174.74585125  200.12458264  129.9952687   163.69817142  139.88412679
  113.41605409  142.58339285  132.37320631  130.9173753   166.84735354
  167.95459348  144.57009316  170.1456734   172.76575506  143.14057946
  200.92218879  120.56476523  171.5966044   158.09071535  145.20820255
  114.40908432  163.02288098   97.2316026   182.16835144  155.1987036
  136.76592783  165.45449175  117.6271923   151.428589     79.32739109
  215.88533591  117.12191513  174.74585125  200.12458264  129.9952687
  163.69817142  181.09407682  121.71031084  174.792272    139.88412679
  113.41605409  142.58339285  132.37320631  130.9173753   166.84735354
  167.95459348  144.57009316  170.1456734   172.76575506  143.14057946
  200.92218879  120.56476523  171.5966044   158.09071535  145.20820255
  114.40908432  163.02288098   97.2316026   182.16835144  155.1987036
  136.76592783  165.45449175  117.6271923   151.428589     79.32739109
  215.88533591  117.12191513  174.74585125  200.12458264  129.9952687 ]","[ 196.46339913  172.04247583  169.31545109  110.64001277  212.63456964
  151.65290544  158.36440027  217.007753     86.91615986  133.98569863
  143.07675858  195.48192259  190.53751397  151.76279463  198.80925351
  182.89115539  138.89489887  161.16663471  124.06972907  202.5238893
  183.16296426  169.50283467  148.21963192  194.46492991  139.14072046
  194.99371049  197.72195662  166.56097784  147.76159623  170.42280272
  138.52928985  182.51993626  188.69423462  200.54420268  178.57191912
  171.20628814  196.46339913  172.04247583  169.31545109  110.64001277
  212.63456964  151.65290544  158.36440027  217.007753     86.91615986
  133.98569863  143.07675858  195.48192259  190.53751397  151.76279463
  198.80925351  182.89115539  138.89489887  161.16663471  124.06972907
  202.5238893   183.16296426  169.50283467  148.21963192  194.46492991
  139.14072046  194.99371049  197.72195662  166.56097784  147.76159623
  170.42280272  138.52928985  182.51993626  169.31545109  110.64001277
  212.63456964  151.65290544  158.36440027  217.007753     86.91615986
  133.98569863  143.07675858  195.48192259  190.53751397  151.76279463
  198.80925351  182.89115539  138.89489887  161.16663471  124.06972907
  202.5238893   183.16296426  169.50283467  148.21963192  194.46492991
  139.14072046  194.99371049  197.72195662  166.56097784  147.76159623
  170.42280272  138.52928985  182.51993626  188.69423462  200.54420268]","[ 131.23550998  116.73385903  183.03158051   68.5418364   146.31036508
  161.6577782    64.02472153  169.85301206  163.30962632  182.49053814
  164.24733094  113.63416074  225.15273405  173.07438935  217.9904393
  171.85223693  195.5212094    72.166763    117.88906164  134.35953596
  188.62137732  158.36321431  135.21371973  139.1579658    84.60065764
  170.13391601  104.01556425  186.16642296  133.87059635  132.98060594
  144.08994905  183.41364703  112.72424653  163.51402705   68.5418364
  146.31036508  161.6577782    64.02472153  169.85301206  163.30962632
  182.49053814  164.24733094  113.63416074  225.15273405  173.07438935
  217.9904393   171.85223693  195.5212094    72.166763    117.88906164
  134.35953596  188.62137732  158.36321431  135.21371973  139.1579658
   84.60065764  170.13391601  104.01556425  186.16642296  133.87059635
  132.98060594  144.08994905  183.41364703  112.72424653  163.51402705
  157.05722699  104.37441856  207.75898927  131.23550998  116.73385903
  183.03158051   68.5418364   146.31036508  161.6577782    64.02472153
  169.85301206  163.30962632  182.49053814  164.24733094  113.63416074
  225.15273405  173.07438935  217.9904393   171.85223693  195.5212094
   72.166763    117.88906164  134.35953596  188.62137732  158.36321431
  135.21371973  139.1579658    84.60065764  170.13391601  104.01556425
  186.16642296  133.87059635  132.98060594  144.08994905  183.41364703]"
"[ 178.6729837   190.37113646  159.19055421  159.42346272   99.8692587
  118.73663003  196.97553457  204.15011629  162.7520493   158.13053698
  166.09589678  125.24993901  178.05628354  230.35905815  171.30889418
  175.4964914   208.48391698  116.38152865  197.89622591  147.85145196
  215.7046399   144.65283718  194.12167425  207.63233991  181.01357228
  201.76784925  178.86296212  173.90333154  136.95531375  167.4308506
  217.38358588  196.03574984  201.97980871  152.54682805  145.38684848
  178.6729837   190.37113646  159.19055421  159.42346272   99.8692587
  118.73663003  196.97553457  204.15011629  162.7520493   158.13053698
  166.09589678  125.24993901  178.05628354  230.35905815  171.30889418
  175.4964914   208.48391698  116.38152865  197.89622591  147.85145196
  215.7046399   144.65283718  194.12167425  207.63233991  181.01357228
  201.76784925  178.86296212  173.90333154  136.95531375  167.4308506
  217.38358588  196.03574984  201.97980871  190.37113646  159.19055421
  159.42346272   99.8692587   118.73663003  196.97553457  204.15011629
  162.7520493   158.13053698  166.09589678  125.24993901  178.05628354
  230.35905815  171.30889418  175.4964914   208.48391698  116.38152865
  197.89622591  147.85145196  215.7046399   144.65283718  194.12167425
  207.63233991  181.01357228  201.76784925  178.86296212  173.90333154
  136.95531375  167.4308506   217.38358588  196.03574984  201.97980871]","[ 169.03235782  157.29094524  189.76878693  158.03973577  176.29666546
  125.33630374  154.69471493  221.22451956  173.87579686  165.829488
  203.18647626  139.17815603  178.39557376  192.45261233  163.07564081
  199.96626358  193.70900513  177.7071344   193.82179707  168.68128935
  159.77342254  137.37635652  186.1043668   172.87745416  203.93325106
  187.8314544   191.32468115  174.90859977  180.62987847  129.49504235
  180.43438254  186.32246472  164.87804376  136.37671351  188.25024814
  189.05517336  169.03235782  157.29094524  189.76878693  158.03973577
  176.29666546  125.33630374  154.69471493  221.22451956  173.87579686
  165.829488    203.18647626  139.17815603  178.39557376  192.45261233
  163.07564081  199.96626358  193.70900513  177.7071344   193.82179707
  168.68128935  159.77342254  137.37635652  186.1043668   172.87745416
  203.93325106  187.8314544   191.32468115  174.90859977  180.62987847
  129.49504235  180.43438254  186.32246472  159.4139934   156.78953647
  188.25024814  189.05517336  169.03235782  157.29094524  189.76878693
  158.03973577  176.29666546  125.33630374  154.69471493  221.22451956
  173.87579686  165.829488    203.18647626  139.17815603  178.39557376
  192.45261233  163.07564081  199.96626358  193.70900513  177.7071344
  193.82179707  168.68128935  159.77342254  137.37635652  186.1043668
  172.87745416  203.93325106  187.8314544   191.32468115  174.90859977]","[ 190.59291392  224.09054122  185.82407247  170.87630404  183.98350888
  174.92939943  192.75911901  170.72185912  212.9017936   183.85149753
  214.13342971  191.78633713  181.48812614  193.45590178  164.99695754
  111.27665441  205.54534923  172.17806312  215.44227297  153.01171306
  152.1735864   183.04400754  134.16114554  229.72242845  196.24905562
  176.85195144  216.29033236  203.23006954  100.12190929  170.6983891
  177.50301882  152.68222413  119.53199257  146.90646414  170.87630404
  183.98350888  174.92939943  192.75911901  170.72185912  212.9017936
  183.85149753  214.13342971  191.78633713  181.48812614  193.45590178
  164.99695754  111.27665441  205.54534923  172.17806312  215.44227297
  153.01171306  152.1735864   183.04400754  134.16114554  229.72242845
  196.24905562  176.85195144  216.29033236  203.23006954  100.12190929
  170.6983891   177.50301882  152.68222413  119.53199257  146.90646414
  176.0329198   229.1940347   193.90364306  190.59291392  224.09054122
  185.82407247  170.87630404  183.98350888  174.92939943  192.75911901
  170.72185912  212.9017936   183.85149753  214.13342971  191.78633713
  181.48812614  193.45590178  164.99695754  111.27665441  205.54534923
  172.17806312  215.44227297  153.01171306  152.1735864   183.04400754
  134.16114554  229.72242845  196.24905562  176.85195144  216.29033236
  203.23006954  100.12190929  170.6983891   177.50301882  152.68222413]"
"[ 161.83264861  156.78416088  189.18858562  159.14363962  197.91368239
  216.59991282  194.84204493  145.88665893  202.36160965  168.44195759
  158.51500241  158.90587021  158.00761158  186.50547157  124.95764185
   63.38274386  198.81492094  104.57518672  188.48031073  170.87508565
  163.5144236   170.70622901  221.00010634  188.93645938  208.00191037
  150.13021223  191.47430561  180.55069311  191.10344605  180.04919321
  181.8172833   180.1117249   210.81517552  196.57512009  207.69962908
  161.83264861  156.78416088  189.18858562  159.14363962  197.91368239
  216.59991282  194.84204493  145.88665893  202.36160965  168.44195759
  158.51500241  158.90587021  158.00761158  186.50547157  124.95764185
   63.38274386  198.81492094  104.57518672  188.48031073  170.87508565
  163.5144236   170.70622901  221.00010634  188.93645938  208.00191037
  150.13021223  191.47430561  180.55069311  191.10344605  180.04919321
  181.8172833   180.1117249   210.81517552  156.78416088  189.18858562
  159.14363962  197.91368239  216.59991282  194.84204493  145.88665893
  202.36160965  168.44195759  158.51500241  158.90587021  158.00761158
  186.50547157  124.95764185   63.38274386  198.81492094  104.57518672
  188.48031073  170.87508565  163.5144236   170.70622901  221.00010634
  188.93645938  208.00191037  150.13021223  191.47430561  180.55069311
  191.10344605  180.04919321  181.8172833   180.1117249   210.81517552]","[ 194.77593131  226.84898275  226.58609969  196.47237391  169.7434147
  229.56401467  209.53279014  225.65409006  227.04967951  190.15478153
  174.70182324  205.80576371  210.06682241  218.16258916  199.91330874
  216.69570094  216.74305396  236.01452551  189.18799136  187.68923262
  231.36855717  184.80799091  208.54769001  216.17395179  223.26942948
  214.32832607  226.68937292  208.3587288   183.94666339  216.82497083
  219.06350826  104.26215155  191.6889525   199.47013244  226.58609969
  196.47237391  169.7434147   229.56401467  209.53279014  225.65409006
  227.04967951  190.15478153  174.70182324  205.80576371  210.06682241
  218.16258916  199.91330874  216.69570094  216.74305396  236.01452551
  189.18799136  187.68923262  231.36855717  184.80799091  208.54769001
  216.17395179  223.26942948  214.32832607  226.68937292  208.3587288
  183.94666339  216.82497083  219.06350826  104.26215155  191.6889525
  199.47013244  228.0530173   154.44704233  169.7434147   229.56401467
  209.53279014  225.65409006  227.04967951  190.15478153  174.70182324
  205.80576371  210.06682241  218.16258916  199.91330874  216.69570094
  216.74305396  236.01452551  189.18799136  187.68923262  231.36855717
  184.80799091  208.54769001  216.17395179  223.26942948  214.32832607
  226.68937292  208.3587288   183.94666339  216.82497083  219.06350826
  104.26215155  191.6889525   199.47013244  228.0530173   154.44704233]","[ 176.66593422  187.86400796   38.99805286  156.46051826  189.98264543
  236.2186123   147.59463955  177.68837846  183.72351207  140.95900389
  115.95703771  218.36722883  191.09278284  246.74838186  220.52789597
  166.99749466  167.74665426  122.61716791  236.1009365   176.84391517
  180.8671922   141.58511385  183.22356204  164.73444434  172.68846823
  183.37807161  112.75681547  169.15640014  103.5165267   218.47267695
  140.71957368  191.59397986  169.88556407  156.46051826  189.98264543
  236.2186123   147.59463955  177.68837846  183.72351207  140.95900389
  115.95703771  218.36722883  191.09278284  246.74838186  220.52789597
  166.99749466  167.74665426  122.61716791  236.1009365   176.84391517
  180.8671922   141.58511385  183.22356204  164.73444434  172.68846823
  183.37807161  112.75681547  169.15640014  103.5165267   218.47267695
  140.71957368  191.59397986  169.88556407  206.84783522  185.11714843
   88.85169642  209.43888343  176.66593422  187.86400796   38.99805286
  156.46051826  189.98264543  236.2186123   147.59463955  177.68837846
  183.72351207  140.95900389  115.95703771  218.36722883  191.09278284
  246.74838186  220.52789597  166.99749466  167.74665426  122.61716791
  236.1009365   176.84391517  180.8671922   141.58511385  183.22356204
  164.73444434  172.68846823  183.37807161  112.75681547  169.15640014
  103.5165267   218.47267695  140.71957368  191.59397986  169.88556407]"
"[ 215.44102748  241.36651924  211.23187413  226.33323237  190.57913575
  232.82863651  210.79117634  170.86474295  180.10823372  245.21923585
  204.62149072  241.62484743  246.94568701  203.23142633  217.00545601
  166.72038508  180.01823729  182.31203657  207.00923302  211.43625124
  228.70156596  233.8066033   184.88971257  214.28584554  222.42031742
  215.36218757  220.16297281  223.08235435  163.07965501  210.1763256
  234.35930184  214.62208552  221.72706907  221.12970468  241.36651924
  211.23187413  226.33323237  190.57913575  232.82863651  210.79117634
  170.86474295  180.10823372  245.21923585  204.62149072  241.62484743
  246.94568701  203.23142633  217.00545601  166.72038508  180.01823729
  182.31203657  207.00923302  211.43625124  228.70156596  233.8066033
  184.88971257  214.28584554  222.42031742  215.36218757  220.16297281
  223.08235435  163.07965501  210.1763256   234.35930184  214.62208552
  221.72706907  221.12970468  179.97549047  211.23187413  226.33323237
  190.57913575  232.82863651  210.79117634  170.86474295  180.10823372
  245.21923585  204.62149072  241.62484743  246.94568701  203.23142633
  217.00545601  166.72038508  180.01823729  182.31203657  207.00923302
  211.43625124  228.70156596  233.8066033   184.88971257  214.28584554
  222.42031742  215.36218757  220.16297281  223.08235435  163.07965501
  210.1763256   234.35930184  214.62208552  221.72706907  221.12970468]","[ 206.37491363  217.92425203  207.36503223  219.90644967  204.67935997
  181.41450833  231.40314208  231.15586015  211.37991965  217.3665467
  227.52799686  226.36599878  190.59101629  220.97752487  238.15573289
  238.58161797  220.74447895  219.11196981  166.67392307  229.52772635
  229.82658136  191.97027052  227.7123232   218.30303606  196.18368942
  214.35781104  224.1612022   213.00170159  213.48681989  166.82553479
  187.84185046  236.41739012  194.30696845  236.05714015  220.58786116
  203.82506406  220.54953323  216.40373544  206.37491363  217.92425203
  207.36503223  219.90644967  204.67935997  181.41450833  231.40314208
  231.15586015  211.37991965  217.3665467   227.52799686  226.36599878
  190.59101629  220.97752487  238.15573289  238.58161797  220.74447895
  219.11196981  166.67392307  229.52772635  229.82658136  191.97027052
  227.7123232   218.30303606  196.18368942  214.35781104  224.1612022
  213.00170159  213.48681989  166.82553479  220.54953323  216.40373544
  206.37491363  217.92425203  207.36503223  219.90644967  204.67935997
  181.41450833  231.40314208  231.15586015  211.37991965  217.3665467
  227.52799686  226.36599878  190.59101629  220.97752487  238.15573289
  238.58161797  220.74447895  219.11196981  166.67392307  229.52772635
  229.82658136  191.97027052  227.7123232   218.30303606  196.18368942
  214.35781104  224.1612022   213.00170159  213.48681989  166.82553479]","[ 169.32844803  117.57794503  133.89626101  194.10890865  143.97410086
  182.02293973  149.34353231  201.09456887  178.29554485  189.03950352
  171.0314112   164.20249365  158.41567978  123.84541067  156.75917872
  127.38313739  138.37036153   56.20342255  176.20771787   33.37338387
  212.66570613  103.40893857  185.6621752   107.18346075  160.93511931
  107.14150413  154.02694251  159.17160099  167.29978809  194.69613698
  186.05583198  116.76618135  136.28785508  197.6925103   133.89626101
  194.10890865  143.97410086  182.02293973  149.34353231  201.09456887
  178.29554485  189.03950352  171.0314112   164.20249365  158.41567978
  123.84541067  156.75917872  127.38313739  138.37036153   56.20342255
  176.20771787   33.37338387  212.66570613  103.40893857  185.6621752
  107.18346075  160.93511931  107.14150413  154.02694251  159.17160099
  167.29978809  194.69613698  186.05583198  116.76618135  136.28785508
  197.6925103   129.64003997  158.88534792  143.13787836  112.69902263
  169.32844803  117.57794503  133.89626101  194.10890865  143.97410086
  182.02293973  149.34353231  201.09456887  178.29554485  189.03950352
  171.0314112   164.20249365  158.41567978  123.84541067  156.75917872
  127.38313739  138.37036153   56.20342255  176.20771787   33.37338387
  212.66570613  103.40893857  185.6621752   107.18346075  160.93511931
  107.14150413  154.02694251  159.17160099  167.29978809  194.69613698]"
