,alfaT0,alfaT1,alfaT2
81,7.546782906545951e-05,0.00011968411915774003,0.0002118435941670885
82,0.00010837727056864341,7.239770307714607e-05,0.00014546615420217297
83,0.00010570831146730904,0.00010827231462599372,0.00014047455954773716
84,0.00010741577370086207,8.69881499497685e-05,0.00015854558625883725
85,0.00011319267438497588,0.00012352953601928605,0.00019528439269131794
86,7.840828887377253e-05,0.00012900038564950023,0.00010252441651488908
87,9.393416466407285e-05,0.00013455507191052733,0.00010823626068050049
88,6.055466378444586e-05,0.00010084652676509215,9.441544152708475e-05
89,0.00013184141228356124,0.00016103050459311566,0.00013598753990457616
90,0.00010829059686649866,0.00019671671645297002,0.00012622667125659489
91,8.65913508319914e-05,0.00011925133379741357,0.00013210650199668445
92,7.305059718442909e-05,0.0001285013276675135,9.996948497583697e-05
93,7.498133228976541e-05,0.00011930857330666759,0.00012682609114339044
94,7.629545311185198e-05,0.00010801861923451086,0.00023278076673595105
95,0.00015383106708568304,9.935809515089638e-05,0.000177655664231963
96,0.00014427832791104558,0.00022396846691589612,0.00016274012128062484
97,0.00010078477444018921,9.373814417962252e-05,0.0001525336598129786
98,7.704459764425371e-05,9.004290455861966e-05,0.0002062877978242105
99,0.00016953219973672815,0.00010134569495181445,0.0001775229277840078
100,9.795245608504183e-05,0.0001071286142152054,0.00016893948766753093
101,6.985203753133337e-05,0.00012495157068251756,0.00018273710475208869
102,7.634384297938188e-05,0.00012167730428197162,0.00011796477582148599
103,0.0001008016134360205,8.710693427672664e-05,8.883085339499455e-05
104,0.00010015190913025792,0.00010002231400774881,0.0001288874389815626
105,9.265081461199399e-05,0.00014123575898718246,0.0001273408579998298
106,0.00016563038067957816,0.00014427912523631937,0.00015734924281358978
107,9.96683031565432e-05,0.0001033508173678321,0.00014239150465748224
108,9.97651311872725e-05,6.237568572060812e-05,0.00014133964710634145
109,0.00011441517387008576,0.00010375655864680022,0.00013005162794741407
110,0.00010276656246355486,0.00015240405352746002,0.00015682731740700547
111,8.81719927050048e-05,0.0001377533585206644,0.0001345812660762955
112,8.649697440039729e-05,0.00012394607373308737,0.00010318976538811093
113,7.124643718129568e-05,0.00014513455668177983,0.00020641590414324738
114,0.00013231512584340775,0.00015049395616807752,0.00020297461334545269
115,9.539641085120097e-05,0.00018866425163184837,0.00016614557476572297
116,9.970131630498574e-05,0.00011328074712429467,0.00013501653354958451
117,0.00011105570399143584,0.00010391407000008442,9.339196748968899e-05
118,0.00011061257883621414,0.00010278356591271297,0.0002533027187000573
119,6.111977649347879e-05,0.00014554217232961948,0.00014373546792377983
120,9.169899520014482e-05,0.00012014362079510536,0.0001572060475604548
121,0.0001295525634122369,9.389652572361663e-05,0.0001258542972797482
122,6.573860316986665e-05,0.00020131234694323853,0.00012300313190733418
123,0.00011435948425723324,0.0001246196313843489,0.00014065336989702653
124,0.00010237964364855794,0.0001022365175262769,0.00019784446062318618
125,0.00011446858651595778,0.00011384812361008483,0.0001363904166603425
126,8.382259549052864e-05,0.00011861719864365746,0.00016693730799956268
127,8.319141853689227e-05,0.0001432601005306476,0.00014821654438317307
128,8.323956539684357e-05,0.00011238672283810092,0.00014994966468750374
129,8.796672227984877e-05,0.00011689658136138278,0.00016314178678121093
130,9.078026327527595e-05,0.0001092878561447206,9.689063714046872e-05
131,8.30729075932151e-05,8.60353307138821e-05,0.00012623670236390703
132,0.00010485576440005967,0.00013230327926709468,0.0001663331058202687
133,0.00011545977288145768,0.00013080073446866087,0.00012445086613689483
134,5.651893031200092e-05,0.00011809134768800437,0.0001555404573108704
135,6.52459006976106e-05,9.781299743719884e-05,0.00011647067234386965
136,9.812665302589668e-05,9.394326571699647e-05,0.00010199686052063912
137,0.00012770331541968815,0.0001133932964337016,0.0001832631140678234
138,0.00017306802307017472,0.0001614129579629439,0.00024802712202457794
139,8.652848611857823e-05,0.00018110115875779608,0.00013041329840873545
140,8.344661403877591e-05,8.752380423186753e-05,9.227700259584046e-05
141,6.646173482338974e-05,0.0001035517224838456,0.00016987722689111378
142,0.00011274790000086174,9.632956544712159e-05,0.0001776842967478011
143,6.290291791881964e-05,0.0001102726360408578,0.00013011273195517444
144,0.00010893484661443238,0.00011388158659130643,0.00011336236197869594
145,0.00012843670787109906,7.783814161174872e-05,0.0001056453371991536
146,7.596447401647686e-05,0.00016018248366510016,7.334652063215357e-05
147,0.00011208299122994847,0.000145332361383745,7.023034974463775e-05
148,0.00017702911394914405,8.79701099105831e-05,0.000111074247522935
149,6.956705243616176e-05,0.00011642789974925224,0.00010187244543836544
150,6.42672552795126e-05,0.00013511500522974402,0.00023556684877659904
151,7.427275515616568e-05,0.0001720155370655145,0.00013625557001383355
152,0.00011319687283745244,0.00010645709099087246,0.00011882120395592274
153,0.00010406759936440509,0.00015931430590165709,8.221487095972645e-05
154,0.00011119593029350515,0.00015214639043557713,0.00012793633081885738
155,9.889320592290547e-05,0.00013528902504144052,8.823061480457147e-05
156,8.680588013394849e-05,0.00010677669335851928,0.00012848287711614037
157,7.638213750807733e-05,9.238811716377813e-05,9.921563034732141e-05
158,7.252543648833563e-05,0.00012069419852900043,9.791814390364652e-05
159,0.00010086944147374662,9.182167771712592e-05,0.00014408454354403264
160,0.00017932128208344463,0.0001469500853861775,0.0001596747576612235
161,8.810860788961186e-05,0.00017527811264312818,0.00010947861122283362
162,7.010487828214568e-05,0.0002231986205565804,0.0001335029473051635
163,0.00019556529323804797,0.00020997963665882012,0.00014887098339353498
164,0.00014592239938474702,0.00017199760723479352,0.00012578611497278936
165,0.00011228512056760021,7.538122868784035e-05,7.72160462706907e-05
166,0.00012464418197200572,0.0001278967529142687,6.930058437015889e-05
167,5.48342607246801e-05,0.0001793826253749674,0.0001594842149916213
168,9.17402908219981e-05,0.00014742835993440388,0.00011911906442172121
169,8.473503801845779e-05,0.00013207167327069117,6.282022214941987e-05
170,5.202939259960392e-05,0.00010360140244446167,7.024351053254102e-05
171,0.0001147123437014886,0.0001974023931858591,0.00013936218499625112
172,0.00012049788096707408,0.00025004853808966777,0.0001538098876613002
173,0.00011860210862390508,0.00020104987783435126,7.333425484941024e-05
174,6.706952979581935e-05,0.00016573848103029382,5.6756449382286384e-05
175,0.0001513454914131492,0.00019517265603840174,8.98818302025367e-05
176,0.00010243435340511121,0.00018208011371072464,0.00011086290056608526
177,0.0001053882291703044,0.00015675468103713865,0.00012432089729436116
178,8.002983816460759e-05,0.0001214248362184763,0.00011667782127772329
179,9.414139145314859e-05,0.00019968924764991343,0.00012025986337735579
180,0.00013312324843541915,0.00021407703427672948,7.153383215015437e-05
181,7.854005336698714e-05,0.0002735966597635377,0.00010252692444820492
182,6.120404761302838e-05,0.0001272952471987779,8.055826999024648e-05
183,0.00011019058393472998,0.0001335417620456332,0.000157152376705992
184,0.00011903595712374723,0.00015470516210594704,0.00011223057779882308
185,0.00012287579726673878,0.00021834078121818568,0.00013550329660433452
186,0.00012064574982141379,0.0002243018029549853,8.750782635230654e-05
187,8.623400107511888e-05,0.00015771998013735437,9.847728833084623e-05
188,8.993599430967648e-05,0.00023475790678841773,7.716265112617318e-05
189,0.00016717176330139692,0.00021950153055055933,0.00011801748394843046
190,7.509162454080562e-05,0.00018778287145466272,0.00013741193792497007
191,8.353480152742037e-05,0.0002691666115220661,9.072406712669036e-05
192,0.00012582480682504766,0.00011492414096650298,0.0001503098007361912
193,0.00011267291276535596,0.0001226981485649789,0.0001181136235643804
194,0.0001379017262940994,0.00024013220556579108,0.00010781379924224359
195,7.961841050569775e-05,0.00018904027789762418,0.0001218975343928755
196,7.475211840172326e-05,0.00018987986417032165,0.0001310171724414364
197,0.00010915333492989452,0.00013878295958358008,8.627754311644117e-05
198,8.469052435315984e-05,0.00021994109529766267,0.0001358634761492876
199,7.04454484073467e-05,0.0002855925985672738,0.00011976404187851361
200,4.814520315596952e-05,0.0001851618424079144,0.00012985256548638663
201,0.000156545473440182,0.0001953501730068266,0.00010341507861013165
202,9.822058474553488e-05,0.00021648888944341324,0.00014635900793011177
203,0.00010276417223506035,0.00018971657087871847,9.84087840552949e-05
204,0.00011217914857437669,0.00021194626732203194,9.494474927674409e-05
205,0.0001570335718812288,0.00022646867003089436,0.0001508496686086541
206,0.00010508195123212686,0.00015202609858013343,0.00010894528246221687
207,7.290272424129412e-05,0.0003154043679282583,0.0001290122693472971
208,8.515245187129879e-05,0.00021902254987530152,0.00012205034961647481
209,0.00011626956212083567,0.00023664710515987008,9.156131474984773e-05
210,9.947756471832317e-05,0.00025476325226846754,9.839515379214853e-05
211,0.0001108807118719982,0.00023541252404237203,0.00013533122681271548
212,0.00015031832640847694,0.0002627132569174471,8.75874575727053e-05
213,0.00010956779568074796,0.00022990189216974302,0.00010436172950270314
214,9.284252608601372e-05,0.00018596071163729083,0.0001155020919054825
215,9.829789296664465e-05,0.00025178676261507243,7.654800512371487e-05
216,0.00010986504119742452,0.0002670872187731938,0.0001286931172638272
217,0.00010015886864510075,0.00020248810329672669,0.00010150663330502938
218,0.0001386147446082374,0.0002887553219978166,9.426937773581085e-05
219,5.868446400672307e-05,0.0001991755460063506,7.640050413044228e-05
220,0.00013433822196262676,0.0003184054895308037,0.00010862113308752935
221,7.598907422901594e-05,0.0004060886513753801,9.762253601609557e-05
222,0.00010443690346244398,0.00021272767469396415,0.00010839415271880947
223,0.00010913833835127714,0.0001741892147229709,0.0001148973537399371
224,7.997135286318871e-05,0.0001802772991030413,0.00013991495177927336
225,0.00012787311077695006,0.0001803858839461111,0.00010456286253866508
226,0.00010155504828391628,0.00022668422411591682,8.209403983470731e-05
227,0.00010642246438074395,0.00019375285022259865,0.0001098619745298763
228,8.316975914385152e-05,0.00033168068337918126,0.00020529609922965335
229,9.344163057676442e-05,0.0003380789478791056,9.620369192754109e-05
230,7.249328141939957e-05,0.0002598774527954972,0.00012031619175026174
231,0.0001253631591535813,0.00026927566034317166,8.724244697834548e-05
232,0.0001410322822684924,0.00021701642196877592,9.396489488658057e-05
233,0.0001120442872859164,0.0001835664376123901,0.00013718870599546172
234,8.013853042973857e-05,0.000196305670779103,9.955907032558477e-05
235,5.751939569244959e-05,0.00032775119584002745,0.00016105226417120026
236,7.64599342642589e-05,0.00039585630890415067,6.947919845290774e-05
237,8.843262392854947e-05,0.00042457362054309735,0.00015278286911585498
238,0.00011096610801532262,0.00024730629698157625,0.00021381471750920127
239,0.0001118350780982173,0.0002791674377674441,8.843423636882137e-05
240,9.55273102684353e-05,0.00018842017525504058,9.776934631270702e-05
241,9.275519613706262e-05,0.0002135038117193262,0.00011692017707695724
242,0.00011779180750695078,0.00024755752950425823,0.0001296700728204625
243,7.526418459749667e-05,0.00023271085539947818,0.00020661057116278493
244,0.00011071753920960309,0.00032662718470539585,0.00014981834330650326
245,0.0001849335328468513,0.0002070414485704353,0.00011842842546306918
246,0.0001088550743152685,0.00016887295092774852,0.0002126445061662621
247,0.00014001258903413827,0.0004451987070975075,0.0001715796844128266
248,0.00012732198375411247,0.00040572258685571985,0.00010131286756127127
249,8.379313786558858e-05,0.00029080852240295226,0.00011406574469813775
250,0.0001106295748060756,0.00032625101256887666,0.00014353100378556227
251,5.621075364749367e-05,0.000491415739808252,0.00020674508171523157
252,9.320689346569177e-05,0.0003875642307398986,0.0001620885635559469
253,8.516104935730159e-05,0.0002120805047402238,0.0002717718887225836
254,0.00017718309217190672,0.00023334218725473056,0.0001143472623558073
255,8.286089742818228e-05,0.0002688108268819306,0.00018294864283178533
256,5.86926522352219e-05,0.00026456485655769783,8.225376212667794e-05
257,0.0001477995022616556,0.00017167531976670846,0.00018219309562368248
258,0.00018578691880600587,0.00018607977729066035,0.00018790660389414603
259,0.00014235348466091517,0.0003117666155569923,0.00013068002484827395
260,0.000177167261650672,0.00034746061467322346,9.279292655940445e-05
261,0.0001268434987950888,0.0002484567307044942,0.00010058051636470992
262,0.00011027387214546653,0.00022177292839693075,0.00013823493816961526
263,8.121699674355254e-05,0.00024437590828252625,0.0001247446414647289
264,9.429220816538104e-05,0.00022984080669516277,0.00018801374318856533
265,8.579071581072313e-05,0.0003047766164747711,0.00010129640363910768
266,4.9121975291826466e-05,0.00020799633507897792,8.258941931614634e-05
267,0.00014132887813768347,0.0002689825442763431,9.616804083718276e-05
268,9.205745509930381e-05,0.0002804102502131565,0.00010893737893580039
269,0.0001422403469638783,0.00022256220186836427,0.00020041665532377064
270,0.00011609655575717873,0.00024100532354719977,0.00017928355319458866
271,9.60514847136022e-05,0.0003357193677060085,9.458782382623139e-05
272,0.00012397458390733983,0.00039617482201346175,0.00011449977486517905
273,6.170134570648407e-05,0.0002299231705791571,0.00011987703982999719
274,5.626600860096886e-05,0.0002852533363189776,0.00014367298549337876
275,9.772294981123385e-05,0.0002672833644311661,0.00014519326763690206
276,8.186896703943817e-05,0.0002639856931799849,0.00016683916795809145
277,7.12568196207493e-05,0.0003015544734766625,0.00014894996868191897
278,8.35450417484907e-05,0.00033777296343565327,0.00011192180892221608
279,8.158576793448598e-05,0.00030801118576009683,0.0001576626728085338
280,5.692451500960944e-05,0.0002976051615355283,0.00011604922327381635
281,0.00012808195825826242,0.0003205810329885078,0.00013774395428144766
282,5.859935953397932e-05,0.00028963902206202116,0.00015296867459941516
283,7.005657369699165e-05,0.00019354999167156735,0.00016915982837597719
284,4.902424018004883e-05,0.00023114958007381525,0.00015210837531278335
285,6.768149366484855e-05,0.00022223412712807472,0.00017236514196947636
286,7.886530944057863e-05,0.0002208829199787703,0.00018666665423734943
287,0.00011122518353703033,0.00022573704993563684,0.00012149839598587782
288,0.0001504318487462744,0.00033866836236760687,7.631605478468964e-05
289,7.719721132004696e-05,0.0002420928874934392,7.77373470807104e-05
290,9.958060097682568e-05,0.0001811495786669043,0.00010101544786206126
291,9.748718339881715e-05,0.00020968886588184236,0.00011305690747054642
292,0.0001133791684838992,0.00027448362402884944,0.00010068790078973984
293,8.239085277479714e-05,0.0002187648701757739,0.00014331035242039507
294,0.00015062284466523584,0.00015024887770078723,9.799173886752877e-05
295,7.067854715192895e-05,0.0001767254263807649,9.781916298249567e-05
296,6.591385384598121e-05,0.00020977755058120435,0.00012929183398221938
297,7.014232978646502e-05,0.0002971721930019657,9.036881798370426e-05
298,0.0001161717489127634,0.00018257861697241977,0.00012750872331180411
299,5.162430762385243e-05,0.00020936285054955884,0.00012164022391498708
300,0.00012586698656245947,0.0003528629527332793,8.744118222446453e-05
301,7.005596377058908e-05,0.00025312985566588753,9.368417442567177e-05
302,5.2772148821041084e-05,0.0003649228203915661,0.00012386823300462074
303,6.022920930122304e-05,0.00027145191760778584,7.641055381444986e-05
304,9.551334335184884e-05,0.00016385199511269197,7.824044585726453e-05
305,7.829422472675175e-05,0.00010855137238424463,0.0001123195783118028
306,8.266806396537964e-05,0.00013647197485549065,0.00010855373266735122
307,8.034181693559814e-05,0.00017509091914532987,0.00010281439688922562
308,5.429978328701334e-05,0.0002713726398867626,9.573128710051262e-05
309,7.946013411215828e-05,0.0001663758389721588,0.00013308099885680564
310,5.9147965964372036e-05,0.00015279595680695368,0.00013040739694350042
311,4.490493803327514e-05,0.00017372692342622928,0.00020201941670254045
312,6.087780716122789e-05,0.00012983230745512153,0.00010333342223785691
313,5.479589986863097e-05,0.00024419767077538617,0.00011943670720694078
314,6.246553730618958e-05,0.00032659619184623135,0.00013641834527372941
315,8.661966999233481e-05,0.0002620399066811159,0.00015578389068232794
316,7.648625310219473e-05,0.00021744218981753618,0.00012467879029709407
317,5.3074982040605045e-05,0.00018086327849132282,6.823028838986237e-05
318,0.00010112233413546379,0.0002918490216361603,8.373691553253592e-05
319,8.569884313130202e-05,0.0003435644036241339,6.416878157270402e-05
320,6.762755153332966e-05,0.00034373656747227244,0.00010753125014924507
321,0.00011573365394267612,0.00033134530677868804,9.982537207070821e-05
322,0.00011980497330959341,0.000330066474824156,0.0001366814588730283
323,0.00011390629107244992,0.0002538835861776427,0.00013448935341597778
324,7.214657063262188e-05,0.00033720724849992074,7.3329667786341e-05
325,8.370336748602157e-05,0.0001925937836139723,9.347522293408282e-05
326,9.58874178141237e-05,0.0002759480176939634,8.544869056242561e-05
327,0.00014087989189696644,0.00033529734798300794,0.00010577112233607297
328,0.00014754972433952097,0.0002747992410578456,0.0001240015140431558
329,6.167243555084536e-05,0.0003056323332786496,0.00011444699931646567
330,8.55780295145341e-05,0.0003838330729873389,0.00012097252116050422
331,5.947936016716512e-05,0.0003454450917729488,0.00017620088302334533
332,7.696306692152267e-05,0.00023835700288839498,0.00011993889475801489
333,5.027814786858577e-05,0.00030025830521594906,9.038820191249633e-05
334,0.00011810997044539092,0.00027302776400096017,0.00012586471295888198
335,0.00011782831211644594,0.0003920438118992587,0.00013490866537571618
336,5.2218593154416596e-05,0.0002063569397873462,0.0001041400195058177
337,7.272568435922348e-05,0.00026398314763121283,8.853720972816589e-05
338,7.438677467277161e-05,0.00027941936485199664,8.83374550095658e-05
339,0.000135407230052153,0.0003699578277874082,7.335310792389546e-05
340,9.7991051552621e-05,0.0002775113765590393,5.744935868918009e-05
341,6.985277359601081e-05,0.00024248865846876905,0.0001531833479147909
342,6.312098517333849e-05,0.00031766814547719806,0.00018021778268539318
343,8.088965197810045e-05,0.0002950334200649736,0.00018107314497305057
344,6.905711910673789e-05,0.00040133070541932347,0.00012528741009183527
345,4.356680265659127e-05,0.0003683775902683381,0.00011126519826310287
346,0.00010615296556364454,0.00031377255046808797,0.0001287327176606419
347,9.281849337351117e-05,0.0002932236114582625,0.00011182486598180981
348,6.122932831844497e-05,0.00030990578677842894,0.00011064169426972218
349,9.701315617712927e-05,0.00029415587864319563,9.386324600318509e-05
350,9.576843204628168e-05,0.0003377133777413917,5.7799403073553315e-05
351,0.00013531818756886812,0.00025427102794737004,9.633248318523295e-05
352,7.16996698681452e-05,0.0003219472483313172,0.00011653335158718458
353,7.23638056654344e-05,0.0004055749418007147,9.132394485546353e-05
354,0.00010347967453635267,0.0002643084910310708,0.00010133903640517774
355,0.00016678901373126803,0.00021264784466164821,9.934688965607683e-05
356,9.961762911617213e-05,0.00025145519353840946,0.00012865619262750514
357,8.090369137657137e-05,0.00024377997163757233,0.00014714504042590283
358,5.996288678556261e-05,0.00031040530848832596,0.00011714630377442481
359,7.116176610733456e-05,0.00019626903379172194,0.00011531934618029081
360,5.249209161599523e-05,0.0002814532645542316,0.00010859330825730185
361,0.00013518993814849947,0.0002123189790434362,8.788922272644838e-05
362,0.00012554400490772516,0.0001984476740542355,7.311747008059948e-05
363,6.477516386828133e-05,0.00020319581241193873,7.450331389628544e-05
364,7.099203088654118e-05,0.00021869000246801086,7.252467002338545e-05
365,4.786165903583826e-05,0.00021495118457709236,8.923999430201945e-05
366,6.472589344406365e-05,0.000198187722316645,0.00014207747804216532
367,0.00011354564537409062,0.00017823873416379302,6.525873720335499e-05
368,0.00010644153940320493,0.00023306315989533123,0.0001064292856530324
369,9.738400904393276e-05,0.00022641872170367478,9.400592192914565e-05
370,8.21364755777071e-05,0.0002422582711690711,3.949170385187417e-05
371,0.00017352950798417278,0.00015923989471685847,8.108703210284822e-05
372,8.61160183237286e-05,0.0001430815832139213,0.00010064302608233972
373,8.633867832991744e-05,0.00017315857895534937,6.568562022779847e-05
374,6.711642596596688e-05,0.00017189591164072524,7.104511966322096e-05
375,5.361888669920507e-05,0.00014146058523020234,9.566991101941601e-05
376,0.00014723673111692633,0.00017636766903921444,8.611272065672111e-05
377,0.00012960888205494457,0.0001798338466485299,6.971152235421207e-05
378,0.00019032636022158386,0.00018390374190376435,0.00011899420680986854
379,4.891152983214918e-05,0.00023118093451617375,8.548826978850042e-05
380,8.16570244870501e-05,0.00015335171430830982,0.0001023182290796411
381,0.00011363740576622454,0.00014026068734495752,5.8859146421273564e-05
382,8.32144639640353e-05,0.0003198393808095213,0.0001252392029971452
383,0.00010638340548793369,0.000169388388445334,8.33487427356615e-05
384,8.082697932880365e-05,0.00016054788678904346,0.00012587275270812984
385,7.384064510093483e-05,0.00022637400956135198,4.958165124755216e-05
386,0.00011539533792294863,0.00015923591590603868,5.864510208105579e-05
387,0.00011032535454703386,0.00012603090712918835,9.055949473110576e-05
388,0.00014069488459938175,0.00011635006158916051,0.0001102961243725122
389,7.94516012228608e-05,0.00020611174324685973,8.712793362997394e-05
390,0.000103841570218941,0.00016075965784100596,0.0001126034254438051
391,8.152011113828605e-05,0.00017821089252861947,8.296448443092028e-05
392,6.513090179140474e-05,0.0001759692978938974,8.08819553800496e-05
393,7.830212266225672e-05,0.00018413661212820576,0.00011498996661323626
394,6.305049731835164e-05,0.00020685323926896722,9.019543617336353e-05
395,0.00011976133650891551,0.0001608633932648444,0.00012144715315707329
396,7.292904067586162e-05,0.00025370959817647067,9.638106298947645e-05
397,9.233166406076141e-05,0.0002151603327119845,7.27832968617632e-05
398,0.00010552003255177336,0.0002474218470592664,6.930143491153942e-05
399,6.714598527962641e-05,0.0001236640489805859,7.780511667455267e-05
400,7.679471613047377e-05,0.00015835623819260034,9.759535402094598e-05
401,8.152564485805633e-05,0.0001784473114265488,7.209734591300051e-05
402,0.0001040192261263636,0.0002542315304030076,0.00018807342896818126
403,5.525884491675908e-05,0.00022396262202072342,0.00017846600871141297
404,9.236118170747663e-05,0.0002924417762741868,6.4533031875758e-05
405,7.123394107913767e-05,0.00015858789069332998,0.00015077230991596951
406,0.00014636327379573779,0.00014752238811857369,0.00013181276890329352
407,0.00010291377143153421,0.0001572710887723484,0.00011346808989231074
408,6.654382250453005e-05,0.0002893467160082298,8.37387469434346e-05
409,6.894947333118274e-05,0.00019979007207258172,9.357604942925722e-05
410,6.373297768005559e-05,0.00028433390884430266,0.00010061764274767023
411,5.737398176457721e-05,0.00022655941314789283,8.55568215263634e-05
412,5.2513341586065284e-05,0.00021951292754418582,9.375968488931167e-05
413,7.805716147937901e-05,0.0001462621855289861,0.00015432246920995084
414,7.161794865555017e-05,0.0001916313408365847,0.00013816518528209722
415,5.444132353800511e-05,0.00017805839785057888,8.613044242321131e-05
416,7.364858430708284e-05,0.0001284986239998888,0.00010628881520282602
417,0.00012484155355317993,0.00027543133689047854,9.075188525501496e-05
418,7.924672992190504e-05,0.00020088776143053244,9.39990843373255e-05
419,7.915825386514526e-05,0.00013296690954688539,0.00010364190951034538
420,5.508301428708435e-05,0.00019942622446310405,8.096820480835151e-05
421,9.369741400708254e-05,0.00021347487198648905,0.00010874370457934933
422,0.0001187374140527189,0.0002067466452824771,0.00010749566377702603
423,8.901222809064204e-05,0.0001772928537727,8.708048154214259e-05
