variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4,variancceSgd5,variancceSgd6,variancceSgd7,variancceSgd8,variancceSgd9
1207.9305875132154,11820.090362235682,740.2250222006612,1355.0641052398646,2089.9265785455145,390.002606709677,692.3110326285367,2489.067547536134,439.2204447949845,1284.886770067205
1398.0162302570725,14790.670053017844,1758.0559656194946,1272.9192137588418,746.3209272240291,1466.8750289877175,232.97449689726773,3372.817665874556,698.9165545071453,1642.9161857934669
160.33272022833006,11457.101378067193,2029.9211762389966,1275.8953904673522,1453.6743408984341,2181.3373495039805,1328.3171286783981,2829.069238213487,296.44750631371056,898.0609233667423
2035.8792547178427,14432.614015534971,2061.755124134349,1608.8997559491813,991.2621215638788,3510.8824140643937,1580.139414925179,1864.7023027984885,807.0378961354019,1284.4479964773454
1406.9365347745497,16076.602051739957,3739.484273620369,620.5329673853857,1320.4905492789046,2397.3808111302505,868.865313270004,1961.399391000837,393.43582536602355,1220.566241116233
535.9515491690236,18516.201076023714,4455.167631701772,343.5336899755665,1611.2159022981464,3272.3342090147044,1590.4644860995604,3809.4322922795172,832.3063191275414,1592.2414730036621
1070.527846747329,10613.782026636058,3930.680501787255,1861.530018099306,949.3240081020974,2981.381690205323,2066.7785092396107,3198.3855549222026,822.1931114789138,1335.3557633658966
1842.5993187527552,10791.346024483291,4719.896123367027,556.7030798991245,1029.2352163315481,4333.849859323869,1751.4526454432416,3014.400140968651,952.641503333851,1392.5323555278878
1731.3265300701087,8575.31895800235,5448.320879287692,1547.2676839328117,418.1202867194718,3365.971487197382,2879.479982511237,5444.467849144799,469.63412475136175,1223.4172356552472
1384.7669054868961,10176.6245176581,10115.937972014286,1014.3738849817305,766.1294361585973,4745.594149705701,2765.9185955459648,4484.842097779205,1099.8799982645055,2032.2503075922202
1158.7904122063096,6142.730082293752,7381.15324630312,720.8906236771198,1383.6706890634255,4800.25556192621,3687.6827654903964,3597.189471674519,440.0942502112058,1915.1407129005365
1553.217001815848,4622.975219539552,10008.755262385253,765.6129999282382,530.5984427322408,6310.14537190909,2098.790381118465,2272.680770988817,761.8675391158413,1160.869300022395
3097.932397771874,5428.009504454776,13653.642339776798,561.9122121731543,1181.498035192102,5531.751790707258,2885.9506664431747,3867.5242218925173,793.6674223941491,1425.2717906673329
733.585617648298,6491.35150727769,10057.859042417798,545.9034867919718,2254.8302284402057,6160.942420529844,2979.949005672127,3988.6125890121175,959.269057819398,1662.6115704750846
1223.8600766709897,3299.7709160621625,17164.92936512637,330.77250080230095,640.846354846838,7491.208771414483,2912.2181634458284,3236.4194917695595,917.61186908566,2342.4280600636653
1048.1295798721571,2345.7541551436607,14527.51003760209,565.7172688409421,398.1088443722987,7429.861473224148,3541.979712035878,4555.78168070102,729.6673615155131,1398.6769637424854
1521.2643368473841,1882.4073199004715,7905.243957122545,1483.7398965266361,3499.0585371647358,7500.831671370236,3523.0286079605316,4730.086536160747,646.3418226802855,1122.700339039986
1902.425289394232,3752.509282199101,12896.026285297117,413.598595380701,1140.8396016598065,9687.435685377252,3150.9288624045444,5506.476332597536,657.9652217235246,1125.9603431166101
1836.9997902145783,2718.503295569787,15251.675973543492,555.1142842700438,1542.1532258162445,8736.499219071102,4875.682912282839,3320.3002813660833,962.9693013711193,780.1424709389426
1682.3200415145307,1780.5427612832766,15368.003534825724,1514.7402969613727,1815.2869238505525,18693.074753658773,3088.7461785157934,4335.673458094268,299.6454509587717,627.7120636825223
2476.0165467051593,1893.2123438706772,25341.722903300073,1518.131449681496,1598.4138113096392,11464.034852929995,3008.2458343111084,4252.8437330535235,599.4872244380103,1535.7477113725784
1436.9871347833637,846.9821327783482,20508.395120602378,937.6074593383433,2264.6932629414196,12278.749604320827,5489.560878957813,5574.858197744217,563.3004568163844,444.6524521231754
2200.1762353171916,1385.163650680737,21176.80962570701,908.3541543155264,776.3945569767677,8507.773080475148,3918.809629189693,3311.557065165963,377.9850343058641,729.3648897522568
1887.3686575558868,1040.914144124461,14396.749058791327,1935.1349663470896,1265.8392580067564,8731.156309760896,7461.891128032232,3304.035480635024,638.1478481177246,1998.6612517848223
1434.7428530548978,1347.7248795773705,18207.916787016995,1332.146464910179,552.8098145340108,15789.70050158996,5874.265830696674,5937.149049688825,778.9730282195586,1056.884338646428
2029.1885509027798,1199.8709556639603,21953.441343414124,1075.6161720955545,622.7512246266281,16520.34656554253,5721.885367311841,5324.689705637258,728.1758434084918,1165.4265903334517
1461.184130274734,790.1551358547194,27184.87558371813,636.1724949961517,919.7474980156956,18121.59674623076,6742.970931932821,6139.956005652917,231.10061824203913,1453.1957231967658
1255.8245998197144,973.9417351727984,25143.128570588342,998.4411798411201,1457.1946351376657,8284.363672816919,9495.214532200538,5053.512131803196,428.3392724332083,946.2475945198707
1567.515849516899,561.3154294948662,27248.74716359319,1093.1289852834377,888.6148043850642,12986.704187479103,7646.1525075891805,5387.577185877366,437.4305457223189,920.3036860071916
1263.7899439895345,531.0227045769758,26187.26944145517,2603.146128589585,986.9407480417351,10223.799763229075,8476.175130580788,7445.005645513135,328.4405637926216,1350.820137123897
1931.5303794070278,738.3000578031442,18784.738041120596,2457.7076030853696,985.7988290894791,21056.35481380252,7195.883867331184,4964.123392937478,744.7690510322113,514.7307098777349
2014.4929669659286,1051.0382159017927,13402.565740841463,2071.585089563401,378.70152740549247,11990.328396863322,7416.015917612465,3690.692470856964,313.16552053367286,1444.8491342545265
1540.1487150507255,952.1006725933161,25511.17857658524,2153.7825867295796,1115.8100042282829,9793.286185976795,8563.867588609115,5149.76586460844,930.9842988213105,530.1090860694595
1550.24984371724,614.816266172005,25409.081373782712,1454.9666438876973,672.2417836504876,18953.202710701742,8826.180828228678,5618.486286664658,669.329559012843,1200.7950407667688
828.3037391005421,902.7754690772629,26747.665551935585,2500.9993225924572,682.8457485962426,14974.964793290628,8622.49634098876,8309.278988556445,1085.1972620702504,700.283064643922
820.2865605702337,1366.3435246344511,31976.466375176118,2371.019735309677,1034.8176513154247,12908.985908572327,8849.685014193292,9817.827749575099,1590.1441269350394,475.8244030979877
543.1437295061235,484.9266412885774,19597.474721674123,3789.46695324358,1115.8669198669,19140.588962969083,11749.66968922807,6102.472546275334,1951.471150974567,641.187405595678
604.0426414205072,1250.1553735617601,20093.46911681035,6804.5639368844495,963.0012641379686,14631.534838134748,10223.575380163287,14278.021312805242,2451.3224758511687,485.4295008420796
673.2482654679383,804.2723730686992,15936.552176076424,3223.8628278426795,717.3320440547576,18037.11283135992,9713.084138014334,11465.348191663008,2608.729814942518,899.4774517237283
1305.7838629897979,1175.8230751523843,25372.569211564485,3370.668651919482,623.6075319302304,10708.63234122661,16110.631386077863,9146.166754318532,1253.1814680417046,1257.5478711472958
954.0624194819193,908.0030344259295,24335.746648258042,6095.491971155482,419.6460308509071,15645.03136964981,15315.765288294559,6092.992911130945,2828.837665719322,1058.451808495292
786.3648462925939,868.8978543550522,13763.470125500693,9085.730456133762,1216.0013258946137,13140.621812622228,11909.012357593154,11158.309435219646,2477.886368897677,534.7254182710433
464.29081879649834,575.9289839672738,19957.80255946203,9604.363017783044,680.681417191799,19593.787414289363,10936.41529711256,12556.943868189315,6611.02579743361,342.5745490937597
576.7330283965621,568.0953538867088,18549.888169978673,6168.197389380794,668.4495946750735,9864.179657680637,8862.591991116784,13217.936089278457,6078.149981241388,522.8676272621876
1236.8686322341969,863.9651264565795,26170.03046482976,7612.760991547635,266.0782964921269,19621.883481993424,12520.245793329857,13354.20228502631,4704.132839686398,452.1136764463075
1013.6638281322046,227.9346667218002,22119.64968185088,8579.213748747527,539.3761225132714,17620.56512182095,12563.277770251683,7665.599477678678,6955.592834499132,610.0174534695519
1300.834370435851,2364.601578587092,22169.142315029574,10050.882360145892,279.523585386024,11759.561198052155,11358.96649985013,12696.854328782605,8866.570781777187,793.1192609172444
1908.954254972254,1425.0112473817708,31495.039859567427,9874.7436782107,247.72573385566244,14780.340868658084,18814.162673808234,12418.3306828586,6061.976799371966,1158.3679503078324
1448.850652668706,1140.9856105588417,35433.70561012682,14237.564416962145,856.4314987355694,16882.08698116822,12215.10594314527,8310.047675967124,6031.073401553926,709.3968386811264
937.0494418600597,1093.1270654999385,22913.00131692199,13464.013449933214,799.0300015317443,14484.845948904069,14820.39583474552,10733.377040460495,5632.80658258889,704.0468187516092
807.4536314460111,1504.7109677084932,24181.92515570781,8087.653330231966,522.6254613375867,17672.590477604404,13831.805673940195,9287.874999342312,11580.067568664406,537.2528898336866
632.1131596808987,982.0514842288609,21268.671660563392,11776.945638791049,584.2566349583268,17060.23317592513,13948.651482705958,7382.321744129105,6858.46189071898,816.697213277693
315.4044696325559,2520.9342662015506,20599.791746578354,12915.461265764223,320.3400200416385,26743.56847817762,9676.860085290773,11105.041694164891,6340.282422443228,549.5006282987665
308.4699895401137,2978.0321073939376,12010.570365305111,14166.585749452446,615.7309520650144,22509.333643722155,20662.83948259835,10074.570878690785,4821.578830250205,977.6434789431498
209.642890551778,1022.3372623257222,15878.106904602366,10555.166818228607,873.6992216125791,19568.05167986782,19309.235821760274,11754.752290072307,5540.70184825991,413.8614379962001
1085.449381198085,665.4916895989662,21378.26707317195,13712.73159314913,192.607914410546,25766.32982615158,21704.168317440053,8554.885510675844,6491.17931342848,420.24146566301374
421.92721242671735,1090.7289816229072,20185.971659965297,10745.883152192784,754.7318121732864,19156.652138819678,14830.046060495086,11787.902556346002,6702.112058122462,785.8936673094511
334.4376355963912,915.956316524321,21942.585444887372,21160.517545032315,333.7772811652339,20833.894982285336,16981.094115262043,9588.957277853853,7522.062448381268,608.4074845708619
391.2939226998405,716.239115514385,19347.250047879643,14382.061052071698,279.07505145881424,27475.881186359664,20748.394625076307,10645.895173014258,5675.533914347288,620.3850082233937
571.3772625084989,533.9928358961627,23194.273425601743,14987.698117070016,646.0721428862206,23988.50793143418,17342.985720765508,10975.73021558816,5076.578636046269,477.36746810861393
801.3553749808725,476.29459287248017,17715.737351339987,13865.639309115826,381.88092123397087,16203.234467496044,19147.128067473834,12551.893387968836,8145.35981530569,808.3037813148505
258.80077910980145,540.5224105299944,17589.770542698607,15663.219614480333,509.37764656769355,21506.738799988972,23267.755402602514,15292.139396146164,9319.408382442321,1473.21586793979
973.6572148538091,606.8749742234307,20272.353927083866,12449.495792760383,360.1189318955755,20218.36666633554,21174.4751394755,15289.050814221948,6846.208963765555,275.53458083552323
860.7941071425978,472.03606154733586,27332.363340936794,12265.048864698021,644.4436198520342,23773.397176432853,20273.36345598037,11546.650689601662,8683.075980555375,355.248157381673
1000.8764554758661,668.6903786855087,23573.19080172172,10096.28909311345,605.1395299973974,31043.306139245546,21743.590583654084,14461.158635039757,8996.422295417578,1675.8876005653954
1269.187045274853,356.8701918475223,24750.513993123313,16297.753498788352,910.1817614102549,37959.5008380376,20219.50419723088,11831.39513654062,9310.517834191967,847.3864464786174
349.01200736369697,496.8198589695222,22113.132814222343,11384.885861722767,325.05418826152453,29777.41005441336,16450.309386549437,16120.119942035812,7505.001715046391,1111.0430680517177
785.2225338968012,362.4203302044424,30582.869928081553,19399.337305237947,885.4748796122194,38038.852459089016,21405.259301479025,16384.56817419731,10604.101207500526,280.210738658027
1578.1000058875961,430.696919443693,25090.935840245867,15715.718005057231,450.3598656470004,36457.870920591115,25178.10347874647,18948.665193992612,12810.431433357735,590.952255800401
1226.7910096765304,647.6261412096997,30353.7388918184,14310.067676321529,387.4769254857781,32956.903499900596,17119.23935946658,13226.241529687979,10087.929576590299,927.1632066085264
814.910788054885,305.2385227221099,30437.448248334073,14245.037429212678,730.6631440631434,33645.214563126996,17080.48624188231,19793.400735354757,7704.2107556651445,877.3748707703163
502.28197315385347,607.0767977979206,27740.880634012203,15804.153457693297,1148.223780881515,36150.694167619964,22244.358625705718,13683.372449158036,15184.815907038746,1239.6865375685006
803.6906940972348,591.4635182422829,39478.6732322428,15284.613696009252,798.4685914634774,32756.35433670772,15846.71734216584,16237.027509322126,11251.702136759162,2198.4854146422576
939.3684287898342,627.127160441787,39515.47650072962,17284.07019846779,789.6332063629852,32931.618578472,27677.92431819037,13909.362979583597,13506.92588815985,4923.126298758395
1396.2874959743826,1199.4726953227807,41407.103956112536,14190.916087162483,482.5993545486353,29917.031907217905,20848.105655043444,16586.75254251429,9272.642477632005,2551.881989207396
971.1832891378353,300.0763437401439,35995.23282138718,20784.690718139613,766.8315006330488,58357.81824205939,20962.178608006805,11230.97533059303,10498.377197959595,4535.1737296448555
771.3973964460463,476.9154692229656,32709.035670058962,13104.264924609062,671.2132449937468,41347.24711578935,21708.399948287624,10333.173848179264,9628.333129722902,6340.9040458176405
606.9334554717681,251.13861954729705,35813.786333389486,14447.076068279497,1039.8320629674731,33281.18168694891,30747.19221345299,15237.349494074318,9726.952989883892,2749.58778735242
383.81710887219,434.479324185028,32368.700627067567,14492.89745864139,624.5025260374309,34544.58029658594,20641.596319652523,16225.497256391332,6151.772924557423,13687.641200714195
565.8255478783841,722.7938087444384,30504.207573931493,17807.023243884756,456.4008170507854,28368.23309391966,24651.129694401836,11550.806378788226,10770.218110406342,10773.084854755409
494.10358279810475,930.3509583933363,30731.10957926805,12402.081265700212,1280.5560272260245,26512.02674770381,21147.446697746956,19862.980951674646,8487.888046569347,6648.680645076515
376.9574256608968,386.6044622147498,31010.856092355847,13472.598137166196,768.0763680625865,32479.599734392745,24923.04600107861,15710.56361235622,10747.040174930738,9224.266345510863
563.4876167245081,453.3963385225668,39624.043856295226,9815.961019070639,387.0241510361966,43479.21351107652,32481.96350087794,17725.53176660565,8895.039362600764,7510.3945649626185
395.89085972271937,445.39233015793593,33110.66651452031,18622.861437798438,413.22632127708766,44430.67519547362,21863.49911968299,11349.505177107796,9974.035051263352,10914.449063273605
310.9529385621876,538.7902868759434,28048.00865211681,15157.662751884007,1142.2855890995754,29248.04496521777,32630.261146590703,14969.173933803972,10220.28303940376,10703.000915508854
