nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
3.0,7.0,1.0,2,4.0,3.0,8.0,3.0,1.0,4.0
1.0,1.0,11.0,3,3.0,6.0,2.0,3.0,5.0,4.0
4.0,1.0,12.0,9,1.0,9.0,3.0,9.0,15.0,7.0
2.0,2.0,1.0,2,7.0,16.0,2.0,7.0,6.0,7.0
3.0,1.0,6.0,2,1.0,12.0,1.0,6.0,2.0,10.0
1.0,4.0,5.0,7,1.0,4.0,2.0,1.0,3.0,6.0
2.0,3.0,1.0,5,3.0,5.0,1.0,1.0,1.0,9.0
3.0,6.0,2.0,4,6.0,12.0,1.0,1.0,3.0,12.0
6.0,19.0,4.0,11,1.0,2.0,1.0,1.0,1.0,2.0
6.0,4.0,1.0,1,10.0,3.0,2.0,7.0,1.0,1.0
3.0,4.0,5.0,3,2.0,2.0,4.0,2.0,1.0,2.0
7.0,2.0,2.0,1,5.0,3.0,1.0,1.0,7.0,7.0
5.0,6.0,1.0,3,2.0,8.0,1.0,1.0,2.0,7.0
13.0,4.0,3.0,1,1.0,2.0,2.0,17.0,2.0,8.0
2.0,12.0,1.0,1,4.0,4.0,6.0,1.0,3.0,1.0
4.0,1.0,4.0,2,2.0,1.0,10.0,8.0,12.0,5.0
1.0,10.0,3.0,1,3.0,3.0,1.0,2.0,1.0,1.0
1.0,3.0,3.0,4,2.0,2.0,9.0,3.0,3.0,2.0
5.0,1.0,3.0,2,5.0,3.0,1.0,6.0,3.0,3.0
7.0,3.0,5.0,1,3.0,12.0,2.0,2.0,3.0,2.0
1.0,3.0,2.0,3,3.0,5.0,3.0,1.0,1.0,5.0
2.0,9.0,2.0,2,5.0,1.0,5.0,13.0,5.0,3.0
1.0,3.0,3.0,1,6.0,3.0,1.0,7.0,6.0,10.0
6.0,1.0,3.0,1,1.0,8.0,2.0,10.0,2.0,1.0
4.0,6.0,9.0,2,10.0,1.0,4.0,2.0,6.0,2.0
1.0,8.0,5.0,1,1.0,3.0,1.0,2.0,1.0,1.0
4.0,1.0,2.0,2,1.0,3.0,1.0,2.0,2.0,7.0
1.0,3.0,12.0,5,5.0,12.0,3.0,4.0,1.0,1.0
12.0,13.0,3.0,1,2.0,17.0,10.0,18.0,1.0,3.0
8.0,5.0,2.0,1,5.0,1.0,3.0,1.0,1.0,1.0
2.0,4.0,2.0,2,1.0,4.0,1.0,4.0,3.0,3.0
1.0,2.0,4.0,4,6.0,6.0,2.0,1.0,3.0,1.0
3.0,5.0,6.0,2,1.0,8.0,1.0,2.0,7.0,2.0
2.0,7.0,8.0,1,1.0,4.0,1.0,1.0,1.0,3.0
1.0,2.0,2.0,1,2.0,10.0,1.0,2.0,9.0,1.0
1.0,15.0,1.0,1,3.0,1.0,3.0,2.0,2.0,2.0
,1.0,4.0,3,1.0,4.0,2.0,2.0,1.0,7.0
,1.0,1.0,1,10.0,1.0,3.0,1.0,4.0,4.0
,2.0,2.0,1,3.0,5.0,9.0,1.0,5.0,1.0
,5.0,1.0,4,1.0,1.0,2.0,3.0,1.0,3.0
,9.0,5.0,3,1.0,4.0,4.0,10.0,3.0,1.0
,3.0,2.0,7,2.0,3.0,3.0,8.0,1.0,5.0
,1.0,2.0,4,1.0,1.0,3.0,1.0,2.0,2.0
,3.0,2.0,5,6.0,9.0,5.0,2.0,4.0,5.0
,7.0,3.0,1,1.0,3.0,4.0,1.0,3.0,1.0
,5.0,3.0,8,1.0,5.0,3.0,1.0,2.0,4.0
,3.0,1.0,3,9.0,3.0,8.0,3.0,11.0,3.0
,3.0,14.0,2,1.0,4.0,5.0,8.0,4.0,1.0
,1.0,1.0,2,5.0,1.0,2.0,3.0,15.0,1.0
,12.0,2.0,2,7.0,4.0,1.0,1.0,6.0,1.0
,,1.0,6,1.0,1.0,2.0,1.0,3.0,2.0
,,2.0,13,1.0,1.0,2.0,6.0,3.0,1.0
,,5.0,2,1.0,1.0,11.0,1.0,8.0,2.0
,,1.0,4,2.0,1.0,2.0,1.0,4.0,1.0
,,5.0,10,2.0,5.0,1.0,4.0,3.0,4.0
,,1.0,4,2.0,,8.0,8.0,3.0,
,,5.0,2,16.0,,16.0,1.0,0.0,
,,1.0,2,2.0,,4.0,8.0,,
,,1.0,1,1.0,,1.0,1.0,,
,,1.0,3,1.0,,,3.0,,
,,1.0,1,,,,,,
,,3.0,1,,,,,,
,,,4,,,,,,
,,,2,,,,,,
,,,4,,,,,,
,,,1,,,,,,
