,diffLr0,diffLr1,diffLr2,diffLr3,diffLr4,diffLr5,diffLr6,diffLr7,diffLr8,diffLr9
0,7.611458369972585e-05,2.1805992326793902e-05,0.00019559646511973665,0.00016639584966881567,0.0001575030485527998,0.0003424185972736104,0.0004076761579798835,0.0004807936529579599,0.00021484771128180743,0.0001997790438785523
1,3.9397349503648816e-05,-1.9518383009923302e-05,0.0003528079405075002,0.00011246908272890882,0.00012630955237213,0.00029621107682330407,7.936885230392635e-05,0.000159559611391554,0.00026604425657000526,0.0004023541077931319
2,0.00014891792391621966,1.9413084548254166e-05,0.0001756760935823753,6.221011520543795e-05,0.00014781576280589766,5.633434868368194e-05,0.00037643968121944636,0.00020980245001333707,0.0005255384905344209,0.0002415697725382782
3,3.3355331877030626e-05,2.1647891381273255e-05,-9.073818739423046e-06,-7.571209832406392e-05,-1.865290791828607e-05,0.00012163464035413382,-8.255570383514186e-05,0.00020236575205607652,0.0003016604708226348,0.00011204786441364333
4,0.00014306151393833163,-4.253633703767214e-05,2.547207456553188e-05,-0.0001482780577477675,0.00015968014366433357,0.00012095261799428769,0.00010627602862559919,-1.2490579667609225e-05,8.110122496106484e-05,-3.73832111146923e-05
5,0.0001309563042909779,1.7486788412715757e-05,0.0001997452380965983,2.06838861308432e-06,0.00011934555116977917,0.0004432244017780846,0.0004372117743566647,0.00019448945978905966,0.0004629345517049829,0.00022882710179481108
6,0.00010792382953012306,4.331172708791085e-06,0.0007663970085219443,9.144151355461823e-05,-1.63327156144001e-05,0.00015663977261238626,0.0007180154628477684,0.0001865926260746815,0.00027093099396599893,0.00017685706954026793
7,0.00013074472894808846,4.865609062464489e-05,0.0006669501191684576,-4.8096106910425386e-05,0.0003550205482114252,0.00019568488822227867,0.000563055150285512,0.00023687797908659153,-8.77442263731948e-05,0.00013492724365844936
8,0.0001296513227076272,2.5317533656626703e-05,0.00040917809077081453,0.00018210186883266537,5.800407122518098e-05,0.00010645551179336341,0.00024463445311033384,9.291163660532558e-06,0.0005346195214339356,0.0001752859730508023
9,0.00014988797471784907,3.1144512703009224e-05,0.00015653738270716608,3.757073158858608e-05,-8.712918616558628e-05,0.0001388942588171031,0.00027596609576718747,0.0003255881616501652,0.0004159596306566499,0.0001646691377997528
10,0.00012691326854779444,-1.0744205329197768e-06,0.00019131121710857488,0.0002680123009257218,0.00021714402510425782,0.00010657548026003702,0.000752053277338726,-5.779151803130402e-05,0.00036026828818329,0.00013864824004746206
11,0.00017473853454382527,5.662815315310652e-05,0.00019085484665220246,0.00011887652865332613,0.00020279009535394425,0.00017570028133331194,0.0005594898786905624,0.00013633504314262534,0.00043918343140402784,-3.5358662595357687e-06
12,0.00017580867811646352,5.905167994468697e-06,0.0003248079759806645,0.00019370270100049715,1.7059288245823952e-05,0.00012823506560017908,0.00044453668470008216,0.0005743260310278445,0.0004789636424328402,0.0001788008482704104
13,0.00013271817493654695,-8.706939409266374e-06,0.0003174606083062442,0.00013954416556947378,-4.729342066150965e-05,0.00016193405411665275,0.00023391177361631302,0.0003687312935211725,0.0005004940595853473,0.0004995413695814967
14,8.573162527483874e-05,2.984375495753886e-05,0.0005526980169088152,2.1696469300402606e-05,0.0002631410351942832,0.00011455545387159694,0.00013174221348386713,0.0002624863312211635,0.0007905864837849352,0.00021852279645726707
15,8.109641558130676e-05,-1.1924636321282683e-05,0.0003543641648967099,0.0001471125952605761,8.157094611447178e-05,8.203946024654258e-05,5.4137516578607906e-05,-2.0566600244554384e-05,0.0005140084114943787,0.00033715964183548576
