trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[  49.91761694  169.83439755  109.95558643  389.86343709  249.88854199
  189.7968658   189.86537001   39.94251431  139.8857476   189.7968658 ]","[ 119.9489826    99.93890801   69.93590309   49.98365442   89.94953559
   39.96622895   69.93331711   19.96973916   19.97753524   49.95272204]","[ 129.95559935    9.98147734    0.           39.99156365   29.97809093
   39.98589385   29.96788917   39.98600908    9.98461344   99.93002085]","[ 99.92825162  49.98001872  79.96720755  69.96069474  69.94594233
  19.96126688  49.97417095  99.91997785  19.96541338  49.95771276]","[ 139.83559736   59.94743576  219.86819744  139.91804665   49.91413821
   39.97465779   19.96229474   99.94020693    0.           19.98146858]","[  9.98161259  29.95265453  19.97235941  19.9688411   29.9819734
  69.95540813  19.9758954   39.97833563  49.9581423   19.97720915]","[ 289.79059867   19.97559515   49.93800842  419.85526953  119.93586371
  149.87015543  269.84288183    9.98062776  279.78678719   19.97089208]","[ 59.94407366  79.92654388   0.          19.97726038   9.98547675
  49.98076631   0.          29.98475473  29.95676948  79.95336736]","[  39.93504074  109.93978599  189.80778832   39.97251749  289.86408569
   49.96427565  119.91228526   39.98306011  159.93428404  139.91309005]","[  69.96403501  219.80782602   19.97924807  129.92733275  209.93565415
   19.97462004   59.91849886  119.93971106   49.97351378   39.97032815]"
"[   9.98418381  359.91560622  149.85570771   69.92775667  149.93962116
  109.92432766  169.85604035  169.90673     119.94828486  189.75118171]","[  39.9523298    19.97237824   29.97964951   39.94918549   89.97616461
   69.96153122   79.92874551    9.98440602  299.8754169   119.93872191]","[ 59.93806019  49.97637824   9.98820832  69.96922168  49.97713115
  59.94128934  69.95039004  49.93454225   9.98756305  69.97262393]","[ 29.97770562  49.9684605   19.98560598   0.          39.97739729
  19.99314884  39.98064017  59.9658412   49.93553171  39.97475314]","[ 149.94065764   89.93505224   69.93123564   19.96670076  179.92162172
  119.94839806    9.9867791   139.96256915  159.88482518   49.9407637 ]","[  19.98784378   69.98483908   39.98627847   99.94054165   79.97369938
  129.95720125   29.98394194   19.97261956   69.97795014   29.96735444]","[ 119.85202366  179.89371936  299.77372969  199.928667    139.93877381
  159.95135766  309.95543146   49.96882367  399.87727767    9.98446058]","[  19.96403828   29.95502856   39.98899394   19.96830233   99.95926954
  129.97848567   39.9853331     0.           89.9149464   169.93733613]","[   9.98308137    9.98159469  119.90841075   99.91217227   59.9398033
  109.93127353  289.86544094   99.83424378  109.96424066  169.94981669]","[  19.96976145  199.85362546  249.8780579   119.91978391   39.95650344
  159.93773275  109.9753789    39.93372325  169.89886154  139.89881745]"
"[   0.           99.8622834   399.90963477  349.87002285  109.91683216
   79.91275124   79.94049773  559.80736468   59.9581327   149.86209354]","[  39.97864561   39.97279881   69.95095124  129.95912755  289.9476148
  129.90331868   39.95762403  109.9436676    49.954768     89.95755772]","[ 59.93579195  19.9830789   79.98115789  49.9741084   79.96603743
  29.97556662  69.96958156  69.97381981  69.98534655  49.93049004]","[  29.9828407    29.96620491   29.98435468   59.95695244   49.97122437
   69.96140029   29.98998373  159.95663544   59.95899259   19.9776986 ]","[  59.93556723   49.9556526    59.96353366  159.96979002  129.90475853
   79.92457096    9.97993611   79.9715937    19.97315362   99.92727643]","[ 49.98766816  19.97827701  59.97517169  19.99320774  19.98644505
  59.97159416  79.96195098  79.96085675  39.94515     99.94286485]","[  99.91793087  259.83750769   99.92666132   99.96079476  109.92082506
  359.63715882  159.92248424    0.          129.908759     79.96444091]","[ 49.96939847   0.           9.98422326  39.95252066  29.99114405
  29.96692892  19.97447025  59.92780369   9.98424489  79.94956094]","[ 119.93452877  109.89813275   29.98064339  189.90037937   39.93862964
  279.85145092  119.90763917    0.          199.90460459   49.96428151]","[  39.95570847   59.92417909   19.97378292  129.95134707  119.94821542
  169.93676645    0.           39.97823492   99.95697817   79.95082969]"
"[   9.98079118   79.95185813  259.90932743  459.85022719  169.90957445
   59.97219567  209.78517953  109.85847726  129.93156064   79.94024853]","[  19.98107366   29.9646955   109.95642329  249.88866613   39.97433599
  209.80888224   29.95620554  129.92218029   19.96536222   19.97310126]","[ 49.96191574  39.9853134   39.99247812  39.97868675  59.96642318
  29.96555211  29.98126554  19.96539703  49.97675769  79.92110324]","[  39.98913333   49.96150871   29.96551959   39.97623816   69.94881307
   49.97051272  139.92413852   39.9474497    69.9874333    19.9848757 ]","[  39.9585367    49.97119031  299.9005569    49.94513765  139.94456708
   59.96524304  119.94480975  139.8918196    79.96908705   19.97884065]","[   9.98935405   29.98047393   49.98471965   19.99102559   39.97118219
   99.95476085  129.93423262    9.982751     59.98421648   49.96322155]","[  59.95251388   89.89012612   69.92056635  269.84579201  139.83313392
  169.9025266   159.87504484  329.841577     99.9136613     9.98478087]","[ 29.98532379  29.97359712  49.96348251  49.97211123  29.98533042
  49.98210024  19.98260195  19.97124403  29.96929191  19.97178687]","[ 119.90869883   99.9123359   119.93456264   69.96891965   29.95815483
  129.90341407   59.92234097  109.92647318  109.94647513  219.90968638]","[  39.98507968   69.97383773   39.97951469  149.87889547   49.94018995
   19.96135467  459.80513423   29.96421136  239.91306124   49.94885128]"
"[  59.91677421   49.9507394    89.93154007  179.8855745   169.93114354
  149.95092357  159.95345562  329.91456084  229.85987232    0.        ]","[ 129.90982276   39.95362577   79.94456269   49.96197975  169.92201028
  209.92410881   59.98141724   99.8927266    89.96744369  149.96600797]","[ 119.94471678   49.97556135   19.96931713   89.95180293   19.97287095
   69.95021755   39.97753438    9.98639601    9.98280818   29.99044198]","[ 59.94138848  59.95672996  29.99164373  29.98287414  49.95333525
  39.97174757  59.96437294  79.96612626  49.97196983  39.9341545 ]","[ 319.84883506   49.95694976   69.964586     29.96159139  139.92353889
   19.965523     19.96288163  129.87712778  179.86027436   89.93101516]","[  29.97836863  159.94347343   19.98331326   59.95774349    9.9805938
   49.94390351   59.98220677   39.9777682    39.96711439    0.        ]","[  69.97036402   69.89582963   19.96125617  329.83693162   29.95062703
   49.94169371  159.86903439  189.86464591  159.82206529   79.96610437]","[  39.98056234   39.9740112    39.99046735    9.98530731   39.98971985
  129.86461295   59.96988655   49.96580675    9.9817967    39.97985087]","[ 129.88020411  159.87935404   89.94794376   69.94466455  249.77846811
  179.85333782  109.89815413   29.98065867  189.90062495   79.94371755]","[  19.98506578   99.90978825  179.85955594   19.9742083    89.96557948
  179.89042436   59.96815055   89.9564439    39.94248772  189.8521704 ]"
"[ 119.91378976    9.98280754  439.81454018  109.83839327  259.91777642
  149.92937488  309.79649005  269.9023243   339.84151081  119.90407749]","[  39.97500096   29.9606433     0.           19.96306299    9.98484001
   29.9644942   119.93890176   59.96832374    9.98271165  349.85254409]","[ 39.96681889  19.9897076   29.9845752   69.95912205  39.98708016
  29.98731221  29.97095764   9.98289671  39.98589212   9.97978009]","[ 79.91146927  59.96872625  49.93609806  59.94998772  59.97810724
  29.98099026  49.96705183  69.93222224  39.97895261  19.98466602]","[ 139.89441664  169.94485206   89.93975448   49.93481309   29.95879376
   39.98213294   29.96189001   59.96902364   29.9693874   119.93886806]","[ 109.96035804   59.96835625   49.97558494   29.96036913  159.84541277
   29.96588476   79.95742989   19.97658767   69.97299286   69.96728   ]","[ 309.85618919    9.98638873   49.95714033  109.93867607  349.83635988
   39.95221325  109.87865542   79.96723172  259.93580534  169.87531364]","[  19.9915785    59.96996988   79.96319136   29.97846651  109.89951714
   59.97162708   29.97515968   19.9909643     9.98927945   59.97056077]","[ 169.91031834   69.95276458  189.8795091    39.93732935   69.96934889
  189.86179539   89.88756381   49.95919252   49.92616685    9.98651659]","[  69.95747212  249.82583493   49.96844001  179.94026961  159.85633965
   49.96018304   49.97004287    9.98310831  189.9043319    59.94767538]"
"[ 209.91745054  169.83567393  219.91640819   59.93564323  239.92102144
  149.91416028  369.87701645  149.84974014   89.90230059   79.97080181]","[  59.9289175    59.90950601   39.95575975   49.97188431  239.8685702
  229.96050418   89.94560293  289.94832071  129.90352004   19.97309968]","[ 29.99062925  39.97451506  79.97201354  69.97074499  29.98583126
  19.97756812  89.96960806   9.98372007  29.9852606   59.96887214]","[  49.95034607  139.85000829   39.98070638   59.96548572  139.86117977
   59.96751748   89.96603014  119.91766685   59.9598502    69.97516638]","[  79.96904443    9.98198453   79.92625993   19.96663659  149.9427744
  239.86936473   59.96549871   89.92992772   59.92674554   99.90487958]","[ 49.98034993  89.97159601  69.96610642  39.98054505  49.94891334
  49.98184976  39.97724308  69.96683068  89.92355266  29.98348705]","[ 229.75841786  209.95774519  319.80499583   49.92387017  129.89438331
  189.90880512  419.75529988   89.90945788  259.89418517   59.96111572]","[ 19.97477956  19.97308514  49.96143045  79.94690995  39.97347281
  29.95840372   9.98175535  99.94761217  19.9728353   49.97164714]","[ 139.8814306    79.96976503   39.94944824  129.86356102  129.88048046
  159.87961967   89.9480291   189.8301182    39.95096503  139.95236059]","[ 229.90928403  399.79711627   59.90272929   39.97153748    9.98126336
  139.93038638  159.95263379   99.929142    169.91170423   29.96066255]"
"[ 149.83968153  259.79051807  209.89813722  109.87260084   49.97223088
   49.91454622  219.88168686  229.92260734    9.98471212  199.93673074]","[ 109.98081324   49.94446371  129.90975618   39.9536307    19.97480381
  129.94368227  199.88270156  109.9126034   109.85340188   89.98374088]","[ 29.96353469  29.97708885  49.97042081  29.97039922  39.97598285
  69.97491777  49.9654065    9.9862676   79.97092474  49.97605785]","[  19.99291428   59.97508334   89.9418468    79.96850145   79.98365471
   39.98857199  169.9564481    39.9757312    49.94619584   39.9721434 ]","[  59.93906522  139.92518194   59.94906541   79.94879146   89.90812412
   19.96823554  219.86094386   59.98066144   89.95500003    9.98545893]","[ 39.96727821  19.97507497   9.97959752  29.98465919  29.98036112
  39.97667198  29.96849128   0.          89.97233348  39.98177765]","[ 339.68146927   49.9809355   439.70447733  109.86837783  189.94880945
  349.78283208   29.96803673  559.75080697  239.91589542  169.92164231]","[ 49.97332226  49.96947475  99.96468216  59.97796411  59.97399995
  49.9744209    9.97961577  29.96116969  29.97548214  39.98623069]","[  69.94481742  169.90311268  189.95022124  209.95351431   59.97677001
  109.8839868    69.91823095   19.96583865   49.96907017   19.98117812]","[   0.          109.95982091   89.96191496   89.96764635  309.86261024
   19.98390132   39.95772735  219.90222172   29.95641385  399.78316137]"
"[ 239.91126802    0.          289.93912918  139.93055501   39.94253119
   99.88983841  339.87803887  289.9023158   139.84356867  249.93019124]","[ 289.75782809    9.98385273  249.89946542   79.94461904   49.96204536
  169.92172326   39.95892289  139.90215216  219.88526054    9.99020079]","[ 19.97661684  19.96670575  79.96923151   9.98257163   9.9812749
  29.98699885  29.98746809   9.98220273  39.93614666  29.96960187]","[  0.          39.96512227  49.94559555  59.98473041   9.984452
  69.97650307  69.97110244  79.96480209  59.91310499   9.98134317]","[ 109.95339511   79.96780772  269.95474442   29.98165457    9.9842147
   59.94232372   49.9713905    89.95063989  149.91904425   19.97003427]","[  49.98516405   89.96242376   49.92379463   79.96482528   79.97093796
   19.9724252   119.86456436   99.96938703    0.           19.96925271]","[   9.98304091   69.9554528   219.77689248   79.91458722  289.9200998
  219.87964706   19.96691744  169.91433337    9.98348693  319.77306913]","[ 139.95253476   19.97852321    9.98574058   39.95947785   79.96523282
   49.97087332   49.95279941   79.95950116   49.97818968  109.92470291]","[  49.91450881  139.85855168  189.90320687  119.90054137   79.93212004
   19.97868259    0.          139.88200808   79.96977736   39.94945315]","[ 129.89687048  199.90375013  139.94195836   19.96478217   39.95103116
  279.75865587  159.87631423  139.8757276   239.80279443   49.93044507]"
"[  49.95204412  289.90939337  149.89398279  189.82664866  249.8231238
  219.81134087  169.91881463  329.80984341  159.86512474   49.91615464]","[  29.97102445   19.9786846    59.92901039   59.90952624   39.95577958
   79.89431762  119.93657887   49.97413346   59.94685004  119.96137905]","[ 59.96653826  39.97210706  89.93140379  49.98088743  19.97640663
  49.9695339   39.98424425   0.          39.97303777   9.98045235]","[  39.96581264   99.93052755   29.97091203  109.967587     79.95172951
    9.98881682   69.96733059   59.96379577   79.96350523   19.9672552 ]","[ 69.93053458   0.          49.96885172  59.9726363   39.97074587
  39.9341924   49.9824026   49.96517636  29.96497056  39.97411834]","[  99.96642341   59.94595398  169.91784987   49.97414113   59.97981131
    9.98349009   29.98404221   39.96731683    0.           29.96186899]","[ 109.94715283  129.92670934  319.76140033   49.95698529  129.93566767
   99.95480395   59.95189564   29.95055759   59.96513917    9.97976932]","[ 79.94325388  49.98137412  69.95964792   9.98131503  99.96485311   0.
  39.95860553  19.97721303  49.96414232  39.9600818 ]","[ 229.91819876   79.95211721  359.74187436  129.86426223  209.95328294
   59.97678991  259.80926817  109.94429815  139.93422564  109.90144864]","[  29.96316557   79.96501148  159.8392095   129.89867702  259.91976968
   59.94030924  249.8940683    89.9635562   299.75800162   99.95995841]"
"[ 309.89532065  169.81684633    0.          109.90143265   89.92060139
   19.98329163  339.92037883  199.87513075   59.95431784  139.91560136]","[  49.94561689   99.90195077    0.           49.98030661   29.9567855
  319.88839023   49.97189156  109.91273234  109.85352057    9.98073349]","[ 49.99219615  49.96867558  29.95755849  19.9892677    9.98509049
  39.95727775  19.99011991  99.91439468  29.97396129  19.97143622]","[ 29.98103472  79.97005985  19.98371576  29.97579348  49.977492
  29.98305406  59.94532479   9.9810726   49.96678146  59.97447154]","[  89.95811777  209.91151881  179.85175311   69.92443021  129.8686062
  269.84886081  129.93106882   79.96331642   49.96812162   29.97668198]","[  59.94989927   29.97526477   49.98160547   29.97177951  129.89849892
   39.94451168    9.98537712   79.96355778   19.96410263  169.89237186]","[ 149.94241625   99.88033646   39.9422713    79.92797312  259.78843945
  309.80768163   49.93761355   49.935971    199.91698097   29.96163277]","[ 109.88578158   99.95349434   39.96613483   29.98028247   59.96914807
  109.95260324  129.91415523    9.98018393   79.94525203  119.96686255]","[ 109.88389062   49.91457569  139.8591008   189.90366535  169.90554029
   69.88856275   19.96816412  139.90977345   29.95234653  139.91052019]","[ 309.87707839   69.97497325   59.96875004   49.91577056  129.96061438
  239.89015899   59.9322645    49.98325608  129.89325971   99.94252053]"
"[ 379.8069221   419.86167709  269.89205769  319.8990495   179.83299183
    9.98359981  199.83627259  149.87346108   79.96162545  129.91106295]","[  19.97462917   69.96077256  109.91475611  109.94916988   89.9837314
   99.89909154    9.99020076   89.95313219   69.92328521   29.9606179 ]","[ 169.96458573   29.9682072    69.96969871   99.94938851   39.98373443
   99.9504445    39.97913173   39.98962936   49.96565942   29.98742353]","[ 129.96616234   69.95977336   69.97238804   49.98018388   59.9584789
   79.95514497   99.96660755   19.97728739   19.97279005   59.92961955]","[ 19.97046354  79.91951063  19.97398323  39.97418072  59.94441537
   9.97994951  19.97890852  89.92787763  29.94968122   9.98622779]","[ 79.96312308  49.95188732   9.98758712  19.97858014  29.98940932
  19.9822554   99.94146245  69.96727261  59.91589594  19.97170625]","[ 139.84573803   19.96192989   79.958396    659.69081344  309.85253746
  189.9451486   499.85646813  239.75316527   69.96030911  129.85763888]","[ 199.94979221   19.98360763  129.92412875   59.96375101   29.98475003
   19.96986318   49.95989896   29.96972969   39.98992204   29.95230677]","[  99.86934266  299.81022439   69.92917024   79.91880907  109.88629493
  289.92255161  109.90155111   89.9404404   119.89435814  109.93289295]","[ 149.88130693  349.83716249   59.96694102   29.97198827   19.96316463
   89.95816495   19.97569709  379.88175228   19.97351296   29.97324197]"
"[ 189.83666948  169.8189562   199.91314754    9.98239616  189.84642653
  219.91346693   69.8948291   339.87370019  149.86755573  199.75978981]","[  59.9435225   179.85486375   99.95884994  119.9556813   179.90804917
   29.95143258   59.97814824   39.9571915    29.96123659   19.9747523 ]","[ 29.9905445   49.96074293  49.97868943  79.97080272  19.97254236
  29.96506098  49.97270776  39.98654467  59.96653509   9.98546788]","[  9.98670649  49.9782663   69.94005257   9.98010501  29.98202754
  39.97812548  39.97417439  39.97114288  19.98988172  29.98788836]","[  99.95901924   89.95751469   89.91776386   39.96870781    9.98572864
   19.97037618    9.98339483  209.91800425   79.947985     99.94071916]","[   9.99041463   39.98205184  129.94731411   39.95539741   29.96630387
   39.97251719   79.96227763  119.93963857    9.98650211   19.98292804]","[ 309.85043637  119.85679194   89.94352973   89.95049041   39.94538242
   59.91406233   29.96234523   69.93157187  199.90775088   99.93704789]","[  49.97535286   99.88967728   99.95094574    9.98932867   29.97517549
   29.96698211   69.95567799   69.97982282   89.92703182  109.97500529]","[ 129.87688078   99.93727781  359.92462949   29.96902038  159.91600046
   59.95563746   29.95235835  139.91072268  599.81622682   39.96627053]","[ 289.90002136   19.97069851    9.97968622  139.89282938  219.9348908
   89.93725177    0.           49.93776636  359.83388383   59.95596725]"
"[  39.9544984    19.96320491  149.91772579   79.92451731   39.97095623
  319.8692554    89.89607905  139.90213467  119.93266759    9.9827828 ]","[  79.89448775  119.93668918   49.97415751  319.89213403   39.98259435
   79.96683647   19.97756866  429.87269624  209.82401988  109.93883257]","[  39.98749016   29.96943012  109.95336402   29.9746402    69.98057469
   39.97851579   59.96378596    9.98533775   19.96753417   39.9755358 ]","[  39.98228458  109.94826736   29.99317555   89.93494114   49.96958724
   69.94893063   29.97033436   39.9722025    29.96432101   19.96681741]","[ 109.96284161   49.96473082   19.96337099   49.93086544  109.92646807
   59.9369336   109.94598366   49.9691176   109.96918331  129.84504869]","[ 19.97043088  69.95747785  89.9554621   29.97457031  39.98501504
  39.9659893   29.97933871  39.98085719  19.97295574  49.95735967]","[  29.9700465   319.79895709  149.92145845   59.94152336  219.8602696
   69.873747    159.9358199    39.94695739   29.96130967  379.84936884]","[ 39.96097939  59.98409987  29.97232178  19.98053781  69.95324448
  39.97869923  49.97152315  39.9819132   79.96217996  39.97843504]","[  69.90307898   69.93057012   19.97045545  159.90274577   29.9591385
  119.90843407  179.89536147   99.90446531  119.91966287   59.94383663]","[ 139.93434783   69.94363995   79.9779486    29.97709542  109.9538511
  109.95051124  109.95054956   49.94029607    9.9801751   139.86365058]"
"[ 279.87555915  109.92918663  229.83883333  199.83138062    9.98711646
   49.92293542   59.92056173  179.90438766   99.96125685   29.97257842]","[  29.96123855   49.96737362   39.98044277   89.95022571   29.97416651
   39.9455992   129.89579706  109.97161376   19.96831073   99.9313372 ]","[ 49.96935488  29.98298111  19.98129853  19.97460531  69.97207592
  39.97176639  49.9724768   79.94270446   9.98382102   9.98218367]","[ 169.92463379   59.97164129   39.97366589    9.98547608   19.97435228
   79.98416483    9.97984588   59.97644967   89.98208257   39.98045908]","[   0.          289.84387309    9.97934534  119.94682229   69.94882202
  219.93883      79.96314066   19.96326057   29.95562582   19.97149936]","[ 109.89530067   99.92440246   39.97906639   19.97357332   49.95073009
   39.98388655   39.98139589   29.97217376  109.96100933   39.98137888]","[  39.9395681   419.74484073  119.94599216  309.72402908   79.91984658
  109.96986962  209.83980775  419.78498992  119.84429464   89.94641039]","[   9.98797749   19.96853063   19.97928403   19.97862259   29.98235538
   69.96612228    9.97956833  149.89763179   19.97119791   79.93906407]","[  19.97711125  329.92771814  129.89758213    9.98167087   49.94841422
  159.88992901   99.9634686     0.          129.83950942   89.98679761]","[  69.89703727   59.95952649  159.94547907   19.97349566   79.94731669
  129.85959441  149.92823136  149.95870003  259.91186489   89.94051038]"
"[  99.9479077   199.91091969  129.91699104    9.98608711  129.88894191
  179.89828772  119.91184203  209.86577411  129.91887958   79.92244662]","[  19.98304146   49.95982039   19.97857013    9.98520773   19.9744445
    9.98437997   49.93986789  119.95100267   79.94474443   89.92110742]","[ 29.97577925  59.9561007   49.98412739  39.95595381  89.979774
  39.97937224  39.97409925   0.          39.9513084   79.96335757]","[  29.98091757   19.96860391   39.98195979   39.96764869   59.98208061
  179.78083042   49.98124607   29.98311084   19.98706875   19.98456717]","[ 129.95394514   19.97023316   19.96818311   79.96195969  119.94329174
  109.93299409  259.8791073   109.97864718   39.97127298   29.98661408]","[ 39.98163606  69.96689406  39.99175147  19.9739091   39.97833754
  29.97450789  39.97786467  99.94949308  29.97110895  29.99060552]","[ 149.89752425   69.94430736   29.95101164  109.95070157  309.8915474
   99.84772797   59.96785537   29.96372539   39.95950239   79.9088263 ]","[  29.96671804   49.94875974   39.97465247   99.97620816   29.97770339
  159.94654297   29.96918691   59.94931619    9.98577182    9.98533438]","[ 129.83368875   99.89436045  349.84641381  159.84285201  249.90919111
   29.95871344   89.95968772  169.96301733   79.92789804   69.93234451]","[ 119.94901047   79.98373804  359.83716895   19.9813975    69.9557906
  259.89530944    0.           89.95810046   19.96967644   69.96452826]"
"[ 199.90806763  199.87459901    9.98364409  209.83079075  339.87251666
  109.91157041   49.94664245  109.89346249   29.96445661  289.87078508]","[  79.96527861   29.99000348   99.97125975   29.96372012   19.98254883
   29.96579682   59.94700623  109.94844966   49.96041866   89.86673917]","[  9.98373647  39.97914873  59.95809539  49.98164303  29.98491054
  49.9736806   29.95142284  29.98914824  19.97678144  79.97815024]","[ 69.96965699  69.97262383  59.96012979  59.95342514  79.96684115
  89.96217872  59.96254736  39.95693067  79.96754912  59.95670799]","[ 289.84845984  109.95806967   59.97807207  129.93709663    0.
   19.96992026  339.86134923   39.97893772   79.93961066   39.97054614]","[ 19.96942305   0.          29.99053795  69.9710346   49.97478876
  59.96196452  29.97762098  39.97506483  59.94874019  39.98284165]","[ 409.81755893   79.9497321   369.78020476  129.91173596   59.89755188
  279.9230313    99.92528494   19.97131483    9.98746698  289.8900795 ]","[ 99.96415646  69.94202835  39.93675963  79.94131729  29.97649595
  99.96325157  19.96961276  69.97371047  29.96862214  19.97356853]","[  79.93399965   89.88483644   19.96871976   79.91457821    0.
   49.94866451  189.85791238  129.88722756   49.95583139   89.93288459]","[  89.93777176  239.86406527   19.97499191  259.83684858  249.87373169
  239.91014846   59.96383244   99.93760862   19.9669463    19.9764538 ]"
"[  29.94308498  319.83124688    9.98465706   39.95113501  219.86319185
   79.93231651  209.92180239  199.89146313   49.97271601  149.89157668]","[ 179.91988947    9.98870035   19.97323349  159.95100828   59.97457633
   89.96208936   89.9265388   119.9385165    79.94907082   79.95970469]","[ 69.95280199  39.96846297  29.96901983  49.986203    19.97328952
  29.99222347   9.98856397   9.97910461  59.98679714   9.98801677]","[  29.9867288    19.98943743    9.98213673  199.94986378   39.97320593
    9.9837197    99.9203658    39.96050218   39.98162245   19.98552262]","[ 119.94415589   49.93785611  109.94253277    9.98598005   89.93898814
   19.96863753   59.93379327    9.98939356   79.94020704    9.98074369]","[ 19.98018337  89.93762384  39.96837053  39.98630691  29.96675273
   9.98030813  69.97069946  89.96145895  29.96481719  19.97424105]","[ 499.80676978  259.8115702   259.77680657  359.76801199   59.96993752
   19.96998949   19.97350376   59.9411496   499.73348367  119.94266908]","[  29.96806638   29.97175229   49.9680616    69.97418989   59.9492794
   79.97381249    9.98027609   29.96033697   19.98720525  149.82294145]","[ 159.9226863   159.8957125   239.88054208   39.94217305   39.94152757
  209.9329786    69.93457242    9.98652604  169.92963001  139.91315745]","[  79.95661594   29.97104851  109.94374471   19.97771894   59.95425378
   29.98523715   89.96838931   99.9669769   149.87999641   19.97470024]"
"[ 409.87355942   89.85892408   99.9249275   299.86425803   49.95202469
  139.77167093  109.87953152   29.97786625  299.8723141   139.92255864]","[  39.97053682  189.95422571  129.90358316  109.95931168   59.96221224
   29.98695237  149.94928304  109.92568933  129.89587131  109.97167509]","[ 29.98531757  29.97528862   9.9871339   19.98047635   9.9803427
  39.98869306  39.98313245   9.98545674  59.96651925   9.98660375]","[  39.96014729   69.9474653    29.97503564   19.98387359   39.96273801
   59.97955215  299.83921248   19.978052     99.94943387   29.99305599]","[ 109.90599203   29.98672247   79.95645002  119.86342688   39.96854271
  249.91484106   39.96831162   99.88329868  179.89227352   19.9770859 ]","[ 69.97844163  39.95909979   0.          59.96247738  39.9607992
  19.98243046   9.99122708  29.97371622  49.97225231  59.96861685]","[  59.92907151  169.9120606   339.91288366   99.90724802   19.97030076
   29.96943665   59.95335456   69.93615835  149.89330292   29.95699722]","[  59.9697907    39.98539943    0.           29.99114956   29.96700508
   39.96457901   49.9741821    79.94007036  119.92553249   29.9662863 ]","[  39.97643237  149.91771243  129.90670696  199.89153501  119.96056973
  129.93857504   39.94153489  209.9331038   209.89229715  159.92977996]","[  59.96467791  529.75172223  249.93900444  119.96643821   89.87870972
   39.96207765  239.87523073  129.93118499   29.96136164  209.89474863]"
"[ 209.76759641  139.89257376  339.83804987  299.92984332   29.96469314
  199.90739983  119.95179143  139.85841346  369.90176366  319.8240925 ]","[  89.93127367   39.96795497  189.87868866   89.92110565   79.96527054
   29.99001361   99.97132187  159.93892058   29.9869971    59.91370859]","[ 19.98749359   9.98805425  19.96306543  19.97211495  79.94216696
  49.96859352  89.93391179  49.96334938  49.98509935   9.9871819 ]","[   9.9898552    39.9802331    19.96263771   29.97973964   29.98440069
   89.94883236   59.95737757  109.95852409   49.94484807   59.97670589]","[ 159.89675034   19.96949128   69.96703579   19.9662725   319.90152015
   59.97984942   49.94971178  259.94899592   29.96142527  209.91946086]","[ 89.95515564  69.9508095   99.94976307  59.98282238  39.97680004
  99.96747339  99.97981637  49.97147642  19.97952682  19.99335575]","[  49.94597676   39.92818697    9.98212368  269.84288742   39.92900056
   29.97825094   79.94464333    0.          169.95297904  189.9251229 ]","[ 119.98351751   79.96676298   19.97614745  109.94837048    9.98343273
   69.98544151   19.99046846   19.97773159   59.89526483   29.97218239]","[ 239.86542988  209.91759862  149.89157374  119.9329972    49.93194988
   69.97288382   69.9346477   209.89263017  159.92991946    0.        ]","[  79.95141731   49.95950963   69.97193052  179.93779358   79.95561355
   59.92670252   59.96438478  109.95952456  129.84516013   99.9701971 ]"
"[ 139.87806097  139.88225462  119.91238202   59.96893702  339.8662776
   99.90849467  139.8536261   159.8196605   119.90953162  309.85675204]","[ 209.93801656   29.96122832  249.93180941    9.98705579  109.95241051
   39.96913088   19.98536479   29.96371688   19.98255594  119.93885656]","[ 59.95461547  19.97676169  39.98530251  29.95868015  39.96693444
  49.9818921   39.98646088  59.95968253  39.94723509  19.99051401]","[  19.98148765   79.95336269   49.97864423   89.87884245   59.95000367
   89.94238418  189.94275745   19.97412629   59.90617004   49.97412613]","[   0.          179.93725451   69.92645959   49.90877642   69.90858338
   89.93455921  239.88961745   79.94184888   29.96847617   69.942363  ]","[  29.97246511   89.95136077   39.95473028   59.95493822   29.98203946
  179.96511037   39.97826617   59.96010248  139.93854077   49.97300793]","[ 299.86971123   29.96330823  329.83516499  299.82507336  139.89717902
  379.7563361    49.96123809   19.96747686  479.78129469   39.96702149]","[ 49.97254105  99.95718579   9.98661052  19.9712516   29.9692887
  39.97986948  69.95300989  49.97341665  79.97008869  49.98060264]","[  79.95119104    9.98487162    9.98356396   39.96412216  149.87470255
   39.97947097   39.96214739   69.91367661   49.96303917  149.8915531 ]","[  39.97435352  119.8731534    89.96714866   69.92347546   19.97873528
    9.98692643   59.94260454  109.9186729    29.95212116  119.96496326]"
