rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[ 58.69991975  63.76444777  62.814222    58.69991975  58.69991975
  62.814222    58.69991975  58.69991975  62.814222    58.69991975]","[ 34.90189026   2.26285563  73.75350662  75.3091293   63.5744408
  -1.23404585  -1.23404585  68.85632953  74.41553405  61.1073064 ]","[  62.8483796    41.68143381   37.53372955   40.38061562   24.29259356
   26.54046684  103.31445965   -3.7216269   -23.50204333    1.708791  ]","[ -1.9655756   35.91257846  21.04783016  56.52369881  10.47335926
   1.86066729  39.84481639  27.5744675   35.17235456   3.45676412]","[ 49.04787116  77.40365666  60.52209794   4.91009357  70.35205915
  37.91322486  54.1336427   29.97189864  72.88187229  13.28244401]","[ 36.19749278   8.13226621  29.1032903   33.60677364  18.49389829
   9.9780889   49.14249208  -0.82370398  24.99101819  40.50795749]","[ 12.14545298  59.38054085  37.66784687  38.15031674  30.20409873
  17.32560604  41.40124384  61.74232165  55.69728087  63.86783944]","[ 40.89375521  44.97249936  34.79322092  25.39342146  10.90227991
  40.49847222  37.36827225  30.88976838  46.20002792  21.12019399]","[  9.6099309   23.80649923   5.03227565  -9.66356977  23.80649923
  57.83432639   7.21591713  31.53728277  19.87528666  64.60315422]","[ 33.09506605   0.64073291  55.80608822  13.79934196  -4.64551873
   1.20184534  67.81539297  32.63619954  35.95624156  60.69860957]"
"[ 71.37836142  41.15558494  71.37836142  41.15558494  62.72367878
  62.72367878  71.37836142  62.72367878  71.37836142  41.15558494]","[ 37.18836148  36.23769043   6.74023973  40.85424723  70.60795533
  48.84441653  94.74866556  21.39874548  47.51097495  39.62146984]","[  8.56826504  39.10605417  61.95307198  42.29241949   1.48641676
  55.78889274  10.10986246  24.65952345  88.33628452  64.36743482]","[ -3.09380201  44.00414999  40.78985915  55.12609126  52.53739968
  49.29129136  -3.65783935  10.85623709  39.63563125   9.2116117 ]","[ 11.61212996  27.69694653  57.36148752  -9.84913462   4.15019088
  92.32655435  21.669698    18.99801953 -18.24321783  34.75421289]","[ 61.20488889  56.39824348   4.71653595  -6.30273462  15.86502984
  34.16401673   1.41323518  59.68500295  77.60643702  20.2476154 ]","[ 52.20611521  11.31970626  76.01367334  18.19848339  -9.88033631
  24.13001344  39.70389203  39.44273055  45.56129976  39.55991972]","[ 26.48189041  15.96160764  46.45034323   2.19426459   9.54016438
  67.89889821  40.44459064  79.99199498  34.76030463  14.64531315]","[  25.76961655  103.31951887   66.30118712   64.5853397    51.37626531
   42.15353387   19.24018353   39.02015934   30.98500861   60.38238611]","[ 72.71387876  24.80944912   1.86751143  43.54886195  63.14984737
  67.25028446  26.93690093  30.54461496 -10.54383325  59.47961039]"
"[ 51.59241351  68.76312651  51.59241351  68.76312651  64.5326426
  51.59241351  94.46837608  64.5326426   64.5326426   51.59241351]","[ 34.538747    64.82057641  45.34319449  11.89449175   9.48568305
  35.2440832   14.47886769   1.62487313  19.96122169  28.4273563 ]","[ 13.90919374  13.50443961  -2.92534602  39.8027162   63.35616954
  64.36703976  93.19093095  66.67988879  16.01477259  36.7395266 ]","[ -1.60981185  38.96146414  42.32440383  50.17180886   9.66605184
  35.64689069  42.38866367  49.16990738  18.8957895   27.80706365]","[  9.72782726  19.69256407  69.48098719  34.86371135  52.02593905
  93.0272202   30.15595097  32.34836186   7.58477096  -8.94129841]","[ 68.10809573  28.58976885  55.77017813  22.53491608  10.85109105
  -4.31437133  44.9601406   32.72795906  47.223047    30.53471178]","[ 43.617731    61.82376386 -11.39445461  23.15047091  20.92291886
  40.9258148  -32.50488152  42.24288797  28.76545819  20.32014678]","[ 49.9339639   40.07359839  58.71274865  47.32602555  24.92402328
  13.53173057   8.88759338  34.41132223  32.20568953  49.41666326]","[ 30.99393797  32.781443    61.46173237   9.6294612   27.57215527
  80.23352987  34.99952693  51.10544357  60.12035076  27.99128265]","[  8.58899994  57.59171619  61.68204992  61.77875458  26.27466705
  22.79431239  64.76191445  30.98579053  58.88232724  51.506765  ]"
"[ 72.58349906  96.77317338  72.58349906  96.77317338  66.15029615
  50.70206112  58.49956061  72.58349906  58.49956061  50.70206112]","[ 35.96900241  45.34300877  54.2145383   14.26987546  61.32198406
  44.61800453  47.9755846    9.6590425   35.96900241  45.34300877]","[ 12.18455308  70.80676577  23.05131508  75.73602467  31.49367897
  52.42500222  66.47677799  20.66026009  70.80676577  48.48131635]","[ 34.92241751  18.40226104  49.9809966   46.41938088  15.43278998
  51.29856482  48.06997478  73.01189747  41.50711712  35.80221073]","[ 50.2774202    2.5996811   86.82902991  -2.66470549   3.27982505
  -7.06248878  68.88148534  78.56010502  12.86875675  37.67984119]","[ 49.9655073   -3.00600595  36.18638911  43.53572276  63.03912836
  -3.10342805  52.62984674  42.91202517  49.26528228  76.69876306]","[ 63.24601861   6.56543254   3.66278413  56.87287743  25.75235375
  34.35592259  43.56803875  81.17824358  39.48538546  35.01621902]","[ -9.59687812  37.56126014 -26.55318243  56.60642023  13.29083334
  51.64377993  60.52068767   1.96947955  21.85157139  29.83554628]","[ 40.51648472  77.15205037  18.88932677  22.1939369  -15.49138628
  29.55984821  40.25702847 -17.77068493  46.14766202   8.2861876 ]","[ 76.17636121  44.85477247  18.11588862   8.07451109   0.26841703
  46.33275941  65.95593284  24.87973466  45.70430049  49.694601  ]"
"[ 85.51921362  80.11956493  85.51921362  80.11956493  85.51921362
  85.51921362  80.11956493  85.51921362  80.11956493  85.51921362]","[ 32.90850848  17.76857039  34.38780192  84.93742945  46.42040497
 -13.11557182  73.84137463  60.58927081  61.19193081  49.45205146]","[ 38.30087907  26.16708771  41.00835815  35.07406133  19.77016414
  67.44509861  40.82221793  61.90525946  18.53771946  52.24610799]","[ 42.5281944   29.02364873  33.33356838  48.7219224   67.30988625
  24.98289194  56.55625136  57.22164343  35.38664983  55.08863687]","[ -7.23456383  39.61047442  22.01861434  39.59955354  15.3524587
  53.68209384  28.15269763  28.67031071  51.83354042  52.37820077]","[ 48.95398178  31.81449462  65.28316858  45.07262769  50.2872268
  78.29150391  41.72016438  35.9084928   79.31700794  34.51262103]","[ 28.95384785  63.1521376   43.57553518  55.49272956  55.54222944
  41.68688486  86.9068977   26.52738341  60.4061351   34.11280611]","[ 15.40906229  32.51960666  40.5653832   27.50282724  53.94663127
  52.36476045  40.25421686  85.22145932  48.36192761  -1.67495217]","[ 47.0503912   56.73251454  50.8985111   64.38465732  -6.95482338
  40.92061513  59.49894128  59.38676745  40.92061513  67.56659614]","[ 43.02245047  26.22950719  16.01556692  65.92726017  44.32110782
  78.13668069  81.34154701  54.25322474  66.81875527  48.58976867]"
"[  35.07970228   86.1898573    86.1898573   108.48573313   75.18556742
   87.52381279   35.07970228   86.1898573    35.07970228   86.1898573 ]","[ 61.23721187 -13.37712112   7.06549798  20.23380541  12.83064835
  29.15579299  40.60678687  34.03322722  65.02882137  22.15921792]","[ 21.79287355  38.70893989  46.53240928  82.68481865  47.39590988
  81.90320851   8.13095287  58.79450537  29.14458593  82.75956301]","[ 50.22417824  64.46603719   6.97349627  49.73362111  41.81706723
  14.60068634  65.02421855  77.29437374  58.44402645  57.82865956]","[ 54.9264051   -4.04495637 -16.18949454  42.2625507   43.38817196
  36.00848384   0.83022548  32.40246827  31.5762482   67.37610635]","[ 31.04234178  13.61977809  64.43896042  63.72654861  36.51986515
  48.27902572  49.24931773  57.93285113  -1.97160886  68.46642319]","[ -9.79411499  89.91224875  33.41313758  38.77494202  45.31397162
  65.95093118  66.18818446  46.01222184  62.6001283   85.18446072]","[ 58.86571924  46.26470272  32.49891462  27.55776437  29.46016167
  17.30125893  46.67817056  39.50963455  35.29179675  59.3592497 ]","[ 44.80231042  32.15056854  48.83642936  56.67893253  24.06690321
  27.07362094  55.46420912  65.16417805  60.19563551  -3.07552582]","[ 40.74726984  38.53450891  44.63432238  56.43032021  39.59563666
  45.37099395  59.00192016  33.56314632  11.72864766 -11.30962649]"
"[ 54.54278132  98.60987289  38.38272369  54.54278132  49.39771107
  27.04136385  92.02949249  54.54278132  54.54278132  98.60987289]","[  2.81060659  42.81071625  43.35568299  53.20436165  22.37919022
   2.58725317  75.2751608   49.55612221  18.68002584  18.68002584]","[ 80.06877397  38.18731291  56.24588742  55.29976844  -0.27132544
  77.83096387  70.21964431   3.39501172  54.34499062  59.82269377]","[ 10.25619079  37.41357721  45.61651972  48.50807263  35.34584107
  18.57345594  -9.35689267  75.78682403  40.80756648  33.35496066]","[ 49.62547513  37.48294831  17.50244471  29.73499777  -6.1673726
 -19.9172376    5.23773939  41.70454709  -2.29387429  35.93623709]","[ 28.91798083  -7.89736976  -5.66313859  19.06637094  26.31933264
  69.17782783  52.73347033  77.7588896   41.47136803  47.64787251]","[ 59.52603104  68.7112484   71.85550493  51.28949051  43.70853927
  57.91971185  18.10727622  80.49953375  42.16772067  27.70367767]","[ 65.01525848  27.29391771  29.31881     11.93679493 -34.72107625
  83.68188485  16.66291093  82.20397713   9.78915684  37.29353961]","[ 54.64202971  48.4399091   84.88193682  39.35142358  51.33779568
  71.24844914  34.87489329  68.15471501  23.03827808  64.5944109 ]","[  55.75869136   53.73487371   76.03769947   -8.92192629   41.72276148
  100.58925835   67.61588141   -7.61477011   45.2764863    41.7996168 ]"
"[  56.53929766  109.06833476   47.28621466  109.06833476  109.06833476
   56.53929766   56.53929766   41.6725373   109.06833476   41.6725373 ]","[-22.66243943  37.85288038  11.48840621  68.09403209  26.81169934
  53.9180013   -0.41082733  72.78649476  17.60019834  58.13269143]","[  93.8765518    68.49355983  103.98872347   24.77318513   75.13829841
   80.68941266   35.19206815   71.20501939   61.64224975   42.79193452]","[ 78.95594071  22.00719706  44.64609648  39.16626192  68.46365256
  52.07528146  64.26933295  53.28316924  10.47715809  49.46365517]","[ 35.57154953  70.2193937  -15.86616795  43.67499406  16.91104322
  44.29437396  39.06213269  23.33600016  36.9514024   51.42809039]","[ 58.47107938  18.88418389  59.00318193  29.87163398  41.91110914
  52.83696624  11.56720591  52.13448556  36.02571999  23.62262823]","[ 79.92277166  36.96481052  78.76612372  89.1394451   71.14638186
  61.40966428  35.94221994  72.5026955   61.8199934   17.14159876]","[ 23.89012088  45.80850356  81.90481348  29.81277614  46.02892264
  61.28267036  59.42184996  18.53486394  65.90686424  19.85524016]","[  22.31915355  102.78115783   57.19945638   44.83723685   22.31915355
   44.82482437    1.99357044    8.80115485   32.28513176   28.26412141]","[ -5.80077145  10.54903581  53.90331264  70.52101421  33.92992506
  30.9739529   87.28688523  87.65132733  55.31249724  38.58313295]"
"[ 51.5223675   73.03844156  50.99473374  49.37668724  49.37668724
  51.5223675   51.5223675   51.5223675   73.03844156  51.5223675 ]","[ 42.85580337  80.09566427  15.48461192  49.53179875  45.82344177
  72.76295793   7.53346083  61.46241853  50.20979093  44.93490298]","[  57.70108713   41.17145522   94.90723932   38.78721818  126.19519912
   71.59630713   86.29453641   41.38729685   75.14745497   26.39629561]","[  4.47439316  46.06669677  51.14333057  42.81163265  62.67502869
  57.744922    48.20890095  30.16814437  85.30206445  80.98614391]","[ 10.43368018  21.34399369 -18.14296334  53.17046285  66.72736749
  22.11035486  71.50783402  35.76764417  -9.59958175  68.46042357]","[ 47.7707822   31.28231519  44.37278994  38.07232016  24.51642831
  10.47170101  28.935022    56.25950806  47.45886146  38.42486984]","[  46.03498144   89.54773135   40.67458606   76.48688471   -4.61836757
   80.10072551   90.87821068   26.01747433  108.75376174   17.7781018 ]","[  5.4111432   38.6518338   82.26509183  63.59097449  45.70050049
  41.91135676  36.48280158  37.5291147   28.98218804  32.76908986]","[ 20.99718903  49.13518301  51.80638516  80.41074895  82.20427622
  46.0427036   59.99301224  26.04718561  53.12233073  37.99444254]","[  78.39702225   26.00954938  114.06651616   87.94202795  102.84559994
   76.71407671   63.48028767   75.18621184   42.99292599   93.94795988]"
"[ 60.382547    63.43856555  60.382547    63.43856555  60.382547
  63.43856555  60.382547    70.47489774  71.89498589  70.47489774]","[ 18.61439504  36.12685947  50.97818339 -23.86238065  47.82776288
  71.51761715  66.27113515  27.39270084  22.71770989  66.27113515]","[  57.88953322   50.08694417   30.40065745   74.5981888   109.09871225
   75.07238581   47.02728056   85.35095514   93.12357277   29.9736587 ]","[ 27.60896149  65.45334603  55.06231392  18.92563523  58.748474
  53.80340041  54.04841617  61.09422762  63.24635179  29.14375357]","[ 33.02988925  39.26889618  55.43806664  69.00940377  67.87584681
  33.83151834  50.18185069  65.30639432  -4.79304524   4.38528161]","[ 48.04307832  31.92174616  61.47918201  65.22391691  25.01255281
  43.96606042  46.09046591 -13.95387007  39.05882235  38.42868571]","[  4.0628379   31.27257968   1.11598448  83.90476451  49.20884104
  41.03647766  77.07071798  21.56506273  62.77433243  23.80306477]","[ 69.87054709  79.24565483  33.07293395  23.59622972  64.26916704
  42.69880232  75.50092362  64.89698604  32.38829034  32.40768078]","[ 41.60554112  92.48126213  62.95171543  68.30279228  65.53449455
  37.08762172  56.475453    81.06007667  93.60049665  28.01433575]","[ 46.85708225  73.41231677  61.05056974  27.39651398  30.77360574
  30.85498453  17.24008975  78.92325324  63.42419219  80.57231636]"
