varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
45524.2107940985,54804.9599079322,29394.823936289293,68312.22064962015,62953.09819067077,43028.448290319495,57578.09690150544,74961.5874629098,47371.12384405156,27539.75151467775
56429.7160849176,52375.445632650415,24213.9792014408,64881.23540761476,66792.0967997002,36725.35479098548,56578.429433400335,62621.70723779983,50818.05958733024,33282.21607254227
68656.46410070722,50840.768755621095,36698.00707453166,73841.34605892524,61323.96218736376,46453.33731533475,51638.918067973726,59269.947405039886,81346.14710812677,112362.4614091845
72858.9697646121,53739.30621682863,33442.401359095646,69730.74625721021,40833.14687292276,47641.55714071913,41358.06694968364,28491.132576116797,66829.45066864802,121503.00775491685
79525.5927143688,50419.643999799126,71838.56504353054,65204.644770714665,38888.06414633602,38701.546648466654,49242.79205949532,34359.60000433351,75148.57420993701,103735.09624578859
87711.26862078988,35912.128328998355,53672.125750266576,56183.06735489695,32530.789339873227,34327.67717937232,33924.14298730347,41448.161629547794,96273.68590047656,92566.64747782602
99182.95267787098,45900.706426890596,53831.4902339325,58850.928239344714,26324.36617427715,30296.331044327097,43229.7758838342,51277.46221966649,79376.60662257377,87175.360351942
114486.33218240373,41479.71755216179,46024.63733893412,56489.37214845586,29913.037896075948,38907.48857268014,54197.45533629712,50850.127692385446,80651.26335053917,66468.72660553493
120637.17064557405,51604.2723701503,36169.72757361557,59616.97070013346,29742.933778697974,39205.0790002203,56850.7334623927,34598.81391374149,79376.38392224815,63125.20407803386
99076.57440968843,45755.13345987495,41011.38105542098,75418.71472095588,34443.72836764749,40444.55449443031,69265.26095748947,67297.98610544128,54870.83900238141,80312.21452403042
96317.05729015537,33093.90722447192,51646.95742793847,65357.320271868375,40640.17115629421,50032.62366031799,69982.26317244607,62806.62727569333,57542.54485642866,72478.40208779927
96288.45563389284,41033.11465239239,55168.90089034676,69125.34698552996,53366.97558701539,38139.45442044342,70651.36008578338,86380.09797985168,49368.560575544834,64426.58258700348
95695.15500893169,39765.43444099786,64347.087469713144,86135.86403468797,62281.88875901613,36508.49608746315,76576.90830409699,72099.89992376117,55449.33825814854,63260.828892189806
89467.9361217539,50357.67662890977,93912.82358491726,73631.137067795,71561.03439721091,46066.71909607201,80190.40674539538,93585.05001095388,61794.332704593355,69333.73453822556
