nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
19.0,19.0,19.0,19.0,2.0,13.0,12.0,19.0,19.0,19
19.0,1.0,19.0,19.0,18.0,19.0,1.0,19.0,9.0,18
19.0,19.0,9.0,19.0,19.0,19.0,19.0,19.0,19.0,19
16.0,16.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,9
19.0,19.0,19.0,19.0,19.0,2.0,19.0,15.0,19.0,19
19.0,19.0,2.0,16.0,19.0,19.0,5.0,19.0,19.0,11
6.0,19.0,19.0,10.0,19.0,19.0,19.0,5.0,19.0,9
19.0,6.0,12.0,2.0,18.0,19.0,19.0,13.0,19.0,19
19.0,12.0,4.0,19.0,19.0,3.0,9.0,19.0,19.0,5
3.0,19.0,4.0,19.0,19.0,4.0,19.0,19.0,17.0,4
15.0,19.0,12.0,19.0,19.0,19.0,19.0,19.0,19.0,9
19.0,19.0,19.0,19.0,2.0,19.0,12.0,19.0,15.0,18
19.0,10.0,2.0,7.0,19.0,19.0,19.0,16.0,19.0,19
19.0,19.0,19.0,15.0,19.0,9.0,19.0,18.0,19.0,19
19.0,3.0,19.0,3.0,1.0,19.0,19.0,19.0,12.0,5
3.0,2.0,13.0,18.0,19.0,19.0,4.0,19.0,3.0,19
1.0,1.0,19.0,19.0,1.0,2.0,19.0,19.0,19.0,19
19.0,19.0,19.0,3.0,19.0,12.0,19.0,19.0,5.0,9
18.0,19.0,19.0,19.0,2.0,5.0,1.0,19.0,15.0,15
19.0,19.0,9.0,14.0,18.0,19.0,19.0,2.0,1.0,3
19.0,4.0,19.0,19.0,19.0,19.0,19.0,2.0,19.0,18
19.0,9.0,19.0,1.0,11.0,19.0,19.0,19.0,6.0,9
19.0,19.0,1.0,1.0,2.0,1.0,19.0,5.0,3.0,19
5.0,4.0,19.0,19.0,19.0,12.0,19.0,9.0,8.0,19
19.0,19.0,19.0,3.0,19.0,19.0,4.0,1.0,19.0,19
1.0,19.0,19.0,19.0,1.0,8.0,1.0,19.0,19.0,19
19.0,19.0,19.0,19.0,19.0,2.0,4.0,19.0,11.0,19
1.0,19.0,15.0,13.0,2.0,19.0,19.0,19.0,19.0,2
19.0,19.0,2.0,12.0,19.0,19.0,5.0,8.0,19.0,4
19.0,15.0,1.0,5.0,9.0,19.0,14.0,12.0,19.0,16
19.0,19.0,19.0,19.0,19.0,19.0,12.0,2.0,9.0,2
2.0,19.0,19.0,1.0,19.0,19.0,5.0,2.0,1.0,19
18.0,19.0,19.0,19.0,16.0,1.0,3.0,19.0,4.0,8
19.0,3.0,19.0,19.0,4.0,19.0,5.0,3.0,1.0,2
19.0,1.0,19.0,14.0,19.0,19.0,2.0,6.0,19.0,19
1.0,19.0,19.0,19.0,19.0,19.0,19.0,2.0,16.0,2
19.0,2.0,19.0,11.0,4.0,3.0,19.0,2.0,19.0,19
3.0,19.0,10.0,19.0,19.0,1.0,19.0,19.0,1.0,19
1.0,2.0,4.0,1.0,15.0,1.0,3.0,5.0,19.0,5
6.0,1.0,7.0,1.0,14.0,1.0,3.0,1.0,15.0,6
19.0,4.0,19.0,16.0,19.0,19.0,19.0,19.0,19.0,5
4.0,2.0,,3.0,2.0,19.0,19.0,2.0,4.0,1
,19.0,,1.0,,14.0,19.0,19.0,,19
,5.0,,3.0,,,,1.0,,7
,,,,,,,,,5
