varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
546.273410361294,769.2263555308119,980.1932553778358,850.3350492040889,417.44691285603767,444.1352817704437,625.5949311797885,306.69274145078157,923.6079011480501,365.0634464087811
490.19551925533585,489.30743024233385,592.260904981506,443.3194411595823,427.1190040800708,386.3748854035425,1406.673635428876,278.55133518534075,521.690493532122,478.3199429868881
3548.090439631763,419.63613493816587,465.35230215502474,368.7729217854171,355.78423330354633,306.2766223994969,1163.6566684054233,252.91180980692516,428.32478821125574,398.9533521088295
513.5387546941175,380.13051874260697,436.83808603894647,332.33931444752136,690.944985793217,286.8296535925065,1152.2719980921001,237.44617012645057,503.7309554909013,448.63893536435046
959.2794176511281,424.2729654936152,410.69328337285407,658.6453677972315,780.6243594872748,282.4207478469882,1148.6441896458768,229.91774886571878,490.2734573231154,455.04813346850335
1015.7337257225037,422.24315418885215,396.03541245082994,689.1379740956721,1601.6030857053267,276.9487174800424,1169.8743208773221,233.62675097020872,511.4401937986435,490.01267245313466
999.2862490868492,404.7818296926,383.1757540483849,695.4311272894244,1750.1789473264669,273.5271898997785,1163.847206067359,229.53609849996502,522.202267378246,510.3539430452911
985.2624730748437,424.9848481303745,382.39443741118964,695.3951306849365,1913.6929098715473,283.81907163768034,1207.2063047975466,230.86239776956384,602.973860778225,613.8620752302762
940.1974742073647,433.29100142896505,447.24111300559713,1288.231313879509,2885.680925920015,314.12666415930613,1199.4410355624163,250.03059860740535,639.6371852411354,676.9792394553125
1012.184034336879,427.1193148759228,441.4217408459757,1303.0502373446966,3004.9954974149996,316.6054881371228,1194.224095458102,252.22023337977095,1000.7921198463563,694.1891346975992
1231.5252365641963,425.6759685977109,445.1346965211154,1298.3291396707352,3101.0794701463583,322.64113513614154,1216.8552105536896,250.2874175676293,1782.2555070770275,738.7460764706677
1262.78295319936,427.23651109393245,437.42555279898,1288.259745210909,3162.5997659606046,409.86036536621424,1211.2720038877574,259.35721528628886,1954.6792239546712,756.7368581393076
1259.306506448253,427.0902858938524,439.3648709246636,1291.1867261251414,3203.0560623651845,410.55752585128687,1185.769596306287,406.8834313479298,1997.2037779716434,833.0444067838527
16036.0509879797,425.1471229509509,432.04721659195314,1284.2974597419484,3228.9645911853986,425.8212872662587,1171.8181919590145,421.90395546714535,3166.9771083822525,911.9338422309603
2017.0064739626637,591.4364268590415,430.69146810444863,1263.36600633533,3261.009622041977,423.9139703268627,1284.045496882482,426.26645919115356,3202.9292970183174,920.9898637391972
1380.5098649000943,594.6108552974977,426.5144397305117,1237.3694380709426,3328.071670511148,422.5375036444101,1255.60289677818,455.27195620063037,3690.4724071188384,1307.1412376715323
1191.260708468889,594.6771957085876,431.0173610838184,1484.9219304919152,3361.6744761489153,456.8808012336323,1311.296893538994,462.13815547720594,655.7705068938418,1425.1209712290936
1053.4836471152962,601.5702084052609,426.1662257198165,1449.569857442135,3330.2541505869326,457.9972696614557,1387.371931936512,492.78167397680716,554.7275448518343,1516.2407953801824
1235.3762950457126,1647.8367737381973,420.83057601882865,1414.3138775953678,3409.47325336266,461.05520629805375,1374.7692698695528,500.87889636742113,533.1724920558769,1625.3269197490586
1478.7691754709858,1703.1520797089158,421.8518729912735,1377.7438852155474,3514.119239614888,459.5225279275133,1365.7858915371835,508.8847503007173,496.99569072940665,1599.3466812399229
2026.4131319030603,1752.4302715704268,416.5348995060253,1440.183004183988,3478.6567294954375,458.90449749576874,1346.2186362531875,516.7811197784821,493.06746191066213,1583.5133109782096
2643.1534415581878,1799.815721607852,411.66233512727297,1400.9432154364172,3474.5771247916236,461.3324792844865,1341.2540349083013,524.9093986609427,532.8174497855607,1637.1763007632853
3403.9515119305643,1848.8199477005141,410.5033165985893,1361.4218001644508,3418.771013898994,478.9828657614795,1322.444385375349,533.3468118767232,513.4845881276317,1643.8364099761282
5029.594860905624,1912.964316350825,406.34440292584105,1424.1449035728554,3543.4725765802873,484.380158719172,1293.911562920528,541.5917647856901,504.160340160204,1624.7034502958218
6344.512705330894,1961.2051391631012,402.6685505014229,1383.4039618048498,3643.4864819825398,494.9825739736492,1270.5708120014506,551.624100254794,502.833641190433,1619.8399658168837
9082.247293825643,2014.0088093246193,403.65554660230265,1343.4271262467873,3585.8518409557983,491.989971091659,1245.5308234828817,565.5176341174783,513.7119673551667,1588.9442683401876
26522.597048779062,2057.575029906954,402.33054868590136,1309.9105894011973,3523.866496596711,490.03052472881154,1228.2649046577005,578.9270529277892,513.0623133555326,1557.0092665068516
20474.090179185365,2098.5677279766855,398.7349807362132,1282.6987485884958,3475.4590576464843,515.4840204253132,1210.7673001675396,589.2256998745922,511.91384915995957,1524.8377577649644
21472.71207100229,2164.225546439802,396.30676765035935,1243.3139074982832,3420.2522462305146,513.8614559411687,1194.1096083087536,601.3629837182441,582.121360570062,1492.691339492519
31441.48075980256,2212.2130196470384,393.9149281180852,1208.1976773672573,3371.6808699910407,512.2638463132464,1202.0385401167462,613.1757476339794,582.8363225641353,1463.520880720249
51516.94978245492,2250.889294746126,395.9059114692126,1183.0026742427035,3332.4618438228667,514.9103873346302,1190.2712288770726,629.7682193210383,619.593457737373,1436.6217688275206
6712.458445261363,2289.7293459465327,393.8160639289849,1237.8883901229096,3269.734763912892,532.9567767877875,1188.1206798831631,641.7151012931207,623.1090039737435,1403.4594129311477
7377.115550564655,2333.2409260011013,391.99680942788655,1201.3100829560203,3205.5683607434967,573.162341282962,1208.0205827153995,842.2580835608617,637.106211346336,1372.7436671755345
9232.74258910407,2395.4904763861664,425.7665626295526,1166.318933184747,3147.2233066137637,586.9742529555497,1195.843538793562,883.3327544156273,643.1048723706599,1539.6556537486686
10857.655991314563,2473.2230823041145,423.1936379704556,1130.5578582317135,3084.7492945717545,1228.4457125112185,1171.7466255938393,911.1128653333623,647.9324908657269,1568.749142512067
12550.635734437503,2521.4093154251796,419.8461947046134,1103.597134862576,3026.262424291702,1259.9078784984335,1156.9710447170178,934.38334969322,657.353903432973,1548.7664654106634
15115.181942398427,2577.631188108715,416.95848982424815,1078.1738794084545,2981.9760491705338,1303.4625474348204,1133.1491858005331,961.3990301760066,659.5982550020934,1514.5554765523996
18433.903711805597,2624.508068705821,414.4491917388682,1046.4249102156716,2943.1007849825864,1354.264447675413,1112.6152237076594,982.8699925908603,713.6005249853681,1483.5562380448177
28138.459028457444,2669.10843893972,412.6425074665909,1015.0706828858623,2909.150887780196,1389.3426839798044,1090.1462292041422,1004.6509175206586,715.7265789356768,1449.0661977954449
34413.90017614763,2711.550323004731,411.8028038835108,999.0455253345154,2860.7997720326352,1432.3665036359498,1070.299964878088,1025.8524241307846,744.713959423375,1443.0410809582675
44650.25700427279,2752.055865905846,413.8394553609277,974.7612905793884,2856.1494316660496,1471.3928223352664,1059.8379371425317,1049.1149614847686,751.7582673351488,1416.0944300571218
53184.12648623092,2791.8864717590777,413.3729367855137,945.7443225007554,2802.5363613326986,1580.8873945470427,1046.3060145669324,1079.2359875869035,1618.399200671137,1385.0436793361368
69982.9122207442,2835.1620046608446,413.21170936601686,924.11397485029,2774.544569084714,1627.2295476136082,1031.18143804449,1102.7930740272514,1675.9049582950663,1356.0233479828826
