nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
3,48.0,98.0,153.0,175.0,59.0,711.0,62.0,16.0,227.0
11,106.0,22.0,24.0,116.0,120.0,45.0,44.0,68.0,65.0
1,56.0,85.0,68.0,52.0,1.0,26.0,30.0,74.0,83.0
12,49.0,32.0,41.0,69.0,1.0,29.0,48.0,60.0,68.0
4,25.0,102.0,36.0,36.0,45.0,25.0,22.0,55.0,47.0
16,28.0,55.0,17.0,1.0,1.0,31.0,9.0,20.0,36.0
4,18.0,35.0,8.0,53.0,46.0,18.0,17.0,1.0,20.0
14,22.0,28.0,8.0,35.0,54.0,20.0,9.0,27.0,14.0
9,12.0,16.0,5.0,19.0,22.0,4.0,7.0,13.0,6.0
6,4.0,13.0,6.0,14.0,18.0,,7.0,7.0,6.0
3,3.0,22.0,4.0,14.0,5.0,,6.0,10.0,10.0
2,2.0,10.0,7.0,22.0,11.0,,6.0,12.0,3.0
15,3.0,6.0,9.0,35.0,5.0,,2.0,5.0,4.0
3,19.0,6.0,473.0,6.0,10.0,,4.0,5.0,11.0
2,7.0,5.0,,2.0,5.0,,2.0,9.0,3.0
2,3.0,4.0,,6.0,5.0,,4.0,4.0,4.0
3,6.0,2.0,,4.0,10.0,,5.0,4.0,5.0
2,7.0,4.0,,6.0,2.0,,9.0,2.0,3.0
7,10.0,3.0,,10.0,5.0,,1.0,4.0,3.0
4,12.0,3.0,,3.0,6.0,,2.0,8.0,5.0
3,2.0,3.0,,15.0,2.0,,4.0,2.0,4.0
3,1.0,3.0,,7.0,3.0,,6.0,1.0,16.0
2,3.0,3.0,,17.0,13.0,,3.0,3.0,6.0
10,1.0,4.0,,15.0,10.0,,7.0,3.0,7.0
5,2.0,3.0,,5.0,1.0,,2.0,3.0,2.0
2,2.0,6.0,,2.0,2.0,,13.0,4.0,5.0
2,2.0,5.0,,,14.0,,3.0,5.0,1.0
4,13.0,5.0,,,7.0,,4.0,5.0,3.0
9,2.0,2.0,,,6.0,,2.0,5.0,4.0
5,7.0,7.0,,,8.0,,359.0,4.0,8.0
12,5.0,4.0,,,3.0,,,4.0,3.0
6,5.0,3.0,,,2.0,,,12.0,
7,4.0,3.0,,,2.0,,,3.0,
3,4.0,6.0,,,3.0,,,4.0,
10,2.0,6.0,,,4.0,,,2.0,
3,4.0,8.0,,,128.0,,,4.0,
5,3.0,3.0,,,,,,6.0,
10,4.0,,,,,,,2.0,
11,14.0,,,,,,,11.0,
4,3.0,,,,,,,3.0,
5,3.0,,,,,,,10.0,
5,2.0,,,,,,,10.0,
4,7.0,,,,,,,2.0,
5,2.0,,,,,,,6.0,
4,2.0,,,,,,,3.0,
27,0.0,,,,,,,12.0,
4,,,,,,,,,
6,,,,,,,,,
2,,,,,,,,,
5,,,,,,,,,
7,,,,,,,,,
7,,,,,,,,,
8,,,,,,,,,
6,,,,,,,,,
11,,,,,,,,,
2,,,,,,,,,
6,,,,,,,,,
2,,,,,,,,,
1,,,,,,,,,
3,,,,,,,,,
7,,,,,,,,,
6,,,,,,,,,
