,diffLr0,diffLr1,diffLr2,diffLr3,diffLr4,diffLr5,diffLr6,diffLr7,diffLr8,diffLr9
48,1.2548426907257665e-05,8.622775441941939e-06,3.235725115047372e-06,1.0059946306387788e-05,1.1649310832264575e-05,1.1090174595205373e-05,7.767086773270012e-06,1.1704888609890242e-05,6.592778948590318e-06,6.8547653316652645e-06
49,1.2399493885007785e-05,6.566605804268586e-06,5.323988409825201e-06,9.095448897616844e-06,6.338895600086105e-06,8.866325028578016e-06,4.596532853511816e-06,7.522510120267059e-06,7.153728972066525e-06,1.0957531517233237e-05
50,1.1310130083325342e-05,1.6960067004362135e-05,5.381709535264111e-06,9.28005900017996e-06,1.3207047215597157e-05,8.494566528462231e-06,8.19463637744335e-06,7.095718999336606e-06,6.681988703543032e-06,3.939784002636646e-06
51,9.135245565056336e-06,1.1386747106041919e-05,6.038962754339451e-06,4.30637115764962e-06,1.0037885714584114e-05,6.2772223242357774e-06,8.86250291565915e-06,8.982495629261502e-06,8.05662695354213e-06,6.099718134832024e-06
52,1.0715709931179715e-05,1.1369413118503782e-05,5.726737400008922e-06,6.28747257113935e-06,2.1952396592247957e-05,6.690136726573782e-06,6.723546325285848e-06,7.287342968146392e-06,1.1136826856287703e-05,7.824498736872098e-06
53,1.4023831925021569e-05,1.3222521661720224e-05,4.826228586940707e-06,5.103513971273763e-06,6.400113984279485e-06,5.384233070553818e-06,7.285775537192661e-06,2.349440644059341e-06,6.33808890983598e-06,8.58169180695414e-06
54,1.2103573308256984e-05,3.7691832404819605e-06,5.8812352649700515e-06,5.542766704767935e-06,1.2123999102828475e-05,7.4461373178042335e-06,5.73554188231903e-06,9.24135027476779e-06,5.642864803970449e-06,8.126213048368753e-06
55,1.1265883724475672e-05,1.0735942802404414e-05,4.147048182203782e-06,6.32633266864788e-06,9.284795447475594e-06,7.512266097818637e-06,6.487200165826809e-06,7.55923970148813e-06,9.93878752250493e-06,7.387207840762144e-06
56,1.793144630588665e-05,5.855092437317175e-06,2.112696079718787e-06,5.06997425931514e-06,1.1049751279031479e-05,4.9289685743244664e-06,8.589226765003688e-06,5.5327705534064284e-06,6.11332204139503e-06,7.301877807858616e-06
57,6.6863860933043266e-06,1.174524920842844e-05,4.252855273378138e-06,2.6346067733882164e-06,7.905801348239376e-06,1.3284145580129515e-05,9.269216566315894e-06,7.54432811231009e-06,5.628129642782379e-06,7.01057719608558e-06
58,8.848784053213427e-06,2.0548023571288785e-05,6.586387160384203e-06,8.665960841391703e-06,9.650119855357671e-06,3.1928942008978207e-06,5.315703177565673e-06,1.1745972942129966e-05,1.309689643772283e-05,1.0306229820223174e-05
59,1.1341692488061643e-05,1.7081978668045314e-05,5.9897669434632074e-06,5.221161424809742e-06,7.786998043216496e-06,6.068400776736639e-06,7.1591735323750265e-06,7.6941772231866e-06,3.9941618611117815e-06,1.0393857184419833e-05
60,9.810459035453887e-06,1.3887481521485138e-05,4.487405454892305e-06,7.63215298422562e-06,8.155213410143013e-06,5.448709377267374e-06,6.427664999391623e-06,5.606787842105994e-06,7.691861052898561e-06,9.697893839288205e-06
61,7.729310715396416e-06,9.027010589175e-06,6.305807375657884e-06,8.620317857257617e-06,7.811740709383538e-06,5.552016761281179e-06,5.777785352596991e-06,6.493938374238242e-06,9.15559222758621e-06,5.431030511918038e-06
62,1.2818831108146278e-05,8.941986399064288e-06,5.401229799615149e-06,7.769152289897457e-06,7.904029806021825e-06,8.736520307549955e-06,1.0496045624657924e-05,8.651684778893653e-06,6.8836453602737965e-06,8.56356469742053e-06
63,1.0124172299410843e-05,9.115357292327963e-06,8.52214505687458e-06,9.580489557510114e-06,7.090507139488695e-06,6.022286456612258e-06,1.0654189973853702e-05,5.606677191562652e-06,5.540925071477883e-06,7.596836883977419e-06
64,8.275603103748465e-06,1.18607034374656e-05,5.400942849136699e-06,5.530958214406196e-06,9.829400773493462e-06,5.6296562882588045e-06,5.303421920625064e-06,6.825981257788976e-06,8.534165746944539e-06,6.9197881203118245e-06
65,9.019171474658789e-06,1.816079865004886e-05,3.0544018784758633e-06,4.6437823430242695e-06,8.613127645339325e-06,5.999779071853411e-06,7.970747010760524e-06,1.1400509966441094e-05,8.120078086735654e-06,7.4877844495066285e-06
66,1.3781634179098774e-05,1.4498810573187868e-05,5.4783643913484635e-06,1.0637972192229688e-05,1.0406472269616517e-05,7.570356062626117e-06,7.02094374589097e-06,6.643321790830966e-06,7.346676018952689e-06,9.178783087429936e-06
67,4.797319663520905e-06,1.3541584240142835e-05,4.211751737488073e-06,1.1192648379924478e-05,1.031702422757578e-05,7.484681030374762e-06,1.1874331432333057e-05,1.0185263624949776e-05,1.0569792968609885e-05,6.568760620647381e-06
68,6.737149726435503e-06,1.4410271599036073e-05,6.667575017620777e-06,6.0859803937683675e-06,1.0077936938704891e-05,7.67546748841306e-06,9.504433720927753e-06,6.844419560095716e-06,5.541166184465079e-06,1.1144153467798128e-05
69,7.758569336834692e-06,1.547882406768466e-05,6.222857925677723e-06,1.0682980089929774e-05,1.2661005883254258e-05,8.351125237708694e-06,6.385137879458059e-06,7.953649801410301e-06,6.710696871136541e-06,6.207086167396333e-06
70,4.025322550048418e-06,1.3768135661888008e-05,6.093714603681869e-06,9.273518840194814e-06,5.504850918322573e-06,4.665434705342625e-06,7.529988662423006e-06,1.1487083466235632e-05,9.724752448978503e-06,6.448914420047828e-06
71,3.528337860259609e-06,1.4047164855850643e-05,5.6252179543865524e-06,5.852264918855635e-06,8.212700713045034e-06,5.571559473062338e-06,7.058034702743851e-06,8.211768220707808e-06,4.674369129097597e-06,1.1396152843879247e-05
72,6.932647723424753e-06,1.1537018792522817e-05,5.458964321754009e-06,3.144884263350135e-06,1.2924824842725728e-05,6.751364876197382e-06,9.779546913623258e-06,6.1999964765138494e-06,6.266656111527593e-06,4.595323339481596e-06
73,7.2228215087613185e-06,1.1278160194257029e-05,7.549955796540622e-06,8.244533499999257e-06,9.346771860828907e-06,9.695148293930395e-06,6.565849303195859e-06,5.4147355235598306e-06,5.69298931740613e-06,6.769612735673192e-06
74,8.171603470423489e-07,1.3719363446859375e-05,6.148448302731961e-06,1.3580430824803186e-05,1.1272826402024137e-05,9.209438666670972e-06,8.882033766625276e-06,6.537606417510904e-06,7.775215037228215e-06,6.337908309848424e-06
75,3.7031032009057128e-06,1.3989959577772935e-05,3.997545311584694e-06,5.1858797788221834e-06,9.64357547901864e-06,5.818088401264205e-06,9.098783339882817e-06,8.980339366354732e-06,7.003823102689435e-06,9.990782312849227e-06
76,7.434663299496305e-06,8.854905121489566e-06,4.749352666214438e-06,1.0566212894113776e-05,1.0697494243782124e-05,1.0722785239085638e-05,4.205577079145595e-06,7.872876542686532e-06,7.956431591084702e-06,7.43125101158492e-06
77,7.618288991884361e-06,8.759725842487374e-06,5.640310029346117e-06,7.690984473719436e-06,6.828447667081921e-06,3.1783822018743015e-06,7.411884073871595e-06,7.217685610177357e-06,1.090603424732147e-05,5.118504427167833e-06
78,1.0518345192205484e-05,4.522369846154716e-06,4.716662084097762e-06,7.090517944100671e-06,7.387161175882768e-06,5.689562895314123e-06,9.213195257026627e-06,8.594099538196725e-06,9.559926307280146e-06,7.415392861912796e-06
79,8.651211346739869e-06,6.8634703925864125e-06,5.20435817352617e-06,7.301265865955577e-06,6.925577635940219e-06,9.159826377755472e-06,5.8250808959873865e-06,1.0157931101574652e-05,9.357843563668363e-06,6.130200850879434e-06
80,5.210110639008807e-06,1.041271450604552e-05,5.828283517904372e-06,1.3354972220000901e-05,7.008068704683138e-06,7.07825813660812e-06,5.62470821899541e-06,1.0778954601763562e-05,1.0602795693957522e-05,8.658276403145944e-06
81,6.208620100734278e-06,7.132701176698149e-06,4.28379725805896e-06,7.871572068199379e-06,7.0293927738250126e-06,8.350057562990928e-06,8.143974224466439e-06,8.906309243984679e-06,1.159852800449575e-05,7.6291326940076256e-06
82,3.373814086928971e-06,1.0979820822922088e-05,4.089904447316164e-06,9.456544410227045e-06,3.0336932541570735e-06,8.479182579084831e-06,8.047504877844866e-06,7.482350191217938e-06,1.1687126472646932e-05,6.335341122207669e-06
83,5.958655966626099e-06,9.197056928548491e-06,5.264714402265368e-06,5.983621828509987e-06,3.42162863694259e-06,9.08584003037396e-06,6.108388469026406e-06,8.61237429639253e-06,8.977341690460738e-06,6.9934948200154045e-06
84,9.987598938703397e-06,8.522534280807453e-06,3.0925146395161453e-06,6.842353565233001e-06,5.08070248800076e-06,8.863813239441212e-06,5.497527623243669e-06,9.019296169775046e-06,8.33132182937164e-06,4.800383448142076e-06
85,6.888868346694378e-06,5.063765339093279e-06,5.34535580044663e-06,5.674803674480723e-06,6.0892466460637105e-06,6.644072427820979e-06,6.09612927913946e-06,3.372952775449812e-06,8.89453646879779e-06,1.0732914311541478e-05
86,3.989841817206049e-06,5.963055503369028e-06,4.676388424840739e-06,8.773876682515549e-06,4.951855816247045e-06,5.2000679859567625e-06,6.259434863139699e-06,4.304876654533776e-06,1.4316437702949023e-05,7.84517137200071e-06
87,3.5086515888162095e-06,3.4629642020979196e-06,3.606533810594788e-06,1.262195251915306e-05,3.827947599764994e-06,7.961385879752956e-06,2.982187763193445e-06,5.18564733128605e-06,1.0392727286139344e-05,6.848877407858979e-06
88,2.97804161776963e-06,5.911301212723116e-06,5.580360002153126e-06,8.776353846313346e-06,1.2842328185398249e-06,8.534814730395731e-06,7.39629489149791e-06,9.860845246423853e-06,1.2882703729672886e-05,9.21645952468326e-06
89,6.433477742662308e-06,5.726715959509082e-06,3.4942414240940603e-06,6.506482234126144e-06,7.225983164051994e-06,9.92163701200156e-06,3.6793372549518985e-06,3.589589646543066e-06,9.478043043003308e-06,1.2260378724191091e-05
90,6.585588564309094e-06,4.161014599185702e-06,4.8215141372187796e-06,7.352997062558173e-06,4.6047574510955736e-06,7.998237520591584e-06,6.23524290527859e-06,5.652780454950356e-06,9.570482328573086e-06,5.272879995628279e-06
91,4.3376043575028515e-06,3.9196884812405234e-06,8.204657791352574e-06,9.839398054385506e-06,6.055394878835274e-06,7.354234065103205e-06,8.469791806114568e-06,8.00950535005824e-06,9.590985880622932e-06,9.676459927166082e-06
92,6.221618821629142e-06,3.374028206952372e-06,5.117059548378024e-06,1.3474579518453421e-05,5.761989544478412e-06,7.562298438914048e-06,7.4422861391169885e-06,5.818002869775937e-06,8.42274200783875e-06,7.246059158462421e-06
93,4.847728205421058e-06,5.6496557243809245e-06,4.689929328315222e-06,1.1086126630384084e-05,6.973264922907301e-06,8.670885375448073e-06,5.218222911658986e-06,6.026669950108637e-06,7.599474701532823e-06,6.920911045389012e-06
94,3.7623591630982253e-06,3.4600121037910825e-06,5.911452046629016e-06,1.0377716191346563e-05,5.26087343923703e-06,7.508670846688629e-06,5.4772580951273635e-06,4.494838259570936e-06,1.0513734431013e-05,1.094353387723547e-05
95,4.827569096184031e-06,7.4141825022402104e-06,5.1028354035872914e-06,1.001617212183455e-05,8.172148508568135e-06,6.6502556565097645e-06,4.240313715200468e-06,6.658378848538217e-06,1.062069856955704e-05,9.385464839607238e-06
96,2.513550817507649e-06,7.5352349921680684e-06,4.253448048634626e-06,9.507050562560055e-06,3.7047948800556252e-06,6.674352007040077e-06,5.373470982471188e-06,8.118761470141154e-06,1.3359160436628897e-05,4.35579828017452e-06
97,5.176234622113891e-06,3.853072237572329e-06,6.081110410947459e-06,1.2535868515179454e-05,5.623909796595796e-06,7.203389116386122e-06,5.318423965779702e-06,4.463612347777122e-06,8.733910166198845e-06,7.971259356983934e-06
98,3.1891036919956483e-06,7.775768696424118e-06,3.336241315209789e-06,9.240066360754267e-06,7.732347441991574e-06,7.327290776828229e-06,6.618799415187205e-06,7.42928930166308e-06,6.156138674244295e-06,8.497130799767153e-06
99,3.5942742253162965e-06,7.399317736789248e-06,6.341057583308048e-06,6.878327376736518e-06,5.012433789740128e-06,9.005019993345398e-06,7.753614522873989e-06,3.6043483742079566e-06,1.0469544818390546e-05,8.450378414163935e-06
100,3.311977044548501e-06,7.23670621253296e-06,4.986198904985093e-06,6.3446190767158576e-06,3.125249636313749e-06,6.452512952946653e-06,3.4390290271538974e-06,5.4223305953983976e-06,9.709576950349153e-06,8.997641810664479e-06
101,3.6019402656508877e-06,5.277269515869399e-06,4.672832254879694e-06,8.614547453703825e-06,4.4924200669855196e-06,4.666998979029481e-06,5.957449929055243e-06,6.1257122064027736e-06,1.0603164346677016e-05,6.432751769911621e-06
102,2.7924955851927397e-06,8.97158288420955e-06,2.961459714616374e-06,9.4226828380275e-06,7.875214777216862e-06,5.254491255785998e-06,6.124337214373808e-06,6.014073647287923e-06,1.687868166057679e-05,6.197213339842468e-06
103,2.6650885480437764e-06,5.557979680246174e-06,3.517695377154427e-06,7.2983802238005954e-06,6.085867749808578e-06,6.896739193803361e-06,6.283891982855412e-06,9.4428517303997e-06,2.010847699404932e-05,1.0207022724737645e-05
104,5.450248425340734e-06,6.518212343717946e-06,3.908817448820362e-06,5.220002175299916e-06,5.271469980240693e-06,7.883238659170902e-06,5.594565688060894e-06,6.609348441989301e-06,1.2951892385779553e-05,8.037957414993729e-06
105,3.263526347573945e-06,6.397325431215673e-06,5.593395007024716e-06,6.227794580797922e-06,3.008504545534525e-06,9.843175681474478e-06,5.860753794654037e-06,5.371033509551706e-06,9.583819653028784e-06,8.048659261586943e-06
106,3.0018256931260403e-06,5.911372144719322e-06,4.5007516448758716e-06,6.651239760731198e-06,3.891220472950833e-06,5.957999534448971e-06,7.5875909541766275e-06,7.880952382450092e-06,1.4321794572351775e-05,7.92988967320097e-06
107,3.996796934383431e-06,6.780525492239481e-06,3.5474067650890625e-06,9.180018034816655e-06,2.672192030511224e-06,9.113746153684048e-06,5.507291676823998e-06,6.685819102475464e-06,1.4856009691062443e-05,5.313283914264361e-06
108,4.762401536927177e-06,6.762435635466518e-06,4.1900335972624645e-06,7.324109190171898e-06,5.889787900190309e-06,8.43744307879691e-06,6.718822367260443e-06,7.33814346499518e-06,8.151262260035471e-06,8.18974604347687e-06
109,3.6889683732814526e-06,3.3695550530590274e-06,3.4983135171526415e-06,6.696205003386118e-06,5.650652832187418e-06,7.754045431832942e-06,7.76882285232484e-06,7.780621329113119e-06,1.1772776677912685e-05,6.1446998120340714e-06
110,5.133796061129547e-06,5.845687609655586e-06,3.015261804599735e-06,9.02464370222599e-06,3.924489891198578e-06,8.414109831446398e-06,7.062397863446805e-06,7.178893897190018e-06,8.864481167679932e-06,7.742943795672689e-06
111,5.212855586710609e-06,3.497074826733272e-06,5.365233927855233e-06,7.872700460517268e-06,3.7460538434385047e-06,8.120893151173266e-06,5.313677618552686e-06,5.8920263735210705e-06,1.0139390299270134e-05,6.55835730534713e-06
112,4.8502328605026e-06,6.613054062730693e-06,3.3845771651975935e-06,4.321428449394173e-06,5.021715170384371e-06,6.937714143215777e-06,5.5748896048916315e-06,6.761140249497461e-06,1.0771366246785606e-05,7.614721476571407e-06
113,5.9486767952487805e-06,9.40375627811702e-06,4.884038574995519e-06,4.785689894715063e-06,2.2901461023206096e-06,5.333172201544113e-06,6.573045555596934e-06,4.673723832400562e-06,1.024625505317239e-05,5.0095373696015226e-06
114,3.356704814092213e-06,5.842268591768414e-06,4.461269956090985e-06,3.6441465177502633e-06,2.7794824649312604e-06,6.027642729376011e-06,3.5733805038371426e-06,5.158853020189697e-06,7.268576741603708e-06,2.913754975402935e-06
115,5.202049392039026e-06,4.596544045925679e-06,3.1964108322666196e-06,7.06879605581712e-06,8.924709276579006e-06,7.483704230836666e-06,6.146355505027753e-06,5.418459181698458e-06,5.1250403452229825e-06,7.084505800447607e-06
116,4.213967385354143e-06,7.121767416601871e-06,3.266606846602203e-06,6.824867270402662e-06,5.464472299540959e-06,2.9479703037247425e-06,5.613284998234265e-06,7.051766739108585e-06,7.664313408279809e-06,7.470828712097715e-06
117,3.6356924499310893e-06,5.347954270779985e-06,3.8712452631204115e-06,9.729858125355608e-06,4.76472756190108e-06,7.235896242196882e-06,8.672214790301597e-06,5.922080647342328e-06,1.2774612194854314e-05,5.785864706613578e-06
118,4.813775732221956e-06,6.777091741547015e-06,3.951149306802685e-06,7.90520333056041e-06,3.366736746746399e-06,6.700065724224224e-06,6.460342991168988e-06,2.84943346892367e-06,1.2575196479652717e-05,1.2326591712240229e-05
119,4.092738637641232e-06,6.571759360943722e-06,3.483108223006508e-06,4.999962857297708e-06,5.0852694797146995e-06,8.036261745606488e-06,6.9577335269789915e-06,3.430184511552213e-06,7.51770059535836e-06,4.696746525567375e-06
