importanceWeights0,importanceWeights1,importanceWeights2
0.43936686196749336,1.0343230850547063,1.4142395222978912
1.5808486927442547,2.2170497685747943,0.5807063396157096
0.05617541210425319,0.106609136631886,0.6055421588437623
0.060328301843884595,0.12213601024325979,0.24505639771054247
0.03350800438575503,0.09566170776072555,0.18772278153726868
0.054417707565583055,0.05112327223651351,0.01800336214757466
0.030946729628616308,0.053743237140208906,0.03501239970914827
0.01115053826513252,0.0721030812557181,3.7272959420435416
0.026188492522790714,1.0389459860475776,0.02180178036492925
0.6982776842508274,3.3814388427683784,0.009976900617364445
0.5098428888341714,0.1685774262160189,0.006484798595975366
0.17650218170380058,0.09414663853609034,0.077762875563184
0.11658325460625465,0.07513724432596171,0.0538754061555963
0.08909401002888805,0.034050132832596454,0.006185110590708765
0.08612461450591194,0.055426059877445706,0.01127416479275147
0.020774913633491807,0.6707718579037352,0.007951140210748128
0.019413297108308882,0.5786771187231395,0.010989953754579868
0.019187644065398947,3.039328972823763,0.043879783733953
0.016419815135274362,0.1980625512847834,0.00650074802464278
0.011725504375833504,0.04803301323260786,0.009414141918207337
0.010216861074396209,0.06640349241724781,0.13626955612870276
0.011783143885838128,0.18523136511605995,0.005797247826879647
0.061399686477285206,0.16672324057042662,0.0016413425065166737
0.04643330266967457,0.015877463109658634,0.01892853644213142
0.04741260114903812,0.013839603261948009,0.011806786315023087
0.002905382751534202,0.02996157700053242,0.0025939451893082464
0.0474290609561807,0.26946020181570596,0.009765494765929063
0.0029185194159923435,0.11168097233182671,0.0020910565451019514
0.002358788858652762,0.1644069917867933,0.006961054577633103
0.0021790370139773835,0.010762221713360576,3.36506330184285
0.0056565875569913725,0.017967583167600623,0.8889507359447943
0.8206719479919479,0.015216588332802592,0.062080224078913865
0.3810033593592768,0.007024156607071507,0.10998587752248659
0.274880629120781,0.010140119354232601,0.014083019607159472
0.10560226271663142,0.024098651212023006,1.4307344655123315
0.6066275684545083,0.019653820092272543,0.5048091218357873
0.021154802899319126,0.0030538567313867265,0.039941312782820176
0.09005863701674631,0.007218061330355716,0.01790995932562148
0.06425951040026685,0.771158780472922,0.5343611797369663
0.05644538611203418,0.12072484199659587,1.0243575681387695
0.11720758744899765,0.45085795717245514,3.5212961743796454
0.49022672053870475,0.2938664520384847,0.1138565515026383
0.1951135430126289,0.044958257607030726,0.22450410955459302
0.6966588388156415,0.3182449185483034,0.03499825883901893
0.046302937408097156,1.0021742439916759,0.012206736675228352
0.2055618570443598,0.19190822317427061,0.03214270346274962
0.1052526383805357,0.1338490457183515,0.03583885592345237
0.04594470624198959,0.026518482652866493,0.022769283968445134
0.029430259407122482,0.01654800473004635,0.10736195635047197
0.014636438972815025,0.01130480117547841,0.2313901948999023
0.017952988701516067,0.0023244083065728977,0.04286735291295851
0.018513255521155327,1.25065320841164,0.6097182071433287
0.01623962861383921,0.6732679181730234,0.17310495206139534
0.01779839847542283,0.14902301711053473,0.013319621404273826
0.016131425741927524,0.22409154759806033,0.010543850673008077
0.02551908982150575,0.07069856515935916,0.19842017700775325
0.022207846099181826,0.09785333039529164,0.03658442152699668
0.004276913311745773,0.0505161480612739,0.05208635371784998
0.006625340603304942,0.01708336283471903,0.010372262321998673
0.0037688781491064765,0.17046449105851358,0.06169561936642087
0.003323525735025711,0.04875980648426627,0.009157178535293816
0.04145619788100395,0.0177376121317893,3.0523991934149164
0.02397341723596137,0.6006200832501306,1.47708457813819
0.5320396806563867,11.615547827527207,0.13831456658412133
0.18413918793815348,0.7448920998136456,0.7506254494869051
0.17930951672504797,0.1954535955105716,0.4506877042991283
0.01631211141193135,0.13186926600840945,1.7946966528794974
0.055058994778723544,0.41561297090308197,0.06175924113488313
0.01811774208083919,3.159314800499801,2.0647834601996253
0.009300762939109263,0.04086054837334017,0.033918275165760056
0.3284219067865894,0.1370419382106943,0.014650931666398517
0.01224882565324156,0.04132256668848022,1.3480104438229146
8.460385804650556,1.0423429029546085,6.659198539093891
0.1595029578982892,0.2668731900996091,0.03380953205548562
1.9546886236215715,0.0943805534915014,0.07458874303328857
1.541259258901138,0.24321224988156911,0.03271902649821022
0.15595793560623003,0.025239617405394613,0.8569758639632135
0.09764247704540883,0.4309090549130797,0.0405503778311478
0.09417383336082162,0.009795442716992724,0.2644855789212062
0.08749654907252921,0.12270593405315683,1.1839449774206225
0.8670825252394113,0.17207428702453986,0.01927323651995922
0.5881781712387112,0.020287247263007988,0.01519932984534255
0.0935923854195196,0.008836630190262207,0.060700931824140734
1.0997942531292613,0.03871543681126141,0.190968203976565
0.053028158534533736,0.6308480958388164,0.4113492577833895
0.028871521572779498,0.35174389290205127,0.031640435048758526
0.10326527527597285,0.6856108681014945,0.04152950520833341
0.07511251113161842,0.18563643868098548,0.33606897689426013
0.025338655712207125,0.3993525286772601,0.009374288333931448
0.007919602119841813,0.14305333026794265,0.12656966209132223
0.007469592909740533,0.04332006994752027,1.1634923010485014
0.007897151913122211,1.3544540109466547,0.0473163182948684
0.009204942318222609,0.10328173365848964,0.15665454338744464
0.1864239189688309,0.21701601394617076,0.10409549341653584
0.49060389509985225,0.16851184875955896,0.23577503191494717
0.054788317322152925,0.18575795157189115,0.07256976467273693
0.015322003750774504,71.19999542795397,0.004862295450438445
0.052040892886846365,0.11078611397987831,0.2945078977421426
0.2653531419802037,0.05405243762353262,0.06915365040747841
0.11702374139287208,0.022953703043722767,1.5232402937522755
0.05471304533523234,0.026504447421151295,0.3436069741221693
0.027850426851301978,0.3198259600369372,0.11490243742540575
0.031097201794460703,0.3846226409911985,0.04464572543524055
0.03857015656308739,0.04446197921781393,0.8247539069215399
3.967817669513452,0.03783384315704716,0.23902211856720634
0.23119215292500975,0.07339159433670281,0.02719380652176348
0.021699857999786954,1.0058043853712233,1.0485389478695888
0.48870717569164834,0.11060127584366777,0.04480060929229954
0.28841252461344186,0.2996657372928931,0.6989541273869067
0.022267700287371017,0.040521241150821924,0.08811431959104947
2.0100897209433684,0.016974396668495043,1.6655510550909152
0.05971174362608104,0.07569044597220329,0.10734058532878896
0.048922865477099835,0.009805320364572148,0.4524862837106272
0.02445448920030074,0.012557825961516847,0.1356464778956118
0.024381355934218956,0.0015749170555416376,1.8141783011360184
0.09449888425929492,0.21882919595733047,0.0895309477941476
0.020965554300867335,0.12953063447306784,0.44692628464963213
0.11086554291128303,0.0664527070597385,0.09100123720764602
0.30313146627130644,0.3273929754322383,0.4109946228601465
0.03836875698644272,0.2945404976743731,0.22296816147667728
0.02307954371237136,0.25061609218829906,0.22645564332836943
0.006247334506173165,0.728273015737497,0.03517728829330857
0.04202407887229089,0.11995845723609751,0.019883496662482836
0.01683057716882229,0.4641402968118466,0.024827673443101585
0.3458391896922967,0.020088468826040966,0.2215758903454855
0.1129740649577895,0.008944066703833306,0.06812261319894637
0.06056404408899602,0.03781146333607305,0.07320220044683322
0.13090428751043667,1.5316320546008906,1.2705310013159152
0.017250216651243586,1.48597879345089,0.40637538478040763
0.023488427277865067,0.381158381495857,0.34811611908505363
0.0067238334642362434,3.6263668241874156,0.06506655071594578
0.04059464282113476,0.06069784602921548,0.22531043975585632
0.013446161074325596,0.11643836673904057,0.2579279519781823
0.23241690100642937,0.022179249818485274,0.0645958224836237
0.3015492838912501,0.3274221316472276,0.07665764942713812
0.057968222462498796,0.04036633374881151,0.7769598422366877
0.020622344666318834,0.006903516675857543,0.6356051115591265
0.4343472383436141,0.912697781568134,0.3996647443782278
0.18917912493429626,1.14207374222584,1.1928932776249421
0.23147352097840468,0.09914064159954952,0.43019859280744205
0.013096517456487867,0.4862500797104734,0.02417294689905084
