varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
146.20209657596467,52.82712558566536,219.88625884830853,131.69010936802454,125.11775702779983,254.85237900020684,55.508929306948374,172.9702864825188,152.3552863912211,25.847381433046635
145.09823315709136,52.12473831411071,224.10289334827763,144.55684999019434,118.84650133069069,251.42276697391776,56.962859038266,171.70834405212304,151.79709950758019,25.440580432987375
144.0660768162528,51.63264297959174,228.41958144637417,159.07345143697768,112.91804252768102,247.98588563743039,58.51321439321127,170.43491696347712,151.2597973738936,25.25605332012137
142.9950178878836,51.35331448614236,232.8532325390113,175.0360743887066,106.86939513979797,244.5567181658061,60.16716968137911,169.21981816344044,150.74025852658147,25.28166379897086
142.00214071994736,51.22435234717521,237.6467069888676,192.64018666210737,101.68916153198214,241.18776472656452,61.90935745745693,167.95686814239932,150.24842967422148,25.57030982558038
141.06466509207104,51.33195840064481,242.19610739147421,211.34097874041973,96.96631804170758,237.57971196807313,63.70869390808667,166.66756572898882,149.7617990662922,26.103839362883402
140.01509313624885,51.65265103646266,246.83850319482644,233.19303596192577,91.31778196631745,233.00487647259914,65.68246843148273,165.61421345215237,149.2848991492683,26.840799925909714
138.96899610486474,52.19363236045536,251.58706300743435,255.4577406687195,87.34923094371617,229.778764111487,68.06554398942188,164.32900866396807,148.80777261858032,27.840896066767804
138.15421677967976,52.91859770211201,256.3793696450489,280.5781761478597,83.8251066104695,226.59859653495832,70.18380063595771,163.2430045572638,148.3417482512465,29.087571608596804
136.98082249219883,54.05029005448684,261.4018945260232,305.27122640566574,80.00993060031165,222.71520210664536,72.66859105664537,162.16236375303012,147.8652557227857,30.495322047769235
136.15146217272635,55.28808832566222,266.42103366432514,336.6689790222713,77.44279563296244,218.8028331805677,75.13521422613756,160.9866318579587,147.4601567686974,32.14479954918838
135.13284195791712,56.678044701080836,271.6095767107997,365.75545739736486,75.14418252903609,215.68019630003516,77.66441966626212,159.82275386921629,146.9700111795272,34.277487568941766
134.18081629540367,58.359397868928404,278.63636314556624,396.7907631143544,73.15377539020781,212.11716018443673,80.40776934017711,158.49096551632564,146.6225122848306,36.64046068239824
133.22618501265117,60.31011337274508,285.34813914082565,427.0317613944513,71.73318530271763,206.44438734418634,83.26060196479887,157.41968416255398,146.31226026559034,39.18165858218561
132.58387999484074,62.550853814617575,290.8416097000546,465.2158420088032,70.46158472780905,201.99337769832033,86.22568640509557,156.24589602230353,145.96836098509257,41.83968391462642
131.9423078758447,64.93345897624724,295.93401200871904,502.71515278456377,69.24303334432973,198.57308846844086,88.67209830801865,155.00477830751112,145.67255643890368,45.1694956119826
131.16805184923692,67.94047626503134,301.7719308556191,538.4138171392211,70.01167815356001,195.71422204705976,91.7231449791201,153.78001850914876,145.17157445598525,48.373892995885384
130.3077736720623,71.13971092486602,307.17038096119893,571.8705326142422,71.07636920938947,192.16244633018852,94.66655098967207,152.64112356445816,144.91056535323426,53.33524339283024
129.66570419496196,74.13212266447776,312.7460887992349,613.2915143171314,72.26701804032461,188.928833820657,98.07298375635742,151.64401654634054,144.6981285519341,57.457030485138816
129.02646813874216,77.87378818992296,318.73385137244145,654.5118154026512,74.00764087334221,185.97105568118215,101.26704847222003,150.73532073037063,144.3380850355726,62.24686945946917
128.38759648521022,82.85502694243125,324.9953842510477,685.8381880527118,75.22805407779947,183.1732820933339,104.43333538529946,149.92995867968094,144.168383449181,66.84590424266794
127.61274030325085,87.02533299195888,331.3028849357291,741.1334177772665,79.07027251029118,180.49878073524374,108.07794013058364,149.10911469290986,143.95603903824292,71.34647491024714
126.20069844557227,93.24982425871757,337.52755340604335,786.2690947077078,83.07464042233435,176.65526677292627,112.38319829951297,148.12521058991092,143.67889843667663,76.13772313015332
126.07008408146314,99.31267446847707,344.4472530459552,819.3177905736991,87.7620710949477,172.47982089092625,116.21065925991041,147.07247230601237,143.55544700805376,81.18693708787225
125.24843017736566,104.53702878157083,350.60823567675214,873.2833889312634,93.94118609889009,169.88795467909625,127.26300966857005,146.2479906862917,143.40712237300176,87.94334211869129
124.3909612727626,111.83116097226403,357.0187226583565,930.5976381687833,98.38737463546828,167.0016389582305,131.38306644169307,145.20089275834948,143.2252227528719,94.32628525635701
123.66051646233605,118.08192370781947,363.691610127353,986.2930851206345,104.78233978692894,163.84334590491676,135.39914532257944,144.41645410364688,143.1363305569079,98.87054085875118
122.91194995543401,124.59657057606196,370.1450350510207,1038.4768927025775,111.75169354334231,161.31704829121682,139.50526240498442,143.48837236132198,143.0320247794771,104.55654062518087
121.85484050532759,132.97564312116754,375.6379634304741,1079.4152775578477,126.56888437074336,157.86363417781092,142.35615650093007,142.7403707172364,142.97124208634582,115.77001686036512
121.79354283374937,140.9086230510458,382.56635016512746,1145.4396814936474,133.8407401620875,155.58992386909148,147.73392488116056,141.61789916803494,142.93419979710347,122.0893259171402
120.62914248537996,147.8274309312915,393.07992337330427,1206.2576700594796,143.61627482827853,153.07964630789678,151.3985825392807,140.68253599331146,142.88755672583812,132.73939766426332
119.49251490290305,156.7316322932621,400.93919786953717,37.35532490454235,151.761080097646,150.34007373670056,155.65475490632858,139.92689968512033,142.87376537226044,140.97598789997676
118.68207902262196,164.90670502595975,409.5319548929573,37.684119640936274,162.53438904010756,147.70495574572712,161.5131924399775,139.2554780589337,142.87198421688805,151.73752063072516
