rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[  89.95541462   49.95001943    0.          109.94144009   59.97385639
   69.97111642  229.91387982   39.9691035   139.92950906   69.95965344]","[  59.92183759  219.90347079   79.96628649    9.98195692   19.97770756
   29.95805366   49.96978241   19.98183195   79.92067265   19.97130227]","[ 59.96574282  79.96221628  29.97000118  69.97877958  99.93859465
  69.95644196  69.97898246  19.96898923  69.94948913  69.91435518]","[  39.98527683   39.97423864   39.95783615   79.9780802   199.91478938
  109.92300121  139.92641272   39.96851573    9.98036509   49.96504943]","[  59.94287876   49.96141201  109.96566132   39.97152663    9.98265199
  109.90798586   49.95963913  159.8753639    59.95256165  159.93817338]","[  49.93364042  289.90491663   39.95572683  129.86790109   69.97122399
  119.8997825    29.98458138    9.98920634  109.94345971   19.97957521]","[  39.97043212   19.97831919   79.95537443   79.9518912    39.95249429
   99.9630171    99.95602721  139.92734237   19.97850906   29.95768018]","[  39.93710869    9.98326209   49.93579894  119.96466374   79.94685216
  119.93082996   69.97174422   49.96696873   19.97463566  119.90344666]","[  49.96138768  239.90368918   99.95777048   69.93898885   39.98681158
   39.97418014    9.98384764   89.97139444  269.82768143   59.92645816]","[  79.93322558  109.93088768   79.92227383  119.875425    129.94165327
   19.98972666   79.92513175   59.95201152   59.95892981  169.93612451]"
"[ 129.83157497   69.96073338   39.9776195     9.98272257  149.90778811
   99.90426093   49.9601881   189.9338494     0.           99.94550772]","[  39.94417849   19.96904585   29.96973655  169.91969377  189.89967823
   79.96438864   69.95676708  129.97535782  119.94731797   19.97300877]","[  29.98055597  129.93495269   49.95748999   49.96070437    9.98471252
  329.80227764   49.9660596   139.96166875    9.98353684   49.98268399]","[ 249.90078342   29.95408366   49.95471469   69.95979163  159.85060085
  159.90813576   29.97232132   69.96065387   29.97274578   79.96020751]","[  39.95695538    9.98712962  129.95218643   59.97155289  189.86928529
   99.96107191   59.94968288   99.94473158   19.9766933     9.98131938]","[  59.97153531  109.96044311   49.9728229   109.93498157   19.96819181
  249.89516058    9.986305     69.97187009   79.90467872   19.9774929 ]","[ 119.96182697   99.90816568   89.94049348  229.83780722   79.94721764
  249.91832861   99.96671505   59.98367976   59.95708118    9.98056444]","[  29.97442479    0.          159.95863897  169.95809685   89.97384849
   19.99061963  139.97249268  149.95715703   79.93639383   29.97274268]","[  29.97146751  119.88285105  119.92184437   59.96309048   19.97695848
  199.86829321   99.96426862   49.93183047   19.97711514   29.97454512]","[  59.92902013   59.96399766  209.95463661   79.94942818   19.96718448
   29.98777048  109.86560578  159.87167121   29.94699801    9.98073116]"
"[ 169.86443246  109.95798139   19.98260608   59.96111557   59.95659767
   49.94865029   59.98482172   59.9653973     9.98490453  209.91618164]","[ 79.944467    49.98176517  39.93148934  19.96671546  29.98562902
  49.94053225   9.98185053  49.96243487  29.96230737   0.        ]","[  89.96638154  289.81132688   59.93339339  259.77068953   89.94399401
   89.97134544  169.9310831    39.96886278   49.96639006   79.98090079]","[  49.96930559   89.96978168   89.9064485    19.97070121   49.94389437
   79.91883802   49.97516595   89.96810141  159.92562815   49.96251251]","[ 149.96040597   69.95790941   49.98233165   79.96747929   79.97359891
    9.99042214   89.94458459   79.95458714   69.96799873   69.96222183]","[ 109.9156184    29.98005102  249.92538774  209.82426113   49.96224521
  119.94738561   19.97161107  319.87919785    9.98199055  129.86853778]","[  89.94642387   39.95305274  149.82734042   49.96859793  139.91710306
    9.98543786   79.94415871   49.96538425   19.96806167   19.96908105]","[  59.93810589   59.94252565   39.96441214  179.90976338  109.84728076
   49.96185719   39.94103055  119.9474545     9.98557693   19.98423278]","[  19.96347707   39.97114698   19.97946588  149.9342869    59.91012593
    0.           99.87795863   99.96231505  179.84664307   69.97088244]","[ 139.93443958   89.91785033   29.96299012   89.89650197  129.95641692
  109.95361365  359.71752824  139.86751805   59.95559624  169.96658   ]"
"[  59.94956507  129.92958163   69.94288442   79.94240296   89.95934977
   39.97594989   79.91438089   59.95783358   19.97675324   69.95960118]","[  39.96769474    9.99133431   29.96977721  109.91990663  119.94905161
   99.90667727  319.80171571  139.88877588  109.96711974   39.96205695]","[   9.98572718  179.92872384  129.9336656    29.97159091   79.96771267
  159.8982413    19.97380338   49.98251243   29.95970842   99.91873027]","[ 289.91470014  139.84325934  149.85092662   29.97741058   19.96646554
   19.97796516    9.98583224  249.9119874    89.89498762  169.92725723]","[  39.95002923   69.97360971   19.97252569  129.95767071  129.96796807
    9.97919287   79.91674025   99.94739952    9.98197589  129.85352336]","[ 159.92613741   19.9705106     0.            9.98722804  159.93968258
  169.95068329   49.98284711   59.95082716   49.93511826  119.86161819]","[ 149.91015323   39.95577595   49.98179393  219.90607553  509.87358567
  129.94080984  139.95257875   49.96047807  179.92737552  189.87413919]","[  49.93171465  149.81811195   49.9640668    69.94900142   99.93188387
  219.90080768   59.94991566  139.95792315   59.96114725  139.88667044]","[ 119.93982167   19.97996432   69.94186669   29.96679511   99.91576434
   79.95398516  109.95975124   39.95438934   99.92350126   89.95450251]","[  19.97269304  129.95855198  219.96507032   29.95805139  239.91887328
   69.93970443   59.9678682    39.98827648   39.96920931   69.98276884]"
"[  79.92687448   89.94457935  139.94455772   49.95707039   29.95308632
  139.94571073  119.88387827   39.96299388    9.98198037  279.89533906]","[  39.97387515  129.93857392   19.97422711  209.86462448   39.96324492
  119.89286619  169.86148678  109.94380906   69.97484817   49.97949319]","[   0.           19.99003777   39.96524246  149.85832991   19.97509479
   59.9516128   419.88575459   49.96765061    9.98557351  119.89301796]","[   9.98215727   49.94095931   49.92158375   49.95344027  299.81008511
    9.98485676  129.97457191   29.96718146   29.97210684  159.95205823]","[  89.92397402   39.97677811   69.96031469  279.87086479   19.971586
    9.98610284   99.94553383   99.90848545  159.83118199   99.93436953]","[   9.98018913    9.98109335   69.97183348  109.95413164   19.97628908
  109.95755693   59.96115512   59.96532657   79.9433976   119.94214453]","[ 129.95444362   29.95314657    9.98330784  169.90165598  119.8773715
   59.95746283   19.97679964   79.95664975   39.9792263    39.93985403]","[ 159.88336301   19.96624031   49.9462167     0.           29.94660143
   39.96423175  179.96409858   39.95886816   79.9394934    29.97623615]","[ 169.88683165  139.93819756  119.92000397    9.98195351  119.93042241
   89.96870282  319.82297852   29.96948655   29.9784305   299.79535785]","[  49.95951406   79.93577355  199.94264329   19.97947332    9.98523912
   69.93917836   59.95948823   29.96164148  179.92466742   99.95080646]"
"[  89.9546906   149.87476869   49.97647836  199.89348276   59.94247856
  209.88980295  179.86113293    9.98540018  179.94325812   49.9866248 ]","[ 129.91573998   19.98367133   69.96701137   89.95559675   69.96228571
   29.96460044  159.84156832   19.97525119   19.97824977   79.93363359]","[ 39.9755029   49.96909914  79.972643    29.96992152  29.97521645
  39.95621866  39.95773828  39.94433183  59.96152169  19.97679772]","[ 199.83885374  129.91213686   89.93589329   69.96197935   19.97475546
   99.93735324   99.97691795   69.88214536   49.97717082   29.99201142]","[  9.99000146   9.98663028  99.93458865   9.98084088  19.9648607
  19.96920814  49.97517725  49.9803199   49.98008841  49.94176338]","[  89.94198609   49.97335802   29.96119184  219.91155939  319.83358971
  149.93738867   89.9237239    89.96451654   49.98040294  369.820868  ]","[ 149.94370166  189.90815571  159.948242     19.97125492   59.96206053
   89.93490933  179.94649541   19.96741981   59.9665349    49.92523414]","[   0.          109.8756398    99.88941733   59.96690828   89.96418545
   89.93342858  119.95629481    0.           49.94963718  129.92754081]","[ 159.96314295   69.92401731   99.90237728  219.91883174  209.87106074
   79.96072907  139.92948365   49.95500071   79.91246958   59.98215934]","[   9.98681382  139.91567504   19.97562456  179.95416933   29.97059391
   49.95366682   89.95968266  119.90847258  159.94153912    9.97989559]"
"[ 119.9269225    89.94152018   59.94808044  179.90324587   39.98031034
   49.96603835   29.96320844   99.93282596   69.98311701  119.9558996 ]","[  39.95769629    9.98108661   19.97055714   69.96884877  109.96038009
  289.91301828   99.9642974    99.95736884   89.91455389   89.90148554]","[ 329.90069791   39.96226907  219.92518995  229.88917311   79.95917287
   79.92703674  259.85163778    9.98994115    0.           79.96203484]","[  19.97871028   79.95166972  219.91971694   59.97958161    9.98095785
   99.94685059  119.90412945   59.97472841   89.92279383  209.90715002]","[  29.94671404  139.88012601  139.93480655   59.96610846  139.89486192
   49.96356392   39.98627667  129.8805305    99.93094451  139.8963796 ]","[  49.96818206   19.97274061   29.97222498   89.96625725  169.93308624
  219.85964727  289.81657297   49.96909423   79.94356416   39.98227842]","[  19.97248935   19.96994144   49.93033631   79.94248467  189.8985099
   29.97736709   49.9663641    29.97086523  129.9256193   129.88808338]","[ 139.8621351    89.97436608  219.90119078   89.95998377  179.85507347
  149.95651176   59.94648455   49.96403033    0.           59.96140707]","[ 149.89733795   39.94867214   99.95953273   39.94358639   49.94722152
    9.98120062  109.9364546   109.90066774   59.95900798   79.91354703]","[  69.96103573   79.96247517   19.98373058  209.83474935   39.95925105
  169.88649824   59.9562619    49.97849951  139.93525692   29.98721246]"
"[ 149.891766    129.94441351   29.95545942  139.90980677  109.94387577
   99.94822584    9.98755532   19.96807488   89.96928791   99.94912964]","[  29.95642672   49.96917379   59.94497578    9.98153072   49.95635072
   49.9795322    49.96433175   79.96589781  209.91342922   49.97909176]","[  39.97463865   59.9416216    79.96198125   59.95267116    9.98188207
    9.9860302    19.97434127  159.94616919   29.96053593  129.96246286]","[ 109.87546249   29.9605353    59.9270958   139.95621689   49.97861378
   69.9642373   109.92004828   29.98196056   49.96443659    9.98922535]","[  79.94761763   29.95604874   39.97195127  179.89346866  139.84145476
   19.97536321   29.9492521    29.97413864  189.91635135   39.96367973]","[  79.9112453    69.93603038   39.93074254   79.94133483   19.96887157
   59.9659097    79.95940246   39.97577546   69.90093074  119.83548725]","[  79.94544333   39.96756125   49.97696574   49.95334696   49.93595705
   49.95085124    0.           79.92868006   49.98022317  109.95973936]","[ 259.91353392   19.97234044   19.97605546   39.94195189  269.74318212
  189.93531515  209.84451917   79.93859029    9.98247686   39.96047096]","[  19.97144394   59.9248555    39.96218288  109.92935086   39.9720513
   79.92351469  139.92983008   69.96577286   59.93951386   49.96395453]","[  29.97671591   49.97325345  189.8318785     9.97978763  109.94542871
   89.93920744   39.97576594  199.8972944    39.96354992   79.93243942]"
"[ 139.95149562  189.94931359   79.95464138  119.95280555   49.93356262
   29.95745771   29.94567622   59.97205835  299.88782855   79.97322688]","[  39.96588912   69.91936414  159.93773521   79.94928653   99.91350341
   29.95456504   59.97256119   59.96064751   99.97113078   59.97843274]","[  19.97072182   79.88230594   69.94189267  149.9050311    79.93937531
    9.98276897  139.95624236   19.97828442  269.8595431    59.95334296]","[  19.96468385   89.97100065   59.97279823  219.88884139   99.95708944
   59.95882476  119.89009624  119.94618354   69.9652055    19.97286783]","[ 169.90746302   39.9715201    19.9739984    39.96891129   49.95295141
  289.78309435   19.96723106   49.97169776   79.92447189   69.95321097]","[  19.98424395   39.9650322    29.96934471  129.92633829   69.956652
   19.97182795   79.9603664    39.98697806   39.96344667    9.9892044 ]","[  49.96252866   59.9725095    39.97623119  179.90816252   59.92035176
  199.87745997   29.97217155   19.97574493  159.8896876    39.97092128]","[  39.97091915   39.93700681   29.98094703  249.80994505   59.98466119
  159.89003589   49.96017768   99.94945756  119.94716548  189.87208128]","[  49.95861676    0.           69.92773815  249.9112009    59.93719635
  139.90622419   69.97061525   29.94925315    9.98677294  119.94425026]","[  29.96018265  129.94506181  219.89129929   49.96507383   69.96930343
  149.96393991  269.91122133  269.91501704   39.98530928   19.96750077]"
"[  39.95375398   89.96187857   99.95287286  159.9044683   149.91995817
   39.97343078  159.92373249    9.98321554    9.98455072    9.98793902]","[  19.96820028   99.88119603   19.96013574   29.9706132    59.96738006
   99.90496734   49.94831062  149.84167      29.94959356   19.96926367]","[ 239.84127846   19.96792596    9.98713104  189.91181338    9.98294646
   49.91758983   79.95009933   59.91666416  129.92151374    0.        ]","[ 129.96363539   69.96570865   39.95725848   99.86973588   69.97019045
   79.94970238   19.98055321   29.96658971   39.97106525    0.        ]","[ 149.9377233    69.97874498   59.9431207   119.94858697   29.98150059
   19.98865044  349.79836012   19.97522551   89.95194655   39.95050425]","[ 199.95246205    0.           29.98779169   39.9900844    39.94966671
   19.97684657   99.91652293  129.88407461   29.97921316   89.96668323]","[  29.98052045   59.96490243  169.92784786  169.91326589  199.89758648
  189.92200036   79.94746885   99.90849768   19.97463721   39.98556752]","[  89.97195721  239.8542843    39.97813272   89.92335554  109.89694236
   69.97419599  129.90335821   39.97598818  179.90916375  169.91320443]","[   9.98033279  139.92172949   79.92586843  119.838134     39.96170482
    9.98550708   49.96657377   39.96109971  309.91232737  189.80826408]","[ 329.88773076   39.96635728   79.972821      9.98681296  109.95380662
    9.98307593   49.9614755     9.98524926   69.9559535    79.96909546]"
