rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[-72.38567683 -72.05740088 -73.41850738 -72.69092783 -74.90036853
 -74.14962024 -73.14088314 -73.16872489 -75.26087957 -73.83629441]","[-60.98995147 -57.05224818 -61.54744289 -61.75727495 -60.08186491
 -59.73742295 -61.47487452 -61.17290408 -58.4160097  -60.53743764]","[-57.29361249 -61.26715443 -59.2403456  -58.22972975 -58.8401471
 -59.32319925 -59.60631962 -60.64119421 -60.61477145 -60.50657378]","[-53.08131713 -54.17783574 -51.82975117 -54.00750767 -54.30463863
 -52.82539482 -55.13832173 -53.32793908 -52.88719448 -55.20900825]","[-59.16083795 -59.406113   -58.72764529 -60.12951966 -58.56971194
 -57.61978035 -57.82842165 -58.81565149 -58.37277858 -58.99033468]","[-58.20925292 -61.02821562 -58.4694329  -60.65284979 -59.13451859
 -61.18172535 -56.8321625  -60.16832673 -59.76446114 -59.73406267]","[-59.05616892 -56.97709875 -55.08762647 -56.61022117 -57.31388835
 -56.44274204 -56.08395262 -56.74200643 -57.36893196 -58.32603897]","[-65.5708205  -66.70678066 -65.12592135 -68.09238022 -64.15164572
 -65.08630174 -65.25013622 -65.11222368 -68.84232383 -68.75771193]","[-55.22856637 -54.93271987 -55.61270176 -58.16018144 -54.80906612
 -55.11079043 -55.14167215 -58.09003738 -54.19940248 -52.44216965]","[-54.98124527 -56.32307317 -57.55559905 -57.84190933 -57.01357456
 -58.62333134 -56.40871018 -58.83864609 -54.63195547 -54.45540312]"
"[-72.33870805 -72.60653694 -70.59660683 -73.6246756  -72.9760247
 -71.58450999 -73.81206045 -75.11151986 -74.31113246 -73.85535903]","[-62.73786271 -58.64134791 -58.65809883 -62.28258715 -60.05879636
 -62.17452394 -59.39503697 -58.23303473 -59.18738613 -59.9581623 ]","[-61.26031275 -58.71987006 -59.62299715 -57.26245921 -57.77755371
 -59.86492891 -60.29061276 -62.96333811 -59.44930142 -60.18982072]","[-55.56219491 -53.94491706 -52.60780493 -53.20262491 -53.91444192
 -52.71911632 -53.16779467 -52.33138031 -53.5584269  -53.20611737]","[-59.59966359 -57.75293685 -61.77200328 -55.61267199 -57.04419041
 -59.28722912 -57.76444189 -59.03573028 -57.91487374 -60.50329023]","[-59.5325876  -57.50671602 -60.20302154 -58.85534953 -62.39794217
 -57.88013605 -61.42060486 -62.23898941 -62.64368477 -60.12633773]","[-58.50934256 -59.61314141 -58.03310536 -59.95408449 -57.93901835
 -57.87500679 -54.1696787  -60.69486975 -58.40738885 -58.00356137]","[-66.29080197 -65.72298735 -66.67252532 -67.1484979  -67.58422691
 -66.49766113 -66.7065767  -65.85251642 -66.1430756  -68.54907139]","[-55.09798513 -55.41940739 -55.64996613 -56.58812457 -54.93054596
 -58.31303195 -55.25096004 -55.46811963 -54.10246045 -56.19654833]","[-55.52202343 -58.38740519 -59.82298745 -56.71553535 -57.04073431
 -57.77914195 -57.52827153 -57.55731356 -57.18090939 -56.86921616]"
"[-71.91395843 -71.39115772 -73.58048606 -74.69818825 -73.02186334
 -71.94554122 -72.58857746 -74.17082648 -74.13319526 -74.27020495]","[-62.6155921  -59.98361504 -59.85212899 -61.17529585 -58.6091338
 -61.52404501 -61.21723639 -60.10283937 -60.1585136  -60.47196815]","[-58.8772842  -59.63382396 -60.24075488 -59.12882954 -60.88398866
 -58.55100295 -59.99418546 -59.27105246 -60.85110189 -59.98911015]","[-55.40897591 -54.33241111 -54.61564195 -53.94776937 -53.30340253
 -55.73855298 -55.1145641  -55.06808498 -53.18550999 -51.29765621]","[-59.52150093 -58.52675915 -58.0525046  -57.79596873 -58.81263114
 -58.31809963 -57.21560269 -57.27149043 -60.25107526 -59.70665614]","[-58.20988154 -61.37507034 -58.75102049 -60.39630043 -57.89881587
 -61.35513355 -59.17810822 -62.02303632 -60.55936226 -60.06629522]","[-57.63868498 -59.71265888 -57.70395766 -57.87315955 -57.8219773
 -60.85072533 -59.01411861 -56.88976763 -60.27799765 -59.97506201]","[-67.96251498 -63.15538359 -66.60199345 -64.19848115 -66.14430771
 -67.09222733 -64.94123301 -64.50710635 -68.91244506 -63.65381895]","[-55.5984661  -56.56220961 -55.95049248 -54.34941026 -55.24281922
 -54.36075138 -55.63358707 -52.42844387 -56.77506883 -56.53189016]","[-57.79334575 -58.10110078 -57.69935121 -56.85813804 -55.11453924
 -54.56244445 -54.90772412 -55.62485141 -57.38770031 -60.24845812]"
"[-71.01069182 -73.41462096 -71.29194998 -72.47708997 -71.23178941
 -73.1680646  -72.62100457 -75.20581751 -70.5716218  -75.98800764]","[-61.20267881 -60.26998637 -59.83342546 -57.30207847 -59.69025506
 -61.75301186 -59.23188472 -61.6053098  -60.72778216 -59.0695177 ]","[-59.43496621 -59.81980114 -60.10769196 -60.93137154 -58.72663537
 -59.60977538 -58.54279208 -57.3267597  -61.03746254 -61.33247235]","[-52.45890017 -55.19927004 -53.235814   -54.21135659 -56.17595524
 -55.04670177 -53.59503691 -51.98507836 -53.60585914 -56.00328555]","[-60.16220784 -57.93363761 -58.11570984 -56.50004966 -58.73722873
 -56.25809052 -56.39093039 -59.45443687 -57.53010971 -56.87571795]","[-60.30459055 -60.18539062 -59.68897781 -60.5884917  -61.79682993
 -58.73454111 -60.21915723 -59.16711353 -60.04138376 -61.75395922]","[-59.24755419 -59.3379033  -57.22153597 -57.68263521 -57.42342669
 -59.6449947  -59.81274493 -59.70199586 -58.97886374 -59.17682865]","[-66.86270062 -64.79252943 -67.43823769 -65.7638083  -67.24037256
 -65.3338611  -64.63491316 -68.75306435 -67.03558465 -67.54916183]","[-57.34238485 -53.65036749 -58.97005943 -58.07058477 -55.58450088
 -56.54031193 -56.45456905 -56.64688073 -53.26068276 -56.19906065]","[-58.04056834 -58.11749615 -60.38110672 -55.94303275 -56.89793561
 -55.38461473 -58.43834509 -55.51878556 -58.27092033 -55.9534654 ]"
"[-67.78194435 -73.01899092 -72.30661899 -71.5870878  -71.78506231
 -71.01709199 -72.60810738 -74.36326941 -74.40821671 -75.02703077]","[-58.69911649 -59.27722797 -58.76764054 -60.32186853 -59.89002797
 -58.43253791 -57.1438764  -59.62762819 -60.97245982 -61.37840822]","[-58.3943685  -58.45483258 -59.3508137  -57.5968511  -56.83101263
 -57.15705684 -56.64235996 -60.84105807 -59.20224439 -60.16300857]","[-53.14925613 -54.01618656 -53.80221057 -53.90479437 -53.55489622
 -57.46422326 -55.19168248 -54.42554102 -56.15562776 -52.59134788]","[-60.47058452 -57.50407241 -55.48293912 -56.86744981 -57.60226525
 -59.36403505 -56.71494016 -55.18127587 -58.23087531 -57.79306165]","[-58.17257223 -59.11264053 -61.86861645 -62.09616913 -58.71027419
 -58.92167499 -60.06825632 -62.71471975 -61.13127629 -61.00237484]","[-57.72778227 -62.62051292 -60.56475777 -61.26548495 -60.14857746
 -55.90409638 -61.29450083 -60.77605557 -59.94375848 -59.48545675]","[-67.54169797 -64.15202897 -66.14700852 -65.72245565 -68.27249517
 -65.43927577 -64.59489559 -68.19019755 -65.64802047 -65.49751961]","[-55.5556969  -58.79620926 -55.49124974 -55.20419334 -56.30214919
 -54.8534719  -55.27650517 -54.97569334 -57.73582241 -57.50109635]","[-54.81589306 -55.26880093 -56.5222561  -57.09458414 -57.12234018
 -56.8061203  -57.69851617 -58.74983968 -54.28986513 -55.96373212]"
"[-72.76058887 -74.50666969 -73.12782928 -71.5861869  -72.95629552
 -72.54688028 -74.12834809 -72.87296471 -71.785637   -70.6854905 ]","[-60.9016745  -60.35800021 -58.37955163 -60.52034837 -60.3485241
 -60.7183412  -60.15089294 -60.87890463 -61.01806643 -61.04752403]","[-60.35025456 -57.01624699 -62.34800084 -58.49348958 -61.23212626
 -62.25019539 -57.27954637 -61.80351138 -59.09478896 -61.30555187]","[-53.9155287  -53.90289387 -54.63824159 -52.92305792 -52.9350605
 -54.00788889 -52.83240537 -55.66903463 -55.03481454 -54.7453201 ]","[-58.50067243 -57.54721015 -54.40461126 -57.04608591 -59.08880171
 -59.4289443  -60.81630308 -57.72036531 -59.20531386 -56.37410799]","[-58.9135131  -61.32181375 -60.54560879 -58.91095467 -58.54708652
 -58.80829175 -60.56628403 -59.6377935  -61.20165482 -58.69056253]","[-56.7557356  -61.30594169 -59.85362512 -58.29557279 -56.04615955
 -61.58778195 -59.73515296 -60.92191213 -60.67800279 -59.24079964]","[-65.66398725 -64.89094435 -62.99884474 -63.99408491 -66.1442648
 -66.80759269 -67.09396618 -64.41553509 -62.91200478 -63.37903262]","[-55.5478941  -54.73848197 -57.47671289 -58.0712935  -57.4979896
 -56.74104627 -57.24932702 -56.68214226 -58.7026104  -55.96459028]","[-54.49865274 -58.82687177 -55.96230776 -59.1152455  -56.11190937
 -57.0269087  -56.65473231 -57.92506374 -58.42422265 -55.0137359 ]"
"[-72.30504478 -70.45025332 -76.00527169 -73.49769251 -70.76921863
 -71.42110916 -71.7321154  -72.45931163 -73.62058037 -72.3357886 ]","[-62.93831968 -62.04255929 -59.60711395 -60.32549928 -60.52179298
 -59.44677854 -62.57377797 -59.67471881 -60.33112861 -59.7956731 ]","[-56.58027654 -60.51400629 -57.73017979 -58.95020267 -60.82637029
 -60.7302325  -60.45731244 -56.58584201 -59.16000525 -58.8740892 ]","[-53.74133918 -54.73606833 -55.098861   -54.41122411 -56.72781671
 -52.70526954 -53.40107046 -55.49820836 -52.63658315 -53.33908958]","[-59.46031263 -57.26559651 -58.26962018 -54.04441667 -60.63588328
 -58.12285501 -57.71068608 -55.28432437 -56.58989268 -55.93287521]","[-59.67275279 -59.12805898 -56.04347473 -57.81709566 -54.45991222
 -59.79803392 -60.13098448 -58.7646774  -56.90129552 -55.25992714]","[-59.82394094 -57.3199555  -57.90144363 -59.79114132 -58.84233018
 -62.0092356  -59.00169542 -58.72929728 -58.93303585 -57.09699742]","[-65.99188322 -65.50365751 -65.62471785 -64.08767869 -66.91011513
 -66.1763921  -64.30870309 -64.45200738 -67.17492239 -61.84475539]","[-54.8656405  -55.46986108 -55.30997682 -57.54710371 -56.46482101
 -56.71855183 -56.61055634 -57.17001731 -56.46704427 -55.24015112]","[-56.92583022 -58.05846614 -58.97053656 -57.04286809 -55.83655282
 -56.91120659 -56.42972998 -57.98461109 -57.69661872 -59.26180741]"
"[-71.09159419 -73.33060952 -71.63728875 -72.37513386 -71.95603089
 -71.54313259 -73.32171887 -71.25689847 -70.58750579 -70.04843456]","[-58.93962065 -60.61838577 -60.59546529 -60.77087648 -58.87552814
 -61.29648283 -60.76705412 -60.02206699 -61.09745446 -59.96895207]","[-58.84668149 -61.36852128 -60.12667201 -57.25304707 -60.34002441
 -58.9478389  -59.74716686 -60.54182672 -58.47484137 -59.86354417]","[-53.55280875 -55.53153995 -52.52458313 -54.19381087 -54.7618949
 -52.73471213 -54.05979802 -54.41664626 -54.84154302 -53.56451647]","[-59.3287121  -55.23174149 -57.40116924 -56.40508367 -56.64655763
 -58.20940976 -56.50045767 -57.97839488 -55.93158854 -56.38502127]","[-57.38305746 -55.23752239 -58.03033842 -57.650485   -60.01290366
 -57.24551019 -56.77555367 -59.04780059 -58.86812194 -58.10985196]","[-59.1491662  -59.48436936 -61.05308005 -58.0211437  -60.21656875
 -59.13797002 -57.99894768 -58.68031723 -60.81246072 -57.46684884]","[-66.67609702 -65.37549074 -66.70073721 -65.06744277 -67.34540629
 -64.75245484 -67.81524682 -65.73867114 -64.86742832 -63.76399892]","[-56.60248706 -54.41488439 -59.16390372 -56.79922969 -55.95301245
 -57.53596584 -55.06048724 -54.28202565 -57.75699488 -59.97398478]","[-58.34927915 -59.0654351  -56.77134865 -55.38483953 -57.80312357
 -59.05216145 -57.72770313 -57.21325228 -56.35451617 -58.71213113]"
"[-70.97024629 -70.16105325 -69.32372584 -70.76230968 -69.64034745
 -69.77647332 -70.8000434  -68.79370513 -68.4632612  -69.7431801 ]","[-58.91889628 -62.57392426 -62.38212074 -60.37326453 -60.5853962
 -58.3668943  -59.16583215 -62.03977931 -59.48975255 -59.48772525]","[-61.30667085 -59.96426578 -58.90461417 -58.23675364 -60.40098873
 -60.58082844 -59.29861365 -61.74244635 -58.03924903 -60.71159623]","[-53.04981074 -52.54834146 -53.16713035 -54.64392665 -54.70190365
 -54.59102719 -54.3274803  -55.83348913 -55.46608382 -53.08023371]","[-60.20393119 -56.87527525 -58.71291639 -58.08515837 -56.56598788
 -56.38074899 -54.35307584 -58.48877696 -57.04365846 -59.03312426]","[-58.96048567 -60.61044624 -59.3444306  -58.49270557 -57.61567473
 -55.84284365 -59.93953949 -57.27363215 -60.53153322 -57.55594076]","[-59.52879625 -59.11603361 -58.18848976 -57.55539018 -57.81837917
 -59.31455272 -60.85803068 -58.73713413 -58.87813378 -57.22301856]","[-65.78443983 -66.78451162 -68.38245159 -66.65524129 -64.43732732
 -64.08798493 -66.14857143 -66.02715641 -69.83504158 -70.31761883]","[-56.36938531 -55.94241464 -56.8555494  -55.39059057 -55.66191067
 -55.69113057 -57.24012357 -57.84198398 -56.67585496 -54.27068169]","[-57.05653039 -59.49785566 -58.90476075 -59.22452138 -56.9833964
 -55.2111293  -56.5404084  -57.69030643 -57.4033745  -60.59238257]"
"[-67.92669095 -69.56712652 -69.53507833 -71.17744619 -73.02641752
 -68.86084891 -72.0097835  -69.94040222 -68.8221854  -70.71517735]","[-61.45627391 -59.53169309 -60.38619352 -62.37555353 -62.21226021
 -57.65493596 -60.13327221 -60.74626096 -60.63315829 -61.25018514]","[-60.26589166 -58.98607386 -60.23149652 -61.58772183 -60.83720751
 -59.71801021 -61.44768876 -59.88013045 -62.91038532 -60.10724741]","[-54.97030617 -54.86156596 -51.15474991 -56.1129956  -52.3175111
 -55.12056223 -53.63940397 -51.95042964 -56.05454891 -52.49608184]","[-58.44621109 -57.10079828 -57.67840347 -54.90777895 -55.19747687
 -56.67130167 -57.61518131 -56.52427997 -56.70432454 -56.14196806]","[-57.15257302 -58.94899684 -58.27094196 -56.2217091  -58.71239609
 -58.31646875 -60.85565136 -59.11241172 -61.3210152  -58.36029084]","[-59.51190248 -58.7550246  -62.16528286 -60.70765744 -60.44508376
 -59.59778153 -58.26876366 -59.3989515  -59.39007049 -58.14377332]","[-66.41717002 -69.32212683 -67.0666574  -68.32497327 -67.92155046
 -66.24911566 -66.39505351 -67.12502845 -68.80613106 -63.27630717]","[-57.85650253 -57.8837164  -56.28725023 -55.22248216 -56.61584173
 -55.8851848  -56.28682777 -55.80717653 -54.38927523 -55.35199603]","[-55.38177558 -55.17521736 -56.32337021 -54.37921559 -57.27515372
 -55.24795577 -58.63713343 -57.21555382 -55.09072157 -54.32788967]"
"[-68.67524375 -66.87564963 -66.72776386 -67.99914621 -67.57212293
 -70.69777159 -69.20673144 -68.66263134 -70.02352272 -68.19382943]","[-62.26858818 -61.017008   -60.25445181 -59.78624594 -62.90634923
 -57.67151776 -58.70869667 -59.96657996 -59.44466691 -60.92152157]","[-61.14407765 -60.95620876 -58.61386136 -59.76153186 -59.38523593
 -58.83207065 -59.21877037 -61.55932673 -59.88021053 -59.88168406]","[-55.3015568  -51.19827082 -53.65300148 -53.35081271 -53.79168745
 -54.76371061 -52.82504709 -55.55704793 -52.57443873 -52.74538964]","[-57.59857627 -56.78963413 -58.10775332 -56.68008508 -57.46045047
 -56.44545541 -59.59343025 -54.55063615 -55.57294177 -57.41205103]","[-56.60712267 -55.66144686 -59.39589117 -60.25117139 -58.10294753
 -61.11997812 -57.67485117 -58.26225101 -58.3315599  -59.04793424]","[-60.02533168 -58.81495066 -58.56833088 -57.94639788 -59.0358625
 -58.89367663 -57.79314113 -58.67204936 -59.67709973 -56.77933565]","[-68.47016795 -66.03196388 -68.34465413 -66.53439121 -67.32135147
 -68.16309095 -68.41313536 -68.91238723 -64.29092623 -69.7639867 ]","[-54.29463299 -56.07020481 -57.02514901 -60.03527058 -55.89914505
 -54.51362908 -55.98004648 -55.64095094 -59.47759189 -56.71341731]","[-56.80172421 -58.19335248 -56.47704997 -60.06799889 -57.17354969
 -57.46113997 -55.64737009 -57.0803853  -59.1279879  -55.75427767]"
"[-67.82430388 -68.43797165 -71.1186588  -67.43653114 -67.42661489
 -68.68769615 -67.83696067 -69.24726078 -69.86862921 -71.0592132 ]","[-59.61083139 -57.6482453  -58.59389213 -57.01919619 -60.30582151
 -60.97089808 -62.85842464 -59.27383504 -59.68436675 -61.22434886]","[-60.70719158 -58.60134465 -61.08964959 -58.78590262 -62.84086759
 -59.90869226 -59.54307109 -62.69648175 -60.03405689 -60.74505443]","[-54.58852388 -53.5406243  -53.71342149 -51.45623346 -55.31537249
 -54.09210396 -54.19245037 -52.48355284 -54.71597544 -52.54521149]","[-57.50974901 -56.39452059 -57.13359657 -56.26160463 -56.2891527
 -58.56394679 -59.03341037 -54.8027996  -57.40887919 -58.04379472]","[-60.49234249 -56.44006164 -56.0029707  -59.88742461 -58.162027
 -56.89035986 -58.42248528 -58.54651434 -57.99434893 -55.462508  ]","[-59.26344741 -61.17594133 -60.07230458 -57.95557054 -59.96510375
 -61.05879482 -58.87697097 -60.62542701 -58.79568425 -58.49445788]","[-67.22536949 -67.15062738 -68.4162303  -67.7983256  -66.31384949
 -69.52716396 -66.75124751 -69.04436343 -69.3401415  -68.14458774]","[-55.01355812 -56.39505391 -56.30750982 -58.41374166 -57.28341724
 -58.2243201  -57.36605471 -58.44654075 -56.91924191 -55.2761362 ]","[-57.75137835 -61.52794657 -57.4537601  -56.20440299 -59.76163721
 -54.46647636 -57.06308401 -56.1006042  -55.494001   -57.25825651]"
"[-67.14804866 -69.46254777 -68.11421156 -68.23207788 -71.28317761
 -66.95902054 -69.80188542 -68.93157495 -67.22699602 -69.67317485]","[-60.95493351 -55.91568068 -59.93345762 -61.78157562 -59.90541833
 -63.23643948 -59.54809451 -61.02647108 -59.50092585 -59.11212497]","[-60.65767086 -61.50133687 -61.69074295 -60.75017298 -59.3187609
 -60.53368233 -59.32176916 -60.70361357 -61.22058333 -61.81545546]","[-54.3494555  -53.56976589 -53.47908404 -53.17523309 -54.75281986
 -53.8730091  -52.76623786 -54.10100563 -52.51676125 -53.29035145]","[-57.28882421 -54.19522256 -57.13754121 -55.23983329 -58.55647148
 -55.32756541 -58.26676339 -53.86600119 -55.75446433 -55.07424009]","[-58.97187776 -58.02874064 -57.01310103 -57.50578921 -58.18952344
 -58.41868826 -57.92268268 -59.70314079 -59.24485525 -60.09594607]","[-58.92158259 -59.89414332 -56.9852781  -60.23994553 -61.52916804
 -60.24575129 -59.08678424 -59.58587623 -59.56284896 -60.7863131 ]","[-68.99598145 -71.04687704 -68.15908699 -69.62450968 -67.88049443
 -69.65912417 -66.55717592 -69.58107405 -66.46297298 -69.01583248]","[-54.17975472 -54.68021655 -57.72755563 -56.37159486 -56.40832849
 -57.07244185 -56.95160211 -56.33385593 -58.63433829 -55.14688993]","[-58.13215978 -54.41581726 -57.36963977 -54.58542353 -58.0495071
 -57.82190515 -58.35670548 -54.85891812 -54.73032027 -56.13123769]"
"[-71.48207158 -67.69286696 -69.8848294  -68.21689514 -65.29266295
 -67.90191041 -68.79236121 -69.25140125 -67.53381828 -69.45961944]","[-62.7541512  -60.57167288 -59.18977468 -60.49375727 -60.14340747
 -60.3380074  -62.19667203 -59.60910009 -61.14124825 -59.47127959]","[-57.79473773 -59.7604889  -59.33476557 -61.0201128  -60.27592397
 -59.65832602 -60.50251406 -61.19604041 -59.63174657 -60.47607741]","[-53.2360649  -54.18052217 -54.14826183 -53.1811527  -53.99242753
 -52.88062466 -56.12195435 -52.77850651 -55.85260078 -54.3177959 ]","[-53.29130635 -55.47555943 -58.07558339 -58.76389381 -55.28139142
 -54.69360415 -56.49483054 -56.28976896 -58.56685703 -58.90275857]","[-58.37814913 -56.41142004 -57.78004234 -59.07277609 -58.43740613
 -57.52508316 -58.54807754 -55.96842077 -55.28325075 -57.48538205]","[-59.56636378 -60.22428374 -58.98254343 -58.28389936 -57.97002954
 -58.42051577 -57.91421705 -58.94706755 -59.5270177  -61.82500217]","[-69.80834806 -67.7159838  -71.42143363 -69.0444759  -69.3173726
 -69.91525479 -67.85252928 -67.7357805  -70.65952898 -66.70338103]","[-56.40782176 -57.68693407 -58.26033581 -54.50663751 -57.5330501
 -57.49063795 -54.6939674  -56.63818894 -57.68174655 -56.0977942 ]","[-56.16527925 -57.12538466 -55.88743027 -55.8729985  -56.81078089
 -58.06973451 -55.23869259 -58.07787089 -57.95355383 -55.3005223 ]"
"[-66.1917506  -68.54746301 -68.4997125  -70.40622443 -67.96275229
 -69.4661699  -68.40931608 -67.69594538 -70.45759407 -67.68828924]","[-63.22428625 -59.68832252 -61.35925086 -58.42378284 -61.19263339
 -60.03375501 -59.26837036 -60.48869006 -60.7294805  -61.46452424]","[-60.06765238 -60.20771242 -58.65489432 -57.09316074 -60.51121377
 -61.15618185 -62.30399609 -60.67463637 -63.44467497 -59.46371114]","[-53.75156211 -53.03904341 -54.77095362 -55.14577444 -53.62342831
 -54.76395364 -52.76665098 -53.99599556 -53.03719547 -53.44815725]","[-57.61145995 -55.44286202 -56.91433967 -56.45257943 -54.61156122
 -57.7758627  -56.48817761 -56.57516774 -56.51027869 -58.93226157]","[-57.72476689 -56.4785777  -57.19331655 -59.23321009 -56.12930362
 -58.29237057 -58.34524994 -59.13326692 -58.83945352 -58.88055004]","[-58.86520946 -58.38699853 -58.58169793 -59.02602536 -58.93988981
 -59.82429522 -59.64380689 -60.09349676 -58.88226524 -57.93364897]","[-66.22800082 -67.93530076 -68.28300505 -68.37415503 -67.97792932
 -69.42898994 -66.40464088 -69.91684125 -67.05154892 -67.01192772]","[-58.89671645 -56.9249971  -56.07726388 -56.41162601 -57.33144866
 -57.22992977 -57.63246309 -58.20322211 -55.40588462 -57.66596344]","[-54.9109948  -56.4539819  -54.92768129 -55.97265832 -56.55768793
 -56.52815864 -54.13763231 -55.26233602 -54.18301085 -54.63446108]"
"[-69.11553543 -68.37907659 -69.14572163 -70.4253186  -69.67297329
 -69.62890788 -70.05406121 -67.44638374 -69.8062157  -68.57389737]","[-64.79353146 -62.43826872 -60.27084947 -60.88382893 -58.3853529
 -61.17862903 -59.36001651 -60.45063178 -58.53138721 -59.80411135]","[-59.49843938 -62.1213518  -60.62741865 -61.40968261 -60.37787995
 -59.86437242 -59.62572305 -60.17394385 -60.70009331 -59.30105817]","[-52.62110387 -54.08838602 -53.33606352 -55.49683425 -53.13601279
 -53.70115384 -54.46470372 -50.96458757 -52.70025076 -53.527346  ]","[-55.90272294 -55.54802938 -56.52961469 -55.34809992 -55.73775777
 -57.05862094 -53.01922363 -57.01414031 -58.20065108 -55.49136089]","[-56.2561347  -56.48318515 -58.0093894  -56.69850793 -56.99301583
 -56.64947634 -55.88462776 -55.22920288 -59.05449695 -57.14293964]","[-60.66776764 -59.95121704 -57.79934221 -60.43614888 -59.8786352
 -61.0458409  -59.65642655 -59.35574875 -61.15812338 -59.98200327]","[-66.55913707 -70.97593204 -69.81877276 -69.56424901 -67.9761734
 -67.66557553 -67.88966898 -68.43930824 -66.92326156 -69.92520414]","[-55.64864878 -56.85635741 -55.67135796 -56.15749889 -56.26177134
 -58.43485869 -58.03242408 -56.35663552 -53.97403971 -56.35159297]","[-57.27043778 -57.11362312 -56.41432869 -54.7872309  -58.22037749
 -57.6571878  -59.1982824  -56.21932653 -58.85721381 -56.07604852]"
"[-69.03919831 -68.93986597 -66.61815985 -69.13509778 -68.17268113
 -66.97016296 -67.27605398 -71.91278929 -65.57631787 -68.74180579]","[-59.48300473 -59.23699388 -59.56521677 -58.4993316  -60.26020623
 -60.09473325 -62.26427999 -62.68099762 -60.92934278 -60.73921437]","[-56.26494752 -60.21564315 -59.60945492 -59.82989728 -57.41828019
 -58.07193876 -61.86449461 -60.25958236 -59.67391513 -59.70153216]","[-53.8482609  -55.77313757 -54.89820641 -55.06809482 -55.3042084
 -53.55045826 -52.20048984 -56.6034337  -53.72072019 -52.81667286]","[-56.48542591 -57.06776244 -58.43040796 -56.51203988 -54.03074469
 -56.68635098 -55.24933839 -58.29885198 -57.08059272 -59.14527439]","[-56.14043782 -57.1636668  -56.3947332  -57.28434845 -58.5521592
 -58.91419343 -56.37114741 -56.55940969 -59.16616035 -56.26227753]","[-58.57999677 -59.2384549  -59.48858769 -60.49434963 -55.33024022
 -58.73093351 -60.99497047 -58.83865952 -58.82043984 -60.86376339]","[-70.52566921 -69.07367443 -68.63672869 -69.07531818 -67.98237418
 -66.2024291  -68.71063432 -66.61040851 -69.32148781 -69.42632617]","[-57.04329565 -56.84944304 -54.38463038 -57.69136623 -58.84716367
 -57.98737723 -56.2901965  -58.25478817 -58.84480622 -58.67692381]","[-56.08896248 -58.81622354 -59.69536283 -56.37623021 -56.47435719
 -58.98178902 -55.30093475 -57.55615454 -56.25423031 -54.55793004]"
"[-69.46078381 -70.5475477  -64.56134767 -69.70093132 -67.36293019
 -68.7852688  -67.43471017 -69.1780659  -67.33201684 -66.21922174]","[-61.76688113 -60.29295708 -62.23652889 -59.53865918 -62.19449366 -61.34284
 -61.09453119 -59.15977868 -62.05702871 -61.04294115]","[-56.99835572 -58.37596107 -59.88225045 -59.85302768 -62.30685259
 -60.18561662 -62.15244481 -59.14145627 -60.19416959 -61.34161242]","[-53.7511809  -53.77310691 -52.11699046 -54.5721497  -55.20077693
 -54.30209598  61.67244133 -53.80777176 -55.0090023  -55.81511209]","[-55.60441114 -56.11624117 -56.62096607 -58.59325904 -57.94204169
 -57.92313528 -56.71201005 -55.28420945 -53.81415642 -54.90248654]","[-57.11486067 -57.30816044 -58.78299951 -57.32859838 -56.68844042
 -57.85333023 -57.7559927  -56.47331589 -57.52466769 -59.66587034]","[-57.79555964 -60.2288396  -58.1805735  -59.11735951 -58.24241776
 -59.57079699 -59.13249765 -62.1403634  -56.82508072 -59.01426209]","[-67.97400656 -66.39650071 -70.67461119 -69.69259925 -67.06519552
 -69.47634667 -67.98533105 -68.87397565 -66.83032176 -67.29661265]","[-57.66949798 -60.18256171 -59.22378706 -57.8147673  -56.80971975
 -57.77979192 -57.34672626 -59.8837568  -59.45961342 -58.41506795]","[-57.08954732 -58.2476026  -56.42827061 -57.85677413 -57.39812257
 -56.5397901  -57.01350809 -55.25696238 -55.32440315 -57.81839788]"
